season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2014-15,5581522,1,80,Swansea_City,Away,636,11829,Wayne Routledge,wayne-routledge,F,False,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5581522,1,80,Swansea_City,Away,3530,37998,Bafetimbi Gomis,bafetimbi-gomis,F,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,13.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5581522,1,80,Swansea_City,Away,39543,57001,Wilfried Bony,wilfried-bony,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,77.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582468,2,80,Swansea_City,Home,636,11829,Wayne Routledge,wayne-routledge,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582468,2,80,Swansea_City,Home,3530,37998,Bafetimbi Gomis,bafetimbi-gomis,F,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,26.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582468,2,80,Swansea_City,Home,39543,57001,Wilfried Bony,wilfried-bony,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,64.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582486,3,80,Swansea_City,Home,636,11829,Wayne Routledge,wayne-routledge,F,False,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,66.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582486,3,80,Swansea_City,Home,3530,37998,Bafetimbi Gomis,bafetimbi-gomis,F,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,14.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582486,3,80,Swansea_City,Home,39543,57001,Wilfried Bony,wilfried-bony,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,76.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582494,4,80,Swansea_City,Away,636,11829,Wayne Routledge,wayne-routledge,F,False,,,2.0,10.0,9.0,19.0,,,10.0,1.0,,1.0,3.0,,6.0,7.0,,,2.0,0.0,0.0,,,1.0,1.0,66.0,,,0.0,9.0,,7.3,,,2.0,,4.0,2.0,1.0,,4.0,,11.0,15.0,25.0,3.0,4.0,46.0,,2.0,1.0,4.0
2014-15,5582494,4,80,Swansea_City,Away,3530,37998,Bafetimbi Gomis,bafetimbi-gomis,F,False,,,,16.0,7.0,23.0,3.0,,1.0,,1.0,,,3.0,9.0,5.0,,,1.0,0.0,0.0,,,,1.0,76.0,1.0,,0.0,8.0,,6.7,,,4.0,,2.0,6.0,,,,,17.0,7.0,24.0,5.0,,44.0,2.0,1.0,4.0,
2014-15,5582494,4,80,Swansea_City,Away,14212,39270,Marvin Emnes,marvin-emnes,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582494,4,80,Swansea_City,Away,39543,57001,Wilfried Bony,wilfried-bony,F,True,,,,6.0,1.0,7.0,1.0,,,1.0,,,,1.0,2.0,1.0,,,,1.0,0.0,,,,1.0,14.0,,,0.0,1.0,,7.3,,,1.0,,,,,,,,6.0,1.0,7.0,1.0,,10.0,,1.0,,
2014-15,5582526,5,80,Swansea_City,Home,636,11829,Wayne Routledge,wayne-routledge,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582526,5,80,Swansea_City,Home,3530,37998,Bafetimbi Gomis,bafetimbi-gomis,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582526,5,80,Swansea_City,Home,14212,39270,Marvin Emnes,marvin-emnes,F,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,5.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582526,5,80,Swansea_City,Home,39543,57001,Wilfried Bony,wilfried-bony,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,39.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582548,6,80,Swansea_City,Away,636,11829,Wayne Routledge,wayne-routledge,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
