season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateLongBalls,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,dispossessed,duelLost,duelWon,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,ownGoals,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalLongBalls,totalOffside,totalPass,totalShots,totalTackle,unsuccessfulTouch,wasFouled,wonContest
2012-13,2753860,1,80,Swansea_City,Away,558,15428,Luke Moore,luke-moore,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2753860,1,80,Swansea_City,Away,636,11829,Wayne Routledge,wayne-routledge,F,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2753860,1,80,Swansea_City,Away,827,15398,Danny Graham,danny-graham,F,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2753860,1,80,Swansea_City,Away,52716,54322,Michu,michu,F,False,,,,,,,,,,,,,,,,0.0,2.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754574,2,80,Swansea_City,Home,558,15428,Luke Moore,luke-moore,F,True,,,,,,,,,,,,,,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754574,2,80,Swansea_City,Home,636,11829,Wayne Routledge,wayne-routledge,F,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754574,2,80,Swansea_City,Home,827,15398,Danny Graham,danny-graham,F,False,,,,,,,,,,,,,,,,0.0,1.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754574,2,80,Swansea_City,Home,52716,54322,Michu,michu,F,False,,,,,,,,,,,,,,,,0.0,1.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754574,2,80,Swansea_City,Home,53909,17955,Stephen Dobbie,stephen-dobbie,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2754588,3,80,Swansea_City,Home,558,15428,Luke Moore,luke-moore,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2754588,3,80,Swansea_City,Home,636,11829,Wayne Routledge,wayne-routledge,F,False,,,,,,,,,,,,,,,,0.0,1.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754588,3,80,Swansea_City,Home,827,15398,Danny Graham,danny-graham,F,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754588,3,80,Swansea_City,Home,43108,74363,Itay Shechter,itay-shechter,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2754588,3,80,Swansea_City,Home,52716,54322,Michu,michu,F,False,,,,,,,,,,,,,,,,0.0,1.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754600,4,80,Swansea_City,Away,558,15428,Luke Moore,luke-moore,F,True,,,,,,,,,,,,,,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754600,4,80,Swansea_City,Away,636,11829,Wayne Routledge,wayne-routledge,F,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754600,4,80,Swansea_City,Away,827,15398,Danny Graham,danny-graham,F,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754600,4,80,Swansea_City,Away,43108,74363,Itay Shechter,itay-shechter,F,True,,,,,,,,,,,,,,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754600,4,80,Swansea_City,Away,52716,54322,Michu,michu,F,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754634,5,80,Swansea_City,Home,558,15428,Luke Moore,luke-moore,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2754634,5,80,Swansea_City,Home,636,11829,Wayne Routledge,wayne-routledge,F,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754634,5,80,Swansea_City,Home,827,15398,Danny Graham,danny-graham,F,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754634,5,80,Swansea_City,Home,43108,74363,Itay Shechter,itay-shechter,F,True,,,,,,,,,,,,,,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754634,5,80,Swansea_City,Home,52716,54322,Michu,michu,F,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754668,6,80,Swansea_City,Away,558,15428,Luke Moore,luke-moore,F,True,,,,,,,,,,,,,,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754668,6,80,Swansea_City,Away,636,11829,Wayne Routledge,wayne-routledge,F,True,,,,,,,,,,,,,,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754668,6,80,Swansea_City,Away,827,15398,Danny Graham,danny-graham,F,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754668,6,80,Swansea_City,Away,43108,74363,Itay Shechter,itay-shechter,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2754668,6,80,Swansea_City,Away,52716,54322,Michu,michu,F,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754686,7,80,Swansea_City,Home,558,15428,Luke Moore,luke-moore,F,True,,,,,,,,,,,,,,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754686,7,80,Swansea_City,Home,636,11829,Wayne Routledge,wayne-routledge,F,False,,,,,,,,,,,,,,,,0.0,1.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754686,7,80,Swansea_City,Home,827,15398,Danny Graham,danny-graham,F,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754686,7,80,Swansea_City,Home,43108,74363,Itay Shechter,itay-shechter,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2754686,7,80,Swansea_City,Home,52716,54322,Michu,michu,F,False,,,,,,,,,,,,,,,,0.0,1.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754712,8,80,Swansea_City,Home,558,15428,Luke Moore,luke-moore,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2754712,8,80,Swansea_City,Home,636,11829,Wayne Routledge,wayne-routledge,F,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754712,8,80,Swansea_City,Home,827,15398,Danny Graham,danny-graham,F,True,,,,,,,,,,,,,,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754712,8,80,Swansea_City,Home,43108,74363,Itay Shechter,itay-shechter,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2754712,8,80,Swansea_City,Home,52716,54322,Michu,michu,F,False,,,,,,,,,,,,,,,,0.0,1.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754734,9,80,Swansea_City,Away,636,11829,Wayne Routledge,wayne-routledge,F,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754734,9,80,Swansea_City,Away,827,15398,Danny Graham,danny-graham,F,True,,,,,,,,,,,,,,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754734,9,80,Swansea_City,Away,43108,74363,Itay Shechter,itay-shechter,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2754734,9,80,Swansea_City,Away,52716,54322,Michu,michu,F,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754758,10,80,Swansea_City,Home,636,11829,Wayne Routledge,wayne-routledge,F,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
