season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2017-18,7437082,1,80,Swansea_City,Away,636,11829,Wayne Routledge,wayne-routledge,F,False,1.0,,,9.0,4.0,12.0,4.0,2.0,3.0,,,,,,,2.0,9.0,3.0,,,3.0,,,,,,1.0,,86.0,,,,,,,,10.0,,6.5,,,,,3.0,1.0,1.0,,2.0,,13.0,6.0,18.0,0,,28.0,2.0,,1.0,
2017-18,7437082,1,80,Swansea_City,Away,43414,57586,Luciano Narsingh,luciano-narsingh,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437082,1,80,Swansea_City,Away,103045,80146,Jordan Ayew,jordan-ayew,F,False,,,,10.0,5.0,15.0,2.0,2.0,3.0,,,,1.0,,,4.0,13.0,8.0,,,5.0,,,,,,,,90.0,,,,,,,,13.0,,6.5,,,,,3.0,1.0,1.0,,,,16.0,6.0,21.0,0,1.0,43.0,1.0,5.0,,1.0
2017-18,7437082,1,80,Swansea_City,Away,367228,169432,Oli McBurnie,oli-mcburnie,F,True,,,,,1.0,1.0,,2.0,1.0,,,,1.0,,,,1.0,2.0,,,,,,,,,,,4.0,,,,,,,,4.0,,6.4,,,,,,,,,,,4.0,1.0,5.0,0,,5.0,,,,
2017-18,7437082,1,80,Swansea_City,Away,610766,173879,Tammy Abraham,tammy-abraham,F,False,,,,6.0,,6.0,1.0,1.0,3.0,,,2.0,,,,1.0,2.0,3.0,,,,,,,,,,,81.0,,,,,,,,4.0,,6.8,,,1.0,,1.0,1.0,,,,1.0,7.0,,7.0,3,1.0,18.0,2.0,,1.0,1.0
2017-18,7437724,2,80,Swansea_City,Home,636,11829,Wayne Routledge,wayne-routledge,F,True,,,,1.0,,1.0,,,,,,,,,,,2.0,1.0,,,2.0,,,,,,,,23.0,,,,,,,,6.0,,6.1,,,,,,,,,,,3.0,1.0,4.0,0,1.0,8.0,1.0,,,
2017-18,7437724,2,80,Swansea_City,Home,43414,57586,Luciano Narsingh,luciano-narsingh,F,True,,,,5.0,,5.0,1.0,,,,,,,,,,2.0,3.0,,,1.0,,,,,,,,23.0,,,,,,,,3.0,,6.4,,,,,,,1.0,,,,6.0,1.0,6.0,0,2.0,12.0,1.0,1.0,,
2017-18,7437724,2,80,Swansea_City,Home,103045,80146,Jordan Ayew,jordan-ayew,F,False,1.0,,,22.0,6.0,27.0,5.0,4.0,4.0,,,,,,,2.0,10.0,14.0,,,2.0,,,,1.0,1.0,,,90.0,,,,,,,,15.0,,7.2,,,2.0,,1.0,4.0,2.0,,,1.0,30.0,8.0,36.0,2,4.0,58.0,2.0,3.0,3.0,
2017-18,7437724,2,80,Swansea_City,Home,367228,169432,Oli McBurnie,oli-mcburnie,F,True,,,,3.0,1.0,4.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,8.0,,,,,,,,2.0,,6.5,,,,,,,,,,,4.0,1.0,5.0,0,,6.0,1.0,,,
2017-18,7437724,2,80,Swansea_City,Home,610766,173879,Tammy Abraham,tammy-abraham,F,False,,,,8.0,4.0,12.0,,,3.0,,1.0,,,,,4.0,5.0,2.0,,,,,,,,,,,82.0,,,,,,,,10.0,,6.1,,,1.0,,,2.0,1.0,,,,10.0,4.0,13.0,1,,26.0,3.0,1.0,1.0,
2017-18,7437746,3,80,Swansea_City,Away,636,11829,Wayne Routledge,wayne-routledge,F,True,,,,5.0,1.0,6.0,,,1.0,,,,,,,,,3.0,,,,,,,,1.0,,,20.0,,,,,,,,4.0,,7.0,,,,,1.0,1.0,,,,,7.0,2.0,9.0,0,2.0,16.0,,,1.0,
2017-18,7437746,3,80,Swansea_City,Away,43414,57586,Luciano Narsingh,luciano-narsingh,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437746,3,80,Swansea_City,Away,103045,80146,Jordan Ayew,jordan-ayew,F,False,,,1.0,9.0,8.0,17.0,1.0,,3.0,,1.0,,2.0,,,3.0,10.0,5.0,,,1.0,,1.0,,,,,,90.0,1.0,,,,,,,13.0,,6.9,,,1.0,,1.0,3.0,,,2.0,,12.0,8.0,20.0,2,4.0,43.0,2.0,1.0,,
2017-18,7437746,3,80,Swansea_City,Away,367228,169432,Oli McBurnie,oli-mcburnie,F,True,,,,3.0,,3.0,3.0,2.0,1.0,,,,1.0,,,,4.0,4.0,,,,,,,,,,,12.0,,,,,,,,5.0,,6.6,,,,,,,,,,,6.0,,6.0,0,,11.0,2.0,2.0,,
2017-18,7437746,3,80,Swansea_City,Away,610766,173879,Tammy Abraham,tammy-abraham,F,False,1.0,,1.0,6.0,3.0,8.0,2.0,2.0,2.0,1.0,,1.0,,,,3.0,6.0,6.0,,,,,1.0,,,,1.0,,78.0,1.0,,,,,,,11.0,,7.4,,,,,,2.0,2.0,,1.0,3.0,11.0,4.0,13.0,2,1.0,26.0,1.0,2.0,1.0,
2017-18,7437781,4,80,Swansea_City,Home,636,11829,Wayne Routledge,wayne-routledge,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437781,4,80,Swansea_City,Home,39543,57001,Wilfried Bony,wilfried-bony,F,True,,,,4.0,1.0,5.0,1.0,2.0,1.0,,,,,,,,1.0,4.0,,,,,,,,,1.0,,21.0,,,,,,,,4.0,,6.9,,,,,2.0,1.0,,,,,8.0,1.0,9.0,0,,14.0,,1.0,1.0,
2017-18,7437781,4,80,Swansea_City,Home,43414,57586,Luciano Narsingh,luciano-narsingh,F,True,,,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,,,,,,,1.0,,6.7,,,,,,,,,,,3.0,,3.0,1,,5.0,1.0,,,
2017-18,7437781,4,80,Swansea_City,Home,103045,80146,Jordan Ayew,jordan-ayew,F,False,1.0,,2.0,23.0,4.0,26.0,2.0,,9.0,,,1.0,1.0,,,1.0,6.0,6.0,,,2.0,,,,,1.0,1.0,,90.0,1.0,,,,,,,6.0,,7.2,,,,,,2.0,3.0,,2.0,,26.0,5.0,28.0,2,2.0,44.0,1.0,2.0,2.0,
2017-18,7437781,4,80,Swansea_City,Home,610766,173879,Tammy Abraham,tammy-abraham,F,False,,,,9.0,1.0,10.0,,,,,1.0,,,,,3.0,8.0,5.0,,,2.0,,,,,,1.0,,90.0,1.0,,,,,,,13.0,,6.5,,,1.0,,1.0,5.0,,,1.0,,14.0,1.0,15.0,2,2.0,32.0,2.0,1.0,2.0,
2017-18,7437768,5,80,Swansea_City,Away,636,11829,Wayne Routledge,wayne-routledge,F,True,,,,,1.0,1.0,1.0,,1.0,,,,,,,,2.0,,,,2.0,,,,,,,,5.0,,,,,,,,3.0,,6.3,,,,,,,1.0,,,,2.0,1.0,2.0,0,,4.0,,,,
2017-18,7437768,5,80,Swansea_City,Away,39543,57001,Wilfried Bony,wilfried-bony,F,True,,,,5.0,,5.0,1.0,3.0,,,,,,,,,1.0,4.0,,,,,,,,,,,18.0,,,,,,,,4.0,,6.7,,,,,1.0,,,,,,8.0,1.0,9.0,0,,11.0,,1.0,,
2017-18,7437768,5,80,Swansea_City,Away,43414,57586,Luciano Narsingh,luciano-narsingh,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437768,5,80,Swansea_City,Away,103045,80146,Jordan Ayew,jordan-ayew,F,False,,,,7.0,5.0,12.0,3.0,,3.0,,,,1.0,,,3.0,8.0,4.0,,,1.0,,,,,1.0,,,90.0,,,,,,,,9.0,,6.6,,,1.0,,1.0,,1.0,,,,9.0,5.0,13.0,1,2.0,31.0,4.0,2.0,,2.0
2017-18,7437768,5,80,Swansea_City,Away,610766,173879,Tammy Abraham,tammy-abraham,F,False,,,,3.0,3.0,6.0,1.0,3.0,,,,,,,,1.0,4.0,10.0,,,,,,,,,,,72.0,,,,,,,,12.0,,7.0,,,,,4.0,5.0,,,,,8.0,4.0,12.0,0,1.0,32.0,2.0,3.0,3.0,1.0
2017-18,7437788,6,80,Swansea_City,Home,636,11829,Wayne Routledge,wayne-routledge,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437788,6,80,Swansea_City,Home,39543,57001,Wilfried Bony,wilfried-bony,F,False,,,,5.0,4.0,9.0,14.0,5.0,1.0,,1.0,1.0,,,,1.0,16.0,6.0,,,1.0,,,,,1.0,,,85.0,1.0,,,,,,,11.0,,6.0,,,2.0,,,,,,,,10.0,8.0,18.0,4,,29.0,1.0,1.0,,
2017-18,7437788,6,80,Swansea_City,Home,43414,57586,Luciano Narsingh,luciano-narsingh,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437788,6,80,Swansea_City,Home,103045,80146,Jordan Ayew,jordan-ayew,F,False,1.0,,1.0,9.0,6.0,14.0,2.0,1.0,7.0,,,,2.0,,,5.0,10.0,11.0,,,,,,,,,,,90.0,,,,,,,,17.0,,6.7,,,,,,1.0,5.0,,1.0,,17.0,7.0,19.0,0,3.0,44.0,2.0,7.0,,
2017-18,7437788,6,80,Swansea_City,Home,610766,173879,Tammy Abraham,tammy-abraham,F,True,,,,3.0,2.0,5.0,2.0,,,,,,,,,1.0,3.0,5.0,,,,,1.0,,,,,,45.0,1.0,,,,,,,6.0,,7.5,,,,,,3.0,1.0,,,,6.0,2.0,7.0,1,,17.0,2.0,2.0,3.0,
2017-18,7437753,7,80,Swansea_City,Away,39543,57001,Wilfried Bony,wilfried-bony,F,False,,,,5.0,1.0,6.0,3.0,1.0,1.0,,,,,,,,3.0,1.0,,,,,,,,,,,45.0,1.0,,,,,,,6.0,,6.7,,,,,,,,,,,10.0,1.0,11.0,1,,13.0,1.0,,,
2017-18,7437753,7,80,Swansea_City,Away,43414,57586,Luciano Narsingh,luciano-narsingh,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437753,7,80,Swansea_City,Away,103045,80146,Jordan Ayew,jordan-ayew,F,False,,,1.0,19.0,13.0,32.0,6.0,1.0,7.0,,,,1.0,,,6.0,19.0,7.0,,,3.0,,,,,1.0,,,90.0,,,,,,,,12.0,,5.7,,,,,2.0,4.0,,,1.0,,19.0,13.0,32.0,0,3.0,54.0,2.0,2.0,1.0,
2017-18,7437753,7,80,Swansea_City,Away,610766,173879,Tammy Abraham,tammy-abraham,F,False,,,,7.0,2.0,9.0,6.0,2.0,3.0,,,1.0,,,,1.0,8.0,4.0,,,,,,,,,,,90.0,,1.0,,,,,,9.0,,6.5,,,,,,2.0,,,,,11.0,2.0,13.0,1,,22.0,3.0,1.0,1.0,
2017-18,7437797,8,80,Swansea_City,Home,636,11829,Wayne Routledge,wayne-routledge,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437797,8,80,Swansea_City,Home,43414,57586,Luciano Narsingh,luciano-narsingh,F,False,,,1.0,10.0,1.0,11.0,,,6.0,,,,,,,4.0,4.0,3.0,,,,,,,,1.0,,,76.0,,,,,,,,12.0,,6.5,,,,,,1.0,3.0,,2.0,1.0,16.0,3.0,16.0,0,,29.0,,2.0,1.0,
2017-18,7437797,8,80,Swansea_City,Home,103045,80146,Jordan Ayew,jordan-ayew,F,False,1.0,,,12.0,4.0,15.0,1.0,1.0,5.0,1.0,1.0,2.0,2.0,,,1.0,8.0,5.0,,,4.0,1.0,,,,1.0,1.0,,90.0,,,,,,,,10.0,,6.8,,,1.0,,1.0,2.0,1.0,,,,16.0,4.0,19.0,3,1.0,38.0,4.0,2.0,1.0,
2017-18,7437797,8,80,Swansea_City,Home,610766,173879,Tammy Abraham,tammy-abraham,F,False,,,1.0,6.0,1.0,7.0,2.0,3.0,3.0,,,,1.0,,,1.0,7.0,3.0,,,1.0,,2.0,,,,,,90.0,3.0,,,,,,,9.0,,8.1,,,,,1.0,2.0,1.0,,1.0,,11.0,1.0,11.0,3,,22.0,1.0,,,
2017-18,7438096,9,80,Swansea_City,Home,636,11829,Wayne Routledge,wayne-routledge,F,True,,,,4.0,,4.0,1.0,,1.0,,,,,,,1.0,2.0,,,,,,,,,,1.0,,12.0,,,,,,,,3.0,,6.5,,,1.0,,,,1.0,,,,6.0,,5.0,1,,9.0,,,,
