playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,expectedAssists,totalRedCards,blockedShots,shotsOnTargetIncGoals,overruns,expectedGoalsOnTarget,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goals,offsides,awayGoals,oboxBlocked,substituteOn,aerialDuels,cleanSheets,shotsOnTargetOutsideBox,successfulCrossesAndCorners,iboxTarget,timePlayed,shotsOnTargetInBox,unsuccessfulLayoffs,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,shotsBlockedInBox,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,homeGoals,forwardPasses,recoveries,appearances,oboxTarget,rightFootGoals,tacklesLost,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,redCards2ndYellow,headedGoals,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,interceptions,successfulLongPasses,backwardPasses,touches,substituteOff,hitWoodwork,shotsBlockedOutsideBox,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,handballsConceded,expectedGoals,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,throwInsToOppositionPlayer,clearancesOffTheLine,throwInsToOwnPlayer,leftFootGoals,freekickTotal,attemptsFromSetPieces,expectedGoalsFreekick,penaltiesTaken,penaltyGoals,cornersTakenInclShortCorners,penaltiesConceded,successfulCornersIntoBox,unsuccessfulCornersIntoBox,secondGoalAssists,gkSuccessfulDistribution,goalKicks,ownGoalScored,lastPlayerTackle,foulWonPenalty,setPiecesGoals,penaltiesSaved,catches,savesMadeFromOutsideBox,savesMadeCaught,penaltiesFaced,savesFromPenalty,punches,savesMade,goalkeeperSmother,drops,crossesNotClaimed,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox
44699,Ashley Barnes,Forward,Burnley,90,England,2014-15,355.0,3.0,1.7045,1.0,14.0,21.0,2.0,5.9694,23.0,52.0,1.0,255.0,35.0,2.0,53.0,28.0,277.0,25.0,748.0,5.0,10.0,2.0,9.0,7.0,373.0,4.0,5.0,3.0,11.0,2424.0,11.0,12.0,230.0,222.0,6.0,41.0,79.0,454.0,111.0,3.0,36.5556,27.0,3.0,36.0,38.0,5.0,125.0,185.0,58.0,2.0,577.0,22.0,3.0,249.0,117.0,35.0,5.0,3.0,7.0,14.0,310.0,32.0,1.0,2.0,25.0,53.0,5.0,204.0,143.0,0.0,717.0,31.0,19.0,418.0,16.0,7.0,8.0,145.0,74.0,19.0,17.0,169.0,1164.0,16.0,4.0,9.0,9.0,164.0,28.0,7.0,6.0684,4.0,22.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51927,Ben Mee,Defender,Burnley,90,England,2014-15,130.0,7.0,1.0068,0.0,2.0,5.0,3.0,1.3251,65.0,18.0,,214.0,33.0,1.0,1.0,32.0,378.0,49.0,1114.0,2.0,,1.0,1.0,1.0,134.0,8.0,,7.0,3.0,2887.0,3.0,,48.0,191.0,5.0,52.0,105.0,637.0,39.0,3.0,44.0981,16.0,34.0,182.0,44.0,1.0,82.0,354.0,29.0,0.0,321.0,22.0,1.0,554.0,173.0,33.0,,,19.0,10.0,409.0,39.0,,2.0,49.0,26.0,1.0,187.0,86.0,0.0,1088.0,13.0,7.0,562.0,46.0,17.0,29.0,52.0,29.0,65.0,99.0,154.0,2042.0,2.0,1.0,1.0,116.0,334.0,16.0,,2.1958,10.0,164.0,80.0,74.0,1.0,257.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151099,Cameron Dummigan,Defender,Burnley,90,Northern Ireland,2014-15,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80788,Daniel Lafferty,Defender,Burnley,90,Northern Ireland,2014-15,2.0,,,0.0,,,,,1.0,,,1.0,1.0,,,,2.0,,2.0,,,,,1.0,2.0,,,,,16.0,,,2.0,1.0,,,1.0,,,,0.0946,,,1.0,,,,,,0.0,3.0,,,1.0,,1.0,,,,,,,,,,,,1.0,,0.0,2.0,,,3.0,1.0,,,1.0,1.0,,,,5.0,,,,1.0,,,,,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84939,Danny Ings,Forward,Burnley,90,England,2014-15,261.0,8.0,3.481,0.0,22.0,33.0,11.0,12.0058,28.0,75.0,4.0,185.0,35.0,4.0,45.0,35.0,207.0,36.0,715.0,11.0,19.0,6.0,9.0,,120.0,4.0,6.0,8.0,16.0,3033.0,16.0,13.0,88.0,162.0,6.0,66.0,130.0,486.0,190.0,3.0,46.8876,31.0,,11.0,47.0,13.0,173.0,168.0,50.0,4.0,423.0,44.0,5.0,200.0,140.0,35.0,6.0,4.0,1.0,55.0,388.0,41.0,,4.0,36.0,132.0,13.0,303.0,32.0,0.0,667.0,42.0,21.0,482.0,27.0,58.0,2.0,194.0,23.0,20.0,22.0,153.0,1341.0,11.0,3.0,9.0,11.0,128.0,12.0,1.0,11.4935,6.0,22.0,24.0,,,1.0,3.0,1.0,1.0,0.1647,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
19556,David Jones,Midfielder,Burnley,90,England,2014-15,109.0,,2.532,0.0,11.0,5.0,2.0,1.0953,51.0,10.0,,201.0,36.0,,17.0,36.0,251.0,3.0,1525.0,,,,11.0,,58.0,8.0,2.0,12.0,3.0,3207.0,3.0,1.0,32.0,105.0,6.0,44.0,79.0,1207.0,14.0,3.0,47.0992,25.0,10.0,49.0,47.0,,77.0,426.0,16.0,0.0,214.0,29.0,,500.0,219.0,36.0,2.0,,14.0,5.0,760.0,41.0,,,23.0,31.0,,156.0,26.0,0.0,1494.0,5.0,4.0,334.0,37.0,12.0,12.0,392.0,28.0,81.0,67.0,207.0,1924.0,9.0,1.0,11.0,28.0,526.0,14.0,3.0,1.4695,0.0,50.0,56.0,,1.0,1.0,,5.0,5.0,0.4711,,,32.0,1.0,10.0,17.0,,,,,,,,,,,,,,,,,,,,,
15982,Dean Marney,Midfielder,Burnley,90,England,2014-15,77.0,5.0,1.102,0.0,1.0,1.0,,0.0294,51.0,8.0,,100.0,20.0,,10.0,20.0,144.0,13.0,880.0,,1.0,,1.0,,27.0,5.0,1.0,5.0,,1687.0,,3.0,16.0,86.0,4.0,30.0,75.0,667.0,8.0,1.0,22.8833,12.0,5.0,23.0,25.0,,61.0,273.0,17.0,0.0,163.0,19.0,,266.0,91.0,20.0,1.0,,16.0,6.0,418.0,21.0,,,13.0,20.0,,136.0,11.0,0.0,864.0,7.0,4.0,189.0,35.0,9.0,7.0,214.0,21.0,35.0,69.0,127.0,1106.0,3.0,,1.0,13.0,323.0,15.0,1.0,0.4214,6.0,44.0,19.0,,1.0,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
95508,Fredrik Ulvestad,Midfielder,Burnley,90,Norway,2014-15,2.0,,0.0235,0.0,,,,,1.0,,,3.0,2.0,,2.0,1.0,6.0,1.0,32.0,,,,,1.0,,,,,,67.0,,,,2.0,,1.0,2.0,24.0,,,0.8465,,,,,,2.0,13.0,,0.0,4.0,,,9.0,4.0,2.0,,,1.0,,10.0,,,,1.0,,,4.0,,0.0,32.0,,,8.0,,1.0,,8.0,1.0,1.0,2.0,2.0,37.0,1.0,,,1.0,16.0,,,,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28244,George Boyd,Forward,Burnley,90,Scotland,2014-15,253.0,13.0,3.1765,0.0,21.0,13.0,8.0,4.4139,114.0,28.0,1.0,148.0,36.0,2.0,20.0,35.0,170.0,37.0,655.0,5.0,13.0,2.0,9.0,1.0,122.0,8.0,4.0,19.0,4.0,3020.0,4.0,3.0,77.0,219.0,6.0,77.0,174.0,464.0,99.0,3.0,46.6272,34.0,10.0,58.0,50.0,12.0,176.0,118.0,34.0,1.0,472.0,61.0,3.0,207.0,171.0,36.0,4.0,1.0,31.0,36.0,331.0,44.0,,,53.0,76.0,12.0,350.0,45.0,0.0,644.0,15.0,25.0,353.0,83.0,30.0,8.0,171.0,40.0,52.0,21.0,159.0,1310.0,9.0,2.0,9.0,17.0,173.0,27.0,2.0,3.8382,7.0,22.0,24.0,,,12.0,4.0,,,,,,28.0,1.0,6.0,16.0,,1.0,1.0,,,,,,,,,,,,,,,,,,
15706,Jason Shackell,Defender,Burnley,90,England,2014-15,101.0,3.0,1.57,0.0,1.0,2.0,1.0,0.3588,23.0,8.0,,134.0,38.0,,2.0,38.0,276.0,3.0,1245.0,,,,,,240.0,10.0,1.0,3.0,1.0,3347.0,1.0,,70.0,227.0,5.0,19.0,57.0,793.0,32.0,3.0,51.0346,9.0,58.0,436.0,51.0,1.0,31.0,463.0,48.0,0.0,328.0,11.0,,563.0,145.0,38.0,1.0,,6.0,,316.0,46.0,,,3.0,3.0,1.0,88.0,170.0,0.0,1171.0,6.0,,294.0,17.0,2.0,52.0,143.0,23.0,49.0,176.0,76.0,1921.0,1.0,,,97.0,656.0,5.0,1.0,0.7843,3.0,142.0,54.0,,3.0,2.0,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,
