matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attObxdLeft,attObxdRight,attOneOnOne,attOpenplay,attPenGoal,attPenTarget,attPostHigh,attPostLeft,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,attendance,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsAgainst,goalsFor,goalsOpenplay,goodHighClaim,ground,halfTimeAgainst,halfTimeFor,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,opponent,opponent_id,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,ptsGainedLosingPos,punches,putThrough,redCard,redCardsAgainst,redCardsFor,rescindedRedCard,result,rightsidePass,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard
1059807,11.0,2019-11-03 16:30:00,6,Spurs,Away,231.0,13.0,1.0,3.0,2.0,1.0,1.0,116.0,6.0,,5.0,1.0,8.0,20.0,344.0,,1.0,32.0,16.0,18.0,3.0,1.0,1.0,,,,,,,,,,,3.0,,,,,1.0,7.0,6.0,1.0,3.0,2.0,,64.0,56.0,1.0,,1.0,6.0,21.0,1.0,16.0,,1.0,2.0,3.0,1.0,,18.0,1.0,66.0,48.0,6.0,24.0,13.0,,,52.0,8.0,9.0,,1.0,2.0,,150.0,1.0,,1.0,1.0,,,11.0,,,1.0,,,,,,13.0,,11.0,11.0,2.0,5.0,109.0,75.0,38.0,5.0,1.0,2.0,3.0,2.0,420.0,,,1.0,2.0,,46.0,54.0,10.0,,,,,,151.0,151.0,1.0,30.0,18.0,52.7,,2.0,,,21.0,0.0,,,1.0,,120.0,2.0,,2.0,,3.0,,2.0,,3.0,41.0,329.0,13.0,5.0,256.0,35.0,24.0,15.0,1.0,7.0,6.0,,87.0,8.0,194.0,,,9.0,9.0,56.0,2.0,443.0,,0.0,5.0,15.0,3.0,33.0,2.0,651.0,10.0,17.0,7.0,2.0,13.0,0.0
1059820,12.0,2019-11-09 15:00:00,6,Spurs,Home,273.0,11.0,1.0,3.0,2.0,3.0,,237.0,8.0,1.0,3.0,2.0,5.0,26.0,507.0,1.0,1.0,25.0,14.0,22.0,13.0,1.0,4.0,,,,,,,,,,,13.0,,,,,,2.0,8.0,6.0,7.0,10.0,,74.0,52.0,2.0,2.0,1.0,,12.0,4.0,12.0,,,4.0,10.0,2.0,,15.0,1.0,59.0,63.0,,19.0,12.0,,1.0,50.0,6.0,9.0,,1.0,1.0,,193.0,,,,,,,10.0,,,1.0,,,,,,12.0,,5.0,5.0,1.0,3.0,162.0,60.0,40.0,4.0,1.0,7.0,7.0,5.0,575.0,,,3.0,2.0,,49.0,85.0,27.0,,,,,,148.0,148.0,4.0,21.0,22.0,61.1,,2.0,,,12.0,0.0,,,,,173.0,,3.0,3.0,,,,8.0,,3.0,135.0,482.0,8.0,14.0,311.0,27.0,19.0,25.0,3.0,16.0,13.0,,175.0,15.0,307.0,,1.0,15.0,5.0,52.0,1.0,602.0,3.0,0.0,17.0,19.0,4.0,27.0,2.0,806.0,25.0,8.0,13.0,4.0,13.0,0.0
1059831,13.0,2019-11-23 12:30:00,6,Spurs,Away,199.0,11.0,2.0,4.0,2.0,5.0,,185.0,1.0,,1.0,8.0,3.0,16.0,380.0,,,11.0,22.0,27.0,7.0,2.0,5.0,1.0,,,1.0,1.0,,,,,,8.0,,,,,1.0,8.0,8.0,3.0,10.0,5.0,,71.0,63.0,4.0,2.0,3.0,5.0,18.0,3.0,12.0,,,7.0,4.0,4.0,,11.0,1.0,66.0,68.0,5.0,15.0,9.0,,,66.0,14.0,11.0,1.0,3.0,,1.0,173.0,3.0,,3.0,3.0,,,7.0,,,3.0,,,,,,9.0,,9.0,9.0,2.0,1.0,107.0,69.0,32.0,3.0,2.0,4.0,8.0,6.0,441.0,,,3.0,,,54.0,68.0,22.0,,,,,,135.0,135.0,3.0,24.0,31.0,52.9,,,,,18.0,0.0,,,,,120.0,2.0,,3.0,,1.0,1.0,6.0,1.0,3.0,67.0,364.0,6.0,12.0,219.0,32.0,15.0,18.0,5.0,13.0,8.0,1.0,107.0,10.0,265.0,,,25.0,3.0,57.0,6.0,471.0,,0.0,15.0,19.0,,12.0,2.0,655.0,17.0,10.0,11.0,7.0,8.0,0.0
1059840,14.0,2019-11-30 15:00:00,6,Spurs,Home,194.0,14.0,1.0,3.0,2.0,2.0,,224.0,2.0,1.0,2.0,9.0,3.0,28.0,415.0,,3.0,5.0,14.0,30.0,9.0,,1.0,3.0,,,,,,,,,,13.0,,,,,,4.0,12.0,8.0,11.0,3.0,,67.0,61.0,4.0,1.0,3.0,2.0,13.0,2.0,14.0,,,4.0,8.0,4.0,,6.0,4.0,44.0,78.0,2.0,29.0,16.0,,,64.0,10.0,12.0,,,,,173.0,3.0,,3.0,3.0,,,10.0,,,3.0,2.0,,,,1.0,16.0,,15.0,15.0,3.0,2.0,128.0,78.0,43.0,8.0,3.0,7.0,5.0,5.0,487.0,,,5.0,,,39.0,73.0,28.0,,,,,,135.0,135.0,6.0,29.0,19.0,52.6,,,,1.0,13.0,0.0,,,,,147.0,,4.0,4.0,,1.0,3.0,7.0,,3.0,105.0,399.0,10.0,12.0,216.0,32.0,29.0,19.0,3.0,15.0,12.0,3.0,151.0,9.0,314.0,2.0,1.0,21.0,3.0,62.0,1.0,515.0,,0.0,14.0,19.0,3.0,9.0,0.0,714.0,32.0,10.0,17.0,4.0,13.0,0.0
1059845,15.0,2019-12-04 19:30:00,6,Spurs,Away,203.0,11.0,,3.0,3.0,2.0,,193.0,3.0,1.0,2.0,2.0,2.0,16.0,393.0,,,24.0,11.0,16.0,5.0,,,,,1.0,,1.0,,,,,,7.0,,,,,,4.0,7.0,5.0,5.0,3.0,,69.0,69.0,,,1.0,1.0,19.0,2.0,13.0,,1.0,3.0,14.0,7.0,,12.0,4.0,53.0,65.0,1.0,19.0,5.0,1.0,,50.0,9.0,9.0,,1.0,,1.0,166.0,,,,,,,6.0,,,1.0,,,,,,5.0,,14.0,14.0,1.0,2.0,140.0,90.0,45.0,4.0,1.0,,5.0,5.0,476.0,,,2.0,3.0,,66.0,71.0,26.0,1.0,1.0,1.0,,,169.0,169.0,4.0,30.0,30.0,53.4,,,,,19.0,0.0,,,,,122.0,2.0,3.0,5.0,,1.0,,1.0,,3.0,80.0,378.0,7.0,5.0,229.0,40.0,19.0,30.0,3.0,24.0,21.0,,118.0,6.0,292.0,,1.0,18.0,2.0,61.0,1.0,497.0,,0.0,8.0,18.0,2.0,28.0,1.0,712.0,17.0,16.0,22.0,3.0,15.0,0.0
1059859,16.0,2019-12-07 15:00:00,6,Spurs,Home,258.0,14.0,1.0,2.0,1.0,1.0,1.0,112.0,1.0,2.0,2.0,9.0,6.0,26.0,368.0,,3.0,12.0,27.0,25.0,6.0,1.0,,2.0,,,,,,1.0,,,1.0,12.0,,,,1.0,1.0,6.0,5.0,2.0,8.0,5.0,,72.0,66.0,4.0,1.0,3.0,,10.0,3.0,11.0,,1.0,1.0,3.0,,,8.0,,64.0,65.0,,23.0,10.0,,,41.0,12.0,7.0,2.0,2.0,3.0,,174.0,5.0,,1.0,5.0,,2.0,7.0,,,5.0,,,,,,10.0,1.0,15.0,15.0,2.0,2.0,118.0,79.0,27.0,1.0,3.0,2.0,10.0,7.0,455.0,,,1.0,1.0,,38.0,36.0,17.0,,,,,,146.0,146.0,5.0,28.0,25.0,49.0,1.0,,,1.0,10.0,0.0,,,,,112.0,1.0,,1.0,,,2.0,3.0,,3.0,62.0,362.0,6.0,12.0,290.0,29.0,23.0,23.0,1.0,7.0,6.0,3.0,91.0,8.0,193.0,,2.0,31.0,6.0,79.0,1.0,476.0,,0.0,13.0,19.0,5.0,14.0,1.0,661.0,20.0,14.0,16.0,1.0,13.0,0.0
1059871,17.0,2019-12-15 14:00:00,6,Spurs,Away,141.0,15.0,1.0,2.0,1.0,2.0,,134.0,2.0,,3.0,7.0,3.0,22.0,273.0,,1.0,9.0,17.0,24.0,7.0,,1.0,,,,,,,,,,,8.0,,,,1.0,,8.0,10.0,9.0,8.0,1.0,,56.0,72.0,1.0,1.0,,2.0,10.0,1.0,20.0,,1.0,2.0,3.0,,1.0,12.0,3.0,65.0,72.0,2.0,40.0,22.0,,1.0,25.0,10.0,12.0,,2.0,2.0,,158.0,2.0,1.0,1.0,1.0,1.0,,7.0,,,1.0,1.0,,,,,22.0,1.0,11.0,11.0,2.0,3.0,69.0,40.0,16.0,11.0,1.0,3.0,6.0,5.0,350.0,,,10.0,1.0,,40.0,37.0,14.0,,,,,,156.0,156.0,18.0,14.0,33.0,42.2,1.0,,,,10.0,0.0,,,,,92.0,3.0,1.0,4.0,,,,3.0,,3.0,20.0,259.0,6.0,9.0,173.0,32.0,40.0,24.0,1.0,10.0,9.0,,41.0,8.0,212.0,1.0,,32.0,3.0,64.0,1.0,375.0,,0.0,9.0,18.0,2.0,17.0,4.0,592.0,10.0,18.0,18.0,2.0,10.0,0.0
1059879,18.0,2019-12-22 16:30:00,6,Spurs,Home,203.0,18.0,,2.0,2.0,,,155.0,4.0,,6.0,1.0,4.0,23.0,356.0,,,22.0,17.0,17.0,4.0,,,,,,,1.0,,,1.0,,,4.0,,,,,,7.0,8.0,5.0,3.0,2.0,,66.0,50.0,,,,4.0,16.0,2.0,14.0,,2.0,3.0,10.0,2.0,,13.0,1.0,55.0,59.0,4.0,20.0,10.0,,,49.0,9.0,11.0,,3.0,1.0,1.0,158.0,,,,,,,7.0,,,,1.0,,,,1.0,10.0,,12.0,12.0,3.0,6.0,112.0,75.0,29.0,5.0,,2.0,2.0,1.0,432.0,,,3.0,2.0,,40.0,64.0,23.0,1.0,1.0,1.0,,,158.0,158.0,7.0,16.0,19.0,44.5,,,,,16.0,0.0,,,,,119.0,,1.0,1.0,,1.0,,2.0,,3.0,68.0,339.0,4.0,4.0,230.0,37.0,20.0,15.0,3.0,16.0,13.0,,100.0,4.0,241.0,1.0,,15.0,4.0,55.0,,455.0,,1.0,5.0,19.0,,27.0,4.0,651.0,14.0,22.0,12.0,3.0,13.0,0.0
1059890,19.0,2019-12-26 12:30:00,6,Spurs,Home,192.0,12.0,1.0,4.0,3.0,,1.0,202.0,6.0,,3.0,,4.0,15.0,390.0,2.0,,19.0,22.0,9.0,5.0,1.0,,1.0,,,,1.0,,,,,,9.0,,,,,1.0,6.0,3.0,8.0,7.0,4.0,,70.0,65.0,1.0,1.0,,1.0,25.0,4.0,17.0,,1.0,9.0,8.0,2.0,,11.0,3.0,71.0,48.0,1.0,19.0,9.0,,,51.0,10.0,9.0,2.0,3.0,1.0,1.0,172.0,1.0,,1.0,1.0,,,9.0,,,2.0,,,,,,9.0,,12.0,12.0,1.0,3.0,119.0,56.0,29.0,2.0,,2.0,5.0,5.0,473.0,,,1.0,4.0,,77.0,45.0,33.0,,,,,,165.0,165.0,2.0,27.0,33.0,53.8,,,3.0,,25.0,0.0,,,,,133.0,1.0,3.0,4.0,,1.0,1.0,2.0,,3.0,102.0,372.0,10.0,7.0,221.0,33.0,19.0,23.0,5.0,16.0,11.0,1.0,148.0,3.0,289.0,,,13.0,4.0,46.0,5.0,494.0,5.0,0.0,11.0,19.0,1.0,21.0,4.0,692.0,24.0,15.0,11.0,9.0,15.0,0.0
1059898,20.0,2019-12-28 17:30:00,6,Spurs,Away,161.0,18.0,,,,,,289.0,2.0,,6.0,3.0,5.0,21.0,450.0,,2.0,20.0,18.0,19.0,13.0,,,2.0,1.0,,,1.0,1.0,,,,1.0,13.0,1.0,,,,,5.0,3.0,3.0,5.0,10.0,,81.0,70.0,1.0,1.0,1.0,2.0,23.0,7.0,8.0,,1.0,6.0,11.0,6.0,,11.0,1.0,56.0,66.0,2.0,11.0,9.0,1.0,,75.0,10.0,11.0,1.0,2.0,,1.0,188.0,,,,,,,4.0,,,,,,,,,9.0,,9.0,9.0,,6.0,142.0,74.0,37.0,4.0,1.0,1.0,12.0,7.0,530.0,,,,4.0,1.0,104.0,46.0,31.0,,,,,1.0,175.0,175.0,5.0,25.0,33.0,58.9,,,1.0,,23.0,0.0,,,,,143.0,1.0,,1.0,,1.0,2.0,1.0,,3.0,153.0,431.0,9.0,13.0,188.0,37.0,11.0,25.0,4.0,21.0,17.0,2.0,193.0,4.0,387.0,,,19.0,6.0,56.0,3.0,554.0,,0.0,15.0,22.0,2.0,22.0,3.0,768.0,26.0,19.0,14.0,6.0,12.0,0.0
1059909,21.0,2020-01-01 15:00:00,6,Spurs,Away,201.0,19.0,,3.0,3.0,2.0,1.0,171.0,4.0,1.0,1.0,5.0,1.0,21.0,369.0,,2.0,28.0,21.0,20.0,4.0,2.0,1.0,,,,,1.0,,,,,,7.0,,,,,2.0,6.0,8.0,4.0,6.0,5.0,,62.0,72.0,1.0,1.0,,1.0,14.0,4.0,8.0,,2.0,9.0,9.0,6.0,,11.0,1.0,60.0,80.0,1.0,24.0,13.0,,,62.0,8.0,20.0,,3.0,1.0,1.0,198.0,,,,,,,5.0,,,,,,,,,13.0,,8.0,8.0,2.0,1.0,131.0,82.0,39.0,6.0,,1.0,5.0,5.0,469.0,,,5.0,2.0,,62.0,56.0,37.0,,,,,,200.0,200.0,8.0,32.0,28.0,59.1,,,,,14.0,0.0,,,,,108.0,2.0,,2.0,,,,2.0,,2.0,79.0,345.0,6.0,6.0,239.0,53.0,24.0,29.0,8.0,24.0,16.0,,135.0,8.0,284.0,,1.0,28.0,1.0,65.0,3.0,499.0,,0.0,11.0,23.0,6.0,31.0,4.0,741.0,21.0,18.0,17.0,9.0,15.0,0.0
1059920,22.0,2020-01-11 17:30:00,6,Spurs,Home,182.0,17.0,2.0,5.0,3.0,1.0,,121.0,3.0,1.0,11.0,,1.0,11.0,298.0,,1.0,8.0,15.0,9.0,9.0,2.0,2.0,,,,,,,,,,,12.0,,,,,,2.0,12.0,1.0,9.0,5.0,,47.0,69.0,1.0,1.0,,1.0,12.0,2.0,20.0,1.0,1.0,4.0,4.0,1.0,,11.0,3.0,59.0,45.0,1.0,38.0,19.0,,2.0,39.0,4.0,8.0,,1.0,1.0,,136.0,,,,,,,7.0,,,,1.0,,,,,19.0,,13.0,13.0,2.0,11.0,97.0,58.0,29.0,3.0,,5.0,6.0,4.0,360.0,,,2.0,1.0,,38.0,42.0,17.0,,,,,,129.0,129.0,1.0,33.0,21.0,33.2,,,,,12.0,0.0,,,,,101.0,6.0,,5.0,,2.0,,8.0,,2.0,43.0,285.0,10.0,11.0,208.0,35.0,38.0,24.0,4.0,10.0,6.0,,72.0,2.0,183.0,1.0,1.0,13.0,1.0,48.0,2.0,381.0,,0.0,14.0,13.0,5.0,13.0,0.0,591.0,17.0,13.0,15.0,4.0,10.0,0.0
1059930,23.0,2020-01-18 12:30:00,6,Spurs,Away,190.0,20.0,,4.0,4.0,3.0,,228.0,6.0,,1.0,2.0,6.0,19.0,414.0,,1.0,16.0,34.0,16.0,13.0,,,2.0,,,,,,,,,,16.0,,,,,,5.0,11.0,4.0,11.0,5.0,,66.0,74.0,2.0,2.0,,,15.0,5.0,11.0,,1.0,3.0,8.0,2.0,,15.0,1.0,82.0,61.0,,41.0,20.0,,2.0,49.0,13.0,12.0,,,,,174.0,,,,,,,12.0,,,,,,,,1.0,20.0,,8.0,8.0,1.0,1.0,129.0,69.0,38.0,3.0,,5.0,8.0,5.0,476.0,,,4.0,4.0,,38.0,76.0,23.0,,1.0,1.0,1.0,,154.0,154.0,4.0,36.0,33.0,58.5,,,,,15.0,0.0,,,,,135.0,2.0,,2.0,,,2.0,6.0,1.0,2.0,89.0,392.0,10.0,13.0,220.0,39.0,41.0,26.0,3.0,13.0,10.0,2.0,118.0,3.0,297.0,,,16.0,6.0,51.0,3.0,504.0,,0.0,16.0,17.0,1.0,17.0,3.0,741.0,28.0,22.0,16.0,3.0,9.0,0.0
1059941,24.0,2020-01-22 19:30:00,6,Spurs,Home,158.0,19.0,,3.0,3.0,2.0,,229.0,8.0,,4.0,3.0,3.0,30.0,384.0,,2.0,24.0,15.0,22.0,10.0,,,,,,,1.0,,,,,,13.0,,,,,,9.0,8.0,5.0,10.0,4.0,,73.0,61.0,2.0,1.0,2.0,1.0,24.0,6.0,13.0,,,7.0,6.0,5.0,,14.0,1.0,64.0,51.0,1.0,14.0,4.0,,,50.0,12.0,6.0,,3.0,,1.0,167.0,1.0,,1.0,1.0,,,11.0,,,2.0,1.0,,,,,4.0,,12.0,12.0,1.0,4.0,121.0,62.0,37.0,3.0,2.0,4.0,7.0,3.0,458.0,,,4.0,2.0,,90.0,64.0,31.0,1.0,1.0,1.0,,,156.0,156.0,10.0,16.0,29.0,50.4,,,,,24.0,0.0,,,,,118.0,,1.0,1.0,,,,5.0,,3.0,119.0,367.0,10.0,12.0,179.0,37.0,14.0,22.0,6.0,17.0,11.0,,157.0,8.0,317.0,1.0,,14.0,4.0,56.0,1.0,479.0,,0.0,14.0,11.0,3.0,25.0,0.0,680.0,26.0,19.0,12.0,7.0,6.0,0.0
1059949,25.0,2020-02-02 16:30:00,6,Spurs,Home,148.0,13.0,,,,,,113.0,3.0,,4.0,2.0,2.0,16.0,261.0,,,10.0,13.0,9.0,1.0,,1.0,,,,,,,,,,,2.0,,,,,,5.0,14.0,5.0,3.0,,,60.0,57.0,1.0,,1.0,4.0,13.0,,10.0,1.0,,2.0,2.0,2.0,,9.0,3.0,44.0,51.0,4.0,29.0,17.0,,1.0,40.0,8.0,13.0,,2.0,1.0,,135.0,2.0,,2.0,1.0,1.0,,7.0,,,1.0,1.0,,,,2.0,17.0,,12.0,12.0,2.0,4.0,75.0,65.0,28.0,6.0,2.0,,3.0,3.0,323.0,,,8.0,1.0,,32.0,50.0,16.0,,1.0,1.0,1.0,,124.0,124.0,1.0,28.0,19.0,33.1,,,,1.0,13.0,0.0,,,,,77.0,3.0,3.0,6.0,,,,,,3.0,53.0,242.0,7.0,3.0,170.0,29.0,29.0,15.0,1.0,6.0,5.0,,81.0,2.0,183.0,1.0,,26.0,2.0,55.0,2.0,347.0,,0.0,3.0,21.0,1.0,11.0,2.0,531.0,11.0,13.0,9.0,2.0,13.0,0.0
1059953,26.0,2020-02-16 14:00:00,6,Spurs,Away,129.0,19.0,2.0,4.0,2.0,2.0,,167.0,5.0,,4.0,2.0,5.0,18.0,292.0,2.0,2.0,15.0,16.0,19.0,14.0,1.0,3.0,3.0,,,,,1.0,,,,1.0,16.0,,1.0,,,3.0,5.0,13.0,6.0,19.0,4.0,,42.0,66.0,4.0,6.0,2.0,4.0,25.0,7.0,16.0,,2.0,7.0,4.0,3.0,1.0,7.0,1.0,54.0,68.0,4.0,28.0,8.0,,,52.0,10.0,12.0,2.0,3.0,1.0,,155.0,1.0,,,1.0,,,6.0,,,1.0,,,,,2.0,8.0,,11.0,11.0,2.0,4.0,80.0,62.0,32.0,12.0,,6.0,10.0,10.0,367.0,,,6.0,5.0,1.0,16.0,61.0,28.0,,,,,1.0,143.0,143.0,4.0,31.0,23.0,45.7,,,3.0,2.0,25.0,0.0,,,,,109.0,2.0,1.0,3.0,,,3.0,6.0,2.0,3.0,67.0,277.0,13.0,16.0,159.0,35.0,28.0,20.0,7.0,15.0,8.0,3.0,104.0,4.0,242.0,,,19.0,5.0,49.0,1.0,386.0,2.0,0.0,23.0,24.0,7.0,19.0,0.0,622.0,33.0,14.0,13.0,7.0,11.0,0.0
1059964,27.0,2020-02-22 12:30:00,6,Spurs,Away,257.0,16.0,2.0,4.0,2.0,3.0,1.0,218.0,9.0,,5.0,3.0,7.0,23.0,471.0,,,20.0,15.0,20.0,3.0,1.0,2.0,,,,,1.0,,,,,,2.0,,,,,,10.0,8.0,9.0,3.0,2.0,,82.0,72.0,,,,2.0,21.0,2.0,12.0,,1.0,5.0,4.0,4.0,,19.0,4.0,66.0,74.0,2.0,15.0,9.0,,,45.0,14.0,14.0,,1.0,1.0,1.0,178.0,,,,,,,9.0,,,,,,,,1.0,9.0,,8.0,8.0,,5.0,156.0,77.0,51.0,3.0,,,4.0,3.0,546.0,,,2.0,6.0,,50.0,56.0,16.0,,,,,,172.0,172.0,2.0,22.0,42.0,50.9,,,,,21.0,0.0,,,,,156.0,4.0,1.0,5.0,,1.0,,,,3.0,64.0,446.0,5.0,4.0,294.0,34.0,15.0,23.0,5.0,14.0,9.0,,94.0,11.0,292.0,,,20.0,7.0,54.0,,572.0,,0.0,5.0,24.0,2.0,30.0,2.0,794.0,8.0,19.0,16.0,5.0,15.0,0.0
1059979,28.0,2020-03-01 14:00:00,6,Spurs,Home,281.0,15.0,1.0,4.0,3.0,1.0,,255.0,8.0,,2.0,6.0,1.0,25.0,532.0,,,18.0,18.0,21.0,7.0,1.0,2.0,,,,,,,,,,,11.0,,,,,,6.0,11.0,3.0,10.0,3.0,,84.0,56.0,1.0,2.0,1.0,1.0,14.0,6.0,14.0,,,4.0,12.0,7.0,,12.0,1.0,68.0,68.0,1.0,19.0,9.0,1.0,,55.0,12.0,14.0,1.0,1.0,1.0,,178.0,1.0,,,1.0,,,9.0,,,2.0,,,,,1.0,9.0,,6.0,6.0,,2.0,178.0,86.0,62.0,5.0,1.0,2.0,7.0,5.0,593.0,,,2.0,1.0,,43.0,91.0,37.0,,,,,,151.0,151.0,1.0,25.0,28.0,65.5,,3.0,,,14.0,0.0,,,,,181.0,1.0,,1.0,,,,2.0,,3.0,99.0,508.0,7.0,9.0,299.0,35.0,19.0,24.0,2.0,22.0,20.0,,147.0,5.0,344.0,,,16.0,2.0,48.0,,621.0,1.0,0.0,13.0,22.0,1.0,23.0,3.0,824.0,23.0,13.0,11.0,4.0,12.0,0.0
1059983,29.0,2020-03-07 17:30:00,6,Spurs,Away,173.0,17.0,1.0,1.0,,3.0,,184.0,6.0,,7.0,7.0,1.0,27.0,356.0,1.0,,16.0,29.0,17.0,8.0,,3.0,,,,,,,,,,,9.0,1.0,,,,,7.0,13.0,8.0,4.0,9.0,,61.0,61.0,,,1.0,1.0,8.0,5.0,12.0,1.0,,5.0,8.0,5.0,,16.0,4.0,75.0,54.0,1.0,36.0,9.0,,1.0,49.0,11.0,15.0,1.0,3.0,3.0,,189.0,,,,,,,9.0,,,,1.0,,,,,9.0,,8.0,8.0,1.0,7.0,109.0,90.0,45.0,4.0,,3.0,5.0,2.0,451.0,,,10.0,1.0,,85.0,46.0,29.0,,,,,1.0,177.0,177.0,,25.0,25.0,55.0,,,1.0,1.0,8.0,0.0,,,,,120.0,4.0,3.0,6.0,,,,6.0,,3.0,88.0,339.0,2.0,8.0,214.0,44.0,36.0,17.0,4.0,20.0,16.0,,125.0,9.0,285.0,1.0,,30.0,1.0,76.0,,479.0,2.0,0.0,13.0,14.0,,19.0,4.0,692.0,16.0,7.0,9.0,5.0,8.0,0.0
1059999,30.0,2020-06-19 20:15:00,6,Spurs,Home,148.0,15.0,,1.0,1.0,1.0,,126.0,7.0,,2.0,5.0,7.0,23.0,273.0,,,19.0,19.0,14.0,5.0,,2.0,,,,,2.0,,,,,,6.0,,,,,,9.0,7.0,5.0,4.0,6.0,,51.0,58.0,,,,1.0,16.0,4.0,14.0,,,7.0,8.0,,,5.0,3.0,66.0,56.0,1.0,30.0,20.0,,1.0,46.0,17.0,18.0,,3.0,1.0,2.0,142.0,1.0,,,1.0,,,7.0,,,1.0,,,,,,20.0,,12.0,12.0,2.0,2.0,88.0,68.0,36.0,6.0,1.0,1.0,5.0,3.0,335.0,,,2.0,1.0,,71.0,46.0,20.0,1.0,1.0,1.0,,,146.0,146.0,,32.0,19.0,38.8,,2.0,,,16.0,0.0,,,,,84.0,3.0,2.0,6.0,,1.0,,3.0,4.0,2.0,63.0,249.0,6.0,6.0,176.0,31.0,30.0,21.0,7.0,16.0,9.0,,96.0,6.0,205.0,,,25.0,7.0,58.0,1.0,365.0,,0.0,10.0,14.0,,24.0,0.0,566.0,11.0,16.0,10.0,7.0,9.0,0.0
1060010,31.0,2020-06-23 20:15:00,6,Spurs,Home,265.0,13.0,1.0,4.0,3.0,,,310.0,7.0,,5.0,2.0,5.0,21.0,571.0,,1.0,9.0,23.0,22.0,10.0,1.0,2.0,3.0,,,,,,,,,1.0,13.0,,,,,,6.0,6.0,4.0,8.0,7.0,,86.0,63.0,1.0,2.0,1.0,2.0,15.0,,9.0,,2.0,9.0,9.0,3.0,,13.0,,63.0,51.0,2.0,10.0,6.0,,,75.0,12.0,7.0,1.0,,,,191.0,1.0,,1.0,1.0,,1.0,8.0,,,1.0,,,,,,6.0,,8.0,8.0,,5.0,185.0,70.0,47.0,4.0,,9.0,3.0,4.0,641.0,,,1.0,,,88.0,59.0,33.0,,,,,,142.0,142.0,4.0,28.0,25.0,64.5,,,,,15.0,0.0,,,,,200.0,1.0,1.0,2.0,,,3.0,11.0,,3.0,133.0,552.0,7.0,12.0,285.0,30.0,10.0,21.0,7.0,19.0,12.0,4.0,179.0,2.0,396.0,,,10.0,5.0,46.0,3.0,662.0,,0.0,15.0,9.0,2.0,11.0,2.0,826.0,24.0,10.0,13.0,9.0,4.0,0.0
