matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickTarget,attFreekickTotal,attLgCentre,attObxdLeft,attObxdRight,attOneOnOne,attOpenplay,attPenGoal,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,attendance,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsAgainst,goalsFor,goalsOpenplay,goodHighClaim,ground,halfTimeAgainst,halfTimeFor,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperGoals,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,opponent,opponent_id,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,ptsGainedLosingPos,punches,putThrough,redCard,redCardsAgainst,redCardsFor,result,rightsidePass,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsGoals,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalDistance,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,winningGoal,wonContest,wonCorners,wonTackle,yellowCard
2562003,11.0,2025-11-08 12:30:00,6,Spurs,Home,188.0,10.0,,5.0,5.0,4.0,,202.0,3.0,1.0,4.0,2.0,7.0,14.0,385.0,1.0,,17.0,18.0,14.0,4.0,,2.0,,0.0,,,,,,,,6.0,0.0,,,,1.0,6.0,5.0,,6.0,4.0,,78.0,55.0,3.0,2.0,1.0,1.0,19.0,3.0,3.0,,,5.0,14.0,11.0,0.0,11.0,,52.0,59.0,1.0,17.0,8.0,,,0.534245,0.9236,,1.9822,1.2235,65.0,10.0,8.0,,,1.0,,,167.0,2.0,,1.0,1.0,1.0,,3.0,,,1.0,1.0,,,,,8.0,,7.0,7.0,1.0,0.0,4.0,103.0,72.0,40.0,3.0,1.0,2.0,4.0,4.0,446.0,,,1.0,3.0,0.0,54.0,79.0,29.0,,,,,147.0,147.0,5.0,21.0,25.0,54.9,,2.0,1.0,,29.0,0.0,,,,116.0,,,,,,,3.0,,1.0,5.0,97.0,369.0,19.0,6.0,209.0,26.0,17.0,22.0,4.0,29.0,25.0,108483.67,,138.0,7.0,284.0,1.0,1.0,18.0,7.0,44.0,2.0,464.0,2.0,0.0,10.0,26.0,,18.0,5.0,684.0,18.0,17.0,0.0,12.0,5.0,15.0,0.0
2562006,12.0,2025-11-23 16:30:00,6,Spurs,Away,178.0,6.0,,,,1.0,,72.0,7.0,,7.0,8.0,4.0,18.0,250.0,,,17.0,15.0,14.0,2.0,,,,0.0,,,,1.0,,,,3.0,0.0,,,,,6.0,12.0,5.0,,3.0,,55.0,48.0,,,,1.0,12.0,,5.0,,,1.0,4.0,2.0,0.0,15.0,4.0,58.0,49.0,1.0,34.0,25.0,,1.0,0.0514407,0.0738,,0.127,3.1509,37.0,15.0,10.0,1.0,,,,,135.0,1.0,,,1.0,,,8.0,,,1.0,,,,,,25.0,,8.0,8.0,1.0,0.0,8.0,72.0,61.0,31.0,4.0,0.0,1.0,2.0,2.0,303.0,,,2.0,1.0,0.0,44.0,26.0,13.0,,,,,136.0,136.0,2.0,25.0,11.0,42.6,,,,1.0,20.0,0.0,,,,68.0,2.0,2.0,4.0,,1.0,,1.0,,0.0,5.0,23.0,231.0,12.0,3.0,211.0,15.0,34.0,12.0,1.0,7.0,6.0,103525.0,,53.0,6.0,126.0,,,34.0,5.0,55.0,1.0,330.0,,0.0,3.0,21.0,,22.0,3.0,535.0,4.0,18.0,0.0,4.0,1.0,12.0,0.0
2562023,13.0,2025-11-29 20:00:00,6,Spurs,Home,218.0,19.0,1.0,6.0,5.0,,,227.0,1.0,2.0,4.0,1.0,7.0,21.0,439.0,,1.0,21.0,17.0,24.0,7.0,1.0,1.0,,0.0,,,,,,,1.0,11.0,0.0,,,,,7.0,3.0,4.0,10.0,4.0,,71.0,51.0,1.0,3.0,,,11.0,6.0,5.0,,,8.0,21.0,11.0,0.0,17.0,1.0,61.0,49.0,,18.0,12.0,1.0,,0.855927,0.8645,,0.4624,1.0794,73.0,11.0,5.0,,,2.0,,,149.0,1.0,,1.0,1.0,,,2.0,,,1.0,1.0,,,,,12.0,,13.0,13.0,1.0,0.0,4.0,135.0,65.0,41.0,2.0,1.0,4.0,5.0,2.0,490.0,,,3.0,1.0,0.0,55.0,92.0,48.0,,,,,160.0,160.0,2.0,12.0,33.0,62.6,,,,1.0,22.0,0.0,,,,152.0,,1.0,1.0,,,,6.0,1.0,0.0,5.0,132.0,426.0,11.0,10.0,231.0,29.0,18.0,19.0,7.0,39.0,32.0,110092.82,,163.0,1.0,315.0,1.0,2.0,11.0,7.0,41.0,3.0,507.0,,0.0,14.0,14.0,2.0,26.0,3.0,742.0,27.0,21.0,0.0,7.0,8.0,7.0,0.0
2562033,14.0,2025-12-02 20:15:00,6,Spurs,Away,149.0,12.0,,6.0,6.0,1.0,,170.0,7.0,1.0,7.0,4.0,5.0,12.0,313.0,1.0,,12.0,25.0,14.0,5.0,,2.0,,0.0,,,,,,,,6.0,0.0,,,,,9.0,13.0,6.0,7.0,1.0,,63.0,49.0,1.0,1.0,1.0,3.0,5.0,5.0,9.0,1.0,,8.0,13.0,7.0,2.0,8.0,3.0,63.0,46.0,3.0,37.0,18.0,,3.0,0.908838,0.7507,,1.3632,2.4169,43.0,12.0,5.0,,,,,,140.0,1.0,,1.0,1.0,,,11.0,,,1.0,1.0,,,,1.0,18.0,,8.0,8.0,2.0,0.0,7.0,87.0,59.0,31.0,11.0,0.0,1.0,5.0,2.0,366.0,,,8.0,2.0,0.0,52.0,61.0,36.0,1.0,1.0,1.0,,136.0,136.0,1.0,20.0,20.0,46.7,,,1.0,3.0,18.0,0.0,,,,98.0,5.0,,4.0,,2.0,,1.0,1.0,0.0,5.0,84.0,297.0,5.0,6.0,175.0,20.0,37.0,20.0,8.0,28.0,20.0,110397.81,,111.0,4.0,241.0,1.0,1.0,23.0,5.0,41.0,1.0,388.0,2.0,0.0,8.0,17.0,,16.0,3.0,593.0,22.0,14.0,0.0,10.0,8.0,13.0,0.0
2562043,15.0,2025-12-06 15:00:00,6,Spurs,Home,152.0,17.0,1.0,5.0,4.0,1.0,1.0,182.0,3.0,1.0,5.0,4.0,9.0,24.0,329.0,,,15.0,18.0,16.0,6.0,2.0,3.0,1.0,0.0,,,,,,,1.0,9.0,0.0,,,,3.0,5.0,3.0,1.0,9.0,6.0,,84.0,59.0,3.0,3.0,1.0,2.0,4.0,3.0,8.0,,,7.0,8.0,10.0,0.0,13.0,1.0,58.0,50.0,2.0,29.0,16.0,,,1.24546,2.1835,,2.8873,0.4459,49.0,8.0,9.0,1.0,,1.0,2.0,,140.0,1.0,,1.0,1.0,,1.0,7.0,,,2.0,2.0,,,,,16.0,,11.0,11.0,1.0,0.0,5.0,87.0,54.0,25.0,6.0,1.0,3.0,6.0,7.0,381.0,,,1.0,2.0,0.0,69.0,56.0,32.0,,,,,140.0,140.0,7.0,28.0,15.0,53.3,,,,,11.0,0.0,,,,89.0,1.0,,1.0,,1.0,1.0,5.0,,0.0,4.0,103.0,317.0,4.0,9.0,172.0,28.0,29.0,19.0,6.0,26.0,20.0,111565.81,1.0,138.0,5.0,254.0,2.0,1.0,20.0,10.0,52.0,2.0,400.0,1.0,0.0,15.0,17.0,1.0,18.0,3.0,614.0,23.0,17.0,0.0,8.0,7.0,10.0,0.0
2562052,16.0,2025-12-14 14:00:00,6,Spurs,Away,173.0,11.0,1.0,3.0,2.0,1.0,,165.0,8.0,,3.0,1.0,6.0,18.0,335.0,,,19.0,13.0,10.0,4.0,1.0,1.0,,0.0,,,,,,,,4.0,0.0,,,,,7.0,10.0,5.0,5.0,1.0,,58.0,45.0,,,,2.0,9.0,4.0,6.0,,,3.0,8.0,7.0,0.0,8.0,2.0,48.0,61.0,2.0,17.0,9.0,1.0,,0.598526,0.3338,,0.5179,2.0112,48.0,13.0,9.0,,,1.0,1.0,,142.0,,,,,,,9.0,,,0.0,,,,,1.0,9.0,,11.0,11.0,,0.0,3.0,93.0,52.0,34.0,3.0,0.0,1.0,4.0,1.0,394.0,,,2.0,2.0,0.0,64.0,71.0,25.0,,,,,143.0,143.0,6.0,19.0,16.0,52.1,,,,2.0,27.0,0.0,,,,127.0,2.0,1.0,3.0,,4.0,,1.0,,0.0,5.0,82.0,311.0,9.0,5.0,205.0,27.0,17.0,21.0,3.0,19.0,16.0,105366.22,,118.0,2.0,234.0,,,13.0,6.0,44.0,1.0,420.0,,0.0,6.0,30.0,,24.0,3.0,627.0,13.0,17.0,0.0,12.0,3.0,20.0,0.0
2562063,17.0,2025-12-20 17:30:00,6,Spurs,Home,112.0,10.0,1.0,4.0,3.0,1.0,,138.0,2.0,1.0,2.0,3.0,1.0,17.0,246.0,,,12.0,17.0,9.0,11.0,1.0,4.0,,0.0,,1.0,1.0,,,,,8.0,0.0,,,,,4.0,7.0,1.0,11.0,4.0,,54.0,44.0,1.0,1.0,1.0,3.0,10.0,7.0,8.0,,1.0,2.0,11.0,5.0,0.0,3.0,1.0,38.0,31.0,3.0,33.0,10.0,1.0,,0.374723,1.0675,0.0342,1.1544,1.2756,53.0,9.0,7.0,,,3.0,2.0,1.0,125.0,,,,,,,3.0,,,0.0,,,,,,10.0,1.0,7.0,7.0,,0.0,2.0,66.0,55.0,24.0,6.0,0.0,4.0,8.0,4.0,306.0,,,3.0,1.0,0.0,48.0,51.0,21.0,,,,,117.0,117.0,2.0,23.0,16.0,34.9,,,,1.0,20.0,0.0,,,,77.0,2.0,,2.0,1.0,2.0,,4.0,1.0,1.0,4.0,70.0,237.0,10.0,12.0,135.0,21.0,33.0,5.0,2.0,20.0,18.0,101432.07,,103.0,3.0,207.0,,1.0,28.0,1.0,53.0,1.0,322.0,,2.0,15.0,11.0,,14.0,3.0,491.0,20.0,17.0,0.0,4.0,2.0,7.0,0.0
2562069,18.0,2025-12-28 16:30:00,6,Spurs,Away,132.0,17.0,1.0,3.0,2.0,3.0,,107.0,8.0,,3.0,6.0,5.0,28.0,236.0,1.0,,12.0,20.0,31.0,6.0,,2.0,,0.0,,,,,,,,4.0,0.0,,1.0,,1.0,1.0,9.0,6.0,5.0,3.0,,48.0,64.0,1.0,,1.0,4.0,9.0,1.0,7.0,,2.0,2.0,6.0,3.0,0.0,7.0,1.0,48.0,65.0,4.0,50.0,28.0,,1.0,0.683215,0.8806,,1.0278,0.1129,52.0,5.0,6.0,1.0,,1.0,1.0,,157.0,1.0,,1.0,1.0,1.0,,14.0,,,0.0,3.0,,,,,28.0,1.0,6.0,6.0,1.0,0.0,3.0,60.0,78.0,30.0,3.0,1.0,2.0,5.0,4.0,316.0,,,5.0,,0.0,46.0,47.0,19.0,,,,,165.0,165.0,2.0,36.0,19.0,38.1,1.0,,,,23.0,0.0,,,,75.0,2.0,,2.0,,1.0,,3.0,1.0,0.0,4.0,52.0,222.0,9.0,7.0,168.0,38.0,50.0,17.0,2.0,12.0,10.0,114782.55,,91.0,7.0,184.0,3.0,,26.0,7.0,69.0,3.0,340.0,1.0,0.0,8.0,20.0,1.0,20.0,2.0,565.0,18.0,25.0,0.0,8.0,2.0,10.0,0.0
2562076,19.0,2026-01-01 20:00:00,6,Spurs,Away,154.0,15.0,,1.0,1.0,5.0,,171.0,4.0,1.0,3.0,4.0,7.0,24.0,324.0,,,9.0,17.0,18.0,6.0,,1.0,1.0,0.0,,,,,,,,7.0,0.0,,,,,5.0,4.0,3.0,7.0,2.0,,71.0,62.0,,,,,9.0,4.0,3.0,,,1.0,4.0,6.0,0.0,9.0,2.0,48.0,53.0,,33.0,14.0,,1.0,0.64454,0.8623,,0.8925,0.2865,48.0,10.0,8.0,,,1.0,,,150.0,,,,,,,7.0,,,0.0,2.0,,,,,14.0,,10.0,10.0,1.0,0.0,3.0,88.0,62.0,27.0,3.0,0.0,1.0,5.0,3.0,390.0,,,2.0,1.0,0.0,52.0,49.0,24.0,,,,,141.0,141.0,5.0,29.0,22.0,44.1,,,,2.0,13.0,0.0,,,,103.0,2.0,,2.0,,2.0,1.0,2.0,1.0,0.0,2.0,76.0,310.0,9.0,6.0,182.0,31.0,33.0,18.0,1.0,11.0,10.0,107099.52,1.0,112.0,10.0,241.0,2.0,1.0,22.0,8.0,65.0,,412.0,,0.0,9.0,18.0,1.0,16.0,2.0,600.0,18.0,17.0,0.0,9.0,1.0,13.0,0.0
2562093,20.0,2026-01-04 15:00:00,6,Spurs,Home,129.0,21.0,2.0,7.0,5.0,2.0,,162.0,4.0,,5.0,2.0,5.0,26.0,284.0,,,18.0,27.0,20.0,8.0,1.0,3.0,2.0,0.0,,,,,,,,9.0,0.0,,,,1.0,7.0,9.0,1.0,9.0,4.0,,52.0,54.0,2.0,1.0,1.0,3.0,10.0,2.0,7.0,,,3.0,11.0,8.0,1.0,11.0,,60.0,51.0,3.0,33.0,19.0,,1.0,0.850995,1.1812,,1.1573,1.6161,53.0,9.0,6.0,,1.0,2.0,1.0,,129.0,1.0,,1.0,,1.0,,7.0,,,0.0,,,,,,19.0,,8.0,8.0,,0.0,5.0,94.0,52.0,24.0,5.0,0.0,5.0,5.0,5.0,344.0,,,3.0,1.0,0.0,45.0,35.0,30.0,,,,,131.0,131.0,7.0,16.0,21.0,48.7,,2.0,,1.0,22.0,0.0,,,,86.0,2.0,,2.0,,1.0,2.0,6.0,1.0,0.0,5.0,92.0,273.0,10.0,10.0,157.0,36.0,33.0,16.0,3.0,23.0,20.0,110674.84,2.0,125.0,3.0,227.0,1.0,,14.0,5.0,50.0,4.0,361.0,1.0,0.0,13.0,15.0,,22.0,2.0,570.0,33.0,11.0,0.0,10.0,3.0,12.0,0.0
2562095,21.0,2026-01-07 19:30:00,6,Spurs,Away,218.0,16.0,4.0,5.0,1.0,1.0,,123.0,5.0,1.0,3.0,3.0,7.0,22.0,336.0,1.0,1.0,20.0,19.0,16.0,8.0,2.0,6.0,1.0,0.0,,,,,,1.0,,8.0,0.0,,,1.0,1.0,3.0,5.0,6.0,11.0,5.0,,70.0,48.0,2.0,2.0,,,7.0,5.0,4.0,,1.0,7.0,9.0,3.0,0.0,3.0,,50.0,73.0,,15.0,10.0,,1.0,1.03504,1.2459,,1.7806,1.4682,44.0,10.0,19.0,,,2.0,2.0,,157.0,1.0,,,1.0,,1.0,7.0,,,1.0,1.0,,,,,10.0,1.0,5.0,5.0,1.0,0.0,4.0,108.0,67.0,35.0,3.0,2.0,5.0,6.0,4.0,402.0,,,5.0,2.0,0.0,51.0,43.0,31.0,,,,1.0,155.0,155.0,3.0,30.0,11.0,57.9,1.0,3.0,,,16.0,0.0,,,,99.0,,,,,,1.0,7.0,1.0,0.0,3.0,52.0,309.0,7.0,11.0,249.0,30.0,15.0,28.0,7.0,21.0,14.0,109710.23,1.0,88.0,4.0,206.0,1.0,1.0,28.0,8.0,62.0,,434.0,1.0,0.0,16.0,24.0,2.0,25.0,3.0,636.0,29.0,16.0,0.0,14.0,7.0,16.0,0.0
2562113,22.0,2026-01-17 15:00:00,6,Spurs,Home,183.0,14.0,2.0,10.0,8.0,2.0,,228.0,6.0,,4.0,3.0,5.0,21.0,401.0,1.0,,15.0,26.0,20.0,15.0,2.0,3.0,,0.0,,,,,,,,12.0,0.0,,,,4.0,8.0,17.0,,15.0,6.0,,62.0,58.0,1.0,2.0,1.0,2.0,6.0,4.0,6.0,,,11.0,22.0,11.0,1.0,9.0,2.0,67.0,69.0,2.0,15.0,10.0,1.0,,1.42743,1.4423,,1.5888,2.5408,64.0,12.0,17.0,,,5.0,2.0,,162.0,1.0,,1.0,1.0,,,6.0,,,1.0,1.0,,,,1.0,10.0,,7.0,7.0,1.0,0.0,4.0,117.0,56.0,39.0,5.0,0.0,10.0,8.0,6.0,452.0,,,6.0,2.0,0.0,69.0,78.0,47.0,,,,,161.0,161.0,4.0,21.0,28.0,61.7,,,,,18.0,0.0,,,,140.0,2.0,,2.0,,1.0,,11.0,,0.0,4.0,133.0,373.0,6.0,18.0,200.0,21.0,15.0,29.0,8.0,43.0,35.0,107537.09,,177.0,8.0,324.0,1.0,,9.0,6.0,36.0,1.0,481.0,3.0,0.0,21.0,19.0,3.0,18.0,5.0,725.0,52.0,17.0,0.0,13.0,11.0,15.0,0.0
2562118,23.0,2026-01-24 15:00:00,6,Spurs,Away,275.0,11.0,,7.0,7.0,4.0,,258.0,2.0,,4.0,7.0,11.0,23.0,526.0,1.0,,16.0,9.0,16.0,10.0,,4.0,1.0,0.0,1.0,1.0,2.0,,,,,12.0,0.0,1.0,,,,4.0,6.0,3.0,11.0,7.0,,98.0,71.0,3.0,4.0,,1.0,12.0,,9.0,,,3.0,10.0,7.0,2.0,11.0,1.0,46.0,66.0,1.0,14.0,5.0,,,1.76899,2.0479,0.09,3.3197,1.8912,50.0,9.0,7.0,,,2.0,,2.0,168.0,1.0,,1.0,1.0,,,2.0,,,1.0,1.0,,,,,5.0,1.0,10.0,10.0,,0.0,4.0,156.0,68.0,36.0,1.0,0.0,5.0,6.0,11.0,605.0,,,3.0,2.0,0.0,61.0,98.0,31.0,,,,,150.0,150.0,11.0,24.0,31.0,62.5,1.0,2.0,1.0,,22.0,0.0,,,,198.0,1.0,1.0,2.0,,,1.0,7.0,,0.0,5.0,108.0,514.0,12.0,11.0,306.0,33.0,14.0,25.0,2.0,19.0,17.0,109538.48,1.0,147.0,7.0,333.0,1.0,,23.0,14.0,52.0,1.0,620.0,2.0,0.0,18.0,26.0,,18.0,0.0,832.0,28.0,20.0,0.0,17.0,3.0,16.0,0.0
2562133,24.0,2026-02-01 16:30:00,6,Spurs,Home,175.0,14.0,1.0,5.0,4.0,1.0,,141.0,9.0,1.0,2.0,3.0,4.0,23.0,311.0,,1.0,15.0,17.0,5.0,6.0,,,1.0,0.0,,1.0,2.0,,,,,9.0,0.0,,,,,7.0,14.0,1.0,7.0,5.0,,77.0,43.0,2.0,1.0,1.0,1.0,8.0,5.0,7.0,,,3.0,5.0,6.0,0.0,14.0,1.0,61.0,51.0,1.0,19.0,8.0,2.0,,0.888312,1.0506,0.1144,1.7259,1.2586,45.0,15.0,12.0,2.0,,2.0,,2.0,116.0,2.0,,2.0,2.0,,,12.0,,,2.0,,,,,1.0,8.0,,6.0,6.0,,0.0,2.0,98.0,55.0,28.0,4.0,0.0,,8.0,6.0,356.0,,,4.0,2.0,0.0,48.0,42.0,18.0,,,,,122.0,122.0,6.0,19.0,14.0,40.0,,,1.0,,15.0,0.0,,,,94.0,1.0,,1.0,,,1.0,1.0,1.0,0.0,4.0,67.0,288.0,8.0,8.0,191.0,22.0,19.0,19.0,2.0,13.0,11.0,113898.59,1.0,101.0,4.0,207.0,,1.0,23.0,5.0,53.0,1.0,385.0,2.0,0.0,12.0,24.0,1.0,19.0,3.0,579.0,28.0,10.0,0.0,10.0,3.0,10.0,0.0
2562142,25.0,2026-02-07 12:30:00,6,Spurs,Away,164.0,15.0,,4.0,4.0,,2.0,123.0,4.0,1.0,6.0,5.0,5.0,17.0,283.0,,,7.0,9.0,6.0,5.0,,,,0.0,,,,,,,,7.0,0.0,,,,1.0,6.0,10.0,13.0,4.0,3.0,,58.0,41.0,1.0,1.0,,,5.0,5.0,9.0,1.0,,,5.0,2.0,0.0,7.0,3.0,47.0,40.0,,30.0,13.0,,3.0,0.545181,0.4861,,0.1871,1.4886,38.0,11.0,12.0,,,3.0,3.0,,114.0,,,,,,,8.0,,,0.0,3.0,,,,,13.0,,9.0,9.0,2.0,0.0,6.0,81.0,46.0,21.0,7.0,0.0,,5.0,1.0,318.0,,,6.0,3.0,0.0,43.0,43.0,17.0,,,,,108.0,108.0,1.0,16.0,12.0,34.8,,,,,12.0,0.0,,,,89.0,3.0,5.0,8.0,,,,1.0,1.0,0.0,5.0,51.0,269.0,5.0,5.0,180.0,21.0,30.0,17.0,,10.0,10.0,101045.21,,71.0,3.0,172.0,3.0,1.0,22.0,5.0,46.0,1.0,342.0,,1.0,7.0,16.0,,8.0,2.0,527.0,17.0,20.0,0.0,6.0,,6.0,0.0
2562153,26.0,2026-02-10 19:30:00,6,Spurs,Home,164.0,10.0,2.0,7.0,5.0,2.0,1.0,184.0,10.0,1.0,2.0,4.0,8.0,23.0,341.0,1.0,,13.0,18.0,12.0,13.0,1.0,2.0,,0.0,,,,1.0,,,,13.0,0.0,,,,1.0,7.0,17.0,4.0,10.0,6.0,,44.0,44.0,2.0,1.0,1.0,3.0,5.0,8.0,3.0,,,2.0,6.0,3.0,1.0,14.0,2.0,57.0,48.0,3.0,42.0,26.0,,1.0,1.3511,1.8504,,0.7275,1.5867,56.0,15.0,11.0,,,2.0,2.0,,130.0,1.0,,1.0,,1.0,,13.0,,,0.0,1.0,,,,,26.0,,7.0,7.0,,0.0,2.0,123.0,59.0,31.0,12.0,0.0,5.0,10.0,2.0,380.0,,,9.0,1.0,0.0,57.0,57.0,22.0,,,,,116.0,116.0,2.0,19.0,19.0,52.8,,,,1.0,13.0,0.0,,,,110.0,2.0,1.0,3.0,,1.0,,6.0,,0.0,3.0,75.0,320.0,5.0,15.0,180.0,25.0,42.0,18.0,2.0,13.0,11.0,109202.63,,108.0,4.0,240.0,1.0,1.0,17.0,8.0,51.0,,407.0,1.0,0.0,16.0,16.0,,15.0,3.0,624.0,29.0,18.0,0.0,9.0,2.0,11.0,0.0
2562163,27.0,2026-02-22 16:30:00,6,Spurs,Home,152.0,14.0,,2.0,2.0,1.0,,82.0,8.0,2.0,2.0,1.0,6.0,10.0,232.0,,,23.0,20.0,12.0,4.0,,,,0.0,,,,,,,,6.0,0.0,,,,,9.0,13.0,7.0,3.0,3.0,,51.0,49.0,,,,,13.0,1.0,4.0,1.0,,2.0,6.0,3.0,0.0,17.0,,71.0,49.0,,42.0,20.0,2.0,3.0,0.549405,0.7631,,1.657,2.0643,29.0,17.0,11.0,1.0,,2.0,,,135.0,,,,,,,10.0,,,1.0,,,,,1.0,20.0,,15.0,15.0,2.0,0.0,3.0,65.0,51.0,18.0,5.0,0.0,,4.0,5.0,293.0,,,8.0,,0.0,40.0,28.0,14.0,,,,,158.0,158.0,3.0,26.0,15.0,39.9,,,,,23.0,0.0,,,,69.0,2.0,1.0,2.0,,1.0,,,,0.0,3.0,28.0,211.0,13.0,4.0,190.0,33.0,42.0,16.0,2.0,11.0,9.0,113339.98,,50.0,4.0,141.0,,2.0,29.0,7.0,50.0,,320.0,,0.0,6.0,24.0,1.0,30.0,2.0,558.0,7.0,22.0,0.0,2.0,2.0,13.0,0.0
2562169,28.0,2026-03-01 14:00:00,6,Spurs,Away,186.0,12.0,2.0,6.0,4.0,1.0,1.0,113.0,6.0,,4.0,4.0,5.0,21.0,293.0,1.0,,14.0,23.0,14.0,5.0,2.0,5.0,,0.0,,,,,,,,6.0,0.0,,,,1.0,6.0,15.0,3.0,10.0,3.0,,57.0,50.0,1.0,,1.0,1.0,12.0,7.0,8.0,,,8.0,7.0,6.0,0.0,9.0,1.0,55.0,47.0,1.0,18.0,8.0,,1.0,0.488802,0.8809,,0.7587,0.7878,51.0,14.0,11.0,,,,1.0,,156.0,1.0,,1.0,1.0,,,9.0,,,1.0,1.0,,,,1.0,8.0,,10.0,10.0,2.0,0.0,4.0,92.0,72.0,30.0,5.0,0.0,4.0,4.0,1.0,370.0,,,4.0,1.0,0.0,23.0,61.0,32.0,,,,,161.0,161.0,6.0,21.0,17.0,45.9,,,,,23.0,0.0,,,,90.0,2.0,,2.0,,,,5.0,1.0,1.0,5.0,51.0,276.0,12.0,8.0,213.0,26.0,18.0,9.0,7.0,21.0,14.0,116103.59,,94.0,6.0,203.0,1.0,,32.0,5.0,64.0,1.0,395.0,2.0,0.0,13.0,16.0,,22.0,3.0,583.0,30.0,23.0,0.0,6.0,8.0,11.0,0.0
2562183,29.0,2026-03-05 20:00:00,6,Spurs,Home,131.0,13.0,2.0,5.0,3.0,1.0,1.0,116.0,2.0,3.0,1.0,5.0,5.0,19.0,242.0,,,14.0,21.0,23.0,5.0,4.0,4.0,,0.0,,,1.0,,,,,3.0,0.0,,,,1.0,5.0,8.0,1.0,10.0,2.0,,41.0,31.0,1.0,,1.0,1.0,2.0,5.0,3.0,,,6.0,6.0,1.0,0.0,14.0,1.0,62.0,60.0,1.0,28.0,17.0,1.0,,0.930484,1.0879,0.1273,1.0932,1.5444,43.0,14.0,13.0,1.0,,4.0,1.0,1.0,104.0,1.0,,1.0,,1.0,,3.0,,,0.0,,,,,,17.0,,10.0,10.0,2.0,0.0,1.0,74.0,57.0,30.0,3.0,0.0,3.0,7.0,4.0,289.0,,,3.0,2.0,0.0,26.0,47.0,22.0,1.0,1.0,1.0,,123.0,123.0,3.0,15.0,11.0,40.0,,3.0,,1.0,10.0,0.0,,,,92.0,1.0,,1.0,,,,3.0,1.0,0.0,4.0,42.0,226.0,2.0,10.0,141.0,32.0,28.0,17.0,4.0,12.0,8.0,105329.41,,76.0,8.0,182.0,,3.0,12.0,6.0,41.0,1.0,311.0,,1.0,12.0,17.0,2.0,22.0,3.0,504.0,23.0,12.0,0.0,7.0,6.0,10.0,0.0
