season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12436871,1,14,Liverpool,Away,243609,116535,Alisson,alisson,G,False,,,4.0,2.0,39.0,41.0,,,7.0,,,,,,,,,,,,0.00080286,,,,0.0,,0.2438,,,,,,90.0,,,,,,,,7.0,,7.1,1.0,2.0,,,,,,,10.0,,6.0,42.0,48.0,0,,53.0,,,,
2024-25,12436871,1,14,Liverpool,Away,827362,200720,Caoimhin Kelleher,caoimhin-kelleher,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436896,2,14,Liverpool,Home,243609,116535,Alisson,alisson,G,False,,,6.0,3.0,24.0,27.0,,,4.0,,,,,,,,,,,,0.0018325,,,,0.0,,0.7839,,,,,,90.0,,,,,,,,8.0,1.0,7.2,1.0,2.0,,,1.0,,,,14.0,,9.0,26.0,35.0,0,,40.0,,,,
2024-25,12436896,2,14,Liverpool,Home,827362,200720,Caoimhin Kelleher,caoimhin-kelleher,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436920,3,14,Liverpool,Away,243609,116535,Alisson,alisson,G,False,,3.0,1.0,1.0,27.0,28.0,,1.0,8.0,,,,,,,,,1.0,,,0.00030358,,,,0.0,,0.6446,1.0,,,,,90.0,,,,,,,,5.0,1.0,7.7,2.0,3.0,,,2.0,,,3.0,5.0,,3.0,30.0,33.0,0,,42.0,,,,
2024-25,12436920,3,14,Liverpool,Away,827362,200720,Caoimhin Kelleher,caoimhin-kelleher,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436944,4,14,Liverpool,Home,243609,116535,Alisson,alisson,G,False,,1.0,,,16.0,16.0,,,4.0,,,,,,,,,,,,8.388e-05,,,,0.0,,-0.2636,,,,,,90.0,,,,,,,,3.0,,6.7,2.0,2.0,,,,,,1.0,3.0,,2.0,17.0,19.0,0,,22.0,,,,
2024-25,12436944,4,14,Liverpool,Home,827362,200720,Caoimhin Kelleher,caoimhin-kelleher,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436969,5,14,Liverpool,Home,827362,200720,Caoimhin Kelleher,caoimhin-kelleher,G,False,,,3.0,1.0,31.0,32.0,,,9.0,,,,,,,,,,,1.0,0.00048323,,,,0.0,,1.5294,1.0,,,,,90.0,,,,,,,,5.0,,8.6,5.0,7.0,,,,,,,6.0,,3.0,33.0,36.0,0,,54.0,1.0,,,
2024-25,12436969,5,14,Liverpool,Home,927359,432987,Vítězslav Jaroš,vitezslav-jaros,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437002,6,14,Liverpool,Away,243609,116535,Alisson,alisson,G,False,,2.0,1.0,1.0,23.0,24.0,,,6.0,,,,,,,,,,,,0.00013748,,,,0.0,,0.1215,1.0,,,,,90.0,,,,,,,,5.0,,7.0,2.0,2.0,,,1.0,,,2.0,6.0,,5.0,24.0,29.0,0,,37.0,,,,
2024-25,12437002,6,14,Liverpool,Away,827362,200720,Caoimhin Kelleher,caoimhin-kelleher,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437015,7,14,Liverpool,Away,243609,116535,Alisson,alisson,G,False,,1.0,1.0,,23.0,23.0,,1.0,13.0,,,,,,,,,1.0,,,7.159e-05,,,,0.0,,1.1279,,,,,,79.0,,,,,,,,8.0,1.0,7.3,2.0,4.0,,,1.0,,,1.0,9.0,,6.0,25.0,31.0,0,,46.0,,,,
2024-25,12437015,7,14,Liverpool,Away,927359,432987,Vítězslav Jaroš,vitezslav-jaros,G,True,,,4.0,4.0,,4.0,,,3.0,,,,,,,,,,,,0.00300626,,,,0.0,,0.0334,,,,,,11.0,,,,,,,,2.0,1.0,7.1,1.0,1.0,,,1.0,,,,6.0,,6.0,,6.0,0,,11.0,,,,
2024-25,12437032,8,14,Liverpool,Home,827362,200720,Caoimhin Kelleher,caoimhin-kelleher,G,False,,,4.0,4.0,20.0,24.0,,,10.0,,,,,,,,,,,,0.00031364,,,,0.0,,-0.1352,,,,,,90.0,,,,,,,,16.0,,6.4,1.0,1.0,,,,,,,20.0,,17.0,23.0,40.0,0,,45.0,,,,
2024-25,12437032,8,14,Liverpool,Home,927359,432987,Vítězslav Jaroš,vitezslav-jaros,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437040,9,14,Liverpool,Away,827362,200720,Caoimhin Kelleher,caoimhin-kelleher,G,False,,,7.0,7.0,16.0,23.0,,,7.0,,,,,,,,,1.0,,,0.0016058,,,,0.0,,-0.2574,,,,,,90.0,,,,,,,,16.0,,6.2,,1.0,,,,1.0,,,23.0,,20.0,19.0,39.0,0,,44.0,,,1.0,
2024-25,12437040,9,14,Liverpool,Away,927359,432987,Vítězslav Jaroš,vitezslav-jaros,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437040,9,14,Liverpool,Away,1008403,464353,Harvey Davies,harvey-davies,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437054,10,14,Liverpool,Home,827362,200720,Caoimhin Kelleher,caoimhin-kelleher,G,False,,1.0,3.0,1.0,17.0,18.0,,,8.0,,,,,,,,,,,,9.755e-05,,,,0.0,,-0.504,,,,,,90.0,,,,,,,,5.0,,6.9,1.0,4.0,,,,,,1.0,8.0,,4.0,19.0,23.0,0,,32.0,,,,
2024-25,12437054,10,14,Liverpool,Home,927359,432987,Vítězslav Jaroš,vitezslav-jaros,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436484,11,14,Liverpool,Home,827362,200720,Caoimhin Kelleher,caoimhin-kelleher,G,False,,,1.0,1.0,20.0,21.0,,,4.0,,,,,,1.0,,,,,,0.00042735,,,,0.0,,0.6061,2.0,,,,,90.0,,,,,,,,5.0,,7.3,2.0,2.0,,,,,,,6.0,,6.0,20.0,26.0,0,,33.0,,,,
2024-25,12436484,11,14,Liverpool,Home,927359,432987,Vítězslav Jaroš,vitezslav-jaros,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436506,12,14,Liverpool,Away,827362,200720,Caoimhin Kelleher,caoimhin-kelleher,G,False,,1.0,2.0,1.0,13.0,14.0,,,8.0,,,,,,,,,1.0,,,0.00056569,,,,0.0,,-0.1082,,,,,,90.0,,,,,1.0,1.0,,5.0,,7.3,2.0,3.0,,,,,,1.0,7.0,,6.0,13.0,19.0,0,,24.0,,1.0,,
2024-25,12436506,12,14,Liverpool,Away,927359,432987,Vítězslav Jaroš,vitezslav-jaros,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436506,12,14,Liverpool,Away,1008403,464353,Harvey Davies,harvey-davies,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436504,13,14,Liverpool,Home,827362,200720,Caoimhin Kelleher,caoimhin-kelleher,G,False,,,3.0,2.0,23.0,25.0,,,7.0,,,,,,,,,,,,0.00067501,,,,0.0,,0.9388,,,,,,90.0,,,,,,,,15.0,,6.9,2.0,3.0,,,,,,,18.0,,12.0,28.0,40.0,0,,48.0,,,,
2024-25,12436504,13,14,Liverpool,Home,927359,432987,Vítězslav Jaroš,vitezslav-jaros,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436504,13,14,Liverpool,Home,1008403,464353,Harvey Davies,harvey-davies,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436978,14,14,Liverpool,Away,827362,200720,Caoimhin Kelleher,caoimhin-kelleher,G,False,,,3.0,2.0,25.0,27.0,,1.0,10.0,,,,,,,,,1.0,1.0,,0.00031399,,,,0.0,,-0.4693,1.0,,,,,90.0,,,,,,,,9.0,,6.0,2.0,3.0,,,,,,1.0,12.0,,9.0,27.0,36.0,0,,49.0,,,,
2024-25,12436978,14,14,Liverpool,Away,927359,432987,Vítězslav Jaroš,vitezslav-jaros,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,13344418,15,14,Liverpool,Away,243609,116535,Alisson,alisson,G,False,,1.0,2.0,2.0,18.0,20.0,,,5.0,,,,,,,,,,,,0.00168069,,,,0.0,,-0.8039,,,,,,90.0,,,,,,,,6.0,1.0,6.3,,1.0,,,2.0,,,1.0,8.0,,8.0,18.0,26.0,0,,33.0,,,,
2024-25,13344418,15,14,Liverpool,Away,827362,200720,Caoimhin Kelleher,caoimhin-kelleher,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436446,16,14,Liverpool,Home,243609,116535,Alisson,alisson,G,False,,2.0,2.0,2.0,27.0,29.0,,,10.0,,,,,,,,,,,,0.00064805,,,,0.0,,-0.2013,1.0,,,,,90.0,,,,,,,,2.0,,6.7,1.0,1.0,,,,,,2.0,4.0,,3.0,28.0,31.0,0,,40.0,,,,
2024-25,12436446,16,14,Liverpool,Home,827362,200720,Caoimhin Kelleher,caoimhin-kelleher,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436471,17,14,Liverpool,Away,243609,116535,Alisson,alisson,G,False,,2.0,3.0,2.0,11.0,13.0,,1.0,6.0,1.0,,,,,,,,2.0,,,0.200753,,,,0.0,,-1.0675,,,,1.0,,90.0,,,,,,,,7.0,1.0,6.6,1.0,2.0,,,2.0,1.0,,2.0,9.0,,7.0,12.0,19.0,0,,28.0,,,1.0,
2024-25,12436471,17,14,Liverpool,Away,827362,200720,Caoimhin Kelleher,caoimhin-kelleher,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436474,18,14,Liverpool,Home,243609,116535,Alisson,alisson,G,False,,,1.0,2.0,10.0,12.0,,,5.0,,,,,,,,,,,,0.00040584,,,,0.0,,-0.1008,,,,,,90.0,,,,,,,,1.0,,6.3,,,,,1.0,,,,2.0,,3.0,10.0,13.0,0,,18.0,,,,
2024-25,12436474,18,14,Liverpool,Home,827362,200720,Caoimhin Kelleher,caoimhin-kelleher,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436513,19,14,Liverpool,Away,243609,116535,Alisson,alisson,G,False,,,1.0,1.0,17.0,18.0,,1.0,8.0,,,,,,,,,1.0,,,0.00030193,,,,0.0,,,,,,,,90.0,,,,,,,,5.0,2.0,7.0,,1.0,,,2.0,,,,6.0,,5.0,18.0,23.0,0,,31.0,,,,
2024-25,12436513,19,14,Liverpool,Away,827362,200720,Caoimhin Kelleher,caoimhin-kelleher,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436514,20,14,Liverpool,Home,243609,116535,Alisson,alisson,G,False,,2.0,1.0,,20.0,20.0,,1.0,4.0,,,,,,,,,1.0,,,0.00012729,,,,0.0,,-1.6175,1.0,,,,,90.0,,,,,,,,2.0,4.0,6.8,1.0,2.0,,,6.0,,,2.0,3.0,,2.0,20.0,22.0,0,,35.0,,,,
2024-25,12436514,20,14,Liverpool,Home,827362,200720,Caoimhin Kelleher,caoimhin-kelleher,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436526,21,14,Liverpool,Away,243609,116535,Alisson,alisson,G,False,,,1.0,1.0,19.0,20.0,,,7.0,,,,,,,,,,,,0.00023853,,,,0.0,,-0.0736,,,,,,90.0,,,,,,,,3.0,,6.6,1.0,2.0,,,,,,,4.0,,4.0,19.0,23.0,0,,29.0,,,,
2024-25,12436526,21,14,Liverpool,Away,827362,200720,Caoimhin Kelleher,caoimhin-kelleher,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436440,22,14,Liverpool,Away,243609,116535,Alisson,alisson,G,False,,1.0,7.0,6.0,9.0,15.0,,,8.0,,,,,,,,,,,,0.00096069,,,,0.0,,0.6504,,,,,,90.0,,,,,,,,5.0,,8.6,6.0,7.0,,,,,,1.0,12.0,,8.0,12.0,20.0,0,,33.0,,,,
2024-25,12436440,22,14,Liverpool,Away,827362,200720,Caoimhin Kelleher,caoimhin-kelleher,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436901,23,14,Liverpool,Home,243609,116535,Alisson,alisson,G,False,,,1.0,,20.0,20.0,,,6.0,,,,,,,,,1.0,,,8.354e-05,,,,0.0,,-0.0528,,,,,,90.0,,,,,,,,1.0,,6.8,1.0,2.0,,,,,,,2.0,,1.0,20.0,21.0,0,,26.0,,1.0,,
2024-25,12436901,23,14,Liverpool,Home,827362,200720,Caoimhin Kelleher,caoimhin-kelleher,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436911,24,14,Liverpool,Away,243609,116535,Alisson,alisson,G,False,,2.0,10.0,5.0,18.0,23.0,,,6.0,,,,,,,,,,,,0.00187285,,,,0.0,,0.778,1.0,,,,,90.0,,,,,,,,10.0,1.0,8.1,3.0,4.0,,,4.0,,,2.0,19.0,,10.0,22.0,32.0,0,,45.0,,,,
2024-25,12436911,24,14,Liverpool,Away,827362,200720,Caoimhin Kelleher,caoimhin-kelleher,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436945,25,14,Liverpool,Home,243609,116535,Alisson,alisson,G,False,,,2.0,2.0,13.0,15.0,,,12.0,,,,,,,,,,,,0.0003442,,,,0.0,,0.4638,,,,,,90.0,,,,,,,,12.0,1.0,6.5,1.0,3.0,,,1.0,,,,13.0,,11.0,15.0,26.0,0,,37.0,,,,
2024-25,12436945,25,14,Liverpool,Home,827362,200720,Caoimhin Kelleher,caoimhin-kelleher,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
