season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2022-23,10385502,1,14,Liverpool,Away,50539,60706,Adrián,adrian,G,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385502,1,14,Liverpool,Away,243609,116535,Alisson,alisson,G,False,,2.0,1.0,,22.0,22.0,,,10.0,,,,,,,,,,,7.94e-05,0.0,0.0,,,,-0.7671,,,,,90.0,,,,,1.0,,,,7.0,,6.3,,1.0,,,,,,2.0,6.0,,3.0,26.0,29.0,0,,37.0,,,,
2022-23,10385740,2,14,Liverpool,Home,50539,60706,Adrián,adrian,G,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385740,2,14,Liverpool,Home,243609,116535,Alisson,alisson,G,False,,,2.0,1.0,23.0,24.0,,,6.0,,,,,,,,,,,0.00043855,0.0,0.0,,,,0.0322,,,,,90.0,,,,,,,,,4.0,,6.6,1.0,2.0,,,,,,,6.0,,3.0,25.0,28.0,0,,34.0,,,,
2022-23,10385531,3,14,Liverpool,Away,50539,60706,Adrián,adrian,G,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385531,3,14,Liverpool,Away,243609,116535,Alisson,alisson,G,False,,1.0,5.0,3.0,29.0,32.0,,,12.0,,,,,,,,,,,0.00236609,0.0,0.0,,,,1.1363,,,,,90.0,,,,,,,,,4.0,,6.6,2.0,3.0,,,1.0,,,1.0,9.0,,5.0,31.0,36.0,0,,49.0,,,,
2022-23,10385531,3,14,Liverpool,Away,1008403,464353,Harvey Davies,harvey-davies,G,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385547,4,14,Liverpool,Home,50539,60706,Adrián,adrian,G,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385547,4,14,Liverpool,Home,243609,116535,Alisson,alisson,G,False,,2.0,1.0,,18.0,18.0,,,7.0,,,,,,,,,,,7.387e-05,0.0,0.0,,,,0.5728,,,,,90.0,,,,,,,,,2.0,,7.3,1.0,2.0,,,1.0,,,2.0,3.0,,2.0,18.0,20.0,0,,28.0,,,,
2022-23,10385547,4,14,Liverpool,Home,1008403,464353,Harvey Davies,harvey-davies,G,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
