season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2017-18,7437750,3,13,Leicester_City,Away,787885,203341,Wilfred Ndidi,wilfred-ndidi,M,False,,,,15.0,9.0,24.0,2.0,,1.0,,,,5.0,,,1.0,9.0,10.0,,,1.0,,,,,1.0,,,90.0,,,,,,,,,11.0,,6.7,,,1.0,,2.0,3.0,,,4.0,,24.0,10.0,34.0,1,6.0,51.0,,1.0,3.0,
2017-18,7437779,4,13,Leicester_City,Home,30530,13152,Andy King,andy-king,M,True,,,1.0,7.0,5.0,12.0,2.0,,,,,,1.0,,,,4.0,1.0,,,1.0,,,,,1.0,,,45.0,,,,,,,,,4.0,,6.5,,,1.0,,,,2.0,,2.0,1.0,11.0,5.0,14.0,1,1.0,19.0,,,,
2017-18,7437779,4,13,Leicester_City,Home,47737,51938,Marc Albrighton,marc-albrighton,M,False,,,1.0,3.0,7.0,10.0,,1.0,4.0,,,,1.0,,,,1.0,4.0,,,,,,,,,,,45.0,,,,,,,,,8.0,,6.6,,,,,,2.0,3.0,,3.0,,11.0,7.0,15.0,0,,21.0,,1.0,2.0,
2017-18,7437779,4,13,Leicester_City,Home,54331,61604,Matty James,matty-james,M,False,,,2.0,15.0,12.0,27.0,,1.0,1.0,,,1.0,,,,,2.0,3.0,,,2.0,,,,,2.0,,,78.0,,,,,,,,,8.0,,6.7,,,,,2.0,1.0,,,5.0,,22.0,13.0,35.0,1,1.0,43.0,,,1.0,
2017-18,7437779,4,13,Leicester_City,Home,158213,103025,Riyad Mahrez,riyad-mahrez,M,False,1.0,,3.0,20.0,4.0,23.0,1.0,1.0,9.0,1.0,,,4.0,,,4.0,15.0,5.0,,,1.0,,,,,,2.0,,90.0,,,,,,,,,26.0,,5.5,,,,,,7.0,3.0,,3.0,,26.0,5.0,28.0,0,2.0,60.0,9.0,1.0,1.0,
2017-18,7437779,4,13,Leicester_City,Home,308526,155569,Daniel Amartey,daniel-amartey,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437779,4,13,Leicester_City,Home,355152,172632,Demarai Gray,demarai-gray,M,True,,,,9.0,,9.0,,,4.0,,,,,,,,1.0,2.0,,,,,,,,,,,45.0,,,,,,,,,10.0,,6.5,,,1.0,,1.0,2.0,2.0,,2.0,,15.0,2.0,15.0,1,,26.0,1.0,1.0,1.0,
2017-18,7437779,4,13,Leicester_City,Home,787885,203341,Wilfred Ndidi,wilfred-ndidi,M,False,,,,13.0,16.0,29.0,1.0,,8.0,,,,1.0,,,2.0,7.0,7.0,,,2.0,,,,,2.0,,,90.0,,,,,,,,,18.0,,6.5,,,,,1.0,1.0,,,1.0,,22.0,21.0,43.0,0,6.0,61.0,,1.0,,
2017-18,7437802,5,13,Leicester_City,Away,30530,13152,Andy King,andy-king,M,False,,,1.0,17.0,15.0,32.0,,2.0,5.0,,,,,,,,,4.0,,,,,,,,2.0,,,90.0,,,,,,,,1.0,7.0,,7.3,,,,,4.0,,1.0,,1.0,,22.0,15.0,36.0,0,1.0,50.0,1.0,1.0,,
2017-18,7437802,5,13,Leicester_City,Away,32690,54513,Vicente Iborra,vicente-iborra,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437802,5,13,Leicester_City,Away,47737,51938,Marc Albrighton,marc-albrighton,M,False,1.0,,4.0,10.0,4.0,13.0,,,4.0,,,,1.0,,,2.0,3.0,1.0,,,,,,,,,1.0,,65.0,,,,,,,,,13.0,,6.4,,,,,,,4.0,,8.0,,17.0,8.0,21.0,0,,31.0,,1.0,,
2017-18,7437802,5,13,Leicester_City,Away,158213,103025,Riyad Mahrez,riyad-mahrez,M,False,1.0,,1.0,21.0,7.0,27.0,1.0,2.0,7.0,,,3.0,1.0,,,2.0,9.0,7.0,,,1.0,,,,,,2.0,,90.0,,,,,,,,,18.0,,6.4,,,1.0,,2.0,8.0,1.0,,2.0,,26.0,10.0,35.0,4,,64.0,3.0,1.0,4.0,
2017-18,7437802,5,13,Leicester_City,Away,308526,155569,Daniel Amartey,daniel-amartey,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437802,5,13,Leicester_City,Away,355152,172632,Demarai Gray,demarai-gray,M,True,,,1.0,6.0,1.0,7.0,1.0,,2.0,,,,,,,1.0,2.0,,,,,,,,,,1.0,,25.0,,,,,,,,,5.0,,6.6,,,,,,,1.0,,2.0,,9.0,1.0,9.0,0,,15.0,,,,
2017-18,7437802,5,13,Leicester_City,Away,787885,203341,Wilfred Ndidi,wilfred-ndidi,M,False,,,2.0,20.0,10.0,30.0,4.0,7.0,6.0,,,,1.0,,,1.0,7.0,12.0,,,,,,,,,1.0,,90.0,,1.0,,,,,,,21.0,,7.2,,,1.0,,6.0,2.0,,,7.0,,31.0,15.0,46.0,1,3.0,67.0,3.0,1.0,1.0,
2017-18,7437782,6,13,Leicester_City,Home,30530,13152,Andy King,andy-king,M,False,,,2.0,15.0,11.0,26.0,2.0,1.0,4.0,,,,,,,,3.0,2.0,,,1.0,,,,,,1.0,,90.0,,1.0,,,,,,,15.0,,6.4,,,,,2.0,,1.0,,3.0,,27.0,11.0,37.0,0,,46.0,3.0,1.0,,
2017-18,7437782,6,13,Leicester_City,Home,32690,54513,Vicente Iborra,vicente-iborra,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437782,6,13,Leicester_City,Home,47737,51938,Marc Albrighton,marc-albrighton,M,False,2.0,,2.0,10.0,5.0,13.0,1.0,1.0,3.0,,,,3.0,,,2.0,8.0,4.0,,,2.0,,,,,1.0,3.0,,80.0,,,,,,,,,26.0,,6.4,,,,,,1.0,9.0,,5.0,,25.0,8.0,24.0,0,1.0,48.0,2.0,1.0,1.0,
2017-18,7437782,6,13,Leicester_City,Home,158213,103025,Riyad Mahrez,riyad-mahrez,M,False,1.0,,,16.0,5.0,20.0,2.0,2.0,6.0,,1.0,,,,,,2.0,6.0,,,,,,,,,1.0,,61.0,,,,,,,,,13.0,,6.5,,,1.0,,,,3.0,,2.0,,25.0,7.0,29.0,1,1.0,40.0,2.0,3.0,,
2017-18,7437782,6,13,Leicester_City,Home,308526,155569,Daniel Amartey,daniel-amartey,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437782,6,13,Leicester_City,Home,355152,172632,Demarai Gray,demarai-gray,M,True,,,1.0,4.0,,4.0,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,29.0,1.0,,,,,,,,7.0,,6.6,,,,,1.0,1.0,3.0,,1.0,,8.0,,5.0,1,,16.0,,,1.0,
2017-18,7437782,6,13,Leicester_City,Home,787885,203341,Wilfred Ndidi,wilfred-ndidi,M,False,,,,16.0,13.0,29.0,1.0,7.0,11.0,,,2.0,4.0,,,,10.0,16.0,,,4.0,,,,,3.0,,,90.0,,,,,,,,,20.0,,6.9,,,1.0,,2.0,4.0,,,2.0,,30.0,15.0,45.0,3,5.0,70.0,2.0,1.0,3.0,
2017-18,7437794,7,13,Leicester_City,Away,30530,13152,Andy King,andy-king,M,False,,,,6.0,5.0,11.0,,5.0,3.0,,,1.0,,,,,1.0,6.0,,,,,,,,1.0,,,45.0,,,,,,,,,9.0,,6.5,,,,,,1.0,,,,,11.0,6.0,17.0,1,1.0,23.0,1.0,,,
2017-18,7437794,7,13,Leicester_City,Away,32690,54513,Vicente Iborra,vicente-iborra,M,True,,,,5.0,10.0,15.0,,2.0,6.0,,,,1.0,,,1.0,2.0,4.0,,,,,,,,3.0,,,45.0,,1.0,,,,,,,6.0,,6.9,,,,,5.0,,,,,,9.0,11.0,20.0,0,2.0,33.0,,,,
2017-18,7437794,7,13,Leicester_City,Away,47737,51938,Marc Albrighton,marc-albrighton,M,False,1.0,,,6.0,7.0,12.0,,1.0,5.0,,,,1.0,,,,3.0,7.0,,,1.0,,,,,,1.0,,75.0,,,,,,,,,16.0,,6.8,,,,,,2.0,6.0,,4.0,,17.0,9.0,20.0,0,3.0,39.0,2.0,2.0,1.0,
2017-18,7437794,7,13,Leicester_City,Away,158213,103025,Riyad Mahrez,riyad-mahrez,M,True,,,,2.0,2.0,4.0,,,2.0,,,1.0,1.0,,,,3.0,3.0,,,1.0,,,,,,,,15.0,,,,,,,,,7.0,,6.7,,,,,,3.0,1.0,,,,7.0,2.0,8.0,1,1.0,15.0,1.0,,2.0,
2017-18,7437794,7,13,Leicester_City,Away,308526,155569,Daniel Amartey,daniel-amartey,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437794,7,13,Leicester_City,Away,355152,172632,Demarai Gray,demarai-gray,M,False,,,2.0,13.0,5.0,18.0,1.0,,7.0,,,,,,,,1.0,5.0,,,,,,,,,,,90.0,1.0,,,,,,,,14.0,,7.0,,,1.0,,,3.0,4.0,,7.0,1.0,25.0,6.0,27.0,2,1.0,41.0,1.0,1.0,3.0,
2017-18,7437794,7,13,Leicester_City,Away,787885,203341,Wilfred Ndidi,wilfred-ndidi,M,False,,,3.0,20.0,16.0,36.0,1.0,4.0,11.0,,,1.0,6.0,,,3.0,13.0,9.0,,,3.0,,,,,1.0,,,90.0,,,,,,,,,12.0,,6.2,,,,,3.0,1.0,,,6.0,,27.0,17.0,44.0,1,3.0,62.0,,2.0,1.0,
2017-18,7437769,8,13,Leicester_City,Home,30530,13152,Andy King,andy-king,M,True,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,0,,1.0,,,,
2017-18,7437769,8,13,Leicester_City,Home,32690,54513,Vicente Iborra,vicente-iborra,M,False,,,4.0,32.0,22.0,54.0,1.0,1.0,9.0,,,,2.0,,,,4.0,1.0,,,1.0,,,,,1.0,1.0,,89.0,,,,,,,,,13.0,,6.7,,,2.0,,2.0,,,,7.0,,42.0,25.0,67.0,2,,77.0,,,,
2017-18,7437769,8,13,Leicester_City,Home,47737,51938,Marc Albrighton,marc-albrighton,M,False,,,1.0,11.0,10.0,21.0,,,12.0,1.0,,1.0,,,,3.0,4.0,8.0,,,1.0,,,,,1.0,1.0,,90.0,,,,,,,,,32.0,,7.3,,,,,,8.0,8.0,,5.0,,34.0,11.0,37.0,1,,71.0,3.0,,8.0,
2017-18,7437769,8,13,Leicester_City,Home,158213,103025,Riyad Mahrez,riyad-mahrez,M,False,,,3.0,20.0,12.0,32.0,1.0,,7.0,,1.0,,1.0,,,4.0,10.0,6.0,,,2.0,,1.0,,,,,,90.0,1.0,,,,,,,,22.0,,6.8,,,1.0,,,4.0,10.0,,4.0,,34.0,13.0,37.0,2,3.0,67.0,1.0,1.0,2.0,
2017-18,7437769,8,13,Leicester_City,Home,308526,155569,Daniel Amartey,daniel-amartey,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437769,8,13,Leicester_City,Home,355152,172632,Demarai Gray,demarai-gray,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437769,8,13,Leicester_City,Home,787885,203341,Wilfred Ndidi,wilfred-ndidi,M,False,,,6.0,39.0,30.0,69.0,7.0,4.0,15.0,,,1.0,1.0,,,2.0,14.0,12.0,,,4.0,,,,,,,,90.0,,,,,,,,,24.0,,7.1,,,1.0,,1.0,1.0,1.0,,11.0,1.0,52.0,38.0,89.0,2,7.0,108.0,1.0,,1.0,
2017-18,7438096,9,13,Leicester_City,Away,30530,13152,Andy King,andy-king,M,True,,,,3.0,7.0,10.0,1.0,,4.0,,,,,,,,3.0,4.0,,,,,,,,,,,22.0,,,,,,,,,7.0,,6.5,,,1.0,,1.0,3.0,,,2.0,,7.0,7.0,14.0,1,1.0,23.0,,2.0,1.0,
2017-18,7438096,9,13,Leicester_City,Away,32690,54513,Vicente Iborra,vicente-iborra,M,False,,,3.0,20.0,34.0,54.0,3.0,2.0,6.0,,,,1.0,,,,8.0,8.0,,,4.0,,,,,2.0,,,90.0,,3.0,,,,,,,11.0,,7.5,,,,,6.0,2.0,,,7.0,,27.0,38.0,65.0,0,4.0,83.0,,,2.0,
2017-18,7438096,9,13,Leicester_City,Away,47737,51938,Marc Albrighton,marc-albrighton,M,False,1.0,,1.0,11.0,15.0,25.0,,1.0,4.0,,1.0,1.0,,,,1.0,5.0,5.0,,,2.0,,,,,1.0,2.0,,90.0,1.0,,,,,,,,16.0,,6.6,,,,,1.0,3.0,5.0,,5.0,,21.0,17.0,33.0,2,3.0,53.0,1.0,,1.0,
2017-18,7438096,9,13,Leicester_City,Away,158213,103025,Riyad Mahrez,riyad-mahrez,M,False,1.0,,3.0,17.0,9.0,25.0,2.0,1.0,3.0,2.0,,,,,,2.0,9.0,6.0,,,,1.0,,,,1.0,2.0,,87.0,,1.0,,,,,,,17.0,,7.7,,,1.0,,,8.0,4.0,,4.0,,24.0,9.0,29.0,1,1.0,52.0,3.0,1.0,3.0,
2017-18,7438096,9,13,Leicester_City,Away,308526,155569,Daniel Amartey,daniel-amartey,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438096,9,13,Leicester_City,Away,355152,172632,Demarai Gray,demarai-gray,M,True,,,,,1.0,1.0,,1.0,,,,,,,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,2.0,,6.6,,,,,,1.0,,,,,,1.0,1.0,0,,5.0,1.0,,1.0,
2017-18,7438096,9,13,Leicester_City,Away,787885,203341,Wilfred Ndidi,wilfred-ndidi,M,False,,,1.0,17.0,12.0,29.0,,3.0,4.0,,,,3.0,,,1.0,5.0,7.0,,,1.0,,,,,1.0,,,90.0,1.0,,,,,,,,13.0,,7.0,,,1.0,,1.0,,,,3.0,,25.0,14.0,39.0,2,4.0,58.0,,,,
2017-18,7437777,10,13,Leicester_City,Home,30530,13152,Andy King,andy-king,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437777,10,13,Leicester_City,Home,32690,54513,Vicente Iborra,vicente-iborra,M,False,,,1.0,19.0,15.0,34.0,2.0,2.0,10.0,,,,,,,1.0,6.0,4.0,,,2.0,,,,,,1.0,,90.0,,,,,,,,,11.0,,6.8,,,2.0,,3.0,1.0,1.0,,1.0,,25.0,17.0,41.0,2,1.0,56.0,1.0,1.0,,
2017-18,7437777,10,13,Leicester_City,Home,47737,51938,Marc Albrighton,marc-albrighton,M,True,,,1.0,2.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,7.0,,,,,,,,,2.0,,6.6,,,,,1.0,,,,2.0,,3.0,1.0,4.0,0,,6.0,,,,
2017-18,7437777,10,13,Leicester_City,Home,158213,103025,Riyad Mahrez,riyad-mahrez,M,False,1.0,,1.0,9.0,5.0,13.0,,1.0,3.0,1.0,,,,,,2.0,3.0,4.0,,,,1.0,,,,,2.0,,75.0,1.0,,,,,,,,12.0,,7.3,,,,,,1.0,3.0,,2.0,,15.0,8.0,20.0,1,3.0,33.0,,,,
2017-18,7437777,10,13,Leicester_City,Home,355152,172632,Demarai Gray,demarai-gray,M,False,,,4.0,14.0,9.0,23.0,,,10.0,,,,1.0,,,2.0,4.0,6.0,,,1.0,,1.0,,,,2.0,,90.0,1.0,,,,,,,,14.0,,7.9,,,1.0,,,3.0,4.0,,5.0,,21.0,11.0,28.0,2,1.0,50.0,,2.0,3.0,
2017-18,7437777,10,13,Leicester_City,Home,787885,203341,Wilfred Ndidi,wilfred-ndidi,M,False,,,2.0,14.0,11.0,25.0,,2.0,9.0,,,,1.0,,,2.0,4.0,6.0,,,1.0,,,,,4.0,1.0,,90.0,,,,,,,,,15.0,,6.8,,,,,4.0,,,,5.0,,21.0,16.0,37.0,0,4.0,61.0,,,,
2017-18,7437804,11,13,Leicester_City,Away,30530,13152,Andy King,andy-king,M,True,,,1.0,6.0,8.0,14.0,,,3.0,,,,,,,,,1.0,,,,,,,,,,,24.0,,,,,,,,,5.0,,6.7,,,1.0,,1.0,,,,2.0,,10.0,8.0,18.0,1,1.0,22.0,,,,
2017-18,7437804,11,13,Leicester_City,Away,32690,54513,Vicente Iborra,vicente-iborra,M,False,,,1.0,24.0,25.0,49.0,2.0,2.0,7.0,,,1.0,1.0,,,,3.0,2.0,,,,,1.0,,,,1.0,,66.0,1.0,,,,,,,,9.0,,7.4,,,1.0,,3.0,,,,2.0,,30.0,28.0,58.0,3,,67.0,,,,
2017-18,7437804,11,13,Leicester_City,Away,47737,51938,Marc Albrighton,marc-albrighton,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,6.5,,,,,,,,,,,,,,0,,1.0,,,,
2017-18,7437804,11,13,Leicester_City,Away,158213,103025,Riyad Mahrez,riyad-mahrez,M,False,2.0,,2.0,23.0,13.0,34.0,2.0,2.0,4.0,,,2.0,,,,4.0,7.0,6.0,,,,,1.0,,,2.0,2.0,,90.0,2.0,,,,,,,,20.0,,7.5,,,2.0,,,3.0,5.0,,5.0,,33.0,14.0,42.0,6,1.0,71.0,3.0,1.0,2.0,
2017-18,7437804,11,13,Leicester_City,Away,308526,155569,Daniel Amartey,daniel-amartey,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437804,11,13,Leicester_City,Away,355152,172632,Demarai Gray,demarai-gray,M,False,3.0,,1.0,13.0,10.0,20.0,,,6.0,1.0,,,1.0,,,1.0,2.0,4.0,,,,,,,,,3.0,,80.0,,,,,,,,,13.0,,7.2,,,,,,,9.0,,1.0,,20.0,10.0,21.0,0,2.0,43.0,4.0,2.0,,
2017-18,7437804,11,13,Leicester_City,Away,787885,203341,Wilfred Ndidi,wilfred-ndidi,M,False,,,3.0,27.0,27.0,54.0,4.0,6.0,5.0,,,,2.0,,,2.0,9.0,12.0,,,1.0,1.0,,,,,1.0,,90.0,,,,,,,,,14.0,,6.8,,,,,7.0,,,,6.0,,35.0,31.0,66.0,0,3.0,84.0,,3.0,,
2017-18,7437839,12,13,Leicester_City,Home,30530,13152,Andy King,andy-king,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437839,12,13,Leicester_City,Home,32690,54513,Vicente Iborra,vicente-iborra,M,False,,,3.0,5.0,12.0,17.0,6.0,3.0,7.0,,,,1.0,,,2.0,10.0,7.0,,,1.0,,,,,2.0,,,83.0,,,,,,,,,16.0,,6.6,,,,,3.0,2.0,,,4.0,,13.0,16.0,29.0,0,1.0,45.0,2.0,2.0,2.0,1.0
