playerId,playerName,position,team_name,team_id,nationality,season,straightRedCards,totalRedCards,yellowCards,duelsLost,successfulCrossesOpenPlay,expectedAssists,expectedGoalsFreekick,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,goalAssists,foulWonPenalty,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goals,offsides,oboxBlocked,substituteOn,cornersTakenInclShortCorners,aerialDuels,cleanSheets,shotsOnTargetOutsideBox,successfulCrossesAndCorners,iboxTarget,timePlayed,shotsOnTargetInBox,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,successfulCornersIntoBox,totalTouchesInOppositionBox,throwInsToOppositionPlayer,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,shotsBlockedInBox,groundDuelsLost,rightsidePasses,totalFoulsWon,duels,putthroughBlockedDistributionWon,forwardPasses,recoveries,appearances,penaltiesTaken,oboxTarget,tacklesLost,leftFootGoals,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,freekickTotal,iboxBlocked,groundDuels,aerialDuelsWon,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,attemptsFromSetPieces,leftsidePasses,totalFoulsConceded,interceptions,unsuccessfulCornersIntoBox,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,hitWoodwork,shotsBlockedOutsideBox,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,expectedGoals,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,successfulLayoffs,unsuccessfulLayoffs,rightFootGoals,handballsConceded,ownGoalScored,headedGoals,catches,savesMadeFromOutsideBox,savesMadeCaught,penaltiesFaced,punches,savesMade,goalkeeperSmother,drops,crossesNotClaimed,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,otherGoals,clearancesOffTheLine,penaltiesConceded,penaltyGoals
109652,Brandon Barker,Forward,Man City,43,England,2015-16,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173515,Kelechi Iheanacho,Forward,Man City,43,Nigeria,2015-16,0.0,0.0,1.0,116.0,1.0,1.354,,7.0,12.0,6.9534,14.0,21.0,,78.0,26.0,1.0,2.0,7.0,80.0,9.0,346.0,8.0,3.0,4.0,19.0,1.0,63.0,1.0,1.0,1.0,3.0,751.0,3.0,49.0,46.0,1.0,21.0,32.0,261.0,,2.0,,10.7175,13.0,,6.0,12.0,3.0,67.0,57.0,5.0,162.0,4.0,102.0,27.0,26.0,,1.0,3.0,5.0,5.0,198.0,11.0,9.0,,3.0,99.0,14.0,329.0,9.0,6.0,162.0,11.0,13.0,,,88.0,17.0,3.0,,5.0,99.0,513.0,4.0,5.0,,4.0,1.0,69.0,4.0,4.5527,2.0,11.0,42.0,5.0,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,
103955,Raheem Sterling,Forward,Man City,43,England,2015-16,0.0,0.0,1.0,167.0,2.0,2.59,,16.0,22.0,6.901,34.0,36.0,4.0,114.0,31.0,2.0,1.0,23.0,124.0,52.0,846.0,6.0,5.0,5.0,8.0,5.0,30.0,1.0,4.0,5.0,12.0,1925.0,12.0,22.0,136.0,5.0,55.0,128.0,712.0,2.0,8.0,,26.4802,33.0,4.0,3.0,30.0,11.0,145.0,279.0,53.0,303.0,19.0,213.0,117.0,31.0,,4.0,9.0,,38.0,574.0,25.0,53.0,,11.0,273.0,8.0,842.0,14.0,22.0,336.0,25.0,41.0,,,117.0,26.0,16.0,1.0,10.0,237.0,1310.0,3.0,15.0,,5.0,4.0,153.0,7.0,6.5227,10.0,21.0,60.0,4.0,5.0,5.0,,1.0,,,,,,,,,,,,,,,,1.0,
37572,Sergio Agüero,Forward,Man City,43,Argentina,2015-16,0.0,0.0,1.0,221.0,3.0,2.5544,0.0656,26.0,52.0,19.8773,15.0,93.0,6.0,106.0,30.0,2.0,1.0,29.0,111.0,17.0,727.0,24.0,27.0,4.0,1.0,,29.0,5.0,5.0,3.0,23.0,2373.0,23.0,20.0,126.0,6.0,30.0,117.0,602.0,,,1.0,24.7989,25.0,,,30.0,22.0,201.0,176.0,36.0,347.0,9.0,163.0,91.0,30.0,5.0,5.0,3.0,3.0,62.0,511.0,24.0,17.0,1.0,22.0,318.0,9.0,698.0,41.0,27.0,365.0,12.0,66.0,1.0,1.0,202.0,20.0,6.0,,14.0,186.0,1261.0,2.0,16.0,4.0,4.0,,108.0,13.0,18.7109,5.0,6.0,56.0,5.0,16.0,,,5.0,,,,,,,,,,,,,,,,,4.0
57001,Wilfried Bony,Forward,Man City,43,Cote d’Ivoire,2015-16,0.0,0.0,1.0,108.0,,1.7528,,20.0,17.0,4.993,9.0,40.0,6.0,89.0,26.0,3.0,,13.0,91.0,1.0,408.0,4.0,7.0,7.0,13.0,,94.0,,4.0,,9.0,1223.0,9.0,46.0,87.0,1.0,11.0,39.0,313.0,,1.0,,11.8786,10.0,,8.0,11.0,13.0,62.0,105.0,20.0,195.0,4.0,76.0,37.0,26.0,1.0,4.0,2.0,2.0,5.0,242.0,10.0,1.0,,13.0,101.0,48.0,395.0,23.0,13.0,165.0,7.0,11.0,1.0,,100.0,17.0,2.0,,4.0,127.0,606.0,,9.0,1.0,7.0,,75.0,10.0,6.5284,2.0,12.0,51.0,7.0,,,,2.0,,,,,,,,,,,,,,,,,
