playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,expectedAssists,totalRedCards,blockedShots,totalTackles,unsuccessfulShortPasses,gamesPlayed,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goalKicks,oboxBlocked,aerialDuels,cleanSheets,timePlayed,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,expectedGoalsOnTargetConceded,ownGoalScored,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,forwardPasses,recoveries,appearances,tacklesLost,lastPlayerTackle,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,timesTackled,groundDuels,aerialDuelsWon,straightRedCards,gkSuccessfulDistribution,openPlayPasses,totalLossesOfPossession,tacklesWon,blocks,leftsidePasses,totalFoulsConceded,interceptions,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,shotsBlockedOutsideBox,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,expectedGoals,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,successfulCrossesOpenPlay,shotsOnTargetIncGoals,overruns,expectedGoalsOnTarget,totalShots,throughBalls,goalAssists,successfulLayoffs,goals,offsides,awayGoals,substituteOn,cornersTakenInclShortCorners,successfulCrossesAndCorners,iboxTarget,shotsOnTargetInBox,unsuccessfulLayoffs,successfulCornersIntoBox,throwInsToOppositionPlayer,penaltyGoalsConceded,shotsBlockedInBox,homeGoals,rightFootGoals,leftFootGoals,iboxBlocked,shotsOffTargetIncWoodwork,cornersWon,successfulDribbles,unsuccessfulCornersIntoBox,clearancesOffTheLine,handballsConceded,catches,savesMadeFromOutsideBox,savesMadeCaught,penaltiesFaced,penaltiesConceded,punches,savesMade,goalkeeperSmother,drops,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,freekickTotal,attemptsFromSetPieces,hitWoodwork,expectedGoalsFreekick,shotsOnTargetOutsideBox,penaltiesTaken,oboxTarget,headedGoals,penaltyGoals,foulWonPenalty,setPiecesGoals,secondGoalAssists,redCards2ndYellow
487837,Divin Mubama,Forward,Man City,43,England,2024-25,2.0,0.0006,0.0,1.0,,1.0,1.0,,1.0,,3.0,,,1.0,,27.0,1.0,,,1.0,,2.0,1.0,,,,,,,1.0,,,0.0,2.0,,,1.0,1.0,,,,2.0,,,1.0,1.0,,0.0,,3.0,2.0,,,1.0,,,,2.0,5.0,,,,,,,0.0366,0.0,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223094,Erling Haaland,Forward,Man City,43,Norway,2024-25,125.0,2.0175,0.0,16.0,11.0,121.0,31.0,31.0,122.0,2.0,375.0,,4.0,108.0,6.0,2741.0,51.0,94.0,5.0,21.0,37.0,251.0,204.0,40.6967,,26.0,,22.0,38.0,74.0,67.0,13.0,7.0,219.0,11.0,62.0,34.0,31.0,5.0,,20.0,173.0,33.0,2.0,47.0,111.0,57.0,0.0,,369.0,218.0,6.0,1.0,130.0,24.0,5.0,2.0,116.0,696.0,1.0,6.0,4.0,1.0,81.0,5.0,22.0106,2.0,1.0,24.0,1.0,60.0,,23.5729,92.0,1.0,3.0,25.0,22.0,4.0,11.0,,,1.0,37.0,37.0,17.0,,,3.0,12.0,11.0,2.0,16.0,12.0,32.0,18.0,13.0,,,1.0,,,,,,,,,,,,,1.0,1.0,4.0,0.0587,1.0,4.0,1.0,4.0,3.0,,,,
248875,Jérémy Doku,Forward,Man City,43,Belgium,2024-25,146.0,3.8044,0.0,13.0,31.0,108.0,29.0,16.0,109.0,48.0,700.0,,1.0,13.0,3.0,1513.0,13.0,171.0,3.0,40.0,171.0,586.0,182.0,13.775,,26.0,,2.0,14.0,133.0,278.0,33.0,1.0,317.0,10.0,84.0,63.0,29.0,9.0,,60.0,529.0,11.0,48.0,119.0,304.0,,0.0,,698.0,347.0,22.0,1.0,51.0,10.0,4.0,5.0,287.0,1209.0,1.0,10.0,1.0,1.0,73.0,2.0,1.3178,1.0,1.0,11.0,11.0,9.0,10.0,2.4319,16.0,8.0,6.0,7.0,3.0,5.0,1.0,13.0,2.0,11.0,3.0,3.0,,,,1.0,12.0,2.0,3.0,,12.0,7.0,33.0,107.0,,,1.0,,,,,,,,,,,,,,,,,3.0,,3.0,,,,,,
438234,Omar Marmoush,Forward,Man City,43,Egypt,2024-25,74.0,2.1159,0.0,15.0,13.0,45.0,16.0,14.0,45.0,9.0,286.0,,8.0,16.0,3.0,1182.0,11.0,58.0,2.0,17.0,53.0,239.0,71.0,12.7583,,15.0,,3.0,12.0,63.0,93.0,20.0,1.0,132.0,14.0,57.0,37.0,16.0,5.0,,21.0,191.0,10.0,18.0,40.0,116.0,5.0,0.0,,278.0,155.0,8.0,1.0,59.0,15.0,6.0,2.0,77.0,561.0,1.0,10.0,8.0,,60.0,8.0,5.4857,0.0,,6.0,4.0,17.0,4.0,5.8373,34.0,2.0,,11.0,7.0,10.0,0.0,2.0,14.0,10.0,6.0,6.0,2.0,5.0,,1.0,7.0,7.0,7.0,,7.0,17.0,10.0,20.0,6.0,,,,,,,,,,,,,,,7.0,7.0,1.0,0.3814,4.0,,4.0,,,1.0,,,
510281,Savinho,Forward,Man City,43,Brazil,2024-25,105.0,6.1046,0.0,18.0,23.0,88.0,29.0,21.0,97.0,54.0,763.0,,8.0,3.0,3.0,1770.0,2.0,104.0,5.0,45.0,103.0,646.0,157.0,25.1966,,38.0,1.0,9.0,25.0,103.0,124.0,28.0,1.0,209.0,12.0,73.0,79.0,29.0,6.0,,40.0,549.0,20.0,67.0,78.0,206.0,1.0,0.0,,754.0,294.0,17.0,2.0,285.0,17.0,6.0,20.0,281.0,1208.0,9.0,14.0,8.0,,134.0,11.0,5.0113,3.0,9.0,13.0,16.0,21.0,10.0,5.3453,37.0,5.0,8.0,15.0,1.0,3.0,1.0,8.0,18.0,17.0,13.0,13.0,1.0,1.0,,1.0,10.0,0.0,,1.0,10.0,16.0,32.0,52.0,11.0,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0559,7.0,,7.0,,,2.0,,,
