team_dir,season,matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,result,accuratePass,aerialLost,aerialWon,attPenGoal,attSetpiece,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedPass,blockedScoringAtt,challengeLost,cleanSheet,cornerTaken,dispossessed,duelLost,duelWon,effectiveClearance,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,finalThirdEntries,fkFoulLost,fkFoulWon,goalAssist,goals,goalsAgainst,goalsConceded,goalsFor,halfTimeAgainst,halfTimeFor,hitWoodwork,interception,ontargetAttAssist,ontargetScoringAtt,outfielderBlock,ownGoals,penAreaEntries,penaltyWon,possLostAll,possessionPercentage,redCard,redCardsAgainst,redCardsFor,saves,shotOffTarget,totalAttAssist,totalClearance,totalOffside,totalPass,totalScoringAtt,totalTackle,touchesInOppBox,wonCorners,wonTackle,yellowCard
A_Villa_7,2020-21,2128386,11,2021-01-23 20:00:00,"Villa Park, Birmingham",,Home,Aston Villa,Newcastle,W,499.0,14.0,16.0,,3.0,1.0,3.0,1.0,22.0,3.0,8.0,1.0,4.0,10.0,45.0,48.0,27.0,,,,,,,52.0,9.0,18.0,1.0,2.0,0,,2,0,2,,12.0,5.0,5.0,2.0,,27.0,,117.0,59.2,0.0,0,0,1.0,6.0,9.0,27.0,1.0,567.0,14.0,11.0,18.0,5.0,6.0,0.0
A_Villa_7,2020-21,2128405,12,2020-12-12 12:30:00,"Molineux Stadium, Wolverhampton",,Away,Aston Villa,Wolves,W,253.0,22.0,26.0,1.0,,,,1.0,11.0,5.0,18.0,1.0,8.0,8.0,69.0,63.0,22.0,,1.0,,,,,55.0,15.0,21.0,,1.0,0,0.0,1,0,0,,9.0,5.0,2.0,5.0,0.0,34.0,1.0,149.0,49.5,0.0,1,1,7.0,6.0,8.0,22.0,2.0,331.0,13.0,8.0,33.0,8.0,3.0,0.0
A_Villa_7,2020-21,2128407,13,2020-12-17 18:00:00,"Villa Park, Birmingham",,Home,Aston Villa,Burnley,D,283.0,25.0,28.0,,1.0,,1.0,,16.0,9.0,4.0,1.0,10.0,16.0,62.0,68.0,12.0,,,,,,,41.0,17.0,18.0,,,0,,0,0,0,2.0,9.0,13.0,7.0,,,34.0,,166.0,59.1,0.0,0,0,4.0,11.0,22.0,12.0,1.0,388.0,27.0,6.0,41.0,11.0,4.0,0.0
A_Villa_7,2020-21,2128425,14,2020-12-20 19:15:00,"The Hawthorns, West Bromwich",,Away,Aston Villa,West Brom,W,493.0,19.0,29.0,1.0,1.0,2.0,1.0,2.0,16.0,3.0,9.0,1.0,7.0,9.0,50.0,68.0,12.0,,,,,,,84.0,8.0,14.0,2.0,3.0,0,,3,0,1,,10.0,10.0,10.0,,,36.0,1.0,147.0,67.3,0.0,1,0,1.0,6.0,16.0,12.0,4.0,576.0,19.0,11.0,45.0,7.0,7.0,0.0
A_Villa_7,2020-21,2128427,15,2020-12-26 15:00:00,"Villa Park, Birmingham",,Home,Aston Villa,Crystal Palace,W,214.0,20.0,30.0,,3.0,5.0,6.0,2.0,9.0,5.0,9.0,1.0,4.0,5.0,58.0,76.0,26.0,,1.0,,,,,59.0,18.0,16.0,1.0,3.0,0,,3,0,1,3.0,12.0,9.0,9.0,1.0,,27.0,,124.0,38.6,0.0,0,1,6.0,6.0,15.0,26.0,1.0,298.0,20.0,17.0,31.0,4.0,6.0,0.0
A_Villa_7,2020-21,2128438,16,2020-12-28 17:30:00,"Stamford Bridge, London",,Away,Aston Villa,Chelsea,D,226.0,15.0,19.0,,2.0,1.0,,1.0,19.0,3.0,4.0,,4.0,10.0,39.0,63.0,20.0,,1.0,,,,,60.0,3.0,16.0,1.0,1.0,1,1.0,1,1,0,1.0,13.0,5.0,2.0,4.0,,31.0,,146.0,36.6,0.0,0,0,4.0,5.0,9.0,20.0,1.0,314.0,10.0,19.0,18.0,4.0,8.0,0.0
A_Villa_7,2020-21,2128451,17,2021-01-01 20:00:00,"Old Trafford, Manchester",,Away,Aston Villa,Man Utd,L,332.0,22.0,15.0,,2.0,2.0,1.0,1.0,19.0,4.0,9.0,,10.0,6.0,51.0,65.0,18.0,,,,,,,54.0,10.0,22.0,1.0,1.0,2,2.0,1,1,0,,11.0,6.0,5.0,5.0,,34.0,,130.0,51.6,0.0,0,0,7.0,6.0,11.0,18.0,1.0,417.0,15.0,18.0,25.0,10.0,13.0,0.0
A_Villa_7,2020-21,2128457,18,2021-03-21 19:30:00,"Villa Park, Birmingham",,Home,Aston Villa,Spurs,L,322.0,19.0,18.0,,,,,,13.0,5.0,19.0,,5.0,6.0,74.0,64.0,17.0,,1.0,,,,,63.0,18.0,13.0,,,2,2.0,0,1,0,1.0,12.0,5.0,1.0,3.0,,35.0,,152.0,50.1,0.0,0,0,1.0,2.0,7.0,17.0,1.0,416.0,8.0,24.0,19.0,5.0,14.0,0.0
A_Villa_7,2020-21,2128467,19,2021-05-13 18:00:00,"Villa Park, Birmingham",,Home,Aston Villa,Everton,D,421.0,22.0,16.0,,,1.0,1.0,,13.0,4.0,6.0,1.0,9.0,5.0,45.0,47.0,16.0,,,,,,,35.0,9.0,12.0,,,0,,0,0,0,,6.0,4.0,2.0,1.0,,30.0,,122.0,58.0,0.0,0,0,5.0,7.0,11.0,16.0,,502.0,13.0,7.0,18.0,9.0,5.0,0.0
A_Villa_7,2020-21,2128477,20,2021-01-27 18:00:00,"Turf Moor, Burnley",,Away,Aston Villa,Burnley,L,369.0,25.0,23.0,,1.0,4.0,3.0,2.0,11.0,3.0,4.0,,4.0,8.0,57.0,51.0,16.0,,,,,,,75.0,7.0,16.0,2.0,2.0,3,3.0,2,0,1,1.0,7.0,12.0,10.0,2.0,,31.0,,165.0,61.8,0.0,0,0,2.0,5.0,15.0,16.0,2.0,475.0,18.0,6.0,33.0,4.0,2.0,0.0
A_Villa_7,2020-21,2128493,21,2021-01-30 20:00:00,"St. Mary's Stadium, Southampton",,Away,Aston Villa,Southampton,W,249.0,11.0,17.0,,1.0,1.0,,1.0,14.0,1.0,12.0,1.0,1.0,15.0,57.0,55.0,22.0,,,,,,,48.0,11.0,11.0,1.0,1.0,0,,1,0,1,,16.0,3.0,4.0,10.0,,18.0,,143.0,40.2,0.0,0,0,4.0,3.0,5.0,22.0,5.0,336.0,8.0,23.0,21.0,1.0,13.0,0.0
A_Villa_7,2020-21,2128496,22,2021-02-03 20:15:00,"Villa Park, Birmingham",,Home,Aston Villa,West Ham,L,397.0,13.0,15.0,,2.0,1.0,,1.0,18.0,2.0,6.0,,7.0,10.0,44.0,54.0,14.0,,1.0,,,,,56.0,11.0,16.0,1.0,1.0,3,3.0,1,0,0,1.0,4.0,4.0,2.0,6.0,,38.0,,137.0,56.5,0.0,0,0,6.0,5.0,7.0,14.0,1.0,480.0,9.0,13.0,27.0,7.0,6.0,0.0
A_Villa_7,2020-21,2128506,23,2021-02-06 12:30:00,"Villa Park, Birmingham",,Home,Aston Villa,Arsenal,W,232.0,19.0,24.0,,,1.0,1.0,,15.0,1.0,5.0,1.0,3.0,4.0,47.0,63.0,27.0,,,,,,,51.0,12.0,11.0,1.0,1.0,0,,1,0,1,,10.0,8.0,8.0,5.0,,17.0,,127.0,33.6,0.0,0,0,3.0,3.0,11.0,27.0,1.0,316.0,12.0,18.0,21.0,3.0,8.0,0.0
A_Villa_7,2020-21,2128517,24,2021-02-13 20:00:00,"American Express Stadium, Falmer",,Away,Aston Villa,Brighton,D,281.0,19.0,10.0,,,,,,17.0,2.0,5.0,1.0,2.0,9.0,47.0,40.0,24.0,,,,,,,56.0,12.0,14.0,,,0,,0,0,0,,12.0,2.0,1.0,10.0,,18.0,,140.0,41.8,0.0,0,0,9.0,1.0,3.0,24.0,3.0,372.0,4.0,10.0,10.0,2.0,5.0,0.0
A_Villa_7,2020-21,2128527,25,2021-02-21 14:05:00,"Villa Park, Birmingham",,Home,Aston Villa,Leicester,L,345.0,21.0,22.0,,1.0,1.0,1.0,1.0,17.0,4.0,4.0,,7.0,8.0,50.0,59.0,9.0,1.0,,,,,,54.0,11.0,12.0,,1.0,2,2.0,1,2,0,,9.0,5.0,2.0,7.0,,34.0,,146.0,49.9,0.0,0,0,5.0,5.0,7.0,9.0,4.0,430.0,11.0,17.0,22.0,7.0,10.0,0.0
A_Villa_7,2020-21,2128539,26,2021-02-27 17:30:00,"Elland Road, Leeds",,Away,Aston Villa,Leeds,W,137.0,16.0,21.0,,1.0,1.0,,1.0,11.0,2.0,8.0,1.0,5.0,11.0,55.0,60.0,21.0,,,,,,,58.0,14.0,13.0,1.0,1.0,0,,1,0,1,,13.0,3.0,4.0,5.0,,15.0,,145.0,30.8,0.0,0,0,3.0,3.0,6.0,21.0,,227.0,9.0,16.0,12.0,5.0,13.0,0.0
A_Villa_7,2020-21,2128546,27,2021-03-06 17:30:00,"Villa Park, Birmingham",,Home,Aston Villa,Wolves,D,319.0,15.0,16.0,,1.0,1.0,1.0,,7.0,3.0,8.0,1.0,5.0,5.0,46.0,57.0,16.0,,1.0,,,,,60.0,13.0,13.0,,,0,,0,0,0,2.0,7.0,2.0,1.0,2.0,,27.0,,139.0,49.2,0.0,0,0,2.0,5.0,5.0,16.0,3.0,410.0,9.0,23.0,15.0,5.0,12.0,0.0
A_Villa_7,2020-21,2128563,28,2021-03-12 20:00:00,"St. James' Park, Newcastle",,Away,Aston Villa,Newcastle,D,312.0,23.0,29.0,,2.0,2.0,2.0,,20.0,5.0,11.0,,2.0,18.0,63.0,64.0,30.0,,,,,,,50.0,10.0,9.0,,1.0,1,1.0,1,0,0,,11.0,9.0,6.0,4.0,,23.0,,158.0,50.8,0.0,0,0,3.0,4.0,13.0,30.0,4.0,411.0,15.0,16.0,22.0,2.0,7.0,0.0
A_Villa_7,2020-21,2128572,29,2021-03-03 18:00:00,"Bramall Lane, Sheffield",,Away,Aston Villa,Sheff Utd,L,541.0,15.0,19.0,,,3.0,3.0,,10.0,7.0,2.0,,7.0,6.0,36.0,56.0,9.0,,,,,,,83.0,6.0,13.0,,,1,1.0,0,1,0,1.0,9.0,8.0,4.0,2.0,,66.0,,166.0,71.8,0.0,1,0,1.0,5.0,13.0,9.0,1.0,641.0,16.0,9.0,34.0,7.0,7.0,0.0
A_Villa_7,2020-21,2128577,30,2021-04-04 16:30:00,"Villa Park, Birmingham",,Home,Aston Villa,Fulham,W,334.0,19.0,19.0,,3.0,2.0,,2.0,19.0,5.0,12.0,,4.0,11.0,67.0,65.0,11.0,1.0,1.0,,,,,63.0,14.0,19.0,3.0,3.0,1,1.0,3,0,0,,14.0,7.0,4.0,3.0,,31.0,,154.0,52.5,0.0,0,0,6.0,5.0,10.0,11.0,5.0,418.0,14.0,15.0,25.0,4.0,7.0,0.0
A_Villa_7,2020-21,2128590,31,2021-04-10 15:00:00,"Anfield, Liverpool",,Away,Aston Villa,Liverpool,L,204.0,21.0,19.0,,1.0,1.0,1.0,,16.0,,11.0,,,9.0,57.0,60.0,23.0,,1.0,0.437048,0.546223,0.5901,2.7282,58.0,11.0,15.0,1.0,1.0,2,2.0,1,0,1,1.0,17.0,5.0,5.0,7.0,,15.0,,135.0,33.9,0.0,0,0,8.0,4.0,8.0,23.0,2.0,298.0,9.0,18.0,16.0,,5.0,0.0
A_Villa_7,2020-21,2128597,32,2021-04-21 20:15:00,"Villa Park, Birmingham",,Home,Aston Villa,Man City,L,239.0,14.0,14.0,,1.0,1.0,,1.0,10.0,2.0,12.0,,1.0,3.0,41.0,40.0,20.0,,,,,,,36.0,12.0,7.0,1.0,1.0,2,2.0,1,2,1,,5.0,5.0,3.0,3.0,,16.0,,93.0,28.0,0.0,1,1,1.0,3.0,8.0,20.0,1.0,304.0,8.0,12.0,13.0,1.0,6.0,0.0
A_Villa_7,2020-21,2128607,33,2021-04-25 19:00:00,"Villa Park, Birmingham",,Home,Aston Villa,West Brom,D,468.0,17.0,22.0,1.0,1.0,1.0,1.0,2.0,7.0,6.0,6.0,,11.0,3.0,47.0,54.0,14.0,1.0,,,,,,74.0,14.0,9.0,,2.0,2,2.0,2,1,1,2.0,7.0,13.0,11.0,1.0,1.0,56.0,1.0,147.0,70.2,0.0,0,0,3.0,7.0,20.0,14.0,2.0,551.0,24.0,13.0,52.0,11.0,6.0,0.0
A_Villa_7,2020-21,2128620,34,2021-05-01 20:00:00,"Goodison Park, Liverpool",,Away,Aston Villa,Everton,W,384.0,11.0,16.0,,,3.0,3.0,1.0,15.0,3.0,6.0,,6.0,12.0,48.0,49.0,18.0,,1.0,,,,,62.0,13.0,10.0,1.0,2.0,1,1.0,2,1,1,2.0,7.0,4.0,5.0,6.0,,25.0,,150.0,52.5,0.0,0,0,2.0,5.0,7.0,18.0,2.0,469.0,13.0,15.0,27.0,6.0,9.0,0.0
A_Villa_7,2020-21,2128627,35,2021-05-09 14:05:00,"Villa Park, Birmingham",,Home,Aston Villa,Man Utd,L,307.0,15.0,9.0,,1.0,,,,14.0,3.0,9.0,,5.0,6.0,46.0,47.0,20.0,,,,,,,58.0,13.0,17.0,,1.0,3,3.0,1,0,1,,10.0,5.0,5.0,7.0,,31.0,,119.0,41.1,0.0,0,1,4.0,3.0,7.0,20.0,,383.0,11.0,14.0,22.0,5.0,5.0,0.0
A_Villa_7,2020-21,2128642,36,2021-05-16 12:00:00,"Selhurst Park, London",,Away,Aston Villa,Crystal Palace,L,307.0,19.0,18.0,,3.0,1.0,,1.0,18.0,6.0,11.0,,7.0,8.0,58.0,55.0,30.0,,,,,,,60.0,13.0,23.0,1.0,2.0,3,3.0,2,1,2,,8.0,5.0,5.0,12.0,,37.0,,144.0,54.5,0.0,0,0,5.0,8.0,12.0,30.0,2.0,393.0,19.0,13.0,27.0,7.0,7.0,0.0
A_Villa_7,2020-21,2128654,37,2021-05-19 18:00:00,"Tottenham Hotspur Stadium, London",10000.0,Away,Aston Villa,Spurs,W,295.0,12.0,13.0,,1.0,1.0,,1.0,20.0,7.0,11.0,,5.0,15.0,57.0,61.0,15.0,1.0,,,,,,63.0,13.0,14.0,1.0,2.0,1,1.0,2,1,2,1.0,11.0,9.0,4.0,4.0,,26.0,,124.0,39.2,0.0,0,0,3.0,9.0,16.0,15.0,3.0,367.0,20.0,18.0,36.0,5.0,9.0,0.0
A_Villa_7,2020-21,2128657,38,2021-05-23 16:00:00,"Villa Park, Birmingham",10000.0,Home,Aston Villa,Chelsea,W,174.0,12.0,20.0,1.0,1.0,,,1.0,23.0,,3.0,,2.0,10.0,44.0,54.0,36.0,,,,,,,45.0,11.0,12.0,1.0,2.0,1,1.0,2,0,1,,7.0,2.0,3.0,5.0,,16.0,1.0,118.0,28.8,0.0,1,0,6.0,3.0,4.0,36.0,,250.0,6.0,14.0,19.0,2.0,11.0,0.0
Arsenal_3,2020-21,2128288,1,2020-09-12 12:30:00,"Craven Cottage, London",,Away,Arsenal,Fulham,W,562.0,8.0,7.0,,1.0,1.0,1.0,2.0,4.0,3.0,6.0,1.0,3.0,8.0,36.0,35.0,11.0,,,,,,,55.0,12.0,12.0,2.0,3.0,0,,3,0,1,1.0,18.0,6.0,6.0,1.0,,26.0,,99.0,54.4,0.0,0,0,2.0,4.0,8.0,11.0,2.0,626.0,13.0,12.0,26.0,3.0,5.0,0.0
Arsenal_3,2020-21,2128296,2,2020-09-19 20:00:00,"Emirates Stadium, London",,Home,Arsenal,West Ham,W,577.0,16.0,17.0,,,2.0,,2.0,21.0,3.0,5.0,,7.0,6.0,40.0,44.0,17.0,,1.0,,,,,53.0,11.0,12.0,2.0,2.0,1,1.0,2,1,1,,11.0,5.0,3.0,6.0,,33.0,,138.0,62.6,0.0,0,0,2.0,1.0,6.0,17.0,5.0,669.0,7.0,8.0,29.0,7.0,5.0,0.0
Arsenal_3,2020-21,2128310,3,2020-09-28 20:00:00,"Anfield, Liverpool",,Away,Arsenal,Liverpool,L,299.0,6.0,12.0,,,2.0,2.0,1.0,18.0,,8.0,,3.0,7.0,31.0,38.0,37.0,,1.0,,,,,29.0,7.0,11.0,,1.0,3,3.0,1,2,1,,7.0,2.0,3.0,6.0,,9.0,,138.0,34.0,0.0,0,0,5.0,1.0,3.0,37.0,5.0,395.0,4.0,11.0,11.0,3.0,6.0,0.0
Arsenal_3,2020-21,2128316,4,2020-10-04 14:00:00,"Emirates Stadium, London",,Home,Arsenal,Sheff Utd,W,623.0,14.0,17.0,,,1.0,,1.0,22.0,1.0,7.0,,2.0,5.0,35.0,45.0,18.0,,1.0,,,,,55.0,3.0,8.0,2.0,2.0,1,1.0,2,0,0,,10.0,6.0,5.0,2.0,,28.0,,122.0,64.5,0.0,0,0,1.0,,6.0,18.0,,699.0,6.0,8.0,14.0,2.0,4.0,0.0
Arsenal_3,2020-21,2128331,5,2020-10-17 17:30:00,"Etihad Stadium, Manchester",,Away,Arsenal,Man City,L,391.0,15.0,12.0,,1.0,1.0,1.0,,13.0,3.0,10.0,,6.0,6.0,46.0,49.0,12.0,,,,,,,35.0,10.0,15.0,,,1,1.0,0,1,0,,6.0,5.0,3.0,4.0,,19.0,,111.0,41.5,0.0,0,0,4.0,5.0,7.0,12.0,2.0,462.0,11.0,13.0,14.0,6.0,10.0,0.0
Arsenal_3,2020-21,2128336,6,2020-10-25 19:15:00,"Emirates Stadium, London",,Home,Arsenal,Leicester,L,495.0,15.0,11.0,,,,,,21.0,4.0,7.0,,9.0,5.0,46.0,36.0,5.0,,,,,,,70.0,13.0,9.0,,,1,1.0,0,0,0,,12.0,6.0,4.0,1.0,,31.0,,126.0,56.3,0.0,0,0,1.0,4.0,10.0,5.0,1.0,575.0,12.0,15.0,22.0,9.0,11.0,0.0
Arsenal_3,2020-21,2128351,7,2020-11-01 16:30:00,"Old Trafford, Manchester",,Away,Arsenal,Man Utd,W,429.0,18.0,9.0,1.0,,,,1.0,16.0,,5.0,1.0,3.0,4.0,45.0,46.0,25.0,,,,,,,41.0,12.0,11.0,,1.0,0,,1,0,0,1.0,12.0,1.0,2.0,2.0,,18.0,1.0,122.0,46.7,0.0,0,0,3.0,5.0,5.0,25.0,,501.0,7.0,20.0,15.0,3.0,15.0,0.0
Arsenal_3,2020-21,2128356,8,2020-11-08 19:15:00,"Emirates Stadium, London",,Home,Arsenal,Aston Villa,L,458.0,15.0,11.0,,2.0,1.0,2.0,,11.0,3.0,12.0,,3.0,7.0,52.0,39.0,12.0,,,,,,,43.0,11.0,13.0,,,3,3.0,0,1,0,,8.0,3.0,2.0,10.0,1.0,32.0,,133.0,58.8,0.0,0,0,3.0,8.0,8.0,12.0,1.0,538.0,13.0,7.0,26.0,3.0,2.0,0.0
Arsenal_3,2020-21,2128369,9,2020-11-22 16:30:00,"Elland Road, Leeds",,Away,Arsenal,Leeds,D,220.0,11.0,11.0,,,1.0,1.0,,6.0,1.0,4.0,1.0,3.0,12.0,41.0,44.0,29.0,,,,,,,34.0,8.0,9.0,,,0,,0,0,0,1.0,11.0,3.0,2.0,5.0,,14.0,,138.0,33.7,0.0,0,1,4.0,6.0,6.0,29.0,2.0,310.0,9.0,10.0,14.0,3.0,5.0,0.0
Arsenal_3,2020-21,2128376,10,2020-11-29 19:15:00,"Emirates Stadium, London",,Home,Arsenal,Wolves,L,420.0,15.0,16.0,,,1.0,2.0,,18.0,4.0,10.0,,8.0,8.0,48.0,43.0,16.0,,,,,,,75.0,13.0,12.0,1.0,1.0,2,2.0,1,2,1,,9.0,3.0,2.0,4.0,,49.0,,136.0,56.2,0.0,0,0,3.0,7.0,6.0,16.0,2.0,494.0,13.0,13.0,37.0,8.0,6.0,0.0
Arsenal_3,2020-21,2128393,11,2020-12-06 16:30:00,"Tottenham Hotspur Stadium, London",2000.0,Away,Arsenal,Spurs,L,548.0,19.0,19.0,0.0,1.0,,,,11.0,2.0,5.0,,9.0,5.0,49.0,60.0,10.0,,,,,,,63.0,12.0,15.0,,0.0,2,2.0,0,2,0,,5.0,3.0,2.0,1.0,0.0,65.0,,155.0,69.8,0.0,0,0,1.0,7.0,6.0,10.0,,632.0,11.0,15.0,36.0,9.0,11.0,0.0
Arsenal_3,2020-21,2128396,12,2020-12-13 19:15:00,"Emirates Stadium, London",2000.0,Home,Arsenal,Burnley,L,462.0,25.0,10.0,,1.0,3.0,3.0,,14.0,6.0,4.0,,13.0,7.0,46.0,36.0,10.0,,,,,,,73.0,5.0,10.0,,,1,1.0,0,0,0,,8.0,11.0,6.0,3.0,1.0,48.0,,163.0,64.7,0.0,0,1,2.0,6.0,16.0,10.0,3.0,557.0,18.0,12.0,39.0,13.0,5.0,0.0
Arsenal_3,2020-21,2128406,13,2020-12-16 18:00:00,"Emirates Stadium, London",,Home,Arsenal,Southampton,D,262.0,11.0,18.0,,2.0,1.0,,1.0,17.0,2.0,8.0,,2.0,5.0,41.0,46.0,28.0,,1.0,,,,,57.0,13.0,13.0,1.0,1.0,1,1.0,1,1,0,1.0,17.0,6.0,4.0,2.0,,16.0,,115.0,35.2,0.0,0,1,2.0,3.0,8.0,28.0,1.0,340.0,9.0,8.0,15.0,2.0,6.0,0.0
Arsenal_3,2020-21,2128420,14,2020-12-19 17:30:00,"Goodison Park, Liverpool",2000.0,Away,Arsenal,Everton,L,489.0,14.0,10.0,1.0,,,,1.0,14.0,4.0,7.0,,3.0,8.0,42.0,37.0,11.0,,,,,,,68.0,9.0,9.0,,1.0,2,2.0,1,2,1,1.0,8.0,4.0,2.0,3.0,1.0,28.0,1.0,109.0,57.8,0.0,0,0,1.0,7.0,10.0,11.0,,551.0,13.0,9.0,39.0,3.0,6.0,0.0
