team_dir,season,matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,result,accuratePass,aerialLost,aerialWon,attPenGoal,attSetpiece,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedPass,blockedScoringAtt,challengeLost,cleanSheet,cornerTaken,dispossessed,duelLost,duelWon,effectiveClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,goalAssist,goals,goalsAgainst,goalsConceded,goalsFor,halfTimeAgainst,halfTimeFor,hitWoodwork,interception,ontargetAttAssist,ontargetScoringAtt,outfielderBlock,ownGoals,penAreaEntries,penaltyWon,possLostAll,possessionPercentage,redCard,redCardsAgainst,redCardsFor,saves,shotOffTarget,totalAttAssist,totalClearance,totalOffside,totalPass,totalScoringAtt,totalTackle,touchesInOppBox,wonCorners,wonTackle,yellowCard
Arsenal_3,2016-17,855273,11,2016-11-06 12:00:00,"Emirates Stadium, London",60039,Home,Arsenal,Spurs,D,298.0,17.0,19.0,,,,,,29.0,4.0,13.0,,7.0,11.0,55.0,61.0,17.0,,1.0,58.0,11.0,16.0,,1.0,1,1.0,1,0,1,1.0,36.0,6.0,2.0,,,45.0,,184.0,45.7,0.0,0,0,2.0,9.0,12.0,17.0,7.0,423.0,15.0,23.0,29.0,7.0,17.0,0.0
Arsenal_3,2016-17,855284,12,2016-11-19 12:30:00,"Old Trafford, Manchester",75264,Away,Arsenal,Man Utd,D,434.0,12.0,24.0,,,1.0,,1.0,21.0,1.0,10.0,,4.0,16.0,54.0,71.0,31.0,,,69.0,11.0,13.0,1.0,1.0,1,1.0,1,0,0,,15.0,1.0,1.0,2.0,,23.0,,171.0,54.5,0.0,0,0,4.0,3.0,3.0,31.0,,552.0,5.0,23.0,11.0,4.0,17.0,0.0
Arsenal_3,2016-17,855292,13,2016-11-27 14:15:00,"Emirates Stadium, London",59978,Home,Arsenal,Bournemouth,W,382.0,14.0,14.0,,1.0,3.0,1.0,3.0,25.0,6.0,13.0,,3.0,13.0,56.0,62.0,20.0,,,62.0,12.0,13.0,2.0,3.0,1,1.0,3,1,1,1.0,20.0,8.0,3.0,1.0,,38.0,,140.0,51.5,0.0,0,0,2.0,7.0,14.0,20.0,1.0,466.0,16.0,24.0,47.0,3.0,19.0,0.0
Arsenal_3,2016-17,855311,14,2016-12-03 17:30:00,"London Stadium, London",56980,Away,Arsenal,West Ham,W,384.0,10.0,20.0,,1.0,5.0,3.0,2.0,18.0,3.0,4.0,,2.0,4.0,36.0,61.0,20.0,,1.0,61.0,11.0,9.0,4.0,5.0,1,1.0,5,0,1,,17.0,11.0,10.0,2.0,,30.0,,143.0,49.5,0.0,0,0,2.0,6.0,17.0,20.0,2.0,483.0,19.0,17.0,36.0,2.0,11.0,0.0
Arsenal_3,2016-17,855312,15,2016-12-10 15:00:00,"Emirates Stadium, London",59964,Home,Arsenal,Stoke,W,463.0,15.0,11.0,,,1.0,,1.0,13.0,8.0,5.0,,7.0,7.0,44.0,41.0,16.0,,,60.0,9.0,6.0,3.0,3.0,1,1.0,3,1,1,,13.0,11.0,6.0,2.0,,42.0,,116.0,64.4,0.0,0,0,4.0,7.0,17.0,16.0,3.0,539.0,21.0,14.0,40.0,7.0,10.0,0.0
Arsenal_3,2016-17,855328,16,2016-12-13 19:45:00,"Goodison Park, Liverpool",39510,Away,Arsenal,Everton,L,420.0,23.0,21.0,,2.0,,2.0,,26.0,,11.0,,3.0,16.0,65.0,58.0,24.0,,1.0,61.0,10.0,10.0,,1.0,2,2.0,1,1,1,,14.0,,3.0,5.0,,36.0,,168.0,58.5,0.0,1,0,2.0,6.0,6.0,24.0,2.0,530.0,9.0,19.0,30.0,3.0,11.0,0.0
Arsenal_3,2016-17,855335,17,2016-12-18 16:00:00,"Etihad Stadium, Manchester",54409,Away,Arsenal,Man City,L,288.0,20.0,13.0,,,1.0,,1.0,19.0,,9.0,,1.0,12.0,60.0,48.0,27.0,,,41.0,13.0,9.0,1.0,1.0,2,2.0,1,0,1,,14.0,1.0,1.0,2.0,,14.0,,138.0,39.4,0.0,0,0,3.0,5.0,4.0,27.0,1.0,388.0,6.0,15.0,10.0,1.0,10.0,0.0
Arsenal_3,2016-17,855342,18,2016-12-26 15:00:00,"Emirates Stadium, London",59925,Home,Arsenal,West Brom,W,731.0,15.0,18.0,,,,2.0,,8.0,7.0,9.0,1.0,6.0,12.0,52.0,51.0,23.0,,1.0,91.0,12.0,6.0,1.0,1.0,0,,1,0,0,1.0,11.0,15.0,11.0,1.0,,51.0,,124.0,75.6,0.0,0,0,1.0,8.0,21.0,23.0,,813.0,26.0,15.0,55.0,6.0,11.0,0.0
Arsenal_3,2016-17,855352,19,2017-01-01 16:00:00,"Emirates Stadium, London",59975,Home,Arsenal,Crystal Palace,W,541.0,23.0,15.0,,,1.0,1.0,,16.0,10.0,7.0,1.0,8.0,17.0,59.0,57.0,36.0,,,67.0,9.0,7.0,1.0,2.0,0,,2,0,1,,9.0,12.0,7.0,1.0,,47.0,,140.0,64.1,0.0,0,0,4.0,5.0,16.0,36.0,2.0,637.0,22.0,25.0,46.0,8.0,18.0,0.0
Arsenal_3,2016-17,855362,20,2017-01-03 19:45:00,"Vitality Stadium, Bournemouth",11202,Away,Arsenal,Bournemouth,D,469.0,17.0,16.0,,,1.0,,1.0,19.0,5.0,15.0,,7.0,7.0,54.0,49.0,11.0,,1.0,73.0,12.0,9.0,3.0,3.0,3,3.0,3,2,0,,12.0,9.0,4.0,1.0,,54.0,,161.0,60.4,0.0,1,0,3.0,5.0,13.0,11.0,3.0,571.0,14.0,17.0,35.0,7.0,13.0,0.0
Arsenal_3,2016-17,855378,21,2017-01-14 15:00:00,"Swansea.com Stadium, Swansea",20875,Away,Arsenal,Swansea,W,507.0,10.0,17.0,,,1.0,1.0,2.0,9.0,6.0,12.0,1.0,2.0,9.0,42.0,53.0,20.0,,1.0,62.0,8.0,11.0,,4.0,0,,4,0,1,,21.0,9.0,6.0,3.0,,29.0,,126.0,56.8,0.0,0,0,3.0,2.0,10.0,20.0,,605.0,14.0,17.0,36.0,2.0,14.0,0.0
Arsenal_3,2016-17,855383,22,2017-01-22 14:15:00,"Emirates Stadium, London",59955,Home,Arsenal,Burnley,W,502.0,13.0,17.0,1.0,2.0,,,1.0,8.0,9.0,4.0,,10.0,18.0,53.0,54.0,37.0,,,64.0,12.0,11.0,1.0,2.0,1,1.0,2,0,0,,7.0,14.0,8.0,3.0,,43.0,1.0,134.0,69.8,0.0,0,1,6.0,7.0,19.0,37.0,2.0,578.0,24.0,11.0,49.0,10.0,6.0,0.0
Arsenal_3,2016-17,855393,23,2017-01-31 19:45:00,"Emirates Stadium, London",60035,Home,Arsenal,Watford,L,503.0,25.0,20.0,,1.0,,,,17.0,7.0,12.0,,9.0,20.0,70.0,70.0,18.0,,1.0,77.0,12.0,15.0,1.0,1.0,2,2.0,1,2,0,1.0,8.0,9.0,5.0,2.0,,51.0,,160.0,73.5,0.0,0,0,4.0,8.0,14.0,18.0,2.0,598.0,20.0,20.0,44.0,9.0,14.0,0.0
Arsenal_3,2016-17,855402,24,2017-02-04 12:30:00,"Stamford Bridge, London",41490,Away,Arsenal,Chelsea,L,472.0,17.0,11.0,,,3.0,2.0,1.0,16.0,2.0,17.0,,13.0,14.0,60.0,65.0,22.0,1.0,,62.0,8.0,14.0,1.0,1.0,3,3.0,1,1,0,,11.0,6.0,5.0,2.0,,48.0,,154.0,58.3,0.0,0,0,3.0,2.0,7.0,22.0,3.0,561.0,9.0,25.0,15.0,13.0,18.0,0.0
Arsenal_3,2016-17,855413,25,2017-02-11 12:30:00,"Emirates Stadium, London",59962,Home,Arsenal,Hull,W,389.0,13.0,12.0,1.0,,1.0,2.0,2.0,12.0,2.0,11.0,1.0,3.0,10.0,48.0,56.0,26.0,,,57.0,12.0,7.0,,2.0,0,,2,0,1,,9.0,5.0,7.0,,,29.0,1.0,132.0,49.1,0.0,1,0,4.0,8.0,10.0,26.0,4.0,483.0,17.0,21.0,41.0,3.0,17.0,0.0
Arsenal_3,2016-17,855428,26,2017-05-10 19:45:00,"St. Mary's Stadium, Southampton",31474,Away,Arsenal,Southampton,W,410.0,14.0,19.0,,2.0,2.0,,2.0,17.0,4.0,9.0,1.0,5.0,5.0,38.0,52.0,23.0,,,63.0,5.0,8.0,2.0,2.0,0,,2,0,0,,13.0,8.0,4.0,3.0,,34.0,,141.0,53.0,0.0,0,0,3.0,3.0,10.0,23.0,1.0,504.0,11.0,16.0,31.0,5.0,9.0,0.0
Arsenal_3,2016-17,855433,27,2017-03-04 17:30:00,"Anfield, Liverpool",53146,Away,Arsenal,Liverpool,L,313.0,22.0,24.0,,1.0,1.0,,1.0,18.0,2.0,7.0,,3.0,10.0,56.0,57.0,38.0,,,59.0,15.0,8.0,1.0,1.0,3,3.0,1,2,0,1.0,10.0,4.0,3.0,6.0,,31.0,,146.0,47.0,0.0,0,0,4.0,2.0,5.0,38.0,3.0,405.0,7.0,15.0,10.0,3.0,9.0,0.0
Arsenal_3,2016-17,855443,28,2017-04-26 19:45:00,"Emirates Stadium, London",59829,Home,Arsenal,Leicester,W,598.0,20.0,29.0,,,,,,13.0,1.0,3.0,1.0,12.0,11.0,48.0,57.0,16.0,,2.0,71.0,9.0,13.0,,1.0,0,,1,0,0,1.0,12.0,5.0,5.0,2.0,,48.0,,155.0,68.9,0.0,0,0,3.0,6.0,10.0,16.0,8.0,692.0,12.0,10.0,32.0,12.0,8.0,0.0
Arsenal_3,2016-17,855460,29,2017-03-18 12:30:00,"The Hawthorns, West Bromwich",24065,Away,Arsenal,West Brom,L,659.0,12.0,17.0,,,1.0,1.0,,15.0,5.0,10.0,,5.0,12.0,41.0,41.0,19.0,1.0,,88.0,6.0,5.0,1.0,1.0,3,3.0,1,1,1,1.0,10.0,5.0,2.0,2.0,,43.0,,143.0,76.7,0.0,0,0,4.0,4.0,9.0,19.0,1.0,752.0,11.0,10.0,27.0,5.0,8.0,0.0
Arsenal_3,2016-17,855462,30,2017-04-02 16:00:00,"Emirates Stadium, London",60001,Home,Arsenal,Man City,D,306.0,16.0,13.0,,1.0,1.0,,1.0,14.0,,14.0,,3.0,16.0,62.0,64.0,21.0,,1.0,59.0,8.0,14.0,2.0,2.0,2,2.0,2,2,1,,20.0,3.0,3.0,3.0,,33.0,,156.0,44.4,0.0,0,0,3.0,5.0,7.0,21.0,5.0,405.0,8.0,24.0,17.0,3.0,19.0,0.0
Arsenal_3,2016-17,855472,31,2017-04-05 19:45:00,"Emirates Stadium, London",59961,Home,Arsenal,West Ham,W,596.0,13.0,15.0,,,3.0,3.0,1.0,15.0,6.0,18.0,1.0,5.0,14.0,60.0,54.0,10.0,,,71.0,11.0,5.0,2.0,3.0,0,,3,0,0,,13.0,11.0,8.0,1.0,,47.0,,129.0,65.8,0.0,0,0,2.0,7.0,17.0,10.0,2.0,680.0,21.0,18.0,37.0,5.0,13.0,0.0
Arsenal_3,2016-17,855483,32,2017-04-10 20:00:00,"Selhurst Park, London",25648,Away,Arsenal,Crystal Palace,L,529.0,21.0,21.0,,,,,,11.0,2.0,11.0,,8.0,16.0,63.0,68.0,18.0,,1.0,74.0,10.0,11.0,,,3,3.0,0,1,0,,10.0,3.0,3.0,4.0,,62.0,,162.0,72.2,0.0,0,0,3.0,6.0,9.0,18.0,2.0,628.0,11.0,20.0,29.0,8.0,6.0,0.0
Arsenal_3,2016-17,855495,33,2017-04-17 20:00:00,"Riverside Stadium, Middlesbrough",31298,Away,Arsenal,Boro,W,492.0,24.0,25.0,,2.0,1.0,1.0,,15.0,4.0,13.0,,4.0,11.0,69.0,62.0,31.0,,1.0,64.0,16.0,11.0,1.0,2.0,1,1.0,2,0,1,,12.0,4.0,4.0,2.0,,28.0,,146.0,64.8,0.0,0,0,4.0,4.0,7.0,31.0,,584.0,12.0,19.0,30.0,4.0,13.0,0.0
Arsenal_3,2016-17,855503,34,2017-05-16 19:45:00,"Emirates Stadium, London",59510,Home,Arsenal,Sunderland,W,476.0,7.0,18.0,,2.0,5.0,4.0,2.0,13.0,13.0,9.0,1.0,17.0,12.0,41.0,46.0,17.0,,,49.0,15.0,10.0,1.0,2.0,0,,2,0,0,2.0,11.0,21.0,13.0,2.0,,58.0,,118.0,62.5,0.0,0,0,2.0,10.0,31.0,17.0,2.0,543.0,36.0,9.0,61.0,17.0,8.0,0.0
Arsenal_3,2016-17,855519,35,2017-04-30 16:30:00,"White Hart Lane, London",31811,Away,Arsenal,Spurs,L,314.0,13.0,11.0,,1.0,,,,21.0,4.0,11.0,,5.0,8.0,52.0,47.0,25.0,1.0,,48.0,15.0,7.0,,,2,2.0,0,0,0,,5.0,6.0,4.0,3.0,,33.0,,145.0,48.8,0.0,0,0,9.0,4.0,9.0,25.0,5.0,405.0,12.0,21.0,19.0,5.0,12.0,0.0
Arsenal_3,2016-17,855523,36,2017-05-07 16:00:00,"Emirates Stadium, London",60055,Home,Arsenal,Man Utd,W,454.0,11.0,7.0,,,1.0,,1.0,14.0,4.0,9.0,1.0,5.0,14.0,55.0,46.0,24.0,,1.0,54.0,14.0,8.0,2.0,2.0,0,,2,0,0,,5.0,8.0,4.0,2.0,,24.0,,120.0,50.0,0.0,0,0,4.0,1.0,8.0,24.0,2.0,524.0,9.0,19.0,25.0,5.0,13.0,0.0
Arsenal_3,2016-17,855537,37,2017-05-13 17:30:00,"bet365 Stadium, Stoke",27535,Away,Arsenal,Stoke,W,521.0,13.0,21.0,,,3.0,1.0,3.0,17.0,1.0,11.0,,6.0,18.0,52.0,64.0,24.0,,,57.0,7.0,13.0,4.0,4.0,1,1.0,4,0,1,1.0,9.0,6.0,6.0,3.0,,36.0,,137.0,66.8,0.0,0,0,3.0,3.0,8.0,24.0,2.0,607.0,10.0,16.0,27.0,6.0,10.0,0.0
Arsenal_3,2016-17,855542,38,2017-05-21 15:00:00,"Emirates Stadium, London",59976,Home,Arsenal,Everton,W,369.0,8.0,9.0,,,5.0,4.0,2.0,8.0,5.0,5.0,,4.0,8.0,31.0,48.0,30.0,,,47.0,10.0,14.0,3.0,3.0,1,1.0,3,0,2,,11.0,9.0,9.0,7.0,,28.0,,107.0,49.5,0.0,0,1,6.0,3.0,11.0,30.0,,438.0,17.0,18.0,34.0,4.0,12.0,0.0
Bournemouth_91,2016-17,855172,1,2016-08-14 13:30:00,"Vitality Stadium, Bournemouth",11355,Home,Bournemouth,Man Utd,L,412.0,8.0,8.0,,,,,,19.0,4.0,8.0,,4.0,19.0,50.0,44.0,5.0,1.0,,61.0,7.0,10.0,1.0,1.0,3,3.0,1,1,0,,10.0,6.0,3.0,2.0,,26.0,,146.0,47.4,0.0,0,0,4.0,2.0,7.0,7.0,3.0,483.0,9.0,15.0,14.0,4.0,12.0,0.0
Bournemouth_91,2016-17,855191,2,2016-08-21 16:00:00,"London Stadium, London",56977,Away,Bournemouth,West Ham,L,320.0,17.0,24.0,,,,,,14.0,2.0,10.0,,6.0,14.0,55.0,51.0,27.0,,,56.0,15.0,15.0,,,1,1.0,0,0,0,,14.0,7.0,5.0,5.0,,24.0,,138.0,53.2,0.0,0,1,1.0,1.0,8.0,30.0,1.0,410.0,8.0,10.0,15.0,6.0,8.0,0.0
Bournemouth_91,2016-17,855193,3,2016-08-27 15:00:00,"Selhurst Park, London",23503,Away,Bournemouth,Crystal Palace,D,246.0,23.0,8.0,,2.0,1.0,1.0,,7.0,3.0,14.0,,4.0,16.0,65.0,46.0,38.0,,,62.0,10.0,14.0,1.0,1.0,1,1.0,1,0,1,,9.0,5.0,3.0,8.0,,21.0,,125.0,40.6,0.0,0,0,3.0,4.0,7.0,52.0,2.0,326.0,10.0,17.0,18.0,4.0,10.0,0.0
Bournemouth_91,2016-17,855202,4,2016-09-10 15:00:00,"Vitality Stadium, Bournemouth",11184,Home,Bournemouth,West Brom,W,399.0,16.0,17.0,,,,1.0,,21.0,2.0,5.0,1.0,10.0,9.0,45.0,58.0,31.0,,2.0,59.0,9.0,11.0,1.0,1.0,0,,1,0,0,,13.0,5.0,5.0,4.0,,40.0,,143.0,63.5,0.0,0,0,2.0,5.0,9.0,37.0,1.0,477.0,12.0,15.0,31.0,10.0,14.0,0.0
Bournemouth_91,2016-17,855217,5,2016-09-17 15:00:00,"Etihad Stadium, Manchester",54335,Away,Bournemouth,Man City,L,249.0,6.0,3.0,,,,,,14.0,1.0,14.0,,5.0,19.0,56.0,45.0,10.0,,1.0,27.0,11.0,7.0,,,4,4.0,0,2,0,1.0,15.0,3.0,2.0,5.0,,14.0,,118.0,35.8,0.0,1,0,7.0,3.0,6.0,11.0,2.0,320.0,6.0,14.0,17.0,5.0,10.0,0.0
Bournemouth_91,2016-17,855222,6,2016-09-24 15:00:00,"Vitality Stadium, Bournemouth",11291,Home,Bournemouth,Everton,W,332.0,15.0,13.0,,1.0,,,,19.0,4.0,6.0,1.0,5.0,14.0,56.0,54.0,25.0,,,65.0,10.0,13.0,1.0,1.0,0,,1,0,1,2.0,11.0,5.0,1.0,5.0,,22.0,,154.0,52.8,0.0,0,0,2.0,7.0,9.0,29.0,1.0,422.0,12.0,18.0,20.0,5.0,10.0,0.0
Bournemouth_91,2016-17,855240,7,2016-10-01 15:00:00,"Vicarage Road, Watford",20575,Away,Bournemouth,Watford,D,299.0,18.0,14.0,,,2.0,1.0,1.0,17.0,3.0,8.0,,5.0,9.0,55.0,56.0,21.0,,,56.0,12.0,16.0,1.0,2.0,2,2.0,2,0,1,3.0,7.0,3.0,2.0,5.0,,27.0,,144.0,52.0,0.0,0,0,5.0,6.0,7.0,22.0,2.0,382.0,11.0,15.0,12.0,5.0,14.0,0.0
Bournemouth_91,2016-17,855242,8,2016-10-15 15:00:00,"Vitality Stadium, Bournemouth",11029,Home,Bournemouth,Hull,W,402.0,8.0,13.0,1.0,2.0,1.0,,3.0,16.0,7.0,8.0,,5.0,13.0,47.0,46.0,30.0,,,48.0,8.0,14.0,4.0,6.0,1,1.0,6,1,3,2.0,24.0,13.0,10.0,1.0,,24.0,1.0,107.0,49.5,0.0,0,0,3.0,5.0,17.0,34.0,,459.0,22.0,10.0,33.0,5.0,7.0,0.0
Bournemouth_91,2016-17,855252,9,2016-10-22 12:30:00,"Vitality Stadium, Bournemouth",11201,Home,Bournemouth,Spurs,D,232.0,4.0,7.0,,,,,,20.0,4.0,10.0,1.0,7.0,13.0,41.0,54.0,32.0,,,59.0,10.0,15.0,,,0,,0,0,0,1.0,19.0,4.0,1.0,6.0,,23.0,,156.0,38.4,0.0,0,0,4.0,3.0,7.0,37.0,1.0,323.0,8.0,23.0,21.0,7.0,16.0,0.0
Bournemouth_91,2016-17,855265,10,2016-10-29 15:00:00,"Riverside Stadium, Middlesbrough",29600,Away,Bournemouth,Boro,L,438.0,11.0,16.0,,1.0,3.0,3.0,,21.0,7.0,13.0,,9.0,21.0,52.0,59.0,14.0,,,65.0,7.0,7.0,,,2,2.0,0,1,0,2.0,13.0,8.0,3.0,2.0,,38.0,,147.0,59.6,0.0,0,0,1.0,8.0,14.0,14.0,,526.0,18.0,16.0,38.0,9.0,13.0,0.0
Bournemouth_91,2016-17,855272,11,2016-11-05 15:00:00,"Vitality Stadium, Bournemouth",11084,Home,Bournemouth,Sunderland,L,464.0,14.0,7.0,,1.0,3.0,2.0,1.0,14.0,5.0,10.0,,12.0,13.0,55.0,56.0,21.0,,,56.0,14.0,17.0,1.0,1.0,2,2.0,1,1,1,1.0,4.0,11.0,7.0,5.0,,46.0,,134.0,69.8,0.0,1,0,2.0,10.0,18.0,21.0,1.0,537.0,22.0,15.0,52.0,12.0,11.0,0.0
Bournemouth_91,2016-17,855287,12,2016-11-19 15:00:00,"bet365 Stadium, Stoke",27815,Away,Bournemouth,Stoke,W,266.0,27.0,18.0,,1.0,2.0,1.0,1.0,8.0,1.0,14.0,1.0,4.0,13.0,76.0,61.0,42.0,,,57.0,10.0,17.0,1.0,1.0,0,,1,0,1,1.0,7.0,2.0,2.0,4.0,,23.0,,148.0,48.9,0.0,0,0,5.0,5.0,7.0,42.0,3.0,353.0,8.0,21.0,12.0,4.0,15.0,0.0
Bournemouth_91,2016-17,855292,13,2016-11-27 14:15:00,"Emirates Stadium, London",59978,Away,Bournemouth,Arsenal,L,337.0,14.0,14.0,1.0,1.0,2.0,2.0,1.0,25.0,1.0,11.0,,10.0,7.0,62.0,56.0,33.0,1.0,1.0,59.0,13.0,12.0,,1.0,3,3.0,1,1,1,,19.0,3.0,3.0,6.0,,33.0,1.0,162.0,48.5,0.0,0,0,,5.0,7.0,33.0,4.0,432.0,9.0,17.0,21.0,10.0,13.0,0.0
Bournemouth_91,2016-17,855302,14,2016-12-04 13:30:00,"Vitality Stadium, Bournemouth",11183,Home,Bournemouth,Liverpool,W,301.0,12.0,13.0,1.0,3.0,,2.0,2.0,13.0,2.0,11.0,,4.0,15.0,50.0,59.0,38.0,1.0,,42.0,9.0,15.0,2.0,4.0,3,3.0,4,2,0,,12.0,5.0,8.0,1.0,,22.0,1.0,137.0,39.8,0.0,0,0,,2.0,5.0,38.0,1.0,376.0,12.0,20.0,22.0,4.0,14.0,0.0
Bournemouth_91,2016-17,855313,15,2016-12-10 15:00:00,"Turf Moor, Burnley",19680,Away,Bournemouth,Burnley,L,447.0,17.0,35.0,,1.0,1.0,,1.0,17.0,6.0,5.0,,11.0,4.0,50.0,63.0,45.0,,,65.0,18.0,14.0,2.0,2.0,3,3.0,2,2,1,,10.0,5.0,4.0,2.0,,43.0,,153.0,69.4,0.0,0,0,4.0,8.0,13.0,45.0,,545.0,18.0,7.0,29.0,11.0,5.0,0.0
Bournemouth_91,2016-17,855322,16,2016-12-13 19:45:00,"Vitality Stadium, Bournemouth",11068,Home,Bournemouth,Leicester,W,447.0,21.0,24.0,,,1.0,1.0,,14.0,3.0,5.0,1.0,4.0,10.0,47.0,67.0,44.0,,,70.0,5.0,14.0,,1.0,0,,1,0,1,,11.0,4.0,3.0,4.0,,28.0,,149.0,62.9,0.0,0,0,4.0,3.0,7.0,44.0,4.0,535.0,9.0,19.0,16.0,4.0,10.0,0.0
