team_dir,season,matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,result,accuratePass,aerialLost,aerialWon,attPenGoal,attSetpiece,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedScoringAtt,challengeLost,cleanSheet,cornerTaken,dispossessed,duelLost,duelWon,effectiveClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,goalAssist,goals,goalsAgainst,goalsConceded,goalsFor,halfTimeAgainst,halfTimeFor,hitWoodwork,interception,ontargetAttAssist,ontargetScoringAtt,outfielderBlock,ownGoals,penAreaEntries,penaltyWon,possLostAll,possessionPercentage,redCard,redCardsAgainst,redCardsFor,saves,shotOffTarget,totalAttAssist,totalClearance,totalOffside,totalPass,totalScoringAtt,totalTackle,touchesInOppBox,wonCorners,wonTackle,yellowCard
A_Villa_7,2010-11,321772,12,2010-11-10 19:45:00,"Villa Park, Birmingham",34330.0,Home,Aston Villa,Blackpool,W,229.0,11.0,18.0,,1.0,3.0,2.0,1.0,4.0,7.0,,10.0,5.0,39.0,49.0,12.0,,,52.0,10.0,10.0,3.0,3.0,2,2.0,3,1,1,1.0,15.0,9.0,8.0,4.0,,14.0,,169.0,40.6,0.0,0,0,,9.0,17.0,27.0,2.0,331.0,21.0,17.0,,10.0,9.0,0.0
A_Villa_7,2010-11,321777,13,2010-11-13 12:45:00,"Villa Park, Birmingham",40073.0,Home,Aston Villa,Man Utd,D,183.0,24.0,12.0,1.0,1.0,3.0,2.0,2.0,4.0,4.0,,9.0,6.0,46.0,53.0,16.0,,1.0,53.0,11.0,9.0,1.0,2.0,2,2.0,2,0,0,2.0,17.0,5.0,5.0,7.0,,20.0,1.0,197.0,40.7,0.0,0,0,,8.0,11.0,34.0,,304.0,17.0,27.0,,9.0,17.0,0.0
A_Villa_7,2010-11,321789,14,2010-11-21 13:30:00,"Ewood Park, Blackburn",21848.0,Away,Aston Villa,Blackburn,L,392.0,20.0,6.0,,,,,,7.0,7.0,,8.0,9.0,54.0,52.0,15.0,1.0,,67.0,11.0,15.0,,,2,2.0,0,1,0,1.0,17.0,10.0,4.0,3.0,,27.0,,188.0,61.7,0.0,0,0,,5.0,14.0,30.0,2.0,493.0,16.0,25.0,,8.0,16.0,0.0
A_Villa_7,2010-11,321797,15,2010-11-27 12:45:00,"Villa Park, Birmingham",38544.0,Home,Aston Villa,Arsenal,L,284.0,21.0,23.0,,1.0,1.0,1.0,,1.0,19.0,,3.0,11.0,78.0,68.0,13.0,,,53.0,10.0,7.0,1.0,2.0,4,4.0,2,2,0,,24.0,3.0,4.0,4.0,,17.0,,186.0,40.7,0.0,0,0,,3.0,5.0,24.0,3.0,392.0,8.0,33.0,,3.0,26.0,0.0
A_Villa_7,2010-11,321812,16,2010-12-06 20:00:00,"Anfield, Liverpool",39079.0,Away,Aston Villa,Liverpool,L,424.0,11.0,9.0,,,1.0,1.0,,2.0,4.0,,3.0,8.0,44.0,48.0,17.0,,,69.0,13.0,12.0,,,3,3.0,0,2,0,,18.0,4.0,3.0,3.0,,27.0,,183.0,51.1,0.0,0,0,,3.0,7.0,31.0,,535.0,8.0,23.0,,3.0,17.0,0.0
A_Villa_7,2010-11,321817,17,2010-12-11 15:00:00,"Villa Park, Birmingham",37015.0,Home,Aston Villa,West Brom,W,167.0,17.0,10.0,,4.0,1.0,1.0,1.0,4.0,14.0,,6.0,6.0,55.0,57.0,16.0,,,63.0,9.0,15.0,1.0,2.0,1,1.0,2,0,1,,22.0,4.0,2.0,4.0,,19.0,,182.0,43.0,0.0,0,0,,5.0,8.0,31.0,5.0,267.0,11.0,24.0,,6.0,20.0,0.0
A_Villa_7,2010-11,321836,18,2011-01-25 19:45:00,"DW Stadium, Wigan",16442.0,Away,Aston Villa,Wigan,W,270.0,12.0,16.0,1.0,1.0,3.0,4.0,2.0,3.0,17.0,,3.0,7.0,51.0,52.0,22.0,,,52.0,13.0,10.0,,2.0,1,1.0,2,0,0,,14.0,8.0,8.0,5.0,,20.0,1.0,158.0,45.9,0.0,0,0,,1.0,9.0,33.0,2.0,361.0,12.0,24.0,,4.0,14.0,0.0
A_Villa_7,2010-11,321838,19,2010-12-26 17:30:00,"Villa Park, Birmingham",39411.0,Home,Aston Villa,Spurs,L,345.0,20.0,12.0,,2.0,1.0,1.0,,5.0,12.0,,8.0,5.0,58.0,46.0,6.0,,,77.0,13.0,10.0,1.0,1.0,2,2.0,1,1,0,,9.0,9.0,10.0,4.0,,37.0,,155.0,57.3,0.0,1,0,,13.0,19.0,8.0,1.0,426.0,28.0,16.0,,8.0,12.0,0.0
A_Villa_7,2010-11,321850,20,2010-12-28 15:00:00,"Etihad Stadium, Manchester",46716.0,Away,Aston Villa,Man City,L,410.0,8.0,7.0,,,1.0,1.0,,1.0,11.0,,6.0,7.0,53.0,43.0,7.0,,,41.0,14.0,14.0,,,4,4.0,0,3,0,,16.0,4.0,4.0,4.0,,11.0,,128.0,50.1,0.0,0,0,,4.0,5.0,11.0,,485.0,9.0,17.0,,6.0,14.0,0.0
A_Villa_7,2010-11,321858,21,2011-01-02 13:30:00,"Stamford Bridge, London",41222.0,Away,Aston Villa,Chelsea,D,205.0,10.0,19.0,1.0,3.0,3.0,2.0,3.0,6.0,10.0,,6.0,16.0,56.0,73.0,12.0,,,57.0,13.0,19.0,2.0,3.0,3,3.0,3,1,1,,19.0,9.0,5.0,8.0,,16.0,1.0,172.0,39.1,0.0,0,0,,6.0,12.0,31.0,1.0,293.0,17.0,31.0,,6.0,20.0,0.0
A_Villa_7,2010-11,321872,22,2011-01-05 19:45:00,"Villa Park, Birmingham",32627.0,Home,Aston Villa,Sunderland,L,247.0,21.0,35.0,,1.0,2.0,2.0,,3.0,2.0,,5.0,9.0,51.0,70.0,18.0,,,57.0,9.0,13.0,,,1,1.0,0,0,0,1.0,14.0,2.0,1.0,3.0,,22.0,,214.0,52.2,0.0,1,1,,7.0,8.0,33.0,3.0,375.0,11.0,15.0,,5.0,11.0,0.0
A_Villa_7,2010-11,321877,23,2011-01-16 12:00:00,"St. Andrew's Stadium, Birmingham",22287.0,Away,Aston Villa,Birmingham,D,240.0,17.0,25.0,,,1.0,3.0,,2.0,6.0,,7.0,11.0,57.0,69.0,16.0,,,54.0,15.0,14.0,,1.0,1,1.0,1,0,0,3.0,18.0,4.0,4.0,6.0,,22.0,,195.0,47.6,0.0,0,0,,11.0,10.0,31.0,1.0,345.0,17.0,19.0,,7.0,14.0,0.0
A_Villa_7,2010-11,321888,24,2011-01-22 17:30:00,"Villa Park, Birmingham",37315.0,Home,Aston Villa,Man City,W,188.0,14.0,18.0,,1.0,1.0,1.0,1.0,,13.0,1.0,2.0,8.0,57.0,65.0,23.0,,,60.0,12.0,11.0,,1.0,0,,1,0,1,,19.0,4.0,7.0,12.0,,14.0,,178.0,32.0,0.0,0,0,,2.0,6.0,45.0,1.0,281.0,9.0,31.0,,2.0,21.0,0.0
A_Villa_7,2010-11,321901,25,2011-02-01 20:00:00,"Old Trafford, Manchester",75256.0,Away,Aston Villa,Man Utd,L,421.0,11.0,11.0,,,1.0,,1.0,3.0,13.0,,5.0,7.0,45.0,38.0,13.0,,1.0,59.0,7.0,7.0,1.0,1.0,3,3.0,1,2,0,2.0,11.0,6.0,4.0,6.0,,15.0,,152.0,55.8,0.0,0,0,,5.0,9.0,24.0,5.0,503.0,12.0,15.0,,5.0,12.0,0.0
A_Villa_7,2010-11,321907,26,2011-02-05 15:00:00,"Villa Park, Birmingham",35899.0,Home,Aston Villa,Fulham,D,374.0,18.0,19.0,,1.0,,,,3.0,5.0,,3.0,11.0,59.0,58.0,14.0,1.0,1.0,71.0,15.0,12.0,1.0,2.0,2,2.0,2,0,1,,15.0,4.0,3.0,4.0,,15.0,,181.0,55.7,0.0,0,0,,5.0,8.0,26.0,2.0,483.0,11.0,22.0,,3.0,15.0,0.0
A_Villa_7,2010-11,321920,27,2011-02-12 15:00:00,"Bloomfield Road, Blackpool",16000.0,Away,Aston Villa,Blackpool,D,236.0,15.0,22.0,,,2.0,1.0,1.0,2.0,4.0,,8.0,12.0,59.0,93.0,19.0,,,65.0,14.0,13.0,1.0,1.0,1,1.0,1,1,1,1.0,22.0,4.0,2.0,5.0,,22.0,,215.0,50.4,0.0,0,1,,3.0,7.0,33.0,3.0,348.0,7.0,46.0,,8.0,26.0,0.0
A_Villa_7,2010-11,321927,28,2011-02-26 15:00:00,"Villa Park, Birmingham",34309.0,Home,Aston Villa,Blackburn,W,482.0,13.0,13.0,1.0,,2.0,1.0,2.0,5.0,3.0,,10.0,13.0,40.0,50.0,5.0,,2.0,64.0,5.0,11.0,2.0,4.0,1,1.0,4,0,0,,17.0,13.0,9.0,,,12.0,1.0,153.0,59.1,0.0,1,0,,8.0,18.0,10.0,1.0,562.0,22.0,15.0,,10.0,11.0,0.0
A_Villa_7,2010-11,321940,29,2011-03-05 15:00:00,"Macron Stadium, Bolton",22533.0,Away,Aston Villa,Bolton,L,194.0,30.0,21.0,,2.0,6.0,5.0,2.0,3.0,7.0,,5.0,8.0,62.0,63.0,25.0,,,70.0,13.0,18.0,2.0,2.0,3,3.0,2,1,1,1.0,16.0,7.0,6.0,8.0,,17.0,1.0,216.0,47.4,0.0,0,0,,4.0,9.0,50.0,3.0,320.0,13.0,15.0,,5.0,11.0,0.0
A_Villa_7,2010-11,321947,30,2011-03-19 15:00:00,"Villa Park, Birmingham",38965.0,Home,Aston Villa,Wolves,L,363.0,16.0,13.0,,1.0,,,,4.0,4.0,,8.0,11.0,55.0,50.0,14.0,,,64.0,17.0,18.0,,,1,1.0,0,1,0,1.0,10.0,3.0,2.0,1.0,,23.0,,188.0,58.5,0.0,0,0,,5.0,8.0,20.0,4.0,474.0,11.0,14.0,,8.0,10.0,0.0
A_Villa_7,2010-11,321959,31,2011-04-02 15:00:00,"Goodison Park, Liverpool",37619.0,Away,Aston Villa,Everton,D,208.0,21.0,23.0,,2.0,2.0,1.0,1.0,4.0,10.0,,7.0,9.0,65.0,57.0,17.0,,1.0,78.0,17.0,13.0,2.0,2.0,2,2.0,2,1,0,,10.0,4.0,2.0,4.0,,20.0,,213.0,53.3,0.0,0,0,,4.0,8.0,31.0,7.0,340.0,10.0,17.0,,7.0,12.0,0.0
A_Villa_7,2010-11,321967,32,2011-04-10 16:00:00,"Villa Park, Birmingham",37090.0,Home,Aston Villa,Newcastle,W,264.0,26.0,27.0,,1.0,1.0,1.0,,5.0,5.0,1.0,9.0,8.0,56.0,68.0,12.0,,1.0,74.0,9.0,10.0,1.0,1.0,0,,1,0,1,,32.0,6.0,3.0,2.0,,17.0,,187.0,49.7,0.0,0,0,,8.0,13.0,19.0,4.0,379.0,16.0,25.0,,9.0,14.0,0.0
A_Villa_7,2010-11,321985,33,2011-04-16 15:00:00,"Boleyn Ground, London",,Away,Aston Villa,West Ham,W,310.0,21.0,21.0,,1.0,1.0,,1.0,6.0,2.0,,11.0,6.0,40.0,52.0,17.0,,1.0,71.0,4.0,8.0,2.0,2.0,1,1.0,2,1,1,,18.0,12.0,8.0,6.0,,17.0,,164.0,52.9,0.0,0,0,,10.0,22.0,27.0,3.0,414.0,24.0,17.0,,11.0,13.0,0.0
A_Villa_7,2010-11,321987,34,2011-04-23 15:00:00,"Villa Park, Birmingham",35235.0,Home,Aston Villa,Stoke,D,296.0,30.0,18.0,,1.0,,,,3.0,,,6.0,11.0,54.0,58.0,16.0,,,67.0,9.0,9.0,1.0,1.0,1,1.0,1,1,1,,8.0,4.0,2.0,3.0,,30.0,,172.0,58.8,0.0,0,0,,4.0,8.0,28.0,1.0,395.0,9.0,22.0,,7.0,15.0,0.0
A_Villa_7,2010-11,322005,35,2011-04-30 15:00:00,"The Hawthorns, West Bromwich",25889.0,Away,Aston Villa,West Brom,L,355.0,2.0,9.0,,1.0,,,,4.0,4.0,,6.0,9.0,32.0,50.0,6.0,,,58.0,10.0,13.0,,1.0,2,2.0,1,0,1,,17.0,4.0,3.0,2.0,,19.0,,141.0,59.0,0.0,1,0,,5.0,6.0,8.0,4.0,431.0,12.0,24.0,,7.0,17.0,0.0
A_Villa_7,2010-11,322007,36,2011-05-07 15:00:00,"Villa Park, Birmingham",36293.0,Home,Aston Villa,Wigan,D,287.0,12.0,16.0,,1.0,2.0,3.0,,2.0,5.0,,2.0,15.0,43.0,65.0,9.0,,,54.0,6.0,12.0,1.0,1.0,1,1.0,1,1,1,,17.0,6.0,5.0,2.0,,16.0,,154.0,48.3,0.0,0,0,,4.0,8.0,17.0,,371.0,11.0,32.0,,2.0,20.0,0.0
A_Villa_7,2010-11,322017,37,2011-05-15 16:00:00,"Emirates Stadium, London",60023.0,Away,Aston Villa,Arsenal,W,194.0,18.0,18.0,,1.0,2.0,,2.0,,10.0,,2.0,11.0,54.0,57.0,25.0,,,55.0,10.0,9.0,2.0,2.0,1,1.0,2,0,2,,27.0,3.0,5.0,10.0,,6.0,,169.0,32.3,0.0,0,0,,3.0,5.0,42.0,3.0,290.0,8.0,23.0,,2.0,16.0,0.0
A_Villa_7,2010-11,322027,38,2011-05-22 16:00:00,"Villa Park, Birmingham",42785.0,Home,Aston Villa,Liverpool,W,337.0,12.0,7.0,,1.0,1.0,1.0,,5.0,10.0,1.0,4.0,11.0,57.0,52.0,12.0,,,54.0,14.0,11.0,1.0,1.0,0,,1,0,1,,20.0,8.0,3.0,4.0,,14.0,,164.0,48.5,0.0,0,0,,1.0,9.0,21.0,2.0,434.0,9.0,23.0,,4.0,18.0,0.0
Arsenal_3,2010-11,321662,1,2010-08-15 16:00:00,"Anfield, Liverpool",44722,Away,Arsenal,Liverpool,D,460.0,14.0,15.0,,1.0,,,,6.0,5.0,,11.0,19.0,64.0,54.0,18.0,,,63.0,17.0,13.0,,1.0,1,1.0,1,0,0,1.0,16.0,5.0,3.0,2.0,,26.0,,167.0,63.3,0.0,1,1,,8.0,11.0,30.0,1.0,536.0,17.0,20.0,,11.0,15.0,0.0
Arsenal_3,2010-11,321667,2,2010-08-21 15:00:00,"Emirates Stadium, London",60032,Home,Arsenal,Blackpool,W,515.0,8.0,10.0,1.0,,6.0,5.0,2.0,6.0,8.0,1.0,8.0,9.0,44.0,48.0,9.0,,,77.0,10.0,5.0,5.0,6.0,0,,6,0,3,,26.0,16.0,12.0,2.0,,30.0,1.0,128.0,53.3,0.0,1,0,,12.0,25.0,13.0,4.0,581.0,30.0,14.0,,8.0,12.0,0.0
Arsenal_3,2010-11,321678,3,2010-08-28 12:45:00,"Ewood Park, Blackburn",25059,Away,Arsenal,Blackburn,W,424.0,14.0,16.0,,,2.0,1.0,1.0,4.0,6.0,,8.0,15.0,52.0,62.0,30.0,,1.0,67.0,6.0,9.0,2.0,2.0,1,1.0,2,1,1,,19.0,8.0,5.0,6.0,,12.0,,198.0,64.7,0.0,0,0,,5.0,13.0,52.0,2.0,527.0,14.0,27.0,,8.0,18.0,0.0
Arsenal_3,2010-11,321687,4,2010-09-11 15:00:00,"Emirates Stadium, London",59876,Home,Arsenal,Bolton,W,496.0,18.0,12.0,,,8.0,5.0,3.0,3.0,2.0,,9.0,24.0,69.0,51.0,18.0,1.0,,59.0,11.0,11.0,3.0,4.0,1,1.0,4,1,1,,21.0,12.0,11.0,4.0,,29.0,,162.0,64.3,0.0,1,0,,8.0,19.0,34.0,5.0,571.0,22.0,18.0,,9.0,14.0,0.0
Arsenal_3,2010-11,321703,5,2010-09-18 17:30:00,"Stadium of Light, Sunderland",38950,Away,Arsenal,Sunderland,D,289.0,32.0,20.0,,1.0,1.0,2.0,,1.0,9.0,,3.0,23.0,82.0,58.0,30.0,1.0,,67.0,14.0,12.0,,1.0,1,1.0,1,0,1,1.0,19.0,4.0,4.0,4.0,,18.0,1.0,181.0,46.5,0.0,0,1,,11.0,12.0,60.0,,373.0,16.0,17.0,,3.0,12.0,0.0
Arsenal_3,2010-11,321707,6,2010-09-25 15:00:00,"Emirates Stadium, London",60025,Home,Arsenal,West Brom,L,446.0,15.0,5.0,,5.0,2.0,3.0,1.0,11.0,7.0,,16.0,15.0,60.0,52.0,9.0,2.0,,68.0,16.0,15.0,2.0,2.0,3,3.0,2,0,0,3.0,10.0,12.0,6.0,1.0,,29.0,,159.0,64.3,0.0,0,0,,11.0,19.0,15.0,1.0,522.0,28.0,21.0,,16.0,12.0,0.0
Arsenal_3,2010-11,321718,7,2010-10-03 16:00:00,"Stamford Bridge, London",41828,Away,Arsenal,Chelsea,L,362.0,13.0,12.0,,1.0,1.0,2.0,,4.0,10.0,,10.0,15.0,55.0,50.0,15.0,,1.0,55.0,12.0,6.0,,,2,2.0,0,1,0,,12.0,8.0,4.0,3.0,,22.0,,152.0,53.0,0.0,0,0,,8.0,14.0,22.0,2.0,441.0,16.0,22.0,,10.0,15.0,0.0
Arsenal_3,2010-11,321727,8,2010-10-16 15:00:00,"Emirates Stadium, London",60070,Home,Arsenal,Birmingham,W,494.0,12.0,12.0,1.0,1.0,2.0,2.0,1.0,7.0,,,7.0,17.0,51.0,52.0,17.0,,,58.0,17.0,10.0,1.0,2.0,1,1.0,2,1,1,,19.0,12.0,8.0,2.0,,31.0,1.0,150.0,58.1,0.0,0,1,,5.0,16.0,25.0,3.0,570.0,20.0,13.0,,7.0,11.0,0.0
Arsenal_3,2010-11,321740,9,2010-10-24 16:00:00,"Etihad Stadium, Manchester",47393,Away,Arsenal,Man City,W,596.0,7.0,5.0,,,4.0,3.0,2.0,3.0,15.0,1.0,7.0,18.0,57.0,48.0,11.0,,1.0,58.0,12.0,11.0,2.0,3.0,0,,3,0,1,,18.0,6.0,7.0,3.0,,27.0,1.0,130.0,65.3,0.0,1,0,,4.0,10.0,17.0,2.0,664.0,14.0,24.0,,7.0,18.0,0.0
Arsenal_3,2010-11,321747,10,2010-10-30 15:00:00,"Emirates Stadium, London",60086,Home,Arsenal,West Ham,W,471.0,12.0,12.0,,2.0,2.0,1.0,1.0,6.0,10.0,1.0,7.0,19.0,63.0,65.0,11.0,,,60.0,15.0,19.0,1.0,1.0,0,,1,0,0,2.0,15.0,10.0,10.0,,,25.0,,158.0,65.7,0.0,0,0,,7.0,14.0,24.0,3.0,546.0,23.0,26.0,,7.0,21.0,0.0
Arsenal_3,2010-11,321757,11,2010-11-07 13:30:00,"Emirates Stadium, London",60059,Home,Arsenal,Newcastle,L,418.0,20.0,6.0,,,,,,6.0,5.0,,12.0,9.0,58.0,57.0,4.0,1.0,,69.0,16.0,12.0,,,1,1.0,0,1,0,2.0,20.0,7.0,3.0,1.0,,35.0,,172.0,57.6,0.0,0,1,,2.0,9.0,8.0,4.0,512.0,11.0,32.0,,12.0,21.0,0.0
Arsenal_3,2010-11,321771,12,2010-11-10 19:45:00,"Molineux Stadium, Wolverhampton",27329,Away,Arsenal,Wolves,W,344.0,13.0,17.0,,,4.0,5.0,2.0,4.0,7.0,1.0,3.0,5.0,46.0,53.0,28.0,,1.0,49.0,14.0,7.0,2.0,2.0,0,,2,0,1,2.0,17.0,5.0,5.0,6.0,,15.0,,163.0,48.0,0.0,0,0,,5.0,10.0,47.0,2.0,440.0,14.0,25.0,,3.0,16.0,0.0
Arsenal_3,2010-11,321779,13,2010-11-14 14:00:00,"Goodison Park, Liverpool",36279,Away,Arsenal,Everton,W,354.0,16.0,15.0,,,1.0,1.0,,3.0,15.0,,2.0,16.0,69.0,57.0,13.0,,,78.0,14.0,15.0,2.0,2.0,1,1.0,2,0,1,,18.0,7.0,5.0,6.0,,15.0,,175.0,51.2,0.0,0,0,,5.0,11.0,41.0,1.0,452.0,13.0,19.0,,2.0,17.0,0.0
Arsenal_3,2010-11,321787,14,2010-11-20 12:45:00,"Emirates Stadium, London",60102,Home,Arsenal,Spurs,L,416.0,16.0,20.0,,1.0,3.0,2.0,1.0,6.0,9.0,,2.0,13.0,59.0,57.0,15.0,,,71.0,19.0,16.0,2.0,2.0,3,3.0,2,0,2,,24.0,7.0,4.0,1.0,,31.0,,163.0,60.4,0.0,0,0,,5.0,11.0,23.0,5.0,513.0,15.0,14.0,,2.0,12.0,0.0
Arsenal_3,2010-11,321797,15,2010-11-27 12:45:00,"Villa Park, Birmingham",38544,Away,Arsenal,Aston Villa,W,493.0,23.0,21.0,,,4.0,2.0,2.0,4.0,4.0,,8.0,23.0,68.0,78.0,21.0,,,70.0,7.0,10.0,4.0,4.0,2,2.0,4,0,2,,21.0,11.0,7.0,1.0,,28.0,,181.0,59.3,0.0,0,0,,9.0,19.0,32.0,3.0,591.0,20.0,28.0,,8.0,24.0,0.0
Arsenal_3,2010-11,321807,16,2010-12-04 15:00:00,"Emirates Stadium, London",60049,Home,Arsenal,Fulham,W,386.0,14.0,20.0,,2.0,3.0,4.0,,3.0,4.0,,3.0,18.0,48.0,62.0,15.0,,,63.0,7.0,5.0,2.0,2.0,1,1.0,2,1,1,,24.0,7.0,7.0,5.0,,21.0,,197.0,54.4,0.0,0,0,,6.0,12.0,34.0,2.0,504.0,16.0,20.0,,3.0,16.0,0.0
Arsenal_3,2010-11,321821,17,2010-12-13 20:00:00,"Old Trafford, Manchester",75227,Away,Arsenal,Man Utd,L,390.0,18.0,16.0,,1.0,,1.0,,1.0,10.0,,4.0,23.0,71.0,57.0,18.0,,,64.0,17.0,8.0,,,1,1.0,0,1,0,,26.0,4.0,5.0,6.0,,15.0,,200.0,53.9,0.0,0,0,,5.0,9.0,33.0,,499.0,11.0,20.0,,4.0,15.0,0.0
