team_dir,season,matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,result,accuratePass,aerialLost,aerialWon,attPenGoal,attSetpiece,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedPass,blockedScoringAtt,challengeLost,cleanSheet,cornerTaken,dispossessed,duelLost,duelWon,effectiveClearance,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,finalThirdEntries,fkFoulLost,fkFoulWon,goalAssist,goals,goalsAgainst,goalsConceded,goalsFor,halfTimeAgainst,halfTimeFor,hitWoodwork,interception,ontargetAttAssist,ontargetScoringAtt,outfielderBlock,ownGoals,penAreaEntries,penaltyWon,possLostAll,possessionPercentage,redCard,redCardsAgainst,redCardsFor,saves,shotOffTarget,totalAttAssist,totalClearance,totalOffside,totalPass,totalScoringAtt,totalTackle,touchesInOppBox,wonCorners,wonTackle,yellowCard
A_Villa_7,2019-20,1059707,1,2019-08-10 17:30:00,"Tottenham Hotspur Stadium, London",60407.0,Away,Aston Villa,Spurs,L,200.0,10.0,12.0,,1.0,1.0,,1.0,15.0,1.0,11.0,,,13.0,47.0,58.0,39.0,,1.0,,,,,33.0,9.0,13.0,1.0,1.0,3,3.0,1,0,1,,9.0,5.0,4.0,11.0,,10.0,,95.0,29.9,0.0,0,0,3.0,2.0,7.0,39.0,,256.0,7.0,29.0,8.0,,13.0,0.0
A_Villa_7,2019-20,1059713,2,2019-08-17 15:00:00,"Villa Park, Birmingham",40996.0,Home,Aston Villa,Bournemouth,L,402.0,22.0,28.0,,2.0,2.0,2.0,,19.0,5.0,3.0,,10.0,14.0,49.0,57.0,15.0,1.0,,,,,,63.0,10.0,13.0,1.0,1.0,2,2.0,1,2,0,,9.0,10.0,7.0,4.0,,46.0,,147.0,62.6,0.0,0,0,2.0,9.0,17.0,15.0,5.0,490.0,21.0,7.0,30.0,11.0,6.0,0.0
A_Villa_7,2019-20,1059723,3,2019-08-23 20:00:00,"Villa Park, Birmingham",41922.0,Home,Aston Villa,Everton,W,219.0,28.0,16.0,,,2.0,,2.0,14.0,2.0,13.0,1.0,,10.0,66.0,56.0,25.0,,,,,,,48.0,10.0,17.0,2.0,2.0,0,,2,0,1,,13.0,5.0,3.0,4.0,,19.0,,141.0,35.2,0.0,0,0,1.0,2.0,7.0,25.0,8.0,301.0,7.0,12.0,17.0,,6.0,0.0
A_Villa_7,2019-20,1059735,4,2019-08-31 15:00:00,"Selhurst Park, London",25248.0,Away,Aston Villa,Crystal Palace,L,315.0,13.0,13.0,,1.0,,,,11.0,5.0,5.0,,2.0,17.0,50.0,57.0,30.0,,1.0,,,,,56.0,16.0,15.0,,,1,1.0,0,0,0,,15.0,6.0,2.0,6.0,,24.0,,112.0,47.2,0.0,0,1,4.0,3.0,7.0,30.0,,379.0,10.0,19.0,11.0,2.0,13.0,0.0
A_Villa_7,2019-20,1059743,5,2019-09-16 20:00:00,"Villa Park, Birmingham",42010.0,Home,Aston Villa,West Ham,D,329.0,17.0,16.0,,,2.0,2.0,,25.0,1.0,9.0,1.0,2.0,13.0,60.0,58.0,14.0,,,,,,,53.0,13.0,12.0,,,0,,0,0,0,,12.0,5.0,5.0,7.0,,24.0,,130.0,46.6,0.0,1,0,1.0,4.0,8.0,14.0,3.0,408.0,10.0,19.0,19.0,2.0,9.0,0.0
A_Villa_7,2019-20,1059752,6,2019-09-22 16:30:00,"Emirates Stadium, London",60331.0,Away,Aston Villa,Arsenal,L,265.0,9.0,5.0,,1.0,3.0,1.0,2.0,8.0,2.0,13.0,,4.0,6.0,47.0,53.0,21.0,1.0,,,,,,36.0,15.0,13.0,2.0,2.0,3,3.0,2,0,1,,12.0,9.0,9.0,5.0,,33.0,,107.0,41.9,0.0,1,0,3.0,3.0,11.0,21.0,,326.0,14.0,20.0,17.0,4.0,9.0,0.0
A_Villa_7,2019-20,1059763,7,2019-09-28 15:00:00,"Villa Park, Birmingham",41546.0,Home,Aston Villa,Burnley,D,324.0,21.0,19.0,,,1.0,1.0,,15.0,6.0,4.0,,7.0,5.0,47.0,56.0,13.0,,,,,,,50.0,10.0,16.0,2.0,2.0,2,2.0,2,0,1,1.0,9.0,8.0,3.0,3.0,,36.0,,148.0,60.2,0.0,0,0,1.0,7.0,14.0,13.0,2.0,416.0,16.0,14.0,14.0,7.0,5.0,0.0
A_Villa_7,2019-20,1059778,8,2019-10-05 15:00:00,"Carrow Road, Norwich",27045.0,Away,Aston Villa,Norwich,W,268.0,10.0,14.0,,1.0,3.0,3.0,3.0,18.0,3.0,17.0,,6.0,10.0,64.0,47.0,34.0,1.0,,,,,,56.0,17.0,13.0,5.0,5.0,1,1.0,5,0,2,1.0,11.0,12.0,12.0,7.0,,30.0,1.0,127.0,42.4,0.0,0,0,4.0,7.0,15.0,34.0,1.0,345.0,22.0,16.0,25.0,6.0,9.0,0.0
A_Villa_7,2019-20,1059783,9,2019-10-19 15:00:00,"Villa Park, Birmingham",41826.0,Home,Aston Villa,Brighton,W,371.0,17.0,9.0,,1.0,2.0,3.0,1.0,14.0,8.0,8.0,,7.0,6.0,44.0,51.0,16.0,,,,,,,52.0,9.0,17.0,2.0,2.0,1,1.0,2,1,1,,11.0,12.0,8.0,7.0,,48.0,,119.0,48.9,0.0,1,0,4.0,8.0,17.0,16.0,1.0,441.0,24.0,6.0,44.0,7.0,2.0,0.0
A_Villa_7,2019-20,1059796,10,2019-10-26 12:30:00,"Etihad Stadium, Manchester",54506.0,Away,Aston Villa,Man City,L,273.0,17.0,9.0,,,,2.0,,17.0,4.0,15.0,,7.0,7.0,50.0,39.0,27.0,,3.0,,,,,42.0,5.0,10.0,,,3,3.0,0,0,0,1.0,13.0,5.0,5.0,9.0,,24.0,,113.0,36.9,0.0,1,0,6.0,2.0,5.0,27.0,2.0,341.0,11.0,10.0,17.0,7.0,5.0,0.0
