season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickTotal,attIboxOwnGoal,attLgCentre,attOboxOwnGoal,attOneOnOne,attOpenplay,attPenGoal,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,fiftyFifty,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperGoals,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,ptsGainedLosingPos,punches,putThrough,redCard,rightsidePass,savedIbox,savedObox,saves,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsGoals,subsMade,successfulFiftyFifty,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,winningGoal,wonContest,wonCorners,wonTackle,yellowCard,attFreekickPost,attFreekickTarget,attLgRight,attObxdLeft,attObxdRight,attPenMiss,attPenTarget,expectedAssists,expectedGoals,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,secondYellow,attLgLeft,expectedGoalsFreekick,totalDistance
2022-23,2293186,38,2023-05-28 16:30:00,2,Leeds,Home,126.0,19.0,4.0,15.0,11.0,1.0,,230.0,1.0,,6.0,6.0,4.0,24.0,341.0,,,19.0,25.0,30.0,9.0,2.0,3.0,,,,,,,,,14.0,,,,,,6.0,10.0,1.0,14.0,5.0,62.0,81.0,1.0,1.0,,2.0,12.0,10.0,13.0,,,12.0,11.0,21.0,,19.0,1.0,71.0,62.0,2.0,6.0,3.0,1.0,,27.0,81.0,8.0,5.0,,,1.0,2.0,,180.0,1.0,,1.0,1.0,,,1.0,1.0,,1.0,3.0,,9.0,9.0,2.0,,6.0,90.0,65.0,34.0,3.0,1.0,5.0,7.0,2.0,428.0,1.0,,,81.0,94.0,59.0,,,,,,178.0,178.0,7.0,24.0,43.0,52.1,,,,,17.0,0.0,109.0,3.0,,3.0,,,7.0,2.0,,4.0,12.0,116.0,331.0,12.0,12.0,141.0,48.0,6.0,12.0,10.0,44.0,34.0,,172.0,10.0,344.0,,,17.0,4.0,54.0,1.0,441.0,,0.0,19.0,22.0,,24.0,3.0,668.0,44.0,17.0,,5.0,12.0,12.0,0.0,,,,,,,,,,,,,,,
2025-26,2561904,1,2025-08-18 20:00:00,2,Leeds,Home,207.0,12.0,3.0,7.0,4.0,2.0,,201.0,4.0,,3.0,4.0,20.0,25.0,401.0,,,16.0,19.0,18.0,10.0,2.0,5.0,,0.0,,,,,,1.0,14.0,1.0,,,,,3.0,5.0,2.0,12.0,9.0,82.0,41.0,1.0,2.0,1.0,,6.0,11.0,6.0,,,7.0,15.0,5.0,0.0,7.0,1.0,47.0,45.0,,30.0,17.0,,,,57.0,6.0,7.0,,,4.0,,,154.0,,,,,,,4.0,0.0,1.0,,17.0,,9.0,9.0,,0.0,3.0,125.0,68.0,46.0,2.0,0.0,6.0,6.0,3.0,463.0,3.0,2.0,0.0,108.0,43.0,32.0,,,,,1.0,131.0,131.0,6.0,13.0,16.0,54.4,,,,2.0,15.0,0.0,120.0,1.0,,1.0,,,7.0,1.0,1.0,5.0,,107.0,389.0,6.0,12.0,228.0,19.0,30.0,15.0,6.0,26.0,20.0,,146.0,7.0,279.0,1.0,,24.0,20.0,56.0,1.0,481.0,1.0,0.0,21.0,15.0,,23.0,0.0,675.0,28.0,6.0,0.0,6.0,7.0,7.0,0.0,,,,,,,,0.839977,2.132,1.0712,0.1047,,,,110507.56
2025-26,2561906,2,2025-08-23 17:30:00,2,Leeds,Away,172.0,9.0,1.0,1.0,,1.0,,48.0,6.0,,2.0,4.0,5.0,13.0,219.0,,,12.0,13.0,4.0,2.0,1.0,1.0,,0.0,,,,,,,2.0,0.0,,,,,6.0,13.0,5.0,2.0,1.0,48.0,33.0,,,,1.0,3.0,2.0,12.0,,,2.0,1.0,1.0,0.0,5.0,,47.0,34.0,1.0,20.0,9.0,,1.0,,17.0,11.0,8.0,,,,1.0,,93.0,,,,,,,12.0,0.0,,,9.0,,6.0,6.0,1.0,0.0,3.0,70.0,42.0,12.0,2.0,0.0,,3.0,1.0,265.0,3.0,,0.0,22.0,19.0,6.0,1.0,1.0,1.0,,,99.0,99.0,1.0,19.0,10.0,32.5,,,,,16.0,0.0,79.0,,,,,,,,0.0,5.0,,15.0,200.0,3.0,3.0,203.0,19.0,20.0,11.0,2.0,5.0,3.0,,26.0,3.0,92.0,,,16.0,8.0,37.0,,290.0,,0.0,3.0,18.0,,14.0,2.0,417.0,6.0,9.0,0.0,4.0,2.0,12.0,0.0,,,,,,,,0.127854,0.1666,0.1446,2.7748,,,,108252.64
2025-26,2561918,3,2025-08-30 17:30:00,2,Leeds,Home,180.0,12.0,1.0,4.0,3.0,2.0,,152.0,5.0,,4.0,4.0,11.0,16.0,328.0,,,13.0,12.0,8.0,9.0,,1.0,1.0,0.0,1.0,1.0,,,,,8.0,0.0,,,,,7.0,4.0,4.0,4.0,6.0,68.0,48.0,1.0,1.0,,2.0,8.0,3.0,5.0,,,5.0,6.0,5.0,0.0,5.0,1.0,37.0,47.0,2.0,18.0,9.0,,,,49.0,10.0,15.0,,,1.0,1.0,1.0,147.0,,,,,,,11.0,0.0,1.0,,9.0,,13.0,13.0,1.0,0.0,6.0,92.0,69.0,33.0,5.0,0.0,5.0,4.0,1.0,389.0,3.0,2.0,0.0,59.0,43.0,23.0,,,,,,128.0,128.0,3.0,16.0,23.0,43.0,,,,,18.0,0.0,107.0,1.0,1.0,2.0,,1.0,6.0,,0.0,4.0,,68.0,310.0,8.0,9.0,200.0,27.0,18.0,12.0,5.0,17.0,12.0,1.0,103.0,8.0,231.0,1.0,,24.0,12.0,57.0,1.0,414.0,1.0,0.0,10.0,18.0,,15.0,1.0,594.0,19.0,12.0,0.0,7.0,5.0,14.0,0.0,,,,,,,,0.342263,0.6877,0.0926,0.1351,,,0.0352,118041.74
2025-26,2561931,4,2025-09-13 15:00:00,2,Leeds,Away,181.0,16.0,1.0,1.0,1.0,4.0,,133.0,4.0,,7.0,5.0,6.0,23.0,313.0,,,11.0,14.0,20.0,4.0,,1.0,1.0,0.0,,,1.0,,,,8.0,0.0,1.0,,,,5.0,4.0,2.0,7.0,3.0,70.0,49.0,1.0,1.0,,1.0,8.0,4.0,6.0,,,3.0,4.0,4.0,0.0,12.0,2.0,59.0,60.0,1.0,30.0,19.0,,,,54.0,15.0,20.0,,,3.0,2.0,,134.0,,,,,,,6.0,0.0,1.0,,19.0,1.0,7.0,7.0,,0.0,7.0,92.0,62.0,35.0,3.0,0.0,1.0,3.0,3.0,358.0,,,1.0,72.0,51.0,24.0,,,,,,130.0,130.0,1.0,22.0,15.0,46.0,1.0,,,1.0,17.0,0.0,92.0,1.0,2.0,3.0,,1.0,3.0,,0.0,4.0,,67.0,291.0,8.0,4.0,198.0,26.0,30.0,16.0,3.0,13.0,10.0,1.0,103.0,7.0,203.0,1.0,,19.0,7.0,52.0,3.0,388.0,1.0,0.0,10.0,18.0,,15.0,2.0,583.0,21.0,12.0,0.0,4.0,3.0,11.0,0.0,,,,,,,,0.621961,0.7898,0.516,0.8843,,,,109940.55
2025-26,2561944,5,2025-09-20 15:00:00,2,Leeds,Away,206.0,12.0,,,,,,145.0,2.0,,7.0,1.0,17.0,16.0,351.0,,2.0,14.0,29.0,18.0,1.0,,,,1.0,,1.0,,,,,5.0,0.0,,,,,1.0,13.0,3.0,2.0,4.0,65.0,61.0,1.0,,1.0,3.0,8.0,,9.0,,,,3.0,3.0,0.0,15.0,2.0,75.0,57.0,3.0,49.0,24.0,,,,43.0,9.0,11.0,2.0,,2.0,1.0,1.0,124.0,1.0,,1.0,1.0,,,7.0,2.0,1.0,,24.0,,7.0,7.0,,0.0,7.0,115.0,62.0,40.0,4.0,1.0,1.0,1.0,4.0,394.0,3.0,1.0,0.0,51.0,39.0,14.0,,,,,,132.0,132.0,5.0,22.0,21.0,44.1,,,3.0,2.0,13.0,0.0,112.0,4.0,1.0,5.0,,,2.0,,0.0,5.0,,52.0,338.0,8.0,2.0,226.0,22.0,49.0,21.0,,7.0,7.0,,81.0,3.0,197.0,2.0,,10.0,17.0,45.0,2.0,416.0,1.0,0.0,6.0,20.0,4.0,15.0,1.0,641.0,13.0,28.0,0.0,8.0,,13.0,0.0,,,,,,,,0.448277,0.4807,1.5445,1.3063,,,0.079,117853.77
2025-26,2561950,6,2025-09-27 15:00:00,2,Leeds,Home,168.0,17.0,6.0,9.0,3.0,5.0,1.0,121.0,5.0,,7.0,15.0,10.0,32.0,280.0,,,8.0,19.0,18.0,9.0,3.0,9.0,,0.0,,,,,,,9.0,0.0,,,,,2.0,7.0,5.0,16.0,3.0,60.0,44.0,3.0,3.0,,1.0,11.0,6.0,11.0,,,7.0,5.0,2.0,1.0,14.0,,63.0,65.0,1.0,25.0,15.0,,,,48.0,12.0,13.0,,,2.0,2.0,,132.0,1.0,1.0,1.0,,1.0,,11.0,0.0,,1.0,15.0,,9.0,9.0,1.0,0.0,7.0,77.0,67.0,39.0,4.0,1.0,4.0,9.0,8.0,326.0,3.0,,0.0,47.0,26.0,29.0,,,,,,127.0,127.0,4.0,16.0,13.0,41.4,,2.0,1.0,1.0,20.0,0.0,88.0,3.0,,3.0,2.0,,5.0,1.0,0.0,3.0,,53.0,259.0,11.0,13.0,187.0,28.0,25.0,17.0,7.0,16.0,9.0,,88.0,8.0,186.0,,,28.0,10.0,60.0,,357.0,,0.0,19.0,27.0,1.0,14.0,2.0,567.0,35.0,14.0,0.0,8.0,7.0,16.0,0.0,,,,,,,,0.66012,1.8354,2.044,1.3132,,,,115502.12
2025-26,2561961,7,2025-10-04 12:30:00,2,Leeds,Home,227.0,9.0,2.0,10.0,8.0,,2.0,184.0,5.0,,3.0,3.0,18.0,16.0,401.0,,1.0,12.0,10.0,14.0,9.0,4.0,2.0,,0.0,,,,,,1.0,10.0,0.0,,,1.0,3.0,5.0,4.0,5.0,11.0,5.0,54.0,53.0,3.0,3.0,1.0,,7.0,2.0,10.0,,,4.0,6.0,9.0,0.0,8.0,,44.0,48.0,,25.0,12.0,1.0,1.0,,65.0,10.0,12.0,1.0,,1.0,2.0,,143.0,,,,,,,9.0,1.0,1.0,,12.0,1.0,6.0,6.0,,0.0,3.0,148.0,72.0,41.0,1.0,0.0,8.0,5.0,4.0,451.0,2.0,2.0,0.0,54.0,50.0,33.0,,,,,,131.0,131.0,5.0,22.0,19.0,56.5,1.0,,,,17.0,0.0,133.0,,1.0,1.0,1.0,,10.0,1.0,0.0,5.0,,87.0,382.0,7.0,14.0,239.0,24.0,25.0,10.0,4.0,21.0,17.0,,131.0,6.0,260.0,1.0,,11.0,19.0,40.0,1.0,478.0,,0.0,16.0,19.0,1.0,15.0,2.0,656.0,22.0,22.0,0.0,3.0,4.0,11.0,0.0,,,,,,,,0.885357,1.6781,1.6614,0.5996,,,,112983.98
2025-26,2561966,8,2025-10-18 15:00:00,2,Leeds,Away,226.0,6.0,3.0,18.0,15.0,3.0,,318.0,3.0,1.0,4.0,2.0,13.0,13.0,526.0,1.0,,21.0,18.0,25.0,15.0,1.0,2.0,,0.0,,1.0,,,,,13.0,0.0,,,,,5.0,1.0,3.0,17.0,2.0,99.0,37.0,4.0,4.0,,1.0,10.0,3.0,2.0,,,5.0,27.0,15.0,0.0,8.0,,40.0,54.0,1.0,12.0,8.0,,,,61.0,7.0,10.0,,,1.0,,1.0,155.0,,,,,,,3.0,0.0,1.0,,8.0,1.0,12.0,12.0,1.0,0.0,4.0,197.0,64.0,45.0,1.0,0.0,11.0,5.0,4.0,599.0,,,0.0,109.0,74.0,48.0,,,,,,147.0,147.0,5.0,13.0,15.0,68.9,,,,,25.0,0.0,164.0,,1.0,1.0,1.0,,12.0,,0.0,4.0,,117.0,511.0,10.0,16.0,251.0,23.0,12.0,12.0,5.0,47.0,42.0,,160.0,6.0,411.0,1.0,1.0,16.0,15.0,39.0,,615.0,1.0,0.0,19.0,13.0,,25.0,1.0,822.0,44.0,11.0,0.0,6.0,5.0,6.0,0.0,,1.0,,,,,,1.53346,2.6255,0.5051,1.2079,,,0.0525,112242.11
2025-26,2561981,9,2025-10-24 20:00:00,2,Leeds,Home,211.0,14.0,1.0,5.0,4.0,1.0,,96.0,5.0,1.0,6.0,7.0,4.0,20.0,302.0,,1.0,14.0,26.0,15.0,8.0,,2.0,3.0,0.0,,,,1.0,,,11.0,0.0,,,,,3.0,4.0,5.0,8.0,5.0,59.0,45.0,2.0,1.0,2.0,1.0,8.0,3.0,6.0,,,3.0,7.0,1.0,1.0,8.0,1.0,57.0,52.0,1.0,39.0,22.0,,,,38.0,12.0,11.0,1.0,,1.0,,,118.0,1.0,1.0,1.0,,1.0,,8.0,1.0,1.0,,22.0,1.0,13.0,13.0,1.0,0.0,7.0,98.0,70.0,33.0,4.0,0.0,3.0,6.0,5.0,350.0,3.0,,0.0,49.0,29.0,15.0,,,,,,114.0,114.0,2.0,17.0,18.0,40.9,,,,,11.0,0.0,98.0,2.0,,2.0,1.0,3.0,5.0,,0.0,5.0,,39.0,287.0,8.0,9.0,230.0,23.0,39.0,10.0,3.0,11.0,8.0,3.0,66.0,7.0,154.0,1.0,1.0,31.0,5.0,56.0,1.0,373.0,,0.0,13.0,21.0,2.0,18.0,3.0,580.0,10.0,18.0,0.0,5.0,3.0,13.0,0.0,,,,,,,,0.799294,1.4876,1.4603,1.0311,,,,123194.39
2025-26,2561985,10,2025-11-01 15:00:00,2,Leeds,Away,261.0,19.0,3.0,4.0,1.0,2.0,,166.0,11.0,,5.0,3.0,13.0,22.0,423.0,,2.0,16.0,10.0,10.0,4.0,1.0,,3.0,0.0,1.0,1.0,,,,,4.0,0.0,,,,1.0,4.0,8.0,6.0,3.0,2.0,78.0,37.0,1.0,1.0,,,3.0,1.0,9.0,,,7.0,6.0,6.0,0.0,11.0,2.0,49.0,43.0,,19.0,15.0,1.0,1.0,,35.0,7.0,10.0,,,3.0,1.0,1.0,142.0,,,,,,,11.0,0.0,,,15.0,,6.0,6.0,,0.0,5.0,127.0,61.0,39.0,4.0,0.0,1.0,3.0,2.0,459.0,2.0,,0.0,45.0,36.0,19.0,,,,,,119.0,119.0,2.0,12.0,18.0,50.2,,,,,9.0,0.0,139.0,4.0,,4.0,1.0,3.0,2.0,,0.0,5.0,,53.0,397.0,3.0,4.0,281.0,33.0,19.0,24.0,6.0,19.0,13.0,3.0,75.0,5.0,224.0,,,17.0,13.0,47.0,1.0,486.0,,0.0,5.0,12.0,2.0,18.0,1.0,660.0,18.0,14.0,0.0,11.0,7.0,8.0,0.0,,,,,,,,0.521134,0.497,0.8837,4.4765,,,0.0632,113033.34
2025-26,2562001,11,2025-11-09 14:00:00,2,Leeds,Away,241.0,7.0,1.0,2.0,1.0,1.0,,114.0,9.0,,5.0,3.0,12.0,19.0,353.0,,,11.0,13.0,19.0,3.0,1.0,3.0,,0.0,,,,,,,5.0,0.0,,,,1.0,4.0,10.0,4.0,5.0,5.0,68.0,45.0,1.0,1.0,,3.0,6.0,2.0,7.0,,,4.0,5.0,2.0,0.0,9.0,1.0,58.0,49.0,3.0,28.0,17.0,,,,64.0,11.0,10.0,1.0,,2.0,2.0,,149.0,1.0,,1.0,1.0,,,9.0,1.0,1.0,,17.0,,9.0,9.0,,0.0,5.0,111.0,73.0,34.0,6.0,0.0,2.0,3.0,3.0,412.0,5.0,3.0,0.0,51.0,49.0,20.0,1.0,1.0,1.0,,,143.0,143.0,4.0,17.0,19.0,54.5,,3.0,,,19.0,0.0,107.0,1.0,2.0,3.0,,,5.0,,0.0,5.0,,47.0,331.0,6.0,5.0,263.0,25.0,28.0,23.0,4.0,13.0,9.0,,92.0,1.0,185.0,1.0,,23.0,12.0,55.0,1.0,435.0,1.0,0.0,10.0,15.0,,17.0,1.0,640.0,20.0,13.0,0.0,5.0,4.0,10.0,0.0,,,,,,,,0.312567,0.6871,0.926,3.4153,,,,113130.77
2025-26,2562010,12,2025-11-23 14:00:00,2,Leeds,Home,177.0,10.0,,4.0,4.0,2.0,2.0,166.0,5.0,,1.0,5.0,12.0,20.0,339.0,1.0,,4.0,15.0,11.0,10.0,2.0,1.0,1.0,0.0,,,,,,,8.0,0.0,,,,5.0,10.0,8.0,6.0,9.0,5.0,65.0,59.0,2.0,2.0,1.0,1.0,8.0,4.0,12.0,,1.0,3.0,10.0,8.0,0.0,7.0,1.0,61.0,62.0,1.0,21.0,10.0,,,,62.0,18.0,16.0,1.0,,5.0,6.0,,149.0,,,,,,,9.0,0.0,,2.0,10.0,,12.0,12.0,1.0,0.0,1.0,85.0,57.0,38.0,3.0,0.0,4.0,8.0,5.0,375.0,3.0,1.0,0.0,49.0,49.0,28.0,,,,,,132.0,132.0,7.0,24.0,27.0,47.9,,3.0,,,19.0,0.0,101.0,1.0,,2.0,,1.0,5.0,,0.0,5.0,,87.0,320.0,8.0,12.0,202.0,13.0,21.0,22.0,2.0,26.0,24.0,1.0,110.0,6.0,224.0,,,24.0,13.0,48.0,4.0,400.0,2.0,0.0,14.0,26.0,,11.0,5.0,612.0,24.0,17.0,0.0,9.0,3.0,16.0,0.0,,,,,,,,0.795231,1.791,1.7132,0.4638,,,,112971.89
2025-26,2562020,13,2025-11-29 15:00:00,2,Leeds,Away,187.0,10.0,,3.0,3.0,1.0,2.0,81.0,4.0,1.0,3.0,6.0,4.0,20.0,265.0,,1.0,5.0,20.0,18.0,1.0,2.0,,,0.0,,,,,,,2.0,0.0,,,,5.0,6.0,14.0,4.0,8.0,1.0,73.0,41.0,,1.0,2.0,,7.0,2.0,7.0,,,1.0,6.0,3.0,0.0,3.0,2.0,44.0,64.0,,21.0,11.0,,,,42.0,11.0,17.0,1.0,,4.0,4.0,,136.0,,,,,,,8.0,1.0,,,11.0,,8.0,8.0,3.0,0.0,4.0,68.0,54.0,18.0,8.0,0.0,2.0,1.0,4.0,319.0,6.0,,0.0,26.0,42.0,23.0,,,,,1.0,132.0,132.0,4.0,19.0,11.0,38.3,,,,,17.0,0.0,71.0,5.0,1.0,6.0,1.0,,3.0,,1.0,5.0,,32.0,245.0,7.0,3.0,209.0,24.0,21.0,7.0,1.0,14.0,13.0,,66.0,5.0,153.0,,1.0,26.0,7.0,56.0,4.0,348.0,,0.0,9.0,26.0,2.0,10.0,1.0,527.0,20.0,22.0,0.0,4.0,1.0,14.0,0.0,,,,,,,1.0,0.571254,1.5366,2.2884,3.6775,,,,113461.66
2025-26,2562030,14,2025-12-03 20:15:00,2,Leeds,Home,86.0,5.0,2.0,6.0,4.0,1.0,,106.0,4.0,,4.0,9.0,5.0,20.0,186.0,1.0,,9.0,18.0,14.0,6.0,1.0,3.0,2.0,0.0,,,,,,,11.0,0.0,,,,,5.0,11.0,3.0,11.0,6.0,47.0,53.0,1.0,1.0,1.0,2.0,10.0,2.0,8.0,,,4.0,7.0,6.0,1.0,8.0,,51.0,51.0,2.0,32.0,13.0,,,,55.0,10.0,12.0,1.0,,,1.0,,120.0,2.0,1.0,2.0,1.0,1.0,,7.0,2.0,1.0,1.0,13.0,,9.0,9.0,1.0,0.0,5.0,51.0,61.0,24.0,2.0,1.0,6.0,3.0,5.0,242.0,5.0,4.0,0.0,58.0,32.0,25.0,,,,,,130.0,130.0,8.0,19.0,21.0,28.9,,,,,17.0,0.0,46.0,1.0,,1.0,1.0,2.0,10.0,,0.0,5.0,,45.0,175.0,10.0,9.0,101.0,13.0,32.0,12.0,4.0,18.0,14.0,2.0,88.0,5.0,181.0,1.0,,40.0,7.0,59.0,3.0,264.0,2.0,0.0,17.0,21.0,,12.0,1.0,470.0,20.0,13.0,0.0,4.0,4.0,15.0,0.0,,,,,,,,0.463006,2.786,2.5276,0.7723,,,,119766.25
2025-26,2562040,15,2025-12-06 17:30:00,2,Leeds,Home,162.0,8.0,1.0,4.0,3.0,5.0,,163.0,3.0,,5.0,5.0,6.0,14.0,321.0,,,17.0,19.0,17.0,6.0,1.0,3.0,,0.0,,,,,,,6.0,1.0,,,,1.0,6.0,12.0,4.0,9.0,3.0,64.0,44.0,,,2.0,1.0,15.0,2.0,6.0,,1.0,5.0,3.0,6.0,0.0,10.0,3.0,55.0,43.0,1.0,19.0,12.0,1.0,1.0,,65.0,14.0,14.0,1.0,,2.0,1.0,,135.0,1.0,,1.0,1.0,,,5.0,1.0,,1.0,12.0,,10.0,10.0,1.0,0.0,6.0,110.0,67.0,31.0,4.0,1.0,4.0,4.0,5.0,378.0,4.0,2.0,0.0,73.0,39.0,29.0,,,,,1.0,133.0,133.0,5.0,18.0,15.0,44.7,,,1.0,2.0,23.0,0.0,93.0,4.0,,4.0,,,5.0,,1.0,5.0,,75.0,305.0,15.0,8.0,179.0,19.0,19.0,12.0,4.0,14.0,10.0,,121.0,9.0,237.0,,,31.0,6.0,50.0,2.0,402.0,,0.0,12.0,9.0,,23.0,3.0,596.0,19.0,14.0,0.0,5.0,5.0,6.0,0.0,,,,,,,,0.433051,1.506,2.0707,3.6922,,,,115203.07
2025-26,2562046,16,2025-12-14 16:30:00,2,Leeds,Away,122.0,11.0,,6.0,6.0,1.0,,155.0,3.0,,6.0,7.0,4.0,18.0,271.0,,,6.0,31.0,26.0,11.0,,1.0,1.0,0.0,,,,,,,13.0,0.0,,,,,2.0,4.0,3.0,11.0,7.0,61.0,46.0,2.0,1.0,1.0,1.0,2.0,8.0,4.0,,,3.0,10.0,8.0,0.0,7.0,1.0,53.0,57.0,1.0,43.0,29.0,,,,51.0,9.0,8.0,1.0,,,2.0,,145.0,1.0,,1.0,1.0,,,7.0,1.0,1.0,1.0,29.0,,7.0,7.0,1.0,0.0,7.0,74.0,74.0,33.0,,0.0,4.0,8.0,4.0,342.0,1.0,1.0,0.0,56.0,56.0,38.0,,1.0,,,,152.0,152.0,6.0,11.0,20.0,43.1,,,1.0,,5.0,0.0,81.0,1.0,,1.0,1.0,1.0,6.0,,0.0,4.0,,77.0,260.0,2.0,12.0,142.0,26.0,43.0,13.0,3.0,23.0,20.0,1.0,120.0,8.0,242.0,1.0,,31.0,4.0,52.0,,361.0,,0.0,18.0,15.0,,21.0,0.0,566.0,31.0,16.0,0.0,8.0,3.0,8.0,0.0,,,,,,,,1.29444,1.5178,1.6698,0.8401,,,,113907.87
2025-26,2562060,17,2025-12-20 20:00:00,2,Leeds,Home,212.0,10.0,5.0,6.0,1.0,3.0,,121.0,2.0,,4.0,5.0,6.0,19.0,327.0,,,18.0,23.0,27.0,2.0,5.0,8.0,,1.0,,1.0,,,,,4.0,0.0,,,,,3.0,5.0,4.0,14.0,6.0,62.0,45.0,1.0,1.0,3.0,1.0,6.0,5.0,5.0,,1.0,9.0,10.0,3.0,0.0,13.0,1.0,55.0,58.0,1.0,29.0,19.0,,,,51.0,5.0,10.0,2.0,,1.0,,1.0,138.0,1.0,,1.0,,1.0,,4.0,0.0,1.0,,19.0,,7.0,7.0,,0.0,5.0,107.0,66.0,30.0,5.0,2.0,4.0,4.0,8.0,381.0,3.0,1.0,0.0,43.0,55.0,41.0,1.0,1.0,1.0,,1.0,152.0,152.0,4.0,15.0,21.0,52.8,,,,,12.0,0.0,93.0,1.0,1.0,2.0,2.0,,7.0,,0.0,5.0,,50.0,314.0,6.0,8.0,220.0,22.0,29.0,15.0,9.0,22.0,13.0,,90.0,10.0,202.0,1.0,,22.0,7.0,48.0,2.0,400.0,,0.0,20.0,15.0,,34.0,1.0,631.0,37.0,21.0,0.0,6.0,9.0,11.0,0.0,,,,,,,,1.39115,2.674,3.1661,0.8976,,,0.0765,118033.43
2025-26,2562073,18,2025-12-28 14:00:00,2,Leeds,Away,250.0,14.0,4.0,7.0,3.0,2.0,,190.0,2.0,,4.0,3.0,10.0,21.0,433.0,2.0,1.0,11.0,20.0,27.0,12.0,3.0,4.0,,0.0,,,,,,,12.0,0.0,,,,1.0,4.0,8.0,,11.0,6.0,89.0,46.0,4.0,3.0,1.0,3.0,10.0,6.0,5.0,,,9.0,12.0,6.0,0.0,4.0,,46.0,52.0,3.0,20.0,13.0,,,,52.0,9.0,7.0,1.0,,,1.0,,159.0,1.0,,1.0,1.0,,,5.0,1.0,,1.0,13.0,,6.0,6.0,,0.0,5.0,139.0,60.0,33.0,3.0,0.0,5.0,11.0,6.0,495.0,2.0,,0.0,62.0,60.0,41.0,,,,,,132.0,132.0,5.0,13.0,23.0,56.8,,,1.0,,26.0,0.0,126.0,2.0,,2.0,,,5.0,,0.0,3.0,,87.0,420.0,10.0,16.0,263.0,31.0,20.0,14.0,8.0,27.0,19.0,,128.0,8.0,277.0,,,17.0,12.0,50.0,3.0,513.0,3.0,0.0,17.0,14.0,2.0,13.0,0.0,696.0,42.0,12.0,0.0,4.0,9.0,8.0,0.0,,,,,,,,2.17885,2.167,1.2205,0.51,,,,113997.53
