season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attObxdLeft,attObxdRight,attOpenplay,attPenGoal,attPenMiss,attPenTarget,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptsConcededIbox,attemptsConcededObox,attendance,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedScoringAtt,challengeLost,clearanceOffLine,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsAgainst,goalsFor,goalsOpenplay,goodHighClaim,ground,halfTimeAgainst,halfTimeFor,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,opponent,opponent_id,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,punches,redCard,redCardsAgainst,redCardsFor,result,rightsidePass,savedIbox,savedObox,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFinalThirdPasses,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard,blockedPass,penaltySave,putThrough,saves,attCorner,attFreekickPost,attOneOnOne,attemptsIbox,attemptsObox,contentiousDecision,openPlayPass,ptsGainedLosingPos,successfulOpenPlayPass,touchesInOppBox,attLgLeft,attLgRight,attemptedTackleFoul,expectedAssists,expectedGoals,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,ptsDroppedWinningPos,subsGoals,successfulPutThrough,attOboxOwnGoal,fiftyFifty,keeperGoals,successfulFiftyFifty,winningGoal
2015-16,803184,3.0,2015-08-23 13:30:00,35,West Brom,Home,130.0,15.0,1.0,6.0,5.0,,1.0,160.0,6.0,1.0,5.0,7.0,13.0,19.0,284.0,1.0,,16.0,19.0,16.0,8.0,2.0,,,,,1.0,,,,,8.0,,,1.0,,,,1.0,10.0,5.0,,49.0,60.0,,1.0,,1.0,3.0,7.0,,8.0,12.0,5.0,,9.0,2.0,43.0,45.0,1.0,10.0,6.0,,,60.0,9.0,11.0,,,4.0,1.0,1.0,147.0,2.0,,2.0,2.0,,,10.0,,,2.0,,,,,1.0,7.0,,15.0,15.0,2.0,5.0,79.0,71.0,30.0,7.0,2.0,6.0,6.0,6.0,,,3.0,4.0,,56.0,34.0,33.0,,,,1.0,140.0,135.0,5.0,23.0,22.0,43.9,,,0.0,,,,98.0,,2.0,,1.0,,6.0,,3.0,93.0,12.0,148.0,37.0,15.0,6.0,6.0,23.0,18.0,,133.0,6.0,248.0,,1.0,27.0,15.0,61.0,2.0,373.0,2.0,0.0,15.0,13.0,2.0,20.0,2.0,543.0,10.0,6.0,8.0,9.0,0.0,15.0,,15.0,2.0,,,,,,,344.0,,264.0,,,,3.0,,,,,,,9.0,,,,,
2015-16,803200,4.0,2015-08-29 15:00:00,35,West Brom,Away,124.0,23.0,1.0,7.0,6.0,,,277.0,6.0,,4.0,4.0,15.0,32.0,394.0,,,21.0,12.0,9.0,7.0,2.0,,,,,,,,,,13.0,,,,,,,2.0,3.0,10.0,,56.0,53.0,1.0,,1.0,3.0,4.0,14.0,1.0,5.0,15.0,9.0,,12.0,,52.0,40.0,3.0,24.0,17.0,,1.0,66.0,9.0,4.0,1.0,,1.0,,,128.0,1.0,,1.0,1.0,,,9.0,,,1.0,,,,,,18.0,,18.0,18.0,1.0,4.0,131.0,69.0,49.0,6.0,,4.0,6.0,5.0,,,4.0,,,87.0,61.0,40.0,,,,,121.0,119.0,3.0,22.0,23.0,50.9,,1.0,0.0,,,,140.0,2.0,3.0,,,,6.0,,3.0,117.0,10.0,137.0,34.0,26.0,15.0,4.0,28.0,24.0,,146.0,4.0,346.0,,1.0,21.0,15.0,57.0,3.0,455.0,,0.0,15.0,19.0,,25.0,4.0,660.0,12.0,9.0,5.0,15.0,0.0,17.0,,17.0,4.0,,,,8.0,7.0,,438.0,,381.0,22.0,,,4.0,,,,,,,8.0,,,,,
2015-16,803208,5.0,2015-09-12 15:00:00,35,West Brom,Home,95.0,14.0,1.0,3.0,2.0,2.0,,132.0,2.0,,3.0,9.0,6.0,28.0,224.0,,,13.0,20.0,21.0,6.0,1.0,,,,,,,,,,6.0,,,,,,,,10.0,5.0,,42.0,67.0,,,,3.0,3.0,6.0,,4.0,11.0,1.0,,8.0,,42.0,52.0,3.0,20.0,12.0,,1.0,74.0,5.0,5.0,,,2.0,1.0,,162.0,,,,,,,11.0,,,,4.0,,,,,18.0,,9.0,9.0,1.0,3.0,68.0,90.0,41.0,5.0,,4.0,3.0,1.0,,,5.0,2.0,,35.0,52.0,23.0,,,,,169.0,161.0,1.0,26.0,28.0,35.1,,1.0,0.0,,,,61.0,3.0,1.0,,,,4.0,,3.0,71.0,7.0,114.0,36.0,28.0,10.0,4.0,17.0,13.0,,127.0,14.0,236.0,4.0,,24.0,6.0,74.0,1.0,333.0,,0.0,8.0,20.0,,17.0,1.0,509.0,19.0,6.0,4.0,17.0,0.0,17.0,,17.0,4.0,,,,,,1.0,307.0,,213.0,,,,3.0,,,,,,,8.0,,,,,
2015-16,803220,6.0,2015-09-19 15:00:00,35,West Brom,Away,93.0,13.0,1.0,3.0,3.0,2.0,,130.0,1.0,,1.0,10.0,5.0,26.0,220.0,,,21.0,35.0,24.0,8.0,1.0,,,,,,,,,,9.0,,,,,,,,3.0,10.0,,26.0,56.0,,,,3.0,3.0,12.0,,7.0,9.0,4.0,,26.0,,87.0,57.0,3.0,35.0,23.0,,,65.0,11.0,10.0,1.0,,3.0,3.0,,135.0,1.0,,,1.0,,,9.0,,,1.0,,,,,1.0,24.0,,29.0,29.0,4.0,1.0,71.0,72.0,29.0,2.0,,1.0,9.0,6.0,,,5.0,1.0,,47.0,70.0,25.0,,,,,157.0,154.0,4.0,26.0,19.0,40.2,,,0.0,,,,71.0,,3.0,,,,1.0,1.0,3.0,63.0,10.0,107.0,21.0,38.0,12.0,6.0,21.0,16.0,,110.0,10.0,217.0,1.0,,38.0,5.0,73.0,1.0,303.0,,0.0,10.0,15.0,,33.0,3.0,534.0,9.0,8.0,7.0,10.0,0.0,17.0,,17.0,3.0,,,,,,,280.0,,211.0,,,,5.0,,,,,,,10.0,,,,,
2015-16,803227,7.0,2015-09-28 20:00:00,35,West Brom,Home,135.0,21.0,3.0,5.0,2.0,3.0,,159.0,4.0,,1.0,7.0,9.0,31.0,289.0,,1.0,23.0,15.0,21.0,5.0,,,,,,,,,,,7.0,,,,,,,,7.0,5.0,,60.0,57.0,2.0,,2.0,1.0,1.0,5.0,,6.0,11.0,7.0,1.0,12.0,1.0,45.0,58.0,1.0,21.0,10.0,,1.0,69.0,9.0,7.0,1.0,,,,,164.0,2.0,1.0,2.0,1.0,1.0,,11.0,,,1.0,,,,,,10.0,,19.0,19.0,2.0,1.0,88.0,72.0,33.0,4.0,,3.0,4.0,4.0,,,3.0,,,45.0,62.0,27.0,,,,,159.0,158.0,4.0,28.0,23.0,46.0,,1.0,0.0,,,,85.0,,1.0,,1.0,,4.0,,3.0,89.0,7.0,158.0,40.0,22.0,16.0,6.0,24.0,18.0,,150.0,9.0,263.0,,,26.0,12.0,74.0,3.0,397.0,,0.0,9.0,19.0,2.0,24.0,0.0,589.0,10.0,11.0,6.0,11.0,0.0,22.0,,22.0,1.0,,,,,,1.0,371.0,,272.0,,,,7.0,,,,,,,12.0,,,,,
2015-16,803240,8.0,2015-10-03 12:45:00,35,West Brom,Away,106.0,7.0,,1.0,1.0,5.0,,85.0,2.0,,4.0,8.0,,22.0,190.0,,,14.0,14.0,16.0,3.0,1.0,,,,,,,,,,5.0,,,,,,,2.0,8.0,13.0,,40.0,52.0,,,,6.0,2.0,17.0,,3.0,1.0,7.0,,14.0,2.0,60.0,66.0,6.0,28.0,18.0,,1.0,64.0,13.0,13.0,,,1.0,,,141.0,,,,,,,10.0,,,,1.0,,,,,19.0,,10.0,10.0,1.0,4.0,55.0,81.0,34.0,8.0,,2.0,2.0,2.0,,,6.0,1.0,,23.0,60.0,19.0,1.0,1.0,1.0,,158.0,151.0,2.0,24.0,15.0,39.6,,1.0,0.0,,,,66.0,2.0,4.0,,,,3.0,,3.0,42.0,4.0,138.0,20.0,35.0,17.0,3.0,11.0,8.0,,96.0,11.0,175.0,1.0,,31.0,,75.0,1.0,302.0,,0.0,7.0,22.0,,18.0,3.0,496.0,7.0,15.0,3.0,12.0,0.0,15.0,,15.0,6.0,,,,,,,269.0,,175.0,,,,9.0,,,,,,,9.0,,,,,
2015-16,803250,9.0,2015-10-17 15:00:00,35,West Brom,Home,138.0,29.0,,4.0,4.0,2.0,,214.0,1.0,,3.0,13.0,10.0,40.0,348.0,,,22.0,22.0,29.0,6.0,,,,,,,,,,,9.0,,,,,,,,4.0,5.0,,57.0,51.0,,1.0,1.0,2.0,2.0,7.0,,1.0,19.0,4.0,,14.0,1.0,62.0,59.0,2.0,12.0,8.0,,,79.0,12.0,13.0,1.0,,2.0,,,151.0,,,,,,,5.0,,,1.0,1.0,,,,2.0,11.0,,11.0,11.0,1.0,3.0,115.0,75.0,40.0,5.0,,5.0,1.0,2.0,,,5.0,1.0,,80.0,76.0,29.0,,,,,171.0,165.0,4.0,17.0,23.0,56.2,,,0.0,,,,129.0,1.0,1.0,,,,5.0,,2.0,107.0,6.0,155.0,55.0,18.0,18.0,1.0,24.0,23.0,,167.0,7.0,321.0,1.0,,27.0,13.0,81.0,2.0,452.0,,0.0,9.0,9.0,,23.0,2.0,636.0,13.0,8.0,1.0,8.0,0.0,8.0,,8.0,2.0,,,,,,1.0,426.0,,332.0,,,,7.0,,,,,,,6.0,,,,,
2015-16,803261,10.0,2015-10-24 15:00:00,35,West Brom,Away,74.0,9.0,1.0,5.0,4.0,2.0,,127.0,1.0,1.0,1.0,12.0,3.0,21.0,196.0,,,10.0,24.0,25.0,3.0,1.0,,,,,,,,,,6.0,,,,,,,,8.0,8.0,,44.0,52.0,3.0,2.0,1.0,6.0,,10.0,,3.0,10.0,6.0,,8.0,2.0,48.0,50.0,6.0,37.0,23.0,,,71.0,6.0,11.0,1.0,,2.0,1.0,,149.0,1.0,,1.0,1.0,,,14.0,,,1.0,3.0,,,,,25.0,,23.0,23.0,2.0,1.0,69.0,99.0,31.0,13.0,,3.0,2.0,4.0,,,4.0,2.0,,71.0,47.0,24.0,,,,,169.0,162.0,1.0,28.0,15.0,39.4,,4.0,0.0,,,,54.0,2.0,1.0,,,,3.0,,2.0,46.0,5.0,93.0,16.0,44.0,5.0,3.0,20.0,17.0,,102.0,9.0,243.0,3.0,1.0,55.0,3.0,87.0,,316.0,,0.0,7.0,10.0,2.0,16.0,2.0,502.0,11.0,5.0,3.0,9.0,0.0,11.0,,11.0,3.0,,,,,,,285.0,,189.0,,,,6.0,,,,,,,9.0,,,,,
2015-16,803265,11.0,2015-10-31 15:00:00,35,West Brom,Home,122.0,5.0,2.0,8.0,6.0,2.0,,122.0,1.0,,6.0,11.0,5.0,24.0,236.0,,1.0,26.0,23.0,28.0,9.0,,,,,2.0,3.0,,,2.0,,9.0,1.0,,,,,,,10.0,3.0,,41.0,61.0,,,1.0,6.0,3.0,2.0,,6.0,11.0,9.0,,23.0,2.0,53.0,67.0,6.0,21.0,13.0,,,63.0,3.0,11.0,1.0,,6.0,1.0,3.0,148.0,1.0,1.0,1.0,,1.0,,5.0,,,,3.0,,,,,14.0,,12.0,12.0,5.0,6.0,66.0,66.0,25.0,4.0,,5.0,5.0,6.0,,,5.0,1.0,,55.0,35.0,28.0,,,,1.0,164.0,158.0,5.0,30.0,14.0,47.7,,,0.0,,,,75.0,2.0,,,2.0,,5.0,,3.0,62.0,10.0,150.0,8.0,27.0,18.0,6.0,27.0,21.0,,110.0,11.0,207.0,3.0,,44.0,7.0,65.0,2.0,330.0,,0.0,14.0,12.0,1.0,38.0,0.0,565.0,5.0,16.0,6.0,8.0,0.0,20.0,,20.0,2.0,,,,,,2.0,314.0,,227.0,,,,2.0,,,,,,,12.0,,,,,
2015-16,803281,12.0,2015-11-07 15:00:00,35,West Brom,Away,103.0,5.0,1.0,4.0,3.0,3.0,1.0,90.0,4.0,,4.0,17.0,4.0,26.0,189.0,,,8.0,21.0,22.0,2.0,1.0,,,,,1.0,,,,,2.0,,,,,,,1.0,7.0,6.0,,43.0,69.0,1.0,1.0,,5.0,1.0,7.0,,1.0,6.0,4.0,,15.0,1.0,53.0,64.0,5.0,21.0,9.0,1.0,1.0,62.0,10.0,11.0,,,3.0,2.0,1.0,153.0,,,,,,,10.0,,,,1.0,,,,,10.0,,26.0,26.0,3.0,4.0,50.0,87.0,35.0,5.0,,3.0,,,,,5.0,3.0,,16.0,75.0,20.0,1.0,1.0,1.0,,163.0,157.0,3.0,32.0,23.0,32.3,,,0.0,,,,58.0,1.0,,,,,3.0,,3.0,30.0,3.0,129.0,9.0,27.0,10.0,1.0,13.0,12.0,,81.0,8.0,188.0,1.0,,63.0,4.0,84.0,,304.0,1.0,1.0,4.0,21.0,,14.0,3.0,495.0,9.0,10.0,2.0,16.0,0.0,18.0,,18.0,1.0,,,,,,,281.0,,178.0,,,,6.0,,,,,,,8.0,,,,,
2015-16,803282,13.0,2015-11-21 15:00:00,35,West Brom,Home,78.0,8.0,1.0,2.0,1.0,2.0,1.0,84.0,3.0,2.0,1.0,10.0,4.0,19.0,160.0,,,6.0,14.0,13.0,,1.0,,,,,1.0,,,,,1.0,,,,1.0,,,1.0,7.0,4.0,,38.0,65.0,,,,4.0,1.0,17.0,,3.0,7.0,6.0,,8.0,1.0,58.0,44.0,4.0,22.0,14.0,,1.0,52.0,14.0,7.0,1.0,1.0,2.0,1.0,1.0,111.0,1.0,1.0,1.0,,1.0,,10.0,,,,2.0,,,,1.0,17.0,1.0,25.0,25.0,3.0,1.0,57.0,63.0,26.0,5.0,,1.0,1.0,1.0,,,1.0,1.0,,34.0,38.0,22.0,,1.0,1.0,,147.0,141.0,3.0,31.0,20.0,27.0,1.0,,0.0,,,,40.0,1.0,1.0,,1.0,,2.0,,3.0,42.0,2.0,98.0,22.0,28.0,11.0,3.0,17.0,14.0,,85.0,8.0,165.0,2.0,2.0,34.0,6.0,65.0,5.0,246.0,,0.0,4.0,20.0,,15.0,3.0,429.0,10.0,5.0,3.0,13.0,0.0,19.0,,19.0,2.0,,,,,,,218.0,,148.0,,,,6.0,,,,,,,11.0,,,,,
2015-16,803301,14.0,2015-11-29 14:05:00,35,West Brom,Away,92.0,8.0,,6.0,6.0,3.0,,105.0,4.0,1.0,3.0,17.0,4.0,35.0,191.0,,,22.0,19.0,16.0,5.0,,,,,1.0,1.0,,,,,6.0,,,,,,,,12.0,5.0,,43.0,45.0,1.0,1.0,,2.0,,13.0,,2.0,10.0,8.0,,17.0,3.0,67.0,56.0,2.0,20.0,10.0,,2.0,68.0,16.0,15.0,,,1.0,1.0,1.0,137.0,,,,,,,12.0,,,,2.0,,,,,12.0,,14.0,14.0,1.0,3.0,46.0,76.0,29.0,5.0,,3.0,2.0,3.0,,,3.0,1.0,,41.0,49.0,34.0,,,,,142.0,137.0,,15.0,23.0,39.1,,,0.0,,,,48.0,2.0,3.0,,,,4.0,,1.0,56.0,5.0,105.0,10.0,25.0,7.0,2.0,21.0,19.0,,105.0,8.0,190.0,2.0,1.0,51.0,6.0,83.0,2.0,274.0,,0.0,7.0,23.0,,27.0,2.0,479.0,11.0,4.0,2.0,16.0,0.0,16.0,,16.0,5.0,,,,,,,245.0,,181.0,,,,7.0,,,,,,,11.0,,,,,
2015-16,803310,15.0,2015-12-05 15:00:00,35,West Brom,Home,73.0,6.0,2.0,6.0,4.0,2.0,1.0,125.0,3.0,2.0,5.0,15.0,2.0,27.0,192.0,,,19.0,10.0,15.0,6.0,,1.0,,1.0,,2.0,,1.0,,1.0,8.0,,,,,,,1.0,4.0,5.0,,45.0,68.0,2.0,1.0,1.0,3.0,4.0,14.0,1.0,3.0,11.0,7.0,,12.0,1.0,51.0,47.0,3.0,13.0,6.0,,,68.0,13.0,10.0,,,7.0,4.0,2.0,136.0,1.0,,1.0,1.0,,,8.0,,,1.0,,,,,,7.0,,25.0,25.0,4.0,5.0,59.0,77.0,35.0,6.0,1.0,2.0,5.0,4.0,,,4.0,3.0,,61.0,52.0,27.0,,,,,153.0,151.0,6.0,22.0,27.0,35.4,,,0.0,,,,46.0,2.0,1.0,,,1.0,3.0,,1.0,69.0,7.0,87.0,14.0,15.0,10.0,3.0,25.0,22.0,1.0,120.0,12.0,224.0,,2.0,49.0,2.0,75.0,2.0,286.0,,0.0,11.0,15.0,,24.0,3.0,485.0,13.0,7.0,3.0,13.0,0.0,23.0,,23.0,2.0,,,,,,,269.0,,185.0,,,,8.0,,,,,,,12.0,,,,,
2015-16,803321,16.0,2015-12-13 16:00:00,35,West Brom,Away,74.0,2.0,2.0,2.0,,4.0,,99.0,8.0,,,13.0,1.0,31.0,171.0,,,7.0,13.0,20.0,1.0,,,,,,,,,,,2.0,,,,,,,,13.0,15.0,,31.0,55.0,1.0,,1.0,5.0,,13.0,,4.0,5.0,3.0,2.0,15.0,2.0,52.0,40.0,5.0,37.0,20.0,,1.0,74.0,10.0,7.0,,,,1.0,,142.0,2.0,1.0,2.0,,2.0,,16.0,,,,,,,,1.0,21.0,,23.0,23.0,6.0,,51.0,90.0,43.0,4.0,,1.0,2.0,2.0,,,9.0,2.0,,35.0,60.0,17.0,,,,,158.0,154.0,4.0,29.0,11.0,29.6,,1.0,0.0,,,,46.0,2.0,4.0,,,,2.0,,1.0,44.0,3.0,91.0,9.0,41.0,7.0,4.0,13.0,9.0,,95.0,15.0,192.0,,,40.0,2.0,77.0,1.0,270.0,,0.0,4.0,9.0,1.0,16.0,0.0,457.0,15.0,5.0,4.0,6.0,0.0,11.0,,11.0,6.0,,,,,,,242.0,,156.0,,,,3.0,,,,,,,8.0,,,,,
2015-16,803323,17.0,2015-12-19 15:00:00,35,West Brom,Home,72.0,10.0,2.0,6.0,4.0,2.0,,117.0,1.0,,2.0,16.0,8.0,31.0,183.0,,,18.0,11.0,13.0,3.0,2.0,,,,,,,,,,4.0,,,,,,,1.0,7.0,9.0,,38.0,49.0,1.0,1.0,,2.0,3.0,14.0,,4.0,12.0,3.0,1.0,9.0,2.0,49.0,37.0,2.0,11.0,9.0,,2.0,62.0,12.0,9.0,,,2.0,1.0,,124.0,1.0,1.0,1.0,,1.0,,5.0,,,,2.0,,,,,11.0,,18.0,18.0,3.0,2.0,48.0,54.0,30.0,8.0,,1.0,5.0,2.0,,,4.0,2.0,,30.0,62.0,28.0,1.0,1.0,1.0,,127.0,120.0,2.0,23.0,15.0,32.6,,,0.0,,,,47.0,1.0,3.0,,,,2.0,1.0,3.0,63.0,6.0,89.0,12.0,18.0,8.0,4.0,20.0,16.0,,105.0,9.0,188.0,2.0,,40.0,8.0,66.0,,257.0,,2.0,7.0,10.0,,25.0,2.0,417.0,11.0,5.0,4.0,8.0,0.0,14.0,,14.0,4.0,,,,,,,234.0,,171.0,,,,9.0,,,,,,,6.0,,,,,
2015-16,803340,18.0,2015-12-26 15:00:00,35,West Brom,Away,129.0,20.0,2.0,5.0,3.0,6.0,,158.0,3.0,,3.0,12.0,16.0,39.0,282.0,1.0,,28.0,7.0,11.0,6.0,1.0,,,1.0,,1.0,,,,,7.0,,,,,,,,5.0,2.0,,62.0,64.0,,,,2.0,3.0,8.0,,7.0,10.0,15.0,,10.0,,43.0,40.0,2.0,9.0,2.0,1.0,,81.0,13.0,10.0,,,3.0,1.0,1.0,162.0,,,,,,,4.0,,,,,,,,,2.0,,24.0,24.0,3.0,3.0,87.0,92.0,47.0,,,2.0,5.0,3.0,,,2.0,1.0,,51.0,69.0,36.0,,,,,174.0,173.0,5.0,20.0,31.0,44.5,,1.0,0.0,,,,75.0,1.0,,,3.0,,3.0,,3.0,81.0,7.0,148.0,41.0,10.0,10.0,6.0,32.0,26.0,,134.0,18.0,270.0,,,45.0,16.0,92.0,2.0,386.0,1.0,0.0,9.0,14.0,,36.0,3.0,586.0,16.0,5.0,7.0,9.0,0.0,18.0,,18.0,1.0,,,,,,1.0,367.0,,269.0,,,,6.0,,,,,,,12.0,,,,,
2015-16,803347,19.0,2015-12-28 15:00:00,35,West Brom,Home,82.0,18.0,4.0,10.0,6.0,2.0,1.0,188.0,2.0,,,14.0,16.0,31.0,260.0,,2.0,21.0,10.0,18.0,13.0,2.0,,,,,1.0,,,,,14.0,,,,1.0,,,2.0,7.0,,,45.0,55.0,2.0,1.0,1.0,5.0,12.0,5.0,,18.0,19.0,6.0,,7.0,1.0,37.0,58.0,5.0,12.0,8.0,,,55.0,7.0,12.0,,,3.0,1.0,1.0,122.0,1.0,,1.0,1.0,,,5.0,,,1.0,2.0,,,,,10.0,1.0,16.0,16.0,2.0,,79.0,58.0,38.0,6.0,1.0,4.0,12.0,5.0,,,2.0,1.0,,22.0,84.0,52.0,,,,,159.0,155.0,2.0,16.0,32.0,51.7,1.0,,0.0,,,,97.0,2.0,,,1.0,,5.0,3.0,3.0,118.0,16.0,99.0,32.0,16.0,18.0,17.0,43.0,26.0,,165.0,10.0,287.0,2.0,,27.0,20.0,50.0,2.0,343.0,1.0,0.0,22.0,20.0,3.0,25.0,0.0,576.0,17.0,10.0,18.0,16.0,0.0,17.0,,17.0,2.0,,,,,,,321.0,,244.0,,,,4.0,,,,,,,8.0,,,,,
2015-16,803359,20.0,2016-01-02 15:00:00,35,West Brom,Home,92.0,18.0,1.0,7.0,6.0,5.0,3.0,180.0,2.0,,3.0,6.0,4.0,28.0,265.0,,,17.0,18.0,11.0,9.0,2.0,,,,,,,,,,11.0,,,,,,,2.0,6.0,4.0,,55.0,48.0,,,1.0,2.0,6.0,7.0,,4.0,12.0,2.0,1.0,6.0,2.0,44.0,47.0,2.0,13.0,4.0,,,67.0,7.0,13.0,,,5.0,5.0,,143.0,1.0,,1.0,1.0,,,5.0,,,1.0,2.0,,,,,5.0,,9.0,9.0,1.0,3.0,66.0,74.0,33.0,6.0,1.0,5.0,7.0,5.0,,,5.0,2.0,,52.0,66.0,38.0,,,,,145.0,142.0,4.0,18.0,18.0,45.7,,1.0,0.0,,,,96.0,1.0,1.0,,,,6.0,1.0,2.0,95.0,12.0,110.0,39.0,16.0,14.0,3.0,22.0,19.0,,148.0,8.0,272.0,2.0,,22.0,4.0,72.0,1.0,360.0,1.0,0.0,17.0,16.0,,24.0,1.0,537.0,9.0,7.0,4.0,11.0,0.0,10.0,,10.0,2.0,,,,,,,337.0,,252.0,,,,5.0,,,,,,,3.0,,,,,
2015-16,803371,21.0,2016-01-13 19:45:00,35,West Brom,Away,81.0,12.0,,8.0,8.0,3.0,,138.0,1.0,,1.0,9.0,9.0,17.0,211.0,,,12.0,24.0,16.0,8.0,1.0,,,,,,1.0,,,,11.0,,,,,,,2.0,8.0,7.0,,47.0,58.0,,,,2.0,3.0,11.0,,7.0,17.0,6.0,,12.0,1.0,55.0,56.0,2.0,14.0,5.0,,,82.0,8.0,13.0,,,3.0,2.0,,163.0,1.0,,,1.0,,,10.0,,,2.0,1.0,,,,,8.0,,28.0,28.0,3.0,1.0,55.0,80.0,27.0,7.0,1.0,3.0,7.0,6.0,,,4.0,3.0,1.0,50.0,67.0,35.0,,,,,167.0,163.0,8.0,30.0,13.0,38.9,,,0.0,,,,52.0,1.0,,,1.0,,4.0,,3.0,72.0,10.0,95.0,18.0,18.0,8.0,6.0,31.0,25.0,,138.0,11.0,253.0,1.0,,42.0,10.0,67.0,1.0,317.0,,0.0,13.0,21.0,,17.0,3.0,519.0,12.0,7.0,7.0,15.0,0.0,19.0,,19.0,1.0,,,,,,,287.0,,202.0,,,,4.0,,,,,,,10.0,,,,,
2015-16,803380,22.0,2016-01-16 15:00:00,35,West Brom,Away,103.0,20.0,,6.0,6.0,5.0,,163.0,6.0,2.0,3.0,11.0,9.0,29.0,260.0,,1.0,15.0,17.0,24.0,5.0,,,,,,,,,,,7.0,,,,,,,3.0,6.0,3.0,,50.0,59.0,,,,3.0,3.0,9.0,1.0,3.0,8.0,13.0,,11.0,,50.0,52.0,3.0,16.0,10.0,,,77.0,11.0,9.0,,,1.0,2.0,,140.0,,,,,,,7.0,,,,1.0,,,,1.0,10.0,,15.0,15.0,2.0,3.0,75.0,76.0,42.0,1.0,,4.0,1.0,,,,3.0,,,57.0,68.0,31.0,1.0,1.0,1.0,,156.0,151.0,1.0,27.0,24.0,44.2,,,0.0,,,,90.0,1.0,1.0,,,,7.0,,3.0,67.0,5.0,122.0,30.0,21.0,8.0,3.0,26.0,23.0,,115.0,13.0,259.0,1.0,2.0,39.0,10.0,69.0,4.0,355.0,,0.0,10.0,16.0,1.0,22.0,0.0,527.0,11.0,5.0,3.0,12.0,0.0,14.0,,14.0,1.0,,,,,,,333.0,,244.0,,,,7.0,,,,,,,6.0,,,,,
2015-16,803382,23.0,2016-01-23 15:00:00,35,West Brom,Home,80.0,7.0,,6.0,6.0,5.0,1.0,114.0,6.0,,3.0,11.0,1.0,28.0,188.0,,,17.0,22.0,20.0,3.0,1.0,,,,,,,,,,3.0,,,,,,,1.0,6.0,9.0,,38.0,59.0,,,,4.0,1.0,9.0,,2.0,9.0,13.0,,16.0,2.0,59.0,56.0,4.0,29.0,15.0,,,56.0,7.0,13.0,,,3.0,3.0,,125.0,,,,,,,9.0,,,,2.0,,,,,16.0,,23.0,23.0,5.0,3.0,59.0,75.0,34.0,6.0,,3.0,1.0,,,,4.0,3.0,,41.0,56.0,29.0,,,,,163.0,158.0,6.0,28.0,17.0,39.4,,,0.0,,,,57.0,,4.0,,1.0,,3.0,,3.0,56.0,4.0,98.0,11.0,34.0,11.0,2.0,27.0,25.0,,103.0,15.0,208.0,2.0,,45.0,1.0,69.0,1.0,279.0,1.0,0.0,4.0,17.0,,23.0,0.0,492.0,15.0,6.0,3.0,14.0,0.0,8.0,,8.0,4.0,,,,,,,256.0,,177.0,,,,5.0,,,,,,,4.0,,,,,
