season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickPost,attFreekickTotal,attIboxOwnGoal,attLgCentre,attObxdLeft,attOneOnOne,attOpenplay,attPenGoal,attPenTarget,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,punches,putThrough,redCard,rightsidePass,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard,attCorner,attFreekickTarget,attObxdRight,ptsGainedLosingPos,attPenMiss,goalFastbreak,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,fiftyFifty,successfulFiftyFifty
2017-18,919091,20,2017-12-26 15:00:00,57,Watford,Home,90.0,17.0,3.0,5.0,2.0,1.0,1.0,149.0,3.0,,3.0,9.0,9.0,23.0,234.0,,1.0,20.0,30.0,22.0,6.0,2.0,,,,,,,,,1.0,6.0,,,,1.0,,2.0,3.0,8.0,3.0,10.0,1.0,49.0,81.0,1.0,1.0,1.0,2.0,17.0,3.0,15.0,,,8.0,9.0,3.0,1.0,9.0,3.0,66.0,68.0,2.0,30.0,13.0,,,65.0,7.0,13.0,,,4.0,1.0,,173.0,,,,,,5.0,,2.0,1.0,13.0,1.0,16.0,16.0,1.0,5.0,76.0,79.0,35.0,8.0,,6.0,2.0,1.0,329.0,2.0,2.0,,73.0,80.0,27.0,,,,,,189.0,189.0,5.0,30.0,36.0,49.8,1.0,,1.0,17.0,0.0,57.0,3.0,1.0,4.0,,,,7.0,2.0,3.0,76.0,220.0,2.0,8.0,118.0,35.0,30.0,19.0,7.0,20.0,13.0,,136.0,10.0,257.0,2.0,,35.0,12.0,58.0,4.0,355.0,,0.0,11.0,20.0,1.0,28.0,3.0,575.0,21.0,22.0,13.0,8.0,14.0,0.0,,,,3.0,,,,,,,,,
2017-18,919101,21,2017-12-30 15:00:00,57,Watford,Home,199.0,21.0,1.0,4.0,3.0,3.0,,217.0,5.0,,3.0,9.0,19.0,29.0,412.0,,2.0,18.0,16.0,28.0,7.0,,,,,,,,,,1.0,9.0,,,,,,,11.0,4.0,5.0,7.0,2.0,88.0,65.0,1.0,1.0,1.0,1.0,27.0,1.0,13.0,,1.0,1.0,8.0,5.0,,15.0,2.0,61.0,70.0,1.0,20.0,11.0,,,60.0,14.0,13.0,,,2.0,2.0,,177.0,,,,,,6.0,1.0,1.0,1.0,11.0,,8.0,8.0,,3.0,111.0,77.0,54.0,8.0,1.0,3.0,4.0,4.0,479.0,1.0,3.0,,104.0,62.0,25.0,,,,,,136.0,136.0,3.0,22.0,36.0,51.1,,3.0,1.0,27.0,0.0,124.0,1.0,1.0,2.0,,,,4.0,,3.0,97.0,398.0,11.0,7.0,222.0,33.0,20.0,12.0,1.0,16.0,15.0,,142.0,6.0,294.0,1.0,,27.0,20.0,59.0,3.0,500.0,1.0,0.0,9.0,21.0,2.0,22.0,4.0,681.0,15.0,7.0,8.0,1.0,16.0,0.0,,,,,,,,,,,,,
2017-18,919108,22,2018-01-02 20:00:00,57,Watford,Away,104.0,5.0,1.0,1.0,,2.0,,79.0,3.0,1.0,3.0,5.0,3.0,12.0,182.0,,1.0,14.0,6.0,5.0,3.0,1.0,,,,,,1.0,,,,6.0,,,,,,1.0,8.0,14.0,5.0,5.0,2.0,40.0,69.0,1.0,,1.0,2.0,18.0,1.0,16.0,,2.0,1.0,2.0,,,11.0,4.0,48.0,46.0,2.0,22.0,11.0,1.0,,36.0,12.0,8.0,1.0,,,,,115.0,1.0,,1.0,1.0,,10.0,1.0,1.0,,11.0,,18.0,18.0,3.0,3.0,49.0,57.0,23.0,9.0,,1.0,4.0,4.0,238.0,3.0,2.0,1.0,27.0,40.0,11.0,,,,,,120.0,120.0,3.0,36.0,20.0,23.3,,,,18.0,0.0,57.0,4.0,1.0,5.0,,,,2.0,,3.0,25.0,171.0,9.0,5.0,125.0,20.0,22.0,11.0,1.0,3.0,2.0,,58.0,5.0,139.0,1.0,1.0,23.0,3.0,48.0,3.0,261.0,,0.0,7.0,25.0,2.0,21.0,1.0,441.0,10.0,13.0,8.0,1.0,20.0,0.0,,,,,,,,,,,,,
2017-18,919121,23,2018-01-13 15:00:00,57,Watford,Home,136.0,19.0,2.0,7.0,5.0,8.0,,221.0,2.0,1.0,4.0,13.0,3.0,35.0,350.0,,,28.0,26.0,29.0,9.0,3.0,,,,,,,,,,11.0,,,,,,3.0,5.0,7.0,3.0,11.0,5.0,61.0,56.0,1.0,,2.0,,28.0,2.0,12.0,,,5.0,9.0,12.0,,11.0,1.0,63.0,60.0,,21.0,13.0,,,68.0,11.0,13.0,1.0,,1.0,2.0,,180.0,1.0,,1.0,1.0,,6.0,2.0,2.0,1.0,13.0,1.0,12.0,12.0,,4.0,108.0,76.0,44.0,4.0,1.0,8.0,5.0,4.0,438.0,2.0,2.0,,77.0,64.0,53.0,,,,,,186.0,186.0,4.0,23.0,20.0,55.6,,,,28.0,0.0,115.0,1.0,1.0,2.0,,,,10.0,,3.0,120.0,334.0,8.0,13.0,171.0,34.0,21.0,8.0,5.0,28.0,23.0,,169.0,15.0,321.0,2.0,1.0,28.0,4.0,64.0,,464.0,,0.0,16.0,14.0,,38.0,0.0,686.0,34.0,24.0,4.0,5.0,11.0,0.0,,,,1.0,,,,,,,,,
2017-18,919127,24,2018-01-20 15:00:00,57,Watford,Away,123.0,13.0,1.0,3.0,2.0,6.0,,134.0,4.0,,4.0,12.0,7.0,24.0,254.0,,1.0,12.0,14.0,22.0,6.0,1.0,,,,,1.0,,,,,7.0,,,,,,1.0,5.0,8.0,1.0,5.0,6.0,42.0,60.0,1.0,1.0,,3.0,18.0,4.0,19.0,,,5.0,9.0,7.0,,11.0,3.0,57.0,68.0,3.0,21.0,9.0,,,48.0,10.0,11.0,,,1.0,,1.0,177.0,,,,,,6.0,,1.0,,9.0,,9.0,9.0,3.0,4.0,66.0,82.0,43.0,4.0,,1.0,6.0,3.0,330.0,1.0,3.0,,62.0,36.0,29.0,1.0,1.0,1.0,,,159.0,159.0,1.0,32.0,17.0,46.6,,,,18.0,0.0,71.0,3.0,,3.0,,,,4.0,,3.0,58.0,239.0,8.0,7.0,143.0,25.0,21.0,13.0,5.0,21.0,16.0,,100.0,19.0,234.0,1.0,,36.0,7.0,58.0,3.0,356.0,,0.0,11.0,27.0,1.0,19.0,0.0,559.0,13.0,11.0,9.0,5.0,16.0,0.0,,,,,,,,,,,,,
2017-18,919141,25,2018-01-31 20:00:00,57,Watford,Away,71.0,17.0,1.0,2.0,2.0,5.0,1.0,116.0,5.0,,1.0,10.0,2.0,31.0,185.0,1.0,,13.0,43.0,40.0,8.0,1.0,,,,,,,,,,8.0,,,,,,2.0,3.0,9.0,2.0,7.0,4.0,28.0,62.0,,,,,10.0,4.0,11.0,,,6.0,6.0,2.0,,6.0,1.0,76.0,69.0,,38.0,22.0,,1.0,67.0,12.0,11.0,,,1.0,2.0,,169.0,,,,,,9.0,,1.0,,22.0,,8.0,8.0,2.0,1.0,45.0,83.0,32.0,2.0,,5.0,4.0,2.0,268.0,3.0,3.0,,52.0,39.0,34.0,,,,,,169.0,169.0,2.0,20.0,29.0,51.6,,,1.0,10.0,0.0,58.0,3.0,1.0,4.0,,,,5.0,,3.0,61.0,168.0,6.0,9.0,96.0,35.0,38.0,10.0,5.0,14.0,10.0,,109.0,19.0,218.0,1.0,,41.0,4.0,79.0,,300.0,1.0,0.0,11.0,13.0,,28.0,3.0,484.0,19.0,14.0,6.0,6.0,9.0,0.0,,,,,,,,,,,,,
2017-18,919151,26,2018-02-05 20:00:00,57,Watford,Home,138.0,19.0,2.0,6.0,4.0,3.0,,194.0,2.0,,2.0,9.0,8.0,31.0,326.0,,1.0,16.0,16.0,20.0,13.0,1.0,3.0,,,,,,,,,18.0,1.0,,,,,1.0,4.0,5.0,2.0,11.0,10.0,63.0,61.0,1.0,,2.0,,17.0,4.0,12.0,,,6.0,10.0,2.0,,10.0,2.0,54.0,56.0,,11.0,7.0,,,49.0,11.0,7.0,2.0,1.0,2.0,1.0,,150.0,3.0,,2.0,3.0,,4.0,3.0,,1.0,7.0,,17.0,17.0,,2.0,102.0,75.0,45.0,2.0,1.0,7.0,10.0,8.0,392.0,2.0,,,56.0,58.0,32.0,,,,,1.0,128.0,128.0,5.0,24.0,26.0,44.6,,,,17.0,0.0,92.0,2.0,,2.0,,1.0,3.0,9.0,,3.0,91.0,317.0,4.0,17.0,155.0,30.0,11.0,18.0,5.0,18.0,13.0,4.0,121.0,11.0,270.0,,,17.0,8.0,46.0,1.0,407.0,,0.0,21.0,19.0,1.0,21.0,2.0,584.0,33.0,12.0,12.0,6.0,10.0,0.0,,,,,,1.0,,,,,,,
2017-18,919162,27,2018-02-10 15:00:00,57,Watford,Away,128.0,15.0,2.0,9.0,7.0,1.0,,204.0,,,4.0,8.0,7.0,18.0,323.0,,1.0,22.0,31.0,32.0,8.0,2.0,,,,,1.0,,1.0,,,6.0,,,,,,,3.0,5.0,3.0,5.0,6.0,57.0,58.0,1.0,1.0,,4.0,19.0,4.0,21.0,,,7.0,17.0,7.0,,14.0,2.0,80.0,71.0,4.0,26.0,13.0,,,77.0,7.0,11.0,,,2.0,,1.0,176.0,,,,,,1.0,,1.0,,13.0,,12.0,12.0,2.0,4.0,89.0,77.0,37.0,8.0,,3.0,7.0,4.0,422.0,2.0,4.0,,64.0,50.0,40.0,,,,,,182.0,182.0,4.0,22.0,21.0,63.8,,,,19.0,0.0,120.0,2.0,,2.0,,1.0,,3.0,,3.0,102.0,310.0,4.0,10.0,148.0,39.0,26.0,19.0,5.0,29.0,24.0,,163.0,10.0,323.0,1.0,,29.0,10.0,53.0,1.0,442.0,,0.0,11.0,16.0,2.0,27.0,1.0,659.0,35.0,12.0,12.0,7.0,10.0,0.0,,1.0,,,,,,,,,,,
2017-18,919171,28,2018-02-24 17:30:00,57,Watford,Home,144.0,18.0,2.0,4.0,3.0,5.0,,176.0,4.0,,1.0,13.0,7.0,34.0,316.0,,,18.0,12.0,35.0,6.0,2.0,,,,,1.0,,,,,9.0,,,,,,1.0,3.0,6.0,1.0,5.0,8.0,70.0,80.0,,,,4.0,28.0,4.0,7.0,,,6.0,10.0,2.0,,14.0,1.0,54.0,77.0,4.0,28.0,15.0,,,59.0,10.0,9.0,1.0,2.0,1.0,,1.0,179.0,1.0,,1.0,1.0,,5.0,1.0,,1.0,15.0,,13.0,13.0,2.0,1.0,87.0,91.0,48.0,5.0,,3.0,6.0,5.0,410.0,1.0,2.0,,58.0,69.0,27.0,,,,,,182.0,182.0,2.0,32.0,36.0,54.3,,,,28.0,0.0,92.0,1.0,1.0,3.0,,,,4.0,,3.0,96.0,303.0,12.0,9.0,169.0,35.0,28.0,27.0,4.0,15.0,12.0,,142.0,10.0,274.0,1.0,,36.0,10.0,69.0,,428.0,,0.0,13.0,19.0,,28.0,3.0,652.0,23.0,19.0,15.0,6.0,14.0,0.0,,,,,,,,,,,,,
2017-18,919182,29,2018-03-03 15:00:00,57,Watford,Home,130.0,20.0,4.0,5.0,2.0,4.0,1.0,165.0,4.0,,3.0,10.0,6.0,29.0,290.0,,1.0,12.0,38.0,25.0,6.0,4.0,,,,,,,,,1.0,9.0,,,,,,1.0,4.0,6.0,3.0,10.0,5.0,65.0,69.0,2.0,1.0,1.0,10.0,15.0,5.0,7.0,,,4.0,7.0,5.0,,9.0,1.0,73.0,57.0,10.0,24.0,10.0,,,69.0,11.0,10.0,1.0,,2.0,1.0,,166.0,1.0,,1.0,1.0,,7.0,1.0,2.0,,10.0,,8.0,8.0,1.0,3.0,81.0,84.0,40.0,6.0,,5.0,6.0,4.0,381.0,2.0,2.0,,66.0,42.0,34.0,,,,,,175.0,175.0,5.0,20.0,25.0,53.3,,,1.0,15.0,0.0,100.0,1.0,1.0,2.0,,,,6.0,,3.0,76.0,272.0,8.0,11.0,154.0,43.0,24.0,20.0,4.0,16.0,13.0,,134.0,13.0,274.0,2.0,,33.0,7.0,78.0,3.0,412.0,,0.0,15.0,12.0,1.0,21.0,2.0,615.0,20.0,11.0,12.0,4.0,7.0,0.0,,,,,,,,,,,,,
2017-18,919184,30,2018-03-11 13:30:00,57,Watford,Away,108.0,23.0,1.0,3.0,2.0,4.0,,140.0,5.0,,2.0,9.0,5.0,30.0,245.0,,,18.0,22.0,17.0,6.0,,,,,,1.0,,,,,7.0,,1.0,,,,2.0,3.0,10.0,1.0,9.0,2.0,53.0,56.0,,2.0,,,26.0,2.0,8.0,,,9.0,11.0,3.0,,12.0,3.0,58.0,49.0,,16.0,7.0,,,53.0,9.0,12.0,,,4.0,2.0,1.0,131.0,,,,,,7.0,,,,7.0,,15.0,15.0,3.0,2.0,68.0,62.0,29.0,4.0,,3.0,3.0,4.0,299.0,,5.0,,65.0,40.0,36.0,,,,,1.0,153.0,153.0,8.0,20.0,21.0,40.3,,,,26.0,0.0,72.0,3.0,1.0,4.0,,,,5.0,,3.0,74.0,227.0,13.0,6.0,123.0,39.0,16.0,16.0,8.0,24.0,16.0,,113.0,10.0,225.0,,,24.0,6.0,60.0,3.0,324.0,,0.0,11.0,13.0,,28.0,1.0,524.0,21.0,14.0,7.0,9.0,4.0,0.0,,1.0,,,,,,,,,,,
2017-18,919197,31,2018-03-17 17:30:00,57,Watford,Away,166.0,20.0,,2.0,2.0,1.0,,140.0,2.0,3.0,1.0,10.0,7.0,24.0,304.0,,1.0,15.0,18.0,20.0,2.0,1.0,,,,1.0,1.0,,,1.0,,3.0,,,1.0,,,,2.0,10.0,3.0,2.0,2.0,72.0,77.0,1.0,1.0,,1.0,24.0,1.0,14.0,,,,7.0,5.0,,12.0,3.0,53.0,64.0,1.0,24.0,13.0,1.0,,46.0,4.0,5.0,,,1.0,,1.0,156.0,,,,,,4.0,,,,13.0,1.0,13.0,13.0,2.0,1.0,98.0,78.0,37.0,6.0,,1.0,2.0,1.0,397.0,1.0,1.0,,66.0,56.0,24.0,,,,,,166.0,166.0,4.0,30.0,33.0,42.0,1.0,,,24.0,0.0,94.0,4.0,1.0,5.0,,1.0,,2.0,,3.0,51.0,293.0,9.0,3.0,201.0,35.0,24.0,14.0,,12.0,12.0,,86.0,7.0,231.0,,3.0,37.0,7.0,70.0,3.0,420.0,,0.0,4.0,30.0,1.0,23.0,0.0,602.0,8.0,10.0,8.0,1.0,28.0,0.0,,,,,,,,,,,,,
2017-18,919211,32,2018-03-31 15:00:00,57,Watford,Home,126.0,19.0,1.0,3.0,2.0,2.0,,199.0,3.0,,,13.0,2.0,41.0,322.0,,,17.0,21.0,15.0,6.0,,,,,,1.0,,,,,10.0,,,,,,2.0,8.0,7.0,6.0,5.0,11.0,73.0,69.0,,,,2.0,19.0,7.0,9.0,,,7.0,15.0,2.0,,12.0,1.0,62.0,48.0,2.0,10.0,4.0,,1.0,58.0,16.0,6.0,,1.0,1.0,1.0,1.0,189.0,2.0,,2.0,1.0,1.0,5.0,1.0,1.0,3.0,4.0,,14.0,14.0,,,63.0,69.0,36.0,4.0,2.0,1.0,7.0,5.0,407.0,3.0,2.0,,81.0,64.0,44.0,1.0,1.0,1.0,,,163.0,163.0,14.0,20.0,29.0,49.9,,2.0,,19.0,0.0,99.0,1.0,3.0,4.0,,,,4.0,,3.0,126.0,309.0,9.0,8.0,148.0,39.0,10.0,17.0,6.0,24.0,18.0,,179.0,10.0,300.0,1.0,,36.0,2.0,80.0,3.0,424.0,2.0,0.0,16.0,18.0,,21.0,4.0,604.0,27.0,10.0,9.0,7.0,12.0,0.0,,,,,,,,,,,,,
2017-18,919221,33,2018-04-07 15:00:00,57,Watford,Home,140.0,18.0,,5.0,5.0,4.0,,184.0,,1.0,4.0,9.0,5.0,25.0,319.0,,,18.0,32.0,31.0,11.0,,,,,,1.0,,,,,9.0,,,,,,,10.0,6.0,1.0,8.0,6.0,57.0,67.0,2.0,2.0,1.0,,16.0,5.0,3.0,,,11.0,17.0,6.0,,11.0,,66.0,62.0,,23.0,13.0,1.0,3.0,64.0,18.0,12.0,,,3.0,1.0,1.0,173.0,,,,,,3.0,1.0,,,13.0,,9.0,9.0,,4.0,92.0,85.0,36.0,1.0,1.0,4.0,7.0,5.0,410.0,1.0,1.0,,52.0,85.0,56.0,,,,,,188.0,188.0,2.0,28.0,28.0,60.5,,3.0,1.0,16.0,0.0,113.0,1.0,1.0,2.0,,1.0,,4.0,,3.0,102.0,308.0,2.0,12.0,161.0,44.0,23.0,13.0,7.0,31.0,24.0,,161.0,11.0,305.0,1.0,1.0,41.0,5.0,79.0,3.0,435.0,1.0,0.0,14.0,9.0,1.0,27.0,2.0,633.0,25.0,20.0,11.0,11.0,4.0,0.0,,,,,,,,,,,,,
2017-18,919225,34,2018-04-14 15:00:00,57,Watford,Away,145.0,18.0,,1.0,1.0,3.0,,150.0,3.0,,1.0,7.0,14.0,25.0,294.0,,,18.0,21.0,19.0,4.0,,,,,,,,,,,3.0,,,,,,1.0,7.0,6.0,3.0,2.0,2.0,69.0,49.0,,,,3.0,13.0,2.0,3.0,,,6.0,4.0,,,16.0,,49.0,52.0,3.0,36.0,17.0,,,66.0,8.0,8.0,,1.0,3.0,1.0,,177.0,,,,,,8.0,,,,17.0,,7.0,7.0,1.0,1.0,78.0,93.0,39.0,9.0,,,4.0,2.0,383.0,5.0,,,53.0,36.0,32.0,,,,,,161.0,161.0,,23.0,20.0,51.3,,,1.0,13.0,0.0,81.0,,,,,,,,,3.0,60.0,284.0,10.0,4.0,173.0,40.0,36.0,7.0,6.0,11.0,5.0,,112.0,8.0,243.0,,,34.0,17.0,76.0,1.0,405.0,1.0,0.0,4.0,20.0,3.0,27.0,2.0,585.0,13.0,11.0,5.0,6.0,16.0,0.0,,,,,,,,,,,,,
2017-18,919241,35,2018-04-21 15:00:00,57,Watford,Home,106.0,20.0,1.0,2.0,1.0,5.0,,144.0,1.0,,2.0,17.0,8.0,40.0,248.0,,,11.0,24.0,32.0,7.0,1.0,,,,,,,,,,8.0,,,1.0,,,,13.0,3.0,3.0,8.0,6.0,46.0,79.0,,,,2.0,19.0,,17.0,,,4.0,10.0,5.0,,10.0,,73.0,75.0,2.0,22.0,10.0,,,66.0,17.0,12.0,,,3.0,3.0,,153.0,,,,,,2.0,,1.0,1.0,10.0,1.0,12.0,12.0,,2.0,82.0,65.0,39.0,3.0,,5.0,3.0,4.0,342.0,2.0,2.0,,55.0,45.0,34.0,,,,,,171.0,171.0,6.0,30.0,36.0,51.8,1.0,,,19.0,0.0,76.0,1.0,,1.0,,1.0,,10.0,,3.0,82.0,240.0,6.0,8.0,135.0,36.0,22.0,12.0,4.0,22.0,18.0,,138.0,20.0,244.0,1.0,,36.0,9.0,68.0,,357.0,,0.0,14.0,25.0,,24.0,3.0,558.0,13.0,11.0,6.0,4.0,12.0,0.0,,,,,,,,,,,,,
2017-18,919251,36,2018-04-30 20:00:00,57,Watford,Away,107.0,15.0,,2.0,2.0,4.0,,151.0,2.0,,2.0,11.0,4.0,29.0,256.0,,2.0,17.0,19.0,16.0,7.0,,1.0,,,,,,,,,12.0,,,,,,1.0,4.0,8.0,5.0,10.0,3.0,65.0,68.0,,1.0,,1.0,13.0,3.0,9.0,,,,5.0,2.0,,8.0,,55.0,56.0,1.0,22.0,15.0,1.0,,45.0,10.0,10.0,,,,,,138.0,,,,,,10.0,,,,15.0,,15.0,15.0,1.0,2.0,77.0,71.0,37.0,4.0,,1.0,6.0,5.0,325.0,4.0,3.0,,86.0,48.0,21.0,,,,,,153.0,153.0,,32.0,29.0,38.5,,,,13.0,0.0,74.0,,1.0,1.0,,,1.0,5.0,1.0,3.0,59.0,242.0,7.0,7.0,138.0,28.0,22.0,23.0,,7.0,7.0,1.0,90.0,13.0,223.0,1.0,,36.0,5.0,71.0,3.0,354.0,1.0,0.0,13.0,19.0,2.0,26.0,0.0,549.0,22.0,16.0,12.0,,15.0,0.0,,,,,,,,,,,,,
2017-18,919261,37,2018-05-05 15:00:00,57,Watford,Home,154.0,12.0,,1.0,1.0,5.0,,135.0,2.0,,1.0,6.0,13.0,24.0,288.0,,1.0,13.0,25.0,17.0,3.0,1.0,,,,,,,,,1.0,7.0,,1.0,,,,3.0,4.0,7.0,2.0,9.0,2.0,59.0,63.0,4.0,4.0,2.0,5.0,15.0,2.0,9.0,,,2.0,4.0,3.0,,6.0,1.0,50.0,44.0,5.0,41.0,19.0,,1.0,54.0,9.0,11.0,1.0,,3.0,2.0,,155.0,2.0,,2.0,2.0,,8.0,2.0,,,19.0,,8.0,8.0,,1.0,85.0,85.0,39.0,5.0,1.0,,6.0,8.0,362.0,3.0,3.0,,56.0,44.0,21.0,,,,,1.0,138.0,138.0,4.0,24.0,28.0,39.2,,,,15.0,0.0,85.0,,,1.0,,,,1.0,,3.0,55.0,280.0,8.0,6.0,173.0,29.0,41.0,4.0,2.0,11.0,9.0,,96.0,9.0,222.0,,,29.0,15.0,63.0,5.0,384.0,,0.0,11.0,14.0,3.0,16.0,2.0,560.0,15.0,13.0,2.0,2.0,10.0,0.0,,,,,,,,,,,,,
2017-18,919267,38,2018-05-13 15:00:00,57,Watford,Away,184.0,22.0,2.0,6.0,4.0,1.0,,177.0,6.0,1.0,3.0,5.0,5.0,19.0,355.0,,,13.0,11.0,13.0,4.0,1.0,,,1.0,,1.0,,,,,4.0,,,,,,,9.0,2.0,5.0,6.0,1.0,52.0,59.0,1.0,1.0,,2.0,12.0,1.0,11.0,,,5.0,5.0,10.0,,12.0,,57.0,47.0,2.0,24.0,13.0,,,47.0,11.0,6.0,,,2.0,1.0,1.0,148.0,,,,,,8.0,,1.0,,13.0,,15.0,15.0,2.0,3.0,102.0,65.0,43.0,6.0,,1.0,4.0,3.0,410.0,2.0,3.0,,42.0,71.0,28.0,,,,,,137.0,137.0,4.0,25.0,27.0,48.6,,,,12.0,0.0,127.0,,,,,,,3.0,,3.0,72.0,341.0,7.0,5.0,191.0,35.0,24.0,21.0,5.0,21.0,16.0,,112.0,7.0,259.0,1.0,1.0,15.0,8.0,39.0,1.0,429.0,1.0,0.0,7.0,20.0,,17.0,0.0,619.0,32.0,15.0,8.0,5.0,13.0,0.0,,,,,,,,,,,,,
2018-19,987600,1,2018-08-11 15:00:00,57,Watford,Home,169.0,20.0,3.0,7.0,4.0,3.0,1.0,166.0,5.0,1.0,3.0,10.0,6.0,34.0,328.0,,,10.0,24.0,16.0,8.0,3.0,,,,,2.0,,,,,10.0,,,,,,2.0,5.0,5.0,1.0,12.0,7.0,76.0,72.0,2.0,2.0,,3.0,14.0,5.0,9.0,,,8.0,8.0,2.0,,11.0,,60.0,55.0,3.0,11.0,2.0,,,65.0,10.0,15.0,,,5.0,5.0,2.0,168.0,2.0,,1.0,1.0,1.0,8.0,1.0,1.0,,2.0,,11.0,11.0,1.0,3.0,97.0,89.0,43.0,2.0,2.0,6.0,7.0,5.0,410.0,1.0,4.0,,81.0,38.0,36.0,,,,,,159.0,159.0,5.0,20.0,36.0,53.2,,,,14.0,0.0,96.0,,,,,,,9.0,,3.0,89.0,310.0,5.0,13.0,186.0,45.0,11.0,14.0,5.0,20.0,15.0,,145.0,8.0,271.0,2.0,1.0,30.0,6.0,79.0,,437.0,,0.0,19.0,17.0,1.0,16.0,2.0,614.0,28.0,10.0,8.0,8.0,11.0,0.0,,1.0,,,,,,,,,,,
2018-19,987603,2,2018-08-19 13:30:00,57,Watford,Away,106.0,17.0,1.0,3.0,3.0,2.0,,130.0,5.0,,2.0,7.0,8.0,22.0,233.0,,1.0,17.0,32.0,26.0,4.0,1.0,,,,,,,,,1.0,8.0,,,,,,,9.0,5.0,3.0,5.0,4.0,53.0,70.0,3.0,3.0,1.0,3.0,10.0,3.0,4.0,,,2.0,3.0,3.0,,8.0,2.0,68.0,56.0,3.0,29.0,18.0,,,52.0,19.0,8.0,2.0,,2.0,1.0,,157.0,2.0,,2.0,2.0,,11.0,3.0,3.0,,18.0,,13.0,13.0,1.0,2.0,67.0,70.0,23.0,5.0,1.0,,7.0,6.0,318.0,1.0,1.0,,52.0,33.0,23.0,,,,,,158.0,158.0,3.0,26.0,30.0,41.6,,,,10.0,0.0,68.0,1.0,1.0,2.0,,1.0,,,,3.0,70.0,220.0,8.0,8.0,130.0,39.0,29.0,11.0,1.0,7.0,7.0,,123.0,9.0,222.0,5.0,,36.0,8.0,74.0,4.0,345.0,1.0,0.0,9.0,18.0,1.0,25.0,2.0,531.0,18.0,14.0,4.0,2.0,10.0,0.0,,,,,,,,,,,,,
