season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attFastbreak,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attObxdRight,attOneOnOne,attOpenplay,attPenGoal,attPenMiss,attPenTarget,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,ptsGainedLosingPos,punches,putThrough,redCard,rightsidePass,savedIbox,savedObox,saves,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard,attFreekickMiss,foulThrowIn,goalFastbreak,secondYellow,attCorner,attFreekickGoal,attFreekickPost,attLgRight,attObxdLeft,attPenPost,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,fiftyFifty,keeperGoals,subsGoals,successfulFiftyFifty,winningGoal,totalDistance,attLgLeft
2017-18,919000,11,2017-11-04 15:00:00,36,Brighton,Away,150.0,16.0,1.0,2.0,1.0,5.0,,119.0,7.0,,1.0,4.0,4.0,33.0,267.0,,,9.0,27.0,23.0,1.0,1.0,,,,,,,,5.0,,,,,,,,8.0,11.0,1.0,3.0,2.0,52.0,61.0,1.0,,1.0,2.0,14.0,1.0,11.0,,,7.0,8.0,3.0,,9.0,2.0,61.0,54.0,2.0,36.0,20.0,,,37.0,12.0,13.0,1.0,1.0,2.0,,158.0,1.0,,1.0,1.0,,15.0,1.0,1.0,1.0,20.0,,10.0,10.0,1.0,1.0,80.0,84.0,36.0,8.0,,,3.0,2.0,338.0,7.0,,,75.0,49.0,27.0,,,,,,154.0,154.0,,33.0,22.0,43.9,,,,,14.0,0.0,81.0,2.0,,2.0,,,2.0,,3.0,51.0,250.0,5.0,3.0,181.0,26.0,36.0,6.0,7.0,20.0,13.0,,82.0,16.0,210.0,1.0,,34.0,4.0,82.0,2.0,371.0,,0.0,5.0,17.0,,16.0,1.0,542.0,5.0,11.0,3.0,7.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2017-18,919005,12,2017-11-20 20:00:00,36,Brighton,Home,176.0,12.0,2.0,5.0,3.0,1.0,1.0,193.0,3.0,,8.0,5.0,13.0,32.0,364.0,,1.0,16.0,22.0,9.0,4.0,1.0,,,,,,,,7.0,,,,,,,1.0,9.0,10.0,3.0,4.0,5.0,63.0,67.0,1.0,1.0,,4.0,15.0,,18.0,,1.0,6.0,12.0,4.0,,5.0,1.0,62.0,39.0,4.0,17.0,9.0,,2.0,67.0,13.0,5.0,1.0,2.0,1.0,,150.0,1.0,,1.0,1.0,,4.0,2.0,2.0,1.0,9.0,,15.0,15.0,2.0,8.0,107.0,64.0,42.0,7.0,1.0,4.0,2.0,3.0,450.0,4.0,2.0,,76.0,58.0,28.0,,,,,,146.0,146.0,2.0,32.0,24.0,53.8,,,1.0,,15.0,0.0,142.0,3.0,1.0,4.0,,,6.0,,3.0,74.0,354.0,6.0,6.0,199.0,38.0,17.0,16.0,6.0,23.0,17.0,,136.0,4.0,286.0,2.0,,11.0,14.0,62.0,3.0,462.0,,0.0,9.0,14.0,3.0,17.0,1.0,635.0,18.0,14.0,11.0,6.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2017-18,919017,13,2017-11-25 15:00:00,36,Brighton,Away,172.0,20.0,,4.0,4.0,4.0,1.0,143.0,3.0,,5.0,9.0,7.0,34.0,311.0,1.0,2.0,13.0,14.0,14.0,6.0,1.0,1.0,,,1.0,,,,7.0,,,,,,,1.0,5.0,8.0,8.0,4.0,4.0,49.0,81.0,1.0,1.0,,6.0,14.0,3.0,18.0,,1.0,,9.0,5.0,,8.0,2.0,51.0,46.0,6.0,30.0,20.0,,,47.0,9.0,9.0,,3.0,3.0,,137.0,,,,,,8.0,,1.0,,20.0,,14.0,14.0,1.0,5.0,104.0,68.0,35.0,5.0,,3.0,4.0,2.0,383.0,4.0,,1.0,59.0,46.0,21.0,,,,,,141.0,141.0,5.0,41.0,25.0,41.7,,,,1.0,14.0,0.0,114.0,3.0,1.0,4.0,2.0,1.0,3.0,,3.0,70.0,302.0,7.0,7.0,204.0,32.0,30.0,7.0,,17.0,17.0,1.0,100.0,13.0,217.0,1.0,,30.0,9.0,74.0,1.0,404.0,1.0,0.0,8.0,18.0,2.0,17.0,2.0,595.0,19.0,20.0,5.0,,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2017-18,919025,14,2017-11-28 19:45:00,36,Brighton,Home,194.0,18.0,5.0,7.0,2.0,1.0,,147.0,3.0,,3.0,6.0,7.0,34.0,334.0,,,25.0,28.0,25.0,4.0,5.0,,,,,,,,5.0,,,,,,,,7.0,5.0,5.0,6.0,4.0,58.0,72.0,,,,1.0,18.0,2.0,13.0,,1.0,10.0,12.0,6.0,,6.0,2.0,61.0,58.0,1.0,18.0,11.0,,,60.0,13.0,7.0,,1.0,1.0,,176.0,,,,,,10.0,,,1.0,11.0,,8.0,8.0,,3.0,109.0,80.0,39.0,5.0,,3.0,6.0,4.0,434.0,1.0,,,77.0,59.0,34.0,,,,,,168.0,168.0,7.0,35.0,23.0,53.2,,,,,18.0,0.0,109.0,2.0,2.0,4.0,1.0,,4.0,,3.0,72.0,326.0,4.0,9.0,227.0,40.0,18.0,11.0,10.0,29.0,19.0,,130.0,9.0,254.0,1.0,,21.0,7.0,76.0,5.0,452.0,,0.0,10.0,19.0,,28.0,2.0,636.0,18.0,11.0,8.0,10.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2017-18,919035,15,2017-12-02 15:00:00,36,Brighton,Home,246.0,22.0,,2.0,2.0,2.0,,154.0,6.0,,5.0,8.0,17.0,44.0,398.0,,,10.0,13.0,16.0,3.0,,,,,1.0,,,,3.0,1.0,,,,,,2.0,6.0,8.0,5.0,6.0,,80.0,64.0,1.0,1.0,1.0,1.0,9.0,1.0,9.0,,,2.0,7.0,3.0,,11.0,,46.0,46.0,1.0,15.0,10.0,,,65.0,8.0,6.0,1.0,2.0,1.0,,165.0,,,,,,7.0,,,,10.0,,12.0,12.0,3.0,5.0,121.0,74.0,41.0,2.0,,2.0,1.0,2.0,466.0,2.0,2.0,1.0,85.0,51.0,20.0,,,,,1.0,133.0,133.0,4.0,31.0,21.0,42.8,,,,,9.0,0.0,123.0,1.0,1.0,2.0,,,3.0,,3.0,70.0,378.0,3.0,3.0,269.0,43.0,15.0,12.0,2.0,13.0,11.0,,116.0,16.0,233.0,,,20.0,18.0,70.0,,489.0,,0.0,6.0,18.0,,12.0,1.0,626.0,8.0,10.0,6.0,2.0,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2017-18,919045,16,2017-12-09 15:00:00,36,Brighton,Away,150.0,17.0,,,,1.0,,117.0,3.0,,4.0,9.0,6.0,28.0,267.0,,,23.0,35.0,22.0,3.0,1.0,,,,,,,,6.0,,,,,,,1.0,4.0,12.0,7.0,2.0,5.0,64.0,71.0,,,,4.0,23.0,3.0,6.0,,,1.0,6.0,3.0,,15.0,1.0,74.0,50.0,4.0,24.0,11.0,1.0,1.0,58.0,10.0,6.0,,1.0,1.0,,188.0,,,,,,11.0,,1.0,,11.0,,13.0,13.0,1.0,4.0,76.0,97.0,50.0,8.0,,1.0,3.0,2.0,369.0,5.0,1.0,,42.0,65.0,18.0,,,,,,183.0,183.0,1.0,37.0,23.0,41.6,,,,1.0,23.0,0.0,63.0,3.0,1.0,4.0,,,2.0,,3.0,48.0,259.0,13.0,4.0,195.0,32.0,24.0,13.0,1.0,11.0,10.0,,90.0,9.0,207.0,1.0,,40.0,8.0,80.0,5.0,391.0,,0.0,7.0,17.0,,29.0,0.0,598.0,11.0,13.0,5.0,1.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2017-18,919062,17,2017-12-13 20:00:00,36,Brighton,Away,102.0,12.0,2.0,4.0,2.0,3.0,,63.0,1.0,,3.0,4.0,7.0,22.0,161.0,,,12.0,20.0,20.0,5.0,1.0,,,,,,,,5.0,,,,,,,,3.0,14.0,11.0,5.0,2.0,42.0,55.0,,,,4.0,12.0,1.0,11.0,1.0,,2.0,5.0,1.0,,10.0,4.0,56.0,43.0,4.0,37.0,28.0,,,43.0,10.0,5.0,,,,,117.0,,,,,,10.0,,,,28.0,,17.0,17.0,1.0,3.0,44.0,54.0,21.0,10.0,,2.0,4.0,4.0,221.0,11.0,1.0,,31.0,46.0,13.0,,,,,,130.0,130.0,,29.0,17.0,24.9,,,,,12.0,0.0,45.0,2.0,4.0,5.0,,,2.0,,3.0,30.0,151.0,4.0,6.0,134.0,26.0,37.0,10.0,2.0,8.0,6.0,,61.0,11.0,122.0,,,16.0,8.0,61.0,1.0,248.0,1.0,0.0,7.0,13.0,,20.0,1.0,427.0,12.0,14.0,5.0,2.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2017-18,919065,18,2017-12-16 15:00:00,36,Brighton,Home,206.0,19.0,1.0,3.0,2.0,7.0,,172.0,1.0,,2.0,12.0,13.0,40.0,375.0,,,28.0,36.0,32.0,7.0,1.0,,,,,,,,8.0,,1.0,,,,1.0,1.0,4.0,8.0,3.0,8.0,4.0,73.0,79.0,1.0,2.0,,1.0,22.0,4.0,11.0,1.0,1.0,8.0,19.0,6.0,,6.0,3.0,67.0,63.0,1.0,37.0,30.0,,,56.0,13.0,13.0,,4.0,3.0,,192.0,,,,,,4.0,,2.0,1.0,30.0,1.0,9.0,9.0,2.0,2.0,107.0,82.0,39.0,2.0,,4.0,4.0,2.0,455.0,5.0,,,70.0,87.0,41.0,,,,,1.0,167.0,167.0,2.0,36.0,32.0,57.8,1.0,,,,22.0,0.0,103.0,6.0,1.0,6.0,1.0,,6.0,1.0,3.0,86.0,365.0,8.0,8.0,231.0,40.0,37.0,15.0,8.0,36.0,28.0,,124.0,17.0,280.0,2.0,,34.0,15.0,81.0,2.0,475.0,,0.0,12.0,11.0,,33.0,4.0,695.0,19.0,15.0,9.0,8.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2017-18,919074,19,2017-12-23 15:00:00,36,Brighton,Home,161.0,20.0,5.0,8.0,3.0,9.0,,175.0,5.0,,4.0,8.0,9.0,38.0,328.0,,1.0,17.0,25.0,38.0,8.0,4.0,,,,,,,,10.0,,,,,,,,4.0,7.0,5.0,8.0,6.0,60.0,74.0,3.0,3.0,,4.0,16.0,3.0,13.0,,1.0,6.0,13.0,2.0,,6.0,,65.0,79.0,4.0,18.0,10.0,,1.0,64.0,8.0,10.0,1.0,,,,184.0,1.0,,,1.0,,8.0,1.0,1.0,,10.0,,12.0,12.0,,4.0,94.0,80.0,49.0,4.0,,7.0,6.0,3.0,402.0,5.0,3.0,,97.0,59.0,26.0,,,,,,163.0,163.0,5.0,22.0,37.0,51.7,,,,1.0,16.0,0.0,88.0,1.0,,1.0,,,8.0,,3.0,87.0,314.0,8.0,13.0,186.0,37.0,18.0,32.0,6.0,21.0,15.0,,132.0,19.0,261.0,2.0,,29.0,10.0,72.0,6.0,426.0,,0.0,14.0,14.0,2.0,22.0,0.0,641.0,29.0,19.0,19.0,6.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2017-18,919084,20,2017-12-26 15:00:00,36,Brighton,Away,164.0,11.0,,3.0,3.0,3.0,1.0,103.0,7.0,,3.0,11.0,7.0,45.0,264.0,,,7.0,10.0,21.0,5.0,1.0,,,1.0,,,,,5.0,,,,,,,2.0,8.0,13.0,12.0,5.0,3.0,58.0,55.0,,,,2.0,8.0,3.0,13.0,1.0,,1.0,3.0,3.0,,7.0,3.0,43.0,47.0,2.0,32.0,20.0,,,45.0,8.0,7.0,,2.0,1.0,1.0,126.0,,,,,,12.0,,,,20.0,,17.0,17.0,2.0,3.0,73.0,62.0,33.0,13.0,,4.0,2.0,1.0,318.0,8.0,3.0,,49.0,51.0,18.0,,,,,,116.0,116.0,2.0,31.0,13.0,32.9,,,,,8.0,0.0,84.0,4.0,2.0,5.0,,,4.0,1.0,3.0,56.0,247.0,4.0,6.0,185.0,22.0,32.0,11.0,1.0,8.0,7.0,,90.0,10.0,164.0,,,23.0,7.0,72.0,2.0,341.0,,0.0,8.0,13.0,,14.0,1.0,501.0,7.0,10.0,6.0,1.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2017-18,919099,21,2017-12-30 15:00:00,36,Brighton,Away,221.0,21.0,5.0,6.0,1.0,3.0,,181.0,2.0,,,14.0,25.0,53.0,396.0,,,13.0,28.0,31.0,2.0,2.0,,1.0,1.0,,,,,5.0,,,,,,,,8.0,4.0,7.0,6.0,4.0,92.0,80.0,1.0,1.0,,3.0,20.0,2.0,12.0,,,6.0,12.0,3.0,,8.0,2.0,62.0,64.0,3.0,37.0,25.0,,,66.0,10.0,10.0,,2.0,1.0,1.0,187.0,,,,,,7.0,,2.0,,25.0,,10.0,10.0,2.0,,113.0,100.0,51.0,3.0,,3.0,1.0,3.0,482.0,4.0,1.0,,88.0,84.0,26.0,,,,,,159.0,159.0,1.0,41.0,31.0,54.7,,,,,20.0,0.0,113.0,2.0,,2.0,1.0,,5.0,,1.0,73.0,386.0,9.0,4.0,251.0,33.0,37.0,14.0,6.0,22.0,16.0,,109.0,15.0,276.0,2.0,,43.0,26.0,100.0,2.0,505.0,,0.0,10.0,13.0,,21.0,2.0,702.0,15.0,11.0,10.0,6.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2017-18,919104,22,2018-01-01 12:30:00,36,Brighton,Home,155.0,13.0,,3.0,3.0,,,148.0,5.0,,4.0,8.0,4.0,32.0,300.0,,2.0,17.0,16.0,25.0,9.0,,1.0,,,,,,,13.0,,,,,,,,7.0,15.0,11.0,10.0,5.0,55.0,59.0,4.0,2.0,2.0,2.0,17.0,6.0,17.0,,,5.0,13.0,2.0,,2.0,3.0,52.0,69.0,2.0,35.0,16.0,,,45.0,13.0,9.0,1.0,,,,157.0,2.0,,1.0,2.0,,10.0,2.0,,,16.0,,12.0,12.0,2.0,4.0,86.0,71.0,37.0,12.0,1.0,3.0,8.0,6.0,371.0,13.0,2.0,,67.0,49.0,35.0,,,,,,136.0,136.0,2.0,26.0,26.0,49.1,,2.0,,2.0,17.0,0.0,96.0,4.0,2.0,6.0,1.0,1.0,3.0,2.0,2.0,71.0,286.0,8.0,11.0,172.0,28.0,35.0,16.0,5.0,20.0,15.0,1.0,115.0,14.0,242.0,,,25.0,6.0,68.0,1.0,394.0,,0.0,15.0,23.0,5.0,21.0,2.0,613.0,32.0,12.0,12.0,5.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2017-18,919122,23,2018-01-13 15:00:00,36,Brighton,Away,152.0,19.0,2.0,4.0,2.0,3.0,,200.0,8.0,,6.0,5.0,8.0,45.0,348.0,,,10.0,23.0,20.0,7.0,1.0,,,,,,,,8.0,,,,,,,2.0,7.0,8.0,7.0,7.0,6.0,61.0,63.0,,,,4.0,18.0,5.0,9.0,,1.0,6.0,7.0,9.0,,5.0,,54.0,48.0,4.0,35.0,18.0,,1.0,77.0,15.0,8.0,,2.0,2.0,,183.0,,,,,,11.0,,4.0,2.0,18.0,,7.0,7.0,,6.0,102.0,87.0,48.0,10.0,,5.0,3.0,1.0,423.0,5.0,1.0,,66.0,60.0,33.0,,,,,,155.0,155.0,3.0,29.0,22.0,55.9,,,,,18.0,0.0,104.0,1.0,1.0,2.0,,,7.0,,3.0,125.0,331.0,7.0,8.0,174.0,33.0,35.0,7.0,6.0,23.0,18.0,,176.0,14.0,299.0,4.0,,29.0,9.0,86.0,2.0,450.0,1.0,0.0,13.0,17.0,,20.0,0.0,638.0,23.0,12.0,3.0,6.0,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2017-18,919124,24,2018-01-20 12:30:00,36,Brighton,Home,145.0,19.0,2.0,6.0,4.0,2.0,,148.0,1.0,,3.0,4.0,8.0,34.0,287.0,,,21.0,12.0,13.0,6.0,1.0,,,,,,,,8.0,,,,,,1.0,1.0,8.0,7.0,7.0,7.0,3.0,56.0,58.0,1.0,1.0,,3.0,22.0,2.0,18.0,,2.0,5.0,17.0,7.0,,9.0,3.0,55.0,37.0,3.0,14.0,6.0,,1.0,53.0,12.0,5.0,,2.0,,,130.0,,,,,,5.0,,,,6.0,1.0,13.0,13.0,1.0,3.0,80.0,60.0,38.0,3.0,,3.0,4.0,3.0,348.0,3.0,1.0,,46.0,60.0,34.0,,,,,,134.0,134.0,4.0,23.0,27.0,41.7,1.0,,,,22.0,0.0,96.0,2.0,4.0,6.0,,,5.0,,3.0,77.0,279.0,7.0,7.0,170.0,38.0,14.0,12.0,5.0,29.0,24.0,,116.0,6.0,221.0,,,13.0,8.0,64.0,4.0,362.0,1.0,0.0,10.0,11.0,2.0,23.0,3.0,543.0,26.0,16.0,8.0,5.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2017-18,919140,25,2018-01-31 19:45:00,36,Brighton,Away,82.0,14.0,,1.0,1.0,8.0,,134.0,9.0,,,10.0,4.0,40.0,215.0,,,8.0,18.0,39.0,4.0,,,,,,,,,7.0,1.0,,,,,,1.0,3.0,7.0,11.0,5.0,4.0,43.0,64.0,,,1.0,7.0,24.0,3.0,16.0,,,2.0,7.0,4.0,,9.0,1.0,55.0,80.0,7.0,35.0,22.0,,,63.0,10.0,8.0,1.0,2.0,,,146.0,,,,,,16.0,,,1.0,22.0,,16.0,16.0,3.0,1.0,56.0,70.0,37.0,7.0,,3.0,1.0,2.0,283.0,6.0,1.0,,72.0,54.0,20.0,,,,,1.0,153.0,153.0,2.0,33.0,18.0,34.2,,2.0,,,24.0,0.0,70.0,,2.0,2.0,,,4.0,,2.0,76.0,196.0,9.0,4.0,113.0,33.0,35.0,16.0,2.0,13.0,11.0,,115.0,16.0,215.0,1.0,,28.0,5.0,73.0,4.0,315.0,,0.0,9.0,20.0,,14.0,1.0,524.0,11.0,17.0,13.0,2.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2017-18,919145,26,2018-02-03 15:00:00,36,Brighton,Home,132.0,15.0,1.0,7.0,6.0,3.0,,213.0,2.0,,2.0,9.0,11.0,37.0,338.0,,1.0,28.0,28.0,24.0,13.0,1.0,,,,,,,1.0,17.0,,,,,,,1.0,4.0,4.0,,14.0,7.0,72.0,63.0,1.0,1.0,1.0,3.0,19.0,5.0,11.0,,1.0,4.0,10.0,7.0,,11.0,,66.0,45.0,3.0,15.0,8.0,,,71.0,11.0,7.0,2.0,,,,175.0,2.0,,1.0,2.0,,5.0,2.0,,1.0,8.0,,6.0,6.0,,2.0,98.0,89.0,40.0,1.0,1.0,7.0,9.0,5.0,432.0,1.0,1.0,,120.0,51.0,32.0,,,,,,174.0,174.0,3.0,24.0,30.0,54.4,,,,,19.0,0.0,107.0,,,,,,11.0,,3.0,111.0,328.0,6.0,16.0,155.0,35.0,15.0,15.0,4.0,21.0,17.0,,169.0,14.0,318.0,,,28.0,11.0,79.0,3.0,452.0,,0.0,21.0,8.0,1.0,40.0,3.0,635.0,25.0,13.0,9.0,4.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2017-18,919159,27,2018-02-10 15:00:00,36,Brighton,Away,102.0,11.0,2.0,3.0,1.0,2.0,,136.0,7.0,,1.0,7.0,10.0,34.0,235.0,,,12.0,31.0,40.0,10.0,2.0,,,,,,,,10.0,,,,,,,1.0,6.0,6.0,9.0,9.0,5.0,45.0,66.0,1.0,1.0,,3.0,15.0,1.0,12.0,1.0,,4.0,4.0,4.0,,7.0,1.0,62.0,81.0,3.0,46.0,30.0,,,53.0,10.0,6.0,,,1.0,,172.0,1.0,,1.0,1.0,,13.0,1.0,,,30.0,,17.0,17.0,3.0,1.0,83.0,77.0,28.0,7.0,1.0,7.0,6.0,6.0,337.0,7.0,3.0,,59.0,56.0,26.0,,1.0,1.0,1.0,,176.0,176.0,6.0,37.0,15.0,42.9,,2.0,,1.0,15.0,0.0,65.0,2.0,,1.0,1.0,,7.0,,3.0,89.0,224.0,7.0,13.0,145.0,22.0,46.0,12.0,3.0,12.0,9.0,,133.0,15.0,232.0,,,41.0,12.0,85.0,3.0,365.0,,0.0,14.0,28.0,2.0,19.0,0.0,576.0,22.0,15.0,10.0,4.0,21.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2017-18,919165,28,2018-02-24 15:00:00,36,Brighton,Home,153.0,21.0,2.0,3.0,1.0,7.0,,159.0,8.0,,1.0,7.0,3.0,29.0,309.0,2.0,2.0,10.0,12.0,21.0,8.0,1.0,,,,1.0,,,,13.0,1.0,,,1.0,,,,9.0,4.0,8.0,10.0,6.0,57.0,75.0,3.0,,4.0,1.0,15.0,2.0,8.0,,,3.0,5.0,3.0,,10.0,1.0,54.0,57.0,1.0,25.0,12.0,,,45.0,17.0,4.0,2.0,1.0,,,178.0,3.0,,2.0,3.0,,11.0,3.0,,1.0,12.0,1.0,6.0,6.0,,1.0,89.0,83.0,45.0,5.0,1.0,8.0,4.0,5.0,389.0,4.0,1.0,1.0,90.0,27.0,24.0,,,,,1.0,141.0,141.0,4.0,34.0,35.0,47.8,1.0,,,1.0,15.0,0.0,84.0,,1.0,2.0,1.0,,9.0,,3.0,79.0,296.0,4.0,12.0,180.0,40.0,25.0,18.0,2.0,10.0,8.0,,115.0,15.0,238.0,,,30.0,3.0,68.0,3.0,408.0,2.0,0.0,16.0,24.0,3.0,12.0,1.0,576.0,30.0,9.0,8.0,3.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2017-18,919173,29,2018-03-04 13:30:00,36,Brighton,Home,93.0,13.0,3.0,5.0,2.0,4.0,,120.0,3.0,1.0,,4.0,5.0,27.0,208.0,,1.0,9.0,21.0,18.0,7.0,2.0,,,,,,,,7.0,,,,,,,1.0,4.0,9.0,6.0,8.0,5.0,44.0,72.0,2.0,,2.0,1.0,21.0,2.0,16.0,,2.0,6.0,7.0,3.0,1.0,7.0,3.0,57.0,58.0,1.0,38.0,17.0,,,56.0,13.0,11.0,1.0,1.0,1.0,,139.0,2.0,,2.0,1.0,1.0,5.0,1.0,1.0,1.0,17.0,,13.0,13.0,5.0,,50.0,65.0,30.0,11.0,,4.0,7.0,6.0,263.0,6.0,3.0,,72.0,37.0,23.0,,,,,,130.0,130.0,5.0,37.0,22.0,31.9,,,,1.0,21.0,0.0,54.0,4.0,2.0,6.0,,,5.0,,3.0,70.0,197.0,12.0,11.0,108.0,28.0,38.0,11.0,5.0,16.0,11.0,,110.0,9.0,195.0,1.0,1.0,18.0,6.0,59.0,6.0,287.0,1.0,0.0,13.0,21.0,2.0,16.0,3.0,494.0,20.0,14.0,8.0,6.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2017-18,919186,30,2018-03-10 15:00:00,36,Brighton,Away,104.0,9.0,,1.0,1.0,1.0,,87.0,4.0,,4.0,6.0,,24.0,190.0,,,10.0,16.0,20.0,5.0,,,,,1.0,1.0,,,7.0,,,,,,,1.0,8.0,8.0,6.0,3.0,7.0,47.0,47.0,,,,5.0,11.0,1.0,7.0,,,3.0,6.0,3.0,,9.0,1.0,46.0,46.0,5.0,35.0,15.0,,,53.0,14.0,10.0,,1.0,,,133.0,,,,,,13.0,,,,15.0,,8.0,8.0,,4.0,49.0,72.0,27.0,10.0,,2.0,3.0,4.0,270.0,3.0,1.0,1.0,48.0,29.0,20.0,,1.0,1.0,1.0,,149.0,149.0,4.0,21.0,12.0,41.0,,,,1.0,11.0,0.0,73.0,2.0,,2.0,,,5.0,,3.0,46.0,178.0,6.0,5.0,130.0,26.0,35.0,2.0,2.0,11.0,9.0,,98.0,15.0,183.0,,,23.0,2.0,66.0,1.0,302.0,,1.0,10.0,14.0,,18.0,1.0,459.0,10.0,8.0,2.0,3.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2017-18,919198,31,2018-05-09 20:00:00,36,Brighton,Away,166.0,13.0,,1.0,1.0,4.0,,75.0,5.0,,,5.0,6.0,26.0,240.0,,,12.0,21.0,10.0,3.0,1.0,,,,,,,,5.0,,,,,,,1.0,4.0,12.0,7.0,4.0,2.0,55.0,52.0,1.0,1.0,1.0,1.0,4.0,,15.0,,,3.0,5.0,1.0,,7.0,,58.0,33.0,1.0,25.0,12.0,,,36.0,7.0,5.0,1.0,,,,125.0,1.0,,1.0,1.0,,11.0,1.0,,,12.0,,16.0,16.0,4.0,,62.0,55.0,24.0,4.0,,2.0,3.0,3.0,275.0,4.0,2.0,,18.0,57.0,16.0,,,,,,112.0,112.0,,43.0,3.0,26.2,,,,,4.0,0.0,59.0,3.0,1.0,4.0,1.0,,3.0,,3.0,27.0,224.0,2.0,5.0,187.0,25.0,25.0,12.0,3.0,9.0,6.0,,43.0,8.0,123.0,,,21.0,7.0,56.0,2.0,301.0,,0.0,6.0,14.0,1.0,16.0,1.0,454.0,7.0,20.0,4.0,3.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,
