season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2020-21,8896944,1,2,Leeds_United,Away,28088,28690,Pablo Hernández,pablo-hernandez,M,False,,,1.0,12.0,12.0,24.0,,,3.0,,,,3.0,,,4.0,4.0,,,,,,,,,,,62.0,,,,,,,,19.0,,6.2,,,,,,1.0,2.0,,4.0,,25.0,15.0,38.0,0,3.0,48.0,1.0,1.0,,2.0
2020-21,8896944,1,2,Leeds_United,Away,44900,72222,Mateusz Klich,mateusz-klich,M,False,,,,12.0,14.0,26.0,2.0,1.0,4.0,,,,5.0,,,10.0,6.0,,,2.0,,1.0,,,1.0,,,81.0,1.0,2.0,,,,,,10.0,,7.0,,,,,2.0,2.0,1.0,,1.0,,17.0,14.0,30.0,1,4.0,50.0,3.0,,1.0,3.0
2020-21,8896944,1,2,Leeds_United,Away,542472,80954,Rodrigo,rodrigo,M,True,,,,1.0,1.0,2.0,5.0,1.0,2.0,,,,1.0,,,7.0,2.0,,,1.0,,,,,,,,28.0,,,,1.0,,,,1.0,,6.1,,,,,2.0,,,,,,1.0,2.0,3.0,0,,6.0,,1.0,,
2020-21,8896944,1,2,Leeds_United,Away,786028,155405,Kalvin Phillips,kalvin-phillips,M,False,1.0,,4.0,11.0,31.0,41.0,1.0,2.0,7.0,,,,1.0,,1.0,4.0,4.0,,,,1.0,,,,3.0,2.0,,90.0,,1.0,,,,,,18.0,,7.0,,,1.0,,2.0,1.0,1.0,,7.0,,18.0,34.0,51.0,1,2.0,74.0,3.0,,,1.0
2020-21,8896944,1,2,Leeds_United,Away,907464,215460,Ian Poveda,ian-poveda,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896915,2,2,Leeds_United,Home,44900,72222,Mateusz Klich,mateusz-klich,M,False,,,1.0,26.0,19.0,45.0,,2.0,12.0,,,,4.0,,,8.0,5.0,,,3.0,1.0,1.0,,,3.0,1.0,,90.0,1.0,,,,,,,21.0,,7.3,,,,,,1.0,2.0,,3.0,1.0,40.0,24.0,62.0,1,2.0,74.0,1.0,1.0,,2.0
2020-21,8896915,2,2,Leeds_United,Home,542472,80954,Rodrigo,rodrigo,M,False,,,,3.0,9.0,12.0,,1.0,4.0,,,,2.0,,,2.0,2.0,,,,,,,,,,,45.0,,,,,,,,9.0,,6.4,,,,,,1.0,1.0,,,,7.0,12.0,18.0,0,,22.0,2.0,,1.0,
2020-21,8896915,2,2,Leeds_United,Home,786028,155405,Kalvin Phillips,kalvin-phillips,M,False,3.0,,3.0,15.0,19.0,31.0,1.0,,8.0,,,,2.0,,,3.0,8.0,,,,,,,,1.0,2.0,,90.0,,,,,,,,21.0,,7.5,,,,,4.0,,9.0,,7.0,,26.0,24.0,41.0,0,6.0,71.0,5.0,2.0,,4.0
2020-21,8896915,2,2,Leeds_United,Home,907464,215460,Ian Poveda,ian-poveda,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896946,3,2,Leeds_United,Away,44900,72222,Mateusz Klich,mateusz-klich,M,False,,,2.0,31.0,10.0,41.0,3.0,2.0,3.0,,,1.0,2.0,,2.0,8.0,3.0,,,,,,,,2.0,3.0,,90.0,,,,,,,,17.0,,6.7,,,,,1.0,1.0,2.0,,3.0,,42.0,10.0,50.0,1,1.0,68.0,2.0,,,1.0
