element,player_code,first_name,second_name,fixture_code,total_points,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
253,172649,Dean,Henderson,2561902,6,False,90,0,0,1,0,0,0,0,0,0,2,0,27,22.4,10.0,0.0,3.2,2,5,0,0,1,0.00,0.00,0.00,1.60,50,0,649134,0,0
253,172649,Dean,Henderson,2561909,2,False,90,0,0,0,1,0,0,0,0,0,0,0,3,3.4,0.0,0.0,0.3,0,4,0,0,1,0.00,0.00,0.00,0.93,50,7533,783308,39150,31617
253,172649,Dean,Henderson,2561915,7,False,90,0,0,1,0,0,0,0,0,0,4,0,31,31.0,0.0,0.0,3.1,0,7,0,0,1,0.00,0.00,0.00,1.13,50,-5875,812861,44677,50552
253,172649,Dean,Henderson,2561929,6,False,90,0,0,1,0,0,0,0,0,0,0,0,22,4.4,0.0,0.0,0.4,1,8,0,0,1,0.00,0.00,0.00,0.36,50,93089,958978,140681,47592
253,172649,Dean,Henderson,2561943,1,False,90,0,0,0,1,0,0,0,1,0,2,0,11,20.0,0.0,0.0,2.0,3,7,0,0,1,0.00,0.03,0.03,0.66,50,16237,974530,48907,32670
253,172649,Dean,Henderson,2561948,3,False,90,0,0,0,1,0,0,0,0,0,3,0,14,21.4,0.0,0.0,2.1,0,9,0,0,1,0.00,0.00,0.00,2.14,50,-52745,913168,22918,75663
253,172649,Dean,Henderson,2561960,2,False,90,0,0,0,2,0,0,0,0,0,5,0,18,42.4,0.0,0.0,4.2,0,15,0,0,1,0.00,0.00,0.00,2.03,50,29369,961958,60621,31252
253,172649,Dean,Henderson,2561967,1,False,90,0,0,0,3,0,0,0,0,0,2,0,1,15.0,0.0,0.0,1.5,0,7,0,0,1,0.00,0.02,0.02,2.03,50,-2092,966886,33319,35411
253,172649,Dean,Henderson,2561976,2,False,90,0,0,0,1,0,0,0,0,0,2,0,9,17.4,0.0,0.0,1.7,0,4,0,0,1,0.00,0.01,0.01,1.08,50,-38652,929448,6824,45476
253,172649,Dean,Henderson,2561987,6,False,90,0,0,1,0,0,0,0,0,0,2,0,25,13.0,0.0,0.0,1.3,1,7,0,0,1,0.00,0.00,0.00,0.54,50,-5016,929780,25340,30356
253,172649,Dean,Henderson,2561998,9,False,90,0,0,1,0,0,0,0,0,0,3,2,31,24.0,0.0,0.0,2.4,6,8,0,0,1,0.00,0.00,0.00,0.38,50,1267,936409,21827,20560
253,172649,Dean,Henderson,2562014,6,False,90,0,0,1,0,0,0,0,0,0,1,0,24,7.4,0.0,0.0,0.7,0,8,0,0,1,0.00,0.00,0.00,1.79,50,53278,1018355,68630,15352
253,172649,Dean,Henderson,2562018,2,False,90,0,0,0,2,0,0,0,0,0,4,0,16,30.0,0.0,0.0,3.0,4,12,0,0,1,0.00,0.00,0.00,1.19,50,10286,1002730,29965,19679
253,172649,Dean,Henderson,2562028,7,False,90,0,0,1,0,0,0,0,0,0,3,0,28,24.8,0.0,0.0,2.5,1,7,0,0,1,0.00,0.00,0.00,0.95,50,59658,1083424,70797,11139
253,172649,Dean,Henderson,2562039,3,False,90,0,0,0,1,0,0,0,0,0,3,0,14,21.6,0.0,0.0,2.2,1,11,0,0,1,0.00,0.01,0.01,0.76,51,59265,1135525,77078,17813
253,172649,Dean,Henderson,2562049,1,False,90,0,0,0,3,0,0,0,1,0,3,0,-3,15.6,0.0,0.0,1.6,0,6,0,0,1,0.00,0.00,0.00,1.19,51,-35647,1087846,44507,80154
253,172649,Dean,Henderson,2562060,0,False,90,0,0,0,4,0,0,0,0,0,2,0,-1,20.6,0.0,0.0,2.1,1,7,0,0,1,0.00,0.01,0.01,2.67,51,28574,1137433,50322,21748
253,172649,Dean,Henderson,2562069,3,False,90,0,0,0,1,0,0,0,0,0,3,0,12,22.2,0.0,0.0,2.2,0,8,0,0,1,0.00,0.00,0.00,0.84,51,-40256,1070442,7958,48214
253,172649,Dean,Henderson,2562079,3,False,90,0,0,0,1,0,0,0,0,0,4,0,16,30.6,0.0,0.0,3.1,0,10,0,0,1,0.00,0.00,0.00,1.91,51,-14515,1076976,10393,24908
253,172649,Dean,Henderson,2562092,2,False,90,0,0,0,2,0,0,0,0,0,5,0,17,41.0,0.0,0.0,4.1,6,6,0,0,1,0.00,0.00,0.00,2.08,51,-34444,1047074,3942,38386
253,172649,Dean,Henderson,2562099,7,False,90,0,0,1,0,0,0,0,0,0,4,0,29,25.8,0.0,0.0,2.6,2,8,0,0,1,0.00,0.00,0.00,1.74,51,-29469,1020040,8085,37554
253,172649,Dean,Henderson,2562112,2,False,90,0,0,0,2,0,0,0,0,0,5,0,15,44.6,0.0,0.0,4.5,2,4,0,0,1,0.00,0.00,0.00,1.71,51,-12082,1012276,15982,28064
253,172649,Dean,Henderson,2562119,1,False,90,0,0,0,3,0,0,0,0,0,2,0,3,16.0,0.0,0.0,1.6,2,10,0,0,1,0.00,0.00,0.00,2.20,50,-30419,981887,3344,33763
253,172649,Dean,Henderson,2562131,2,False,90,0,0,0,1,0,0,0,0,0,0,0,6,4.4,0.0,0.0,0.4,3,10,0,0,1,0.00,0.00,0.00,0.49,50,-31412,951282,7109,38521
253,172649,Dean,Henderson,2562137,8,False,90,0,0,1,0,0,0,0,0,0,2,2,27,16.0,0.0,0.0,1.6,1,12,0,0,1,0.00,0.01,0.01,0.85,50,-16679,935927,12497,29176
253,172649,Dean,Henderson,2562148,1,False,90,0,0,0,3,0,0,0,0,0,1,0,0,11.0,0.0,0.0,1.1,0,9,0,0,1,0.00,0.01,0.01,0.53,50,21525,972931,39965,18440
253,172649,Dean,Henderson,2562158,16,False,90,0,0,1,0,0,1,0,0,0,7,3,50,69.8,0.0,0.0,7.0,2,9,0,0,1,0.00,0.00,0.00,1.63,50,-5575,958324,13813,19388
253,172649,Dean,Henderson,2562172,3,False,90,0,0,0,2,0,0,0,1,0,9,0,20,48.8,0.0,0.0,4.9,2,12,0,0,1,0.00,0.00,0.00,2.05,50,10142,967991,29913,19771
253,172649,Dean,Henderson,2562183,3,False,90,0,0,0,1,0,0,0,0,0,3,0,13,27.4,0.0,0.0,2.7,3,4,0,0,1,0.00,0.00,0.00,1.58,50,29307,1001643,41601,12294
253,172649,Dean,Henderson,2562189,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,101689,1108408,112252,10563
253,172649,Dean,Henderson,2562209,2,False,90,0,0,0,1,0,0,0,0,0,2,0,12,14.8,0.0,0.0,1.5,2,12,0,0,1,0.00,0.00,0.00,1.13,51,-7626,1062165,24220,31846
