season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2018-19,7827910,3,54,Fulham,Home,249407,108093,Luciano Vietto,luciano-vietto,F,False,2.0,,1.0,22.0,10.0,30.0,,1.0,3.0,1.0,,1.0,1.0,,,1.0,6.0,2.0,,,2.0,2.0,,,,,5.0,90.0,,,,,,,,,18.0,,7.7,,,2.0,,2.0,4.0,4.0,,3.0,,31.0,10.0,37.0,3,,57.0,5.0,1.0,1.0,
2018-19,7827910,3,54,Fulham,Home,603736,197030,Aboubakar Kamara,aboubakar-kamara,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827914,4,54,Fulham,Away,70492,66842,Andre Schürrle,andre-schurrle,F,False,1.0,,1.0,24.0,9.0,32.0,,,5.0,,,1.0,1.0,,,1.0,5.0,4.0,,,,,1.0,,,,2.0,87.0,1.0,,,,,,,,10.0,,7.3,,,1.0,,,3.0,1.0,,2.0,2.0,28.0,9.0,36.0,3,1.0,53.0,2.0,3.0,,1.0
2018-19,7827914,4,54,Fulham,Away,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,False,,,2.0,17.0,8.0,25.0,3.0,3.0,2.0,,,,,,,6.0,11.0,7.0,,,2.0,,1.0,,,1.0,,90.0,2.0,,,1.0,,,,,14.0,,7.2,,,1.0,,5.0,4.0,1.0,,2.0,2.0,20.0,8.0,27.0,3,,57.0,3.0,1.0,3.0,
2018-19,7827914,4,54,Fulham,Away,249407,108093,Luciano Vietto,luciano-vietto,F,False,,,,14.0,7.0,21.0,,,6.0,,,1.0,,,,1.0,4.0,6.0,,,1.0,,,,,,,74.0,,,,1.0,,,,,13.0,,6.4,,,,,1.0,4.0,,,1.0,,21.0,8.0,29.0,1,2.0,44.0,2.0,2.0,2.0,2.0
2018-19,7827914,4,54,Fulham,Away,603736,197030,Aboubakar Kamara,aboubakar-kamara,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827939,5,54,Fulham,Away,70492,66842,Andre Schürrle,andre-schurrle,F,False,,,4.0,12.0,8.0,20.0,,1.0,4.0,,,1.0,2.0,,,2.0,5.0,6.0,,,,,,,,,,90.0,2.0,,,,,,,,12.0,,7.1,,,2.0,,1.0,4.0,,,5.0,1.0,16.0,12.0,28.0,5,1.0,44.0,1.0,1.0,3.0,
2018-19,7827939,5,54,Fulham,Away,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,False,,,,7.0,11.0,18.0,3.0,4.0,,,,,1.0,,,,6.0,5.0,,,2.0,,,,,,,90.0,1.0,,,,,,,,11.0,,6.6,,,1.0,,,,,,1.0,,11.0,12.0,23.0,2,,35.0,6.0,2.0,,
2018-19,7827939,5,54,Fulham,Away,249407,108093,Luciano Vietto,luciano-vietto,F,False,,,,9.0,7.0,16.0,,,1.0,,,,3.0,,,2.0,8.0,3.0,,,,,,,,1.0,2.0,69.0,,,,,,,,,9.0,,6.2,,,,,,3.0,,,,,12.0,7.0,19.0,0,1.0,31.0,1.0,2.0,,
2018-19,7827945,6,54,Fulham,Home,70492,66842,Andre Schürrle,andre-schurrle,F,False,1.0,,4.0,12.0,5.0,16.0,,1.0,2.0,2.0,,2.0,1.0,,,,2.0,3.0,,,,,,,,,3.0,90.0,,,,,,,,,10.0,,7.1,,,,,,1.0,3.0,,4.0,1.0,18.0,7.0,22.0,2,1.0,33.0,1.0,1.0,,1.0
2018-19,7827945,6,54,Fulham,Home,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,False,,,,10.0,5.0,15.0,5.0,11.0,1.0,,1.0,3.0,,,,,6.0,13.0,,,1.0,,1.0,,1.0,,1.0,90.0,2.0,,,,,,,,13.0,,7.7,,,3.0,,2.0,,,,,3.0,17.0,8.0,25.0,8,1.0,41.0,3.0,1.0,,
2018-19,7827945,6,54,Fulham,Home,249407,108093,Luciano Vietto,luciano-vietto,F,False,1.0,,,26.0,5.0,30.0,,1.0,9.0,1.0,1.0,,,,,2.0,3.0,4.0,,,1.0,1.0,,,,2.0,2.0,90.0,1.0,,,,,,,,15.0,,7.5,,,2.0,,1.0,1.0,5.0,,2.0,,36.0,7.0,38.0,3,,56.0,1.0,2.0,1.0,
2018-19,7827945,6,54,Fulham,Home,603736,197030,Aboubakar Kamara,aboubakar-kamara,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827971,7,54,Fulham,Away,70492,66842,Andre Schürrle,andre-schurrle,F,False,,,,14.0,3.0,17.0,,1.0,3.0,1.0,,,,,,2.0,6.0,4.0,,,2.0,,,,,1.0,4.0,90.0,,,,,,,,,10.0,,7.1,,,1.0,,2.0,2.0,1.0,,1.0,,18.0,3.0,20.0,1,2.0,35.0,1.0,1.0,,1.0
2018-19,7827971,7,54,Fulham,Away,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,False,,,3.0,12.0,9.0,21.0,7.0,7.0,1.0,,,,,,,1.0,8.0,8.0,,,,,,,,,,90.0,,2.0,,,,,,,13.0,,7.1,,,3.0,,4.0,,,,3.0,,21.0,9.0,30.0,3,,47.0,3.0,1.0,,
2018-19,7827971,7,54,Fulham,Away,249407,108093,Luciano Vietto,luciano-vietto,F,False,,,,18.0,6.0,24.0,,,6.0,,1.0,,,,,4.0,6.0,3.0,,,,,,,,,1.0,64.0,,,,,,,,,14.0,,5.9,,,,,,3.0,,,2.0,,23.0,6.0,29.0,0,1.0,44.0,2.0,1.0,1.0,1.0
2018-19,7827986,8,54,Fulham,Home,70492,66842,Andre Schürrle,andre-schurrle,F,False,,,1.0,17.0,2.0,19.0,1.0,,3.0,,,3.0,1.0,,,4.0,8.0,2.0,,,1.0,,1.0,,,,,90.0,2.0,,,,,,,,12.0,,7.0,,,2.0,,,1.0,2.0,,2.0,1.0,20.0,3.0,21.0,7,1.0,45.0,3.0,1.0,,1.0
2018-19,7827986,8,54,Fulham,Home,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,False,,,,15.0,8.0,23.0,4.0,5.0,2.0,,,1.0,,,,2.0,8.0,7.0,,,2.0,,,,,,3.0,90.0,1.0,,,,,,,,14.0,,6.9,,,1.0,,,,,,,1.0,24.0,10.0,34.0,3,1.0,44.0,1.0,1.0,,
2018-19,7827986,8,54,Fulham,Home,249407,108093,Luciano Vietto,luciano-vietto,F,False,,,,19.0,6.0,25.0,,,4.0,1.0,,,1.0,,,3.0,5.0,6.0,,,1.0,1.0,,,,,2.0,83.0,1.0,,,,,,,,12.0,,7.5,,,1.0,,,,1.0,,1.0,,24.0,6.0,29.0,2,2.0,47.0,3.0,4.0,,1.0
2018-19,7827986,8,54,Fulham,Home,603736,197030,Aboubakar Kamara,aboubakar-kamara,F,True,,,1.0,4.0,1.0,5.0,,,1.0,,1.0,,,,,,2.0,,,,1.0,,,,,,,36.0,,,,,,,,,6.0,,6.2,,,2.0,,,1.0,1.0,,1.0,,7.0,1.0,7.0,2,,16.0,1.0,,,
2018-19,7828010,9,54,Fulham,Away,70492,66842,Andre Schürrle,andre-schurrle,F,False,1.0,,,18.0,11.0,28.0,1.0,2.0,8.0,,,2.0,2.0,,,2.0,5.0,8.0,,,,,1.0,,,1.0,,90.0,1.0,1.0,,,,,,,15.0,,7.4,,,,,1.0,,1.0,,1.0,,19.0,19.0,37.0,3,4.0,58.0,4.0,2.0,,1.0
2018-19,7828010,9,54,Fulham,Away,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,False,,,,8.0,5.0,13.0,8.0,1.0,,1.0,,,,,,5.0,14.0,5.0,,,2.0,1.0,,,,1.0,1.0,90.0,,,,,,,,,18.0,,6.7,,,,,3.0,,,,,,16.0,6.0,22.0,0,,44.0,4.0,5.0,,
2018-19,7828010,9,54,Fulham,Away,249407,108093,Luciano Vietto,luciano-vietto,F,True,,,,3.0,3.0,6.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,8.0,,,,,,,,,,,6.4,,,,,,,,,,,3.0,3.0,6.0,0,,6.0,,,,
2018-19,7828010,9,54,Fulham,Away,603736,197030,Aboubakar Kamara,aboubakar-kamara,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827930,10,54,Fulham,Home,70492,66842,Andre Schürrle,andre-schurrle,F,False,,,1.0,13.0,13.0,26.0,3.0,2.0,6.0,,,,2.0,,,,8.0,4.0,,,2.0,,,,,,,90.0,1.0,,,,,,,,10.0,,6.5,,,1.0,,1.0,2.0,,,2.0,,19.0,13.0,32.0,2,1.0,47.0,3.0,,1.0,1.0
2018-19,7827930,10,54,Fulham,Home,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,False,,,,14.0,12.0,26.0,5.0,10.0,5.0,,,,,,,1.0,8.0,11.0,,,3.0,,,,,1.0,,90.0,,,,,,,,,8.0,,7.0,,,2.0,,4.0,,,,,,18.0,13.0,31.0,2,1.0,44.0,2.0,,,
2018-19,7827930,10,54,Fulham,Home,249407,108093,Luciano Vietto,luciano-vietto,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827930,10,54,Fulham,Home,603736,197030,Aboubakar Kamara,aboubakar-kamara,F,False,,,1.0,19.0,9.0,28.0,,2.0,5.0,,,,2.0,,,1.0,5.0,5.0,,,3.0,,,,,1.0,,90.0,,,,,,,,,11.0,,6.7,,,4.0,,3.0,,3.0,,1.0,1.0,26.0,9.0,32.0,4,2.0,53.0,2.0,1.0,,1.0
2018-19,7827948,11,54,Fulham,Away,70492,66842,Andre Schürrle,andre-schurrle,F,False,,,,22.0,7.0,29.0,,,4.0,,,,1.0,,,3.0,10.0,3.0,,,3.0,,,,,,,90.0,,,,,,,,,19.0,,6.3,,,1.0,,,4.0,1.0,,1.0,2.0,28.0,10.0,37.0,1,,57.0,3.0,2.0,1.0,
2018-19,7827948,11,54,Fulham,Away,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,False,,,,10.0,8.0,18.0,12.0,8.0,2.0,,,4.0,,,,2.0,15.0,15.0,,,,,,,,,,90.0,,,,,,,,,20.0,,6.7,,,1.0,,1.0,3.0,,,,3.0,18.0,12.0,30.0,5,2.0,55.0,5.0,3.0,2.0,
2018-19,7827948,11,54,Fulham,Away,249407,108093,Luciano Vietto,luciano-vietto,F,False,,,,6.0,3.0,9.0,,1.0,,,,,,,,1.0,1.0,3.0,,,,,,,,1.0,,45.0,1.0,,,,,,,,9.0,,6.8,,,,,,,,,,,10.0,5.0,15.0,1,2.0,23.0,2.0,,,1.0
2018-19,7827976,12,54,Fulham,Away,70492,66842,Andre Schürrle,andre-schurrle,F,False,,,,8.0,4.0,12.0,1.0,,4.0,,,1.0,,,,,1.0,2.0,,,,,,,,,,78.0,1.0,,,,,,,,8.0,,6.7,,,,,,1.0,4.0,,,1.0,13.0,5.0,14.0,2,1.0,26.0,2.0,,1.0,1.0
2018-19,7827976,12,54,Fulham,Away,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,False,,,1.0,10.0,7.0,17.0,7.0,2.0,3.0,,,,,,,4.0,12.0,7.0,,,1.0,,,,,,,90.0,1.0,1.0,,,,,,,13.0,,6.8,,,1.0,,1.0,1.0,,,1.0,3.0,13.0,9.0,22.0,2,1.0,40.0,2.0,4.0,,
2018-19,7827976,12,54,Fulham,Away,249407,108093,Luciano Vietto,luciano-vietto,F,True,,,,2.0,4.0,6.0,,,1.0,,,,1.0,,,1.0,2.0,,,,,,,,,,,12.0,,,,,,,,,2.0,,6.4,,,,,,,,,,,3.0,4.0,7.0,0,,9.0,,,,
2018-19,7828000,13,54,Fulham,Home,70492,66842,Andre Schürrle,andre-schurrle,F,False,,,,10.0,3.0,13.0,1.0,,3.0,,,,4.0,,,,9.0,3.0,,,2.0,,1.0,,,,2.0,74.0,1.0,,,,,,,,7.0,,6.5,,,,,2.0,2.0,,,,1.0,11.0,5.0,16.0,1,3.0,28.0,2.0,,,
2018-19,7828000,13,54,Fulham,Home,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,False,,,1.0,12.0,8.0,20.0,6.0,5.0,3.0,,,1.0,1.0,,,5.0,14.0,10.0,,,1.0,,2.0,,,,2.0,86.0,3.0,,,,,,,,19.0,,8.6,,,,,3.0,2.0,,,1.0,2.0,21.0,9.0,30.0,4,2.0,58.0,3.0,2.0,1.0,1.0
2018-19,7828000,13,54,Fulham,Home,603736,197030,Aboubakar Kamara,aboubakar-kamara,F,True,,,,4.0,,4.0,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,16.0,,,,,,,,,6.0,,6.4,,,,,,,1.0,,1.0,,9.0,1.0,9.0,0,,10.0,,,,
2018-19,7828022,14,54,Fulham,Away,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,False,,,,13.0,6.0,19.0,7.0,7.0,,,,,1.0,,,4.0,15.0,11.0,,,3.0,,,,,,,90.0,,1.0,,,,,,,13.0,,6.6,,,1.0,,,,,,1.0,,18.0,10.0,28.0,1,3.0,42.0,,2.0,,2.0
2018-19,7828022,14,54,Fulham,Away,603736,197030,Aboubakar Kamara,aboubakar-kamara,F,True,,,2.0,8.0,1.0,9.0,,1.0,1.0,,,,,,,,4.0,2.0,,,3.0,,,,,,,45.0,,,,,,,,,5.0,,6.6,,,1.0,,,2.0,2.0,,2.0,,11.0,1.0,10.0,1,,18.0,,,1.0,
2018-19,7828033,15,54,Fulham,Home,70492,66842,Andre Schürrle,andre-schurrle,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828033,15,54,Fulham,Home,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,False,,,,21.0,4.0,25.0,4.0,11.0,3.0,,,1.0,,,,,5.0,13.0,,,1.0,1.0,,,,,3.0,90.0,2.0,,,,,,,,17.0,,7.8,,,2.0,,3.0,1.0,1.0,,,1.0,28.0,6.0,33.0,5,,56.0,7.0,1.0,1.0,
2018-19,7828033,15,54,Fulham,Home,249407,108093,Luciano Vietto,luciano-vietto,F,False,,,,6.0,4.0,10.0,1.0,1.0,2.0,,,1.0,,,,3.0,6.0,5.0,,,3.0,,,,,,,45.0,,,,,,,,,7.0,,6.3,,,,,,2.0,,,,,8.0,4.0,12.0,1,,26.0,1.0,2.0,2.0,
2018-19,7828033,15,54,Fulham,Home,603736,197030,Aboubakar Kamara,aboubakar-kamara,F,False,,,,12.0,4.0,16.0,3.0,2.0,2.0,,,,,,,,5.0,3.0,,,2.0,,1.0,,,,1.0,90.0,2.0,,,,,,,,11.0,,7.5,,,2.0,,,,4.0,,1.0,1.0,20.0,4.0,20.0,4,,39.0,3.0,1.0,,
2018-19,7828059,16,54,Fulham,Away,70492,66842,Andre Schürrle,andre-schurrle,F,False,,,1.0,14.0,7.0,21.0,1.0,,2.0,,,,1.0,,,,2.0,,,,,,,,,1.0,,73.0,,,,,,,,,9.0,,6.5,,,2.0,,,,3.0,,2.0,,21.0,8.0,26.0,2,,35.0,1.0,,,
2018-19,7828059,16,54,Fulham,Away,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,False,,,,3.0,4.0,7.0,6.0,2.0,,,,1.0,,,,1.0,8.0,3.0,,,1.0,,,,,,,45.0,1.0,,,,,,,,9.0,,6.4,,,,,1.0,2.0,,,1.0,,7.0,4.0,11.0,2,,22.0,2.0,,1.0,
2018-19,7828059,16,54,Fulham,Away,249407,108093,Luciano Vietto,luciano-vietto,F,True,,,,18.0,3.0,21.0,2.0,,1.0,,,,1.0,,,1.0,5.0,3.0,,,1.0,,,,,,1.0,45.0,1.0,,,,,,,,3.0,,6.8,,,,,,2.0,,,,,20.0,3.0,23.0,1,1.0,29.0,,,2.0,
2018-19,7828059,16,54,Fulham,Away,603736,197030,Aboubakar Kamara,aboubakar-kamara,F,True,,,1.0,11.0,2.0,13.0,1.0,,1.0,,,,,,,2.0,4.0,2.0,,,,,1.0,,,,,45.0,1.0,,,,,,,1.0,11.0,,7.2,,,1.0,,,2.0,1.0,,1.0,,16.0,3.0,18.0,2,,30.0,2.0,1.0,1.0,
2018-19,7828071,17,54,Fulham,Home,70492,66842,Andre Schürrle,andre-schurrle,F,False,,,1.0,19.0,5.0,24.0,1.0,2.0,3.0,,,,1.0,,,1.0,4.0,3.0,,,1.0,,,,,,,77.0,,,,,,,,,9.0,,6.6,,,3.0,,2.0,1.0,1.0,,1.0,,27.0,5.0,31.0,3,,40.0,,,1.0,
2018-19,7828071,17,54,Fulham,Home,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,False,,,,22.0,5.0,27.0,2.0,11.0,5.0,1.0,1.0,1.0,,,,2.0,6.0,15.0,,,2.0,,,,,,2.0,90.0,1.0,,,,,,,,20.0,,7.4,,,2.0,,2.0,1.0,1.0,,1.0,2.0,35.0,6.0,40.0,4,1.0,59.0,4.0,2.0,1.0,1.0
2018-19,7828071,17,54,Fulham,Home,249407,108093,Luciano Vietto,luciano-vietto,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828071,17,54,Fulham,Home,603736,197030,Aboubakar Kamara,aboubakar-kamara,F,False,,,,17.0,4.0,21.0,4.0,1.0,5.0,,2.0,,,,,3.0,10.0,7.0,,,2.0,,,,,,2.0,90.0,3.0,,,,,,,,18.0,,6.4,,,,,1.0,4.0,2.0,,,2.0,26.0,5.0,29.0,3,3.0,55.0,2.0,,3.0,1.0
2018-19,7828081,18,54,Fulham,Away,70492,66842,Andre Schürrle,andre-schurrle,F,False,,,1.0,11.0,10.0,21.0,1.0,,5.0,,,1.0,1.0,,,7.0,12.0,3.0,,,2.0,,,,,1.0,,76.0,,,,,,,,,17.0,,6.2,,,,,,3.0,1.0,,1.0,1.0,14.0,12.0,25.0,1,1.0,48.0,3.0,,2.0,1.0
2018-19,7828081,18,54,Fulham,Away,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,False,,,,15.0,5.0,20.0,9.0,5.0,4.0,,,1.0,2.0,,,2.0,16.0,8.0,,,4.0,,,,,1.0,,90.0,1.0,,,,,,,,14.0,,6.6,,,,,1.0,2.0,,,,3.0,23.0,6.0,29.0,2,,45.0,3.0,1.0,2.0,
2018-19,7828081,18,54,Fulham,Away,249407,108093,Luciano Vietto,luciano-vietto,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828081,18,54,Fulham,Away,603736,197030,Aboubakar Kamara,aboubakar-kamara,F,True,,,,3.0,,3.0,1.0,,2.0,,,,,,,1.0,5.0,2.0,,,3.0,,,,,,1.0,14.0,,,,,,,,,4.0,,6.4,,,,,,3.0,,,,,4.0,,4.0,0,,10.0,1.0,,2.0,
2018-19,7828089,19,54,Fulham,Home,70492,66842,Andre Schürrle,andre-schurrle,F,False,2.0,,1.0,13.0,6.0,17.0,,1.0,4.0,,,,,,,2.0,4.0,3.0,,,,,,,,,3.0,67.0,1.0,,,,,,,,11.0,,7.0,,,,,1.0,4.0,2.0,,1.0,,16.0,7.0,21.0,1,,37.0,3.0,,2.0,
2018-19,7828089,19,54,Fulham,Home,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,False,,,,15.0,10.0,25.0,12.0,12.0,5.0,,1.0,1.0,1.0,,,3.0,19.0,17.0,,,1.0,,,,,,1.0,90.0,3.0,,,,,,,,16.0,,7.6,,,4.0,,1.0,4.0,,,1.0,,23.0,11.0,34.0,8,1.0,58.0,1.0,2.0,2.0,1.0
2018-19,7828089,19,54,Fulham,Home,249407,108093,Luciano Vietto,luciano-vietto,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828089,19,54,Fulham,Home,603736,197030,Aboubakar Kamara,aboubakar-kamara,F,False,,,,9.0,5.0,14.0,5.0,1.0,2.0,,,,2.0,,,2.0,12.0,5.0,,,3.0,,,,,,1.0,73.0,,,,,,,,,13.0,,6.5,,,,,,2.0,2.0,,1.0,,14.0,6.0,18.0,0,2.0,35.0,2.0,1.0,1.0,1.0
2018-19,7828102,20,54,Fulham,Home,70492,66842,Andre Schürrle,andre-schurrle,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828102,20,54,Fulham,Home,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,False,,,,17.0,2.0,19.0,5.0,13.0,,,1.0,,,,,,6.0,13.0,,,1.0,,1.0,,,,1.0,90.0,2.0,,,,,,,,13.0,,7.6,,,3.0,,1.0,,,,,1.0,24.0,3.0,27.0,5,,42.0,4.0,,,
2018-19,7828102,20,54,Fulham,Home,249407,108093,Luciano Vietto,luciano-vietto,F,False,1.0,,2.0,17.0,5.0,21.0,,,6.0,,,,1.0,,,3.0,5.0,3.0,,,1.0,,,,,1.0,3.0,77.0,,,,,,,,,18.0,,6.9,,,,,,,1.0,,3.0,,29.0,6.0,34.0,0,1.0,47.0,1.0,2.0,,1.0
2018-19,7828102,20,54,Fulham,Home,603736,197030,Aboubakar Kamara,aboubakar-kamara,F,True,,,1.0,14.0,,14.0,,2.0,4.0,,1.0,,,,,1.0,1.0,3.0,,,,,,,,,,45.0,2.0,,,,,1.0,,,9.0,,6.6,,,,,1.0,1.0,1.0,,1.0,1.0,18.0,,17.0,2,,30.0,3.0,,1.0,
2018-19,7828026,21,54,Fulham,Away,70492,66842,Andre Schürrle,andre-schurrle,F,False,1.0,,,11.0,6.0,16.0,1.0,2.0,6.0,1.0,,,1.0,,,1.0,7.0,5.0,,,,,,,,,1.0,61.0,,,,,,,,,16.0,,6.7,,,2.0,,2.0,5.0,2.0,,,,16.0,6.0,20.0,2,1.0,42.0,5.0,1.0,1.0,1.0
