season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2020-21,8896887,6,54,Fulham,Home,603736,197030,Aboubakar Kamara,aboubakar-kamara,F,True,,,,5.0,,5.0,,,,,,,1.0,,1.0,3.0,1.0,,,1.0,,,,,,,,22.0,,,,,,,,4.0,,6.0,,,,,,,1.0,,,,8.0,,7.0,0,1.0,10.0,,,,1.0
2020-21,8896887,6,54,Fulham,Home,824200,219352,Ademola Lookman,ademola-lookman,F,False,,,,11.0,7.0,18.0,,,7.0,,,1.0,1.0,,7.0,11.0,8.0,,,1.0,,,,2.0,1.0,2.0,,90.0,1.0,,,,,,,18.0,,7.3,,,4.0,,,5.0,,,,,15.0,9.0,24.0,6,3.0,54.0,3.0,2.0,3.0,
2020-21,8896858,7,54,Fulham,Home,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,False,,,,15.0,6.0,21.0,7.0,2.0,5.0,1.0,,,2.0,,2.0,16.0,7.0,,,3.0,2.0,,,,,2.0,,90.0,,1.0,,,,,,13.0,,7.6,,,,,,3.0,,,,,19.0,7.0,26.0,0,2.0,42.0,4.0,2.0,1.0,
2020-21,8896858,7,54,Fulham,Home,824200,219352,Ademola Lookman,ademola-lookman,F,False,,,,24.0,3.0,27.0,,,5.0,,,1.0,1.0,,3.0,7.0,7.0,,,2.0,,,,,,2.0,,89.0,1.0,,,,,,,18.0,,7.0,,,1.0,,,7.0,3.0,,1.0,1.0,33.0,4.0,34.0,3,1.0,58.0,4.0,,6.0,
2020-21,8896847,8,54,Fulham,Away,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,False,1.0,,,14.0,4.0,17.0,11.0,8.0,,,1.0,1.0,,,,13.0,10.0,,,3.0,,,,,,1.0,,90.0,,,,,,,,11.0,,6.6,,,2.0,,1.0,,1.0,,,1.0,20.0,5.0,24.0,3,2.0,41.0,4.0,,,2.0
2020-21,8896847,8,54,Fulham,Away,824200,219352,Ademola Lookman,ademola-lookman,F,False,,,1.0,20.0,9.0,29.0,,,3.0,,1.0,,2.0,,4.0,6.0,6.0,,,,,,,,,1.0,,90.0,2.0,,,,,1.0,,12.0,,6.2,,,,,,2.0,,,1.0,1.0,26.0,9.0,35.0,2,1.0,52.0,1.0,3.0,2.0,1.0
2020-21,8896850,9,54,Fulham,Home,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,True,,,1.0,5.0,,5.0,3.0,1.0,1.0,,,1.0,,,2.0,5.0,1.0,,,,,,,,,1.0,,32.0,1.0,,,,,,,10.0,,6.7,,,,,,,,,1.0,,8.0,2.0,10.0,2,,20.0,3.0,,,
2020-21,8896850,9,54,Fulham,Home,824200,219352,Ademola Lookman,ademola-lookman,F,False,,,2.0,27.0,7.0,34.0,1.0,,5.0,1.0,,1.0,1.0,,3.0,7.0,5.0,,,,1.0,,,,1.0,3.0,,90.0,,,,,,,,20.0,,7.0,,,,,,5.0,3.0,,2.0,,40.0,7.0,44.0,1,2.0,65.0,2.0,,3.0,2.0
2020-21,8896962,10,54,Fulham,Away,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,True,,,,2.0,,2.0,,,1.0,1.0,,,,,1.0,1.0,2.0,,,,,,,,1.0,1.0,,9.0,,,,,,,,2.0,,7.0,,,,,,1.0,,,,,2.0,,2.0,0,,7.0,1.0,1.0,1.0,
2020-21,8896962,10,54,Fulham,Away,603736,197030,Aboubakar Kamara,aboubakar-kamara,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896962,10,54,Fulham,Away,824200,219352,Ademola Lookman,ademola-lookman,F,False,,,,17.0,7.0,24.0,1.0,1.0,6.0,,1.0,,3.0,,1.0,11.0,9.0,,,4.0,,1.0,,,2.0,1.0,,89.0,2.0,1.0,,,,,,12.0,,7.3,,,2.0,,,5.0,,,1.0,,23.0,8.0,31.0,4,2.0,55.0,2.0,3.0,3.0,1.0
2020-21,8896966,11,54,Fulham,Away,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896966,11,54,Fulham,Away,603736,197030,Aboubakar Kamara,aboubakar-kamara,F,True,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,19.0,,,,,,,,1.0,,6.5,,,,,,,,,,,1.0,,1.0,0,,3.0,1.0,,,
2020-21,8896966,11,54,Fulham,Away,824200,219352,Ademola Lookman,ademola-lookman,F,False,,,,11.0,6.0,17.0,,,2.0,,,1.0,2.0,,3.0,6.0,2.0,,,,,,,,,,,90.0,,,,,,,,11.0,,6.2,,,,,,1.0,,,,1.0,13.0,6.0,19.0,1,,36.0,5.0,2.0,,
2020-21,8896952,12,54,Fulham,Home,603736,197030,Aboubakar Kamara,aboubakar-kamara,F,True,,,1.0,4.0,1.0,5.0,1.0,2.0,1.0,,,,,,,1.0,2.0,,,1.0,,,,,,,,16.0,,,,1.0,,,,3.0,,5.9,,,,,,,,,1.0,,6.0,1.0,7.0,0,,10.0,1.0,,,
2020-21,8896952,12,54,Fulham,Home,824200,219352,Ademola Lookman,ademola-lookman,F,False,,,,12.0,5.0,17.0,,1.0,4.0,1.0,,,1.0,,4.0,10.0,5.0,,,1.0,1.0,,,,2.0,2.0,,88.0,1.0,,,,,,,20.0,,7.1,,,,,2.0,6.0,,,,,17.0,6.0,23.0,1,1.0,51.0,4.0,1.0,2.0,
2020-21,8896938,13,54,Fulham,Home,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,True,,,,3.0,3.0,6.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,1.0,,13.0,,,,,,,,1.0,,6.8,,,1.0,,,,,,,,4.0,3.0,7.0,1,,8.0,,,,
2020-21,8896938,13,54,Fulham,Home,603736,197030,Aboubakar Kamara,aboubakar-kamara,F,True,,,1.0,2.0,6.0,8.0,,1.0,4.0,,,,1.0,,,2.0,3.0,,,1.0,,,,,,,,28.0,,,,,,,,6.0,,6.6,,,,,,1.0,,,3.0,,5.0,7.0,12.0,0,1.0,19.0,2.0,,1.0,1.0
2020-21,8896938,13,54,Fulham,Home,824200,219352,Ademola Lookman,ademola-lookman,F,False,,,,15.0,8.0,23.0,,,7.0,,1.0,1.0,1.0,,1.0,5.0,8.0,,,1.0,,,,,2.0,1.0,,90.0,2.0,,,,,,,14.0,,6.8,,,,,1.0,7.0,1.0,,,,17.0,10.0,26.0,3,1.0,60.0,6.0,3.0,4.0,1.0
2020-21,8896982,14,54,Fulham,Away,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,False,,,2.0,8.0,5.0,13.0,1.0,5.0,1.0,,,,,,1.0,3.0,7.0,,,1.0,,,,,,,,76.0,1.0,,,,,,,11.0,,6.9,,,,,1.0,,,,2.0,,13.0,5.0,18.0,1,,31.0,4.0,2.0,,
2020-21,8896982,14,54,Fulham,Away,603736,197030,Aboubakar Kamara,aboubakar-kamara,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896982,14,54,Fulham,Away,824200,219352,Ademola Lookman,ademola-lookman,F,False,1.0,,,30.0,20.0,49.0,,,3.0,,1.0,1.0,1.0,,2.0,8.0,4.0,,,2.0,,,,,,,,89.0,2.0,,,,,,,17.0,,6.5,,,,,,6.0,7.0,,1.0,,40.0,20.0,53.0,3,1.0,77.0,2.0,,3.0,
2020-21,8896912,15,54,Fulham,Home,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,True,,,,2.0,,2.0,1.0,2.0,,,,,,,,1.0,2.0,,,,,,,,,,,12.0,,,,,,,,1.0,,6.7,,,1.0,,,,,,,,2.0,,2.0,1,,5.0,1.0,,,
2020-21,8896912,15,54,Fulham,Home,603736,197030,Aboubakar Kamara,aboubakar-kamara,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896912,15,54,Fulham,Home,824200,219352,Ademola Lookman,ademola-lookman,F,False,1.0,,1.0,27.0,6.0,32.0,,,7.0,,,1.0,1.0,,2.0,6.0,7.0,,,1.0,,,,,,3.0,,89.0,1.0,,,,,,,21.0,,7.2,,,,,,4.0,5.0,,1.0,,39.0,7.0,41.0,2,1.0,66.0,3.0,4.0,2.0,
2020-21,9277342,16,54,Fulham,Away,603736,197030,Aboubakar Kamara,aboubakar-kamara,F,True,,,1.0,3.0,,3.0,1.0,1.0,,,,,,,,3.0,2.0,,,1.0,,,,,,1.0,,9.0,,,,,,,,2.0,,6.6,,,,,,2.0,,,1.0,,3.0,,3.0,0,,6.0,1.0,,1.0,
2020-21,9277342,16,54,Fulham,Away,824200,219352,Ademola Lookman,ademola-lookman,F,True,1.0,,2.0,11.0,2.0,12.0,,,3.0,1.0,,,1.0,,1.0,5.0,2.0,,,2.0,1.0,,,,,3.0,,23.0,,,,,,,,9.0,,7.3,,,,,,2.0,2.0,,2.0,,14.0,3.0,15.0,0,,25.0,3.0,1.0,1.0,
2020-21,9326482,17,54,Fulham,Away,824200,219352,Ademola Lookman,ademola-lookman,F,False,2.0,,1.0,19.0,9.0,26.0,2.0,1.0,4.0,,,,1.0,,,4.0,6.0,,,1.0,,,,,1.0,3.0,,90.0,,,,,,,,13.0,,7.3,,,1.0,,1.0,2.0,4.0,,3.0,,26.0,12.0,34.0,1,1.0,51.0,2.0,2.0,2.0,
2020-21,9326482,17,54,Fulham,Away,852145,195480,Josh Maja,josh-maja,F,False,,,,11.0,4.0,15.0,4.0,2.0,5.0,,,,,,,6.0,5.0,,,1.0,,,,,1.0,1.0,,90.0,1.0,,,,,,,7.0,,7.0,,,1.0,,,3.0,,,1.0,,14.0,4.0,18.0,2,,29.0,3.0,1.0,2.0,
2020-21,8897060,18,54,Fulham,Home,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,True,,,,2.0,1.0,3.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,12.0,,,,,,,,,,6.6,,,1.0,,,,,,,,2.0,1.0,3.0,1,,5.0,,,,
2020-21,8897060,18,54,Fulham,Home,603736,197030,Aboubakar Kamara,aboubakar-kamara,F,True,,,,4.0,,4.0,,1.0,3.0,,,,,,,,1.0,,,,,,,,,2.0,,19.0,,,,,,,,6.0,,6.7,,,,,,,,,1.0,,6.0,1.0,7.0,0,,10.0,1.0,,,
2020-21,8897060,18,54,Fulham,Home,824200,219352,Ademola Lookman,ademola-lookman,F,False,,,,8.0,2.0,10.0,2.0,,3.0,,,2.0,,,4.0,6.0,6.0,,,,,1.0,,,2.0,,,90.0,3.0,,,,,,,8.0,,7.6,,,,,,2.0,1.0,,,,9.0,2.0,10.0,5,1.0,34.0,3.0,3.0,2.0,1.0
2020-21,8897062,19,54,Fulham,Home,603736,197030,Aboubakar Kamara,aboubakar-kamara,F,True,,,,2.0,,2.0,1.0,3.0,1.0,,,,,,1.0,3.0,3.0,,,,,,,,,,,13.0,1.0,,,,,,,5.0,,6.6,,,,,,1.0,,,,,4.0,,4.0,1,,10.0,1.0,,,
2020-21,8897062,19,54,Fulham,Home,824200,219352,Ademola Lookman,ademola-lookman,F,False,1.0,,,18.0,3.0,20.0,,1.0,6.0,,,1.0,2.0,,2.0,9.0,9.0,,,4.0,,,,,1.0,,,90.0,,,,,,,,17.0,,6.7,,,1.0,,,1.0,2.0,,,,21.0,5.0,24.0,2,3.0,50.0,8.0,5.0,,1.0
2020-21,8897020,20,54,Fulham,Away,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,True,,,,1.0,3.0,4.0,1.0,2.0,,,,,,,,1.0,3.0,,,,,,,,,,,11.0,1.0,,,,,,,3.0,,6.9,,,,,,1.0,,,,,4.0,3.0,7.0,1,,10.0,,,1.0,
2020-21,8897020,20,54,Fulham,Away,603736,197030,Aboubakar Kamara,aboubakar-kamara,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897020,20,54,Fulham,Away,824200,219352,Ademola Lookman,ademola-lookman,F,False,2.0,,,14.0,15.0,27.0,3.0,,6.0,,,,2.0,,1.0,9.0,4.0,,,2.0,,,,,,5.0,,90.0,,,,,,,,18.0,,7.1,,,1.0,,,3.0,3.0,,1.0,,23.0,16.0,36.0,1,1.0,54.0,5.0,1.0,2.0,
2020-21,8897018,21,54,Fulham,Away,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,False,,,,17.0,5.0,22.0,1.0,5.0,2.0,1.0,,,,,,1.0,7.0,,,,1.0,,,,1.0,5.0,,90.0,1.0,,,,,,,10.0,,7.8,,,,,2.0,,,,,,25.0,5.0,30.0,1,1.0,43.0,2.0,1.0,,1.0
2020-21,8897018,21,54,Fulham,Away,603736,197030,Aboubakar Kamara,aboubakar-kamara,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897018,21,54,Fulham,Away,824200,219352,Ademola Lookman,ademola-lookman,F,False,1.0,,2.0,23.0,11.0,33.0,1.0,,6.0,,,1.0,,,1.0,5.0,4.0,,,3.0,,,,,,1.0,,90.0,1.0,,,,,,,16.0,,7.3,,,,,,2.0,5.0,,2.0,,32.0,13.0,40.0,2,,58.0,4.0,2.0,2.0,
2020-21,8897015,22,54,Fulham,Home,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,False,,,,12.0,6.0,18.0,5.0,3.0,4.0,,,1.0,1.0,,1.0,9.0,3.0,,,3.0,,,,,1.0,1.0,,90.0,,,,,,,,14.0,,7.0,,,2.0,,,,,,,,22.0,6.0,28.0,3,,37.0,3.0,,,
2020-21,8897015,22,54,Fulham,Home,824200,219352,Ademola Lookman,ademola-lookman,F,False,1.0,,,16.0,12.0,27.0,2.0,,3.0,1.0,,,1.0,,3.0,9.0,4.0,,,2.0,,,,,,2.0,,90.0,,,,,,,,19.0,,6.9,,,1.0,,,3.0,7.0,,3.0,,29.0,13.0,35.0,1,1.0,59.0,1.0,1.0,2.0,
2020-21,8897144,23,54,Fulham,Home,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,True,,,,4.0,,4.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,11.0,,,,,,,,,,6.7,,,1.0,,,,,,,,4.0,,4.0,2,,6.0,,,,
2020-21,8897144,23,54,Fulham,Home,824200,219352,Ademola Lookman,ademola-lookman,F,False,2.0,,,20.0,10.0,28.0,1.0,1.0,8.0,2.0,,2.0,,,2.0,6.0,6.0,,,2.0,,,,,1.0,3.0,,90.0,,,,,,,,21.0,,7.8,,,3.0,,,4.0,9.0,,,,30.0,13.0,34.0,5,,67.0,3.0,2.0,3.0,
2020-21,8897144,23,54,Fulham,Home,852145,195480,Josh Maja,josh-maja,F,True,,,,3.0,,3.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,11.0,,,,,,,,1.0,,6.7,,,1.0,,,,,,,,4.0,,4.0,1,,5.0,,,,
2020-21,8897177,24,54,Fulham,Away,824200,219352,Ademola Lookman,ademola-lookman,F,False,2.0,,,33.0,10.0,41.0,1.0,,7.0,,,,,,3.0,8.0,6.0,,,1.0,,,,,,2.0,,83.0,,,,,,,,19.0,,7.2,,,3.0,,,7.0,6.0,,,,42.0,11.0,47.0,3,,72.0,3.0,2.0,4.0,
2020-21,8897177,24,54,Fulham,Away,852145,195480,Josh Maja,josh-maja,F,False,,,,12.0,5.0,17.0,3.0,,2.0,,1.0,,1.0,,3.0,9.0,1.0,,,1.0,,2.0,,,2.0,,,73.0,2.0,,,,,,,9.0,,7.7,,,1.0,,,1.0,,,,1.0,12.0,6.0,18.0,3,1.0,35.0,4.0,,,
2020-21,8897125,25,54,Fulham,Home,824200,219352,Ademola Lookman,ademola-lookman,F,False,1.0,,2.0,23.0,11.0,33.0,1.0,,3.0,,,1.0,,,3.0,8.0,8.0,,,1.0,,1.0,,,,3.0,,89.0,2.0,,,,,,,23.0,,7.6,,,,,,8.0,7.0,,2.0,,33.0,13.0,39.0,3,,69.0,5.0,3.0,5.0,
2020-21,8897125,25,54,Fulham,Home,852145,195480,Josh Maja,josh-maja,F,False,,,,11.0,,11.0,3.0,,,,,,2.0,,1.0,7.0,,,,1.0,,,,,,1.0,,86.0,,,,,,,,4.0,,6.4,,,,,1.0,,,,,1.0,12.0,,12.0,0,,17.0,2.0,,,
2020-21,8897153,26,54,Fulham,Away,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,True,,,,3.0,,3.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,17.0,,,,,,,,1.0,,6.5,,,,,,,,,,,3.0,,3.0,0,,5.0,,,,
2020-21,8897153,26,54,Fulham,Away,824200,219352,Ademola Lookman,ademola-lookman,F,False,6.0,,1.0,25.0,12.0,31.0,1.0,,7.0,,,,,,3.0,7.0,4.0,,,1.0,,,,,,4.0,,90.0,,,,,,,,22.0,,7.3,,,1.0,,,3.0,10.0,,2.0,,36.0,14.0,40.0,1,2.0,69.0,4.0,1.0,1.0,
2020-21,8897153,26,54,Fulham,Away,852145,195480,Josh Maja,josh-maja,F,False,,,2.0,13.0,6.0,19.0,2.0,1.0,6.0,,1.0,,1.0,,3.0,8.0,5.0,,,1.0,,,,,,,,90.0,1.0,,,,,,,11.0,,6.7,,,3.0,,,4.0,,,2.0,,16.0,9.0,25.0,4,1.0,38.0,1.0,,3.0,1.0
2020-21,8897090,27,54,Fulham,Away,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,True,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,12.0,1.0,,,,,,,,,6.7,,,,,,,,,,,1.0,,1.0,1,,3.0,,,,
2020-21,8897090,27,54,Fulham,Away,824200,219352,Ademola Lookman,ademola-lookman,F,False,,,2.0,15.0,13.0,28.0,2.0,,7.0,,,1.0,1.0,,1.0,7.0,7.0,,,,,,,,2.0,1.0,,83.0,,,,,,,,22.0,,7.0,,,1.0,,,8.0,6.0,,4.0,1.0,29.0,14.0,37.0,2,1.0,64.0,3.0,1.0,5.0,
2020-21,8897090,27,54,Fulham,Away,852145,195480,Josh Maja,josh-maja,F,False,,,,9.0,4.0,13.0,5.0,3.0,1.0,,1.0,1.0,,,,5.0,3.0,,,,,,,,,,,67.0,1.0,,,,,,,6.0,,6.5,,,2.0,,,,,,,,11.0,5.0,16.0,4,,26.0,3.0,,,
2020-21,8897067,28,54,Fulham,Home,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,True,,,2.0,5.0,6.0,11.0,,,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,,1.0,,27.0,,,,,,,,,,6.9,,,,,,,,,2.0,,5.0,6.0,11.0,1,,14.0,,1.0,,
2020-21,8897067,28,54,Fulham,Home,824200,219352,Ademola Lookman,ademola-lookman,F,False,,,,10.0,8.0,18.0,1.0,,5.0,,,,1.0,,1.0,3.0,4.0,,,,,,,,,,,90.0,,,,,,,,11.0,,6.7,,,,,,1.0,2.0,,1.0,1.0,15.0,9.0,22.0,0,,37.0,4.0,3.0,1.0,
2020-21,8897067,28,54,Fulham,Home,852145,195480,Josh Maja,josh-maja,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897086,29,54,Fulham,Home,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,True,,,,11.0,3.0,14.0,,3.0,2.0,,,1.0,1.0,,4.0,5.0,4.0,,,,,,,,,1.0,,45.0,1.0,,,,,,,11.0,,6.6,,,,,,,,,,,12.0,5.0,17.0,2,,31.0,4.0,1.0,,
2020-21,8897086,29,54,Fulham,Home,824200,219352,Ademola Lookman,ademola-lookman,F,False,4.0,,2.0,15.0,11.0,22.0,,,6.0,1.0,,2.0,,,2.0,4.0,4.0,,,1.0,1.0,,,,2.0,5.0,,90.0,1.0,,,,,,,23.0,,8.0,,,1.0,,,3.0,15.0,,3.0,1.0,29.0,16.0,30.0,4,1.0,59.0,1.0,1.0,2.0,
2020-21,8897086,29,54,Fulham,Home,852145,195480,Josh Maja,josh-maja,F,False,,,,3.0,5.0,8.0,,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,45.0,1.0,,,,,,,6.0,,6.7,,,,,,,,,,,3.0,7.0,10.0,1,1.0,16.0,4.0,,,1.0
2020-21,8897171,30,54,Fulham,Away,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,False,,,1.0,9.0,5.0,14.0,2.0,2.0,5.0,,,,,,2.0,4.0,6.0,,,,,1.0,,,,1.0,,90.0,4.0,,,,,,,12.0,,7.9,,,1.0,,,1.0,,,1.0,1.0,13.0,8.0,21.0,5,1.0,36.0,3.0,2.0,1.0,1.0
2020-21,8897171,30,54,Fulham,Away,824200,219352,Ademola Lookman,ademola-lookman,F,False,1.0,,,8.0,3.0,10.0,,1.0,3.0,,,,1.0,,1.0,4.0,5.0,,,1.0,,,,,,1.0,,47.0,,,,,,,,13.0,,6.7,,,,,,2.0,6.0,,,,14.0,4.0,12.0,0,1.0,28.0,3.0,2.0,1.0,
