season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,metersCoveredHighSpeedRunningKm,metersCoveredJoggingKm,metersCoveredRunningKm,metersCoveredSprintingKm,metersCoveredWalkingKm,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2025-26,14025181,6,54,Fulham,Away,822470,218328,Samuel Chukwueze,samuel-chukwueze,F,True,,,,3.0,2.0,5.0,,,,,,,,,,,,1.0,4.0,,,0.00272793,0.1811,,,0.0,,,,,,,,,,,,,10.0,,,,,,,5.0,,,6.7,,,2.0,,,,3.0,,,,,5.0,3.0,8.0,,,2,1.0,16.0,1.0,1.0,2.0,
2025-26,14025211,7,54,Fulham,Away,286165,159533,Adama Traoré,adama-traore,F,True,,,,4.0,1.0,5.0,,,7.0,1.0,,,,,,,1.0,1.0,2.0,,,0.010612,,,,0.0,,,,,,,,,,,,,12.0,,,,,,,3.0,0.0,,6.6,,,,,55.705466755094,,2.0,1.0,,,,5.0,1.0,6.0,5.8091286915937,,0,,11.0,,,2.0,
2025-26,14025211,7,54,Fulham,Away,822470,218328,Samuel Chukwueze,samuel-chukwueze,F,True,,,,8.0,5.0,13.0,,,15.0,2.0,1.0,,,,,,,2.0,2.0,,,0.39038,,,,1.0,,,,,,2.0,,,,,,,23.0,,,,,,,6.0,2.0,,6.9,,,,,115.03562591461,,3.0,,,1.0,,12.0,5.0,17.0,36.935285336582,24.167143212852,0,,22.0,,1.0,1.0,
2025-26,14025211,7,54,Fulham,Away,1503757,631786,Jonah Kusi-Asare,jonah-kusi-asare,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025239,8,54,Fulham,Home,192442,102057,Raúl Jiménez,raul-jimenez,F,False,,,1.0,6.0,1.0,7.0,6.0,2.0,8.0,3.0,,,1.0,2.0,,,,13.0,6.0,,,0.0161004,0.0469,,4.0,0.0,,,,,,,,,,,,,90.0,,,,,,,15.0,1.0,,6.4,,,,,82.104973976681,,1.0,,,4.0,,13.0,3.0,16.0,26.322268825354,35.51601780887,1,3.0,30.0,4.0,1.0,,3.0
2025-26,14025239,8,54,Fulham,Home,286165,159533,Adama Traoré,adama-traore,F,True,,,,3.0,,3.0,2.0,,4.0,1.0,,,1.0,,,,1.0,3.0,1.0,,,0.010082,0.0445,,,0.0,,,,,,,,,,,,,8.0,,,,,,,6.0,3.0,,6.4,,,,,75.633357680423,,1.0,1.0,,,,5.0,,5.0,40.494253967144,71.152662979822,1,,12.0,2.0,,1.0,
2025-26,14025239,8,54,Fulham,Home,1503757,631786,Jonah Kusi-Asare,jonah-kusi-asare,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025269,9,54,Fulham,Away,192442,102057,Raúl Jiménez,raul-jimenez,F,False,,,,11.0,7.0,18.0,3.0,4.0,,3.0,,1.0,3.0,,,,2.0,7.0,7.0,,,0.0287993,0.7073,1.3788,,0.0,,,,1.0,,,,,,,,,90.0,2.0,,,,,,18.0,,,7.3,,,1.0,,,,3.0,,,,,17.0,10.0,27.0,,,6,2.0,49.0,3.0,,1.0,1.0
2025-26,14025269,9,54,Fulham,Away,286165,159533,Adama Traoré,adama-traore,F,False,,,,9.0,3.0,12.0,2.0,,,3.0,,,,,,,,3.0,7.0,,,0.0156859,0.0585,,,0.0,,,,,,,,,,,,,76.0,,,,,,,10.0,,,6.9,,,1.0,,,1.0,2.0,3.0,,,,11.0,4.0,15.0,,,1,1.0,31.0,3.0,5.0,1.0,1.0
2025-26,14025269,9,54,Fulham,Away,1503757,631786,Jonah Kusi-Asare,jonah-kusi-asare,F,True,,,,1.0,,1.0,1.0,,,,,,,,,,,2.0,,,,0.00016801,,,1.0,0.0,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,2.0,,2.0,,,0,,2.0,,,,
2025-26,14025279,10,54,Fulham,Home,192442,102057,Raúl Jiménez,raul-jimenez,F,False,,,1.0,12.0,5.0,17.0,1.0,4.0,,3.0,1.0,,,,,,,3.0,6.0,,,0.222393,,,2.0,1.0,,,,,,3.0,,,,,,,72.0,,,,,,,4.0,,,7.5,,,,,,2.0,,1.0,,1.0,1.0,14.0,5.0,19.0,,,0,,26.0,1.0,2.0,,
2025-26,14025279,10,54,Fulham,Home,286165,159533,Adama Traoré,adama-traore,F,True,,,,4.0,,4.0,,,,,,,1.0,,,,,1.0,,,,0.0102195,0.0202,,1.0,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,4.0,,4.0,,,1,,5.0,,,,
2025-26,14025279,10,54,Fulham,Home,822470,218328,Samuel Chukwueze,samuel-chukwueze,F,True,,,1.0,2.0,1.0,3.0,1.0,,,,,1.0,,,,,1.0,3.0,1.0,,,0.0489868,0.4231,0.725,2.0,0.0,,,,1.0,,,,,,,,,13.0,1.0,,,,,,4.0,,,7.0,,,1.0,,,,1.0,,,1.0,,5.0,1.0,6.0,,,2,,10.0,,,1.0,
2025-26,14025279,10,54,Fulham,Home,1015256,244042,Rodrigo Muniz,rodrigo-muniz,F,True,,,,,,,,,,1.0,,,1.0,,,,,,1.0,,,,0.0321,,,0.0,,,,,,,,,,,,,18.0,,,,,,,2.0,,,6.6,,,,,,1.0,,,,,,,,,,,1,,5.0,2.0,1.0,,
2025-26,14025043,11,54,Fulham,Away,192442,102057,Raúl Jiménez,raul-jimenez,F,False,,,,1.0,3.0,4.0,7.0,1.0,,2.0,,,1.0,,,,,8.0,3.0,,,0.00837612,0.2311,0.193,2.0,0.0,,,,,1.0,,,,,,,,58.0,1.0,,,,,,2.0,,,6.3,,,,,,1.0,,,,,1.0,1.0,3.0,4.0,,,2,,13.0,2.0,2.0,,
2025-26,14025043,11,54,Fulham,Away,286165,159533,Adama Traoré,adama-traore,F,True,,,,3.0,1.0,4.0,,,,1.0,,,,,,,,,1.0,,,0.007087,0.0346,0.178,1.0,0.0,,,,,,,,,,,,,15.0,1.0,,,,,,3.0,,,6.5,,,,,,,,,,,,4.0,1.0,5.0,,,1,,9.0,2.0,1.0,,
2025-26,14025043,11,54,Fulham,Away,822470,218328,Samuel Chukwueze,samuel-chukwueze,F,True,,,1.0,3.0,1.0,4.0,,,,,,,,,,,,3.0,,,,0.0661239,,,1.0,0.0,,,,,,,,,,,,,31.0,,,,,,,7.0,,,6.1,,,,,,,2.0,1.0,,1.0,,5.0,2.0,7.0,,,0,,14.0,1.0,,,
2025-26,14025043,11,54,Fulham,Away,1015256,244042,Rodrigo Muniz,rodrigo-muniz,F,True,,,,1.0,,1.0,,,,,,,,,,,,,,,,0.00182327,0.0544,0.0569,,0.0,,,,,,,,,,,,,17.0,1.0,,,,,,1.0,,,6.5,,,,,,,,,,1.0,,2.0,,2.0,,,1,,3.0,,,,
2025-26,14025075,12,54,Fulham,Home,192442,102057,Raúl Jiménez,raul-jimenez,F,False,,,1.0,5.0,5.0,10.0,6.0,2.0,,3.0,,1.0,2.0,,,,,9.0,3.0,,,0.0203826,0.9601,0.7996,3.0,0.0,1.0,,,,,2.0,,,,,,,90.0,2.0,,,,,,13.0,,,6.5,,,2.0,,,1.0,,,,2.0,1.0,13.0,7.0,20.0,,,6,,32.0,3.0,1.0,,
2025-26,14025075,12,54,Fulham,Home,286165,159533,Adama Traoré,adama-traore,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025075,12,54,Fulham,Home,822470,218328,Samuel Chukwueze,samuel-chukwueze,F,True,1.0,,1.0,9.0,5.0,14.0,1.0,,,2.0,2.0,,,,,,,1.0,4.0,,,0.520147,,,,1.0,,,,,,5.0,,,,,,,26.0,,,,,,,6.0,,,8.3,,,,,,,2.0,2.0,,1.0,,14.0,5.0,19.0,,,0,,28.0,,2.0,2.0,
2025-26,14025075,12,54,Fulham,Home,1503757,631786,Jonah Kusi-Asare,jonah-kusi-asare,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025117,13,54,Fulham,Away,192442,102057,Raúl Jiménez,raul-jimenez,F,False,,,1.0,10.0,8.0,18.0,10.0,6.0,8.0,3.0,,,,1.0,1.0,,1.0,12.0,8.0,,,0.00559188,,,2.0,0.0,,,,,,,,,,,,,90.0,,1.0,,,,,19.0,,,6.8,,,,,60.047046505262,2.0,1.0,,,2.0,2.0,22.0,8.0,30.0,15.54,,0,1.0,46.0,4.0,,1.0,
2025-26,14025117,13,54,Fulham,Away,286165,159533,Adama Traoré,adama-traore,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025117,13,54,Fulham,Away,822470,218328,Samuel Chukwueze,samuel-chukwueze,F,False,,,,7.0,8.0,15.0,,1.0,15.0,5.0,,,1.0,1.0,,,2.0,5.0,4.0,,,0.692525,0.1074,,1.0,1.0,,,,1.0,1.0,2.0,,,,,,,81.0,,,,,,,9.0,,,7.2,,,1.0,,97.464445515935,2.0,3.0,1.0,,,,9.0,9.0,18.0,41.055,,2,,36.0,1.0,1.0,2.0,
2025-26,14025117,13,54,Fulham,Away,1503757,631786,Jonah Kusi-Asare,jonah-kusi-asare,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025135,14,54,Fulham,Home,192442,102057,Raúl Jiménez,raul-jimenez,F,False,,,1.0,7.0,6.0,13.0,3.0,2.0,6.0,3.0,,,1.0,1.0,,,,4.0,4.0,,,0.0148863,0.1636,,,0.0,,,,,1.0,,,,,,,,73.0,,,,,,,5.0,0.0,,6.7,,,,,25.840632979327,,,,,1.0,3.0,8.0,7.0,15.0,-0.28742401715508,,1,,24.0,3.0,2.0,,
2025-26,14025135,14,54,Fulham,Home,822470,218328,Samuel Chukwueze,samuel-chukwueze,F,True,,,3.0,11.0,7.0,18.0,1.0,,13.0,3.0,,,1.0,,,,4.0,5.0,2.0,,,0.0193608,0.2845,1.005,,0.0,2.0,,,,,1.0,,,,,,,45.0,2.0,,,,,,12.0,2.0,,8.9,,,1.0,,157.28183264116,,2.0,1.0,,4.0,,15.0,7.0,22.0,69.981985179476,44.430777617101,4,,39.0,1.0,,2.0,
2025-26,14025135,14,54,Fulham,Home,1503757,631786,Jonah Kusi-Asare,jonah-kusi-asare,F,True,,,,3.0,,3.0,2.0,1.0,,,,,,,,,,3.0,1.0,,,0.00685699,,,1.0,0.0,,,,,,1.0,,,,,,,17.0,,,,,,,1.0,,,6.4,,,,,,,,,,,,3.0,,3.0,,,0,,7.0,1.0,,,
2025-26,14025165,15,54,Fulham,Home,192442,102057,Raúl Jiménez,raul-jimenez,F,False,,,,6.0,3.0,9.0,3.0,1.0,4.0,3.0,,1.0,,,,,3.0,7.0,2.0,,,0.0482844,0.1345,,1.0,1.0,,,,,,2.0,,,,,,,90.0,,1.0,,,,,11.0,,,6.1,,,2.0,,54.930456672524,1.0,,,,,,10.0,6.0,16.0,36.015,,2,,30.0,1.0,1.0,,
2025-26,14025165,15,54,Fulham,Home,286165,159533,Adama Traoré,adama-traore,F,True,,,,3.0,1.0,4.0,,,1.0,,,,,1.0,,,,1.0,,,,0.00251684,,,,0.0,,,,,,,,,,,,,8.0,,,,,,,,,,6.4,,,,,8.694569339536,,,,,,,3.0,1.0,4.0,8.4,,0,,4.0,,,,
2025-26,14025165,15,54,Fulham,Home,822470,218328,Samuel Chukwueze,samuel-chukwueze,F,False,,,3.0,13.0,10.0,23.0,,,14.0,7.0,,,,,,,1.0,3.0,4.0,,,0.0375183,0.0254,,,0.0,,,,,,,,,,,,,76.0,,,,,,,14.0,,,6.7,,,1.0,,140.63580942813,,5.0,,,5.0,1.0,20.0,12.0,32.0,27.72,,1,1.0,43.0,2.0,,3.0,1.0
2025-26,14025165,15,54,Fulham,Home,1503757,631786,Jonah Kusi-Asare,jonah-kusi-asare,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025189,16,54,Fulham,Away,192442,102057,Raúl Jiménez,raul-jimenez,F,False,,,,6.0,5.0,11.0,5.0,,3.0,2.0,,,,1.0,,,3.0,11.0,1.0,,,0.0136913,,,2.0,0.0,,,,,,1.0,,,,,,,79.0,,,,,,,8.0,,,6.0,,,,,29.358807291415,,1.0,,,,,7.0,7.0,14.0,2.73,,0,1.0,21.0,1.0,,,1.0
2025-26,14025189,16,54,Fulham,Away,286165,159533,Adama Traoré,adama-traore,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8.0,,,,,,,1.0,,,6.5,,,,,,,,,,,,1.0,,1.0,,,0,,1.0,,,,
2025-26,14025189,16,54,Fulham,Away,822470,218328,Samuel Chukwueze,samuel-chukwueze,F,False,,,,14.0,16.0,30.0,1.0,2.0,22.0,5.0,,,,,,,,2.0,7.0,,,0.37629,,,,1.0,,,,,1.0,1.0,,,,,,,90.0,,,,,,,11.0,,,7.1,,,,,172.29406463979,3.0,2.0,3.0,,,,18.0,19.0,37.0,-83.265,,0,,51.0,,4.0,1.0,
2025-26,14907281,17,54,Fulham,Home,192442,102057,Raúl Jiménez,raul-jimenez,F,False,,,,11.0,5.0,16.0,3.0,3.0,10.0,2.0,,1.0,2.0,,,,2.0,5.0,5.0,,,0.0205589,1.2878,0.7469,,0.0,1.0,,,,1.0,,,,,,,,85.0,1.0,,,,,,13.0,2.0,,6.9,,,2.0,,86.829308790231,1.0,1.0,,,,,19.0,6.0,25.0,-3.36,29.237844262852,5,1.0,46.0,2.0,,1.0,1.0
2025-26,14907281,17,54,Fulham,Home,286165,159533,Adama Traoré,adama-traore,F,True,,,,2.0,1.0,3.0,1.0,,1.0,,,,,,,,1.0,2.0,1.0,,,0.00153488,,,,0.0,,,,,,,,,,,,,13.0,,,,,,,2.0,,,6.5,,,,,11.167023999258,,1.0,,,,,3.0,1.0,4.0,10.395,,0,,6.0,,,1.0,
2025-26,14907281,17,54,Fulham,Home,1503757,631786,Jonah Kusi-Asare,jonah-kusi-asare,F,True,,,,3.0,,3.0,1.0,,3.0,2.0,,,,,,,,1.0,,,,0.00281104,,,,0.0,,,,,,,,,,,,,12.0,,,,,,,2.0,1.0,,6.5,,,,,42.865313246158,,,,,,,5.0,,5.0,40.005,28.725317073968,0,,5.0,,,,
2025-26,14025252,18,54,Fulham,Away,192442,102057,Raúl Jiménez,raul-jimenez,F,False,,,1.0,15.0,6.0,21.0,9.0,3.0,15.0,1.0,,,,,,,,11.0,7.0,,,0.0148622,0.902,1.0792,,0.0,1.0,,,,,2.0,,,,,,,90.0,2.0,,,,,,12.0,,,6.8,,,3.0,,85.777900739981,1.0,3.0,1.0,,1.0,1.0,23.0,7.0,30.0,31.185,,5,3.0,50.0,,,1.0,1.0
2025-26,14025252,18,54,Fulham,Away,286165,159533,Adama Traoré,adama-traore,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025252,18,54,Fulham,Away,1503757,631786,Jonah Kusi-Asare,jonah-kusi-asare,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025262,19,54,Fulham,Away,192442,102057,Raúl Jiménez,raul-jimenez,F,False,,,1.0,11.0,5.0,16.0,2.0,4.0,11.0,1.0,,1.0,1.0,,,,,2.0,4.0,,,0.0503606,0.2888,,,0.0,,,,1.0,,2.0,,,,,,,90.0,,,,,,,14.0,1.0,,6.0,,,3.0,,75.950114016916,1.0,,1.0,,1.0,,19.0,7.0,26.0,1.575,19.324825510208,4,,40.0,2.0,,,
2025-26,14025262,19,54,Fulham,Away,286165,159533,Adama Traoré,adama-traore,F,True,,,,1.0,,1.0,,,,,,,,,,,1.0,1.0,,,,0.00021038,,,,0.0,,,,,,,,,,,,,12.0,,,,,,,2.0,,,6.5,,,,,,,,1.0,,,,1.0,,1.0,,,0,,3.0,,,,
2025-26,14025262,19,54,Fulham,Away,1503757,631786,Jonah Kusi-Asare,jonah-kusi-asare,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025282,20,54,Fulham,Home,192442,102057,Raúl Jiménez,raul-jimenez,F,False,,,,3.0,5.0,8.0,1.0,4.0,9.0,1.0,1.0,,1.0,2.0,,,,7.0,8.0,1.0,,0.00465671,0.1689,,2.0,1.0,,,,,1.0,1.0,,,,,,,85.0,,,,,,,13.0,,,6.4,,,2.0,,61.036768123332,1.0,3.0,,,1.0,2.0,10.0,6.0,16.0,14.385,,3,2.0,33.0,3.0,1.0,1.0,2.0
2025-26,14025282,20,54,Fulham,Home,286165,159533,Adama Traoré,adama-traore,F,True,,,,1.0,1.0,2.0,,,3.0,1.0,,,,,,,,,1.0,,,0.00196553,,,,0.0,,,,,,,,,,,,,16.0,,,,,,,2.0,1.0,,6.6,,,,,30.309263002755,,,1.0,,,,1.0,1.0,2.0,28.665,23.540502989529,0,,5.0,1.0,1.0,,
2025-26,14025282,20,54,Fulham,Home,1503757,631786,Jonah Kusi-Asare,jonah-kusi-asare,F,True,,,,1.0,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,0.00097181,,,,0.0,,,,,,,,,,,,,16.0,,,,,,,1.0,,,6.5,,,,,,,,,,,,1.0,,1.0,,,0,,3.0,1.0,1.0,,
2025-26,14025049,21,54,Fulham,Home,192442,102057,Raúl Jiménez,raul-jimenez,F,False,,,2.0,11.0,5.0,16.0,4.0,7.0,11.0,3.0,,,2.0,1.0,,,1.0,11.0,9.0,,,0.199021,0.3492,0.0459,3.0,0.0,1.0,,,,1.0,3.0,,,,,,,90.0,1.0,,,,,,14.0,,,7.6,,,,,91.759312548923,1.0,2.0,,,2.0,1.0,16.0,10.0,26.0,-40.32,,3,2.0,41.0,1.0,,,1.0
2025-26,14025049,21,54,Fulham,Home,286165,159533,Adama Traoré,adama-traore,F,True,,,,,3.0,3.0,,,1.0,,,,,,,,1.0,1.0,,,,1.353e-05,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,4.0581060853556,,,,,,,,3.0,3.0,-1.575,,0,,4.0,,,,
2025-26,14025049,21,54,Fulham,Home,1503757,631786,Jonah Kusi-Asare,jonah-kusi-asare,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
