season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2016-17,7089871,1,3,Arsenal,Home,793228,156074,Rob Holding,rob-holding,D,False,,,4.0,12.0,31.0,43.0,3.0,7.0,7.0,,,,,,,1.0,5.0,10.0,,,1.0,,,,,2.0,,,90.0,,2.0,,,,,,16.0,,6.7,,,,1.0,1.0,,,8.0,,20.0,38.0,58.0,0.0,2.0,69.0,,,1.0,2.0
2016-17,7090013,2,3,Arsenal,Away,1185,11334,Petr Čech,petr-cech,G,False,,2.0,1.0,1.0,4.0,5.0,,,9.0,,,,,,,,,2.0,,,,,,3.0,,,,,90.0,,,,,,,,12.0,,7.3,1.0,1.0,,,1.0,,2.0,13.0,,11.0,6.0,17.0,0.0,,31.0,,,1.0,
2016-17,7090013,2,3,Arsenal,Away,10501,20467,Theo Walcott,theo-walcott,M,False,,,,19.0,5.0,24.0,3.0,1.0,3.0,,,1.0,,,,,5.0,5.0,,,,,,,,2.0,1.0,,90.0,2.0,,,,,,,12.0,,7.3,,,,1.0,3.0,,,,2.0,25.0,6.0,31.0,3.0,3.0,48.0,3.0,,1.0,2.0
2016-17,7090013,2,3,Arsenal,Away,10577,81880,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,M,False,,,2.0,15.0,9.0,24.0,1.0,3.0,8.0,,,1.0,,,,4.0,9.0,11.0,,,,,,,,,1.0,,78.0,,,,,,,,20.0,,6.7,,,1.0,,10.0,2.0,,3.0,,24.0,10.0,32.0,2.0,1.0,60.0,2.0,1.0,6.0,1.0
2016-17,7090013,2,3,Arsenal,Away,16176,37605,Mesut Özil,mesut-ozil,M,True,,,,14.0,2.0,16.0,,,3.0,,,,,,,1.0,1.0,4.0,,,,,,,,,1.0,,17.0,,,,,,,,6.0,,6.9,,,,,3.0,3.0,,1.0,,19.0,2.0,18.0,0.0,,29.0,,1.0,3.0,
2016-17,7090013,2,3,Arsenal,Away,17088,38411,Nacho Monreal,nacho-monreal,D,False,,,,31.0,17.0,48.0,2.0,2.0,6.0,,,1.0,,,,,3.0,7.0,,,1.0,,,,,4.0,1.0,,90.0,,,,,,,,13.0,,7.9,,,,8.0,,4.0,,4.0,,40.0,19.0,55.0,1.0,4.0,96.0,,1.0,,2.0
2016-17,7090013,2,3,Arsenal,Away,17651,19524,Santi Cazorla,santi-cazorla,M,False,1.0,,1.0,34.0,7.0,40.0,2.0,,3.0,,,1.0,1.0,,,1.0,4.0,,,,,,,,,,,,73.0,1.0,,,,,,,16.0,,6.6,,,,,,5.0,,2.0,,44.0,9.0,48.0,2.0,,61.0,3.0,,,
2016-17,7090013,2,3,Arsenal,Away,24814,42427,Kieran Gibbs,kieran-gibbs,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2016-17,7090013,2,3,Arsenal,Away,33596,48844,David Ospina,david-ospina,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2016-17,7090013,2,3,Arsenal,Away,34120,37265,Alexis Sánchez,alexis-sanchez,F,False,,,2.0,40.0,8.0,48.0,,,3.0,,,1.0,,,,2.0,5.0,5.0,,,1.0,,,,,1.0,3.0,,90.0,,,,,,,,21.0,,7.2,,,1.0,,4.0,2.0,,2.0,,51.0,9.0,58.0,2.0,,78.0,4.0,3.0,2.0,
2016-17,7090013,2,3,Arsenal,Away,38094,54102,Jack Wilshere,jack-wilshere,M,True,1.0,,1.0,13.0,2.0,14.0,,,2.0,,,,,,,1.0,2.0,4.0,,,,,,,,,,,17.0,,,,,,,,3.0,,6.9,,,,,3.0,1.0,,1.0,,14.0,2.0,15.0,0.0,2.0,22.0,,,2.0,2.0
2016-17,7090013,2,3,Arsenal,Away,39070,44346,Olivier Giroud,olivier-giroud,F,True,,,,2.0,3.0,5.0,,,2.0,,,,,,,,,1.0,,,,,,,,,,,12.0,,,,,,,,2.0,,6.6,,,,,,,,,,2.0,4.0,6.0,0.0,1.0,8.0,1.0,,,
2016-17,7090013,2,3,Arsenal,Away,40672,56864,Francis Coquelin,francis-coquelin,M,False,,,2.0,20.0,18.0,38.0,,6.0,2.0,,,,1.0,,,4.0,8.0,15.0,,,3.0,,,,,5.0,1.0,,90.0,,,,,,,,14.0,,7.5,,,,2.0,2.0,,,4.0,,26.0,20.0,46.0,0.0,5.0,71.0,1.0,3.0,2.0,4.0
2016-17,7090013,2,3,Arsenal,Away,51340,51507,Laurent Koscielny,laurent-koscielny,D,False,,,2.0,13.0,28.0,41.0,2.0,2.0,8.0,,,,1.0,,,,3.0,2.0,,,,,,,,3.0,,,90.0,,1.0,,,,,,3.0,,7.4,,,1.0,7.0,,,,3.0,,15.0,29.0,44.0,1.0,,57.0,,,,
2016-17,7090013,2,3,Arsenal,Away,117777,84450,Granit Xhaka,granit-xhaka,M,False,,,5.0,38.0,20.0,58.0,1.0,3.0,9.0,,,,1.0,,,,2.0,7.0,,1.0,1.0,,,,,2.0,1.0,,73.0,,1.0,,,,,,19.0,,7.1,,,1.0,,1.0,2.0,,12.0,,54.0,21.0,73.0,1.0,2.0,88.0,2.0,1.0,1.0,1.0
2016-17,7090013,2,3,Arsenal,Away,159675,153256,Mohamed Elneny,mohamed-elneny,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2016-17,7090013,2,3,Arsenal,Away,188365,98745,Héctor Bellerín,hector-bellerin,D,False,,,,35.0,15.0,50.0,2.0,1.0,5.0,,,,1.0,,,1.0,4.0,5.0,,,,,,,,4.0,2.0,,90.0,1.0,,,,,,,15.0,,7.7,,,,1.0,3.0,2.0,,3.0,,42.0,19.0,59.0,1.0,1.0,91.0,,,3.0,1.0
2016-17,7090013,2,3,Arsenal,Away,227942,101184,Calum Chambers,calum-chambers,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2016-17,7090013,2,3,Arsenal,Away,793228,156074,Rob Holding,rob-holding,D,False,,,1.0,10.0,29.0,39.0,2.0,5.0,6.0,,,,1.0,,,,4.0,8.0,,,1.0,,,,,,,,90.0,,2.0,,,,,,15.0,,7.4,,,,8.0,1.0,,,6.0,,19.0,34.0,53.0,0.0,1.0,70.0,1.0,1.0,1.0,1.0
2016-17,7090026,3,3,Arsenal,Away,1185,11334,Petr Čech,petr-cech,G,False,,,7.0,6.0,1.0,7.0,,,12.0,,,,,,,,,,,,,,,4.0,,,,,90.0,,,,,,,,17.0,1.0,7.8,2.0,6.0,,1.0,,,,22.0,,21.0,1.0,22.0,0.0,,44.0,,,,
2016-17,7090026,3,3,Arsenal,Away,10501,20467,Theo Walcott,theo-walcott,M,False,2.0,,,13.0,6.0,17.0,2.0,,6.0,,,,,,,,3.0,10.0,,,,1.0,,,,2.0,1.0,,90.0,2.0,,,,,,,11.0,,7.9,,,1.0,1.0,6.0,3.0,,1.0,2.0,17.0,7.0,21.0,3.0,1.0,47.0,5.0,4.0,5.0,1.0
2016-17,7090026,3,3,Arsenal,Away,10577,81880,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,M,False,,,,14.0,7.0,21.0,3.0,,3.0,,,,,,,,7.0,4.0,,,3.0,,,,,1.0,,,70.0,,,,,,,,12.0,,6.6,,,1.0,,3.0,1.0,,2.0,,22.0,8.0,29.0,1.0,1.0,43.0,2.0,1.0,2.0,1.0
2016-17,7090026,3,3,Arsenal,Away,16176,37605,Mesut Özil,mesut-ozil,M,False,,,1.0,24.0,8.0,32.0,,,1.0,1.0,,,1.0,,,3.0,4.0,1.0,,,,,1.0,,,1.0,2.0,,70.0,1.0,,,,,,,13.0,,7.4,,,,,1.0,1.0,,1.0,,31.0,8.0,38.0,1.0,,48.0,1.0,,1.0,
2016-17,7090026,3,3,Arsenal,Away,17088,38411,Nacho Monreal,nacho-monreal,D,False,,,1.0,20.0,12.0,32.0,2.0,,3.0,,,,3.0,,,,9.0,6.0,,,3.0,,,,,1.0,,,74.0,,,,,,,,3.0,,6.5,,,,4.0,2.0,1.0,,2.0,,22.0,12.0,33.0,0.0,4.0,53.0,,1.0,1.0,3.0
2016-17,7090026,3,3,Arsenal,Away,17651,19524,Santi Cazorla,santi-cazorla,M,False,1.0,,2.0,39.0,22.0,60.0,,,5.0,,,1.0,1.0,,,2.0,5.0,3.0,,,1.0,,1.0,,,,1.0,,90.0,1.0,,,,,,,15.0,,7.2,,,,,1.0,5.0,,3.0,,46.0,24.0,65.0,2.0,3.0,84.0,2.0,,,2.0
2016-17,7090026,3,3,Arsenal,Away,24814,42427,Kieran Gibbs,kieran-gibbs,D,True,,,1.0,3.0,5.0,8.0,,,,,,,,,,,,2.0,,,,,,,,,,,16.0,,,,,,,,1.0,,6.8,,,,1.0,1.0,,,1.0,,3.0,5.0,8.0,0.0,1.0,14.0,,,1.0,
2016-17,7090026,3,3,Arsenal,Away,33596,48844,David Ospina,david-ospina,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2016-17,7090026,3,3,Arsenal,Away,34120,37265,Alexis Sánchez,alexis-sanchez,F,False,1.0,,,27.0,13.0,39.0,2.0,1.0,1.0,1.0,1.0,,,,,,7.0,9.0,,,5.0,1.0,1.0,,,,1.0,,90.0,3.0,,,,,,1.0,12.0,,9.0,,,,,7.0,1.0,,1.0,,33.0,13.0,45.0,3.0,1.0,67.0,3.0,3.0,5.0,1.0
2016-17,7090026,3,3,Arsenal,Away,38094,54102,Jack Wilshere,jack-wilshere,M,True,,,,4.0,2.0,6.0,,,1.0,,,,,,,,2.0,3.0,,,2.0,,,,,1.0,,,20.0,,,,,,,,2.0,,6.7,,,,,,,,,,6.0,2.0,8.0,0.0,,12.0,,3.0,,
2016-17,7090026,3,3,Arsenal,Away,39070,44346,Olivier Giroud,olivier-giroud,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2016-17,7090026,3,3,Arsenal,Away,40672,56864,Francis Coquelin,francis-coquelin,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2016-17,7090026,3,3,Arsenal,Away,51340,51507,Laurent Koscielny,laurent-koscielny,D,False,,,1.0,6.0,30.0,36.0,2.0,7.0,3.0,,,,,,,,2.0,9.0,,,,,,,,2.0,,,90.0,,2.0,,,,,,8.0,,7.6,,,,13.0,,1.0,,5.0,,14.0,30.0,43.0,0.0,1.0,66.0,,1.0,,1.0
2016-17,7090026,3,3,Arsenal,Away,117777,84450,Granit Xhaka,granit-xhaka,M,False,,,6.0,27.0,34.0,61.0,,2.0,5.0,,,,3.0,,,,3.0,9.0,,,,,,,,2.0,1.0,,90.0,,,,,,,,10.0,,7.6,,,,4.0,1.0,,,9.0,,33.0,38.0,71.0,0.0,5.0,85.0,,1.0,1.0,3.0
2016-17,7090026,3,3,Arsenal,Away,159675,153256,Mohamed Elneny,mohamed-elneny,M,True,,,,10.0,6.0,16.0,,,,,,,1.0,,,,1.0,5.0,,,,,,,,,,,20.0,,,,,,,,4.0,,6.9,,,,,,,,,,13.0,7.0,20.0,0.0,3.0,26.0,,2.0,,3.0
2016-17,7090026,3,3,Arsenal,Away,188365,98745,Héctor Bellerín,hector-bellerin,D,False,1.0,,,18.0,19.0,36.0,5.0,1.0,4.0,,,,1.0,,,1.0,10.0,10.0,,,1.0,,,,,3.0,1.0,,90.0,,,,,,,,14.0,,7.0,,,,1.0,8.0,3.0,,1.0,,25.0,21.0,43.0,0.0,1.0,78.0,,2.0,6.0,1.0
2016-17,7090026,3,3,Arsenal,Away,227942,101184,Calum Chambers,calum-chambers,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2016-17,7090026,3,3,Arsenal,Away,793228,156074,Rob Holding,rob-holding,D,False,,,4.0,14.0,26.0,40.0,3.0,3.0,3.0,,,,1.0,,,,4.0,4.0,,,,,,,,2.0,,,90.0,,,,,,,,4.0,,6.9,,,,8.0,,,,7.0,,17.0,27.0,44.0,0.0,1.0,57.0,,,,1.0
2016-17,7090037,4,3,Arsenal,Home,1185,11334,Petr Čech,petr-cech,G,False,,1.0,2.0,1.0,7.0,8.0,,,7.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,1.0,,,,,10.0,,7.0,2.0,5.0,,,,,1.0,12.0,,8.0,10.0,18.0,0.0,,30.0,,,,
2016-17,7090037,4,3,Arsenal,Home,10501,20467,Theo Walcott,theo-walcott,M,False,1.0,,,13.0,1.0,13.0,3.0,3.0,2.0,,,1.0,1.0,,,,8.0,4.0,,,4.0,,,,,,1.0,,75.0,,,,,,,,7.0,,6.5,,,2.0,,1.0,3.0,,,,18.0,1.0,16.0,3.0,,25.0,1.0,,1.0,
2016-17,7090037,4,3,Arsenal,Home,10577,81880,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,M,False,,,2.0,19.0,8.0,27.0,1.0,,4.0,,,2.0,,,,3.0,9.0,4.0,,,2.0,,,,,2.0,,,62.0,,,,,,,,16.0,,6.2,,,,,4.0,2.0,,2.0,,29.0,8.0,35.0,2.0,1.0,54.0,,2.0,1.0,1.0
2016-17,7090037,4,3,Arsenal,Home,16176,37605,Mesut Özil,mesut-ozil,M,False,3.0,,3.0,50.0,6.0,53.0,,,3.0,,,1.0,1.0,,,2.0,5.0,2.0,,,,,,,,1.0,4.0,,90.0,,1.0,,,,,,18.0,,7.3,,,,,3.0,4.0,,4.0,,57.0,8.0,61.0,1.0,1.0,80.0,5.0,,1.0,1.0
2016-17,7090037,4,3,Arsenal,Home,17088,38411,Nacho Monreal,nacho-monreal,D,False,,,2.0,31.0,25.0,56.0,,,12.0,,,1.0,,,,,1.0,2.0,,,1.0,,,,,6.0,1.0,,90.0,,,,,,,,12.0,,7.1,,,1.0,2.0,,2.0,,8.0,,38.0,29.0,65.0,2.0,2.0,97.0,1.0,,,2.0
2016-17,7090037,4,3,Arsenal,Home,17651,19524,Santi Cazorla,santi-cazorla,M,False,4.0,,3.0,57.0,20.0,73.0,,,6.0,1.0,,,2.0,,,1.0,5.0,6.0,,,,,1.0,,,2.0,3.0,,90.0,1.0,,,,,,,14.0,,8.0,,,,1.0,5.0,8.0,,3.0,,67.0,20.0,79.0,1.0,1.0,108.0,1.0,2.0,3.0,
2016-17,7090037,4,3,Arsenal,Home,33596,48844,David Ospina,david-ospina,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2016-17,7090037,4,3,Arsenal,Home,34120,37265,Alexis Sánchez,alexis-sanchez,F,True,1.0,,,7.0,,6.0,2.0,,1.0,,,1.0,,,,,3.0,2.0,,,1.0,,,,,,1.0,,28.0,,,,,,,,8.0,,6.9,,,1.0,,1.0,2.0,,,,13.0,1.0,12.0,2.0,,21.0,1.0,1.0,1.0,
2016-17,7090037,4,3,Arsenal,Home,39070,44346,Olivier Giroud,olivier-giroud,F,True,,,,1.0,2.0,3.0,,2.0,2.0,,1.0,,,,,1.0,2.0,4.0,,,1.0,,,,,,1.0,,28.0,,,,,,,1.0,4.0,,6.9,,,2.0,1.0,,,,,,2.0,2.0,4.0,2.0,1.0,14.0,1.0,1.0,,1.0
2016-17,7090037,4,3,Arsenal,Home,40672,56864,Francis Coquelin,francis-coquelin,M,False,,,1.0,25.0,16.0,41.0,2.0,,6.0,,,,2.0,,,2.0,7.0,6.0,,,1.0,,,,,4.0,,,90.0,,1.0,,,,,,10.0,,7.0,,,,,2.0,,,2.0,,28.0,19.0,47.0,0.0,3.0,66.0,2.0,1.0,2.0,1.0
2016-17,7090037,4,3,Arsenal,Home,51340,51507,Laurent Koscielny,laurent-koscielny,D,False,,,3.0,35.0,33.0,68.0,5.0,2.0,6.0,,,,,,,,5.0,3.0,,,,,1.0,,,2.0,,,90.0,1.0,,,,,,,2.0,,7.6,,,,3.0,,,,3.0,,36.0,34.0,70.0,1.0,1.0,79.0,,,,1.0
2016-17,7090037,4,3,Arsenal,Home,89894,69140,Shkodran Mustafi,shkodran-mustafi,D,False,,,2.0,56.0,30.0,86.0,3.0,3.0,5.0,,,1.0,,,,,3.0,7.0,,,,,,,,2.0,,,90.0,,,,,,,,11.0,,7.2,,,,4.0,1.0,1.0,,8.0,,64.0,32.0,95.0,1.0,3.0,109.0,1.0,,1.0,3.0
2016-17,7090037,4,3,Arsenal,Home,107128,155851,Lucas Pérez,lucas-perez,F,False,,,1.0,14.0,4.0,18.0,1.0,1.0,3.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,,62.0,,,,,,,,10.0,,6.6,,,,,,1.0,,1.0,,23.0,4.0,26.0,1.0,,31.0,1.0,,,
2016-17,7090037,4,3,Arsenal,Home,117777,84450,Granit Xhaka,granit-xhaka,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2016-17,7090037,4,3,Arsenal,Home,159675,153256,Mohamed Elneny,mohamed-elneny,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2016-17,7090037,4,3,Arsenal,Home,188365,98745,Héctor Bellerín,hector-bellerin,D,False,,,1.0,22.0,16.0,38.0,2.0,1.0,9.0,,,,,,,,2.0,4.0,,,,,,,,1.0,,,90.0,,,,,,,,19.0,,7.1,,,1.0,4.0,3.0,5.0,,2.0,,30.0,24.0,49.0,1.0,,77.0,3.0,,3.0,
2016-17,7090037,4,3,Arsenal,Home,352770,153133,Alex Iwobi,alex-iwobi,M,True,,,,4.0,4.0,8.0,,1.0,,,,,,,,,,3.0,,,,,,,,,1.0,,15.0,,,,,,,,3.0,,6.9,,,,,1.0,,,,,6.0,5.0,11.0,0.0,,14.0,,1.0,1.0,
2016-17,7090037,4,3,Arsenal,Home,793228,156074,Rob Holding,rob-holding,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2016-17,7090048,5,3,Arsenal,Away,1185,11334,Petr Čech,petr-cech,G,False,,1.0,1.0,,13.0,13.0,,,6.0,,,,,,,,1.0,1.0,,,1.0,,,,,,,,90.0,,,,1.0,1.0,,,1.0,,5.9,1.0,1.0,,,,,2.0,2.0,,1.0,13.0,14.0,0.0,,21.0,,1.0,,
2016-17,7090048,5,3,Arsenal,Away,10501,20467,Theo Walcott,theo-walcott,M,False,,,,30.0,7.0,37.0,,,3.0,1.0,1.0,1.0,,,,4.0,5.0,2.0,,,,,1.0,,,1.0,2.0,,88.0,3.0,,,,,,,14.0,,7.2,,,1.0,,1.0,3.0,,,1.0,37.0,7.0,41.0,5.0,1.0,60.0,2.0,1.0,,1.0
2016-17,7090048,5,3,Arsenal,Away,10577,81880,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2016-17,7090048,5,3,Arsenal,Away,16176,37605,Mesut Özil,mesut-ozil,M,False,,,,87.0,17.0,104.0,,,4.0,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,2.0,,90.0,,,,,,,,10.0,,6.9,,,1.0,,,1.0,,,,94.0,17.0,110.0,2.0,,116.0,2.0,,,
2016-17,7090048,5,3,Arsenal,Away,17088,38411,Nacho Monreal,nacho-monreal,D,False,,,1.0,33.0,19.0,52.0,1.0,3.0,6.0,,,,2.0,,,1.0,6.0,8.0,,,2.0,,,,,2.0,,,90.0,,,,,,,,11.0,,6.7,,,,3.0,,1.0,,3.0,,38.0,23.0,60.0,0.0,3.0,78.0,,2.0,,1.0
2016-17,7090048,5,3,Arsenal,Away,17651,19524,Santi Cazorla,santi-cazorla,M,False,,,2.0,81.0,16.0,97.0,,,6.0,,,,1.0,,,,5.0,2.0,,,3.0,,,,,1.0,1.0,,67.0,,1.0,,,,,,13.0,,6.8,,,1.0,,2.0,3.0,,3.0,,91.0,17.0,105.0,1.0,1.0,118.0,1.0,,1.0,
