season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2017-18,7437775,10,3,Arsenal,Home,1185,11334,Petr Čech,petr-cech,G,False,,2.0,4.0,2.0,9.0,11.0,,,11.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,3.0,,6.7,1.0,1.0,,,,,2.0,7.0,,5.0,9.0,14.0,0,,23.0,,,,
2017-18,7437775,10,3,Arsenal,Home,10501,20467,Theo Walcott,theo-walcott,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437775,10,3,Arsenal,Home,16176,37605,Mesut Özil,mesut-ozil,M,False,1.0,,2.0,60.0,5.0,64.0,1.0,,3.0,,,1.0,1.0,,,,2.0,4.0,,,,1.0,,,,,5.0,,90.0,,,,,,,,16.0,,7.7,,,,,2.0,4.0,,3.0,,73.0,5.0,74.0,1,2.0,90.0,2.0,,2.0,
2017-18,7437775,10,3,Arsenal,Home,17088,38411,Nacho Monreal,nacho-monreal,D,False,1.0,,2.0,65.0,39.0,103.0,1.0,4.0,8.0,1.0,,1.0,,,,,3.0,5.0,,,2.0,,,,,1.0,3.0,,90.0,,,,,,,,12.0,,7.1,,,,2.0,,1.0,,8.0,,74.0,42.0,115.0,1,,125.0,,1.0,,
2017-18,7437775,10,3,Arsenal,Home,23571,41792,Aaron Ramsey,aaron-ramsey,M,False,,,3.0,38.0,17.0,55.0,3.0,,11.0,1.0,,1.0,2.0,,,1.0,7.0,5.0,,,1.0,,1.0,,,1.0,2.0,,90.0,1.0,,,,,,,13.0,,7.7,,,1.0,,,,,6.0,,46.0,18.0,64.0,3,3.0,80.0,1.0,2.0,,
2017-18,7437775,10,3,Arsenal,Home,34120,37265,Alexis Sánchez,alexis-sanchez,F,False,1.0,,2.0,34.0,5.0,38.0,,,2.0,1.0,,,,,,3.0,5.0,5.0,,,,,,,,1.0,3.0,,90.0,1.0,,,,,,,28.0,,7.6,,,2.0,,2.0,4.0,,4.0,1.0,53.0,7.0,56.0,3,2.0,78.0,2.0,3.0,,
2017-18,7437775,10,3,Arsenal,Home,38094,54102,Jack Wilshere,jack-wilshere,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437775,10,3,Arsenal,Home,39070,44346,Olivier Giroud,olivier-giroud,F,True,,,,2.0,2.0,4.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,9.0,,,,,,,,3.0,,6.4,,,2.0,,,,,,,4.0,3.0,7.0,2,1.0,10.0,,,,
2017-18,7437775,10,3,Arsenal,Home,40672,56864,Francis Coquelin,francis-coquelin,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437775,10,3,Arsenal,Home,50070,59966,Alexandre Lacazette,alexandre-lacazette,F,False,,,,15.0,3.0,18.0,,,,,,,,,,,2.0,1.0,,,1.0,,,,,,1.0,,81.0,1.0,,,,,,,7.0,,6.7,,,,,1.0,,,,1.0,21.0,3.0,24.0,1,1.0,28.0,,,,
2017-18,7437775,10,3,Arsenal,Home,51340,51507,Laurent Koscielny,laurent-koscielny,D,False,,,7.0,52.0,39.0,91.0,,2.0,7.0,,1.0,,,,,1.0,1.0,4.0,,,,,,,,2.0,,,90.0,,,,,,,,10.0,,7.4,,,1.0,5.0,,1.0,,9.0,,59.0,40.0,98.0,1,2.0,113.0,1.0,,,
2017-18,7437775,10,3,Arsenal,Home,117777,84450,Granit Xhaka,granit-xhaka,M,False,,,15.0,68.0,26.0,94.0,,1.0,7.0,,,,1.0,,,2.0,6.0,4.0,,,3.0,,,,,1.0,1.0,,90.0,,,,,,,,17.0,,7.2,,,,1.0,1.0,1.0,,19.0,,80.0,28.0,107.0,0,,118.0,1.0,2.0,1.0,
2017-18,7437775,10,3,Arsenal,Home,142148,111457,Sead Kolašinac,sead-kolasinac,D,False,,,,62.0,14.0,76.0,,1.0,6.0,1.0,,,,,,1.0,3.0,3.0,,,1.0,1.0,1.0,,,,2.0,,78.0,1.0,,,,,,,12.0,,8.4,,,1.0,,1.0,3.0,,1.0,,72.0,14.0,83.0,2,2.0,101.0,,,,
2017-18,7437775,10,3,Arsenal,Home,188365,98745,Héctor Bellerín,hector-bellerin,D,False,,,3.0,45.0,20.0,65.0,2.0,3.0,7.0,,1.0,1.0,,,,1.0,3.0,4.0,,,,,,,1.0,,1.0,,90.0,,,,,,,,17.0,,6.8,,,1.0,3.0,,4.0,,5.0,,56.0,24.0,76.0,2,1.0,98.0,,,,
2017-18,7437775,10,3,Arsenal,Home,225096,113534,Matt Macey,matt-macey,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437775,10,3,Arsenal,Home,352770,153133,Alex Iwobi,alex-iwobi,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437775,10,3,Arsenal,Home,793228,156074,Rob Holding,rob-holding,D,True,,,,1.0,2.0,3.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,12.0,,,,,,,,1.0,,6.6,,,,,,,,,,1.0,3.0,4.0,0,1.0,6.0,,,,
2017-18,7437820,11,3,Arsenal,Away,1185,11334,Petr Čech,petr-cech,G,False,,,6.0,6.0,10.0,16.0,,,6.0,,,,,,,,,,,,,,,,,,,,90.0,,,,1.0,,,,8.0,,6.7,1.0,3.0,,1.0,,,,13.0,,11.0,12.0,23.0,0,,33.0,,,,
2017-18,7437820,11,3,Arsenal,Away,3579,27334,Mathieu Debuchy,mathieu-debuchy,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437820,11,3,Arsenal,Away,10501,20467,Theo Walcott,theo-walcott,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437820,11,3,Arsenal,Away,16176,37605,Mesut Özil,mesut-ozil,M,False,,,1.0,25.0,13.0,38.0,,,5.0,,,,1.0,,,1.0,5.0,5.0,,,2.0,,,,,1.0,,,90.0,,,,,,,,16.0,,7.0,,,1.0,,1.0,3.0,,1.0,,34.0,16.0,47.0,1,2.0,62.0,1.0,3.0,,
2017-18,7437820,11,3,Arsenal,Away,17088,38411,Nacho Monreal,nacho-monreal,D,False,,,2.0,15.0,28.0,43.0,1.0,1.0,8.0,,,,1.0,,,,3.0,4.0,,,1.0,,,,,6.0,,,90.0,,,1.0,,,,,8.0,,6.0,,,,2.0,,,,6.0,,18.0,32.0,50.0,0,1.0,64.0,1.0,2.0,,
2017-18,7437820,11,3,Arsenal,Away,23571,41792,Aaron Ramsey,aaron-ramsey,M,False,1.0,,2.0,18.0,19.0,36.0,,,7.0,,,,5.0,,,2.0,9.0,5.0,,,2.0,1.0,,,,1.0,2.0,,90.0,1.0,,,,,,,12.0,,6.5,,,,,1.0,1.0,,3.0,,22.0,19.0,40.0,1,3.0,57.0,3.0,1.0,1.0,
2017-18,7437820,11,3,Arsenal,Away,34120,37265,Alexis Sánchez,alexis-sanchez,F,False,,,,15.0,12.0,27.0,2.0,1.0,3.0,,,,2.0,,,7.0,13.0,6.0,,,2.0,,,,,,2.0,,90.0,,,,,,,,22.0,,6.8,,,1.0,,,1.0,,,3.0,25.0,12.0,36.0,1,1.0,56.0,4.0,5.0,,
2017-18,7437820,11,3,Arsenal,Away,38094,54102,Jack Wilshere,jack-wilshere,M,True,,,,5.0,5.0,10.0,,,,,,,,,,,1.0,3.0,,,1.0,,,,,,,,12.0,,,,,,,,1.0,,7.0,,,,,2.0,,,,,6.0,5.0,11.0,0,,15.0,,1.0,2.0,
2017-18,7437820,11,3,Arsenal,Away,39070,44346,Olivier Giroud,olivier-giroud,F,True,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,4.0,,6.5,,,,,,,,,,3.0,1.0,4.0,0,,6.0,2.0,,,
2017-18,7437820,11,3,Arsenal,Away,40672,56864,Francis Coquelin,francis-coquelin,M,False,,,1.0,2.0,12.0,14.0,1.0,,4.0,,,,1.0,,,,2.0,4.0,,,,,,,,,,,56.0,,,,,,,,9.0,,6.4,,,,1.0,,,,3.0,,5.0,18.0,23.0,0,4.0,29.0,,,,
2017-18,7437820,11,3,Arsenal,Away,50070,59966,Alexandre Lacazette,alexandre-lacazette,F,True,,,,3.0,4.0,7.0,,,3.0,,,,1.0,,,1.0,4.0,,,,2.0,,1.0,,,,,,34.0,1.0,,,,,,,4.0,,6.9,,,,,,,,,,6.0,4.0,10.0,1,,12.0,,,,
2017-18,7437820,11,3,Arsenal,Away,51340,51507,Laurent Koscielny,laurent-koscielny,D,False,,,1.0,12.0,26.0,38.0,,2.0,7.0,,,,2.0,,,,3.0,4.0,,,1.0,,,,,5.0,,,90.0,,,,,,,,6.0,,6.5,,,,4.0,,,,3.0,,16.0,27.0,43.0,0,2.0,58.0,1.0,,,
2017-18,7437820,11,3,Arsenal,Away,117777,84450,Granit Xhaka,granit-xhaka,M,False,,,3.0,23.0,15.0,38.0,,1.0,1.0,,,,,,,2.0,2.0,3.0,,,,,,,,,,,78.0,,,,,,,,11.0,,6.4,,,,1.0,,,,5.0,,28.0,17.0,45.0,0,1.0,54.0,2.0,1.0,,
2017-18,7437820,11,3,Arsenal,Away,142148,111457,Sead Kolašinac,sead-kolasinac,D,False,,,1.0,21.0,20.0,41.0,1.0,,5.0,,,,,,,1.0,5.0,2.0,,,3.0,,,,,2.0,,,90.0,,1.0,,,,,,14.0,,6.6,,,,,,3.0,,4.0,,29.0,23.0,49.0,0,2.0,73.0,,,,
2017-18,7437820,11,3,Arsenal,Away,159675,153256,Mohamed Elneny,mohamed-elneny,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437820,11,3,Arsenal,Away,188365,98745,Héctor Bellerín,hector-bellerin,D,False,,,2.0,14.0,18.0,32.0,,,6.0,,,,1.0,,,,2.0,,,,1.0,,,,,,,,90.0,,1.0,,,,,,7.0,,6.5,,,,4.0,,,,3.0,,18.0,19.0,37.0,0,,54.0,1.0,,,
2017-18,7437820,11,3,Arsenal,Away,225096,113534,Matt Macey,matt-macey,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437820,11,3,Arsenal,Away,352770,153133,Alex Iwobi,alex-iwobi,M,False,,,2.0,21.0,6.0,27.0,,,3.0,,,,2.0,,,1.0,5.0,3.0,,,,,,,,,,,78.0,1.0,,,,,,,11.0,,6.6,,,1.0,,4.0,,,3.0,,24.0,8.0,32.0,2,,44.0,2.0,1.0,2.0,
2017-18,7437887,12,3,Arsenal,Home,369,17127,Per Mertesacker,per-mertesacker,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437887,12,3,Arsenal,Home,1185,11334,Petr Čech,petr-cech,G,False,,,9.0,6.0,4.0,10.0,,,11.0,,,,,,,,,1.0,,,,,,,,,,,90.0,,,,,,,,21.0,,7.5,3.0,4.0,,,,,,26.0,,22.0,5.0,27.0,0,,40.0,,1.0,,
2017-18,7437887,12,3,Arsenal,Home,16176,37605,Mesut Özil,mesut-ozil,M,False,1.0,,2.0,19.0,8.0,26.0,,,5.0,1.0,,,,,,1.0,4.0,4.0,,,1.0,1.0,,,,,4.0,,84.0,,,,,,,,17.0,,7.5,,,,1.0,2.0,7.0,,2.0,1.0,30.0,9.0,32.0,0,2.0,52.0,2.0,2.0,,
2017-18,7437887,12,3,Arsenal,Home,17088,38411,Nacho Monreal,nacho-monreal,D,False,,,1.0,18.0,15.0,33.0,2.0,2.0,7.0,,,,1.0,,,,3.0,3.0,,,,,,,,5.0,,,90.0,,,,,,,,5.0,,7.2,,,,4.0,,,,3.0,,22.0,16.0,38.0,0,1.0,50.0,,,,
2017-18,7437887,12,3,Arsenal,Home,23571,41792,Aaron Ramsey,aaron-ramsey,M,False,,,5.0,16.0,11.0,27.0,1.0,1.0,7.0,,,,4.0,,,2.0,9.0,6.0,,1.0,2.0,,,,,2.0,1.0,,90.0,,,,,,,,16.0,,6.7,,,,1.0,,,,5.0,,22.0,15.0,37.0,0,5.0,54.0,3.0,,,
2017-18,7437887,12,3,Arsenal,Home,33596,48844,David Ospina,david-ospina,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437887,12,3,Arsenal,Home,33902,50175,Danny Welbeck,danny-welbeck,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437887,12,3,Arsenal,Home,34120,37265,Alexis Sánchez,alexis-sanchez,F,False,,,3.0,18.0,7.0,25.0,3.0,,6.0,,2.0,1.0,2.0,,,2.0,10.0,13.0,,,3.0,,1.0,,,,3.0,,90.0,4.0,,,,,,,24.0,,8.1,,,1.0,,6.0,4.0,,5.0,5.0,32.0,8.0,36.0,6,2.0,69.0,6.0,6.0,5.0,
2017-18,7437887,12,3,Arsenal,Home,38094,54102,Jack Wilshere,jack-wilshere,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437887,12,3,Arsenal,Home,40672,56864,Francis Coquelin,francis-coquelin,M,True,,,2.0,3.0,3.0,6.0,,,1.0,1.0,,,,,,,,2.0,,,,,,,,1.0,1.0,,17.0,,,,,,,,2.0,,7.1,,,,,,,,2.0,,4.0,3.0,7.0,0,1.0,11.0,1.0,1.0,,
2017-18,7437887,12,3,Arsenal,Home,50070,59966,Alexandre Lacazette,alexandre-lacazette,F,False,,,,10.0,6.0,16.0,2.0,2.0,2.0,1.0,,,1.0,,,1.0,5.0,4.0,,,1.0,1.0,,,,,1.0,,73.0,,,,,,,,8.0,,7.2,,,1.0,,1.0,,,,1.0,14.0,7.0,21.0,1,,31.0,2.0,1.0,1.0,
2017-18,7437887,12,3,Arsenal,Home,51340,51507,Laurent Koscielny,laurent-koscielny,D,False,,,3.0,11.0,17.0,28.0,2.0,1.0,8.0,,,,,,,,2.0,6.0,,,,,,,,3.0,,,90.0,,,,,,,,14.0,,7.7,,,,11.0,,,,10.0,,22.0,18.0,40.0,0,3.0,66.0,1.0,2.0,,
2017-18,7437887,12,3,Arsenal,Home,89894,69140,Shkodran Mustafi,shkodran-mustafi,D,False,,,2.0,8.0,16.0,24.0,3.0,3.0,9.0,,,,2.0,,,,6.0,4.0,,,1.0,,1.0,,,2.0,,,90.0,1.0,1.0,,,,,,11.0,,7.7,,,,14.0,,1.0,,4.0,,14.0,21.0,34.0,1,,55.0,,1.0,,
2017-18,7437887,12,3,Arsenal,Home,117777,84450,Granit Xhaka,granit-xhaka,M,False,1.0,,4.0,19.0,15.0,33.0,2.0,3.0,8.0,,,1.0,4.0,,,,10.0,5.0,,,3.0,,,,,,,,90.0,,1.0,,,,,,16.0,,6.3,,,1.0,1.0,1.0,3.0,,5.0,,29.0,17.0,43.0,2,1.0,59.0,1.0,1.0,,
2017-18,7437887,12,3,Arsenal,Home,142148,111457,Sead Kolašinac,sead-kolasinac,D,False,,,,14.0,8.0,22.0,4.0,3.0,7.0,,,1.0,,,,,4.0,5.0,,,,,,,,1.0,,,90.0,,,,,,,,19.0,,6.8,,,,4.0,,,,1.0,1.0,26.0,12.0,38.0,1,2.0,59.0,2.0,,,
2017-18,7437887,12,3,Arsenal,Home,188365,98745,Héctor Bellerín,hector-bellerin,D,False,,,,10.0,17.0,27.0,,1.0,9.0,,,1.0,1.0,,,,2.0,2.0,,1.0,,,,,,2.0,1.0,,90.0,,,,,,,,21.0,,6.8,,,,1.0,2.0,1.0,,3.0,,22.0,20.0,41.0,1,,62.0,2.0,,1.0,
2017-18,7437887,12,3,Arsenal,Home,352768,154043,Ainsley Maitland-Niles,ainsley-maitland-niles,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437887,12,3,Arsenal,Home,352770,153133,Alex Iwobi,alex-iwobi,M,True,,,1.0,3.0,1.0,4.0,1.0,,1.0,,,1.0,,,,1.0,2.0,1.0,,,,,,,,,1.0,,6.0,,,,,,,,2.0,,6.9,,,1.0,,,,,1.0,,4.0,1.0,5.0,2,1.0,9.0,,,,
2017-18,7437829,13,3,Arsenal,Away,369,17127,Per Mertesacker,per-mertesacker,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437829,13,3,Arsenal,Away,1185,11334,Petr Čech,petr-cech,G,False,,1.0,6.0,2.0,12.0,14.0,,,10.0,,,,,,,,,,,,,,,2.0,,,,,90.0,,,,,,,,6.0,1.0,7.3,,2.0,,2.0,,,1.0,12.0,,7.0,13.0,20.0,0,,31.0,,,,
2017-18,7437829,13,3,Arsenal,Away,17088,38411,Nacho Monreal,nacho-monreal,D,False,,,1.0,32.0,35.0,67.0,1.0,2.0,8.0,,,,2.0,,,,3.0,4.0,,,,,,,,1.0,,,90.0,,,,,,,,12.0,,6.9,,,4.0,4.0,,,,6.0,,40.0,38.0,78.0,4,1.0,94.0,,1.0,,
2017-18,7437829,13,3,Arsenal,Away,23571,41792,Aaron Ramsey,aaron-ramsey,M,False,,,2.0,41.0,21.0,62.0,1.0,1.0,4.0,,1.0,2.0,3.0,,,,5.0,7.0,,,2.0,,,,,,1.0,,90.0,,,,,,,1.0,10.0,,7.2,,,2.0,,3.0,,,2.0,,48.0,21.0,69.0,4,1.0,82.0,2.0,2.0,3.0,
2017-18,7437829,13,3,Arsenal,Away,33596,48844,David Ospina,david-ospina,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437829,13,3,Arsenal,Away,33902,50175,Danny Welbeck,danny-welbeck,F,True,,,,1.0,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,11.0,,,,,,,,1.0,,6.4,,,,,,,,,,1.0,,1.0,0,,2.0,,,,
2017-18,7437829,13,3,Arsenal,Away,34120,37265,Alexis Sánchez,alexis-sanchez,F,False,,,3.0,33.0,7.0,40.0,3.0,2.0,5.0,,,,1.0,,,,6.0,7.0,,,,,1.0,,,1.0,4.0,,90.0,1.0,,,,,,,27.0,,8.0,,,1.0,,5.0,3.0,,7.0,1.0,53.0,9.0,59.0,2,1.0,76.0,3.0,1.0,3.0,
2017-18,7437829,13,3,Arsenal,Away,38094,54102,Jack Wilshere,jack-wilshere,M,True,,,,8.0,3.0,11.0,,,3.0,,,1.0,,,,1.0,1.0,,,,,,,,,,1.0,,23.0,,,,,,,,1.0,,6.5,,,,,,,,,,8.0,3.0,11.0,1,,13.0,,,,
2017-18,7437829,13,3,Arsenal,Away,39070,44346,Olivier Giroud,olivier-giroud,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437829,13,3,Arsenal,Away,40672,56864,Francis Coquelin,francis-coquelin,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437829,13,3,Arsenal,Away,50070,59966,Alexandre Lacazette,alexandre-lacazette,F,False,1.0,,,15.0,9.0,23.0,3.0,1.0,4.0,1.0,,1.0,1.0,,,1.0,7.0,3.0,,,2.0,,,,,,1.0,,79.0,1.0,,,,,,,6.0,,7.2,,,,,2.0,1.0,,,2.0,18.0,11.0,28.0,2,,36.0,,,2.0,
2017-18,7437829,13,3,Arsenal,Away,51340,51507,Laurent Koscielny,laurent-koscielny,D,False,,,4.0,50.0,24.0,74.0,,3.0,3.0,,,,,,,,1.0,6.0,,,1.0,,,,,,2.0,,90.0,,2.0,,,,,,10.0,,8.0,,,,8.0,,2.0,,5.0,,56.0,28.0,82.0,0,1.0,98.0,,2.0,,
2017-18,7437829,13,3,Arsenal,Away,89894,69140,Shkodran Mustafi,shkodran-mustafi,D,False,,,,25.0,36.0,61.0,5.0,9.0,6.0,,,,,,,,9.0,12.0,,,4.0,,,,,2.0,1.0,,90.0,,1.0,,,,,,13.0,,7.5,,,,6.0,,1.0,,3.0,,32.0,42.0,73.0,0,3.0,87.0,,,,
2017-18,7437829,13,3,Arsenal,Away,117777,84450,Granit Xhaka,granit-xhaka,M,False,,,2.0,37.0,31.0,68.0,,,7.0,,,,,,,2.0,5.0,,,,3.0,,,,,1.0,1.0,,90.0,,,,,,,,15.0,,6.8,,,1.0,2.0,,4.0,,4.0,,47.0,34.0,77.0,1,,88.0,,,,
2017-18,7437829,13,3,Arsenal,Away,142148,111457,Sead Kolašinac,sead-kolasinac,D,False,,,,13.0,14.0,27.0,2.0,5.0,7.0,,,1.0,1.0,,,1.0,5.0,9.0,,,1.0,,,,,,,,90.0,,,,,,,,25.0,,6.8,,,1.0,1.0,3.0,4.0,,3.0,,29.0,19.0,44.0,2,,65.0,1.0,1.0,3.0,
2017-18,7437829,13,3,Arsenal,Away,188365,98745,Héctor Bellerín,hector-bellerin,D,False,1.0,,,26.0,17.0,42.0,3.0,1.0,6.0,,,1.0,1.0,,,1.0,7.0,5.0,,,1.0,,,,,,2.0,,90.0,,,,,,,,11.0,,6.8,,,,2.0,2.0,2.0,,2.0,,29.0,21.0,48.0,1,3.0,71.0,2.0,,1.0,
2017-18,7437829,13,3,Arsenal,Away,352768,154043,Ainsley Maitland-Niles,ainsley-maitland-niles,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437829,13,3,Arsenal,Away,352770,153133,Alex Iwobi,alex-iwobi,M,False,,,1.0,32.0,9.0,41.0,1.0,,3.0,,,1.0,,,,2.0,4.0,4.0,,,,,,,,,1.0,,67.0,,,,,,,,9.0,,6.9,,,,,3.0,,,1.0,,35.0,11.0,46.0,1,1.0,55.0,,1.0,2.0,
2017-18,7437884,14,3,Arsenal,Home,369,17127,Per Mertesacker,per-mertesacker,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437884,14,3,Arsenal,Home,1185,11334,Petr Čech,petr-cech,G,False,,1.0,3.0,,26.0,26.0,,,8.0,,,,,,,,,,,,,,,2.0,1.0,,,,90.0,,,,,,,,2.0,1.0,7.3,1.0,2.0,,2.0,,,1.0,5.0,,2.0,26.0,28.0,0,,39.0,,,,
2017-18,7437884,14,3,Arsenal,Home,16176,37605,Mesut Özil,mesut-ozil,M,False,2.0,,3.0,59.0,27.0,84.0,1.0,,8.0,1.0,,1.0,,,,1.0,5.0,2.0,,,1.0,2.0,1.0,,,1.0,5.0,,90.0,1.0,,,,,,,22.0,,9.4,,,,1.0,3.0,7.0,,4.0,1.0,76.0,28.0,97.0,2,,116.0,1.0,1.0,1.0,
2017-18,7437884,14,3,Arsenal,Home,17088,38411,Nacho Monreal,nacho-monreal,D,False,,,7.0,39.0,53.0,92.0,1.0,1.0,7.0,,,1.0,1.0,,,,2.0,8.0,,,,,,,,2.0,,,90.0,,1.0,,,,,,8.0,,8.0,,,,1.0,1.0,1.0,,8.0,,44.0,56.0,99.0,1,5.0,113.0,,1.0,1.0,1.0
2017-18,7437884,14,3,Arsenal,Home,23571,41792,Aaron Ramsey,aaron-ramsey,M,False,,,3.0,28.0,18.0,46.0,,1.0,5.0,3.0,,,,,,1.0,4.0,3.0,,,2.0,2.0,,,,1.0,4.0,,73.0,,,,,,,,16.0,,8.7,,,1.0,,1.0,,,4.0,,38.0,19.0,57.0,1,1.0,68.0,3.0,1.0,,
2017-18,7437884,14,3,Arsenal,Home,33596,48844,David Ospina,david-ospina,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437884,14,3,Arsenal,Home,33902,50175,Danny Welbeck,danny-welbeck,F,True,,,,6.0,2.0,8.0,,,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,,1.0,,17.0,,,,,,,,3.0,,6.6,,,,,,,,,,8.0,2.0,10.0,0,1.0,12.0,1.0,,,1.0
2017-18,7437884,14,3,Arsenal,Home,34120,37265,Alexis Sánchez,alexis-sanchez,F,False,,,3.0,20.0,7.0,27.0,,1.0,1.0,,,1.0,2.0,,,3.0,7.0,5.0,,,3.0,,1.0,,,,2.0,,73.0,1.0,,,,,,,15.0,,7.7,,,1.0,,2.0,,,3.0,1.0,29.0,7.0,36.0,3,,50.0,2.0,2.0,2.0,
2017-18,7437884,14,3,Arsenal,Home,38094,54102,Jack Wilshere,jack-wilshere,M,True,,,,12.0,7.0,19.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,17.0,,,,,,,,4.0,,6.7,,,,,,,,,,16.0,7.0,23.0,0,,26.0,,1.0,,
2017-18,7437884,14,3,Arsenal,Home,39070,44346,Olivier Giroud,olivier-giroud,F,True,,,,8.0,2.0,10.0,,,1.0,,1.0,1.0,,,,1.0,1.0,1.0,,,,,2.0,,1.0,,,,45.0,2.0,,,,,,,1.0,,8.4,,,3.0,1.0,1.0,,,,,8.0,2.0,10.0,6,,20.0,,,1.0,
2017-18,7437884,14,3,Arsenal,Home,40672,56864,Francis Coquelin,francis-coquelin,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437884,14,3,Arsenal,Home,50070,59966,Alexandre Lacazette,alexandre-lacazette,F,False,,,,11.0,4.0,15.0,2.0,1.0,4.0,,,,,,,1.0,4.0,3.0,,,,,1.0,,,,,,45.0,2.0,,,,,,,8.0,,7.4,,,,,2.0,,,,,14.0,6.0,20.0,2,1.0,28.0,1.0,,1.0,1.0
2017-18,7437884,14,3,Arsenal,Home,51340,51507,Laurent Koscielny,laurent-koscielny,D,False,,,13.0,35.0,67.0,102.0,2.0,3.0,8.0,,,,,,,,3.0,4.0,,,1.0,,,,,3.0,,,90.0,,1.0,,,,,,8.0,,7.9,,,,3.0,,,,14.0,,40.0,69.0,109.0,0,1.0,119.0,,,,
