season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2018-19,7827900,2,3,Arsenal,Away,17088,38411,Nacho Monreal,nacho-monreal,D,False,1.0,,,14.0,18.0,31.0,1.0,3.0,6.0,,,1.0,1.0,,,,4.0,6.0,,,,,,,,1.0,1.0,,90.0,,,,,,,,10.0,,6.2,,,,4.0,2.0,2.0,,1.0,,18.0,19.0,35.0,1,,58.0,2.0,3.0,,
2018-19,7827900,2,3,Arsenal,Away,23571,41792,Aaron Ramsey,aaron-ramsey,M,True,,,,3.0,3.0,6.0,,1.0,2.0,,,,,,,,1.0,1.0,,,1.0,,,,,,,,22.0,1.0,,,,,,,3.0,,6.6,,,1.0,,,,,1.0,,5.0,4.0,9.0,2,,11.0,,,,
2018-19,7827900,2,3,Arsenal,Away,33902,50175,Danny Welbeck,danny-welbeck,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827900,2,3,Arsenal,Away,37151,57249,Henrikh Mkhitaryan,henrikh-mkhitaryan,M,False,1.0,,,19.0,7.0,25.0,1.0,3.0,9.0,2.0,1.0,1.0,1.0,,,1.0,4.0,5.0,,,,1.0,1.0,,,2.0,5.0,,90.0,1.0,,,,,,,17.0,,7.9,,,1.0,,3.0,3.0,,3.0,1.0,27.0,11.0,35.0,3,,55.0,2.0,,2.0,
2018-19,7827900,2,3,Arsenal,Away,50070,59966,Alexandre Lacazette,alexandre-lacazette,F,True,,,,3.0,2.0,5.0,2.0,,1.0,,,,1.0,,,,5.0,2.0,,,2.0,,,,,,1.0,,15.0,,,,,,,,1.0,,6.6,,,,,,,,,,3.0,3.0,6.0,0,2.0,9.0,,,,
2018-19,7827900,2,3,Arsenal,Away,51498,54694,Pierre-Emerick Aubameyang,pierre-emerick-aubameyang,F,False,,,,5.0,4.0,9.0,2.0,1.0,,,2.0,,,,,,3.0,1.0,,,1.0,,,,,,1.0,,90.0,2.0,,,,,,,4.0,,6.4,,,2.0,1.0,,2.0,,,2.0,9.0,4.0,11.0,4,,18.0,,,,
2018-19,7827900,2,3,Arsenal,Away,89894,69140,Shkodran Mustafi,shkodran-mustafi,D,False,,,9.0,9.0,47.0,56.0,,1.0,5.0,,,,,,,,3.0,4.0,,,3.0,,,,,1.0,1.0,,90.0,,2.0,,,,,,9.0,,7.0,,,,7.0,,,,14.0,,17.0,47.0,64.0,0,2.0,80.0,,1.0,,1.0
2018-19,7827900,2,3,Arsenal,Away,103335,80201,Bernd Leno,bernd-leno,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827900,2,3,Arsenal,Away,117777,84450,Granit Xhaka,granit-xhaka,M,False,,,2.0,11.0,18.0,29.0,,,1.0,,,,2.0,,,,3.0,2.0,,,1.0,,,,,,1.0,,45.0,,,,,,,,6.0,,6.2,,,,,,,,4.0,,14.0,21.0,35.0,0,1.0,38.0,,1.0,,
2018-19,7827900,2,3,Arsenal,Away,159675,153256,Mohamed Elneny,mohamed-elneny,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827900,2,3,Arsenal,Away,188365,98745,Héctor Bellerín,hector-bellerin,D,False,1.0,,2.0,16.0,21.0,36.0,2.0,2.0,5.0,1.0,,,1.0,,,2.0,5.0,3.0,,,,,,,,2.0,1.0,,90.0,,,,,,,,18.0,,6.4,,,,3.0,,3.0,,3.0,,24.0,25.0,46.0,0,1.0,67.0,4.0,,,1.0
2018-19,7827900,2,3,Arsenal,Away,352770,153133,Alex Iwobi,alex-iwobi,M,False,1.0,,,5.0,5.0,9.0,1.0,,4.0,2.0,1.0,,,,,3.0,7.0,2.0,,,,,1.0,,,1.0,2.0,,75.0,1.0,,,,,,,17.0,,7.2,,,1.0,2.0,4.0,2.0,,2.0,,11.0,7.0,16.0,2,,36.0,3.0,1.0,1.0,
2018-19,7827900,2,3,Arsenal,Away,754794,198849,Lucas Torreira,lucas-torreira,M,True,,,1.0,11.0,12.0,23.0,1.0,,3.0,,,,1.0,,,1.0,4.0,1.0,,1.0,1.0,,,,,,,,45.0,,1.0,,,,,,3.0,,6.1,,,,,,,,2.0,,13.0,12.0,25.0,0,1.0,30.0,,,,1.0
2018-19,7827900,2,3,Arsenal,Away,852404,242166,Mattéo Guendouzi,matteo-guendouzi,M,False,,,5.0,22.0,24.0,46.0,,,8.0,,,,1.0,,,1.0,2.0,9.0,,,,,,,,5.0,,,90.0,1.0,1.0,,,,,,6.0,,7.6,,,,,2.0,,,7.0,,24.0,25.0,49.0,1,4.0,68.0,,3.0,2.0,2.0
2018-19,7827900,2,3,Arsenal,Away,2322979,39476,Sokratis Papastathopoulos,sokratis-papastathopoulos,D,False,,,9.0,7.0,31.0,38.0,4.0,1.0,5.0,,,,1.0,,,,5.0,5.0,,1.0,,,,,,,,,90.0,,2.0,,,,,,6.0,,6.6,,,,4.0,,,,10.0,,10.0,34.0,44.0,0,2.0,57.0,,2.0,,1.0
2018-19,7827905,3,3,Arsenal,Home,1185,11334,Petr Čech,petr-cech,G,False,,,4.0,4.0,16.0,20.0,,,10.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,4.0,,6.8,2.0,4.0,,,,,,8.0,,7.0,17.0,24.0,0,,36.0,,,,
2018-19,7827905,3,3,Arsenal,Home,4392,27335,Stephan Lichtsteiner,stephan-lichtsteiner,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827905,3,3,Arsenal,Home,17088,38411,Nacho Monreal,nacho-monreal,D,False,,,2.0,22.0,16.0,38.0,2.0,1.0,3.0,,,,1.0,,,,3.0,5.0,,,,,1.0,,,,,,90.0,1.0,,,,,,,6.0,,7.5,,,,1.0,,1.0,,2.0,1.0,25.0,18.0,42.0,1,3.0,59.0,1.0,1.0,,2.0
2018-19,7827905,3,3,Arsenal,Home,23571,41792,Aaron Ramsey,aaron-ramsey,M,False,,,1.0,31.0,16.0,47.0,1.0,,7.0,,,1.0,5.0,,,1.0,8.0,7.0,,,2.0,,,,,1.0,2.0,,90.0,1.0,,,,,,,14.0,,6.9,,,,,3.0,1.0,,2.0,1.0,42.0,18.0,59.0,2,2.0,74.0,,2.0,3.0,2.0
2018-19,7827905,3,3,Arsenal,Home,33902,50175,Danny Welbeck,danny-welbeck,F,True,,,,2.0,,2.0,1.0,1.0,3.0,,,,,,,,1.0,3.0,,,,,1.0,,,,,,15.0,2.0,,,,,,,3.0,,7.7,,,,,,,,,,3.0,1.0,4.0,2,1.0,10.0,1.0,1.0,,
2018-19,7827905,3,3,Arsenal,Home,37151,57249,Henrikh Mkhitaryan,henrikh-mkhitaryan,M,False,,,2.0,34.0,7.0,41.0,2.0,,8.0,,,2.0,1.0,,,4.0,13.0,,,,4.0,,,,,,,,90.0,1.0,,,,,,,27.0,,5.7,,,,1.0,2.0,8.0,,2.0,,50.0,8.0,50.0,3,,78.0,2.0,,,
2018-19,7827905,3,3,Arsenal,Home,50070,59966,Alexandre Lacazette,alexandre-lacazette,F,True,,,,10.0,1.0,11.0,1.0,3.0,,,,,3.0,,,1.0,6.0,5.0,,,,,,,,,2.0,,45.0,2.0,,,,,,,9.0,,6.8,,,,1.0,2.0,,,,,16.0,1.0,17.0,2,,26.0,1.0,1.0,1.0,
2018-19,7827905,3,3,Arsenal,Home,51498,54694,Pierre-Emerick Aubameyang,pierre-emerick-aubameyang,F,False,1.0,,,12.0,7.0,18.0,1.0,,,,,1.0,1.0,,,,3.0,5.0,,,,,,,,,4.0,,75.0,1.0,,,,,,,10.0,,7.5,,,1.0,,4.0,2.0,,,,17.0,9.0,24.0,3,,37.0,2.0,2.0,3.0,
2018-19,7827905,3,3,Arsenal,Home,89894,69140,Shkodran Mustafi,shkodran-mustafi,D,False,,,1.0,11.0,36.0,47.0,1.0,3.0,2.0,,,,,,,,2.0,4.0,,,1.0,,,,,,,,90.0,1.0,1.0,,,,,,6.0,,7.4,,,1.0,14.0,,1.0,,3.0,,15.0,38.0,52.0,2,1.0,72.0,,,,1.0
2018-19,7827905,3,3,Arsenal,Home,103335,80201,Bernd Leno,bernd-leno,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827905,3,3,Arsenal,Home,117777,84450,Granit Xhaka,granit-xhaka,M,False,1.0,,7.0,46.0,27.0,72.0,1.0,3.0,9.0,,,,1.0,,,,7.0,9.0,,,5.0,,,,,,1.0,,90.0,1.0,,,,,,,11.0,,7.2,,,,,1.0,1.0,,10.0,,53.0,30.0,82.0,1,3.0,96.0,1.0,2.0,1.0,1.0
2018-19,7827905,3,3,Arsenal,Home,159675,153256,Mohamed Elneny,mohamed-elneny,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827905,3,3,Arsenal,Home,188365,98745,Héctor Bellerín,hector-bellerin,D,False,1.0,,,26.0,15.0,40.0,4.0,3.0,4.0,1.0,,,2.0,,,1.0,9.0,4.0,,1.0,2.0,1.0,,,,1.0,1.0,,90.0,,,,,,,,17.0,,6.7,,,,5.0,,5.0,,,1.0,38.0,16.0,49.0,0,1.0,71.0,2.0,,,1.0
2018-19,7827905,3,3,Arsenal,Home,352770,153133,Alex Iwobi,alex-iwobi,M,False,,,,8.0,2.0,10.0,,,3.0,1.0,,,1.0,,,1.0,5.0,2.0,,,1.0,1.0,,,,,1.0,,45.0,,,,,,,,8.0,,6.6,,,,,3.0,,,,,10.0,2.0,12.0,0,1.0,22.0,2.0,,1.0,1.0
2018-19,7827905,3,3,Arsenal,Home,754794,198849,Lucas Torreira,lucas-torreira,M,True,,,,21.0,11.0,32.0,,,3.0,,,,1.0,,,,1.0,2.0,,,,,,,,1.0,1.0,,34.0,,,,,,,,4.0,,6.9,,,,1.0,,2.0,,,,25.0,11.0,34.0,0,1.0,40.0,,1.0,,1.0
2018-19,7827905,3,3,Arsenal,Home,793228,156074,Rob Holding,rob-holding,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827905,3,3,Arsenal,Home,852404,242166,Mattéo Guendouzi,matteo-guendouzi,M,False,,,4.0,27.0,19.0,46.0,,,6.0,,,1.0,1.0,,,,1.0,5.0,,,,,,,,1.0,2.0,,56.0,,,,,,,,7.0,,7.1,,,,,,,,7.0,,32.0,19.0,51.0,1,2.0,60.0,2.0,3.0,,2.0
2018-19,7827905,3,3,Arsenal,Home,2322979,39476,Sokratis Papastathopoulos,sokratis-papastathopoulos,D,False,,,6.0,7.0,30.0,37.0,1.0,,5.0,,,,,,,,2.0,,,,1.0,,,,,2.0,,,90.0,,2.0,,,,,,8.0,,6.9,,,,3.0,,,,11.0,,11.0,33.0,44.0,0,,53.0,1.0,,,
2018-19,7827921,4,3,Arsenal,Away,1185,11334,Petr Čech,petr-cech,G,False,,,8.0,5.0,19.0,24.0,,,8.0,,,,,,,,,,,2.0,,,,2.0,,,,,90.0,,,,,,,,14.0,,5.7,,1.0,,,,,,20.0,,14.0,24.0,38.0,0,,47.0,,,,
2018-19,7827921,4,3,Arsenal,Away,4392,27335,Stephan Lichtsteiner,stephan-lichtsteiner,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827921,4,3,Arsenal,Away,16176,37605,Mesut Özil,mesut-ozil,M,False,1.0,,,31.0,9.0,39.0,,2.0,4.0,,,,,,,1.0,4.0,3.0,,,1.0,,,,,,1.0,,84.0,,1.0,,,,,,14.0,,6.3,,,,,3.0,1.0,,1.0,,38.0,11.0,48.0,0,,57.0,2.0,,1.0,
2018-19,7827921,4,3,Arsenal,Away,17088,38411,Nacho Monreal,nacho-monreal,D,False,,,2.0,31.0,15.0,46.0,1.0,2.0,5.0,,1.0,,,,,,3.0,5.0,,,2.0,,,,,1.0,,,90.0,2.0,,,,,,,11.0,,6.9,,,,5.0,1.0,3.0,,4.0,,37.0,19.0,53.0,2,1.0,83.0,1.0,1.0,1.0,1.0
2018-19,7827921,4,3,Arsenal,Away,23571,41792,Aaron Ramsey,aaron-ramsey,M,False,1.0,,2.0,34.0,17.0,50.0,5.0,1.0,4.0,,,,1.0,,,1.0,8.0,5.0,,,1.0,,,,,2.0,4.0,,90.0,2.0,,,,,,,20.0,,7.5,,,,1.0,2.0,2.0,,2.0,,47.0,18.0,63.0,2,1.0,81.0,4.0,1.0,2.0,
2018-19,7827921,4,3,Arsenal,Away,33902,50175,Danny Welbeck,danny-welbeck,F,True,,,,4.0,,4.0,2.0,,,,,,,,,,2.0,,,,,,,,,,,,6.0,,,,,,,,,,6.5,,,,,,,,,,4.0,,4.0,0,,5.0,,,,
2018-19,7827921,4,3,Arsenal,Away,37151,57249,Henrikh Mkhitaryan,henrikh-mkhitaryan,M,True,,,,,1.0,1.0,1.0,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,1.0,1.0,0,,2.0,,,,
2018-19,7827921,4,3,Arsenal,Away,50070,59966,Alexandre Lacazette,alexandre-lacazette,F,False,,,,22.0,2.0,24.0,3.0,3.0,2.0,,,,,,,2.0,6.0,6.0,,,1.0,1.0,1.0,,1.0,1.0,3.0,,90.0,3.0,,,,,,,14.0,,8.7,,,2.0,,1.0,,,,1.0,30.0,3.0,33.0,5,,50.0,3.0,2.0,1.0,
2018-19,7827921,4,3,Arsenal,Away,51498,54694,Pierre-Emerick Aubameyang,pierre-emerick-aubameyang,F,False,,,,16.0,7.0,23.0,5.0,,3.0,,,1.0,,,,1.0,8.0,4.0,,,,,1.0,,,1.0,,,89.0,1.0,,,,,,,11.0,,7.0,,,,1.0,2.0,,,,,20.0,8.0,28.0,2,3.0,46.0,3.0,1.0,,3.0
2018-19,7827921,4,3,Arsenal,Away,89894,69140,Shkodran Mustafi,shkodran-mustafi,D,False,1.0,,2.0,16.0,39.0,54.0,1.0,5.0,7.0,,,,,,,,2.0,6.0,,,1.0,,1.0,,,2.0,1.0,,90.0,2.0,,,,,,,15.0,,7.6,,,1.0,5.0,,2.0,,10.0,,24.0,45.0,67.0,3,1.0,82.0,1.0,,,
2018-19,7827921,4,3,Arsenal,Away,103335,80201,Bernd Leno,bernd-leno,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827921,4,3,Arsenal,Away,117777,84450,Granit Xhaka,granit-xhaka,M,False,3.0,,6.0,44.0,44.0,85.0,4.0,3.0,9.0,,,1.0,1.0,,,1.0,8.0,6.0,,,3.0,1.0,,,,2.0,3.0,,90.0,,,,,,,,22.0,,7.5,,,1.0,3.0,,8.0,,7.0,,60.0,47.0,99.0,2,1.0,120.0,2.0,2.0,,1.0
2018-19,7827921,4,3,Arsenal,Away,159675,153256,Mohamed Elneny,mohamed-elneny,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827921,4,3,Arsenal,Away,188365,98745,Héctor Bellerín,hector-bellerin,D,False,,,3.0,24.0,16.0,40.0,,1.0,2.0,,,,,,,,2.0,1.0,,,3.0,,,,,,,,90.0,1.0,,,,,,,10.0,,6.5,,,,2.0,,3.0,,4.0,,32.0,17.0,46.0,1,,65.0,1.0,,,
2018-19,7827921,4,3,Arsenal,Away,754794,198849,Lucas Torreira,lucas-torreira,M,True,,,2.0,14.0,12.0,26.0,,,2.0,,,,,,,,,6.0,,,,1.0,,,,1.0,1.0,,20.0,,,,,,,,,,7.7,,,,,1.0,,,2.0,,14.0,12.0,26.0,0,3.0,33.0,,2.0,1.0,3.0
2018-19,7827921,4,3,Arsenal,Away,793228,156074,Rob Holding,rob-holding,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827921,4,3,Arsenal,Away,852404,242166,Mattéo Guendouzi,matteo-guendouzi,M,False,,,5.0,24.0,26.0,50.0,,1.0,2.0,,,,,,,,1.0,3.0,,,1.0,,,,,,,,70.0,,,,,,,,5.0,,6.7,,,,1.0,,,,5.0,,27.0,27.0,54.0,0,1.0,60.0,1.0,1.0,,1.0
2018-19,7827921,4,3,Arsenal,Away,2322979,39476,Sokratis Papastathopoulos,sokratis-papastathopoulos,D,False,,,3.0,19.0,50.0,69.0,2.0,4.0,,,,,,,,1.0,4.0,6.0,,,1.0,,,,,1.0,,,90.0,,,,,,,,7.0,,6.4,,,,3.0,,,,7.0,,22.0,53.0,75.0,0,,83.0,,2.0,,
2018-19,7827932,5,3,Arsenal,Away,1185,11334,Petr Čech,petr-cech,G,False,,1.0,6.0,3.0,20.0,23.0,,,13.0,,,,,,,,,,,,,,,2.0,,,,,90.0,,,,,,,,10.0,,6.6,1.0,1.0,,2.0,,,1.0,15.0,,11.0,22.0,33.0,0,,50.0,,,,
2018-19,7827932,5,3,Arsenal,Away,4392,27335,Stephan Lichtsteiner,stephan-lichtsteiner,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827932,5,3,Arsenal,Away,16176,37605,Mesut Özil,mesut-ozil,M,False,2.0,,2.0,24.0,11.0,33.0,1.0,,4.0,,,,,,,1.0,3.0,1.0,,,1.0,,1.0,,,,3.0,,90.0,1.0,,,,,,,7.0,,7.7,,,,,1.0,2.0,,3.0,,29.0,11.0,38.0,1,,45.0,1.0,,1.0,
2018-19,7827932,5,3,Arsenal,Away,17088,38411,Nacho Monreal,nacho-monreal,D,False,,,,28.0,26.0,54.0,2.0,3.0,5.0,,,,,,,,5.0,6.0,,,2.0,,,,,1.0,,,90.0,,1.0,,,,,,13.0,,6.9,,,,5.0,1.0,2.0,,,,35.0,29.0,62.0,0,1.0,89.0,,2.0,,
2018-19,7827932,5,3,Arsenal,Away,23571,41792,Aaron Ramsey,aaron-ramsey,M,False,1.0,,1.0,32.0,16.0,47.0,,,11.0,,,,,,,3.0,4.0,4.0,,,1.0,,,,,,2.0,,80.0,,,,,,,,13.0,,6.7,,,,,2.0,2.0,,2.0,,40.0,17.0,55.0,0,2.0,68.0,,1.0,1.0,1.0
2018-19,7827932,5,3,Arsenal,Away,33902,50175,Danny Welbeck,danny-welbeck,F,True,,,,3.0,,3.0,2.0,,2.0,,,,,,,1.0,4.0,,,,1.0,,,,,,1.0,,10.0,,,,,,,,2.0,,6.6,,,1.0,,,,,,,3.0,,3.0,1,,7.0,1.0,,,
