matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attObxdLeft,attOneOnOne,attOpenplay,attPenGoal,attPenTarget,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,attendance,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,fiftyFifty,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsAgainst,goalsFor,goalsOpenplay,goodHighClaim,ground,halfTimeAgainst,halfTimeFor,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,opponent,opponent_id,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,ptsGainedLosingPos,punches,putThrough,redCard,redCardsAgainst,redCardsFor,result,rightsidePass,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsGoals,subsMade,successfulFiftyFifty,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard
2292914,11.0,2022-10-15 12:30:00,13,Leicester,Home,258.0,12.0,1.0,1.0,,2.0,,236.0,5.0,,4.0,1.0,5.0,13.0,493.0,1.0,2.0,22.0,13.0,9.0,9.0,1.0,3.0,,,,,1.0,,,1.0,9.0,,,,,,1.0,12.0,2.0,6.0,8.0,6.0,,93.0,57.0,1.0,1.0,,,8.0,4.0,11.0,,,9.0,7.0,1.0,,5.0,1.0,53.0,51.0,,12.0,9.0,,,26.0,64.0,18.0,12.0,,,5.0,2.0,1.0,190.0,,,,,,,6.0,,,,,,,,1.0,9.0,,11.0,11.0,,4.0,160.0,59.0,41.0,2.0,,3.0,7.0,5.0,559.0,,,2.0,,,70.0,62.0,36.0,,,,,,137.0,137.0,5.0,18.0,30.0,53.1,,,,,19.0,0.0,,,,136.0,,1.0,1.0,,,,5.0,,,4.0,17.0,114.0,476.0,8.0,10.0,283.0,31.0,12.0,13.0,7.0,17.0,10.0,,154.0,3.0,313.0,,,12.0,5.0,39.0,2.0,579.0,3.0,0.0,14.0,25.0,4.0,25.0,2.0,759.0,33.0,17.0,5.0,9.0,12.0,0.0
2292926,12.0,2022-10-20 20:15:00,13,Leicester,Home,223.0,11.0,,1.0,1.0,1.0,,139.0,7.0,1.0,5.0,4.0,,21.0,361.0,,,17.0,12.0,6.0,3.0,,1.0,,,,,,,,,4.0,,,,,,,12.0,7.0,7.0,4.0,1.0,,73.0,74.0,1.0,,1.0,1.0,22.0,3.0,4.0,,,2.0,3.0,3.0,,17.0,,60.0,48.0,1.0,19.0,10.0,,,32.0,56.0,15.0,11.0,,,3.0,1.0,,168.0,1.0,,1.0,1.0,,,8.0,,,1.0,2.0,,,,1.0,10.0,,5.0,5.0,1.0,5.0,103.0,67.0,37.0,9.0,1.0,1.0,3.0,1.0,435.0,,,3.0,,,55.0,62.0,11.0,,,,,,160.0,160.0,12.0,16.0,36.0,46.8,,,,,22.0,0.0,,,,117.0,1.0,1.0,2.0,,,,1.0,,,4.0,18.0,72.0,341.0,16.0,4.0,257.0,30.0,19.0,18.0,1.0,8.0,7.0,,118.0,4.0,212.0,2.0,1.0,21.0,,57.0,4.0,461.0,,0.0,5.0,26.0,,17.0,2.0,663.0,13.0,19.0,5.0,2.0,14.0,0.0
2292939,13.0,2022-10-23 14:00:00,13,Leicester,Away,150.0,21.0,1.0,4.0,3.0,1.0,1.0,106.0,7.0,1.0,8.0,,3.0,19.0,252.0,,1.0,18.0,17.0,9.0,,1.0,,,,,,,,,,3.0,,,,,,2.0,7.0,15.0,6.0,4.0,1.0,,52.0,57.0,2.0,,2.0,,11.0,,14.0,1.0,,2.0,4.0,2.0,,8.0,2.0,52.0,45.0,,22.0,10.0,,,22.0,43.0,12.0,10.0,,,3.0,2.0,,135.0,3.0,,2.0,3.0,,,12.0,,,3.0,1.0,,,,2.0,10.0,,8.0,8.0,,8.0,84.0,57.0,24.0,9.0,3.0,1.0,3.0,4.0,318.0,,,9.0,,,77.0,17.0,18.0,,,,,,124.0,124.0,5.0,19.0,20.0,39.1,,,,,22.0,0.0,,,,76.0,6.0,,5.0,,,,1.0,,1.0,5.0,8.0,62.0,234.0,11.0,4.0,177.0,41.0,22.0,7.0,2.0,10.0,8.0,,103.0,6.0,180.0,1.0,1.0,11.0,3.0,53.0,3.0,347.0,,0.0,5.0,22.0,1.0,20.0,1.0,519.0,21.0,7.0,4.0,2.0,8.0,0.0
2292946,14.0,2022-10-29 12:30:00,13,Leicester,Home,238.0,17.0,1.0,4.0,4.0,2.0,1.0,75.0,10.0,1.0,10.0,1.0,1.0,22.0,309.0,,,11.0,13.0,11.0,6.0,2.0,2.0,,,,,,,,,6.0,,,,,,2.0,3.0,7.0,8.0,8.0,2.0,,63.0,43.0,1.0,1.0,,6.0,18.0,1.0,3.0,,,3.0,2.0,3.0,,4.0,,28.0,36.0,6.0,14.0,12.0,,,14.0,39.0,5.0,10.0,,,2.0,2.0,,133.0,,,,,,,14.0,,,,1.0,,,,,12.0,1.0,3.0,3.0,2.0,10.0,95.0,44.0,21.0,10.0,,4.0,4.0,5.0,357.0,,,4.0,,,29.0,30.0,12.0,,,,,,101.0,101.0,2.0,22.0,7.0,35.7,,,,,18.0,0.0,,,,94.0,3.0,1.0,4.0,,1.0,,4.0,,,3.0,6.0,40.0,289.0,13.0,8.0,273.0,35.0,14.0,6.0,3.0,9.0,7.0,,65.0,3.0,121.0,1.0,1.0,16.0,1.0,54.0,,385.0,,0.0,10.0,12.0,,11.0,0.0,532.0,15.0,13.0,3.0,3.0,9.0,0.0
2292952,15.0,2022-11-05 17:30:00,13,Leicester,Away,271.0,18.0,1.0,4.0,3.0,2.0,,183.0,3.0,,6.0,,7.0,23.0,450.0,,3.0,12.0,19.0,6.0,15.0,1.0,3.0,4.0,,,,,,,1.0,19.0,,,,,1.0,,3.0,11.0,1.0,15.0,7.0,,85.0,63.0,3.0,3.0,,2.0,8.0,7.0,3.0,,,3.0,7.0,5.0,,9.0,1.0,41.0,33.0,2.0,25.0,10.0,,,26.0,50.0,5.0,8.0,,,2.0,,,159.0,2.0,,1.0,2.0,,1.0,6.0,,,2.0,1.0,,,,,10.0,1.0,11.0,11.0,,6.0,138.0,66.0,44.0,8.0,2.0,7.0,11.0,8.0,509.0,,,4.0,,,83.0,48.0,26.0,,,,,,120.0,120.0,3.0,24.0,29.0,51.6,1.0,,,2.0,10.0,0.0,,,,145.0,2.0,,2.0,,,4.0,7.0,1.0,,4.0,16.0,84.0,441.0,8.0,18.0,298.0,39.0,25.0,11.0,2.0,14.0,12.0,5.0,116.0,4.0,243.0,1.0,,7.0,7.0,51.0,1.0,527.0,,0.0,22.0,13.0,3.0,18.0,0.0,710.0,32.0,12.0,6.0,3.0,8.0,0.0
2292968,16.0,2022-11-12 15:00:00,13,Leicester,Away,232.0,15.0,,,,4.0,,98.0,6.0,1.0,8.0,1.0,3.0,22.0,330.0,1.0,3.0,20.0,21.0,12.0,6.0,,,2.0,,,,,,,1.0,8.0,,1.0,,,,,6.0,12.0,6.0,4.0,5.0,,59.0,70.0,1.0,1.0,1.0,,8.0,1.0,9.0,,1.0,2.0,5.0,1.0,,9.0,2.0,56.0,44.0,,26.0,12.0,,,24.0,35.0,8.0,9.0,,1.0,1.0,,,160.0,2.0,,1.0,2.0,,1.0,12.0,,,2.0,,,,,,12.0,,20.0,20.0,4.0,8.0,97.0,54.0,24.0,7.0,2.0,2.0,6.0,6.0,397.0,,,3.0,2.0,,75.0,25.0,15.0,,,,,1.0,139.0,139.0,3.0,26.0,29.0,46.4,,,,1.0,23.0,0.0,,,,106.0,4.0,2.0,6.0,,1.0,2.0,2.0,,,5.0,13.0,43.0,317.0,8.0,8.0,264.0,43.0,26.0,13.0,2.0,8.0,6.0,3.0,68.0,9.0,166.0,,1.0,7.0,4.0,50.0,,422.0,1.0,0.0,9.0,19.0,4.0,25.0,1.0,623.0,11.0,13.0,4.0,2.0,9.0,0.0
2292977,17.0,2022-12-26 15:00:00,13,Leicester,Home,254.0,15.0,1.0,4.0,3.0,1.0,,222.0,5.0,,10.0,2.0,6.0,21.0,472.0,,1.0,22.0,19.0,11.0,5.0,1.0,1.0,,,,,,,,,7.0,,,,,,,4.0,10.0,2.0,4.0,4.0,,88.0,69.0,,,,,9.0,4.0,11.0,,,5.0,7.0,4.0,,2.0,1.0,51.0,47.0,,13.0,7.0,,,23.0,64.0,9.0,6.0,,,1.0,,,187.0,,,,,,,7.0,,,,,,,,,7.0,,11.0,11.0,1.0,10.0,147.0,68.0,40.0,5.0,,2.0,4.0,2.0,556.0,,,3.0,1.0,,51.0,86.0,27.0,1.0,1.0,1.0,,,158.0,158.0,5.0,21.0,32.0,60.1,,,,,24.0,0.0,,,,153.0,1.0,1.0,2.0,,,,2.0,1.0,,4.0,12.0,83.0,458.0,9.0,6.0,287.0,44.0,13.0,16.0,5.0,16.0,11.0,,131.0,6.0,304.0,,1.0,8.0,7.0,49.0,3.0,575.0,2.0,0.0,8.0,24.0,3.0,23.0,0.0,775.0,25.0,26.0,6.0,5.0,16.0,0.0
2292983,18.0,2022-12-30 20:00:00,13,Leicester,Away,260.0,19.0,2.0,5.0,3.0,1.0,,97.0,8.0,1.0,10.0,1.0,3.0,20.0,352.0,,2.0,12.0,7.0,8.0,3.0,2.0,3.0,,,,,,2.0,,2.0,4.0,,,,,,,9.0,14.0,9.0,6.0,1.0,,69.0,65.0,3.0,2.0,1.0,2.0,8.0,2.0,7.0,,,5.0,4.0,1.0,,6.0,2.0,47.0,37.0,2.0,20.0,15.0,,1.0,16.0,41.0,15.0,8.0,,,,,,163.0,1.0,,1.0,1.0,,,12.0,,,1.0,2.0,,,,,15.0,,10.0,10.0,,10.0,117.0,62.0,26.0,4.0,1.0,2.0,4.0,2.0,421.0,,,6.0,1.0,2.0,48.0,24.0,23.0,,,,,,145.0,145.0,3.0,25.0,25.0,43.0,,3.0,,,20.0,0.0,,,,99.0,4.0,1.0,5.0,,,,3.0,1.0,,3.0,8.0,40.0,331.0,8.0,6.0,298.0,48.0,20.0,19.0,5.0,10.0,5.0,,71.0,3.0,160.0,2.0,1.0,15.0,3.0,55.0,5.0,448.0,,0.0,7.0,14.0,7.0,14.0,1.0,640.0,15.0,18.0,7.0,5.0,5.0,0.0
2292997,19.0,2023-01-03 19:45:00,13,Leicester,Home,263.0,11.0,,4.0,4.0,2.0,,199.0,9.0,1.0,4.0,1.0,5.0,19.0,458.0,,2.0,24.0,10.0,13.0,10.0,,3.0,,,,,1.0,,,1.0,11.0,,,1.0,,,,9.0,7.0,4.0,8.0,7.0,,65.0,72.0,3.0,3.0,,,10.0,3.0,11.0,,,6.0,7.0,10.0,,9.0,,46.0,48.0,,15.0,10.0,,,25.0,66.0,12.0,11.0,,,2.0,1.0,1.0,173.0,,,,,,,9.0,,,,,,,,,10.0,1.0,13.0,13.0,,4.0,153.0,60.0,44.0,3.0,,4.0,6.0,6.0,539.0,,,2.0,,,60.0,96.0,43.0,,,,,,149.0,149.0,8.0,33.0,27.0,61.4,1.0,,,,28.0,0.0,,,,169.0,,1.0,1.0,,,,6.0,,,3.0,9.0,90.0,437.0,10.0,10.0,289.0,29.0,15.0,11.0,6.0,24.0,18.0,,148.0,6.0,295.0,,1.0,4.0,6.0,35.0,,560.0,3.0,0.0,15.0,17.0,5.0,25.0,2.0,746.0,26.0,13.0,7.0,6.0,14.0,0.0
2293007,20.0,2023-01-14 15:00:00,13,Leicester,Away,276.0,27.0,3.0,5.0,2.0,,,181.0,9.0,1.0,10.0,2.0,6.0,31.0,452.0,,,21.0,13.0,11.0,5.0,1.0,1.0,,,,,,,,1.0,5.0,,,,,,,8.0,8.0,7.0,4.0,2.0,,83.0,60.0,2.0,2.0,,1.0,10.0,2.0,13.0,,,5.0,14.0,7.0,,10.0,1.0,51.0,38.0,1.0,15.0,5.0,,,21.0,66.0,12.0,11.0,,,1.0,1.0,,180.0,,,,,,,9.0,,,,1.0,,,,1.0,5.0,,5.0,5.0,1.0,10.0,129.0,59.0,39.0,3.0,,3.0,3.0,1.0,521.0,,,6.0,1.0,,57.0,92.0,34.0,,,,,,153.0,153.0,4.0,29.0,16.0,61.2,,,,,30.0,0.0,,,,155.0,2.0,1.0,3.0,,1.0,,3.0,,,3.0,16.0,97.0,428.0,10.0,6.0,308.0,53.0,15.0,8.0,4.0,26.0,22.0,,140.0,6.0,265.0,1.0,2.0,8.0,6.0,50.0,1.0,547.0,,0.0,6.0,12.0,2.0,26.0,2.0,738.0,10.0,16.0,4.0,5.0,7.0,0.0
2293015,21.0,2023-01-21 15:00:00,13,Leicester,Home,181.0,15.0,3.0,3.0,,,,115.0,7.0,,2.0,2.0,3.0,19.0,293.0,1.0,,18.0,8.0,12.0,2.0,3.0,4.0,,,,,1.0,,,,4.0,,,,,,,6.0,7.0,6.0,8.0,1.0,,56.0,41.0,,,2.0,,14.0,5.0,8.0,,1.0,5.0,2.0,3.0,,7.0,1.0,36.0,40.0,,18.0,11.0,,,22.0,34.0,9.0,9.0,,,3.0,,1.0,140.0,,,,,,,10.0,,,1.0,1.0,,,,,11.0,,9.0,9.0,,2.0,90.0,48.0,32.0,6.0,1.0,2.0,3.0,2.0,343.0,,,2.0,,,55.0,41.0,13.0,,,,,,109.0,109.0,2.0,18.0,15.0,36.6,,2.0,1.0,,25.0,0.0,,,,83.0,1.0,1.0,2.0,,1.0,,2.0,1.0,,3.0,7.0,44.0,271.0,14.0,5.0,212.0,34.0,18.0,7.0,5.0,10.0,5.0,,68.0,2.0,167.0,2.0,,6.0,3.0,35.0,,369.0,1.0,0.0,9.0,16.0,,20.0,0.0,522.0,12.0,13.0,3.0,5.0,11.0,0.0
2293020,22.0,2023-02-04 15:00:00,13,Leicester,Away,155.0,10.0,,1.0,1.0,1.0,,95.0,4.0,,4.0,3.0,1.0,15.0,249.0,,1.0,14.0,12.0,10.0,5.0,,,2.0,,,,,1.0,,1.0,9.0,,,,,,,5.0,11.0,9.0,7.0,2.0,,45.0,64.0,4.0,1.0,4.0,5.0,8.0,,11.0,,,3.0,4.0,3.0,,5.0,2.0,42.0,56.0,5.0,29.0,11.0,,,15.0,44.0,10.0,10.0,1.0,,1.0,,,136.0,3.0,,3.0,3.0,,,8.0,,,4.0,,,,,,11.0,,9.0,9.0,,4.0,87.0,54.0,25.0,11.0,2.0,4.0,4.0,5.0,310.0,,,9.0,,1.0,42.0,44.0,17.0,,,,,,124.0,124.0,6.0,30.0,23.0,36.8,,,3.0,,19.0,0.0,,,,65.0,,3.0,3.0,,1.0,2.0,4.0,,1.0,5.0,7.0,46.0,233.0,8.0,8.0,180.0,27.0,29.0,17.0,3.0,10.0,7.0,2.0,80.0,3.0,163.0,,,13.0,1.0,37.0,8.0,333.0,2.0,0.0,9.0,23.0,3.0,18.0,3.0,525.0,15.0,10.0,13.0,3.0,16.0,0.0
2293035,23.0,2023-02-11 15:00:00,13,Leicester,Home,174.0,18.0,1.0,2.0,1.0,1.0,,184.0,2.0,,7.0,2.0,2.0,24.0,356.0,,,18.0,26.0,10.0,8.0,1.0,2.0,3.0,,,,,,,,12.0,,,,,,1.0,9.0,8.0,3.0,12.0,3.0,,68.0,77.0,2.0,1.0,1.0,,11.0,2.0,15.0,,1.0,1.0,1.0,3.0,,6.0,1.0,65.0,56.0,,8.0,4.0,1.0,,19.0,43.0,14.0,9.0,1.0,,2.0,,,146.0,3.0,,1.0,3.0,,1.0,5.0,,,3.0,2.0,,,,,4.0,,12.0,12.0,1.0,7.0,111.0,70.0,43.0,5.0,3.0,5.0,7.0,7.0,434.0,,,1.0,2.0,,74.0,56.0,12.0,,,,,,135.0,135.0,8.0,20.0,39.0,48.9,,,3.0,,21.0,0.0,,,,129.0,1.0,2.0,3.0,,,3.0,6.0,1.0,,4.0,6.0,62.0,343.0,11.0,12.0,196.0,47.0,8.0,14.0,1.0,5.0,4.0,4.0,100.0,7.0,263.0,2.0,,13.0,3.0,56.0,2.0,454.0,,0.0,15.0,27.0,,22.0,5.0,638.0,22.0,16.0,10.0,1.0,17.0,0.0
2293045,24.0,2023-02-19 14:00:00,13,Leicester,Away,204.0,22.0,3.0,4.0,1.0,,,151.0,9.0,,2.0,1.0,4.0,21.0,351.0,,2.0,8.0,16.0,7.0,13.0,2.0,4.0,1.0,,,,1.0,,,,12.0,,,,,,1.0,5.0,19.0,7.0,11.0,8.0,,68.0,69.0,2.0,2.0,,1.0,17.0,7.0,21.0,,,6.0,7.0,2.0,,9.0,2.0,68.0,50.0,1.0,14.0,7.0,,,26.0,43.0,9.0,9.0,,,1.0,,1.0,139.0,,,,,,,10.0,,,,,,,,1.0,7.0,,10.0,10.0,1.0,2.0,118.0,57.0,33.0,6.0,,8.0,7.0,3.0,410.0,,,8.0,,,43.0,47.0,19.0,,,,,,143.0,143.0,4.0,34.0,29.0,43.1,,,,,27.0,0.0,,,,108.0,3.0,2.0,5.0,,,1.0,9.0,,,4.0,9.0,84.0,330.0,17.0,15.0,235.0,41.0,14.0,22.0,5.0,14.0,9.0,1.0,113.0,,212.0,,,10.0,5.0,44.0,1.0,433.0,,0.0,19.0,26.0,3.0,15.0,2.0,640.0,29.0,20.0,8.0,6.0,14.0,0.0
2293055,25.0,2023-02-25 15:00:00,13,Leicester,Home,122.0,13.0,,2.0,2.0,,,97.0,5.0,,3.0,4.0,2.0,12.0,217.0,,,13.0,18.0,16.0,1.0,,,,,,,,,,,1.0,,,,,,,5.0,5.0,5.0,,1.0,,42.0,59.0,,,,1.0,19.0,,10.0,,,,8.0,2.0,,8.0,1.0,52.0,49.0,1.0,20.0,11.0,,,21.0,43.0,14.0,9.0,,,,,,141.0,,,,,,,9.0,,,,,,,,1.0,11.0,,6.0,6.0,1.0,3.0,73.0,57.0,27.0,8.0,,1.0,,,291.0,,,5.0,1.0,,47.0,44.0,10.0,,,,,,143.0,143.0,5.0,29.0,21.0,34.1,,,,,29.0,0.0,,,,59.0,,1.0,1.0,,,,1.0,,,5.0,12.0,43.0,203.0,19.0,1.0,161.0,44.0,20.0,15.0,,10.0,10.0,,73.0,3.0,164.0,,1.0,18.0,3.0,50.0,4.0,315.0,,0.0,1.0,12.0,1.0,20.0,0.0,488.0,14.0,14.0,12.0,,8.0,0.0
2293068,26.0,2023-03-04 17:30:00,13,Leicester,Away,281.0,15.0,2.0,8.0,6.0,4.0,2.0,213.0,5.0,1.0,3.0,4.0,4.0,19.0,486.0,1.0,,27.0,12.0,26.0,7.0,2.0,4.0,,,,,,,,,6.0,,,1.0,,,1.0,5.0,5.0,6.0,6.0,5.0,,75.0,74.0,3.0,3.0,,,5.0,4.0,9.0,,,4.0,13.0,4.0,,9.0,1.0,52.0,69.0,,10.0,9.0,,1.0,34.0,83.0,11.0,12.0,,,2.0,3.0,,219.0,,,,,,,6.0,,,,,,,,1.0,9.0,1.0,10.0,10.0,,3.0,159.0,71.0,45.0,3.0,,6.0,3.0,,592.0,,,3.0,1.0,,84.0,79.0,30.0,,1.0,1.0,1.0,,185.0,185.0,9.0,30.0,31.0,65.1,1.0,,,,27.0,0.0,,,,162.0,3.0,1.0,4.0,,,,7.0,,,3.0,21.0,111.0,467.0,5.0,9.0,324.0,43.0,10.0,21.0,3.0,23.0,20.0,,170.0,6.0,314.0,,1.0,19.0,5.0,51.0,2.0,615.0,1.0,0.0,11.0,22.0,2.0,28.0,2.0,827.0,34.0,16.0,9.0,4.0,14.0,0.0
2293075,27.0,2023-03-11 15:00:00,13,Leicester,Home,208.0,17.0,1.0,4.0,3.0,2.0,1.0,225.0,3.0,1.0,3.0,,4.0,14.0,429.0,,,19.0,10.0,19.0,11.0,2.0,3.0,,,,,1.0,,,,12.0,,,,,,1.0,7.0,9.0,3.0,8.0,9.0,,69.0,61.0,3.0,3.0,,,11.0,6.0,9.0,,1.0,2.0,6.0,4.0,,14.0,3.0,52.0,62.0,,10.0,3.0,,,26.0,61.0,10.0,10.0,1.0,,3.0,1.0,1.0,160.0,1.0,,,1.0,,,3.0,,,1.0,,,,,1.0,3.0,1.0,15.0,15.0,1.0,3.0,138.0,61.0,41.0,5.0,,3.0,11.0,7.0,495.0,,,3.0,3.0,,76.0,70.0,26.0,,,,,,133.0,133.0,10.0,18.0,29.0,48.4,,,,,29.0,0.0,,,,150.0,3.0,,3.0,1.0,3.0,,4.0,,,5.0,14.0,110.0,411.0,11.0,14.0,227.0,32.0,10.0,28.0,1.0,12.0,11.0,,155.0,7.0,302.0,,1.0,4.0,5.0,29.0,,517.0,1.0,1.0,17.0,15.0,3.0,19.0,1.0,708.0,23.0,10.0,18.0,2.0,11.0,0.0
2293082,28.0,2023-03-18 15:00:00,13,Leicester,Away,203.0,14.0,1.0,3.0,2.0,1.0,,155.0,4.0,,4.0,1.0,4.0,16.0,355.0,,2.0,17.0,16.0,15.0,8.0,1.0,3.0,,,,,,,,1.0,11.0,,,,,,,4.0,6.0,5.0,11.0,3.0,,57.0,62.0,1.0,1.0,1.0,3.0,12.0,7.0,13.0,,,4.0,6.0,2.0,,12.0,,62.0,51.0,3.0,30.0,20.0,,,17.0,52.0,11.0,10.0,,,1.0,1.0,,163.0,1.0,,1.0,1.0,,,10.0,,,1.0,,,,,,20.0,,14.0,14.0,1.0,4.0,114.0,67.0,41.0,8.0,1.0,5.0,5.0,1.0,420.0,,,7.0,2.0,,51.0,45.0,23.0,,,,,,137.0,137.0,2.0,28.0,27.0,47.1,,,1.0,1.0,12.0,0.0,,,,109.0,,1.0,1.0,,2.0,,6.0,,,4.0,11.0,57.0,341.0,8.0,10.0,234.0,31.0,30.0,24.0,4.0,13.0,9.0,,92.0,6.0,222.0,1.0,,13.0,4.0,51.0,3.0,443.0,1.0,0.0,14.0,12.0,2.0,19.0,2.0,648.0,21.0,10.0,14.0,4.0,5.0,0.0
2293094,29.0,2023-04-01 15:00:00,13,Leicester,Away,232.0,13.0,,2.0,2.0,1.0,,115.0,10.0,,6.0,3.0,4.0,21.0,345.0,,,9.0,15.0,17.0,2.0,,,,,,,,1.0,,,3.0,,,,,,,6.0,21.0,11.0,3.0,,,69.0,54.0,,,,1.0,7.0,1.0,9.0,,,1.0,5.0,1.0,,7.0,5.0,52.0,56.0,1.0,31.0,16.0,,1.0,22.0,54.0,16.0,11.0,,,,,,174.0,1.0,,1.0,1.0,,,14.0,,,1.0,1.0,,,,,16.0,1.0,14.0,14.0,1.0,6.0,110.0,75.0,36.0,10.0,,,3.0,2.0,415.0,,,14.0,2.0,1.0,67.0,33.0,11.0,,,,,,141.0,141.0,5.0,21.0,20.0,49.0,,3.0,,,16.0,0.0,,,,92.0,3.0,5.0,8.0,,2.0,,,,1.0,3.0,9.0,44.0,324.0,7.0,3.0,260.0,43.0,31.0,9.0,1.0,7.0,6.0,,87.0,3.0,192.0,1.0,,13.0,4.0,58.0,2.0,445.0,,0.0,3.0,24.0,1.0,11.0,4.0,638.0,9.0,18.0,4.0,1.0,12.0,0.0
2293104,30.0,2023-04-08 15:00:00,13,Leicester,Home,190.0,9.0,2.0,7.0,5.0,,2.0,136.0,4.0,,5.0,1.0,,12.0,319.0,,,21.0,20.0,18.0,7.0,2.0,3.0,,,,,,,,,9.0,,,,,,2.0,8.0,13.0,6.0,10.0,4.0,,52.0,60.0,1.0,1.0,,,8.0,2.0,7.0,,,6.0,9.0,6.0,,5.0,1.0,45.0,58.0,,27.0,11.0,1.0,,21.0,50.0,10.0,13.0,,,4.0,3.0,,157.0,,,,,,,8.0,,,,1.0,,,,,11.0,,4.0,4.0,,6.0,104.0,69.0,36.0,6.0,,5.0,4.0,4.0,399.0,,,8.0,,,51.0,36.0,35.0,,,,,,146.0,146.0,1.0,29.0,23.0,50.8,,,,1.0,20.0,0.0,,,,110.0,5.0,1.0,6.0,,1.0,,8.0,,,4.0,16.0,54.0,301.0,8.0,9.0,229.0,35.0,27.0,11.0,4.0,22.0,18.0,,91.0,4.0,216.0,1.0,,12.0,1.0,42.0,3.0,423.0,,0.0,14.0,19.0,2.0,27.0,0.0,619.0,19.0,9.0,8.0,6.0,8.0,0.0
2293114,31.0,2023-04-15 17:30:00,13,Leicester,Away,171.0,14.0,2.0,5.0,3.0,2.0,1.0,88.0,3.0,,3.0,,3.0,21.0,254.0,,,13.0,7.0,15.0,8.0,1.0,3.0,,,,,,,,1.0,7.0,,,,,1.0,1.0,4.0,7.0,5.0,8.0,3.0,,63.0,45.0,1.0,2.0,1.0,1.0,5.0,3.0,13.0,,,2.0,2.0,1.0,,6.0,,38.0,43.0,1.0,25.0,14.0,,,20.0,27.0,8.0,8.0,,,,1.0,,108.0,,,,,,,6.0,,,,1.0,,,,1.0,14.0,1.0,6.0,6.0,1.0,3.0,74.0,42.0,18.0,6.0,,4.0,5.0,4.0,298.0,,,3.0,1.0,,26.0,30.0,12.0,1.0,1.0,1.0,,,90.0,90.0,2.0,22.0,16.0,29.4,1.0,,,,11.0,0.0,,,,72.0,,1.0,1.0,,,,4.0,1.0,1.0,5.0,12.0,47.0,241.0,5.0,9.0,198.0,43.0,25.0,15.0,2.0,6.0,4.0,,67.0,4.0,125.0,1.0,,4.0,3.0,52.0,3.0,317.0,,0.0,11.0,10.0,,15.0,1.0,461.0,21.0,9.0,10.0,2.0,7.0,0.0
