season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12436879,1,94,Brentford,Home,135256,128295,Christian Nørgaard,christian-nrgaard,M,False,,,1.0,12.0,19.0,31.0,1.0,1.0,5.0,1.0,,,,,,1.0,3.0,5.0,,,0.012884,,,1.0,0.0,,,,,3.0,1.0,,90.0,,,,,,,,13.0,,7.2,,,,,3.0,,,,4.0,,18.0,24.0,42.0,0,3.0,58.0,,1.0,,1.0
2024-25,12436879,1,94,Brentford,Home,799251,207283,Mathias Jensen,mathias-jensen,M,False,1.0,,1.0,16.0,9.0,24.0,,1.0,5.0,,,,1.0,,,1.0,4.0,3.0,,,0.0268941,,,1.0,0.0,,,,,2.0,1.0,,84.0,,1.0,,,,,,15.0,,6.8,,,,,,1.0,4.0,,3.0,,25.0,10.0,31.0,0,,51.0,,2.0,,
2024-25,12436879,1,94,Brentford,Home,814873,204580,Vitaly Janelt,vitaly-janelt,M,False,1.0,,4.0,10.0,18.0,27.0,,2.0,5.0,,,,,,,,2.0,7.0,,,0.0293819,0.0684,,,0.0,,,,,2.0,1.0,,74.0,,,,,,,,4.0,,7.3,,,2.0,,1.0,2.0,1.0,,4.0,,12.0,18.0,29.0,2,3.0,44.0,,2.0,,2.0
2024-25,12436879,1,94,Brentford,Home,885864,428580,Frank Onyeka,frank-onyeka,M,True,,,,,1.0,1.0,,,1.0,,,,,,,,1.0,,,,4.97e-06,,,1.0,0.0,,,,,,,,11.0,,,,,,,,1.0,,6.4,,,,,,,,,,,,1.0,1.0,0,,2.0,1.0,,,
2024-25,12436879,1,94,Brentford,Home,907072,440089,Mikkel Damsgaard,mikkel-damsgaard,M,True,,,,6.0,1.0,7.0,,,1.0,,,,,,,,,,,,0.00360381,,,,0.0,,,,,1.0,,,16.0,,,,,,,,2.0,,6.7,,,,,,,2.0,,,,8.0,1.0,7.0,0,,10.0,,,,
2024-25,12436879,1,94,Brentford,Home,980649,450539,Myles Peart-Harris,myles-peart-harris,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436879,1,94,Brentford,Home,1006387,513418,Kevin Schade,kevin-schade,M,False,,,1.0,6.0,2.0,8.0,2.0,5.0,1.0,,1.0,,,,,4.0,10.0,11.0,,,0.00516043,0.1326,,1.0,0.0,,,,,,,,74.0,,,,,,,,16.0,,6.4,,,1.0,,1.0,5.0,2.0,,1.0,1.0,15.0,2.0,15.0,1,3.0,34.0,,1.0,2.0,2.0
2024-25,12436879,1,94,Brentford,Home,1031258,508395,Yehor Yarmoliuk,yehor-yarmoliuk,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436879,1,94,Brentford,Home,1177007,591357,Ryan Trevitt,ryan-trevitt,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436896,2,94,Brentford,Away,135256,128295,Christian Nørgaard,christian-nrgaard,M,False,,,1.0,12.0,22.0,34.0,1.0,,8.0,,1.0,,,,,,4.0,6.0,,,0.0149366,0.2163,,3.0,0.0,,,,,1.0,,,90.0,,,,,,,,5.0,,6.4,,,1.0,,1.0,,,,2.0,,15.0,22.0,37.0,1,4.0,54.0,1.0,2.0,,1.0
