season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2023-24,11352304,11,94,Brentford,Home,814873,204580,Vitaly Janelt,vitaly-janelt,M,False,1.0,,4.0,21.0,28.0,48.0,1.0,1.0,9.0,1.0,,1.0,,,,1.0,3.0,2.0,,,0.0962036,0.0139,,1.0,,,,,,1.0,2.0,,89.0,,,,,,21.0,,6.9,,,,,3.0,,5.0,,6.0,,35.0,33.0,63.0,1,,84.0,1.0,1.0,,
2023-24,11352304,11,94,Brentford,Home,885864,428580,Frank Onyeka,frank-onyeka,M,False,,,2.0,22.0,10.0,32.0,1.0,1.0,5.0,1.0,,2.0,,,,1.0,4.0,6.0,,,0.0180606,0.24,0.0224,,1.0,,,,,1.0,2.0,,90.0,1.0,,,,,11.0,,7.4,,,,,1.0,3.0,,,4.0,2.0,26.0,13.0,39.0,3,2.0,56.0,1.0,2.0,1.0,1.0
2023-24,11352304,11,94,Brentford,Home,998841,494041,Ethan Brierley,ethan-brierley,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352304,11,94,Brentford,Home,1031258,508395,Yehor Yarmoliuk,yehor-yarmoliuk,M,True,,,,1.0,4.0,5.0,,,2.0,,,,1.0,,,1.0,3.0,1.0,,,0.00016974,,,1.0,,,,,,,,,12.0,,,,,,1.0,,6.4,,,,,,1.0,,,,,1.0,4.0,5.0,0,,8.0,,,1.0,
2023-24,11352339,12,94,Brentford,Away,135256,128295,Christian Nørgaard,christian-nrgaard,M,False,,,,15.0,22.0,37.0,3.0,4.0,8.0,1.0,,1.0,1.0,,,,5.0,8.0,,,0.279825,0.255,,3.0,,,,,,2.0,2.0,,90.0,,,,,,14.0,,7.2,,,1.0,,2.0,1.0,1.0,,1.0,,25.0,24.0,48.0,2,1.0,67.0,2.0,2.0,1.0,
2023-24,11352339,12,94,Brentford,Away,548050,205836,Saman Ghoddos,saman-ghoddos,M,True,1.0,,,3.0,1.0,3.0,,,,,,,,,,,,1.0,,,0.0380091,0.0347,,,,,,,,,1.0,,18.0,,,,,,2.0,,6.7,,,1.0,,,,1.0,,,,4.0,1.0,4.0,1,,10.0,1.0,1.0,,
2023-24,11352339,12,94,Brentford,Away,799251,207283,Mathias Jensen,mathias-jensen,M,False,,,2.0,4.0,8.0,12.0,,,2.0,1.0,,,3.0,,,,5.0,1.0,,,0.030141,0.0571,0.2292,1.0,,,,,,2.0,1.0,,72.0,1.0,,,,,8.0,,6.8,,,,,2.0,2.0,1.0,,3.0,,10.0,9.0,18.0,1,,29.0,,,1.0,
2023-24,11352339,12,94,Brentford,Away,814873,204580,Vitaly Janelt,vitaly-janelt,M,False,,,1.0,5.0,3.0,8.0,,,2.0,,,,,,,,,4.0,,,0.0138386,,,,,,,,,,1.0,,45.0,,,,,,3.0,,6.9,,,,,1.0,,1.0,,1.0,,6.0,4.0,9.0,0,3.0,17.0,1.0,1.0,,2.0
2023-24,11352339,12,94,Brentford,Away,885864,428580,Frank Onyeka,frank-onyeka,M,True,,,3.0,8.0,5.0,13.0,1.0,2.0,3.0,,,1.0,2.0,,,,3.0,4.0,,,0.00790683,0.0565,,,,,,,,,,,45.0,,,,,,7.0,,6.5,,,,,2.0,,,,3.0,,12.0,6.0,18.0,1,,26.0,1.0,2.0,,
2023-24,11352339,12,94,Brentford,Away,892111,432160,Shandon Baptiste,shandon-baptiste,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352339,12,94,Brentford,Away,980649,450539,Myles Peart-Harris,myles-peart-harris,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352339,12,94,Brentford,Away,1031258,508395,Yehor Yarmoliuk,yehor-yarmoliuk,M,True,,,,4.0,5.0,9.0,,1.0,5.0,,,,,,,,,8.0,,,0.00600238,0.0485,,,,,,,,,,,18.0,,,,,,4.0,,7.4,,,1.0,,,4.0,1.0,,,,7.0,5.0,11.0,1,2.0,21.0,1.0,1.0,4.0,1.0
2023-24,11352356,13,94,Brentford,Home,135256,128295,Christian Nørgaard,christian-nrgaard,M,False,,,2.0,13.0,10.0,23.0,,1.0,8.0,,,,3.0,,,1.0,5.0,7.0,,,0.0152691,0.0376,,1.0,,,,,,,,,90.0,,,,,,12.0,,7.1,,,1.0,,3.0,1.0,2.0,,4.0,,22.0,11.0,31.0,1,5.0,45.0,,,1.0,5.0
2023-24,11352356,13,94,Brentford,Home,548050,205836,Saman Ghoddos,saman-ghoddos,M,False,,,,4.0,4.0,8.0,1.0,,1.0,,,,,,,,2.0,3.0,,,0.00657319,0.0581,,,,,,,,,1.0,,89.0,,,,,,7.0,,6.7,,,1.0,,2.0,1.0,2.0,,1.0,1.0,9.0,4.0,11.0,1,2.0,24.0,1.0,1.0,,1.0
2023-24,11352356,13,94,Brentford,Home,814873,204580,Vitaly Janelt,vitaly-janelt,M,False,1.0,,,15.0,6.0,20.0,3.0,2.0,7.0,1.0,,,,,,,3.0,5.0,,,0.17462,,,,,,,,,2.0,1.0,,90.0,,,,,,13.0,,7.2,,,,,1.0,1.0,3.0,,3.0,,17.0,16.0,30.0,0,2.0,44.0,1.0,,1.0,1.0
2023-24,11352356,13,94,Brentford,Home,885864,428580,Frank Onyeka,frank-onyeka,M,False,,,1.0,5.0,9.0,14.0,3.0,2.0,9.0,,,,,,,2.0,7.0,5.0,,,0.00249396,,,2.0,,,,,,4.0,,,89.0,,2.0,,,,14.0,,6.9,,,,,,,,,4.0,,12.0,11.0,23.0,0,1.0,43.0,3.0,2.0,,1.0
2023-24,11352356,13,94,Brentford,Home,892111,432160,Shandon Baptiste,shandon-baptiste,M,True,,,,2.0,1.0,3.0,,1.0,,,,,,,,,2.0,1.0,,,0.00254025,,,1.0,,,,,,,,,18.0,,,,,,4.0,,6.3,,,,,1.0,1.0,,,,,3.0,3.0,6.0,0,,8.0,,,,
2023-24,11352356,13,94,Brentford,Home,980649,450539,Myles Peart-Harris,myles-peart-harris,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352356,13,94,Brentford,Home,998841,494041,Ethan Brierley,ethan-brierley,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352356,13,94,Brentford,Home,1031258,508395,Yehor Yarmoliuk,yehor-yarmoliuk,M,False,,,,10.0,1.0,11.0,2.0,2.0,1.0,,,,,,,,2.0,2.0,,,0.00652516,0.0292,0.1189,1.0,,,,,,,,,72.0,1.0,,,,,7.0,,6.8,,,,,1.0,,1.0,,1.0,,15.0,3.0,17.0,1,,24.0,,,,
2023-24,11352393,14,94,Brentford,Home,135256,128295,Christian Nørgaard,christian-nrgaard,M,False,1.0,,5.0,49.0,23.0,71.0,4.0,,3.0,,,1.0,3.0,,,,8.0,5.0,,,0.266977,0.0206,,1.0,,,,,,,1.0,,90.0,,,,,,19.0,,7.3,,,,,6.0,1.0,2.0,,11.0,,64.0,24.0,86.0,1,4.0,113.0,,,1.0,1.0
2023-24,11352393,14,94,Brentford,Home,548050,205836,Saman Ghoddos,saman-ghoddos,M,False,,,1.0,31.0,19.0,50.0,1.0,,5.0,,,1.0,,,,2.0,4.0,1.0,,,0.028381,0.0366,,1.0,,,,,,,,,77.0,,,,,,22.0,,6.6,,,1.0,,1.0,,2.0,,7.0,,43.0,24.0,65.0,2,1.0,90.0,3.0,,,
2023-24,11352393,14,94,Brentford,Home,814873,204580,Vitaly Janelt,vitaly-janelt,M,False,2.0,,2.0,38.0,35.0,71.0,2.0,2.0,9.0,,,,1.0,,,3.0,6.0,3.0,,,0.361705,,,,,,,,,1.0,4.0,,90.0,,,,,,21.0,,7.1,,,,,5.0,,5.0,,8.0,,55.0,36.0,86.0,0,1.0,109.0,,,,
2023-24,11352393,14,94,Brentford,Home,885864,428580,Frank Onyeka,frank-onyeka,M,False,,,,23.0,11.0,34.0,2.0,,2.0,,,1.0,,,,,2.0,4.0,,,0.0260847,0.5477,,,,,,,,2.0,,,90.0,,1.0,,,,14.0,,7.2,,,1.0,,,,5.0,,1.0,,33.0,11.0,39.0,2,3.0,57.0,4.0,1.0,,1.0
2023-24,11352393,14,94,Brentford,Home,892111,432160,Shandon Baptiste,shandon-baptiste,M,True,,,,4.0,2.0,6.0,1.0,,2.0,,,,1.0,,,,3.0,3.0,,,0.241211,0.7021,0.9674,1.0,,1.0,,,,1.0,1.0,,20.0,1.0,,,,,5.0,,7.6,,,,,1.0,1.0,,,2.0,,5.0,3.0,8.0,1,2.0,19.0,3.0,,1.0,2.0
2023-24,11352393,14,94,Brentford,Home,980649,450539,Myles Peart-Harris,myles-peart-harris,M,True,,,,1.0,,1.0,2.0,,,,,,,,,1.0,3.0,1.0,,,0.00234036,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,1.0,,1.0,0,,4.0,,1.0,,
2023-24,11352393,14,94,Brentford,Home,1031258,508395,Yehor Yarmoliuk,yehor-yarmoliuk,M,False,,,,19.0,8.0,27.0,,,3.0,,,1.0,,,,,2.0,4.0,,,0.0191295,0.0358,,1.0,,,,,,,2.0,,70.0,,,,,,7.0,,7.2,,,,,,2.0,1.0,,,,22.0,8.0,29.0,1,3.0,44.0,3.0,,1.0,3.0
2023-24,11352421,15,94,Brentford,Away,548050,205836,Saman Ghoddos,saman-ghoddos,M,False,1.0,,1.0,8.0,12.0,19.0,,,5.0,,,,1.0,,,1.0,6.0,5.0,,,0.0830468,,,1.0,,,,,,1.0,1.0,,90.0,,,,,,22.0,,6.6,,,,,,3.0,7.0,,6.0,,22.0,14.0,29.0,0,4.0,55.0,1.0,1.0,,4.0
2023-24,11352421,15,94,Brentford,Away,814873,204580,Vitaly Janelt,vitaly-janelt,M,False,1.0,,1.0,15.0,17.0,31.0,1.0,1.0,7.0,,,,1.0,,,,4.0,7.0,,,0.0617791,,,2.0,,,,,,,1.0,,90.0,,1.0,,,1.0,6.0,,7.5,,,,,3.0,,2.0,,2.0,,19.0,19.0,36.0,0,4.0,54.0,,2.0,,3.0
2023-24,11352421,15,94,Brentford,Away,885864,428580,Frank Onyeka,frank-onyeka,M,False,,,,6.0,12.0,18.0,2.0,,3.0,,,,3.0,,,,8.0,8.0,,,0.153248,0.0359,,3.0,,,,,,,1.0,,90.0,,,,,,6.0,,6.8,,,1.0,,1.0,1.0,,,1.0,1.0,10.0,13.0,23.0,1,5.0,37.0,1.0,2.0,1.0,3.0
2023-24,11352421,15,94,Brentford,Away,892111,432160,Shandon Baptiste,shandon-baptiste,M,False,,,1.0,5.0,8.0,13.0,1.0,2.0,4.0,,,,2.0,,,,5.0,4.0,,,0.00514598,,,,,,,,,2.0,,,69.0,,1.0,,,,7.0,,6.5,,,,,1.0,3.0,,,3.0,,7.0,10.0,17.0,0,1.0,28.0,1.0,,1.0,1.0
2023-24,11352421,15,94,Brentford,Away,907072,440089,Mikkel Damsgaard,mikkel-damsgaard,M,True,,,2.0,8.0,6.0,14.0,,,5.0,,,,1.0,,,,3.0,6.0,,,0.00860429,,,,,,,,,,,,21.0,,,,,,7.0,,6.9,,,,,,4.0,,,4.0,,12.0,7.0,19.0,0,3.0,29.0,,1.0,2.0,
2023-24,11352421,15,94,Brentford,Away,980649,450539,Myles Peart-Harris,myles-peart-harris,M,True,,,,1.0,,1.0,3.0,,,,,,,,,,4.0,,,,0.00086735,,,1.0,,,,,,,,,12.0,,,,,,3.0,,6.3,,,,,,,1.0,,1.0,,3.0,,2.0,0,,5.0,,,,
2023-24,11352421,15,94,Brentford,Away,1031258,508395,Yehor Yarmoliuk,yehor-yarmoliuk,M,False,,,1.0,4.0,9.0,13.0,1.0,,3.0,,,,,,,,2.0,2.0,,,0.00563509,,,,,,,,,1.0,,,45.0,,1.0,,,,2.0,,6.8,,,,,,2.0,,,1.0,,5.0,9.0,14.0,0,1.0,22.0,,,1.0,1.0
2023-24,11352471,16,94,Brentford,Away,135256,128295,Christian Nørgaard,christian-nrgaard,M,False,1.0,,1.0,30.0,18.0,47.0,4.0,1.0,5.0,,,1.0,,,,,5.0,6.0,,,0.219359,0.1442,,1.0,,,,,,1.0,,,90.0,,,,,,15.0,,7.3,,,1.0,,3.0,,3.0,,6.0,,39.0,20.0,56.0,2,3.0,87.0,2.0,2.0,,2.0
2023-24,11352471,16,94,Brentford,Away,548050,205836,Saman Ghoddos,saman-ghoddos,M,False,1.0,,1.0,16.0,19.0,34.0,3.0,,4.0,,,,1.0,,,,8.0,6.0,,,0.0410325,,,3.0,,,,,,1.0,,,90.0,,,,,,22.0,,6.6,,,,,1.0,2.0,5.0,,10.0,,32.0,22.0,49.0,0,4.0,73.0,,1.0,1.0,4.0
2023-24,11352471,16,94,Brentford,Away,814873,204580,Vitaly Janelt,vitaly-janelt,M,False,1.0,,2.0,29.0,22.0,50.0,2.0,,4.0,,,,1.0,,,,5.0,4.0,,,0.214683,,,2.0,,,,,,,2.0,,90.0,,,,,,15.0,,7.0,,,,,2.0,1.0,2.0,,3.0,,37.0,23.0,58.0,0,4.0,84.0,2.0,,,3.0
2023-24,11352471,16,94,Brentford,Away,885864,428580,Frank Onyeka,frank-onyeka,M,False,,,,5.0,5.0,10.0,,,4.0,,,,,,,1.0,3.0,4.0,,,0.0359951,0.1089,0.0248,2.0,,,,,,,,,45.0,1.0,1.0,,,,10.0,,6.9,,,1.0,,1.0,1.0,1.0,,1.0,,10.0,6.0,15.0,2,2.0,30.0,3.0,1.0,1.0,1.0
2023-24,11352471,16,94,Brentford,Away,892111,432160,Shandon Baptiste,shandon-baptiste,M,False,,,2.0,11.0,16.0,27.0,2.0,,6.0,,,,1.0,,,,3.0,4.0,,,0.0107381,,,,,,,,,,1.0,,65.0,,,,,,14.0,,6.8,,,,,,3.0,,,4.0,,17.0,19.0,36.0,0,1.0,47.0,4.0,,3.0,1.0
2023-24,11352471,16,94,Brentford,Away,907072,440089,Mikkel Damsgaard,mikkel-damsgaard,M,True,,,,10.0,5.0,15.0,,,4.0,,,,,,,2.0,2.0,1.0,,1.0,0.00627246,,,,,,,,,1.0,,,25.0,,,,,,8.0,,6.6,,,,,,1.0,1.0,,,1.0,15.0,5.0,19.0,0,,28.0,1.0,,1.0,
2023-24,11352471,16,94,Brentford,Away,980649,450539,Myles Peart-Harris,myles-peart-harris,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352471,16,94,Brentford,Away,1031258,508395,Yehor Yarmoliuk,yehor-yarmoliuk,M,True,,,2.0,8.0,6.0,14.0,,,2.0,,,,,,,,,5.0,,,0.0117199,0.0221,0.0192,,,,,,,,,,45.0,1.0,,,,,4.0,,7.2,,,,,,2.0,1.0,,3.0,,12.0,6.0,17.0,1,2.0,25.0,,1.0,2.0,1.0
2023-24,11352487,17,94,Brentford,Home,135256,128295,Christian Nørgaard,christian-nrgaard,M,False,,,4.0,12.0,20.0,32.0,1.0,1.0,15.0,,,,3.0,,,3.0,10.0,8.0,,,0.155017,,,3.0,,,,,,4.0,1.0,,90.0,,,,,,20.0,,7.0,,,,,,1.0,1.0,,11.0,,25.0,22.0,46.0,0,6.0,71.0,1.0,1.0,1.0,3.0
2023-24,11352487,17,94,Brentford,Home,548050,205836,Saman Ghoddos,saman-ghoddos,M,False,1.0,,1.0,9.0,9.0,17.0,1.0,,9.0,,,,3.0,,,1.0,7.0,9.0,,,0.0243011,,,1.0,,,,,,1.0,,,90.0,,1.0,,,,18.0,,6.8,,,,,,1.0,6.0,,5.0,,21.0,12.0,27.0,0,8.0,49.0,,1.0,,4.0
2023-24,11352487,17,94,Brentford,Home,814873,204580,Vitaly Janelt,vitaly-janelt,M,False,,,2.0,7.0,8.0,15.0,,1.0,4.0,,,,,,,,1.0,1.0,,,0.0106254,,,1.0,,,,,,,,,88.0,,,,,,10.0,,6.6,,,,,2.0,,3.0,,3.0,,14.0,9.0,20.0,0,,28.0,,,,
2023-24,11352487,17,94,Brentford,Home,885864,428580,Frank Onyeka,frank-onyeka,M,True,,,,,1.0,1.0,,1.0,,,,,,,,,1.0,1.0,,,3.058e-05,,,1.0,,,,,,1.0,,,22.0,,,,,,3.0,,6.4,,,,,3.0,,,,,,,1.0,1.0,0,,10.0,2.0,,,
2023-24,11352487,17,94,Brentford,Home,892111,432160,Shandon Baptiste,shandon-baptiste,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352487,17,94,Brentford,Home,907072,440089,Mikkel Damsgaard,mikkel-damsgaard,M,False,1.0,,,9.0,6.0,14.0,,1.0,2.0,1.0,1.0,,3.0,,,,6.0,7.0,,,0.103824,0.213,0.5291,2.0,,,,,,1.0,1.0,,68.0,1.0,,,,,14.0,,6.9,,,,,,2.0,2.0,,,1.0,15.0,9.0,22.0,1,5.0,40.0,3.0,,1.0,3.0
2023-24,11352487,17,94,Brentford,Home,980649,450539,Myles Peart-Harris,myles-peart-harris,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352487,17,94,Brentford,Home,1031258,508395,Yehor Yarmoliuk,yehor-yarmoliuk,M,True,,,,,3.0,3.0,1.0,1.0,,,,,,,,1.0,2.0,1.0,,,2.288e-05,,,,,,,,,,,,15.0,,,,,,2.0,,6.4,,,,,,,,,,,1.0,3.0,4.0,0,,9.0,,,,
2023-24,11971437,18,94,Brentford,Away,135256,128295,Christian Nørgaard,christian-nrgaard,M,False,,,1.0,13.0,20.0,33.0,,1.0,4.0,,,,2.0,,,,2.0,3.0,,,0.00777653,,,,,,,,,3.0,,,90.0,,,,,,7.0,,6.9,,,,,2.0,,,,3.0,,19.0,21.0,40.0,0,1.0,48.0,,1.0,,1.0
2023-24,11971437,18,94,Brentford,Away,548050,205836,Saman Ghoddos,saman-ghoddos,M,True,,,,,2.0,2.0,,,,,,,,,,,1.0,,,,2.644e-05,,,,,,,,,,,,8.0,,,,,,2.0,,6.3,,,,,,1.0,,,,,1.0,2.0,3.0,0,,4.0,,,,
2023-24,11971437,18,94,Brentford,Away,799251,207283,Mathias Jensen,mathias-jensen,M,True,,,,2.0,2.0,4.0,1.0,,,,,,,,,,1.0,,,,0.00025835,,,,,,,,,,,,13.0,,,,,,4.0,,6.5,,,,,,,2.0,,,,4.0,2.0,4.0,0,,8.0,1.0,,,
2023-24,11971437,18,94,Brentford,Away,814873,204580,Vitaly Janelt,vitaly-janelt,M,False,1.0,,1.0,10.0,7.0,16.0,,1.0,4.0,,,,,,,,,2.0,,,0.0182063,,,,,,,,,,,,77.0,,,,,,5.0,,6.8,,,,,2.0,,1.0,,1.0,,12.0,8.0,19.0,0,,29.0,1.0,1.0,,
2023-24,11971437,18,94,Brentford,Away,885864,428580,Frank Onyeka,frank-onyeka,M,False,,,,4.0,11.0,15.0,,1.0,5.0,,1.0,1.0,2.0,,,,3.0,7.0,,,0.0170121,0.2591,0.4209,,,,,,,4.0,,,89.0,2.0,2.0,,,,5.0,,7.4,,,,,,2.0,1.0,,,,7.0,11.0,17.0,3,2.0,38.0,1.0,3.0,1.0,1.0
2023-24,11971437,18,94,Brentford,Away,892111,432160,Shandon Baptiste,shandon-baptiste,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11971437,18,94,Brentford,Away,907072,440089,Mikkel Damsgaard,mikkel-damsgaard,M,True,,,,,1.0,1.0,,,,,,,,,,,,,,,5.49e-06,,,,,,,,,,,,8.0,,,,,,1.0,,6.6,,,,,,,,,,,1.0,1.0,2.0,0,,4.0,,,,
2023-24,11971437,18,94,Brentford,Away,1031258,508395,Yehor Yarmoliuk,yehor-yarmoliuk,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352547,19,94,Brentford,Home,135256,128295,Christian Nørgaard,christian-nrgaard,M,False,,,3.0,43.0,28.0,71.0,1.0,6.0,10.0,,,1.0,2.0,,,,4.0,11.0,,,0.102684,0.0772,,1.0,,,,,,,,,90.0,,,,,,22.0,,7.0,,,,,1.0,,,,6.0,,56.0,37.0,93.0,1,3.0,103.0,,2.0,,3.0
2023-24,11352547,19,94,Brentford,Home,548050,205836,Saman Ghoddos,saman-ghoddos,M,False,2.0,,5.0,30.0,22.0,50.0,2.0,1.0,6.0,1.0,,,5.0,,,,7.0,4.0,,,0.251382,0.0161,,,,,,,,1.0,2.0,,90.0,,,,,,16.0,,6.4,,,1.0,,2.0,1.0,6.0,,10.0,,42.0,23.0,59.0,1,2.0,79.0,3.0,,1.0,
2023-24,11352547,19,94,Brentford,Home,799251,207283,Mathias Jensen,mathias-jensen,M,True,,,,21.0,7.0,28.0,,,2.0,,,1.0,,,,,3.0,,,,0.0202973,0.0154,,1.0,,,,,,,,,23.0,,,,,,15.0,,6.3,,,,,,2.0,5.0,,3.0,,33.0,7.0,35.0,1,,47.0,,,,
2023-24,11352547,19,94,Brentford,Home,814873,204580,Vitaly Janelt,vitaly-janelt,M,False,2.0,,1.0,38.0,20.0,56.0,,1.0,11.0,,1.0,1.0,,,,,1.0,6.0,,,0.211325,0.5078,0.3931,,,,,,,,1.0,,90.0,1.0,1.0,,,,19.0,,7.1,,,,,1.0,2.0,4.0,,3.0,1.0,51.0,21.0,68.0,2,4.0,88.0,4.0,,1.0,2.0
2023-24,11352547,19,94,Brentford,Home,907072,440089,Mikkel Damsgaard,mikkel-damsgaard,M,True,,,1.0,18.0,6.0,24.0,2.0,,2.0,1.0,,1.0,2.0,,,1.0,5.0,,,,0.0932979,0.2916,,,,,,,,1.0,1.0,,45.0,,,,,,12.0,,6.9,,,,,1.0,,3.0,,2.0,,26.0,6.0,29.0,1,,40.0,3.0,,,
2023-24,11352547,19,94,Brentford,Home,980649,450539,Myles Peart-Harris,myles-peart-harris,M,True,,,,2.0,1.0,3.0,,,,,,,,,,1.0,2.0,1.0,,,0.00094768,,,1.0,,,,,,,1.0,,11.0,,,,,,2.0,,6.6,,,,,,,,,,,3.0,1.0,4.0,0,,6.0,,1.0,,
2023-24,11352547,19,94,Brentford,Home,998841,494041,Ethan Brierley,ethan-brierley,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352547,19,94,Brentford,Home,1031258,508395,Yehor Yarmoliuk,yehor-yarmoliuk,M,False,,,,13.0,2.0,15.0,2.0,1.0,2.0,,,,1.0,,,2.0,5.0,4.0,,,0.0145778,,,,,,,,,,,,45.0,,,,,,12.0,,6.4,,,,,,2.0,2.0,,,,17.0,5.0,20.0,0,1.0,32.0,3.0,,2.0,1.0
2023-24,11352576,20,94,Brentford,Away,135256,128295,Christian Nørgaard,christian-nrgaard,M,False,,,1.0,13.0,22.0,35.0,1.0,,7.0,,,,2.0,,,,6.0,2.0,,,0.0151133,0.0717,0.3796,2.0,,,,,,,1.0,,67.0,1.0,,,,,10.0,,6.3,,,,,2.0,1.0,,,7.0,,19.0,24.0,43.0,1,2.0,54.0,1.0,,,2.0
2023-24,11352576,20,94,Brentford,Away,548050,205836,Saman Ghoddos,saman-ghoddos,M,False,2.0,,1.0,30.0,14.0,42.0,2.0,3.0,4.0,,,,1.0,,,,4.0,6.0,,,0.0788825,0.053,0.099,1.0,,,,,,1.0,1.0,,90.0,1.0,,,,,15.0,,7.5,,,1.0,,1.0,1.0,6.0,,3.0,,43.0,16.0,53.0,2,1.0,76.0,,1.0,1.0,1.0
2023-24,11352576,20,94,Brentford,Away,799251,207283,Mathias Jensen,mathias-jensen,M,False,1.0,,5.0,18.0,12.0,29.0,1.0,1.0,6.0,,,,1.0,,,1.0,5.0,5.0,,,0.18879,,,,,,,,,,,,63.0,,,,,,17.0,,6.8,,,,,,2.0,3.0,,9.0,,25.0,15.0,37.0,0,3.0,52.0,3.0,1.0,,2.0
2023-24,11352576,20,94,Brentford,Away,814873,204580,Vitaly Janelt,vitaly-janelt,M,False,1.0,,2.0,14.0,21.0,34.0,,1.0,5.0,1.0,,,3.0,,,,3.0,3.0,,,0.353451,,,,,,,,,3.0,1.0,,80.0,,,,,,12.0,,6.8,,,,,,,2.0,,5.0,,22.0,23.0,43.0,0,2.0,53.0,2.0,,,
2023-24,11352576,20,94,Brentford,Away,885864,428580,Frank Onyeka,frank-onyeka,M,True,,,3.0,14.0,3.0,17.0,1.0,,2.0,,,,,,,2.0,4.0,3.0,,,0.0166996,,,1.0,,,,,,1.0,,,27.0,,,,,,5.0,,6.9,,,,,,1.0,2.0,,3.0,,17.0,3.0,18.0,0,1.0,27.0,,1.0,1.0,1.0
2023-24,11352576,20,94,Brentford,Away,907072,440089,Mikkel Damsgaard,mikkel-damsgaard,M,True,,,1.0,14.0,7.0,21.0,,,2.0,,,,1.0,,,,1.0,1.0,,,0.0533078,,,,,,,,,,1.0,,23.0,,,,,,4.0,,6.8,,,,,,,2.0,,1.0,,18.0,7.0,23.0,0,,26.0,,1.0,,
2023-24,11352576,20,94,Brentford,Away,980649,450539,Myles Peart-Harris,myles-peart-harris,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352576,20,94,Brentford,Away,998841,494041,Ethan Brierley,ethan-brierley,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352576,20,94,Brentford,Away,1031258,508395,Yehor Yarmoliuk,yehor-yarmoliuk,M,True,,,,5.0,1.0,6.0,,,,,,,,,,1.0,2.0,,,,0.00518063,,,1.0,,,,,,,,,10.0,,,,,,3.0,,6.4,,,,,,,,,,,6.0,1.0,7.0,0,,10.0,,,,
2023-24,11352313,21,94,Brentford,Home,799251,207283,Mathias Jensen,mathias-jensen,M,False,4.0,,4.0,22.0,25.0,43.0,1.0,,4.0,1.0,,,4.0,,,2.0,9.0,1.0,,,0.390795,0.0306,0.0326,1.0,1.0,,,,,,2.0,,89.0,1.0,1.0,,,,9.0,,7.3,,,,,,1.0,7.0,,5.0,,26.0,25.0,44.0,1,1.0,67.0,,,,
