season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,blockedScoringAttempt,challengeLost,dispossessed,duelLost,duelWon,fouls,goalAssist,goals,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyMiss,possessionLostCtrl,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,wasFouled,wonContest,wonTackle
2009-10,1062478,2,88,Hull_City,Home,10474,7635,Stephen Hunt,stephen-hunt,M,False,,,,,,,,,,,,,,,,0.0,1.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062478,2,88,Hull_City,Home,10606,18439,Seyi Olofinjana,seyi-olofinjana,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062478,2,88,Hull_City,Home,12449,21030,Péter Halmosi,peter-halmosi,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062478,2,88,Hull_City,Home,26934,10143,Geovanni,geovanni-deiberson-mauricio-gomez,M,True,,,,,,,,,,,,,,,,0.0,0.0,,,68.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062488,3,88,Hull_City,Home,809,1600,George Boateng,george-boateng,M,True,,,,,,,,,,,,,,,,0.0,0.0,,,9.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062488,3,88,Hull_City,Home,1156,1019,Kevin Kilbane,kevin-kilbane,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062488,3,88,Hull_City,Home,10031,1745,Nicholas Jonathan Barmby,nicholas-jonathan-barmby,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062488,3,88,Hull_City,Home,10474,7635,Stephen Hunt,stephen-hunt,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062488,3,88,Hull_City,Home,10606,18439,Seyi Olofinjana,seyi-olofinjana,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062488,3,88,Hull_City,Home,12449,21030,Péter Halmosi,peter-halmosi,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062488,3,88,Hull_City,Home,26934,10143,Geovanni,geovanni-deiberson-mauricio-gomez,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,81.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062503,4,88,Hull_City,Away,809,1600,George Boateng,george-boateng,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062503,4,88,Hull_City,Away,1156,1019,Kevin Kilbane,kevin-kilbane,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062503,4,88,Hull_City,Away,10031,1745,Nicholas Jonathan Barmby,nicholas-jonathan-barmby,M,True,,,,,,,,,,,,,,,,0.0,0.0,,,8.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062503,4,88,Hull_City,Away,10474,7635,Stephen Hunt,stephen-hunt,M,False,,,,,,,,,,,,,,,,1.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062503,4,88,Hull_City,Away,10606,18439,Seyi Olofinjana,seyi-olofinjana,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062503,4,88,Hull_City,Away,12449,21030,Péter Halmosi,peter-halmosi,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062503,4,88,Hull_City,Away,26934,10143,Geovanni,geovanni-deiberson-mauricio-gomez,M,False,,,,,,,,,,,,,,,,0.0,1.0,,,82.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062511,5,88,Hull_City,Away,809,1600,George Boateng,george-boateng,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062511,5,88,Hull_City,Away,1156,1019,Kevin Kilbane,kevin-kilbane,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,76.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062511,5,88,Hull_City,Away,10031,1745,Nicholas Jonathan Barmby,nicholas-jonathan-barmby,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062511,5,88,Hull_City,Away,10474,7635,Stephen Hunt,stephen-hunt,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062511,5,88,Hull_City,Away,10606,18439,Seyi Olofinjana,seyi-olofinjana,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062511,5,88,Hull_City,Away,12449,21030,Péter Halmosi,peter-halmosi,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062511,5,88,Hull_City,Away,26934,10143,Geovanni,geovanni-deiberson-mauricio-gomez,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062520,6,88,Hull_City,Home,809,1600,George Boateng,george-boateng,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062520,6,88,Hull_City,Home,940,15982,Dean Marney,dean-marney,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,70.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062520,6,88,Hull_City,Home,1156,1019,Kevin Kilbane,kevin-kilbane,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062520,6,88,Hull_City,Home,10031,1745,Nicholas Jonathan Barmby,nicholas-jonathan-barmby,M,True,,,,,,,,,,,,,,,,0.0,0.0,,,20.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062520,6,88,Hull_City,Home,10474,7635,Stephen Hunt,stephen-hunt,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062520,6,88,Hull_City,Home,10606,18439,Seyi Olofinjana,seyi-olofinjana,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062520,6,88,Hull_City,Home,12449,21030,Péter Halmosi,peter-halmosi,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062520,6,88,Hull_City,Home,26934,10143,Geovanni,geovanni-deiberson-mauricio-gomez,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062527,7,88,Hull_City,Away,809,1600,George Boateng,george-boateng,M,False,,,2.0,13.0,12.0,25.0,1.0,,5.0,1.0,1.0,,2.0,,,0.0,0.0,7.0,,90.0,,,0.0,,13.0,,,1.0,,3.0,,,,2.0,,20.0,18.0,38.0,2.0,,51.0,,,
2009-10,1062527,7,88,Hull_City,Away,940,15982,Dean Marney,dean-marney,M,True,,,2.0,4.0,8.0,12.0,,1.0,2.0,,,,,1.0,1.0,0.0,0.0,,,26.0,,,0.0,,4.0,,,,,,,,,4.0,,8.0,8.0,16.0,0.0,,17.0,,,
2009-10,1062527,7,88,Hull_City,Away,1156,1019,Kevin Kilbane,kevin-kilbane,M,False,,,1.0,5.0,8.0,13.0,3.0,,3.0,,,1.0,5.0,2.0,1.0,0.0,0.0,1.0,,64.0,,,0.0,,8.0,,,,,4.0,,,,1.0,,10.0,8.0,18.0,0.0,1.0,29.0,1.0,,1.0
2009-10,1062527,7,88,Hull_City,Away,10031,1745,Nicholas Jonathan Barmby,nicholas-jonathan-barmby,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062527,7,88,Hull_City,Away,10474,7635,Stephen Hunt,stephen-hunt,M,False,,,,5.0,5.0,10.0,,,2.0,,,5.0,7.0,7.0,1.0,0.0,0.0,1.0,1.0,90.0,1.0,1.0,0.0,,13.0,,,,,,2.0,2.0,,1.0,,11.0,6.0,15.0,1.0,6.0,39.0,,1.0,5.0
2009-10,1062527,7,88,Hull_City,Away,10606,18439,Seyi Olofinjana,seyi-olofinjana,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062527,7,88,Hull_City,Away,26934,10143,Geovanni,geovanni-deiberson-mauricio-gomez,M,False,,,,,,,,,,,,,,,,0.0,1.0,,,83.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062540,8,88,Hull_City,Home,940,15982,Dean Marney,dean-marney,M,False,,,,,,,,,,,,,,,,1.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062540,8,88,Hull_City,Home,1156,1019,Kevin Kilbane,kevin-kilbane,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062540,8,88,Hull_City,Home,10031,1745,Nicholas Jonathan Barmby,nicholas-jonathan-barmby,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,64.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062540,8,88,Hull_City,Home,10474,7635,Stephen Hunt,stephen-hunt,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062540,8,88,Hull_City,Home,10606,18439,Seyi Olofinjana,seyi-olofinjana,M,True,,,,,,,,,,,,,,,,0.0,0.0,,,9.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062540,8,88,Hull_City,Home,12449,21030,Péter Halmosi,peter-halmosi,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062540,8,88,Hull_City,Home,26934,10143,Geovanni,geovanni-deiberson-mauricio-gomez,M,False,,,,,,,,,,,,,,,,0.0,1.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062540,8,88,Hull_City,Home,82566,76357,Tom Cairney,tom-cairney,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062548,9,88,Hull_City,Away,940,15982,Dean Marney,dean-marney,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062548,9,88,Hull_City,Away,1156,1019,Kevin Kilbane,kevin-kilbane,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062548,9,88,Hull_City,Away,10474,7635,Stephen Hunt,stephen-hunt,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,69.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062548,9,88,Hull_City,Away,10606,18439,Seyi Olofinjana,seyi-olofinjana,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062548,9,88,Hull_City,Away,12449,21030,Péter Halmosi,peter-halmosi,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062548,9,88,Hull_City,Away,26934,10143,Geovanni,geovanni-deiberson-mauricio-gomez,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062558,10,88,Hull_City,Home,940,15982,Dean Marney,dean-marney,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,89.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062558,10,88,Hull_City,Home,10031,1745,Nicholas Jonathan Barmby,nicholas-jonathan-barmby,M,True,,,,,,,,,,,,,,,,0.0,0.0,,,19.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062558,10,88,Hull_City,Home,10474,7635,Stephen Hunt,stephen-hunt,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,74.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062558,10,88,Hull_City,Home,10606,18439,Seyi Olofinjana,seyi-olofinjana,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062558,10,88,Hull_City,Home,26934,10143,Geovanni,geovanni-deiberson-mauricio-gomez,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062567,11,88,Hull_City,Away,940,15982,Dean Marney,dean-marney,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062567,11,88,Hull_City,Away,10031,1745,Nicholas Jonathan Barmby,nicholas-jonathan-barmby,M,True,,,,,,,,,,,,,,,,0.0,0.0,,,20.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062567,11,88,Hull_City,Away,10474,7635,Stephen Hunt,stephen-hunt,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,70.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062567,11,88,Hull_City,Away,10606,18439,Seyi Olofinjana,seyi-olofinjana,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062567,11,88,Hull_City,Away,26934,10143,Geovanni,geovanni-deiberson-mauricio-gomez,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,70.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062577,12,88,Hull_City,Home,809,1600,George Boateng,george-boateng,M,True,,,,,,,,,,,,,,,,0.0,0.0,,,1.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062577,12,88,Hull_City,Home,1156,1019,Kevin Kilbane,kevin-kilbane,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062577,12,88,Hull_City,Home,10031,1745,Nicholas Jonathan Barmby,nicholas-jonathan-barmby,M,True,,,,,,,,,,,,,,,,0.0,0.0,,,38.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062577,12,88,Hull_City,Home,10474,7635,Stephen Hunt,stephen-hunt,M,False,,,,,,,,,,,,,,,,1.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062577,12,88,Hull_City,Home,10606,18439,Seyi Olofinjana,seyi-olofinjana,M,False,,,,,,,,,,,,,,,,0.0,1.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062588,13,88,Hull_City,Home,809,1600,George Boateng,george-boateng,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062588,13,88,Hull_City,Home,940,15982,Dean Marney,dean-marney,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062588,13,88,Hull_City,Home,1156,1019,Kevin Kilbane,kevin-kilbane,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062588,13,88,Hull_City,Home,10031,1745,Nicholas Jonathan Barmby,nicholas-jonathan-barmby,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062588,13,88,Hull_City,Home,10474,7635,Stephen Hunt,stephen-hunt,M,False,,,,,,,,,,,,,,,,1.0,0.0,,,85.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062588,13,88,Hull_City,Home,26934,10143,Geovanni,geovanni-deiberson-mauricio-gomez,M,True,,,,,,,,,,,,,,,,0.0,0.0,,,5.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062599,14,88,Hull_City,Away,809,1600,George Boateng,george-boateng,M,True,,,,,,,,,,,,,,,,0.0,0.0,,,28.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062599,14,88,Hull_City,Away,940,15982,Dean Marney,dean-marney,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,62.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062599,14,88,Hull_City,Away,1156,1019,Kevin Kilbane,kevin-kilbane,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062599,14,88,Hull_City,Away,10031,1745,Nicholas Jonathan Barmby,nicholas-jonathan-barmby,M,True,,,,,,,,,,,,,,,,0.0,0.0,,,29.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062599,14,88,Hull_City,Away,10474,7635,Stephen Hunt,stephen-hunt,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062599,14,88,Hull_City,Away,26934,10143,Geovanni,geovanni-deiberson-mauricio-gomez,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,61.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062605,15,88,Hull_City,Away,809,1600,George Boateng,george-boateng,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062605,15,88,Hull_City,Away,940,15982,Dean Marney,dean-marney,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,77.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062605,15,88,Hull_City,Away,1156,1019,Kevin Kilbane,kevin-kilbane,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062605,15,88,Hull_City,Away,10031,1745,Nicholas Jonathan Barmby,nicholas-jonathan-barmby,M,True,,,,,,,,,,,,,,,,0.0,0.0,,,36.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062605,15,88,Hull_City,Away,10474,7635,Stephen Hunt,stephen-hunt,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062605,15,88,Hull_City,Away,26934,10143,Geovanni,geovanni-deiberson-mauricio-gomez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062618,16,88,Hull_City,Home,809,1600,George Boateng,george-boateng,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062618,16,88,Hull_City,Home,940,15982,Dean Marney,dean-marney,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,77.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062618,16,88,Hull_City,Home,1156,1019,Kevin Kilbane,kevin-kilbane,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062618,16,88,Hull_City,Home,10031,1745,Nicholas Jonathan Barmby,nicholas-jonathan-barmby,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062618,16,88,Hull_City,Home,10474,7635,Stephen Hunt,stephen-hunt,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062618,16,88,Hull_City,Home,10606,18439,Seyi Olofinjana,seyi-olofinjana,M,True,,,,,,,,,,,,,,,,0.0,0.0,,,13.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062618,16,88,Hull_City,Home,26934,10143,Geovanni,geovanni-deiberson-mauricio-gomez,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062627,17,88,Hull_City,Home,809,1600,George Boateng,george-boateng,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062627,17,88,Hull_City,Home,940,15982,Dean Marney,dean-marney,M,False,,,,,,,,,,,,,,,,0.0,1.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062627,17,88,Hull_City,Home,1156,1019,Kevin Kilbane,kevin-kilbane,M,True,,,,,,,,,,,,,,,,0.0,0.0,,,3.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062627,17,88,Hull_City,Home,10031,1745,Nicholas Jonathan Barmby,nicholas-jonathan-barmby,M,True,,,,,,,,,,,,,,,,0.0,0.0,,,12.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062627,17,88,Hull_City,Home,10474,7635,Stephen Hunt,stephen-hunt,M,False,,,,,,,,,,,,,,,,1.0,1.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062627,17,88,Hull_City,Home,26934,10143,Geovanni,geovanni-deiberson-mauricio-gomez,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,87.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062627,17,88,Hull_City,Home,82566,76357,Tom Cairney,tom-cairney,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062634,18,88,Hull_City,Away,809,1600,George Boateng,george-boateng,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062634,18,88,Hull_City,Away,1156,1019,Kevin Kilbane,kevin-kilbane,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062634,18,88,Hull_City,Away,10031,1745,Nicholas Jonathan Barmby,nicholas-jonathan-barmby,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,46.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062634,18,88,Hull_City,Away,10474,7635,Stephen Hunt,stephen-hunt,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062634,18,88,Hull_City,Away,10606,18439,Seyi Olofinjana,seyi-olofinjana,M,True,,,,,,,,,,,,,,,,0.0,0.0,,,44.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062634,18,88,Hull_City,Away,26934,10143,Geovanni,geovanni-deiberson-mauricio-gomez,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,69.0,,,0.0,1.0,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062648,19,88,Hull_City,Home,809,1600,George Boateng,george-boateng,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,83.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062648,19,88,Hull_City,Home,1156,1019,Kevin Kilbane,kevin-kilbane,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062648,19,88,Hull_City,Home,10031,1745,Nicholas Jonathan Barmby,nicholas-jonathan-barmby,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062648,19,88,Hull_City,Home,10474,7635,Stephen Hunt,stephen-hunt,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062648,19,88,Hull_City,Home,10606,18439,Seyi Olofinjana,seyi-olofinjana,M,False,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
