playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,expectedAssists,totalRedCards,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,oboxBlocked,substituteOn,cornersTakenInclShortCorners,aerialDuels,shotsOnTargetOutsideBox,successfulCrossesAndCorners,timePlayed,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,successfulCornersIntoBox,totalTouchesInOppositionBox,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,forwardPasses,recoveries,appearances,oboxTarget,tacklesLost,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,timesTackled,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,interceptions,unsuccessfulCornersIntoBox,successfulLongPasses,backwardPasses,touches,substituteOff,shotsBlockedOutsideBox,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,handballsConceded,expectedGoals,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,setPiecesGoals,goals,offsides,awayGoals,throwInsToOppositionPlayer,homeGoals,leftFootGoals,attemptsFromSetPieces,throwInsToOwnPlayer,shotsBlockedInBox,iboxBlocked,foulWonPenalty,goalKicks,cleanSheets,iboxTarget,shotsOnTargetInBox,penaltyGoalsConceded,redCards2ndYellow,headedGoals,gkSuccessfulDistribution,clearancesOffTheLine,overruns,unsuccessfulLayoffs,rightFootGoals,lastPlayerTackle,hitWoodwork,secondGoalAssists,penaltiesSaved,catches,savesMadeFromOutsideBox,savesMadeCaught,penaltiesFaced,savesFromPenalty,punches,savesMade,goalkeeperSmother,drops,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,freekickTotal,expectedGoalsFreekick,penaltiesTaken,penaltyGoals,ownGoalScored,penaltiesConceded
205533,Eddie Nketiah,Forward,C Palace,31,England,2024-25,102.0,,0.8667,1.0,10.0,16.0,4.9116,15.0,33.0,2.0,52.0,29.0,1.0,8.0,9.0,57.0,5.0,235.0,1.0,20.0,,59.0,2.0,,1026.0,38.0,76.0,3.0,21.0,55.0,169.0,,70.0,15.4506,12.0,1.0,10.0,17.0,64.0,60.0,29.0,0.0,178.0,9.0,54.0,26.0,29.0,2.0,7.0,16.0,110.0,14.0,5.0,33.0,119.0,21.0,0.0,224.0,17.0,5.0,129.0,8.0,11.0,1.0,56.0,31.0,3.0,,9.0,65.0,465.0,7.0,1.0,1.0,68.0,10.0,5.0,5.759,4.0,5.0,10.0,,3.0,5.0,0.0,,3.0,,,1.0,9.0,9.0,1.0,,,11.0,11.0,,1.0,,,1.0,,3.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,
574398,Franco Umeh-Chibueze,Forward,C Palace,31,Ireland,2024-25,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232185,Ismaïla Sarr,Forward,C Palace,31,Senegal,2024-25,160.0,13.0,6.7353,0.0,10.0,29.0,11.9081,22.0,49.0,13.0,187.0,38.0,6.0,21.0,30.0,204.0,42.0,680.0,4.0,8.0,,89.0,,13.0,2714.0,52.0,132.0,3.0,45.0,95.0,466.0,,140.0,39.5568,38.0,2.0,38.0,39.0,108.0,143.0,56.0,2.0,292.0,19.0,210.0,113.0,38.0,,12.0,35.0,345.0,36.0,42.0,78.0,203.0,37.0,0.0,680.0,20.0,23.0,404.0,10.0,17.0,8.0,189.0,14.0,9.0,,10.0,138.0,1198.0,17.0,4.0,11.0,144.0,3.0,1.0,10.7116,4.0,17.0,53.0,,8.0,11.0,4.0,1.0,4.0,,,1.0,6.0,6.0,1.0,,3.0,21.0,21.0,1.0,,1.0,,2.0,3.0,3.0,7.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,
231747,Jean-Philippe Mateta,Forward,C Palace,31,France,2024-25,214.0,5.0,2.2673,0.0,17.0,33.0,12.2908,18.0,53.0,7.0,126.0,37.0,2.0,38.0,33.0,134.0,21.0,420.0,7.0,4.0,,171.0,5.0,5.0,2654.0,107.0,129.0,2.0,32.0,65.0,281.0,,102.0,37.6214,27.0,,22.0,37.0,107.0,105.0,28.0,6.0,343.0,15.0,108.0,68.0,37.0,5.0,6.0,22.0,209.0,35.0,21.0,67.0,172.0,64.0,0.0,412.0,20.0,19.0,297.0,12.0,20.0,4.0,105.0,27.0,2.0,,5.0,102.0,835.0,16.0,7.0,3.0,82.0,11.0,,13.5118,2.0,8.0,21.0,,14.0,21.0,7.0,,7.0,6.0,,,10.0,10.0,,,4.0,14.0,14.0,1.0,,,,,2.0,10.0,8.0,,2.0,,,,,,,,,,,,,,,,,2.0,2.0,,
536694,Matheus França,Forward,C Palace,31,Brazil,2024-25,2.0,,0.1777,0.0,,3.0,0.977,2.0,6.0,,4.0,4.0,,,,4.0,1.0,14.0,,4.0,,3.0,,,52.0,2.0,3.0,,1.0,2.0,10.0,,8.0,0.2529,,,1.0,,1.0,3.0,,0.0,5.0,,5.0,3.0,4.0,,2.0,,6.0,,1.0,1.0,2.0,1.0,0.0,13.0,3.0,1.0,10.0,,,1.0,4.0,,1.0,,,2.0,34.0,,,,4.0,,,0.254,0.0,,1.0,,1.0,,1.0,,0.0,,,,,,,,,2.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
606921,Romain Esse,Forward,C Palace,31,England,2024-25,10.0,,0.4151,0.0,,1.0,0.9672,9.0,1.0,1.0,8.0,7.0,1.0,1.0,1.0,10.0,,42.0,,6.0,,5.0,,,135.0,2.0,17.0,,3.0,14.0,30.0,,11.0,2.8546,2.0,,1.0,3.0,8.0,8.0,3.0,0.0,27.0,2.0,19.0,9.0,7.0,,3.0,4.0,23.0,3.0,,6.0,22.0,3.0,0.0,42.0,,,23.0,6.0,2.0,,9.0,2.0,1.0,,2.0,6.0,80.0,2.0,,1.0,9.0,1.0,,0.321,0.0,2.0,2.0,,1.0,,0.0,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
576980,Zach Marsh,Forward,C Palace,31,England,2024-25,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
