season,matchId,gameweek,team_id,team,venue,playerId,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2017-18,7437077,1,13,Leicester_City,Away,238708,Islam Slimani,islam-slimani,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437077,1,13,Leicester_City,Away,359642,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,1.0,,6.4,,,,,,,,,,1.0,1.0,2.0,0,,2.0,,,,
2017-18,7437078,1,43,Manchester_City,Away,17094,Sergio Agüero,sergio-aguero,F,False,1.0,,,13.0,1.0,13.0,,,2.0,1.0,2.0,,,,,,3.0,2.0,,,1.0,,1.0,,,,2.0,,83.0,1.0,,,,,,,,13.0,,7.3,,,1.0,,3.0,2.0,,,,20.0,1.0,19.0,2,1.0,33.0,4.0,,1.0,
2017-18,7437078,1,36,Brighton_and_Hove_Albion,Home,18735,Tomer Hemed,tomer-hemed,F,False,,,,2.0,3.0,5.0,7.0,6.0,3.0,,,,,,,4.0,11.0,7.0,,,,,,,,,,,60.0,,,,,,,,,15.0,,6.4,,,,,,,,,,10.0,5.0,15.0,0,,23.0,1.0,1.0,,
2017-18,7437078,1,36,Brighton_and_Hove_Albion,Home,20097,Glenn Murray,glenn-murray,F,True,,,,1.0,2.0,3.0,1.0,,1.0,,,,,,,,2.0,2.0,,,1.0,,,,,,,,30.0,,,,,,,,,1.0,,6.4,,,,,1.0,,,1.0,1.0,1.0,3.0,4.0,0,,7.0,,1.0,1.0,
2017-18,7437078,1,43,Manchester_City,Away,138534,Raheem Sterling,raheem-sterling,F,True,,,,5.0,1.0,6.0,,,,,,,1.0,,,1.0,3.0,1.0,,,1.0,,,,,,,,12.0,,,,,,,,,1.0,,6.4,,,,,1.0,,,,,5.0,1.0,6.0,0,,8.0,,,1.0,
2017-18,7437078,1,43,Manchester_City,Away,794839,Gabriel Jesus,gabriel-jesus,F,False,,,1.0,17.0,3.0,20.0,3.0,,4.0,,2.0,1.0,1.0,,,,5.0,3.0,,,2.0,,,,1.0,,,,78.0,1.0,,,,,,,,10.0,,6.5,,,2.0,,2.0,1.0,,1.0,,23.0,3.0,25.0,4,1.0,39.0,3.0,,2.0,
2017-18,7437079,1,11,Everton,Home,751,Wayne Rooney,wayne-rooney,F,False,5.0,,6.0,33.0,14.0,42.0,,1.0,5.0,,,,1.0,,,4.0,9.0,5.0,,,2.0,,1.0,,,,1.0,,90.0,1.0,,,,,,,,19.0,,7.8,,,,3.0,2.0,8.0,,12.0,,42.0,15.0,49.0,1,1.0,75.0,3.0,3.0,,
2017-18,7437079,1,110,Stoke_City,Away,917,Peter Crouch,peter-crouch,F,True,,,,4.0,2.0,6.0,2.0,6.0,,,,1.0,,,,,2.0,6.0,,,,,,,,,1.0,,18.0,,,,,,,,,3.0,,6.8,,,,1.0,,,,,3.0,7.0,2.0,9.0,1,,11.0,,,,
2017-18,7437079,1,110,Stoke_City,Away,21626,Eric Maxim Choupo-Moting,eric-maxim-choupo-moting,F,True,,,,5.0,1.0,6.0,,,2.0,,,,,,,1.0,4.0,4.0,,,1.0,,,,,,1.0,,18.0,,,,,,,,,9.0,,6.6,,,,,3.0,2.0,,,,10.0,1.0,9.0,0,2.0,19.0,1.0,1.0,1.0,
2017-18,7437079,1,110,Stoke_City,Away,22481,Mame Biram Diouf,mame-biram-diouf,F,False,,,,10.0,2.0,12.0,3.0,4.0,2.0,,,,,,,,3.0,8.0,,,,,,,,2.0,1.0,,90.0,,,,,,,,,12.0,,7.2,,,2.0,2.0,1.0,1.0,,1.0,,15.0,3.0,17.0,2,2.0,39.0,2.0,1.0,1.0,
2017-18,7437079,1,110,Stoke_City,Away,25929,Bojan Krkić,bojan-krkic,F,False,,,,10.0,12.0,22.0,,,5.0,,,,1.0,,,2.0,4.0,4.0,,,1.0,,,,,,1.0,,72.0,,,,,,,,,8.0,,6.9,,,1.0,,1.0,2.0,,,,14.0,13.0,25.0,1,,38.0,1.0,3.0,1.0,
2017-18,7437079,1,110,Stoke_City,Away,111962,Saido Berahino,saido-berahino,F,False,,,,6.0,2.0,8.0,5.0,2.0,3.0,,,,,,,1.0,6.0,3.0,,,,,,,,1.0,1.0,,72.0,,,,,,,,,6.0,,6.7,,,1.0,1.0,,,,,,9.0,4.0,13.0,1,,21.0,,2.0,,
2017-18,7437079,1,11,Everton,Home,372344,Dominic Calvert-Lewin,dominic-calvert-lewin,F,False,1.0,,,11.0,5.0,15.0,8.0,3.0,4.0,1.0,,1.0,1.0,,,2.0,12.0,3.0,,,1.0,1.0,,,,,2.0,,90.0,1.0,,,,,,,,11.0,,7.1,,,1.0,2.0,,1.0,,,1.0,14.0,7.0,20.0,3,,36.0,3.0,,,
2017-18,7437079,1,11,Everton,Home,824200,Ademola Lookman,ademola-lookman,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437080,1,91,Bournemouth,Away,946,Jermain Defoe,jermain-defoe,F,True,,,,3.0,,3.0,1.0,1.0,,,,,,,,1.0,2.0,1.0,,,1.0,,,,,,1.0,,26.0,,,,,,,,,1.0,,6.6,,,,,,,,,,3.0,,3.0,0,,5.0,,,,
2017-18,7437080,1,35,West_Bromwich_Albion,Home,26989,Jay Rodriguez,jay-rodriguez,F,False,,,,10.0,2.0,12.0,7.0,,2.0,,,,1.0,,,2.0,16.0,,,,4.0,,,,,,2.0,,88.0,3.0,,,,,,,,13.0,,6.7,,,2.0,,2.0,1.0,,,1.0,17.0,4.0,20.0,5,,32.0,,,,
2017-18,7437080,1,35,West_Bromwich_Albion,Home,33427,Hal Robson-Kanu,hal-robson-kanu,F,True,,,,2.0,,2.0,1.0,,1.0,,,,,,,1.0,5.0,,,,2.0,,,,,,,,18.0,,,,,,,,,4.0,,6.3,,,1.0,,1.0,,,1.0,,2.0,2.0,4.0,1,,7.0,,,,
2017-18,7437080,1,35,West_Bromwich_Albion,Home,35532,Salomón Rondón,salomon-rondon,F,True,,,,1.0,,1.0,1.0,,,,,,,,,,2.0,,,,1.0,,,,,,,,2.0,1.0,,,,,,,,,,6.7,,,,,,,,,,1.0,,1.0,1,,2.0,,,,
2017-18,7437080,1,35,West_Bromwich_Albion,Home,36466,Matt Phillips,matt-phillips,F,False,2.0,,2.0,10.0,5.0,13.0,,1.0,3.0,,,1.0,,,,,3.0,2.0,,,,,,,,1.0,2.0,,72.0,,,,,,,,,11.0,,7.0,,,1.0,2.0,4.0,5.0,,3.0,,18.0,5.0,18.0,2,,37.0,,,1.0,
2017-18,7437080,1,91,Bournemouth,Away,98437,Benik Afobe,benik-afobe,F,False,1.0,,,6.0,1.0,6.0,2.0,1.0,,,,,,,,1.0,3.0,2.0,,,,,,,,,1.0,,64.0,,,,,,,,,3.0,,6.6,,,,1.0,,2.0,,,,7.0,1.0,6.0,0,,15.0,1.0,2.0,,
2017-18,7437080,1,91,Bournemouth,Away,100621,Joshua King,joshua-king,F,False,,,,12.0,9.0,21.0,3.0,1.0,1.0,,,2.0,,,,3.0,7.0,5.0,,,1.0,,,,,,1.0,,90.0,,,,,,,,,8.0,,6.9,,,,1.0,3.0,,,,,15.0,9.0,24.0,2,,37.0,2.0,1.0,3.0,
2017-18,7437080,1,91,Bournemouth,Away,377108,Lys Mousset,lys-mousset,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437080,1,35,West_Bromwich_Albion,Home,817559,Jonathan Leko,jonathan-leko,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437081,1,6,Tottenham_Hotspur,Away,108579,Harry Kane,harry-kane,F,False,,,,13.0,2.0,15.0,2.0,2.0,2.0,,2.0,3.0,1.0,,,,6.0,3.0,,,1.0,,,,1.0,,2.0,,90.0,1.0,,,,,,,,7.0,,6.4,,,2.0,1.0,3.0,,,,,15.0,2.0,17.0,6,,31.0,2.0,,1.0,
2017-18,7437081,1,6,Tottenham_Hotspur,Away,111505,Son Heung-min,son-heung-min,F,True,,,,21.0,2.0,23.0,,,3.0,1.0,,,,,,,,1.0,,,,,,,,,1.0,,32.0,,,,,,,,,3.0,,7.0,,,,,1.0,,,,1.0,24.0,2.0,26.0,0,,28.0,,,1.0,
2017-18,7437081,1,4,Newcastle_United,Home,192144,Aleksandar Mitrović,aleksandar-mitrovic,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437081,1,4,Newcastle_United,Home,232118,Dwight Gayle,dwight-gayle,F,False,,,,2.0,2.0,4.0,4.0,4.0,1.0,,,,1.0,,,,6.0,6.0,,,1.0,,,,,,,,76.0,1.0,,,,,,,,8.0,,6.8,,,1.0,,,1.0,,1.0,1.0,9.0,2.0,10.0,2,1.0,16.0,1.0,1.0,,
2017-18,7437081,1,6,Tottenham_Hotspur,Away,339901,Vincent Janssen,vincent-janssen,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437081,1,4,Newcastle_United,Home,345195,Ayoze Pérez,ayoze-perez,F,False,,,1.0,6.0,2.0,8.0,2.0,2.0,6.0,,,,3.0,,,3.0,9.0,5.0,,,1.0,,,,,1.0,1.0,,90.0,,,,,,,,,13.0,,6.0,,,,1.0,1.0,,,2.0,,11.0,4.0,15.0,0,2.0,32.0,3.0,1.0,1.0,
2017-18,7437081,1,4,Newcastle_United,Home,372336,Jacob Murphy,jacob-murphy,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437081,1,4,Newcastle_United,Home,581032,Rolando Aarons,rolando-aarons,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437082,1,80,Swansea_City,Away,636,Wayne Routledge,wayne-routledge,F,False,1.0,,,9.0,4.0,12.0,4.0,2.0,3.0,,,,,,,2.0,9.0,3.0,,,3.0,,,,,,1.0,,86.0,,,,,,,,,10.0,,6.5,,,,3.0,1.0,1.0,,2.0,,13.0,6.0,18.0,0,,28.0,2.0,,1.0,
2017-18,7437082,1,20,Southampton,Home,10486,Shane Long,shane-long,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437082,1,20,Southampton,Home,38560,Dušan Tadić,dusan-tadic,F,False,4.0,,1.0,29.0,2.0,27.0,1.0,,7.0,,1.0,1.0,1.0,,,2.0,5.0,8.0,,,1.0,,,,,1.0,2.0,,90.0,1.0,,,,,,,,23.0,,7.8,,,2.0,1.0,3.0,8.0,,2.0,,45.0,2.0,39.0,4,2.0,73.0,5.0,3.0,3.0,1.0
2017-18,7437082,1,80,Swansea_City,Away,43414,Luciano Narsingh,luciano-narsingh,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437082,1,20,Southampton,Home,53816,Manolo Gabbiadini,manolo-gabbiadini,F,False,,,,5.0,7.0,12.0,3.0,1.0,2.0,,,,,,,,5.0,1.0,,,2.0,,,,1.0,,,,69.0,,,,,,,,,3.0,,7.1,,,5.0,,,1.0,,,,8.0,7.0,14.0,5,,22.0,,,,
2017-18,7437082,1,20,Southampton,Home,97905,Charlie Austin,charlie-austin,F,True,,,1.0,2.0,3.0,5.0,,,1.0,,,,,,,,,,,,,,,,,,,,21.0,,,,,,,,,4.0,,6.6,,,1.0,,,,,1.0,,4.0,3.0,7.0,1,,10.0,2.0,,,
2017-18,7437082,1,80,Swansea_City,Away,103045,Jordan Ayew,jordan-ayew,F,False,,,,10.0,5.0,15.0,2.0,2.0,3.0,,,,1.0,,,4.0,13.0,8.0,,,5.0,,,,,,,,90.0,,,,,,,,,13.0,,6.5,,,,3.0,1.0,1.0,,,,16.0,6.0,21.0,0,1.0,43.0,1.0,5.0,,1.0
2017-18,7437082,1,20,Southampton,Home,257205,Sofiane Boufal,sofiane-boufal,F,True,,,,12.0,3.0,15.0,,,3.0,,,1.0,,,,,,4.0,,,,,,,,,,,19.0,,,,,,,,,7.0,,7.1,,,,,2.0,1.0,,,,17.0,3.0,19.0,1,1.0,28.0,2.0,1.0,2.0,1.0
2017-18,7437082,1,80,Swansea_City,Away,367228,Oli McBurnie,oli-mcburnie,F,True,,,,,1.0,1.0,,2.0,1.0,,,,1.0,,,,1.0,2.0,,,,,,,,,,,4.0,,,,,,,,,4.0,,6.4,,,,,,,,,,4.0,1.0,5.0,0,,5.0,,,,
2017-18,7437082,1,80,Swansea_City,Away,610766,Tammy Abraham,tammy-abraham,F,False,,,,6.0,,6.0,1.0,1.0,3.0,,,2.0,,,,1.0,2.0,3.0,,,,,,,,,,,81.0,,,,,,,,,4.0,,6.8,,,1.0,1.0,1.0,,,,1.0,7.0,,7.0,3,1.0,18.0,2.0,,1.0,1.0
2017-18,7437083,1,1,Manchester_United,Home,21764,Marouane Fellaini,marouane-fellaini,F,True,,,,6.0,4.0,10.0,1.0,2.0,1.0,,,,1.0,,,,3.0,3.0,,,1.0,,,,,,,,14.0,,,,,,,,,1.0,,6.5,,,,,,,,,,7.0,4.0,11.0,0,1.0,12.0,,,,
2017-18,7437083,1,21,West_Ham_United,Away,21927,Marko Arnautović,marko-arnautovic,F,False,1.0,,,14.0,6.0,19.0,1.0,1.0,10.0,1.0,,,1.0,,,2.0,6.0,6.0,,,1.0,,,,1.0,1.0,2.0,,90.0,,,,,,,,,14.0,,7.0,,,2.0,,1.0,6.0,,1.0,2.0,23.0,7.0,24.0,2,2.0,45.0,,3.0,,
2017-18,7437083,1,21,West_Ham_United,Away,27035,André Ayew,andre-ayew,F,False,,,,15.0,10.0,25.0,7.0,,3.0,,,,3.0,,,3.0,13.0,2.0,,,,,,,,,,,90.0,,,,,,,,,8.0,,5.4,,,,,,,,,1.0,18.0,12.0,30.0,0,,36.0,,2.0,,
2017-18,7437083,1,21,West_Ham_United,Away,34312,Javier Hernández,javier-hernandez,F,False,,,1.0,16.0,3.0,19.0,5.0,,4.0,,,,,,,4.0,11.0,7.0,,,3.0,,,,,1.0,,,90.0,,,,,,,,,14.0,,6.9,,,2.0,,3.0,1.0,,1.0,1.0,24.0,3.0,26.0,2,,45.0,1.0,5.0,2.0,
2017-18,7437083,1,21,West_Ham_United,Away,74069,Diafra Sakho,diafra-sakho,F,True,,,,3.0,1.0,4.0,2.0,3.0,,,1.0,,2.0,,,1.0,5.0,4.0,,,,,,,,,,,30.0,,,,,,,,,6.0,,6.1,,,1.0,,,,,,,5.0,1.0,6.0,1,,12.0,2.0,1.0,,
2017-18,7437083,1,1,Manchester_United,Home,78893,Romelu Lukaku,romelu-lukaku,F,False,,,,14.0,2.0,16.0,6.0,5.0,1.0,,,2.0,,,,4.0,11.0,6.0,,,,,2.0,,,,3.0,,90.0,2.0,,,,,,,,17.0,,8.4,,,1.0,1.0,2.0,1.0,,,,22.0,4.0,25.0,5,,43.0,2.0,,1.0,
2017-18,7437083,1,1,Manchester_United,Home,205508,Jesse Lingard,jesse-lingard,F,True,,,,3.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,3.0,1.0,4.0,0,,5.0,1.0,,,
2017-18,7437083,1,1,Manchester_United,Home,814590,Marcus Rashford,marcus-rashford,F,False,,,,14.0,1.0,15.0,,,3.0,1.0,,1.0,,,,1.0,5.0,5.0,,,2.0,1.0,,,1.0,,1.0,,80.0,,,,,,,,,9.0,,7.6,,,3.0,1.0,4.0,1.0,,,1.0,19.0,1.0,19.0,4,1.0,35.0,1.0,2.0,2.0,
2017-18,7437084,1,57,Watford,Home,13148,Stefano Okaka,stefano-okaka,F,False,,,,10.0,2.0,12.0,10.0,3.0,1.0,,,,1.0,,,4.0,18.0,7.0,,,3.0,,1.0,,,,1.0,,63.0,1.0,,,,,,,,12.0,,7.3,,,,,3.0,,,,1.0,11.0,4.0,15.0,1,,30.0,4.0,1.0,3.0,
2017-18,7437084,1,57,Watford,Home,73951,Andre Gray,andre-gray,F,True,,,,4.0,1.0,5.0,,1.0,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,27.0,,,,,,,,,2.0,,6.6,,,,,,,,,,4.0,1.0,5.0,0,1.0,9.0,,,,
2017-18,7437084,1,14,Liverpool,Away,190399,Divock Origi,divock-origi,F,True,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,9.0,,,,,,,,,3.0,,6.4,,,,,,,,,,,2.0,2.0,0,,4.0,2.0,,,
2017-18,7437084,1,14,Liverpool,Away,361420,Dominic Solanke,dominic-solanke,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437084,1,57,Watford,Home,840217,Richarlison,richarlison,F,True,,,,1.0,3.0,4.0,2.0,1.0,3.0,,,,1.0,,,2.0,5.0,4.0,,,,,,,,1.0,,,41.0,,,,,,,,,7.0,,6.7,,,2.0,,,1.0,,,1.0,4.0,3.0,6.0,2,1.0,17.0,2.0,2.0,,
2017-18,7437085,1,31,Crystal_Palace,Home,45970,Christian Benteke,christian-benteke,F,False,,,1.0,7.0,2.0,9.0,6.0,9.0,1.0,,1.0,,,,,2.0,9.0,10.0,,,1.0,,,,,,,,90.0,1.0,,,,,,,,16.0,,6.5,,,2.0,1.0,,,,1.0,,17.0,2.0,19.0,3,,31.0,4.0,1.0,,
2017-18,7437085,1,31,Crystal_Palace,Home,47992,Andros Townsend,andros-townsend,F,True,1.0,,,7.0,2.0,8.0,,,1.0,1.0,,,1.0,,,2.0,3.0,5.0,,,,,,,,,2.0,,45.0,,,,,,,,,13.0,,7.1,,,,,2.0,4.0,,1.0,,16.0,2.0,14.0,0,2.0,28.0,1.0,1.0,2.0,
2017-18,7437085,1,38,Huddersfield_Town,Away,114066,Elias Kachunga,elias-kachunga,F,False,,,1.0,7.0,1.0,8.0,2.0,,4.0,,,,,,,3.0,8.0,9.0,,,2.0,,,,,,,,90.0,,1.0,,,,,,,8.0,,6.6,,,,,1.0,,,1.0,,9.0,1.0,10.0,0,6.0,29.0,2.0,3.0,,
2017-18,7437085,1,38,Huddersfield_Town,Away,117399,Collin Quaner,collin-quaner,F,True,,,,2.0,2.0,4.0,,,2.0,,,,,,,,,1.0,,,,1.0,,,,,1.0,,18.0,,,,,,,,,2.0,,7.0,,,,1.0,1.0,,,1.0,,3.0,3.0,6.0,0,,9.0,,,1.0,
2017-18,7437085,1,38,Huddersfield_Town,Away,171235,Laurent Depoitre,laurent-depoitre,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437085,1,31,Crystal_Palace,Home,254813,Freddie Ladapo,freddie-ladapo,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437085,1,38,Huddersfield_Town,Away,345035,Steve Mounié,steve-mounie,F,False,,,,12.0,1.0,13.0,2.0,7.0,3.0,,,,3.0,,,4.0,11.0,8.0,,,1.0,,2.0,,,,,,86.0,2.0,,,,,,,,22.0,,8.1,,,1.0,5.0,2.0,,,,2.0,25.0,2.0,27.0,3,,47.0,3.0,,1.0,
2017-18,7437724,2,80,Swansea_City,Home,636,Wayne Routledge,wayne-routledge,F,True,,,,1.0,,1.0,,,,,,,,,,,2.0,1.0,,,2.0,,,,,,,,23.0,,,,,,,,,6.0,,6.1,,,,,,,,,,3.0,1.0,4.0,0,1.0,8.0,1.0,,,
2017-18,7437724,2,1,Manchester_United,Away,21764,Marouane Fellaini,marouane-fellaini,F,True,,,1.0,2.0,10.0,12.0,1.0,1.0,,,,,,,,,2.0,2.0,,,1.0,,,,,1.0,,,15.0,,,,,,,,,3.0,,6.6,,,,1.0,,,,1.0,,3.0,11.0,14.0,0,,18.0,1.0,1.0,,
2017-18,7437724,2,80,Swansea_City,Home,43414,Luciano Narsingh,luciano-narsingh,F,True,,,,5.0,,5.0,1.0,,,,,,,,,,2.0,3.0,,,1.0,,,,,,,,23.0,,,,,,,,,3.0,,6.4,,,,,,1.0,,,,6.0,1.0,6.0,0,2.0,12.0,1.0,1.0,,
2017-18,7437724,2,1,Manchester_United,Away,78893,Romelu Lukaku,romelu-lukaku,F,False,,,,8.0,3.0,11.0,8.0,2.0,1.0,,,1.0,,,,1.0,10.0,3.0,,,,,1.0,,,,1.0,,90.0,1.0,,,,,,,,10.0,,7.3,,,1.0,,2.0,,,,,15.0,3.0,18.0,3,,27.0,1.0,,1.0,
2017-18,7437724,2,80,Swansea_City,Home,103045,Jordan Ayew,jordan-ayew,F,False,1.0,,,22.0,6.0,27.0,5.0,4.0,4.0,,,,,,,2.0,10.0,14.0,,,2.0,,,,1.0,1.0,,,90.0,,,,,,,,,15.0,,7.2,,,2.0,1.0,4.0,2.0,,,1.0,30.0,8.0,36.0,2,4.0,58.0,2.0,3.0,3.0,
2017-18,7437724,2,1,Manchester_United,Away,205508,Jesse Lingard,jesse-lingard,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437724,2,80,Swansea_City,Home,367228,Oli McBurnie,oli-mcburnie,F,True,,,,3.0,1.0,4.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,8.0,,,,,,,,,2.0,,6.5,,,,,,,,,,4.0,1.0,5.0,0,,6.0,1.0,,,
2017-18,7437724,2,80,Swansea_City,Home,610766,Tammy Abraham,tammy-abraham,F,False,,,,8.0,4.0,12.0,,,3.0,,1.0,,,,,4.0,5.0,2.0,,,,,,,,,,,82.0,,,,,,,,,10.0,,6.1,,,1.0,,2.0,1.0,,,,10.0,4.0,13.0,1,,26.0,3.0,1.0,1.0,
