season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2020-21,8896983,3,35,West_Bromwich_Albion,Home,197982,108053,Conor Townsend,conor-townsend,D,False,,,,8.0,10.0,18.0,1.0,2.0,1.0,,,,2.0,,,,4.0,4.0,,,1.0,,,,,3.0,,90.0,,1.0,,,,,,10.0,,6.2,,,,,2.0,1.0,1.0,,3.0,,15.0,11.0,25.0,0,,41.0,,1.0,1.0,
2020-21,8896983,3,35,West_Bromwich_Albion,Home,307274,146426,Semi Ajayi,semi-ajayi,D,False,,,,,7.0,7.0,,,6.0,,,,,,,,,4.0,,,,,,,,,,90.0,,1.0,,,,,,7.0,,6.5,,,,,6.0,1.0,,,5.0,,5.0,8.0,13.0,0,2.0,27.0,1.0,1.0,1.0,1.0
2020-21,8896983,3,35,West_Bromwich_Albion,Home,786022,176420,Darnell Furlong,darnell-furlong,D,False,2.0,,,9.0,7.0,14.0,6.0,2.0,9.0,1.0,,,,,,1.0,9.0,5.0,,,1.0,1.0,,,,3.0,1.0,90.0,,1.0,,,,,,17.0,,6.7,,,,,1.0,1.0,5.0,,3.0,,20.0,9.0,24.0,0,,51.0,,3.0,,
2020-21,8896983,3,35,West_Bromwich_Albion,Home,856719,216616,Dara O'Shea,dara-oshea,D,False,,,5.0,5.0,10.0,15.0,,1.0,2.0,,,,1.0,,,,1.0,4.0,,,,,,,,4.0,,90.0,,1.0,,,,,,9.0,,6.8,,,,,6.0,1.0,,,9.0,,11.0,10.0,21.0,0,,45.0,1.0,2.0,1.0,
2020-21,8896983,3,35,West_Bromwich_Albion,Home,886802,,Cédric Kipré,cedric-kipre,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896905,4,35,West_Bromwich_Albion,Away,25233,41135,Branislav Ivanović,branislav-ivanovic,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896905,4,35,West_Bromwich_Albion,Away,40671,59940,Kyle Bartley,kyle-bartley,D,False,,,1.0,2.0,17.0,19.0,3.0,1.0,9.0,,,,,,,,5.0,1.0,,,2.0,,,,,2.0,,90.0,,,,,,,,12.0,,6.4,,,,,6.0,,,,4.0,,8.0,22.0,30.0,0,,41.0,1.0,,,
2020-21,8896905,4,35,West_Bromwich_Albion,Away,197982,108053,Conor Townsend,conor-townsend,D,False,,,2.0,22.0,8.0,30.0,1.0,,5.0,,,,,,,1.0,3.0,6.0,,,,,,,,2.0,,90.0,,,,,,,,21.0,,6.8,,,,,1.0,3.0,2.0,,5.0,,30.0,12.0,40.0,0,3.0,69.0,4.0,1.0,2.0,2.0
2020-21,8896905,4,35,West_Bromwich_Albion,Away,307274,146426,Semi Ajayi,semi-ajayi,D,False,,,,6.0,20.0,26.0,2.0,1.0,5.0,,,,,,,1.0,3.0,1.0,,,,,,,,1.0,,90.0,,,,,,,,12.0,,6.1,,,,,2.0,,,,6.0,,11.0,26.0,37.0,0,,43.0,,,,
2020-21,8896905,4,35,West_Bromwich_Albion,Away,786022,176420,Darnell Furlong,darnell-furlong,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896905,4,35,West_Bromwich_Albion,Away,856719,216616,Dara O'Shea,dara-oshea,D,False,,,2.0,12.0,9.0,21.0,2.0,3.0,6.0,,,1.0,,,,2.0,5.0,11.0,,,1.0,,,,,2.0,1.0,90.0,,,,,,,,23.0,,6.8,,,,,2.0,1.0,,,9.0,,22.0,14.0,36.0,1,5.0,67.0,,3.0,1.0,2.0
2020-21,8896881,5,35,West_Bromwich_Albion,Home,25233,41135,Branislav Ivanović,branislav-ivanovic,D,False,,,1.0,6.0,28.0,34.0,2.0,3.0,4.0,,,1.0,,,,,3.0,4.0,,,1.0,,,,,1.0,,90.0,1.0,,,,,,,15.0,,7.2,,,1.0,,8.0,,,,10.0,,18.0,30.0,48.0,3,1.0,65.0,1.0,,,1.0
2020-21,8896881,5,35,West_Bromwich_Albion,Home,40671,59940,Kyle Bartley,kyle-bartley,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896881,5,35,West_Bromwich_Albion,Home,159653,77777,Ahmed Hegazy,ahmed-hegazy,D,False,,,4.0,8.0,30.0,38.0,2.0,5.0,8.0,,,,,,,,2.0,5.0,,,,,,,,1.0,,90.0,,,,,,,,22.0,,7.0,,,,,7.0,,,,11.0,,14.0,42.0,56.0,0,,72.0,3.0,,,
2020-21,8896881,5,35,West_Bromwich_Albion,Home,197982,108053,Conor Townsend,conor-townsend,D,False,1.0,,2.0,28.0,19.0,46.0,2.0,5.0,3.0,,,,,,,,3.0,8.0,,,1.0,,,,,,2.0,90.0,1.0,1.0,,,,,,16.0,,7.5,,,,,1.0,,1.0,,6.0,,38.0,22.0,59.0,1,1.0,76.0,1.0,2.0,,1.0
2020-21,8896881,5,35,West_Bromwich_Albion,Home,307274,146426,Semi Ajayi,semi-ajayi,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896881,5,35,West_Bromwich_Albion,Home,786022,176420,Darnell Furlong,darnell-furlong,D,False,1.0,,5.0,11.0,20.0,30.0,3.0,2.0,8.0,,,,,,,,4.0,9.0,,,1.0,,,,,3.0,1.0,90.0,1.0,,,,,,,30.0,,7.8,,,,,1.0,1.0,7.0,,13.0,,28.0,26.0,47.0,1,3.0,86.0,2.0,3.0,1.0,2.0
2020-21,8896881,5,35,West_Bromwich_Albion,Home,856719,216616,Dara O'Shea,dara-oshea,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896886,6,35,West_Bromwich_Albion,Away,24814,42427,Kieran Gibbs,kieran-gibbs,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896886,6,35,West_Bromwich_Albion,Away,25233,41135,Branislav Ivanović,branislav-ivanovic,D,False,,,3.0,7.0,32.0,39.0,,1.0,2.0,,,,1.0,,,,3.0,4.0,,,2.0,,,,,1.0,,90.0,,,,,,,,4.0,,6.8,,,,,3.0,,,,6.0,,10.0,33.0,43.0,0,3.0,54.0,,,,2.0
2020-21,8896886,6,35,West_Bromwich_Albion,Away,40671,59940,Kyle Bartley,kyle-bartley,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896886,6,35,West_Bromwich_Albion,Away,197982,108053,Conor Townsend,conor-townsend,D,False,1.0,,3.0,26.0,33.0,58.0,2.0,4.0,5.0,,,,1.0,,,,5.0,7.0,,,,,,,,1.0,1.0,90.0,,,,,,,,17.0,,6.9,,,,,2.0,2.0,6.0,,6.0,,37.0,34.0,65.0,0,3.0,97.0,1.0,,,2.0
2020-21,8896886,6,35,West_Bromwich_Albion,Away,307274,146426,Semi Ajayi,semi-ajayi,D,False,,,1.0,9.0,34.0,43.0,3.0,3.0,7.0,,,,,,,,3.0,4.0,,,1.0,,,,,,,90.0,,1.0,,,,,,8.0,,6.8,,,,,3.0,,,,3.0,,14.0,36.0,50.0,0,1.0,58.0,1.0,,,
2020-21,8896886,6,35,West_Bromwich_Albion,Away,786022,176420,Darnell Furlong,darnell-furlong,D,False,1.0,,3.0,17.0,8.0,24.0,2.0,2.0,2.0,,,,,,,,2.0,5.0,,,,,,,,2.0,,90.0,,,,,,,,16.0,,7.0,,,2.0,,3.0,1.0,4.0,,6.0,,26.0,9.0,31.0,2,1.0,62.0,2.0,1.0,1.0,1.0
2020-21,8896858,7,35,West_Bromwich_Albion,Away,24814,42427,Kieran Gibbs,kieran-gibbs,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896858,7,35,West_Bromwich_Albion,Away,25233,41135,Branislav Ivanović,branislav-ivanovic,D,False,,,3.0,14.0,49.0,63.0,1.0,2.0,6.0,,,,,,,,1.0,5.0,,,,,,,,,1.0,90.0,,1.0,,,,,,14.0,,6.9,,,,,4.0,,,,9.0,1.0,21.0,56.0,77.0,0,2.0,86.0,,1.0,,1.0
2020-21,8896858,7,35,West_Bromwich_Albion,Away,40671,59940,Kyle Bartley,kyle-bartley,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896858,7,35,West_Bromwich_Albion,Away,197982,108053,Conor Townsend,conor-townsend,D,False,1.0,,3.0,32.0,25.0,56.0,2.0,1.0,4.0,,,,1.0,1.0,,,4.0,4.0,,,,,,,1.0,1.0,,90.0,,1.0,,,,,,14.0,,7.4,,,1.0,,3.0,1.0,6.0,,4.0,,42.0,27.0,63.0,1,2.0,91.0,1.0,1.0,,2.0
2020-21,8896858,7,35,West_Bromwich_Albion,Away,307274,146426,Semi Ajayi,semi-ajayi,D,False,,,1.0,17.0,53.0,70.0,,5.0,8.0,,,,,1.0,,1.0,1.0,5.0,,,,,,,,1.0,,90.0,,1.0,,,,,,10.0,,7.1,,,,,5.0,,,,5.0,,23.0,56.0,79.0,0,,88.0,,,,
2020-21,8896858,7,35,West_Bromwich_Albion,Away,786022,176420,Darnell Furlong,darnell-furlong,D,False,1.0,,,9.0,13.0,21.0,,3.0,2.0,,,,4.0,,,,4.0,5.0,,,,,,,,1.0,1.0,90.0,,3.0,,,,,,22.0,,6.5,,,,,2.0,,1.0,,5.0,,18.0,20.0,37.0,0,1.0,60.0,1.0,1.0,,1.0
2020-21,8896851,8,35,West_Bromwich_Albion,Home,9649,38716,Lee Peltier,lee-peltier,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896851,8,35,West_Bromwich_Albion,Home,24814,42427,Kieran Gibbs,kieran-gibbs,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896851,8,35,West_Bromwich_Albion,Home,40671,59940,Kyle Bartley,kyle-bartley,D,False,,,,5.0,10.0,15.0,1.0,5.0,6.0,,,,1.0,,,,4.0,6.0,,,2.0,,,,,1.0,,90.0,,2.0,,,,,,9.0,,6.7,,,,,3.0,,,,2.0,,11.0,13.0,24.0,0,1.0,33.0,,,,
2020-21,8896851,8,35,West_Bromwich_Albion,Home,197982,108053,Conor Townsend,conor-townsend,D,False,,,2.0,12.0,7.0,19.0,1.0,3.0,3.0,,,,,,,,1.0,7.0,,,1.0,,,,,,1.0,90.0,,1.0,,,,,,22.0,,7.1,,,,,2.0,2.0,3.0,,6.0,,26.0,9.0,32.0,0,1.0,61.0,2.0,1.0,2.0,
2020-21,8896851,8,35,West_Bromwich_Albion,Home,307274,146426,Semi Ajayi,semi-ajayi,D,False,,,2.0,11.0,17.0,28.0,,2.0,11.0,,,,,,,,4.0,8.0,,,2.0,,,,,4.0,,90.0,,3.0,,,,,,9.0,,7.6,,,,,1.0,3.0,,,3.0,,16.0,18.0,34.0,0,5.0,51.0,1.0,,1.0,3.0
2020-21,8896851,8,35,West_Bromwich_Albion,Home,786022,176420,Darnell Furlong,darnell-furlong,D,False,2.0,,1.0,11.0,6.0,15.0,4.0,7.0,4.0,1.0,,1.0,1.0,,,1.0,7.0,11.0,,,,,,,,,1.0,90.0,1.0,,,,,,,23.0,,7.0,,,,,,2.0,5.0,,3.0,,24.0,10.0,29.0,2,2.0,54.0,4.0,1.0,1.0,2.0
2020-21,8896851,8,35,West_Bromwich_Albion,Home,856719,216616,Dara O'Shea,dara-oshea,D,False,,,5.0,16.0,8.0,24.0,3.0,6.0,6.0,,,,,,,,5.0,8.0,,,2.0,,,,,3.0,1.0,90.0,,1.0,,,,,,13.0,,7.0,,,1.0,,1.0,,,,14.0,,27.0,10.0,37.0,1,1.0,47.0,,1.0,,1.0
2020-21,8896854,9,35,West_Bromwich_Albion,Away,25233,41135,Branislav Ivanović,branislav-ivanovic,D,False,,,1.0,5.0,17.0,22.0,2.0,1.0,6.0,,,,,,,,3.0,3.0,,,1.0,,,,,,,79.0,,,,,,,,2.0,,6.7,,,1.0,,3.0,,,,3.0,,6.0,18.0,24.0,1,1.0,31.0,,1.0,,
2020-21,8896854,9,35,West_Bromwich_Albion,Away,40671,59940,Kyle Bartley,kyle-bartley,D,False,,,1.0,11.0,31.0,42.0,,1.0,4.0,,,,1.0,,,,2.0,1.0,,,1.0,,,,,3.0,,90.0,,2.0,,,,,,11.0,,6.9,,,1.0,,4.0,,,,8.0,,17.0,34.0,51.0,1,,66.0,,,,
2020-21,8896854,9,35,West_Bromwich_Albion,Away,197982,108053,Conor Townsend,conor-townsend,D,False,,,,14.0,20.0,34.0,1.0,,5.0,,1.0,,1.0,,,,2.0,3.0,,,,,,,,3.0,,90.0,1.0,2.0,,,,,,13.0,,7.0,,,,,4.0,2.0,1.0,,2.0,,23.0,20.0,42.0,1,,68.0,2.0,1.0,2.0,
2020-21,8896854,9,35,West_Bromwich_Albion,Away,307274,146426,Semi Ajayi,semi-ajayi,D,False,,,5.0,11.0,20.0,31.0,2.0,1.0,12.0,,,,1.0,,,,6.0,6.0,,,3.0,,,,,5.0,,90.0,,,,,,,,13.0,,7.0,,,,,1.0,2.0,,,7.0,,17.0,23.0,40.0,0,3.0,56.0,3.0,,2.0,1.0
2020-21,8896854,9,35,West_Bromwich_Albion,Away,786022,176420,Darnell Furlong,darnell-furlong,D,False,,,1.0,4.0,9.0,13.0,7.0,2.0,6.0,,,,2.0,,,2.0,12.0,6.0,,,3.0,,,,,2.0,,90.0,,1.0,,1.0,,,,19.0,,6.1,,,,,3.0,,4.0,,3.0,,10.0,14.0,20.0,0,2.0,54.0,2.0,2.0,,1.0
2020-21,8896854,9,35,West_Bromwich_Albion,Away,856719,216616,Dara O'Shea,dara-oshea,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896996,10,35,West_Bromwich_Albion,Home,25233,41135,Branislav Ivanović,branislav-ivanovic,D,False,,,,1.0,12.0,13.0,2.0,1.0,6.0,,,,3.0,,,,6.0,1.0,,,1.0,,,,,,,90.0,,,,,,,,3.0,,6.1,,,,,1.0,,,,1.0,,2.0,14.0,16.0,0,,19.0,,,,
2020-21,8896996,10,35,West_Bromwich_Albion,Home,40671,59940,Kyle Bartley,kyle-bartley,D,False,,,1.0,7.0,24.0,31.0,2.0,6.0,4.0,,2.0,,,,,,5.0,7.0,,,3.0,,,,,,,90.0,2.0,,,,,,,6.0,,6.9,,,1.0,,6.0,,,,3.0,,10.0,27.0,37.0,3,1.0,50.0,,1.0,,
2020-21,8896996,10,35,West_Bromwich_Albion,Home,197982,108053,Conor Townsend,conor-townsend,D,False,,,,12.0,13.0,25.0,1.0,2.0,3.0,,,,1.0,,,,2.0,5.0,,,,,,,,1.0,,75.0,,1.0,,,,,,10.0,,6.9,,,,,,,1.0,,1.0,,17.0,17.0,33.0,0,2.0,45.0,,1.0,,1.0
2020-21,8896996,10,35,West_Bromwich_Albion,Home,307274,146426,Semi Ajayi,semi-ajayi,D,False,,,1.0,11.0,15.0,26.0,1.0,1.0,6.0,,,,,,,1.0,2.0,3.0,,,,,,,,,,90.0,,1.0,,,,,,9.0,,6.9,,,,,,1.0,,,4.0,,15.0,17.0,32.0,0,1.0,42.0,1.0,,1.0,1.0
2020-21,8896996,10,35,West_Bromwich_Albion,Home,786022,176420,Darnell Furlong,darnell-furlong,D,False,,,,9.0,12.0,21.0,3.0,11.0,5.0,,,,,,,,4.0,13.0,,,1.0,,,,,2.0,2.0,90.0,,2.0,,,,,,23.0,,7.5,,,2.0,,2.0,,6.0,,6.0,,30.0,13.0,37.0,2,1.0,64.0,1.0,2.0,,
2020-21,8896996,10,35,West_Bromwich_Albion,Home,856719,216616,Dara O'Shea,dara-oshea,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897014,11,35,West_Bromwich_Albion,Home,24814,42427,Kieran Gibbs,kieran-gibbs,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897014,11,35,West_Bromwich_Albion,Home,25233,41135,Branislav Ivanović,branislav-ivanovic,D,False,,,3.0,5.0,41.0,46.0,1.0,1.0,3.0,,,,,,,,2.0,4.0,,,1.0,,,,,,,90.0,,1.0,,,,,,2.0,,6.2,,,,,,,,,3.0,,5.0,43.0,48.0,0,2.0,53.0,,1.0,,
2020-21,8897014,11,35,West_Bromwich_Albion,Home,40671,59940,Kyle Bartley,kyle-bartley,D,False,,,2.0,26.0,32.0,58.0,1.0,6.0,5.0,,,,,1.0,,,3.0,9.0,,,2.0,,,,,,,90.0,,1.0,,,,,,9.0,,7.0,,,1.0,,9.0,,,,3.0,1.0,32.0,35.0,67.0,1,1.0,87.0,,2.0,,
2020-21,8897014,11,35,West_Bromwich_Albion,Home,307274,146426,Semi Ajayi,semi-ajayi,D,False,,,4.0,24.0,27.0,51.0,2.0,1.0,5.0,,,,2.0,,,,6.0,4.0,,,1.0,,,,,,,90.0,,3.0,,,,,,6.0,,6.3,,,,,3.0,1.0,,,4.0,,26.0,30.0,56.0,0,2.0,72.0,,1.0,,
2020-21,8897014,11,35,West_Bromwich_Albion,Home,786022,176420,Darnell Furlong,darnell-furlong,D,False,,,,9.0,15.0,24.0,1.0,4.0,,,,,2.0,,,,4.0,6.0,,,1.0,1.0,,,1.0,2.0,1.0,90.0,,2.0,1.0,,,,,14.0,,6.8,,,1.0,,,,3.0,,1.0,,17.0,18.0,32.0,1,2.0,48.0,2.0,,,2.0
2020-21,8897014,11,35,West_Bromwich_Albion,Home,856719,216616,Dara O'Shea,dara-oshea,D,True,,,,9.0,3.0,12.0,,,1.0,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,10.0,,,,,,,,3.0,,6.3,,,,,,,,,1.0,,11.0,3.0,14.0,0,,16.0,,,,
2020-21,8897011,12,35,West_Bromwich_Albion,Away,24814,42427,Kieran Gibbs,kieran-gibbs,D,True,,,1.0,8.0,12.0,20.0,1.0,,6.0,,,,,,,,2.0,2.0,,,1.0,,,,,,,45.0,,,,,,,,6.0,,6.6,,,,,2.0,,1.0,,2.0,,12.0,13.0,24.0,0,2.0,33.0,1.0,,,2.0
2020-21,8897011,12,35,West_Bromwich_Albion,Away,25233,41135,Branislav Ivanović,branislav-ivanovic,D,False,,,1.0,6.0,21.0,27.0,2.0,,3.0,,,,1.0,,,,5.0,1.0,,,2.0,,,,,1.0,,90.0,,1.0,,,,,,3.0,,6.3,,,,,2.0,,,,2.0,,9.0,21.0,30.0,0,1.0,36.0,,,,1.0
2020-21,8897011,12,35,West_Bromwich_Albion,Away,307274,146426,Semi Ajayi,semi-ajayi,D,False,,,4.0,24.0,20.0,44.0,2.0,3.0,5.0,,,1.0,1.0,,,,5.0,5.0,,,1.0,,,,,1.0,1.0,90.0,,2.0,,,,,,24.0,,6.6,,,,,2.0,2.0,2.0,,10.0,,38.0,26.0,62.0,1,1.0,86.0,1.0,,1.0,
2020-21,8897011,12,35,West_Bromwich_Albion,Away,786022,176420,Darnell Furlong,darnell-furlong,D,False,,,,16.0,12.0,28.0,1.0,4.0,3.0,,,,1.0,,,,3.0,5.0,,,1.0,,1.0,,,1.0,1.0,90.0,1.0,,,,,,,23.0,,7.1,,,,,2.0,,7.0,,2.0,,30.0,14.0,37.0,1,1.0,62.0,6.0,1.0,,1.0
2020-21,8897011,12,35,West_Bromwich_Albion,Away,856719,216616,Dara O'Shea,dara-oshea,D,False,,,7.0,29.0,23.0,52.0,4.0,6.0,3.0,,,,2.0,,,,7.0,9.0,,,,,,,,1.0,,90.0,,1.0,,,,,,19.0,,6.6,,,,,3.0,1.0,1.0,,11.0,,41.0,28.0,68.0,0,2.0,90.0,1.0,1.0,,2.0
2020-21,8897011,12,35,West_Bromwich_Albion,Away,886802,,Cédric Kipré,cedric-kipre,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896943,13,35,West_Bromwich_Albion,Away,9649,38716,Lee Peltier,lee-peltier,D,True,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,6.6,,,,,1.0,,,,,,1.0,,1.0,0,,3.0,,,,
2020-21,8896943,13,35,West_Bromwich_Albion,Away,24814,42427,Kieran Gibbs,kieran-gibbs,D,False,,,2.0,6.0,5.0,11.0,1.0,,4.0,,,,,,,,1.0,2.0,,,,,,,,1.0,,90.0,,2.0,,,,,,6.0,,7.0,,,,,1.0,,,,5.0,,10.0,7.0,17.0,0,2.0,26.0,,,,2.0
2020-21,8896943,13,35,West_Bromwich_Albion,Away,25233,41135,Branislav Ivanović,branislav-ivanovic,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
