playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,fiftyFifty,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,throughBalls,gamesPlayed,successfulFiftyFifty,totalPasses,goals,offsides,awayGoals,oboxBlocked,substituteOn,iboxTarget,shotsOnTargetInBox,aerialDuelsLost,goalsConcededOutsideBox,groundDuelsWon,successfulCornersIntoBox,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,shotsBlockedInBox,totalFoulsWon,winningGoal,recoveries,appearances,rightFootGoals,unsuccessfulDribbles,unsuccessfulCrossesAndCorners,timesTackled,freekickTotal,openPlayPasses,shotsOffTargetIncWoodwork,totalLossesOfPossession,tacklesWon,attemptsFromSetPieces,leftsidePasses,totalFoulsConceded,unsuccessfulCornersIntoBox,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,hitWoodwork,successfulPassesOwnHalf,handballsConceded,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,secondGoalAssists,successfulCrossesOpenPlay,expectedAssists,totalRedCards,expectedGoalsFreekick,overruns,totalShots,unsuccessfulShortPasses,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,cornersTakenInclShortCorners,aerialDuels,shotsOnTargetOutsideBox,successfulCrossesAndCorners,timePlayed,unsuccessfulLayoffs,duelsWon,putthroughBlockedDistribution,successfulShortPasses,totalTouchesInOppositionBox,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,duels,putthroughBlockedDistributionWon,homeGoals,forwardPasses,oboxTarget,tacklesLost,successfulPassesOppositionHalf,goalsConcededInsideBox,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,cornersWon,successfulDribbles,interceptions,substituteOff,shotsBlockedOutsideBox,foulAttemptedTackle,expectedGoals,yellowCards,successfulLaunches,unsuccessfulLaunches,cleanSheets,penaltiesConceded,throwInsToOppositionPlayer,blocks,clearancesOffTheLine,headedGoals,leftFootGoals,foulWonPenalty,setPiecesGoals,penaltiesTaken,penaltyGoals,ownGoalScored,catches,savesMadeFromOutsideBox,goalKicks,savesMadeCaught,penaltiesFaced,punches,savesMade,goalkeeperSmother,drops,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,lastPlayerTackle
101668,Jamie Vardy,Forward,Leicester,13,England,2020-21,132.0,92.0,15.0,38.0,18.2183,18.0,,34.0,46.0,434.0,15.0,36.0,9.0,,3.0,21.0,21.0,70.0,2.0,69.0,,4.0,37.7407,19.0,15.0,25.0,7.0,45.0,34.0,13.0,15.0,18.0,27.0,,407.0,29.0,255.0,12.0,,103.0,26.0,,5.0,134.0,778.0,,4.0,77.0,2.0,7.0,19.0,,2.0,3.059,0.0,,7.0,67.0,134.0,9.0,25.0,31.0,141.0,18.0,,120.0,2.0,2.0,2844.0,7.0,119.0,29.0,288.0,177.0,31.0,44.0,62.0,128.0,251.0,9.0,6.0,69.0,2.0,6.0,218.0,42.0,15.0,131.0,50.0,0.0,25.0,26.0,4.0,7.0,,13.0,20.056,1.0,,2.0,4.0,,,5.0,,1.0,1.0,5.0,,9.0,8.0,,,,,,,,,,,,,,,
37642,Jonny Evans,Defender,Leicester,13,Northern Ireland,2020-21,64.0,64.0,,3.0,1.1745,25.0,1.0,28.0,37.0,1850.0,2.0,1.0,1.0,,,1.0,1.0,37.0,2.0,44.0,,3.0,26.396,8.0,,12.0,0.0,190.0,28.0,,1.0,,5.0,,1814.0,5.0,272.0,12.0,,471.0,18.0,,109.0,90.0,2101.0,2.0,,1160.0,1.0,114.0,113.0,,,0.3049,0.0,,,8.0,146.0,2.0,,28.0,260.0,,,130.0,,,2476.0,,137.0,10.0,1481.0,19.0,96.0,31.0,27.0,646.0,201.0,5.0,1.0,643.0,,13.0,430.0,29.0,,71.0,93.0,0.0,3.0,8.0,46.0,3.0,,11.0,1.6872,7.0,9.0,33.0,10.0,,,3.0,,2.0,,,,,,1.0,,,,,,,,,,,,,,
17745,Kasper Schmeichel,Goalkeeper,Leicester,13,Denmark,2020-21,1.0,3.0,,,,,,38.0,3.0,1067.0,,,0.0,,,,,,4.0,3.0,,4.0,42.8786,,,4.0,0.0,256.0,38.0,,1.0,,1.0,,660.0,,325.0,,,319.0,,,241.0,,1385.0,,,675.0,,307.0,109.0,,,0.017,0.0,,,,9.0,,,38.0,316.0,,,12.0,,,3420.0,,15.0,,510.0,,17.0,50.0,1.0,250.0,16.0,,0.0,498.0,,,76.0,46.0,,4.0,12.0,0.0,,1.0,,,,,,0.0,33.0,138.0,11.0,,,,,,,,,,,1.0,17.0,19.0,210.0,5.0,4.0,7.0,88.0,1.0,3.0,326.0,65.0,28.0,69.0,
173515,Kelechi Iheanacho,Forward,Leicester,13,Nigeria,2020-21,119.0,68.0,20.0,25.0,8.6195,12.0,8.0,25.0,27.0,504.0,12.0,9.0,6.0,8.0,9.0,7.0,7.0,38.0,,56.0,,3.0,16.3888,26.0,12.0,13.0,3.0,59.0,25.0,2.0,12.0,8.0,46.0,1.0,476.0,14.0,222.0,5.0,1.0,166.0,26.0,,11.0,176.0,797.0,,,108.0,4.0,13.0,10.0,1.0,5.0,3.2785,0.0,0.1403,5.0,39.0,89.0,2.0,28.0,16.0,102.0,8.0,1.0,46.0,6.0,5.0,1456.0,3.0,64.0,33.0,391.0,85.0,1.0,23.0,81.0,77.0,183.0,14.0,6.0,85.0,6.0,7.0,299.0,23.0,12.0,137.0,8.0,0.0,18.0,32.0,2.0,6.0,8.0,8.0,8.1387,1.0,,,3.0,1.0,,,,1.0,9.0,,,1.0,,,,,,,,,,,,,,,,
244619,Luke Thomas,Defender,Leicester,13,England,2020-21,64.0,29.0,2.0,3.0,1.1256,23.0,,14.0,15.0,405.0,1.0,,1.0,1.0,2.0,2.0,2.0,24.0,1.0,45.0,,4.0,13.5433,7.0,1.0,16.0,0.0,51.0,14.0,,12.0,14.0,24.0,,401.0,2.0,180.0,14.0,,19.0,10.0,,10.0,111.0,674.0,65.0,,119.0,1.0,30.0,38.0,,3.0,0.364,0.0,,1.0,5.0,85.0,,,12.0,115.0,11.0,,44.0,,3.0,969.0,,65.0,31.0,280.0,18.0,19.0,18.0,40.0,103.0,129.0,13.0,0.0,172.0,,9.0,174.0,17.0,1.0,85.0,20.0,0.0,5.0,6.0,17.0,5.0,1.0,4.0,0.2901,2.0,2.0,14.0,1.0,,9.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,
51938,Marc Albrighton,Midfielder,Leicester,13,England,2020-21,132.0,79.0,7.0,10.0,1.6894,33.0,1.0,31.0,44.0,749.0,1.0,4.0,0.0,4.0,14.0,3.0,3.0,36.0,2.0,89.0,8.0,1.0,20.7922,33.0,3.0,19.0,0.0,138.0,31.0,1.0,29.0,95.0,58.0,,738.0,4.0,400.0,19.0,,247.0,9.0,13.0,39.0,168.0,1256.0,55.0,1.0,188.0,,54.0,62.0,,14.0,3.8995,0.0,,3.0,14.0,146.0,5.0,7.0,17.0,200.0,78.0,29.0,46.0,6.0,23.0,1743.0,1.0,99.0,79.0,510.0,40.0,20.0,22.0,96.0,82.0,231.0,26.0,1.0,252.0,6.0,14.0,384.0,20.0,3.0,185.0,10.0,0.0,24.0,37.0,17.0,8.0,4.0,6.0,1.1954,2.0,2.0,18.0,3.0,,5.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,
86881,Nampalys Mendy,Midfielder,Leicester,13,Senegal,2020-21,65.0,56.0,1.0,2.0,0.1795,26.0,,23.0,21.0,973.0,,,0.0,1.0,8.0,,,14.0,2.0,61.0,,1.0,21.4803,4.0,,29.0,0.0,120.0,23.0,,6.0,1.0,17.0,,965.0,1.0,127.0,17.0,,285.0,21.0,,25.0,141.0,1147.0,1.0,,392.0,,11.0,30.0,,,0.2759,0.0,,2.0,3.0,77.0,1.0,5.0,15.0,88.0,1.0,,22.0,2.0,,1458.0,,69.0,20.0,860.0,,7.0,25.0,51.0,319.0,134.0,11.0,0.0,228.0,2.0,9.0,493.0,23.0,,112.0,8.0,0.0,1.0,6.0,14.0,6.0,1.0,16.0,0.0802,5.0,1.0,8.0,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
111931,Ricardo Pereira,Defender,Leicester,13,Portugal,2020-21,84.0,47.0,3.0,4.0,0.548,31.0,1.0,15.0,21.0,464.0,,,0.0,1.0,5.0,2.0,2.0,13.0,,53.0,,1.0,14.5074,9.0,2.0,8.0,0.0,53.0,15.0,,16.0,11.0,32.0,,463.0,,186.0,22.0,,180.0,18.0,,10.0,102.0,757.0,57.0,,136.0,,22.0,43.0,,4.0,0.6511,0.0,,3.0,4.0,85.0,1.0,3.0,10.0,107.0,11.0,,24.0,2.0,4.0,958.0,,64.0,42.0,347.0,30.0,19.0,19.0,71.0,50.0,148.0,23.0,0.0,132.0,2.0,9.0,225.0,19.0,2.0,124.0,11.0,0.0,5.0,14.0,15.0,3.0,1.0,13.0,0.3266,3.0,1.0,11.0,2.0,,10.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
447373,Shane Flynn,Defender,Leicester,13,Ireland,2020-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421796,Sidnei Tavares,Midfielder,Leicester,13,Cape Verde,2020-21,5.0,3.0,,1.0,0.1456,1.0,,2.0,,26.0,,,0.0,,1.0,,,1.0,,5.0,,,0.5794,,,3.0,0.0,6.0,2.0,,,,3.0,,25.0,,13.0,1.0,,3.0,1.0,,,11.0,38.0,,,12.0,,,3.0,,,0.0019,0.0,,,1.0,8.0,,,1.0,8.0,,,2.0,1.0,,85.0,2.0,6.0,,18.0,1.0,,1.0,4.0,6.0,11.0,,0.0,6.0,1.0,,6.0,1.0,,9.0,1.0,0.0,1.0,1.0,,1.0,,,0.0594,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
461585,Tawanda Maswanhise,Midfielder,Leicester,13,Zimbabwe,2020-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232881,Thakgalo Leshabela,Midfielder,Leicester,13,South Africa,2020-21,1.0,1.0,,,,,,1.0,1.0,7.0,,,0.0,,1.0,,,,,,,,,,,,0.0,2.0,1.0,,,1.0,1.0,,7.0,,3.0,,,1.0,,,,1.0,10.0,,,3.0,,,,,,0.0027,0.0,,,,1.0,,1.0,,1.0,1.0,,,,,9.0,,,1.0,6.0,,,,1.0,2.0,1.0,,0.0,3.0,,,3.0,,,1.0,,0.0,1.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513789,Thanawat Suengchitthawon,Midfielder,Leicester,13,Thailand,2020-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166477,Timothy Castagne,Defender,Leicester,13,Belgium,2020-21,107.0,71.0,2.0,3.0,1.5242,52.0,,27.0,35.0,1325.0,2.0,1.0,1.0,,,1.0,1.0,43.0,2.0,76.0,,3.0,30.6176,19.0,2.0,14.0,1.0,129.0,27.0,,13.0,37.0,24.0,,1315.0,3.0,312.0,32.0,,415.0,20.0,,25.0,255.0,1856.0,159.0,1.0,523.0,,35.0,76.0,,9.0,1.2697,0.0,,3.0,6.0,174.0,3.0,1.0,27.0,209.0,37.0,,84.0,,9.0,2346.0,,117.0,54.0,1091.0,40.0,50.0,37.0,64.0,240.0,224.0,24.0,1.0,415.0,,20.0,602.0,35.0,2.0,140.0,41.0,0.0,19.0,11.0,29.0,2.0,,13.0,1.1412,1.0,2.0,12.0,6.0,,9.0,5.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,
232229,Vontae Daley-Campbell,Defender,Leicester,13,England,2020-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15033,Wes Morgan,Defender,Leicester,13,Jamaica,2020-21,,,,,,,,3.0,,5.0,,,0.0,,3.0,,,,,,,,,,,,0.0,1.0,3.0,,,,,,5.0,,,,,,,,1.0,,6.0,,,1.0,,,,,,0.0005,0.0,,,,,,,,,,,,,,16.0,,,,4.0,,1.0,,,,,,0.0,5.0,,,4.0,,,,,0.0,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
444463,Wesley Fofana,Defender,Leicester,13,France,2020-21,130.0,59.0,2.0,2.0,0.0459,51.0,1.0,28.0,28.0,1688.0,,2.0,0.0,,1.0,2.0,2.0,61.0,4.0,92.0,,2.0,27.2678,6.0,2.0,29.0,0.0,181.0,28.0,,6.0,2.0,18.0,,1647.0,7.0,285.0,37.0,,726.0,37.0,,75.0,117.0,2121.0,43.0,1.0,915.0,,80.0,94.0,,,0.5183,0.0,,1.0,9.0,150.0,,,27.0,230.0,2.0,,152.0,,,2264.0,,183.0,20.0,1383.0,21.0,92.0,30.0,69.0,319.0,313.0,12.0,0.0,526.0,,14.0,543.0,26.0,2.0,161.0,91.0,0.0,2.0,15.0,61.0,5.0,,18.0,0.9791,7.0,8.0,28.0,6.0,1.0,5.0,16.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0
203341,Wilfred Ndidi,Midfielder,Leicester,13,Nigeria,2020-21,149.0,86.0,3.0,1.0,0.2451,96.0,1.0,26.0,35.0,1432.0,1.0,,0.0,3.0,1.0,,,36.0,2.0,127.0,,3.0,26.4453,12.0,,16.0,1.0,227.0,26.0,,14.0,5.0,28.0,,1416.0,12.0,250.0,63.0,,465.0,54.0,,53.0,171.0,1846.0,1.0,,717.0,4.0,42.0,101.0,,,0.6464,0.0,,1.0,13.0,146.0,4.0,8.0,25.0,188.0,5.0,,93.0,,,2179.0,,184.0,42.0,1191.0,14.0,52.0,31.0,113.0,438.0,333.0,27.0,1.0,358.0,,33.0,527.0,29.0,,240.0,57.0,0.0,,16.0,61.0,4.0,3.0,36.0,0.6789,6.0,7.0,29.0,6.0,1.0,,11.0,,,1.0,,,,,,,,,,,,,,,,,,,
166989,Youri Tielemans,Midfielder,Leicester,13,Belgium,2020-21,184.0,123.0,16.0,20.0,5.579,86.0,11.0,38.0,66.0,2482.0,6.0,,5.0,14.0,1.0,5.0,5.0,28.0,4.0,182.0,13.0,4.0,42.8786,45.0,2.0,54.0,2.0,271.0,38.0,5.0,21.0,117.0,56.0,4.0,2397.0,13.0,680.0,45.0,4.0,705.0,37.0,62.0,115.0,380.0,3151.0,12.0,2.0,855.0,,141.0,105.0,4.0,10.0,3.9769,0.0,0.2391,2.0,33.0,313.0,4.0,15.0,37.0,454.0,38.0,99.0,63.0,9.0,21.0,3358.0,1.0,217.0,67.0,1913.0,43.0,16.0,50.0,156.0,634.0,401.0,27.0,1.0,763.0,9.0,41.0,1194.0,46.0,2.0,338.0,35.0,0.0,20.0,43.0,46.0,2.0,14.0,23.0,4.4188,6.0,4.0,22.0,11.0,,1.0,8.0,,,1.0,,,2.0,2.0,,,,,,,,,,,,,,,
218031,Çaglar Söyüncü,Defender,Leicester,13,Turkey,2020-21,73.0,52.0,1.0,3.0,0.6857,27.0,,23.0,38.0,1381.0,1.0,,1.0,,4.0,2.0,2.0,36.0,,44.0,,3.0,24.5095,7.0,1.0,15.0,1.0,91.0,23.0,,2.0,6.0,6.0,,1360.0,6.0,194.0,17.0,,210.0,18.0,,47.0,91.0,1639.0,25.0,,804.0,,68.0,68.0,,4.0,0.2926,0.0,,1.0,9.0,98.0,,,19.0,166.0,6.0,,99.0,,4.0,1816.0,,107.0,10.0,1168.0,26.0,80.0,30.0,37.0,596.0,180.0,3.0,0.0,484.0,,10.0,415.0,30.0,1.0,81.0,63.0,0.0,5.0,4.0,28.0,,,9.0,0.655,2.0,9.0,27.0,5.0,,6.0,9.0,,1.0,,,,,,,,,,,,,,,,,,,,
