season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,goalAssist,goals,minutesPlayed,ownGoals,totalShots
2010-11,1379603,1,110,Stoke_City,Away,540,1945,Thomas Sorensen,thomas-sorensen,G,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379603,1,110,Stoke_City,Away,900,1679,Rory Delap,rory-delap,M,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379603,1,110,Stoke_City,Away,1203,12413,Robert Huth,robert-huth,D,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379603,1,110,Stoke_City,Away,5495,15395,Tuncay Şanlı,tuncay-sanli,M,True,0.0,0.0,39.0,0.0,0.0
2010-11,1379603,1,110,Stoke_City,Away,9704,19393,Danny Collins,danny-collins,D,True,,,,,
2010-11,1379603,1,110,Stoke_City,Away,9710,5589,Dean Whitehead,dean-whitehead,M,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379603,1,110,Stoke_City,Away,9736,2570,Matthew Etherington,matthew-etherington,M,False,1.0,0.0,90.0,0.0,0.0
2010-11,1379603,1,110,Stoke_City,Away,10198,14489,Danny Pugh,danny-pugh,M,True,,,,,
2010-11,1379603,1,110,Stoke_City,Away,10493,18215,Kenwyne Jones,kenwyne-jones,F,False,0.0,0.0,14.0,0.0,0.0
2010-11,1379603,1,110,Stoke_City,Away,10517,11535,Michael Tonge,michael-tonge,M,True,0.0,0.0,24.0,0.0,0.0
2010-11,1379603,1,110,Stoke_City,Away,10535,12150,Glenn Whelan,glenn-whelan,M,False,0.0,0.0,66.0,0.0,0.0
2010-11,1379603,1,110,Stoke_City,Away,10560,10370,Mamady Sidibe,mamady-sidibe,F,True,0.0,0.0,37.0,0.0,0.0
2010-11,1379603,1,110,Stoke_City,Away,10572,19714,Andy Wilkinson,andy-wilkinson,D,True,,,,,
2010-11,1379603,1,110,Stoke_City,Away,13918,40349,Asmir Begović,asmir-begovic,G,True,,,,,
2010-11,1379603,1,110,Stoke_City,Away,18169,11721,Ricardo Fuller,ricardo-fuller,F,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379603,1,110,Stoke_City,Away,27314,37869,Ryan Shawcross,ryan-shawcross,D,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379603,1,110,Stoke_City,Away,30402,14055,Abdoulaye Faye,abdoulaye-faye,M,False,0.0,1.0,90.0,0.0,0.0
2010-11,1379603,1,110,Stoke_City,Away,2271824,2399,Danny Higginbotham,danny-higginbotham,D,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379610,2,110,Stoke_City,Home,540,1945,Thomas Sorensen,thomas-sorensen,G,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379610,2,110,Stoke_City,Home,900,1679,Rory Delap,rory-delap,M,False,0.0,0.0,85.0,0.0,0.0
2010-11,1379610,2,110,Stoke_City,Home,1203,12413,Robert Huth,robert-huth,D,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379610,2,110,Stoke_City,Home,5495,15395,Tuncay Şanlı,tuncay-sanli,M,True,0.0,0.0,27.0,0.0,0.0
2010-11,1379610,2,110,Stoke_City,Home,9704,19393,Danny Collins,danny-collins,D,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379610,2,110,Stoke_City,Home,9710,5589,Dean Whitehead,dean-whitehead,M,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379610,2,110,Stoke_City,Home,9736,2570,Matthew Etherington,matthew-etherington,M,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379610,2,110,Stoke_City,Home,10198,14489,Danny Pugh,danny-pugh,M,True,,,,,
