season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2015-16,6768164,15,110,Stoke_City,Home,17063,39487,Erik Pieters,erik-pieters,D,False,,,1.0,20.0,22.0,42.0,,,8.0,,,,1.0,,,,2.0,7.0,,,1.0,,,,,9.0,,,90.0,,,,,,,7.9,,,,1.0,1.0,,,5.0,,33.0,25.0,58.0,0,5.0,95.0,3.0,1.0,1.0,
2015-16,6768164,15,110,Stoke_City,Home,19524,12813,Jonathan Walters,jonathan-walters,F,True,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,6.4,,,,,,1.0,,1.0,,2.0,,1.0,0,,2.0,,,,
2015-16,6768164,15,110,Stoke_City,Home,21927,41464,Marko Arnautović,marko-arnautovic,F,False,,,,19.0,9.0,28.0,1.0,,4.0,1.0,2.0,,1.0,,,1.0,5.0,1.0,,,1.0,,2.0,,2.0,5.0,2.0,,90.0,2.0,,,,,,8.2,,,3.0,,2.0,1.0,,1.0,2.0,27.0,11.0,37.0,5,,56.0,2.0,,1.0,
2015-16,6768164,15,110,Stoke_City,Home,22481,61858,Mame Biram Diouf,mame-biram-diouf,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768164,15,110,Stoke_City,Home,25929,40276,Bojan Krkić,bojan-krkic,F,False,,,,16.0,6.0,22.0,1.0,,8.0,,,,1.0,,,5.0,12.0,8.0,,,1.0,,,,,,,,72.0,1.0,,,,,,7.0,,,,,11.0,1.0,,1.0,1.0,19.0,6.0,24.0,1,,50.0,4.0,1.0,7.0,
2015-16,6768164,15,110,Stoke_City,Home,27314,37869,Ryan Shawcross,ryan-shawcross,D,False,,,1.0,8.0,14.0,22.0,,4.0,3.0,,,,,,,,,6.0,,,,,,,,4.0,,,90.0,,1.0,,,,,7.5,,,,6.0,,,,4.0,,13.0,17.0,30.0,0,2.0,47.0,,,,
2015-16,6768164,15,110,Stoke_City,Home,48988,50089,Geoff Cameron,geoff-cameron,D,False,,,,12.0,19.0,31.0,,1.0,13.0,,,,1.0,,,5.0,7.0,6.0,,,1.0,,,,,5.0,1.0,,90.0,,,,,,,6.5,,,,,1.0,3.0,,5.0,,23.0,22.0,42.0,0,3.0,66.0,3.0,1.0,1.0,
2015-16,6768164,15,110,Stoke_City,Home,65953,68312,Xherdan Shaqiri,xherdan-shaqiri,M,False,1.0,,,14.0,8.0,21.0,,,7.0,3.0,1.0,,,,,2.0,4.0,7.0,,,1.0,2.0,,,,,3.0,,77.0,1.0,,,,,,8.9,,,,,6.0,2.0,,1.0,,17.0,8.0,23.0,1,,40.0,1.0,2.0,5.0,
2015-16,6768164,15,110,Stoke_City,Home,69418,61316,Joselu,joselu,F,True,,,,8.0,3.0,11.0,1.0,,,,,,,,,2.0,5.0,,,,2.0,,,,,,,,18.0,,,,,,,6.3,,,,,,,,,,8.0,3.0,11.0,0,,16.0,2.0,,,
2015-16,6768164,15,110,Stoke_City,Home,94329,69960,Philipp Wollscheid,philipp-wollscheid,D,False,,,2.0,3.0,19.0,22.0,,3.0,3.0,,,,1.0,,,,1.0,7.0,,,,,,,,4.0,,,90.0,,,,,,,7.5,,,,8.0,2.0,,,5.0,,9.0,24.0,33.0,0,2.0,49.0,,,2.0,
2015-16,6768164,15,110,Stoke_City,Home,98448,105666,Jack Butland,jack-butland,G,False,,1.0,7.0,5.0,2.0,7.0,,,12.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,7.4,3.0,4.0,,1.0,,,1.0,29.0,,24.0,5.0,29.0,0,,38.0,,,,
2015-16,6768164,15,110,Stoke_City,Home,112794,82660,Marco van Ginkel,marco-van-ginkel,F,True,,,,5.0,2.0,7.0,1.0,1.0,2.0,,,,,,,,2.0,4.0,,1.0,,,,,,1.0,,,13.0,,,,,,,6.7,,,,,1.0,,,,,8.0,4.0,12.0,0,3.0,20.0,1.0,,,
2015-16,6768164,15,110,Stoke_City,Home,150201,112316,Jakob Haugaard,jakob-haugaard,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768163,16,110,Stoke_City,Away,768,17997,Phil Bardsley,phil-bardsley,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768163,16,110,Stoke_City,Away,1204,9047,Glen Johnson,glen-johnson,D,False,,,1.0,10.0,15.0,25.0,,1.0,6.0,1.0,,,,1.0,,,2.0,4.0,,,1.0,,,,,2.0,2.0,,90.0,,1.0,,,,,7.7,,,,1.0,1.0,4.0,,2.0,,18.0,15.0,29.0,0,3.0,57.0,,,,
2015-16,6768163,16,110,Stoke_City,Away,2525,19568,Ibrahim Afellay,ibrahim-afellay,M,False,,,1.0,12.0,7.0,19.0,1.0,,2.0,,,1.0,,,,2.0,5.0,2.0,,,1.0,,,,,1.0,1.0,,66.0,,,,,,,6.5,,,,,2.0,3.0,,1.0,,17.0,7.0,21.0,1,,33.0,1.0,1.0,1.0,
2015-16,6768163,16,110,Stoke_City,Away,9104,32318,Marc Wilson,marc-wilson,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768163,16,110,Stoke_City,Away,9360,20208,Charlie Adam,charlie-adam,M,True,,,2.0,4.0,4.0,8.0,,,3.0,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,22.0,,,,,,,6.5,,,,,,4.0,,5.0,,10.0,6.0,12.0,1,1.0,18.0,,,,
2015-16,6768163,16,110,Stoke_City,Away,10535,12150,Glenn Whelan,glenn-whelan,M,False,,,2.0,19.0,22.0,41.0,2.0,2.0,9.0,,,,1.0,,,,3.0,4.0,,,1.0,,,,,3.0,,,90.0,,,,,,,7.1,,,,5.0,,1.0,,4.0,,26.0,22.0,47.0,0,2.0,62.0,1.0,,,
2015-16,6768163,16,110,Stoke_City,Away,17063,39487,Erik Pieters,erik-pieters,D,False,,,1.0,13.0,15.0,28.0,3.0,4.0,7.0,,,,1.0,,,,5.0,6.0,,,1.0,,,,,3.0,,,90.0,,2.0,,,,,6.8,,,,2.0,,,,6.0,,23.0,21.0,44.0,0,1.0,61.0,,1.0,,
2015-16,6768163,16,110,Stoke_City,Away,19524,12813,Jonathan Walters,jonathan-walters,F,True,,,,1.0,,1.0,,3.0,,,,,,,,,,3.0,,,,,,,,1.0,1.0,,24.0,,,,,,,6.6,,,,,,1.0,,,,6.0,,5.0,0,,10.0,2.0,,,
2015-16,6768163,16,110,Stoke_City,Away,21927,41464,Marko Arnautović,marko-arnautovic,F,False,,,1.0,15.0,10.0,25.0,,,11.0,1.0,1.0,1.0,2.0,,,,6.0,3.0,,,2.0,,,,1.0,,1.0,,90.0,1.0,,,,,,6.9,,,1.0,2.0,3.0,,,2.0,,21.0,13.0,34.0,3,2.0,51.0,4.0,,1.0,
2015-16,6768163,16,110,Stoke_City,Away,22481,61858,Mame Biram Diouf,mame-biram-diouf,F,True,,,,1.0,1.0,2.0,4.0,,,,1.0,1.0,,,,1.0,5.0,,,,,,,,,,1.0,,34.0,2.0,,,,,,6.6,,,,1.0,,,,,,2.0,1.0,3.0,3,,11.0,2.0,,,
2015-16,6768163,16,110,Stoke_City,Away,25929,40276,Bojan Krkić,bojan-krkic,F,False,1.0,,2.0,25.0,7.0,31.0,1.0,,4.0,,,,1.0,,,3.0,9.0,3.0,,,1.0,,,,,,3.0,,90.0,,,,,,,6.6,,,2.0,,4.0,7.0,,3.0,,36.0,7.0,36.0,2,,62.0,3.0,2.0,1.0,
2015-16,6768163,16,110,Stoke_City,Away,27314,37869,Ryan Shawcross,ryan-shawcross,D,False,,,,3.0,12.0,15.0,5.0,3.0,2.0,,,1.0,,,,1.0,7.0,7.0,,,1.0,,,,,,,1.0,90.0,,3.0,,,,,7.2,,,,3.0,,,,5.0,,7.0,17.0,24.0,1,4.0,38.0,1.0,,,
2015-16,6768163,16,110,Stoke_City,Away,48988,50089,Geoff Cameron,geoff-cameron,D,False,,,,18.0,17.0,35.0,4.0,3.0,5.0,,,,1.0,,,,6.0,12.0,,,1.0,,,,,1.0,,,68.0,,,,,,,7.4,,,,,3.0,,,,,28.0,20.0,48.0,0,5.0,62.0,2.0,1.0,3.0,
2015-16,6768163,16,110,Stoke_City,Away,69418,61316,Joselu,joselu,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768163,16,110,Stoke_City,Away,94329,69960,Philipp Wollscheid,philipp-wollscheid,D,False,,,1.0,6.0,23.0,29.0,2.0,5.0,3.0,,,,1.0,,,,3.0,7.0,,,,,,,,1.0,,,90.0,,3.0,,,,,7.1,,,,8.0,,,,3.0,,7.0,27.0,34.0,0,1.0,49.0,,1.0,,
2015-16,6768163,16,110,Stoke_City,Away,98448,105666,Jack Butland,jack-butland,G,False,,1.0,8.0,6.0,7.0,13.0,,,18.0,,,,,,,,,,,,,,,5.0,,,,,90.0,,,,,,1.0,9.0,6.0,9.0,,1.0,,,1.0,29.0,,23.0,11.0,34.0,0,,62.0,,,,
2015-16,6768163,16,110,Stoke_City,Away,112794,82660,Marco van Ginkel,marco-van-ginkel,F,False,,,2.0,13.0,11.0,24.0,1.0,1.0,3.0,,1.0,,1.0,,,1.0,3.0,4.0,,,,,,,,1.0,,,56.0,,,,,,,6.6,,,1.0,,,,,2.0,,15.0,11.0,26.0,1,2.0,34.0,,1.0,,
2015-16,6768163,16,110,Stoke_City,Away,150201,112316,Jakob Haugaard,jakob-haugaard,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768170,17,110,Stoke_City,Home,768,17997,Phil Bardsley,phil-bardsley,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768170,17,110,Stoke_City,Home,1204,9047,Glen Johnson,glen-johnson,D,False,,,1.0,18.0,12.0,30.0,,,5.0,,,1.0,4.0,,,2.0,6.0,2.0,,,,,,,,1.0,2.0,,90.0,1.0,2.0,,,,,6.2,,,1.0,2.0,2.0,1.0,,6.0,,27.0,13.0,39.0,3,,66.0,1.0,,2.0,
2015-16,6768170,17,110,Stoke_City,Home,2525,19568,Ibrahim Afellay,ibrahim-afellay,M,False,,,2.0,31.0,24.0,55.0,,1.0,14.0,,,,,,,1.0,4.0,8.0,,,1.0,,,,,,1.0,,90.0,,,,,,,7.0,,,2.0,1.0,4.0,1.0,,3.0,,35.0,26.0,60.0,2,2.0,77.0,,3.0,2.0,
2015-16,6768170,17,110,Stoke_City,Home,9104,32318,Marc Wilson,marc-wilson,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768170,17,110,Stoke_City,Home,9360,20208,Charlie Adam,charlie-adam,M,True,,,1.0,3.0,2.0,5.0,1.0,,2.0,,,3.0,2.0,,,,3.0,2.0,,,,,,,,,,,15.0,,,,,,,6.7,,,,,1.0,1.0,,4.0,,9.0,2.0,10.0,3,1.0,17.0,,,1.0,
2015-16,6768170,17,110,Stoke_City,Home,10535,12150,Glenn Whelan,glenn-whelan,M,False,,,,19.0,14.0,33.0,,,1.0,,,1.0,1.0,,,1.0,4.0,,,,1.0,,,,,1.0,,,65.0,,,1.0,,,,5.7,,,,,1.0,,,3.0,,23.0,14.0,37.0,1,,42.0,1.0,,,
2015-16,6768170,17,110,Stoke_City,Home,17063,39487,Erik Pieters,erik-pieters,D,False,1.0,,,19.0,16.0,34.0,2.0,4.0,6.0,1.0,,,,,,1.0,4.0,12.0,,,1.0,,,,,2.0,3.0,,90.0,,,,,,,7.1,,,,1.0,,6.0,,6.0,,38.0,23.0,55.0,0,4.0,89.0,2.0,4.0,,
2015-16,6768170,17,110,Stoke_City,Home,19524,12813,Jonathan Walters,jonathan-walters,F,True,,,,7.0,2.0,9.0,1.0,1.0,1.0,,,,,,,,1.0,2.0,,,,,,,,,,,25.0,,,,,,,6.6,,,,1.0,,1.0,,1.0,,10.0,2.0,11.0,0,,15.0,1.0,1.0,,
2015-16,6768170,17,110,Stoke_City,Home,21927,41464,Marko Arnautović,marko-arnautovic,F,False,2.0,,1.0,19.0,6.0,23.0,,,3.0,,,2.0,1.0,,,1.0,4.0,4.0,,,2.0,,,,,1.0,3.0,,90.0,,,,,,,7.4,,,1.0,,1.0,2.0,,3.0,,25.0,7.0,30.0,3,2.0,46.0,4.0,1.0,1.0,
2015-16,6768170,17,110,Stoke_City,Home,22481,61858,Mame Biram Diouf,mame-biram-diouf,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768170,17,110,Stoke_City,Home,25929,40276,Bojan Krkić,bojan-krkic,F,False,1.0,,5.0,28.0,9.0,36.0,1.0,,6.0,,1.0,1.0,,,,2.0,3.0,4.0,,,,,1.0,,,2.0,3.0,,90.0,3.0,,,,,,7.6,,,,1.0,,3.0,,5.0,,33.0,10.0,40.0,4,2.0,60.0,3.0,2.0,,
2015-16,6768170,17,110,Stoke_City,Home,27314,37869,Ryan Shawcross,ryan-shawcross,D,False,,,1.0,9.0,22.0,31.0,3.0,8.0,3.0,,,,,,,,3.0,8.0,,,,,,,,2.0,,,90.0,,,,,,,6.7,,,3.0,3.0,,,,2.0,,17.0,25.0,42.0,3,,52.0,,,,
2015-16,6768170,17,110,Stoke_City,Home,65953,68312,Xherdan Shaqiri,xherdan-shaqiri,M,False,4.0,,,15.0,8.0,19.0,,,2.0,,,2.0,,,,2.0,4.0,1.0,,,,,,,,,6.0,,90.0,,,,,,,7.0,,,2.0,,3.0,15.0,,1.0,,29.0,8.0,22.0,4,,52.0,5.0,,1.0,
2015-16,6768170,17,110,Stoke_City,Home,69418,61316,Joselu,joselu,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768170,17,110,Stoke_City,Home,94329,69960,Philipp Wollscheid,philipp-wollscheid,D,False,,,6.0,13.0,36.0,49.0,,6.0,6.0,,,1.0,,,,,1.0,10.0,,,,,,,,2.0,,,90.0,,,,,,,7.4,,,,6.0,2.0,,,6.0,,16.0,41.0,57.0,1,3.0,74.0,,,1.0,
2015-16,6768170,17,110,Stoke_City,Home,98448,105666,Jack Butland,jack-butland,G,False,,,6.0,6.0,8.0,14.0,,,6.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,6.3,1.0,1.0,,,,,,14.0,,14.0,8.0,22.0,0,,25.0,,,,
2015-16,6768170,17,110,Stoke_City,Home,112794,82660,Marco van Ginkel,marco-van-ginkel,F,False,,,1.0,25.0,14.0,39.0,4.0,2.0,3.0,,,,2.0,,,,7.0,6.0,,,1.0,,,,1.0,1.0,1.0,,75.0,1.0,,,,,,7.2,,,1.0,2.0,1.0,2.0,,3.0,,32.0,14.0,44.0,2,3.0,58.0,2.0,,1.0,
2015-16,6768170,17,110,Stoke_City,Home,150201,112316,Jakob Haugaard,jakob-haugaard,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768188,18,110,Stoke_City,Home,1204,9047,Glen Johnson,glen-johnson,D,False,,,,6.0,6.0,12.0,,1.0,5.0,1.0,,,,,,,,5.0,,,,1.0,,,,4.0,1.0,,90.0,,,,,,,8.0,,,,2.0,1.0,,,2.0,,8.0,9.0,17.0,0,3.0,43.0,,,1.0,
2015-16,6768188,18,110,Stoke_City,Home,2525,19568,Ibrahim Afellay,ibrahim-afellay,M,False,,,,10.0,26.0,36.0,,1.0,13.0,,,,,,,1.0,1.0,5.0,,,,,,,,,1.0,,90.0,,,,,,,7.2,,,2.0,,3.0,1.0,,2.0,,15.0,26.0,40.0,2,,52.0,1.0,1.0,3.0,
2015-16,6768188,18,110,Stoke_City,Home,9104,32318,Marc Wilson,marc-wilson,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768188,18,110,Stoke_City,Home,9360,20208,Charlie Adam,charlie-adam,M,True,,,1.0,1.0,3.0,4.0,,,4.0,,,,2.0,,,1.0,3.0,1.0,,,,,,,,,1.0,,15.0,,,,,,,6.5,,,2.0,1.0,,,,4.0,,4.0,5.0,9.0,2,1.0,15.0,1.0,,,
2015-16,6768188,18,110,Stoke_City,Home,10535,12150,Glenn Whelan,glenn-whelan,M,False,,,2.0,5.0,11.0,16.0,3.0,1.0,2.0,,,,,,,,3.0,2.0,,,,,,,,1.0,,,45.0,,,,,,,6.7,,,,2.0,,,,5.0,,9.0,13.0,22.0,0,,29.0,,1.0,,
2015-16,6768188,18,110,Stoke_City,Home,17063,39487,Erik Pieters,erik-pieters,D,False,,,1.0,7.0,20.0,27.0,,1.0,2.0,,,1.0,1.0,,,1.0,4.0,6.0,,,2.0,,,,,1.0,,,90.0,,1.0,,,,,7.1,,,,2.0,1.0,1.0,,3.0,,9.0,23.0,31.0,1,4.0,58.0,,1.0,,
2015-16,6768188,18,110,Stoke_City,Home,19524,12813,Jonathan Walters,jonathan-walters,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768188,18,110,Stoke_City,Home,21927,41464,Marko Arnautović,marko-arnautovic,F,False,,,1.0,9.0,11.0,20.0,,1.0,6.0,,,,1.0,,,3.0,8.0,4.0,,,1.0,,1.0,,,3.0,,,90.0,1.0,,,,,,7.0,,,2.0,,5.0,,,1.0,2.0,19.0,12.0,31.0,3,1.0,50.0,1.0,,2.0,
2015-16,6768188,18,110,Stoke_City,Home,22481,61858,Mame Biram Diouf,mame-biram-diouf,F,True,,,,6.0,1.0,7.0,1.0,1.0,1.0,,,,,,,,2.0,4.0,,,2.0,,,,,,1.0,,25.0,,,,,,,6.8,,,,2.0,,,,,,7.0,2.0,9.0,0,1.0,15.0,1.0,2.0,,
2015-16,6768188,18,110,Stoke_City,Home,25929,40276,Bojan Krkić,bojan-krkic,F,False,,,1.0,10.0,9.0,19.0,2.0,,4.0,,,1.0,2.0,,,2.0,9.0,8.0,,,2.0,,1.0,,,2.0,3.0,,90.0,2.0,,,,,,8.2,,,2.0,,3.0,,,2.0,,14.0,9.0,23.0,5,3.0,44.0,1.0,4.0,1.0,
2015-16,6768188,18,110,Stoke_City,Home,27314,37869,Ryan Shawcross,ryan-shawcross,D,False,,,,2.0,13.0,15.0,1.0,3.0,5.0,,,,1.0,,,,2.0,9.0,,,,,,,,2.0,,,90.0,,,,,,,7.5,,,,5.0,1.0,,,5.0,,10.0,19.0,29.0,0,5.0,42.0,,,1.0,
2015-16,6768188,18,110,Stoke_City,Home,48988,50089,Geoff Cameron,geoff-cameron,D,False,,,3.0,8.0,16.0,24.0,2.0,4.0,2.0,,,,,,,,3.0,6.0,,,1.0,,,,,2.0,,,75.0,,1.0,,,,,6.9,,,,2.0,1.0,1.0,,8.0,,20.0,17.0,36.0,0,1.0,46.0,1.0,,1.0,
2015-16,6768188,18,110,Stoke_City,Home,65953,68312,Xherdan Shaqiri,xherdan-shaqiri,M,False,1.0,,1.0,5.0,6.0,10.0,1.0,,3.0,,,,,,,1.0,3.0,3.0,,,,,,,,,,,65.0,,,,,,,6.5,,,,,2.0,3.0,,1.0,1.0,7.0,7.0,11.0,0,1.0,23.0,3.0,1.0,1.0,
2015-16,6768188,18,110,Stoke_City,Home,69418,61316,Joselu,joselu,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768188,18,110,Stoke_City,Home,94329,69960,Philipp Wollscheid,philipp-wollscheid,D,False,,,,1.0,24.0,25.0,,3.0,7.0,,,,,,,,2.0,8.0,,,2.0,,,,,3.0,,,90.0,,,,,,,7.5,,,,5.0,2.0,,,4.0,,5.0,26.0,31.0,0,2.0,46.0,,2.0,2.0,
2015-16,6768188,18,110,Stoke_City,Home,98448,105666,Jack Butland,jack-butland,G,False,,2.0,5.0,4.0,4.0,8.0,1.0,1.0,12.0,,,,,,,,1.0,1.0,,1.0,,,,3.0,,,,,90.0,,,,,,,7.8,3.0,6.0,,1.0,,,2.0,22.0,,17.0,8.0,25.0,0,,41.0,1.0,,,
2015-16,6768188,18,110,Stoke_City,Home,112794,82660,Marco van Ginkel,marco-van-ginkel,F,True,,,1.0,8.0,6.0,14.0,1.0,2.0,6.0,,,,,,,,4.0,4.0,,,3.0,,,,,5.0,,,45.0,,,,,,,7.2,,,,5.0,,,,1.0,,11.0,9.0,20.0,0,2.0,37.0,2.0,,,
2015-16,6768188,18,110,Stoke_City,Home,150201,112316,Jakob Haugaard,jakob-haugaard,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768329,19,110,Stoke_City,Away,1204,9047,Glen Johnson,glen-johnson,D,False,,,1.0,18.0,23.0,41.0,,,5.0,,,,2.0,,,1.0,3.0,4.0,,,,,,,,2.0,,,90.0,,1.0,,,,,6.2,,,,1.0,3.0,2.0,,1.0,,25.0,24.0,47.0,0,1.0,65.0,2.0,,3.0,
2015-16,6768329,19,110,Stoke_City,Away,2525,19568,Ibrahim Afellay,ibrahim-afellay,M,False,,,4.0,33.0,31.0,64.0,,,7.0,,,,3.0,,,1.0,5.0,4.0,,,2.0,,,,,,,,90.0,,,,,,,6.3,,,,,,1.0,,5.0,,37.0,31.0,67.0,0,2.0,79.0,1.0,2.0,,
2015-16,6768329,19,110,Stoke_City,Away,9104,32318,Marc Wilson,marc-wilson,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768329,19,110,Stoke_City,Away,9360,20208,Charlie Adam,charlie-adam,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768329,19,110,Stoke_City,Away,10535,12150,Glenn Whelan,glenn-whelan,M,False,,,2.0,18.0,38.0,56.0,,,6.0,,,,,,,,,,,,,,,,,1.0,,,90.0,,3.0,,,,,6.6,,,,3.0,,,,3.0,,20.0,39.0,59.0,0,,68.0,,,,
2015-16,6768329,19,110,Stoke_City,Away,17063,39487,Erik Pieters,erik-pieters,D,False,,,1.0,14.0,14.0,28.0,,1.0,2.0,,,,,,,1.0,4.0,8.0,,,1.0,,,,,4.0,1.0,,90.0,,,,,,,7.0,,,,3.0,3.0,,,1.0,,14.0,19.0,33.0,0,6.0,63.0,1.0,,1.0,
2015-16,6768329,19,110,Stoke_City,Away,19524,12813,Jonathan Walters,jonathan-walters,F,True,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,6.5,,,,,,,,,1.0,2.0,,2.0,0,,3.0,1.0,,,
2015-16,6768329,19,110,Stoke_City,Away,21927,41464,Marko Arnautović,marko-arnautovic,F,False,,,1.0,12.0,13.0,25.0,,,9.0,1.0,,1.0,2.0,,,,8.0,7.0,,,3.0,1.0,1.0,,,2.0,1.0,,90.0,1.0,,,1.0,,,8.2,,,1.0,2.0,6.0,2.0,,1.0,2.0,18.0,14.0,30.0,3,2.0,55.0,2.0,2.0,3.0,
2015-16,6768329,19,110,Stoke_City,Away,22481,61858,Mame Biram Diouf,mame-biram-diouf,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768329,19,110,Stoke_City,Away,25929,40276,Bojan Krkić,bojan-krkic,F,False,,,2.0,18.0,14.0,32.0,,,6.0,,,,2.0,,,3.0,5.0,5.0,,,,1.0,,,,,3.0,,64.0,,,,,,,7.4,,,,,2.0,,,2.0,,24.0,14.0,38.0,0,,50.0,2.0,3.0,2.0,
2015-16,6768329,19,110,Stoke_City,Away,27314,37869,Ryan Shawcross,ryan-shawcross,D,False,,,5.0,9.0,24.0,33.0,,,6.0,,,,3.0,,,,3.0,,,,,,,,,,,,90.0,,2.0,,,,,6.0,,,,9.0,,,,8.0,1.0,12.0,27.0,39.0,0,,50.0,,,,
2015-16,6768329,19,110,Stoke_City,Away,48988,50089,Geoff Cameron,geoff-cameron,D,False,,,1.0,22.0,18.0,40.0,4.0,4.0,2.0,,,1.0,4.0,,,,11.0,10.0,,,1.0,,,,,3.0,,,78.0,1.0,,,,,,6.7,,,,1.0,4.0,,,3.0,,32.0,20.0,52.0,2,4.0,66.0,,,2.0,
2015-16,6768329,19,110,Stoke_City,Away,65953,68312,Xherdan Shaqiri,xherdan-shaqiri,M,False,,,1.0,10.0,12.0,22.0,,,4.0,,,,,,,2.0,5.0,1.0,,,1.0,,2.0,,,1.0,1.0,,87.0,2.0,,,,,,7.3,,,,,2.0,4.0,,2.0,,18.0,12.0,26.0,2,,47.0,5.0,1.0,,
2015-16,6768329,19,110,Stoke_City,Away,69418,61316,Joselu,joselu,F,True,,,,4.0,4.0,8.0,1.0,1.0,1.0,,,,3.0,,,,7.0,1.0,,,2.0,,1.0,,,,,,26.0,1.0,,,,,,6.6,,,,,2.0,,,,1.0,5.0,4.0,9.0,1,,14.0,2.0,,,
2015-16,6768329,19,110,Stoke_City,Away,94329,69960,Philipp Wollscheid,philipp-wollscheid,D,False,,,3.0,9.0,33.0,42.0,,2.0,6.0,,,,1.0,,,,2.0,9.0,,1.0,1.0,,,,,2.0,,,90.0,,,,,,,7.0,,,,10.0,1.0,,,4.0,,11.0,33.0,44.0,0,6.0,66.0,,,1.0,
2015-16,6768329,19,110,Stoke_City,Away,98448,105666,Jack Butland,jack-butland,G,False,,2.0,5.0,2.0,12.0,14.0,,,7.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,2.0,6.1,,,,2.0,,,2.0,17.0,,13.0,13.0,26.0,0,,31.0,,,,
2015-16,6768329,19,110,Stoke_City,Away,112794,82660,Marco van Ginkel,marco-van-ginkel,F,True,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,0,,1.0,,1.0,,
2015-16,6768329,19,110,Stoke_City,Away,150201,112316,Jakob Haugaard,jakob-haugaard,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768330,20,110,Stoke_City,Away,917,3773,Peter Crouch,peter-crouch,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
