season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,goalAssist,goals,minutesPlayed,ownGoals,totalShots
2013-14,3964795,1,110,Stoke_City,Away,540,1945,Thomas Sorensen,thomas-sorensen,G,True,,,,,
2013-14,3964795,1,110,Stoke_City,Away,572,3658,Jermaine Pennant,jermaine-pennant,M,True,0.0,0.0,27.0,0.0,0.0
2013-14,3964795,1,110,Stoke_City,Away,917,3773,Peter Crouch,peter-crouch,F,False,0.0,0.0,81.0,0.0,0.0
2013-14,3964795,1,110,Stoke_City,Away,1203,12413,Robert Huth,robert-huth,D,False,0.0,0.0,90.0,0.0,0.0
2013-14,3964795,1,110,Stoke_City,Away,9104,32318,Marc Wilson,marc-wilson,M,True,,,,,
2013-14,3964795,1,110,Stoke_City,Away,9360,20208,Charlie Adam,charlie-adam,M,True,0.0,0.0,27.0,0.0,0.0
2013-14,3964795,1,110,Stoke_City,Away,9736,2570,Matthew Etherington,matthew-etherington,M,False,0.0,0.0,63.0,0.0,0.0
2013-14,3964795,1,110,Stoke_City,Away,10493,18215,Kenwyne Jones,kenwyne-jones,F,True,0.0,0.0,9.0,0.0,0.0
2013-14,3964795,1,110,Stoke_City,Away,10535,12150,Glenn Whelan,glenn-whelan,M,False,0.0,0.0,63.0,0.0,0.0
2013-14,3964795,1,110,Stoke_City,Away,10572,19714,Andy Wilkinson,andy-wilkinson,D,True,,,,,
2013-14,3964795,1,110,Stoke_City,Away,13918,40349,Asmir Begović,asmir-begovic,G,False,0.0,0.0,90.0,0.0,0.0
2013-14,3964795,1,110,Stoke_City,Away,16303,18804,Cameron Jerome,cameron-jerome,F,True,,,,,
2013-14,3964795,1,110,Stoke_City,Away,17063,39487,Erik Pieters,erik-pieters,D,False,0.0,0.0,90.0,0.0,0.0
2013-14,3964795,1,110,Stoke_City,Away,19524,12813,Jonathan Walters,jonathan-walters,F,False,0.0,0.0,90.0,0.0,0.0
2013-14,3964795,1,110,Stoke_City,Away,27314,37869,Ryan Shawcross,ryan-shawcross,D,False,0.0,0.0,90.0,0.0,0.0
2013-14,3964795,1,110,Stoke_City,Away,48988,50089,Geoff Cameron,geoff-cameron,D,False,0.0,0.0,90.0,0.0,0.0
2013-14,3964795,1,110,Stoke_City,Away,51652,,Steven​ N'Zonzi,steven-n-zonzi,M,False,0.0,0.0,90.0,0.0,0.0
2013-14,3964795,1,110,Stoke_City,Away,54311,61595,Marc Muniesa,marc-muniesa,D,True,,,,,
2013-14,3964827,2,110,Stoke_City,Home,540,1945,Thomas Sorensen,thomas-sorensen,G,True,,,,,
2013-14,3964827,2,110,Stoke_City,Home,572,3658,Jermaine Pennant,jermaine-pennant,M,True,0.0,0.0,20.0,0.0,0.0
2013-14,3964827,2,110,Stoke_City,Home,917,3773,Peter Crouch,peter-crouch,F,False,0.0,0.0,86.0,0.0,0.0
2013-14,3964827,2,110,Stoke_City,Home,1203,12413,Robert Huth,robert-huth,D,False,0.0,0.0,90.0,0.0,0.0
2013-14,3964827,2,110,Stoke_City,Home,9104,32318,Marc Wilson,marc-wilson,M,False,0.0,0.0,90.0,0.0,0.0
2013-14,3964827,2,110,Stoke_City,Home,9360,20208,Charlie Adam,charlie-adam,M,False,0.0,1.0,74.0,0.0,0.0
2013-14,3964827,2,110,Stoke_City,Home,9736,2570,Matthew Etherington,matthew-etherington,M,False,0.0,0.0,70.0,0.0,0.0
2013-14,3964827,2,110,Stoke_City,Home,10493,18215,Kenwyne Jones,kenwyne-jones,F,True,,,,,
2013-14,3964827,2,110,Stoke_City,Home,10535,12150,Glenn Whelan,glenn-whelan,M,True,0.0,0.0,16.0,0.0,0.0
2013-14,3964827,2,110,Stoke_City,Home,10572,19714,Andy Wilkinson,andy-wilkinson,D,True,,,,,
2013-14,3964827,2,110,Stoke_City,Home,13918,40349,Asmir Begović,asmir-begovic,G,False,0.0,0.0,90.0,0.0,0.0
2013-14,3964827,2,110,Stoke_City,Home,16303,18804,Cameron Jerome,cameron-jerome,F,True,0.0,0.0,4.0,0.0,0.0
2013-14,3964827,2,110,Stoke_City,Home,17063,39487,Erik Pieters,erik-pieters,D,False,0.0,0.0,90.0,0.0,0.0
2013-14,3964827,2,110,Stoke_City,Home,19524,12813,Jonathan Walters,jonathan-walters,F,False,0.0,0.0,90.0,0.0,0.0
2013-14,3964827,2,110,Stoke_City,Home,27314,37869,Ryan Shawcross,ryan-shawcross,D,False,0.0,1.0,90.0,0.0,0.0
2013-14,3964827,2,110,Stoke_City,Home,48988,50089,Geoff Cameron,geoff-cameron,D,False,0.0,0.0,90.0,0.0,0.0
2013-14,3964827,2,110,Stoke_City,Home,51652,,Steven​ N'Zonzi,steven-n-zonzi,M,False,0.0,0.0,90.0,0.0,0.0
2013-14,3964827,2,110,Stoke_City,Home,54311,61595,Marc Muniesa,marc-muniesa,D,True,,,,,
2013-14,3964849,3,110,Stoke_City,Away,540,1945,Thomas Sorensen,thomas-sorensen,G,True,,,,,
2013-14,3964849,3,110,Stoke_City,Away,572,3658,Jermaine Pennant,jermaine-pennant,M,True,0.0,1.0,14.0,0.0,0.0
2013-14,3964849,3,110,Stoke_City,Away,917,3773,Peter Crouch,peter-crouch,F,True,,,,,
