season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyMiss,penaltyWon,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest
2015-16,6768317,33,20,Southampton,Home,73763,56192,Cuco Martina,cuco-martina,D,False,2.0,,3.0,20.0,14.0,32.0,1.0,,5.0,,,,,,,1.0,3.0,4.0,,,1.0,,,,,,2.0,,90.0,,,,,,,6.8,,,,,2.0,,4.0,,6.0,,29.0,15.0,40.0,0,2.0,65.0,2.0,2.0,
2015-16,6768317,33,20,Southampton,Home,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,4.0,12.0,18.0,30.0,,1.0,8.0,,,,,,,1.0,3.0,3.0,,,2.0,,,,,5.0,1.0,,90.0,,,,,,,7.2,,,1.0,,8.0,,,,8.0,,17.0,22.0,39.0,1,1.0,57.0,,1.0,
2015-16,6768328,34,20,Southampton,Away,20756,40146,Ryan Bertrand,ryan-bertrand,D,False,2.0,,2.0,21.0,8.0,27.0,,2.0,5.0,,,1.0,,,,,2.0,4.0,,,,,,,,2.0,3.0,,90.0,,,,,,,6.8,,,1.0,,2.0,3.0,13.0,,3.0,,35.0,10.0,32.0,2,1.0,66.0,,,1.0
2015-16,6768328,34,20,Southampton,Away,24248,80447,Maya Yoshida,maya-yoshida,D,True,,,,4.0,7.0,11.0,,2.0,1.0,,,,,,,,,2.0,,,,,,,,1.0,,,52.0,,,,,,,6.5,,,,,4.0,,,,3.0,,8.0,8.0,16.0,0,,21.0,,,
2015-16,6768328,34,20,Southampton,Away,27622,38580,José Fonte,jose-fonte,D,False,,,2.0,5.0,8.0,13.0,2.0,2.0,1.0,,,,,,,,2.0,3.0,,,1.0,,,,,,,,38.0,,2.0,,,,,7.1,,,,,2.0,,,,3.0,,6.0,8.0,14.0,0,1.0,21.0,,1.0,
2015-16,6768328,34,20,Southampton,Away,73763,56192,Cuco Martina,cuco-martina,D,False,3.0,,8.0,28.0,16.0,41.0,,2.0,10.0,,,,,,,1.0,3.0,6.0,,,2.0,,,,,4.0,3.0,,90.0,,,,,,,7.6,,,,,1.0,,7.0,,11.0,,43.0,17.0,53.0,0,2.0,85.0,,2.0,
2015-16,6768328,34,20,Southampton,Away,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,4.0,15.0,9.0,24.0,1.0,3.0,3.0,,,,,,,,1.0,3.0,,,,,,,,,,,90.0,,,,,,,6.6,,,1.0,,2.0,,,,5.0,,19.0,11.0,30.0,1,,34.0,,,
2015-16,6768385,35,20,Southampton,Away,20756,40146,Ryan Bertrand,ryan-bertrand,D,False,2.0,,1.0,19.0,19.0,36.0,1.0,3.0,2.0,1.0,,,1.0,,,1.0,5.0,7.0,,,2.0,1.0,,,,4.0,1.0,,90.0,,1.0,,,,,7.3,,,,,1.0,,8.0,,1.0,,29.0,19.0,40.0,0,3.0,68.0,,1.0,
2015-16,6768385,35,20,Southampton,Away,24248,80447,Maya Yoshida,maya-yoshida,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768385,35,20,Southampton,Away,27622,38580,José Fonte,jose-fonte,D,False,,,5.0,14.0,42.0,56.0,2.0,2.0,6.0,,,,2.0,,,,5.0,3.0,,,1.0,,,,,1.0,,,90.0,,,,,,,6.3,,,,,2.0,,,,11.0,,23.0,47.0,70.0,0,1.0,76.0,,,
2015-16,6768385,35,20,Southampton,Away,73763,56192,Cuco Martina,cuco-martina,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768385,35,20,Southampton,Away,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,5.0,23.0,49.0,72.0,4.0,4.0,12.0,,,,1.0,,,,7.0,4.0,,,,,,,1.0,1.0,,,90.0,,1.0,,,,,6.7,,,1.0,,5.0,2.0,,,8.0,,27.0,51.0,78.0,1,,88.0,,,
2015-16,6768392,36,20,Southampton,Home,20756,40146,Ryan Bertrand,ryan-bertrand,D,False,,,1.0,14.0,14.0,28.0,1.0,2.0,8.0,,,,,,,1.0,4.0,4.0,,,1.0,,,,,2.0,,,90.0,,,,,,,6.3,,,,,3.0,3.0,4.0,,4.0,,22.0,17.0,35.0,0,,52.0,,,2.0
2015-16,6768392,36,20,Southampton,Home,24248,80447,Maya Yoshida,maya-yoshida,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768392,36,20,Southampton,Home,27622,38580,José Fonte,jose-fonte,D,False,,,3.0,12.0,19.0,31.0,1.0,3.0,2.0,1.0,,,,,,,1.0,6.0,,,,1.0,,,,2.0,1.0,,90.0,,,,,,,7.6,,,2.0,,4.0,,,,7.0,,16.0,21.0,37.0,2,3.0,50.0,,,
2015-16,6768392,36,20,Southampton,Home,73763,56192,Cuco Martina,cuco-martina,D,False,,,5.0,13.0,6.0,19.0,,,2.0,,,,2.0,,,,8.0,4.0,1.0,,5.0,,,,,4.0,2.0,,90.0,,,,,,,6.1,,,,,2.0,1.0,1.0,,7.0,1.0,18.0,6.0,23.0,0,4.0,53.0,2.0,,
2015-16,6768392,36,20,Southampton,Home,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,3.0,14.0,16.0,30.0,3.0,2.0,2.0,,,,1.0,,,1.0,5.0,5.0,,1.0,,,,,1.0,2.0,,,90.0,2.0,,,,,,6.8,,,,,2.0,1.0,,,4.0,,17.0,16.0,33.0,2,2.0,43.0,,,1.0
2015-16,6768398,37,20,Southampton,Away,20756,40146,Ryan Bertrand,ryan-bertrand,D,False,,,2.0,7.0,7.0,14.0,1.0,2.0,1.0,,,,,,,4.0,5.0,5.0,,,,,,,,3.0,,,90.0,,,,,,,6.2,,,,,,,2.0,,4.0,,13.0,8.0,19.0,0,2.0,47.0,,1.0,
2015-16,6768398,37,20,Southampton,Away,24248,80447,Maya Yoshida,maya-yoshida,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768398,37,20,Southampton,Away,27622,38580,José Fonte,jose-fonte,D,False,,,1.0,5.0,5.0,10.0,1.0,1.0,2.0,,,,,,,,3.0,3.0,,1.0,2.0,,,,,3.0,,,90.0,,1.0,,,,,7.0,,,,,12.0,,,,5.0,,8.0,9.0,17.0,0,2.0,37.0,,,
2015-16,6768398,37,20,Southampton,Away,73763,56192,Cuco Martina,cuco-martina,D,False,,,4.0,8.0,12.0,20.0,,,8.0,,,1.0,2.0,,,1.0,5.0,6.0,,,2.0,,,,,2.0,,,90.0,,,,,,,7.0,,,,,4.0,1.0,,,9.0,1.0,17.0,15.0,32.0,1,5.0,63.0,1.0,,1.0
2015-16,6768398,37,20,Southampton,Away,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,,1.0,12.0,13.0,,4.0,3.0,,,,1.0,,,,1.0,6.0,,,,,,,,2.0,,,90.0,,2.0,,,,,7.2,,,,,12.0,,,,5.0,,7.0,12.0,19.0,0,1.0,38.0,,1.0,
2015-16,6768370,38,20,Southampton,Home,20756,40146,Ryan Bertrand,ryan-bertrand,D,False,2.0,,3.0,21.0,10.0,29.0,1.0,1.0,5.0,,,1.0,,,,2.0,3.0,5.0,,,,,1.0,,,6.0,1.0,,90.0,1.0,1.0,,,,,7.8,,,1.0,,6.0,1.0,6.0,,5.0,,27.0,12.0,33.0,3,2.0,80.0,2.0,1.0,1.0
2015-16,6768370,38,20,Southampton,Home,24248,80447,Maya Yoshida,maya-yoshida,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768370,38,20,Southampton,Home,27622,38580,José Fonte,jose-fonte,D,False,,,1.0,15.0,12.0,27.0,,1.0,3.0,,,,,,,,,3.0,,,,,,,,,,,90.0,,2.0,,,,,7.2,,,,,13.0,,,,2.0,,16.0,13.0,29.0,0,1.0,48.0,,1.0,
2015-16,6768370,38,20,Southampton,Home,73763,56192,Cuco Martina,cuco-martina,D,False,2.0,,,24.0,5.0,27.0,,,5.0,,,,,,,,,5.0,,,,1.0,,,,1.0,2.0,,90.0,,1.0,,,,,7.9,,,,,6.0,,4.0,,2.0,,27.0,6.0,29.0,0,4.0,56.0,,1.0,
2015-16,6768370,38,20,Southampton,Home,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,6.0,12.0,19.0,31.0,1.0,5.0,3.0,,,,,,,,1.0,5.0,,,,,,,1.0,3.0,1.0,,90.0,,1.0,,,,,7.5,,,2.0,,4.0,,,,8.0,,15.0,21.0,36.0,2,,49.0,,,
