season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,blockedScoringAttempt,challengeLost,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyWon,possessionLostCtrl,rating,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2013-14,3964825,2,20,Southampton,Home,190839,106760,Luke Shaw,luke-shaw,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,46.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964825,2,20,Southampton,Home,227942,101184,Calum Chambers,calum-chambers,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964845,3,20,Southampton,Away,20283,18421,Danny Fox,danny-fox,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964845,3,20,Southampton,Away,24248,80447,Maya Yoshida,maya-yoshida,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3964845,3,20,Southampton,Away,27622,38580,José Fonte,jose-fonte,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964845,3,20,Southampton,Away,39480,38454,Dejan Lovren,dejan-lovren,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964845,3,20,Southampton,Away,43215,57328,Nathaniel Clyne,nathaniel-clyne,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3964845,3,20,Southampton,Away,190839,106760,Luke Shaw,luke-shaw,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3964845,3,20,Southampton,Away,227942,101184,Calum Chambers,calum-chambers,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965127,4,20,Southampton,Home,16764,15976,Jos Hooiveld,jos-hooiveld,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965127,4,20,Southampton,Home,27622,38580,José Fonte,jose-fonte,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965127,4,20,Southampton,Home,39480,38454,Dejan Lovren,dejan-lovren,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965127,4,20,Southampton,Home,43215,57328,Nathaniel Clyne,nathaniel-clyne,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965127,4,20,Southampton,Home,190839,106760,Luke Shaw,luke-shaw,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,77.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965127,4,20,Southampton,Home,227942,101184,Calum Chambers,calum-chambers,D,True,,,,,,,,,,,,,,,,,,0.0,0.0,,,,13.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965145,5,20,Southampton,Away,16764,15976,Jos Hooiveld,jos-hooiveld,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965145,5,20,Southampton,Away,27622,38580,José Fonte,jose-fonte,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965145,5,20,Southampton,Away,39480,38454,Dejan Lovren,dejan-lovren,D,False,,,,,,,,,,,,,,,,,,0.0,1.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965145,5,20,Southampton,Away,43215,57328,Nathaniel Clyne,nathaniel-clyne,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965145,5,20,Southampton,Away,190839,106760,Luke Shaw,luke-shaw,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965145,5,20,Southampton,Away,227942,101184,Calum Chambers,calum-chambers,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965167,6,20,Southampton,Home,16764,15976,Jos Hooiveld,jos-hooiveld,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965167,6,20,Southampton,Home,27622,38580,José Fonte,jose-fonte,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965167,6,20,Southampton,Home,39480,38454,Dejan Lovren,dejan-lovren,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965167,6,20,Southampton,Home,43215,57328,Nathaniel Clyne,nathaniel-clyne,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965167,6,20,Southampton,Home,190839,106760,Luke Shaw,luke-shaw,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965167,6,20,Southampton,Home,227942,101184,Calum Chambers,calum-chambers,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965189,7,20,Southampton,Home,16764,15976,Jos Hooiveld,jos-hooiveld,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965189,7,20,Southampton,Home,20283,18421,Danny Fox,danny-fox,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965189,7,20,Southampton,Home,27622,38580,José Fonte,jose-fonte,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965189,7,20,Southampton,Home,39480,38454,Dejan Lovren,dejan-lovren,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965189,7,20,Southampton,Home,43215,57328,Nathaniel Clyne,nathaniel-clyne,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965189,7,20,Southampton,Home,227942,101184,Calum Chambers,calum-chambers,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965207,8,20,Southampton,Away,16764,15976,Jos Hooiveld,jos-hooiveld,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965207,8,20,Southampton,Away,27622,38580,José Fonte,jose-fonte,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965207,8,20,Southampton,Away,39480,38454,Dejan Lovren,dejan-lovren,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965207,8,20,Southampton,Away,43215,57328,Nathaniel Clyne,nathaniel-clyne,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965207,8,20,Southampton,Away,190839,106760,Luke Shaw,luke-shaw,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965207,8,20,Southampton,Away,227942,101184,Calum Chambers,calum-chambers,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965229,9,20,Southampton,Home,16764,15976,Jos Hooiveld,jos-hooiveld,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965229,9,20,Southampton,Home,27622,38580,José Fonte,jose-fonte,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965229,9,20,Southampton,Home,39480,38454,Dejan Lovren,dejan-lovren,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965229,9,20,Southampton,Home,43215,57328,Nathaniel Clyne,nathaniel-clyne,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965229,9,20,Southampton,Home,190839,106760,Luke Shaw,luke-shaw,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965229,9,20,Southampton,Home,227942,101184,Calum Chambers,calum-chambers,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965251,10,20,Southampton,Away,16764,15976,Jos Hooiveld,jos-hooiveld,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965251,10,20,Southampton,Away,27622,38580,José Fonte,jose-fonte,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965251,10,20,Southampton,Away,39480,38454,Dejan Lovren,dejan-lovren,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965251,10,20,Southampton,Away,43215,57328,Nathaniel Clyne,nathaniel-clyne,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965251,10,20,Southampton,Away,190839,106760,Luke Shaw,luke-shaw,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965251,10,20,Southampton,Away,227942,101184,Calum Chambers,calum-chambers,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965269,11,20,Southampton,Home,16764,15976,Jos Hooiveld,jos-hooiveld,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965269,11,20,Southampton,Home,27622,38580,José Fonte,jose-fonte,D,False,,5.0,15.0,44.0,59.0,,4.0,7.0,,1.0,,1.0,3.0,7.0,,,2.0,0.0,0.0,3.0,,1.0,90.0,,1.0,0.0,,11.0,7.6,,1.0,,11.0,,,8.0,,24.0,44.0,68.0,2.0,2.0,90.0,,1.0,,2.0
2013-14,3965269,11,20,Southampton,Home,39480,38454,Dejan Lovren,dejan-lovren,D,False,,10.0,10.0,42.0,52.0,2.0,6.0,4.0,,1.0,,,2.0,8.0,,,,0.0,0.0,4.0,,,90.0,,1.0,0.0,,11.0,7.7,,,,10.0,1.0,,16.0,,18.0,43.0,61.0,1.0,1.0,84.0,1.0,1.0,1.0,1.0
2013-14,3965269,11,20,Southampton,Home,43215,57328,Nathaniel Clyne,nathaniel-clyne,D,False,3.0,,28.0,17.0,42.0,1.0,,4.0,,,,,3.0,1.0,,,,1.0,0.0,2.0,3.0,,90.0,,,0.0,,11.0,7.1,,,,3.0,3.0,3.0,1.0,,34.0,18.0,49.0,0.0,,69.0,,,1.0,
2013-14,3965269,11,20,Southampton,Home,190839,106760,Luke Shaw,luke-shaw,D,False,,1.0,16.0,22.0,38.0,3.0,2.0,10.0,,,,2.0,7.0,5.0,,,1.0,0.0,0.0,3.0,,,90.0,,,0.0,,13.0,6.7,,,,5.0,2.0,2.0,3.0,,23.0,23.0,44.0,0.0,1.0,72.0,,1.0,1.0,1.0
2013-14,3965269,11,20,Southampton,Home,227942,101184,Calum Chambers,calum-chambers,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965277,12,20,Southampton,Away,16764,15976,Jos Hooiveld,jos-hooiveld,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965277,12,20,Southampton,Away,24248,80447,Maya Yoshida,maya-yoshida,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965277,12,20,Southampton,Away,27622,38580,José Fonte,jose-fonte,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965277,12,20,Southampton,Away,43215,57328,Nathaniel Clyne,nathaniel-clyne,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965277,12,20,Southampton,Away,190839,106760,Luke Shaw,luke-shaw,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,46.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965277,12,20,Southampton,Away,227942,101184,Calum Chambers,calum-chambers,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965301,13,20,Southampton,Away,16764,15976,Jos Hooiveld,jos-hooiveld,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965301,13,20,Southampton,Away,24248,80447,Maya Yoshida,maya-yoshida,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965301,13,20,Southampton,Away,27622,38580,José Fonte,jose-fonte,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965301,13,20,Southampton,Away,39480,38454,Dejan Lovren,dejan-lovren,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965301,13,20,Southampton,Away,43215,57328,Nathaniel Clyne,nathaniel-clyne,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965301,13,20,Southampton,Away,190839,106760,Luke Shaw,luke-shaw,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965301,13,20,Southampton,Away,227942,101184,Calum Chambers,calum-chambers,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965325,14,20,Southampton,Home,16764,15976,Jos Hooiveld,jos-hooiveld,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965325,14,20,Southampton,Home,24248,80447,Maya Yoshida,maya-yoshida,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965325,14,20,Southampton,Home,27622,38580,José Fonte,jose-fonte,D,True,,,,,,,,,,,,,,,,,,0.0,0.0,,,,31.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965325,14,20,Southampton,Home,39480,38454,Dejan Lovren,dejan-lovren,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965325,14,20,Southampton,Home,43215,57328,Nathaniel Clyne,nathaniel-clyne,D,False,,,,,,,,,,,,,,,,,,1.0,0.0,,,,59.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965325,14,20,Southampton,Home,190839,106760,Luke Shaw,luke-shaw,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965325,14,20,Southampton,Home,227942,101184,Calum Chambers,calum-chambers,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965347,15,20,Southampton,Home,16764,15976,Jos Hooiveld,jos-hooiveld,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965347,15,20,Southampton,Home,24248,80447,Maya Yoshida,maya-yoshida,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965347,15,20,Southampton,Home,27622,38580,José Fonte,jose-fonte,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965347,15,20,Southampton,Home,39480,38454,Dejan Lovren,dejan-lovren,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965347,15,20,Southampton,Home,190839,106760,Luke Shaw,luke-shaw,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965347,15,20,Southampton,Home,227942,101184,Calum Chambers,calum-chambers,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965369,16,20,Southampton,Away,16764,15976,Jos Hooiveld,jos-hooiveld,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965369,16,20,Southampton,Away,24248,80447,Maya Yoshida,maya-yoshida,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965369,16,20,Southampton,Away,27622,38580,José Fonte,jose-fonte,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965369,16,20,Southampton,Away,39480,38454,Dejan Lovren,dejan-lovren,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965369,16,20,Southampton,Away,190839,106760,Luke Shaw,luke-shaw,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965369,16,20,Southampton,Away,227942,101184,Calum Chambers,calum-chambers,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965387,17,20,Southampton,Home,16764,15976,Jos Hooiveld,jos-hooiveld,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,1.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965387,17,20,Southampton,Home,20283,18421,Danny Fox,danny-fox,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,78.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965387,17,20,Southampton,Home,24248,80447,Maya Yoshida,maya-yoshida,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965387,17,20,Southampton,Home,27622,38580,José Fonte,jose-fonte,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965387,17,20,Southampton,Home,39480,38454,Dejan Lovren,dejan-lovren,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965387,17,20,Southampton,Home,227942,101184,Calum Chambers,calum-chambers,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965399,18,20,Southampton,Away,16764,15976,Jos Hooiveld,jos-hooiveld,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965399,18,20,Southampton,Away,20283,18421,Danny Fox,danny-fox,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965399,18,20,Southampton,Away,24248,80447,Maya Yoshida,maya-yoshida,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965399,18,20,Southampton,Away,27622,38580,José Fonte,jose-fonte,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965399,18,20,Southampton,Away,190839,106760,Luke Shaw,luke-shaw,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965399,18,20,Southampton,Away,227942,101184,Calum Chambers,calum-chambers,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965423,19,20,Southampton,Away,16764,15976,Jos Hooiveld,jos-hooiveld,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965423,19,20,Southampton,Away,24248,80447,Maya Yoshida,maya-yoshida,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965423,19,20,Southampton,Away,27622,38580,José Fonte,jose-fonte,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965423,19,20,Southampton,Away,39480,38454,Dejan Lovren,dejan-lovren,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965423,19,20,Southampton,Away,43215,57328,Nathaniel Clyne,nathaniel-clyne,D,True,,,,,,,,,,,,,,,,,,0.0,0.0,,,,2.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965423,19,20,Southampton,Away,190839,106760,Luke Shaw,luke-shaw,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965423,19,20,Southampton,Away,227942,101184,Calum Chambers,calum-chambers,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,88.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965447,20,20,Southampton,Home,16764,15976,Jos Hooiveld,jos-hooiveld,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965447,20,20,Southampton,Home,24248,80447,Maya Yoshida,maya-yoshida,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965447,20,20,Southampton,Home,27622,38580,José Fonte,jose-fonte,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965447,20,20,Southampton,Home,39480,38454,Dejan Lovren,dejan-lovren,D,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965447,20,20,Southampton,Home,43215,57328,Nathaniel Clyne,nathaniel-clyne,D,True,,,,,,,,,,,,,,,,,,0.0,0.0,,,,44.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,
