season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12436874,1,20,Southampton,Away,134361,88900,Jack Stephens,jack-stephens,D,False,,,,51.0,33.0,84.0,1.0,,3.0,,,,1.0,,,,3.0,1.0,,,0.0449206,,,1.0,0.0,,,,,,1.0,,90.0,,,,,,,,7.0,,6.9,,,,,2.0,,,,,1.0,55.0,35.0,90.0,0,1.0,99.0,1.0,,,
2024-25,12436874,1,20,Southampton,Away,166381,103914,Charlie Taylor,charlie-taylor,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436874,1,20,Southampton,Away,286085,171771,Jan Bednarek,jan-bednarek,D,False,,,8.0,35.0,42.0,77.0,1.0,2.0,5.0,,,,,,,,1.0,3.0,,,0.0254958,,,,0.0,,,,,1.0,1.0,,81.0,,,,,,,,5.0,,7.2,,,,,3.0,,,,8.0,,38.0,44.0,82.0,0,,87.0,,1.0,,
2024-25,12436874,1,20,Southampton,Away,555406,184386,James Bree,james-bree,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436874,1,20,Southampton,Away,823085,158534,Kyle Walker-Peters,kyle-walker-peters,D,False,,,1.0,41.0,19.0,60.0,1.0,,3.0,,,1.0,,,,,5.0,4.0,,,0.0828753,0.0577,,2.0,0.0,,,,,,,,81.0,,,,,,,,12.0,,7.0,,,1.0,,,4.0,4.0,,1.0,,49.0,21.0,66.0,2,,85.0,,2.0,2.0,
2024-25,12436874,1,20,Southampton,Away,905347,219279,Yukinari Sugawara,yukinari-sugawara,D,False,1.0,,1.0,5.0,11.0,15.0,,1.0,,1.0,,,,,,,,3.0,,,0.220023,,,,0.0,,,,,,1.0,,45.0,,,,,,,,13.0,,7.0,,,,,1.0,1.0,3.0,,2.0,,14.0,15.0,26.0,0,,41.0,,1.0,1.0,
2024-25,12436874,1,20,Southampton,Away,944200,244845,Nathan Wood,nathan-wood,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436874,1,20,Southampton,Away,980637,245719,Taylor Harwood-Bellis,taylor-harwood-bellis,D,False,,,2.0,35.0,46.0,81.0,3.0,,4.0,,,,,,,,5.0,1.0,,,0.020214,,,2.0,0.0,,,,,,1.0,,90.0,,1.0,,,,,,12.0,,7.0,,,,,2.0,,1.0,,5.0,,44.0,48.0,91.0,0,1.0,101.0,1.0,,,1.0
2024-25,12436900,2,20,Southampton,Home,134361,88900,Jack Stephens,jack-stephens,D,False,,,,39.0,54.0,93.0,2.0,1.0,2.0,,,,1.0,,,,5.0,4.0,,1.0,0.0327373,,,1.0,0.0,,,,,,,,90.0,,1.0,,,,,,6.0,,6.7,,,,,,1.0,,,1.0,,44.0,54.0,98.0,0,3.0,105.0,,,,2.0
2024-25,12436900,2,20,Southampton,Home,166381,103914,Charlie Taylor,charlie-taylor,D,True,,,,7.0,1.0,8.0,,,,,,,,,,,,,,,0.00875793,,,,0.0,,,,,,,,14.0,,,,,,,,2.0,,6.7,,,,,,,2.0,,,,9.0,1.0,8.0,0,,10.0,,,,
