season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2023-24,11352250,1,91,Bournemouth,Home,830659,221466,Marcos Senesi,marcos-senesi,D,False,,,3.0,12.0,31.0,43.0,2.0,1.0,7.0,,,,2.0,,,1.0,6.0,3.0,,,0.01723,0.0,0.0,1.0,,,,,,1.0,,,60.0,,1.0,,,,,,,10.0,,6.7,,,,,3.0,,,,8.0,,19.0,32.0,51.0,0,2.0,62.0,1.0,,,1.0
2023-24,11352250,1,91,Bournemouth,Home,865740,223911,Chris Mepham,chris-mepham,D,True,,,1.0,12.0,6.0,18.0,,,2.0,,,,,,,,,,,1.0,0.0104858,0.0,0.0,,,,,,,1.0,1.0,,30.0,,1.0,,,,,,,5.0,,6.6,,,,,,,1.0,,2.0,,14.0,9.0,22.0,0,,25.0,,,,
2023-24,11352250,1,91,Bournemouth,Home,943645,232980,Max Aarons,max-aarons,D,False,,,1.0,13.0,19.0,32.0,3.0,,3.0,,,,1.0,,,,6.0,6.0,,,0.0691013,0.0,0.0,1.0,,,,,,,1.0,,75.0,,,,,,,,,6.0,,6.9,,,,,,3.0,1.0,,1.0,,14.0,23.0,36.0,0,2.0,52.0,,2.0,2.0,
2023-24,11352250,1,91,Bournemouth,Home,1023567,477580,Ilya Zabarnyi,illia-zabarnyi,D,False,,,4.0,17.0,60.0,77.0,5.0,4.0,7.0,,,,1.0,,,,8.0,5.0,,,0.0122389,0.0,0.0,1.0,,,,,,1.0,,,90.0,,1.0,,,,,,,20.0,,6.5,,,,,,1.0,,,15.0,,31.0,65.0,96.0,0,1.0,102.0,,,,1.0
2023-24,11352250,1,91,Bournemouth,Home,1097425,544877,Miloš Kerkez,milos-kerkez,D,False,1.0,,2.0,13.0,19.0,31.0,2.0,4.0,6.0,,,,1.0,,,1.0,6.0,10.0,,,0.0492852,0.0,0.0,,,,,,,,1.0,,90.0,,,,,,,,,17.0,,6.8,,,,,3.0,3.0,4.0,,3.0,,22.0,22.0,40.0,0,2.0,75.0,1.0,3.0,1.0,1.0
2023-24,11352250,1,91,Bournemouth,Home,1156586,463981,James Hill,james-hill,D,True,,,2.0,9.0,1.0,10.0,,1.0,,,,,,,,1.0,2.0,1.0,,,0.00818232,0.0,0.0,1.0,,,,,,,,,15.0,,,,,,,,,2.0,,6.6,,,,,,,,,2.0,,10.0,1.0,11.0,0,,13.0,,,,
2023-24,11352367,2,91,Bournemouth,Away,830659,221466,Marcos Senesi,marcos-senesi,D,False,,,2.0,11.0,17.0,28.0,1.0,,8.0,,,,3.0,,,,6.0,4.0,,,0.0633266,,,2.0,,,,,,2.0,1.0,,84.0,,,,,,,,,12.0,,6.6,,,,,8.0,,,,6.0,,17.0,21.0,38.0,0,4.0,59.0,,,,3.0
2023-24,11352367,2,91,Bournemouth,Away,865167,235530,Lloyd Kelly,lloyd-kelly,D,True,,,,4.0,6.0,10.0,,,2.0,,,,,,,,,,,,0.00070353,,,,,,,,,,,,14.0,,,,,,,,,3.0,,6.5,,,,,,,,,1.0,,6.0,7.0,13.0,0,,14.0,,,,
2023-24,11352367,2,91,Bournemouth,Away,865740,223911,Chris Mepham,chris-mepham,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352367,2,91,Bournemouth,Away,943645,232980,Max Aarons,max-aarons,D,False,1.0,,,12.0,14.0,25.0,1.0,2.0,6.0,,,1.0,2.0,,,,6.0,9.0,,,0.0151616,0.0221,,1.0,,,,,,,,,90.0,,2.0,,,,,,,13.0,,6.5,,,,,4.0,2.0,2.0,,2.0,,17.0,18.0,33.0,1,2.0,63.0,,5.0,,2.0
2023-24,11352367,2,91,Bournemouth,Away,1023567,477580,Ilya Zabarnyi,illia-zabarnyi,D,False,,,1.0,7.0,23.0,30.0,2.0,2.0,4.0,,,,1.0,,,,3.0,4.0,,,0.00106039,,,,,,,,,2.0,,,90.0,,4.0,,,,,,,8.0,,6.9,,,,,5.0,1.0,,,7.0,,13.0,24.0,37.0,0,,56.0,1.0,1.0,1.0,
2023-24,11352367,2,91,Bournemouth,Away,1097425,544877,Miloš Kerkez,milos-kerkez,D,False,1.0,,,11.0,14.0,24.0,1.0,3.0,5.0,,,,1.0,,,,5.0,9.0,,,0.00827889,,,2.0,,,,,,4.0,,,90.0,,,,,,,,,16.0,,6.7,,,,,3.0,2.0,2.0,,,,17.0,16.0,31.0,0,5.0,65.0,3.0,,1.0,2.0
2023-24,11352367,2,91,Bournemouth,Away,1156586,463981,James Hill,james-hill,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352437,3,91,Bournemouth,Home,830659,221466,Marcos Senesi,marcos-senesi,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352437,3,91,Bournemouth,Home,865167,235530,Lloyd Kelly,lloyd-kelly,D,False,,,2.0,11.0,28.0,39.0,,2.0,7.0,,,,2.0,,,,3.0,5.0,,,0.00582268,0.0,0.0,1.0,,,,,,,,,90.0,,,,,,,,,8.0,,6.3,,,,,1.0,1.0,,,8.0,,17.0,30.0,47.0,0,2.0,52.0,,,1.0,1.0
2023-24,11352437,3,91,Bournemouth,Home,865740,223911,Chris Mepham,chris-mepham,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
