season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2022-23,10385530,2,91,Bournemouth,Away,1156586,463981,James Hill,james-hill,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385519,3,91,Bournemouth,Home,44566,54469,Adam Smith,adam-smith,D,False,2.0,,,19.0,11.0,28.0,1.0,1.0,6.0,,,,2.0,,,4.0,4.0,,,0.0625407,0.0,0.0,1.0,,,,,,1.0,2.0,,90.0,,1.0,,,,11.0,,6.7,,,,,,1.0,3.0,,3.0,,27.0,12.0,36.0,0,2.0,52.0,2.0,,1.0,1.0
2022-23,10385519,3,91,Bournemouth,Home,583450,154131,Jack Stacey,jack-stacey,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385519,3,91,Bournemouth,Home,830659,221466,Marcos Senesi,marcos-senesi,D,False,,,2.0,4.0,14.0,18.0,,1.0,2.0,,,,2.0,,,2.0,3.0,,,0.00065186,0.0,0.0,,,,,,,,,,45.0,,,,,,1.0,,6.2,,,,,1.0,,,,3.0,,4.0,15.0,19.0,0,2.0,22.0,,,,1.0
2022-23,10385519,3,91,Bournemouth,Home,865167,235530,Lloyd Kelly,lloyd-kelly,D,False,1.0,,1.0,12.0,33.0,44.0,,2.0,4.0,,,,,,,,6.0,,,0.0557331,0.0,0.0,,,,,,,1.0,1.0,,90.0,,1.0,,,,15.0,,7.0,,,,,,,3.0,,3.0,,17.0,38.0,52.0,0,3.0,70.0,,1.0,,2.0
2022-23,10385519,3,91,Bournemouth,Home,865740,223911,Chris Mepham,chris-mepham,D,False,,,3.0,10.0,33.0,43.0,4.0,2.0,3.0,,,,,,,6.0,4.0,,,0.00257289,0.0323,0.0664,2.0,,,,,,2.0,,,90.0,1.0,,,,,14.0,,6.5,,,,,4.0,,,,8.0,,13.0,44.0,57.0,1,2.0,70.0,,,,
2022-23,10385519,3,91,Bournemouth,Home,1156586,463981,James Hill,james-hill,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385547,4,91,Bournemouth,Away,44566,54469,Adam Smith,adam-smith,D,False,,,,2.0,8.0,10.0,1.0,,2.0,,,,,,,2.0,4.0,,,0.00032523,0.0,0.0,1.0,,,,,,,,,45.0,,,,,,8.0,,5.9,,,,,,,,,2.0,,4.0,9.0,13.0,0,4.0,23.0,2.0,,,2.0
2022-23,10385547,4,91,Bournemouth,Away,583450,154131,Jack Stacey,jack-stacey,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385547,4,91,Bournemouth,Away,830659,221466,Marcos Senesi,marcos-senesi,D,False,,,4.0,4.0,18.0,22.0,,,3.0,,,,,,,,4.0,,,0.00110902,0.0,0.0,,,,,,,2.0,,,90.0,,,,,,4.0,,5.9,,,,,4.0,,,,5.0,,5.0,21.0,26.0,0,4.0,40.0,,,,2.0
2022-23,10385547,4,91,Bournemouth,Away,865740,223911,Chris Mepham,chris-mepham,D,False,,,1.0,3.0,24.0,27.0,,,4.0,,,,1.0,,,2.0,1.0,,,0.0003773,0.0,0.0,,,,,,,,,,82.0,,,1.0,,,8.0,,4.8,,,,,4.0,1.0,,,6.0,,6.0,28.0,34.0,0,,42.0,,1.0,,
2022-23,10385547,4,91,Bournemouth,Away,1130222,,Owen Bevan,owen-bevan,D,True,,,,,2.0,2.0,,,1.0,,,,,,,,,,,5.29e-06,0.0,0.0,,,,,,,,,,8.0,,,,,,1.0,,6.3,,,,,,,,,1.0,,,3.0,3.0,0,,3.0,,,,
2022-23,10385547,4,91,Bournemouth,Away,1156586,463981,James Hill,james-hill,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385759,5,91,Bournemouth,Home,44566,54469,Adam Smith,adam-smith,D,False,,,4.0,7.0,13.0,20.0,3.0,1.0,2.0,,,,,,,6.0,6.0,,,0.0898693,0.0,0.0,3.0,,,,,,1.0,,,90.0,,1.0,,,,8.0,,7.1,,,,,1.0,1.0,,,8.0,,10.0,16.0,26.0,0,3.0,45.0,1.0,2.0,,3.0
2022-23,10385759,5,91,Bournemouth,Home,106920,81012,Ryan Fredericks,ryan-fredericks,D,True,,,,1.0,,1.0,1.0,1.0,,,,,,,1.0,2.0,1.0,,,0.00101094,0.0,0.0,,,,,,,,,,21.0,,,,,,3.0,,6.4,,,,,2.0,,,,1.0,,2.0,1.0,3.0,0,,7.0,,,,
2022-23,10385759,5,91,Bournemouth,Home,583450,154131,Jack Stacey,jack-stacey,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385759,5,91,Bournemouth,Home,830659,221466,Marcos Senesi,marcos-senesi,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385759,5,91,Bournemouth,Home,865167,235530,Lloyd Kelly,lloyd-kelly,D,False,,,3.0,6.0,25.0,31.0,,1.0,5.0,,,,,1.0,,,2.0,,,0.0633382,0.0,0.0,,,,,,,1.0,,,90.0,,2.0,,,,13.0,,7.8,,,,,4.0,,1.0,,10.0,,13.0,27.0,39.0,0,1.0,54.0,2.0,,,1.0
2022-23,10385759,5,91,Bournemouth,Home,865740,223911,Chris Mepham,chris-mepham,D,False,,,1.0,1.0,28.0,29.0,3.0,1.0,1.0,,,,,,,5.0,4.0,,,0.00063021,0.0,0.0,2.0,,,,,,1.0,,,90.0,,,,,,2.0,,7.3,,,,,8.0,,,,1.0,,3.0,28.0,31.0,0,3.0,45.0,,,,3.0
2022-23,10385759,5,91,Bournemouth,Home,1156586,463981,James Hill,james-hill,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385600,6,91,Bournemouth,Away,44566,54469,Adam Smith,adam-smith,D,False,,,1.0,13.0,29.0,42.0,1.0,3.0,4.0,,,,2.0,,,5.0,4.0,,,0.00436252,0.0,0.0,1.0,,,,,,1.0,,,90.0,,,,,,14.0,,6.1,,,,,3.0,2.0,2.0,,6.0,,21.0,33.0,52.0,0,,73.0,,,1.0,
2022-23,10385600,6,91,Bournemouth,Away,106920,81012,Ryan Fredericks,ryan-fredericks,D,True,,,1.0,6.0,6.0,12.0,1.0,1.0,1.0,,,,,,1.0,2.0,2.0,,,0.0185915,0.0,0.0,,,,,,,,,,45.0,,,,,,9.0,,6.6,,,,,2.0,,1.0,,4.0,,11.0,8.0,18.0,0,,31.0,,1.0,,
2022-23,10385600,6,91,Bournemouth,Away,134361,88900,Jack Stephens,jack-stephens,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385600,6,91,Bournemouth,Away,583450,154131,Jack Stacey,jack-stacey,D,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,0,,1.0,,,,
2022-23,10385600,6,91,Bournemouth,Away,830659,221466,Marcos Senesi,marcos-senesi,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385600,6,91,Bournemouth,Away,865167,235530,Lloyd Kelly,lloyd-kelly,D,False,,,2.0,10.0,27.0,37.0,4.0,2.0,9.0,,,,,,,5.0,2.0,,,0.10409,0.0,0.0,2.0,1.0,,,,,,1.0,,90.0,,,,1.0,,10.0,,6.2,,,,,6.0,,,,9.0,,17.0,29.0,46.0,0,,55.0,1.0,,,
2022-23,10385600,6,91,Bournemouth,Away,865740,223911,Chris Mepham,chris-mepham,D,False,,,,3.0,32.0,35.0,,,3.0,,,,,,1.0,2.0,2.0,,,0.0011594,0.0,0.0,1.0,,,,,,,,,90.0,,3.0,,,,10.0,,6.7,,,,,9.0,,,,7.0,,10.0,34.0,44.0,0,1.0,60.0,,1.0,,
2022-23,11077408,7,91,Bournemouth,Home,44566,54469,Adam Smith,adam-smith,D,False,,,,3.0,7.0,10.0,,5.0,,,,,4.0,,,4.0,8.0,,,0.00174007,0.0,0.0,1.0,,,,,,,,,90.0,,,,,,8.0,,6.1,,,,,2.0,,1.0,,,,6.0,12.0,17.0,0,3.0,28.0,,,,1.0
2022-23,11077408,7,91,Bournemouth,Home,134361,88900,Jack Stephens,jack-stephens,D,False,,,1.0,10.0,34.0,44.0,1.0,1.0,12.0,,,,1.0,,,3.0,1.0,,,0.0134699,0.115,0.0,1.0,,,,,,1.0,,,90.0,,,,,,9.0,,6.2,,,1.0,,,,,,4.0,,13.0,40.0,53.0,1,,58.0,,,,
2022-23,11077408,7,91,Bournemouth,Home,830659,221466,Marcos Senesi,marcos-senesi,D,False,1.0,,4.0,8.0,23.0,30.0,,,7.0,,,,1.0,,,4.0,1.0,,,0.078426,0.0,0.0,3.0,,,,,,3.0,1.0,,85.0,,,,,,10.0,,6.7,,,,,4.0,,1.0,,6.0,,10.0,30.0,39.0,0,1.0,49.0,1.0,,,
2022-23,11077408,7,91,Bournemouth,Home,865167,235530,Lloyd Kelly,lloyd-kelly,D,False,,,3.0,14.0,16.0,30.0,3.0,,5.0,,,,1.0,,,5.0,1.0,,,0.00761889,0.0,0.0,,,,,,,1.0,,,90.0,,1.0,,,,8.0,,6.3,,,,,,1.0,,,6.0,,16.0,20.0,36.0,0,1.0,55.0,,,,
2022-23,11077408,7,91,Bournemouth,Home,875295,244704,Matías Viña,matias-vina,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,11077408,7,91,Bournemouth,Home,1023567,477580,Ilya Zabarnyi,illia-zabarnyi,D,True,,,,,1.0,1.0,,,,,,,1.0,,,1.0,,,,2.87e-05,0.0,0.0,,,,,,,,,,12.0,,,,,,,,6.0,,,,,,,,,,,,1.0,1.0,0,,1.0,,,,
2022-23,10385624,8,91,Bournemouth,Away,44566,54469,Adam Smith,adam-smith,D,False,,,2.0,4.0,11.0,15.0,1.0,1.0,4.0,,,,,,1.0,3.0,4.0,,,0.0063156,0.0,0.0,,,,,,,,,,90.0,,,,,,16.0,,6.5,,,,,2.0,2.0,,,3.0,,10.0,14.0,24.0,0,2.0,42.0,1.0,,1.0,1.0
2022-23,10385624,8,91,Bournemouth,Away,134361,88900,Jack Stephens,jack-stephens,D,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385624,8,91,Bournemouth,Away,583450,154131,Jack Stacey,jack-stacey,D,True,,,,,1.0,1.0,,,2.0,,,,,,,,2.0,,,3.5e-06,0.0,0.0,,,,,,,,,,11.0,,,,,,2.0,,6.8,,,,,1.0,1.0,,,1.0,,1.0,1.0,2.0,0,1.0,6.0,1.0,,1.0,1.0
2022-23,10385624,8,91,Bournemouth,Away,830659,221466,Marcos Senesi,marcos-senesi,D,False,,,,2.0,13.0,15.0,,,3.0,,,,,,,1.0,,,,0.00029364,0.0,0.0,1.0,,,,,,1.0,,,90.0,,,,,,14.0,,6.6,,,,,7.0,,,,3.0,,6.0,20.0,26.0,0,,42.0,,,,
2022-23,10385624,8,91,Bournemouth,Away,865740,223911,Chris Mepham,chris-mepham,D,False,,,1.0,2.0,13.0,15.0,3.0,3.0,3.0,,,,1.0,,,4.0,4.0,,,0.00313024,0.0,0.0,1.0,,,,,,,,,90.0,,,,,,6.0,,6.5,,,,,5.0,,,,3.0,,4.0,17.0,21.0,0,1.0,30.0,,,,
2022-23,10385748,9,91,Bournemouth,Home,44566,54469,Adam Smith,adam-smith,D,False,1.0,,5.0,18.0,20.0,37.0,2.0,,5.0,,,,1.0,,,3.0,2.0,,,0.0591306,0.0,0.0,,,,,,,1.0,1.0,,90.0,,,,,,11.0,,7.1,,,,,1.0,,2.0,,11.0,,25.0,22.0,45.0,0,2.0,60.0,,,,2.0
2022-23,10385748,9,91,Bournemouth,Home,134361,88900,Jack Stephens,jack-stephens,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385748,9,91,Bournemouth,Home,583450,154131,Jack Stacey,jack-stacey,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385748,9,91,Bournemouth,Home,830659,221466,Marcos Senesi,marcos-senesi,D,False,1.0,,1.0,16.0,22.0,37.0,,,6.0,,,,,,,,3.0,,,0.0747447,0.0,0.0,,,,,,,3.0,1.0,,90.0,,,,,,10.0,,7.4,,,,,3.0,1.0,2.0,,3.0,,22.0,26.0,46.0,0,2.0,60.0,,,1.0,2.0
2022-23,10385748,9,91,Bournemouth,Home,865740,223911,Chris Mepham,chris-mepham,D,False,,,1.0,2.0,22.0,24.0,2.0,1.0,4.0,,,,,,,3.0,4.0,,,0.00137818,0.0,0.0,1.0,,,,,,1.0,,,90.0,,4.0,,,,7.0,,7.5,,,,,2.0,,,,5.0,,7.0,23.0,30.0,0,2.0,42.0,,1.0,,2.0
2022-23,10385748,9,91,Bournemouth,Home,1156586,463981,James Hill,james-hill,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385649,10,91,Bournemouth,Home,44566,54469,Adam Smith,adam-smith,D,False,,,1.0,10.0,19.0,29.0,,,6.0,,,,1.0,,,2.0,2.0,,,0.0214596,0.0,0.0,,,,,,,4.0,,,90.0,,,,,,6.0,,6.6,,,,,2.0,1.0,,,4.0,,13.0,21.0,34.0,0,1.0,49.0,,1.0,,1.0
2022-23,10385649,10,91,Bournemouth,Home,106920,81012,Ryan Fredericks,ryan-fredericks,D,False,,,,15.0,10.0,25.0,2.0,,2.0,,,,,,,3.0,2.0,,,0.0181444,0.0,0.0,1.0,,,,,,,,,72.0,,,,,,18.0,,6.3,,,,,1.0,3.0,6.0,,,,27.0,12.0,33.0,0,,54.0,2.0,,2.0,
2022-23,10385649,10,91,Bournemouth,Home,134361,88900,Jack Stephens,jack-stephens,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385649,10,91,Bournemouth,Home,583450,154131,Jack Stacey,jack-stacey,D,True,,,1.0,5.0,2.0,7.0,,,1.0,,,,,,,2.0,1.0,,,0.00586684,0.0,0.0,,,,,,,1.0,,,18.0,,,,,,5.0,,6.6,,,,,1.0,2.0,,,1.0,1.0,6.0,3.0,9.0,0,1.0,19.0,,,,1.0
2022-23,10385649,10,91,Bournemouth,Home,830659,221466,Marcos Senesi,marcos-senesi,D,False,,,3.0,13.0,36.0,49.0,1.0,,5.0,,,,,,,1.0,3.0,,,0.0106859,0.0,0.0,,,,,,,1.0,,,90.0,,2.0,,,,6.0,,7.2,,,,,3.0,,1.0,,7.0,,17.0,37.0,53.0,0,3.0,65.0,,,,2.0
2022-23,10385649,10,91,Bournemouth,Home,865740,223911,Chris Mepham,chris-mepham,D,False,,,2.0,15.0,39.0,54.0,1.0,1.0,3.0,,,,,,,1.0,4.0,,,0.00436147,0.1298,0.0,,,,,,,1.0,,,90.0,,,,,,8.0,,7.0,,,1.0,,4.0,1.0,,,4.0,,16.0,44.0,60.0,1,2.0,75.0,2.0,,1.0,2.0
2022-23,10385696,11,91,Bournemouth,Away,44566,54469,Adam Smith,adam-smith,D,False,,,1.0,5.0,8.0,13.0,1.0,3.0,1.0,,1.0,,1.0,,,2.0,3.0,,,0.00141766,0.2582,0.6056,,,,,,,,,,90.0,1.0,2.0,,,,8.0,,6.6,,,,,7.0,,,,2.0,,6.0,9.0,15.0,1,,36.0,1.0,,,
2022-23,10385696,11,91,Bournemouth,Away,106920,81012,Ryan Fredericks,ryan-fredericks,D,False,,,,3.0,8.0,11.0,2.0,,4.0,,,,,,,5.0,,,,0.00464938,0.0,0.0,2.0,,,,,,,,,90.0,,,,,,7.0,,6.1,,,,,6.0,1.0,,,2.0,,5.0,12.0,17.0,0,,33.0,,,,
2022-23,10385696,11,91,Bournemouth,Away,134361,88900,Jack Stephens,jack-stephens,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385696,11,91,Bournemouth,Away,583450,154131,Jack Stacey,jack-stacey,D,True,,,,,,,,1.0,,,,,,,,,1.0,,,0.0,0.0,0.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,1.0,,1.0,0,,2.0,,,,
2022-23,10385696,11,91,Bournemouth,Away,830659,221466,Marcos Senesi,marcos-senesi,D,False,,,4.0,8.0,12.0,20.0,2.0,,5.0,,,,1.0,,,3.0,,,,0.00250027,0.0,0.0,,,,,,,2.0,,,90.0,,2.0,,,,10.0,,6.7,,,,,8.0,,,,9.0,,16.0,13.0,29.0,0,,45.0,1.0,,,
2022-23,10385696,11,91,Bournemouth,Away,865740,223911,Chris Mepham,chris-mepham,D,False,,,2.0,6.0,18.0,24.0,1.0,4.0,4.0,,,,,,,2.0,4.0,,,0.00173244,0.0499,0.0,1.0,,,,,,,,,90.0,,,,,,11.0,,6.6,,,1.0,,9.0,,,,5.0,,11.0,24.0,35.0,1,,48.0,,,,
2022-23,10385755,12,91,Bournemouth,Home,44566,54469,Adam Smith,adam-smith,D,False,2.0,,3.0,32.0,34.0,64.0,1.0,1.0,8.0,,,,,,,4.0,3.0,,,0.168391,0.0,0.0,3.0,,,,,,1.0,1.0,,90.0,,1.0,,,,7.0,,7.0,,,,,,,3.0,,7.0,,36.0,37.0,70.0,0,1.0,83.0,,1.0,,
2022-23,10385755,12,91,Bournemouth,Home,106920,81012,Ryan Fredericks,ryan-fredericks,D,False,1.0,,2.0,23.0,17.0,39.0,1.0,1.0,3.0,,,,,,,2.0,1.0,,,0.254278,0.0,0.0,,,,,,,,1.0,,83.0,,1.0,,,,16.0,,6.9,,,,,1.0,1.0,4.0,,2.0,,33.0,21.0,50.0,0,,67.0,1.0,,,
2022-23,10385755,12,91,Bournemouth,Home,583450,154131,Jack Stacey,jack-stacey,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385755,12,91,Bournemouth,Home,830659,221466,Marcos Senesi,marcos-senesi,D,False,,,6.0,22.0,36.0,58.0,1.0,1.0,4.0,,,,,,,1.0,4.0,,,0.0323458,0.1354,0.0,,,,,,,2.0,1.0,,77.0,,,,,,14.0,,7.1,,,1.0,,,,,,10.0,,28.0,40.0,68.0,1,2.0,85.0,2.0,1.0,,
2022-23,10385755,12,91,Bournemouth,Home,865740,223911,Chris Mepham,chris-mepham,D,False,,,4.0,17.0,34.0,51.0,,2.0,6.0,,,,1.0,,,1.0,5.0,,,0.026032,0.0,0.0,,,,,,,1.0,1.0,,90.0,,1.0,,,,8.0,,6.9,,,,,2.0,,,,8.0,,21.0,38.0,59.0,0,1.0,70.0,,2.0,,
2022-23,10385359,13,91,Bournemouth,Away,44566,54469,Adam Smith,adam-smith,D,False,1.0,,1.0,15.0,23.0,37.0,2.0,1.0,4.0,,,,,,1.0,4.0,4.0,,,0.0395414,0.0,0.0,,,,,,,,,,90.0,,,,,,8.0,,6.4,,,,,,1.0,1.0,,2.0,,17.0,24.0,40.0,0,2.0,58.0,,1.0,,1.0
2022-23,10385359,13,91,Bournemouth,Away,106920,81012,Ryan Fredericks,ryan-fredericks,D,False,,,,4.0,6.0,10.0,2.0,1.0,,,,,1.0,,,3.0,3.0,,,0.00179971,0.0,0.0,,,,,,,,,,57.0,,,,,,6.0,,6.4,,,,,2.0,1.0,,,,,8.0,7.0,15.0,0,1.0,28.0,,,1.0,1.0
2022-23,10385359,13,91,Bournemouth,Away,134361,88900,Jack Stephens,jack-stephens,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385359,13,91,Bournemouth,Away,583450,154131,Jack Stacey,jack-stacey,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385359,13,91,Bournemouth,Away,830659,221466,Marcos Senesi,marcos-senesi,D,False,,,3.0,15.0,25.0,40.0,1.0,3.0,7.0,,,,,,1.0,4.0,8.0,,,0.0104775,0.0,0.0,1.0,,,,,,1.0,,,90.0,,2.0,,,,19.0,,6.9,,,,,6.0,1.0,,,11.0,,24.0,31.0,55.0,0,4.0,77.0,2.0,2.0,,3.0
2022-23,10385359,13,91,Bournemouth,Away,865740,223911,Chris Mepham,chris-mepham,D,False,,,3.0,12.0,39.0,51.0,1.0,3.0,4.0,,,,,,1.0,3.0,3.0,,,0.0102584,0.0,0.0,1.0,,,,,,1.0,,,90.0,,4.0,,,,3.0,,7.2,,,,,7.0,,,,4.0,,13.0,39.0,52.0,0,,66.0,,,,
2022-23,10385366,14,91,Bournemouth,Home,44566,54469,Adam Smith,adam-smith,D,False,1.0,,1.0,5.0,17.0,21.0,,1.0,2.0,1.0,,,,,,1.0,2.0,,,0.248428,0.0,0.0,1.0,1.0,,,,,,1.0,,90.0,,,,,,7.0,,6.7,,,,,5.0,,1.0,,5.0,,10.0,19.0,28.0,0,1.0,40.0,,,,1.0
2022-23,10385366,14,91,Bournemouth,Home,106920,81012,Ryan Fredericks,ryan-fredericks,D,True,,,,1.0,,1.0,,,,,,,1.0,,,1.0,,,,0.00114337,0.0,0.0,,,,,,,,,,12.0,,,,,,2.0,,6.0,,,,,1.0,,,,,,3.0,,3.0,0,,5.0,,,,
