season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2018-19,7827862,1,91,Bournemouth,Home,15152,15149,Simon Francis,simon-francis,D,True,,,,5.0,3.0,8.0,1.0,2.0,,,,,1.0,,,,4.0,3.0,,,2.0,1.0,,,,,1.0,,23.0,,1.0,,,,,,5.0,,7.1,,,,,,1.0,1.0,,,,8.0,3.0,10.0,0,,17.0,1.0,,1.0,
2018-19,7827862,1,91,Bournemouth,Home,19343,40387,Dan Gosling,dan-gosling,D,False,1.0,,4.0,29.0,28.0,56.0,5.0,4.0,7.0,,,,2.0,,,2.0,9.0,10.0,,,,,,,,,,,90.0,,,,,,,,19.0,,7.1,,,1.0,,4.0,2.0,1.0,,10.0,,43.0,30.0,72.0,1,4.0,91.0,1.0,,2.0,1.0
2018-19,7827862,1,91,Bournemouth,Home,21501,41320,Charlie Daniels,charlie-daniels,D,False,1.0,,2.0,18.0,19.0,36.0,3.0,4.0,7.0,,,,1.0,,,,6.0,5.0,,,1.0,,,,,1.0,1.0,,90.0,,,,,,,,17.0,,6.8,,,,,4.0,2.0,1.0,,4.0,,27.0,22.0,48.0,0,,80.0,2.0,,1.0,
2018-19,7827862,1,91,Bournemouth,Home,42707,56917,Steve Cook,steve-cook,D,False,,,5.0,17.0,33.0,50.0,7.0,7.0,7.0,,,,1.0,,,,12.0,8.0,,,3.0,,,,,2.0,,,90.0,,,,,,,,17.0,,6.9,,,,,11.0,1.0,,,13.0,,28.0,38.0,66.0,0,1.0,83.0,,,,
2018-19,7827862,1,91,Bournemouth,Home,44566,54469,Adam Smith,adam-smith,D,False,,,1.0,21.0,16.0,37.0,2.0,,5.0,,,,2.0,,,,5.0,3.0,,,1.0,,,,,,1.0,,89.0,,,,,,,,9.0,,6.8,,,,,5.0,,1.0,,3.0,,26.0,18.0,43.0,0,2.0,64.0,,1.0,,1.0
2018-19,7827862,1,91,Bournemouth,Home,149663,126184,Nathan Aké,nathan-ake,D,False,,,3.0,15.0,41.0,56.0,3.0,1.0,6.0,,,,1.0,,,,4.0,2.0,,,,,,,,,,,90.0,,2.0,,,,,,3.0,,7.3,,,,,8.0,,,,5.0,,17.0,42.0,59.0,0,1.0,70.0,,,,1.0
2018-19,7827862,1,91,Bournemouth,Home,303638,149484,Tyrone Mings,tyrone-mings,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827909,2,91,Bournemouth,Away,15152,15149,Simon Francis,simon-francis,D,True,,,2.0,3.0,,3.0,,,,,,,,,,,,,,,,,,,,1.0,,,12.0,,,,,,,,1.0,,6.7,,,,,3.0,,,,3.0,,4.0,,4.0,0,,9.0,,,,
2018-19,7827909,2,91,Bournemouth,Away,19343,40387,Dan Gosling,dan-gosling,D,False,,,4.0,12.0,17.0,29.0,1.0,2.0,6.0,,,,,,,1.0,7.0,4.0,,,4.0,,,,,1.0,1.0,,90.0,,,,,,,,12.0,,6.3,,,,,3.0,2.0,,,7.0,,20.0,19.0,39.0,0,1.0,49.0,,,1.0,
2018-19,7827909,2,91,Bournemouth,Away,21501,41320,Charlie Daniels,charlie-daniels,D,False,1.0,,1.0,7.0,14.0,20.0,1.0,1.0,3.0,,,,,,,1.0,3.0,7.0,,,,,,,,,1.0,,90.0,,,,,,,,12.0,,7.0,,,,,3.0,2.0,1.0,,3.0,,10.0,18.0,27.0,0,4.0,51.0,,1.0,1.0,3.0
2018-19,7827909,2,91,Bournemouth,Away,42707,56917,Steve Cook,steve-cook,D,False,,,1.0,6.0,9.0,15.0,2.0,3.0,6.0,,,,,,,,3.0,5.0,,,1.0,1.0,1.0,,,,1.0,,90.0,1.0,2.0,,,,,,5.0,,8.6,,,,,11.0,,,,4.0,,9.0,9.0,18.0,1,2.0,39.0,,,,2.0
2018-19,7827909,2,91,Bournemouth,Away,44566,54469,Adam Smith,adam-smith,D,False,,,,19.0,11.0,30.0,1.0,2.0,4.0,,,,3.0,,,2.0,7.0,7.0,,,,,,,,3.0,,,90.0,,,,,,,,8.0,,6.8,,,1.0,,3.0,3.0,,,,,22.0,12.0,34.0,1,2.0,59.0,1.0,1.0,2.0,2.0
2018-19,7827909,2,91,Bournemouth,Away,149663,126184,Nathan Aké,nathan-ake,D,False,,,2.0,6.0,15.0,21.0,4.0,1.0,5.0,,,,,,,,5.0,1.0,,,2.0,,,,,,,,90.0,,,,1.0,,,,3.0,,6.0,,,,,7.0,,,,4.0,,7.0,17.0,24.0,0,,32.0,,,,
2018-19,7827909,2,91,Bournemouth,Away,303638,149484,Tyrone Mings,tyrone-mings,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
