season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,blockedScoringAttempt,challengeLost,dispossessed,duelLost,duelWon,fouls,goalAssist,goals,goodHighClaim,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,possessionLostCtrl,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2013-14,3965183,7,31,Crystal_Palace,Away,45989,44302,Adlène Guédioura,adlene-guedioura,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965183,7,31,Crystal_Palace,Away,96373,88952,José Campaña,jose-campana,M,True,,,,,,,,,,,,,,,,,1.0,0.0,,,,45.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965203,8,31,Crystal_Palace,Home,1311,12765,Jerome Thomas,jerome-thomas,M,True,,,,,,,,,,,,,,,,,0.0,0.0,,,,45.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965203,8,31,Crystal_Palace,Home,9084,28145,Jimmy Kebe,jimmy-kebe,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965203,8,31,Crystal_Palace,Home,19593,19197,Jason Puncheon,jason-puncheon,M,False,,,,,,,,,,,,,,,,,1.0,0.0,,,,56.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965203,8,31,Crystal_Palace,Home,32832,46967,Kagisho Dikgacoi,kagisho-dikgacoi,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965203,8,31,Crystal_Palace,Home,40632,53582,Stuart O'Keefe,stuart-okeefe,M,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965203,8,31,Crystal_Palace,Home,96373,88952,José Campaña,jose-campana,M,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,45.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965221,9,31,Crystal_Palace,Home,1311,12765,Jerome Thomas,jerome-thomas,M,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,58.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965221,9,31,Crystal_Palace,Home,9084,28145,Jimmy Kebe,jimmy-kebe,M,True,,,,,,,,,,,,,,,,,0.0,0.0,,,,18.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965221,9,31,Crystal_Palace,Home,19593,19197,Jason Puncheon,jason-puncheon,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965221,9,31,Crystal_Palace,Home,32832,46967,Kagisho Dikgacoi,kagisho-dikgacoi,M,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965221,9,31,Crystal_Palace,Home,40632,53582,Stuart O'Keefe,stuart-okeefe,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965221,9,31,Crystal_Palace,Home,45682,59013,Barry Bannan,barry-bannan,M,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,77.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965221,9,31,Crystal_Palace,Home,45989,44302,Adlène Guédioura,adlene-guedioura,M,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,72.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965253,10,31,Crystal_Palace,Away,1311,12765,Jerome Thomas,jerome-thomas,M,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965253,10,31,Crystal_Palace,Away,19593,19197,Jason Puncheon,jason-puncheon,M,True,,,,,,,,,,,,,,,,,0.0,0.0,,,,68.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965253,10,31,Crystal_Palace,Away,32832,46967,Kagisho Dikgacoi,kagisho-dikgacoi,M,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,79.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965253,10,31,Crystal_Palace,Away,40632,53582,Stuart O'Keefe,stuart-okeefe,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965253,10,31,Crystal_Palace,Away,45682,59013,Barry Bannan,barry-bannan,M,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,65.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965253,10,31,Crystal_Palace,Away,45989,44302,Adlène Guédioura,adlene-guedioura,M,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,22.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965261,11,31,Crystal_Palace,Home,1311,12765,Jerome Thomas,jerome-thomas,M,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,85.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965261,11,31,Crystal_Palace,Home,9084,28145,Jimmy Kebe,jimmy-kebe,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965261,11,31,Crystal_Palace,Home,19593,19197,Jason Puncheon,jason-puncheon,M,True,,,,,,,,,,,,,,,,,0.0,0.0,,,,5.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965261,11,31,Crystal_Palace,Home,32832,46967,Kagisho Dikgacoi,kagisho-dikgacoi,M,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,46.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965261,11,31,Crystal_Palace,Home,40632,53582,Stuart O'Keefe,stuart-okeefe,M,True,,,,,,,,,,,,,,,,,0.0,0.0,,,,44.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965261,11,31,Crystal_Palace,Home,45682,59013,Barry Bannan,barry-bannan,M,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965285,12,31,Crystal_Palace,Away,19593,19197,Jason Puncheon,jason-puncheon,M,True,,,,,2.0,2.0,,,3.0,,,,,,,,0.0,0.0,,,,4.0,,,0.0,2.0,,,,,,1.0,,,,1.0,,1.0,2.0,3.0,0.0,,5.0,1.0,,,
2013-14,3965285,12,31,Crystal_Palace,Away,32832,46967,Kagisho Dikgacoi,kagisho-dikgacoi,M,False,,,,11.0,11.0,22.0,2.0,1.0,4.0,,,,,3.0,6.0,1.0,0.0,0.0,,2.0,1.0,75.0,,,0.0,14.0,7.0,,,,,,1.0,,,1.0,,19.0,12.0,31.0,0.0,2.0,44.0,5.0,2.0,1.0,1.0
2013-14,3965285,12,31,Crystal_Palace,Away,40632,53582,Stuart O'Keefe,stuart-okeefe,M,True,,,,3.0,2.0,5.0,,,2.0,,,,1.0,1.0,,,0.0,0.0,,1.0,,15.0,,1.0,0.0,1.0,6.6,,,,,,,,,,,3.0,2.0,5.0,0.0,,8.0,,,,
2013-14,3965285,12,31,Crystal_Palace,Away,45682,59013,Barry Bannan,barry-bannan,M,False,1.0,,5.0,19.0,15.0,33.0,,1.0,9.0,,,2.0,1.0,3.0,2.0,,0.0,1.0,,,1.0,90.0,1.0,,0.0,23.0,7.2,,,,,3.0,,8.0,,11.0,,36.0,18.0,46.0,1.0,1.0,64.0,1.0,,,1.0
2013-14,3965285,12,31,Crystal_Palace,Away,94752,103100,Jonathan Williams,jonathan-williams,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965311,13,31,Crystal_Palace,Away,9084,28145,Jimmy Kebe,jimmy-kebe,M,True,,,,,,,,,,,,,,,,,0.0,0.0,,,,14.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965311,13,31,Crystal_Palace,Away,19593,19197,Jason Puncheon,jason-puncheon,M,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,76.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965311,13,31,Crystal_Palace,Away,32832,46967,Kagisho Dikgacoi,kagisho-dikgacoi,M,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965311,13,31,Crystal_Palace,Away,40632,53582,Stuart O'Keefe,stuart-okeefe,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965311,13,31,Crystal_Palace,Away,45682,59013,Barry Bannan,barry-bannan,M,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,73.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965311,13,31,Crystal_Palace,Away,94752,103100,Jonathan Williams,jonathan-williams,M,True,,,,,,,,,,,,,,,,,0.0,0.0,,,,17.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965319,14,31,Crystal_Palace,Home,9084,28145,Jimmy Kebe,jimmy-kebe,M,True,,,,,,,,,,,,,,,,,0.0,0.0,,,,24.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965319,14,31,Crystal_Palace,Home,19593,19197,Jason Puncheon,jason-puncheon,M,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,66.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965319,14,31,Crystal_Palace,Home,32832,46967,Kagisho Dikgacoi,kagisho-dikgacoi,M,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965319,14,31,Crystal_Palace,Home,40632,53582,Stuart O'Keefe,stuart-okeefe,M,True,,,,,,,,,,,,,,,,,0.0,0.0,,,,8.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965319,14,31,Crystal_Palace,Home,45682,59013,Barry Bannan,barry-bannan,M,False,,,,,,,,,,,,,,,,,1.0,0.0,,,,82.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965319,14,31,Crystal_Palace,Home,94752,103100,Jonathan Williams,jonathan-williams,M,True,,,,,,,,,,,,,,,,,0.0,0.0,,,,5.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965339,15,31,Crystal_Palace,Home,9084,28145,Jimmy Kebe,jimmy-kebe,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965339,15,31,Crystal_Palace,Home,19593,19197,Jason Puncheon,jason-puncheon,M,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965339,15,31,Crystal_Palace,Home,32832,46967,Kagisho Dikgacoi,kagisho-dikgacoi,M,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965339,15,31,Crystal_Palace,Home,40632,53582,Stuart O'Keefe,stuart-okeefe,M,True,,,,,,,,,,,,,,,,,0.0,0.0,,,,6.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965339,15,31,Crystal_Palace,Home,45682,59013,Barry Bannan,barry-bannan,M,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,84.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965339,15,31,Crystal_Palace,Home,94752,103100,Jonathan Williams,jonathan-williams,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965361,16,31,Crystal_Palace,Away,19593,19197,Jason Puncheon,jason-puncheon,M,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965361,16,31,Crystal_Palace,Away,32832,46967,Kagisho Dikgacoi,kagisho-dikgacoi,M,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,26.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965361,16,31,Crystal_Palace,Away,40632,53582,Stuart O'Keefe,stuart-okeefe,M,True,,,,,,,,,,,,,,,,,0.0,0.0,,,,64.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965361,16,31,Crystal_Palace,Away,45682,59013,Barry Bannan,barry-bannan,M,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,51.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965361,16,31,Crystal_Palace,Away,94752,103100,Jonathan Williams,jonathan-williams,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965361,16,31,Crystal_Palace,Away,96373,88952,José Campaña,jose-campana,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965379,17,31,Crystal_Palace,Home,19593,19197,Jason Puncheon,jason-puncheon,M,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965379,17,31,Crystal_Palace,Home,45682,59013,Barry Bannan,barry-bannan,M,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,45.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965379,17,31,Crystal_Palace,Home,94752,103100,Jonathan Williams,jonathan-williams,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965379,17,31,Crystal_Palace,Home,96373,88952,José Campaña,jose-campana,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965397,18,31,Crystal_Palace,Away,19593,19197,Jason Puncheon,jason-puncheon,M,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,65.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965397,18,31,Crystal_Palace,Away,45682,59013,Barry Bannan,barry-bannan,M,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,87.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965397,18,31,Crystal_Palace,Away,94752,103100,Jonathan Williams,jonathan-williams,M,True,,,,,,,,,,,,,,,,,0.0,0.0,,,,25.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965397,18,31,Crystal_Palace,Away,96373,88952,José Campaña,jose-campana,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965397,18,31,Crystal_Palace,Away,307652,130103,Hiram Boateng,hiram-boateng,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965427,19,31,Crystal_Palace,Away,19593,19197,Jason Puncheon,jason-puncheon,M,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965427,19,31,Crystal_Palace,Away,45682,59013,Barry Bannan,barry-bannan,M,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,81.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965427,19,31,Crystal_Palace,Away,94752,103100,Jonathan Williams,jonathan-williams,M,True,,,,,,,,,,,,,,,,,0.0,0.0,,,,14.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965427,19,31,Crystal_Palace,Away,96373,88952,José Campaña,jose-campana,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965439,20,31,Crystal_Palace,Home,19593,19197,Jason Puncheon,jason-puncheon,M,False,,,,,,,,,,,,,,,,,0.0,1.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965439,20,31,Crystal_Palace,Home,32832,46967,Kagisho Dikgacoi,kagisho-dikgacoi,M,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,46.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965439,20,31,Crystal_Palace,Home,45682,59013,Barry Bannan,barry-bannan,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965439,20,31,Crystal_Palace,Home,94752,103100,Jonathan Williams,jonathan-williams,M,True,,,,,,,,,,,,,,,,,0.0,0.0,,,,10.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965475,21,31,Crystal_Palace,Away,19593,19197,Jason Puncheon,jason-puncheon,M,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,82.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965475,21,31,Crystal_Palace,Away,40632,53582,Stuart O'Keefe,stuart-okeefe,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965475,21,31,Crystal_Palace,Away,45682,59013,Barry Bannan,barry-bannan,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965475,21,31,Crystal_Palace,Away,45989,44302,Adlène Guédioura,adlene-guedioura,M,True,,,,,,,,,,,,,,,,,0.0,0.0,,,,8.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965475,21,31,Crystal_Palace,Away,94752,103100,Jonathan Williams,jonathan-williams,M,True,,,,,,,,,,,,,,,,,0.0,0.0,,,,21.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,
