season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyMiss,penaltySave,penaltyWon,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest
2014-15,5581514,1,31,Crystal_Palace,Away,9921,18805,Joe Ledley,joe-ledley,M,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5581514,1,31,Crystal_Palace,Away,19593,19197,Jason Puncheon,jason-puncheon,M,False,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,89.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5581514,1,31,Crystal_Palace,Away,40632,53582,Stuart O'Keefe,stuart-okeefe,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5581514,1,31,Crystal_Palace,Away,45682,59013,Barry Bannan,barry-bannan,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582456,2,31,Crystal_Palace,Home,40632,53582,Stuart O'Keefe,stuart-okeefe,M,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,83.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582456,2,31,Crystal_Palace,Home,45682,59013,Barry Bannan,barry-bannan,M,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,71.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582456,2,31,Crystal_Palace,Home,45989,44302,Adlène Guédioura,adlene-guedioura,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582456,2,31,Crystal_Palace,Home,94752,103100,Jonathan Williams,jonathan-williams,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,19.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582482,3,31,Crystal_Palace,Away,19593,19197,Jason Puncheon,jason-puncheon,M,False,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582482,3,31,Crystal_Palace,Away,45682,59013,Barry Bannan,barry-bannan,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582482,3,31,Crystal_Palace,Away,94752,103100,Jonathan Williams,jonathan-williams,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582482,3,31,Crystal_Palace,Away,111850,82403,Wilfried Zaha,wilfried-zaha,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,20.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582496,4,31,Crystal_Palace,Home,9921,18805,Joe Ledley,joe-ledley,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582496,4,31,Crystal_Palace,Home,19593,19197,Jason Puncheon,jason-puncheon,M,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582496,4,31,Crystal_Palace,Home,39282,50471,James McArthur,james-mcarthur,M,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582496,4,31,Crystal_Palace,Home,94752,103100,Jonathan Williams,jonathan-williams,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,15.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582496,4,31,Crystal_Palace,Home,111850,82403,Wilfried Zaha,wilfried-zaha,M,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,69.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582516,5,31,Crystal_Palace,Away,9921,18805,Joe Ledley,joe-ledley,M,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582516,5,31,Crystal_Palace,Away,19593,19197,Jason Puncheon,jason-puncheon,M,False,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582516,5,31,Crystal_Palace,Away,39282,50471,James McArthur,james-mcarthur,M,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,84.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582516,5,31,Crystal_Palace,Away,45989,44302,Adlène Guédioura,adlene-guedioura,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,6.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582516,5,31,Crystal_Palace,Away,111850,82403,Wilfried Zaha,wilfried-zaha,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582536,6,31,Crystal_Palace,Home,9921,18805,Joe Ledley,joe-ledley,M,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582536,6,31,Crystal_Palace,Home,19593,19197,Jason Puncheon,jason-puncheon,M,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582536,6,31,Crystal_Palace,Home,39282,50471,James McArthur,james-mcarthur,M,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582536,6,31,Crystal_Palace,Home,45989,44302,Adlène Guédioura,adlene-guedioura,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582536,6,31,Crystal_Palace,Home,111850,82403,Wilfried Zaha,wilfried-zaha,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582556,7,31,Crystal_Palace,Away,9921,18805,Joe Ledley,joe-ledley,M,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582556,7,31,Crystal_Palace,Away,19593,19197,Jason Puncheon,jason-puncheon,M,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582556,7,31,Crystal_Palace,Away,39282,50471,James McArthur,james-mcarthur,M,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,70.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582556,7,31,Crystal_Palace,Away,45989,44302,Adlène Guédioura,adlene-guedioura,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582556,7,31,Crystal_Palace,Away,111850,82403,Wilfried Zaha,wilfried-zaha,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
