season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2023-24,11352254,1,31,Crystal_Palace,Away,148710,86417,Jeffrey Schlupp,jeffrey-schlupp,M,False,,,,12.0,5.0,17.0,,1.0,7.0,,,,,,,2.0,3.0,9.0,,,0.0854707,0.0821,0.0689,,,,,,,,2.0,,90.0,1.0,,,,,,17.0,,7.1,,,1.0,,,4.0,,,5.0,,19.0,9.0,28.0,2,4.0,45.0,3.0,1.0,3.0,1.0
2023-24,11352254,1,31,Crystal_Palace,Away,285989,173954,Jaïro Riedewald,jairo-riedewald,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352254,1,31,Crystal_Palace,Away,355796,152551,Jefferson Lerma,jefferson-lerma,M,False,,,,32.0,26.0,58.0,1.0,12.0,4.0,,,,,,,3.0,6.0,18.0,,,0.0191135,0.0162,0.0,2.0,,,,,,1.0,1.0,,90.0,,,,,,,18.0,,7.7,,,1.0,,1.0,1.0,,,,,38.0,35.0,73.0,1,3.0,89.0,,2.0,1.0,3.0
2023-24,11352254,1,31,Crystal_Palace,Away,864921,232413,Eberechi Eze,eberechi-eze,M,False,5.0,,,33.0,11.0,39.0,3.0,2.0,4.0,1.0,,6.0,1.0,,,2.0,7.0,9.0,,,0.411604,0.5079,0.0,1.0,,,,,,,7.0,,90.0,,,,,,,20.0,,8.4,,,2.0,,,2.0,9.0,,,,44.0,11.0,46.0,8,,85.0,5.0,5.0,2.0,
2023-24,11352254,1,31,Crystal_Palace,Away,906047,438464,Cheick Doucouré,cheick-doucoure,M,False,,,,17.0,21.0,38.0,1.0,1.0,7.0,,,,,,,1.0,4.0,3.0,,,0.0304347,0.009,0.1944,2.0,,,,,,,3.0,,90.0,1.0,,,,,,15.0,,6.9,,,,,,,,,2.0,,21.0,25.0,46.0,1,2.0,59.0,6.0,,,1.0
2023-24,11352254,1,31,Crystal_Palace,Away,988275,244723,Tyrick Mitchell,tyrick-mitchell,M,False,,,1.0,19.0,32.0,51.0,1.0,1.0,11.0,,,,1.0,,,,2.0,6.0,,,0.0236407,0.0,0.0,,,,,,,,,,90.0,,,,,,,20.0,,7.3,,,,,3.0,1.0,,,5.0,,27.0,39.0,66.0,0,2.0,99.0,1.0,2.0,1.0,1.0
2023-24,11352254,1,31,Crystal_Palace,Away,997104,466117,Naouirou Ahamada,naouirou-ahamada,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352254,1,31,Crystal_Palace,Away,1046390,461382,John-Kymani Gordon,john-kymani-gordon,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352254,1,31,Crystal_Palace,Away,1101362,450542,Jesurun Rak-Sakyi,jesurun-rak-sakyi,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352346,2,31,Crystal_Palace,Home,148710,86417,Jeffrey Schlupp,jeffrey-schlupp,M,False,,,,9.0,5.0,14.0,,2.0,3.0,,,,,,,,3.0,4.0,,,0.0182312,0.0,0.0,1.0,,,,,,,2.0,,74.0,,,,,,,5.0,,6.7,,,,,1.0,3.0,,,1.0,,11.0,5.0,16.0,0,1.0,24.0,1.0,,1.0,1.0
2023-24,11352346,2,31,Crystal_Palace,Home,285989,173954,Jaïro Riedewald,jairo-riedewald,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352346,2,31,Crystal_Palace,Home,355796,152551,Jefferson Lerma,jefferson-lerma,M,False,,,,26.0,13.0,39.0,2.0,1.0,1.0,,,,,,,,3.0,2.0,,,0.131463,0.0,0.0,1.0,,,,,,2.0,2.0,,90.0,,,,,,,6.0,,7.1,,,,,4.0,,1.0,,,,30.0,15.0,44.0,0,1.0,53.0,,,,1.0
2023-24,11352346,2,31,Crystal_Palace,Home,864921,232413,Eberechi Eze,eberechi-eze,M,False,1.0,,,22.0,15.0,36.0,2.0,2.0,4.0,,,2.0,,,,1.0,5.0,8.0,,,0.148652,0.2555,0.1038,1.0,,,,,,,1.0,,90.0,1.0,,,,,,12.0,,7.3,,,1.0,,,4.0,4.0,,,,27.0,16.0,39.0,4,1.0,59.0,4.0,2.0,3.0,
2023-24,11352346,2,31,Crystal_Palace,Home,906047,438464,Cheick Doucouré,cheick-doucoure,M,False,,,1.0,31.0,11.0,42.0,1.0,2.0,5.0,,,1.0,1.0,,,1.0,4.0,4.0,,,0.101715,0.1097,0.0,1.0,,,,,,,,,90.0,,,,,,,9.0,,6.9,,,1.0,,1.0,1.0,,,2.0,,37.0,12.0,49.0,2,1.0,61.0,1.0,,1.0,1.0
2023-24,11352346,2,31,Crystal_Palace,Home,988275,244723,Tyrick Mitchell,tyrick-mitchell,M,False,1.0,,,19.0,11.0,29.0,1.0,,9.0,1.0,,,,,,2.0,5.0,3.0,,,0.127138,0.0581,0.0,1.0,,,,,,,2.0,,90.0,,,,,,,19.0,,6.9,,,1.0,,2.0,1.0,5.0,,1.0,,26.0,14.0,35.0,1,3.0,67.0,3.0,,,2.0
2023-24,11352346,2,31,Crystal_Palace,Home,997104,466117,Naouirou Ahamada,naouirou-ahamada,M,True,,,,14.0,1.0,15.0,,,2.0,,,,,,,,1.0,2.0,,,0.0180864,0.0,0.0,1.0,,,,,,,,,16.0,,,,,,,3.0,,6.9,,,,,,,1.0,,,,16.0,2.0,17.0,0,2.0,20.0,,,,2.0
2023-24,11352346,2,31,Crystal_Palace,Home,1046390,461382,John-Kymani Gordon,john-kymani-gordon,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352346,2,31,Crystal_Palace,Home,1101362,450542,Jesurun Rak-Sakyi,jesurun-rak-sakyi,M,True,,,,3.0,,3.0,,1.0,,,,1.0,,,,,1.0,2.0,,,0.0811509,0.0238,0.0,,,,,,,,1.0,,15.0,,,,,,,4.0,,6.8,,,,,,2.0,1.0,,1.0,,6.0,,5.0,1,,9.0,,,1.0,
2023-24,11352456,3,31,Crystal_Palace,Away,148710,86417,Jeffrey Schlupp,jeffrey-schlupp,M,False,,,1.0,15.0,6.0,21.0,,2.0,3.0,,,,,,,,3.0,4.0,,,0.0101849,0.0334,0.0,3.0,,,,,,,2.0,,71.0,,,,,,,8.0,,6.8,,,1.0,,,1.0,,,1.0,,16.0,9.0,25.0,1,1.0,35.0,3.0,,1.0,1.0
2023-24,11352456,3,31,Crystal_Palace,Away,285989,173954,Jaïro Riedewald,jairo-riedewald,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352456,3,31,Crystal_Palace,Away,355796,152551,Jefferson Lerma,jefferson-lerma,M,False,,,1.0,18.0,11.0,29.0,,1.0,6.0,,,1.0,,,,,2.0,6.0,,,0.0526683,0.0805,0.1305,1.0,,,,,,3.0,1.0,,90.0,1.0,1.0,,,,,10.0,,7.6,,,,,4.0,2.0,2.0,,2.0,,24.0,14.0,36.0,2,3.0,57.0,,1.0,1.0,1.0
2023-24,11352456,3,31,Crystal_Palace,Away,864921,232413,Eberechi Eze,eberechi-eze,M,False,2.0,,,17.0,8.0,23.0,,,4.0,,,2.0,1.0,,,3.0,6.0,9.0,,,0.0694951,0.3543,0.0679,1.0,,,,,,1.0,1.0,,90.0,1.0,,,,,,14.0,,7.3,,,1.0,,,6.0,5.0,,,,22.0,8.0,25.0,4,4.0,55.0,5.0,,5.0,1.0
2023-24,11352456,3,31,Crystal_Palace,Away,906047,438464,Cheick Doucouré,cheick-doucoure,M,False,,,1.0,30.0,18.0,48.0,2.0,,10.0,,,,,,,,3.0,3.0,,,0.0392295,0.0,0.0,1.0,,,,,,1.0,,,90.0,,2.0,,,,,4.0,,7.2,,,,,1.0,1.0,,,1.0,,31.0,19.0,50.0,0,2.0,65.0,2.0,,1.0,
2023-24,11352456,3,31,Crystal_Palace,Away,988275,244723,Tyrick Mitchell,tyrick-mitchell,M,False,2.0,,,8.0,6.0,12.0,1.0,,3.0,,,,,,,,1.0,2.0,,,0.0287203,0.0,0.0,,,,,,,,,,90.0,,,,,,,11.0,,6.7,,,,,2.0,1.0,3.0,,,,11.0,10.0,18.0,0,1.0,35.0,1.0,,1.0,1.0
2023-24,11352456,3,31,Crystal_Palace,Away,997104,466117,Naouirou Ahamada,naouirou-ahamada,M,True,,,,5.0,,5.0,,,2.0,,,,1.0,,,,2.0,1.0,,,0.00109178,0.0,0.0,1.0,,,,,,,,,19.0,,,,,,,2.0,,6.5,,,,,,1.0,,,,,6.0,1.0,7.0,0,,8.0,,,1.0,
2023-24,11352456,3,31,Crystal_Palace,Away,1046390,461382,John-Kymani Gordon,john-kymani-gordon,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352456,3,31,Crystal_Palace,Away,1101362,450542,Jesurun Rak-Sakyi,jesurun-rak-sakyi,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352578,4,31,Crystal_Palace,Home,148710,86417,Jeffrey Schlupp,jeffrey-schlupp,M,False,,,,6.0,4.0,10.0,1.0,3.0,3.0,,,,,,,2.0,5.0,5.0,,,0.220113,0.1824,0.5763,1.0,,,,,,1.0,1.0,,71.0,2.0,,,,,,10.0,,6.9,,,,,1.0,1.0,,,1.0,,9.0,5.0,14.0,2,,28.0,3.0,2.0,,
2023-24,11352578,4,31,Crystal_Palace,Home,193554,108413,Will Hughes,will-hughes,M,True,,,,3.0,1.0,4.0,,,,,,,,,,1.0,1.0,,,,0.00251478,0.0,0.0,,,,,,,,1.0,,1.0,,,,,,,2.0,,,,,,,,,,,,,3.0,1.0,4.0,0,,6.0,1.0,,,
2023-24,11352578,4,31,Crystal_Palace,Home,285989,173954,Jaïro Riedewald,jairo-riedewald,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352578,4,31,Crystal_Palace,Home,355796,152551,Jefferson Lerma,jefferson-lerma,M,False,,,2.0,16.0,14.0,30.0,,1.0,5.0,1.0,,,5.0,,,1.0,6.0,3.0,,,0.163393,0.0814,0.1084,,,,,,,1.0,2.0,,90.0,1.0,,,,,,9.0,,7.0,,,,,1.0,,1.0,,6.0,,24.0,14.0,37.0,1,2.0,50.0,,,,1.0
2023-24,11352578,4,31,Crystal_Palace,Home,864921,232413,Eberechi Eze,eberechi-eze,M,False,2.0,,,21.0,8.0,27.0,1.0,1.0,5.0,,,,,,,3.0,6.0,9.0,,,0.129054,0.6284,1.4401,,,1.0,,,,,4.0,,90.0,3.0,,,,,,17.0,,8.2,,,,,,5.0,8.0,,,1.0,30.0,8.0,30.0,3,4.0,60.0,3.0,1.0,3.0,1.0
2023-24,11352578,4,31,Crystal_Palace,Home,906047,438464,Cheick Doucouré,cheick-doucoure,M,False,,,1.0,15.0,16.0,31.0,,,9.0,,,,2.0,,,1.0,5.0,7.0,,,0.024768,0.0,0.0,1.0,,,,,,4.0,,,90.0,,,,,,,6.0,,7.2,,,,,1.0,2.0,,,1.0,,18.0,17.0,35.0,0,6.0,52.0,,,1.0,5.0
2023-24,11352578,4,31,Crystal_Palace,Home,988275,244723,Tyrick Mitchell,tyrick-mitchell,M,False,1.0,,,19.0,14.0,32.0,,,10.0,1.0,,,,,,2.0,3.0,1.0,,,0.228816,0.0,0.0,1.0,1.0,,,,,,1.0,,90.0,,,,,,,12.0,,6.7,,,,,2.0,1.0,1.0,,1.0,,22.0,17.0,38.0,0,,54.0,,1.0,,
2023-24,11352578,4,31,Crystal_Palace,Home,997104,466117,Naouirou Ahamada,naouirou-ahamada,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352578,4,31,Crystal_Palace,Home,1101362,450542,Jesurun Rak-Sakyi,jesurun-rak-sakyi,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352602,5,31,Crystal_Palace,Away,148710,86417,Jeffrey Schlupp,jeffrey-schlupp,M,False,,,1.0,10.0,5.0,15.0,,,7.0,,,,,,,1.0,2.0,4.0,,,0.0168295,0.0,0.0,,,,,,,,1.0,,90.0,,,,,,,13.0,,6.7,,,,,3.0,1.0,,,4.0,,16.0,7.0,23.0,0,3.0,39.0,3.0,1.0,,2.0
2023-24,11352602,5,31,Crystal_Palace,Away,193554,108413,Will Hughes,will-hughes,M,False,,,,18.0,15.0,33.0,2.0,,10.0,,,,2.0,,,1.0,8.0,8.0,,,0.00820139,0.0,0.0,2.0,,,,,,1.0,,,90.0,,4.0,,,,,8.0,,7.2,,,,,3.0,3.0,1.0,,2.0,,23.0,16.0,38.0,0,5.0,62.0,,1.0,2.0,2.0
2023-24,11352602,5,31,Crystal_Palace,Away,285989,173954,Jaïro Riedewald,jairo-riedewald,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352602,5,31,Crystal_Palace,Away,864921,232413,Eberechi Eze,eberechi-eze,M,False,1.0,,1.0,23.0,8.0,30.0,,1.0,4.0,,1.0,1.0,1.0,,,4.0,11.0,12.0,,,0.247964,0.4121,0.5784,2.0,,,,,,,,,90.0,2.0,,,,,,17.0,,7.0,,,1.0,,,11.0,3.0,,1.0,,29.0,8.0,34.0,4,1.0,68.0,3.0,3.0,7.0,1.0
2023-24,11352602,5,31,Crystal_Palace,Away,906047,438464,Cheick Doucouré,cheick-doucoure,M,False,,,1.0,16.0,15.0,31.0,,,8.0,1.0,,,,,,,1.0,7.0,,,0.259804,0.0,0.0,1.0,,,,,,4.0,1.0,,89.0,,,,,,,6.0,,8.0,,,,,1.0,3.0,1.0,,1.0,,20.0,15.0,34.0,0,4.0,52.0,2.0,,3.0,2.0
