season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2021-22,9576331,36,13,Leicester_City,Home,865057,245419,Patson Daka,patson-daka,F,False,,,,5.0,2.0,7.0,2.0,1.0,,,1.0,,4.0,,1.0,7.0,1.0,,,,,1.0,,,,,2.0,,80.0,2.0,,,,,,,6.0,,6.8,,,1.0,,,,,,,1.0,8.0,2.0,10.0,3,,21.0,2.0,,,
2021-22,9576433,37,13,Leicester_City,Away,173827,101668,Jamie Vardy,jamie-vardy,F,False,,,2.0,10.0,6.0,16.0,,3.0,,1.0,,,,,,,4.0,,,,,2.0,,,,,1.0,,81.0,2.0,,,,,,,5.0,,8.8,,,1.0,,,,,,2.0,,13.0,7.0,20.0,3,1.0,25.0,1.0,,,1.0
2021-22,9576433,37,13,Leicester_City,Away,345195,168580,Ayoze Pérez,ayoze-perez,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576433,37,13,Leicester_City,Away,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576433,37,13,Leicester_City,Away,824200,219352,Ademola Lookman,ademola-lookman,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576433,37,13,Leicester_City,Away,855647,201666,Harvey Barnes,harvey-barnes,F,False,,,1.0,25.0,4.0,29.0,3.0,,4.0,1.0,,,,,4.0,10.0,2.0,,,1.0,1.0,2.0,,,,1.0,2.0,,90.0,2.0,,,,,,,13.0,,8.8,,,1.0,,,2.0,2.0,,2.0,1.0,30.0,4.0,32.0,3,2.0,50.0,2.0,,,1.0
2021-22,9576433,37,13,Leicester_City,Away,865057,245419,Patson Daka,patson-daka,F,True,,,,1.0,2.0,3.0,,,,,,,,,,,1.0,,,,,,,,,,,,9.0,1.0,,,,,,,3.0,,6.8,,,,,,,,,,,2.0,2.0,4.0,1,1.0,9.0,2.0,,,1.0
2021-22,9576355,38,13,Leicester_City,Home,173827,101668,Jamie Vardy,jamie-vardy,F,False,,,1.0,4.0,3.0,7.0,1.0,2.0,1.0,,1.0,,,,1.0,8.0,4.0,,,1.0,,1.0,,,,,,,90.0,3.0,,,,,,,11.0,,6.8,,,1.0,,,6.0,,,1.0,1.0,7.0,3.0,10.0,4,1.0,25.0,2.0,,1.0,
2021-22,9576355,38,13,Leicester_City,Home,345195,168580,Ayoze Pérez,ayoze-perez,F,True,,,,3.0,3.0,6.0,,,1.0,,,,,,,1.0,2.0,,,,,2.0,,,,,1.0,,27.0,2.0,,,,,,,6.0,,8.4,,,,,,2.0,,,1.0,,5.0,5.0,10.0,2,1.0,19.0,1.0,,1.0,
2021-22,9576355,38,13,Leicester_City,Home,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576355,38,13,Leicester_City,Home,824200,219352,Ademola Lookman,ademola-lookman,F,True,,,,8.0,2.0,10.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,13.0,,,,,,,,5.0,,6.4,,,,,,,,,,,10.0,2.0,12.0,0,,16.0,3.0,,,
2021-22,9576355,38,13,Leicester_City,Home,855647,201666,Harvey Barnes,harvey-barnes,F,False,,,,14.0,3.0,17.0,1.0,2.0,4.0,1.0,,1.0,1.0,,2.0,5.0,5.0,,,1.0,1.0,,,,,,1.0,,77.0,,,,,,,,13.0,,7.2,,,1.0,,,1.0,1.0,,,,21.0,5.0,25.0,2,2.0,40.0,2.0,,1.0,
2021-22,9576355,38,13,Leicester_City,Home,865057,245419,Patson Daka,patson-daka,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
