matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attFastbreak,attFreekickMiss,attFreekickPost,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attObxdLeft,attObxdRight,attOpenplay,attPenGoal,attPenTarget,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,attendance,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedScoringAtt,challengeLost,clearanceOffLine,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsAgainst,goalsFor,goalsOpenplay,goodHighClaim,ground,halfTimeAgainst,halfTimeFor,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,opponent,opponent_id,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,ptsGainedLosingPos,punches,redCard,redCardsAgainst,redCardsFor,result,rightsidePass,savedIbox,savedObox,saves,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard
360672,21.0,2012-01-14 15:00:00,110,Stoke,Away,100.0,5.0,,1.0,1.0,2.0,,84.0,8.0,,2.0,11.0,15.0,31.0,183.0,,,11.0,8.0,14.0,2.0,,1.0,,,,,,,,,3.0,,,,,,,7.0,8.0,,,,50.0,67.0,,,,2.0,,11.0,,1.0,1.0,5.0,,12.0,1.0,46.0,44.0,2.0,43.0,28.0,,,72.0,11.0,6.0,,,1.0,1.0,,123.0,,,,,,,14.0,,,,4.0,,,,,43.0,,14.0,12.0,3.0,2.0,53.0,86.0,40.0,11.0,,1.0,1.0,1.0,,,,3.0,2.0,,44.0,34.0,12.0,,,,,175.0,147.0,3.0,28.0,19.0,31.3,,,,,0.0,,,,57.0,,1.0,,,1.0,2.0,,3.0,30.0,,2.0,123.0,18.0,71.0,6.0,1.0,8.0,7.0,1.0,84.0,12.0,168.0,5.0,,38.0,17.0,62.0,,283.0,,0.0,3.0,22.0,,15.0,3.0,499.0,,12.0,2.0,1.0,16.0,0.0
360686,22.0,2012-01-21 15:00:00,110,Stoke,Home,84.0,8.0,1.0,6.0,5.0,4.0,1.0,131.0,9.0,,3.0,19.0,11.0,31.0,209.0,,1.0,17.0,7.0,8.0,6.0,1.0,1.0,,,,,,,,,6.0,,1.0,,,,3.0,5.0,11.0,,,,43.0,48.0,,1.0,,1.0,4.0,11.0,,5.0,13.0,6.0,,13.0,3.0,46.0,42.0,1.0,39.0,26.0,1.0,,86.0,10.0,9.0,1.0,,4.0,3.0,,139.0,1.0,1.0,1.0,,1.0,,14.0,,,,1.0,,,,,36.0,,16.0,10.0,1.0,3.0,56.0,86.0,40.0,1.0,,4.0,4.0,2.0,,,,2.0,5.0,,43.0,58.0,25.0,,,,1.0,192.0,170.0,2.0,14.0,26.0,48.3,,,,,0.0,,,,67.0,2.0,1.0,,,1.0,6.0,,3.0,68.0,,8.0,92.0,13.0,61.0,11.0,5.0,27.0,22.0,1.0,130.0,12.0,240.0,1.0,,55.0,11.0,61.0,,305.0,,0.0,12.0,19.0,1.0,31.0,0.0,556.0,,11.0,6.0,5.0,10.0,0.0
360690,23.0,2012-01-31 20:00:00,110,Stoke,Away,92.0,8.0,2.0,6.0,5.0,,,107.0,3.0,,,11.0,5.0,17.0,193.0,,,14.0,1.0,12.0,6.0,1.0,,,,,,,,,,8.0,,,,,,,7.0,5.0,,,,46.0,43.0,,,,3.0,2.0,14.0,,2.0,10.0,6.0,,8.0,,44.0,34.0,3.0,21.0,8.0,,,50.0,15.0,9.0,,,,2.0,,100.0,,,,,,,5.0,,,,,,,,1.0,11.0,,16.0,10.0,2.0,,52.0,54.0,27.0,9.0,,4.0,3.0,2.0,,,,8.0,2.0,,23.0,43.0,14.0,2.0,2.0,2.0,,125.0,107.0,3.0,27.0,11.0,25.0,,,,,0.0,,,,67.0,,,,,,5.0,,3.0,44.0,,7.0,107.0,15.0,39.0,8.0,2.0,19.0,18.0,,84.0,11.0,177.0,,,32.0,6.0,36.0,,265.0,,0.0,9.0,12.0,,15.0,3.0,424.0,,2.0,1.0,2.0,7.0,0.0
360706,24.0,2012-02-04 15:00:00,110,Stoke,Home,88.0,14.0,2.0,2.0,1.0,5.0,,155.0,4.0,,,28.0,7.0,36.0,241.0,,,19.0,12.0,15.0,5.0,2.0,,,,,,,,,,7.0,,,,,,1.0,4.0,2.0,,,,55.0,50.0,,,,3.0,3.0,4.0,,5.0,4.0,5.0,,20.0,,53.0,44.0,3.0,41.0,20.0,,1.0,83.0,11.0,6.0,,,2.0,2.0,,160.0,,,,,,,7.0,,,,,,,,,27.0,,9.0,8.0,1.0,,77.0,82.0,43.0,5.0,,2.0,5.0,3.0,,,,2.0,1.0,,49.0,66.0,27.0,,,,,214.0,189.0,2.0,17.0,29.0,48.9,,,,,0.0,,,,67.0,,,,,,3.0,,3.0,56.0,,7.0,103.0,23.0,66.0,9.0,4.0,14.0,11.0,,125.0,18.0,270.0,1.0,,58.0,7.0,64.0,,359.0,,1.0,9.0,20.0,,27.0,0.0,585.0,,21.0,3.0,5.0,13.0,0.0
360713,25.0,2012-02-11 15:00:00,110,Stoke,Away,88.0,15.0,2.0,9.0,7.0,5.0,3.0,201.0,6.0,1.0,1.0,28.0,25.0,47.0,280.0,,,10.0,17.0,20.0,8.0,2.0,1.0,,,,,1.0,,,,9.0,,,,,,2.0,6.0,5.0,,,,65.0,39.0,1.0,1.0,,1.0,3.0,5.0,,4.0,7.0,12.0,1.0,10.0,1.0,43.0,49.0,1.0,26.0,16.0,,1.0,113.0,9.0,12.0,,,3.0,4.0,,175.0,1.0,1.0,1.0,,1.0,,9.0,,,,2.0,,,,2.0,29.0,,9.0,8.0,,1.0,60.0,91.0,51.0,5.0,,6.0,5.0,2.0,,,,2.0,2.0,1.0,53.0,51.0,40.0,,,,,200.0,175.0,1.0,14.0,15.0,46.8,,,,1.0,0.0,,,,84.0,1.0,1.0,,1.0,1.0,8.0,,3.0,120.0,,11.0,91.0,25.0,51.0,7.0,4.0,27.0,23.0,1.0,204.0,9.0,320.0,2.0,2.0,61.0,25.0,82.0,3.0,384.0,,0.0,13.0,14.0,,20.0,2.0,596.0,,21.0,3.0,4.0,11.0,0.0
360726,26.0,2012-02-26 15:00:00,110,Stoke,Home,37.0,12.0,5.0,8.0,3.0,3.0,,100.0,9.0,,3.0,11.0,7.0,14.0,129.0,,,8.0,7.0,15.0,3.0,2.0,,,,,,,,,,3.0,,,,,,,4.0,5.0,,,,27.0,45.0,1.0,,1.0,2.0,4.0,8.0,,8.0,13.0,5.0,1.0,21.0,,55.0,55.0,2.0,22.0,7.0,,,77.0,14.0,8.0,1.0,,1.0,,,96.0,2.0,2.0,2.0,,2.0,,10.0,,,,1.0,,,,,16.0,,12.0,7.0,,3.0,36.0,62.0,38.0,4.0,,3.0,4.0,2.0,,,,2.0,1.0,,33.0,41.0,20.0,,,,,159.0,138.0,4.0,15.0,19.0,26.4,,,,1.0,0.0,,,,35.0,1.0,1.0,,1.0,,3.0,1.0,3.0,45.0,,7.0,42.0,19.0,43.0,9.0,8.0,26.0,18.0,,94.0,12.0,178.0,1.0,,26.0,8.0,31.0,,194.0,,0.0,9.0,28.0,,23.0,1.0,418.0,,12.0,4.0,8.0,18.0,0.0
360735,27.0,2012-03-03 15:00:00,110,Stoke,Home,48.0,12.0,2.0,6.0,4.0,8.0,,150.0,1.0,2.0,1.0,12.0,7.0,26.0,192.0,,1.0,30.0,9.0,7.0,8.0,1.0,1.0,,,,,,,,,11.0,,,,,,,2.0,6.0,,,,43.0,42.0,1.0,2.0,,2.0,2.0,1.0,,8.0,16.0,8.0,,7.0,,34.0,35.0,2.0,23.0,15.0,,,101.0,12.0,15.0,,,1.0,2.0,,138.0,1.0,,,1.0,,,4.0,,,1.0,5.0,,,,1.0,22.0,,10.0,8.0,,1.0,49.0,74.0,31.0,2.0,1.0,6.0,4.0,4.0,,,,3.0,1.0,,51.0,79.0,29.0,,,,,190.0,166.0,2.0,15.0,11.0,47.9,,,,,0.0,,,,52.0,1.0,2.0,,2.0,1.0,6.0,,3.0,87.0,,10.0,60.0,21.0,47.0,9.0,7.0,33.0,26.0,1.0,147.0,14.0,255.0,6.0,2.0,33.0,7.0,50.0,4.0,282.0,,0.0,12.0,10.0,1.0,52.0,0.0,513.0,,6.0,3.0,8.0,6.0,0.0
360742,28.0,2012-03-10 15:00:00,110,Stoke,Away,67.0,9.0,,2.0,2.0,2.0,1.0,73.0,4.0,,1.0,10.0,7.0,24.0,138.0,,,9.0,14.0,10.0,4.0,,2.0,,,,,,1.0,,,6.0,,,,,,,7.0,16.0,,,,31.0,35.0,,,,1.0,3.0,8.0,,1.0,2.0,1.0,,12.0,2.0,56.0,38.0,1.0,34.0,18.0,,1.0,65.0,15.0,12.0,,,2.0,3.0,,97.0,,,,,,,15.0,,,,3.0,,,,,25.0,,7.0,6.0,,1.0,43.0,71.0,27.0,14.0,,2.0,2.0,,,,,5.0,,,28.0,31.0,7.0,,,,,143.0,125.0,3.0,19.0,5.0,28.6,,,,1.0,0.0,,,,39.0,1.0,6.0,,1.0,2.0,5.0,,3.0,40.0,,4.0,77.0,14.0,52.0,11.0,1.0,7.0,6.0,2.0,87.0,8.0,140.0,3.0,,35.0,7.0,51.0,,210.0,,1.0,8.0,12.0,,17.0,2.0,390.0,,10.0,4.0,1.0,5.0,0.0
360756,29.0,2012-03-21 19:45:00,110,Stoke,Away,79.0,7.0,1.0,7.0,6.0,4.0,2.0,118.0,4.0,,4.0,14.0,14.0,26.0,190.0,,,13.0,8.0,16.0,3.0,2.0,,,,,,,,,,6.0,,,,,,3.0,9.0,17.0,,,,51.0,49.0,1.0,1.0,1.0,6.0,2.0,11.0,,1.0,3.0,4.0,,10.0,4.0,44.0,60.0,6.0,36.0,16.0,,,68.0,11.0,10.0,1.0,,1.0,3.0,,116.0,1.0,,,1.0,,,9.0,,,,4.0,,,,1.0,25.0,,19.0,14.0,1.0,4.0,54.0,80.0,41.0,13.0,,3.0,3.0,2.0,,,,12.0,4.0,,25.0,54.0,15.0,,,,,170.0,137.0,1.0,16.0,21.0,36.0,,,,2.0,0.0,,,,54.0,3.0,3.0,,,,6.0,,3.0,40.0,,6.0,98.0,11.0,69.0,10.0,1.0,11.0,10.0,,96.0,13.0,188.0,5.0,,42.0,14.0,56.0,4.0,275.0,1.0,0.0,10.0,29.0,,19.0,1.0,533.0,,14.0,5.0,1.0,17.0,0.0
360765,30.0,2012-03-24 17:30:00,110,Stoke,Home,46.0,8.0,2.0,5.0,3.0,2.0,,113.0,6.0,1.0,6.0,12.0,7.0,21.0,154.0,,,16.0,16.0,15.0,5.0,2.0,,,,,,,,,,6.0,,,,,,1.0,9.0,7.0,,,,38.0,44.0,1.0,1.0,,2.0,1.0,3.0,,5.0,10.0,4.0,,18.0,3.0,59.0,51.0,2.0,15.0,11.0,1.0,,66.0,15.0,13.0,1.0,,3.0,3.0,,116.0,1.0,,,1.0,,,9.0,,,1.0,2.0,,,,,19.0,,16.0,14.0,2.0,6.0,38.0,72.0,35.0,7.0,,5.0,3.0,3.0,,,,5.0,1.0,,34.0,62.0,20.0,,,,,155.0,137.0,2.0,14.0,13.0,32.5,,,,,0.0,,,,37.0,3.0,2.0,5.0,,,7.0,,3.0,70.0,,8.0,58.0,14.0,33.0,14.0,3.0,20.0,17.0,,118.0,6.0,191.0,2.0,1.0,37.0,7.0,45.0,1.0,229.0,,0.0,11.0,16.0,,23.0,1.0,446.0,,10.0,7.0,5.0,12.0,0.0
360777,31.0,2012-03-31 15:00:00,110,Stoke,Away,74.0,15.0,1.0,4.0,3.0,3.0,1.0,127.0,3.0,,4.0,12.0,9.0,30.0,197.0,,,22.0,6.0,15.0,4.0,,,,,,,,,,,3.0,,,,,,2.0,9.0,5.0,,,,50.0,40.0,,,,1.0,,7.0,,1.0,9.0,3.0,,15.0,3.0,48.0,45.0,1.0,23.0,9.0,1.0,2.0,81.0,14.0,13.0,,,3.0,3.0,,122.0,,,,,,,8.0,,,,3.0,,,,,16.0,,14.0,11.0,,4.0,50.0,68.0,39.0,8.0,,3.0,1.0,1.0,,,,5.0,1.0,,44.0,56.0,17.0,,,,,164.0,147.0,,17.0,13.0,39.2,,,,,0.0,,,,62.0,4.0,,,,,4.0,,3.0,54.0,,4.0,85.0,26.0,40.0,10.0,1.0,16.0,15.0,,115.0,11.0,215.0,3.0,1.0,32.0,10.0,52.0,5.0,284.0,,0.0,5.0,13.0,,25.0,4.0,480.0,,13.0,4.0,1.0,8.0,0.0
360785,32.0,2012-04-07 17:30:00,110,Stoke,Home,61.0,9.0,1.0,7.0,6.0,12.0,1.0,146.0,5.0,,2.0,20.0,6.0,30.0,200.0,,,18.0,12.0,24.0,4.0,3.0,,1.0,,,1.0,,,,1.0,7.0,,,,,,2.0,5.0,7.0,,,,47.0,44.0,2.0,2.0,,3.0,2.0,5.0,,3.0,8.0,7.0,1.0,8.0,,38.0,52.0,3.0,28.0,19.0,1.0,,86.0,8.0,11.0,1.0,,4.0,5.0,1.0,152.0,2.0,1.0,2.0,,2.0,,10.0,,,,1.0,,,,,35.0,,8.0,6.0,2.0,2.0,52.0,85.0,43.0,8.0,,5.0,4.0,4.0,,,,5.0,4.0,,52.0,46.0,35.0,,,,,184.0,156.0,1.0,16.0,18.0,46.2,,,,,0.0,,,,47.0,,3.0,,1.0,,7.0,1.0,3.0,73.0,,9.0,75.0,19.0,56.0,8.0,3.0,23.0,20.0,,138.0,19.0,246.0,1.0,,47.0,6.0,60.0,3.0,298.0,,0.0,13.0,14.0,,28.0,1.0,508.0,,7.0,3.0,3.0,9.0,0.0
360789,33.0,2012-04-09 17:30:00,110,Stoke,Away,92.0,7.0,3.0,8.0,5.0,5.0,2.0,138.0,2.0,1.0,1.0,18.0,8.0,29.0,222.0,,,21.0,15.0,30.0,3.0,2.0,,,,,,,,,,3.0,,,,,,1.0,4.0,3.0,,,,43.0,42.0,1.0,,1.0,,1.0,4.0,,4.0,16.0,8.0,1.0,9.0,,45.0,51.0,,25.0,16.0,,,86.0,10.0,9.0,,1.0,3.0,3.0,,141.0,1.0,1.0,1.0,,1.0,,5.0,,,,2.0,,,,,24.0,,6.0,4.0,2.0,1.0,63.0,86.0,37.0,5.0,,4.0,2.0,2.0,,,,,1.0,,41.0,75.0,26.0,,,,,185.0,166.0,2.0,19.0,10.0,46.3,,,,,0.0,,,,69.0,1.0,1.0,,1.0,,5.0,,3.0,56.0,,6.0,107.0,17.0,44.0,10.0,4.0,31.0,27.0,,116.0,19.0,240.0,2.0,1.0,48.0,8.0,66.0,1.0,316.0,,0.0,8.0,9.0,1.0,39.0,0.0,509.0,,9.0,3.0,4.0,8.0,0.0
360805,34.0,2012-05-01 19:45:00,110,Stoke,Home,84.0,4.0,,2.0,2.0,5.0,,92.0,3.0,,3.0,23.0,5.0,36.0,174.0,,,16.0,15.0,26.0,2.0,5.0,,,,1.0,1.0,,,,,,,,,,,,10.0,2.0,,,,40.0,55.0,,,,5.0,2.0,1.0,,4.0,9.0,6.0,,8.0,2.0,32.0,63.0,5.0,38.0,22.0,,,61.0,6.0,14.0,1.0,,,,1.0,126.0,,,,,,,8.0,,,,1.0,,,,1.0,28.0,,14.0,10.0,3.0,4.0,55.0,74.0,34.0,6.0,,4.0,3.0,3.0,,,,1.0,5.0,1.0,38.0,37.0,24.0,,,,,175.0,154.0,2.0,20.0,19.0,39.1,,,,,0.0,,,,47.0,2.0,2.0,,,,6.0,1.0,3.0,53.0,,7.0,105.0,13.0,59.0,8.0,4.0,20.0,16.0,,102.0,15.0,183.0,1.0,,50.0,5.0,59.0,1.0,268.0,,0.0,11.0,18.0,,25.0,2.0,492.0,,10.0,5.0,4.0,14.0,0.0
360816,35.0,2012-04-21 15:00:00,110,Stoke,Away,109.0,15.0,2.0,3.0,1.0,3.0,,178.0,3.0,,2.0,21.0,19.0,31.0,284.0,,1.0,18.0,12.0,13.0,4.0,1.0,,,,,1.0,,,,,5.0,,,,,,,9.0,8.0,,,,65.0,53.0,1.0,1.0,,1.0,2.0,3.0,,5.0,7.0,11.0,,13.0,6.0,46.0,46.0,1.0,17.0,10.0,,,82.0,10.0,9.0,,,1.0,,1.0,137.0,,,,,,,6.0,,,,1.0,,,,,17.0,,14.0,11.0,,2.0,74.0,85.0,53.0,4.0,,4.0,1.0,,,,,3.0,3.0,,44.0,67.0,19.0,,,,,158.0,144.0,3.0,15.0,27.0,41.9,,,,,0.0,,,,89.0,3.0,3.0,,,,6.0,1.0,2.0,84.0,,5.0,121.0,23.0,31.0,9.0,5.0,23.0,18.0,,135.0,9.0,267.0,1.0,,37.0,19.0,53.0,2.0,365.0,,0.0,8.0,23.0,2.0,23.0,2.0,559.0,,9.0,1.0,5.0,16.0,0.0
360823,36.0,2012-04-28 15:00:00,110,Stoke,Home,88.0,10.0,,4.0,4.0,6.0,1.0,114.0,6.0,,1.0,22.0,12.0,38.0,198.0,,,15.0,10.0,18.0,1.0,1.0,,,,,,,,,,4.0,,,,,,1.0,9.0,8.0,,,,65.0,52.0,,,,4.0,2.0,9.0,,2.0,11.0,5.0,,12.0,3.0,42.0,52.0,4.0,33.0,18.0,1.0,1.0,81.0,8.0,11.0,1.0,,1.0,2.0,,134.0,1.0,,1.0,1.0,,,9.0,,,1.0,,,,,,22.0,,18.0,10.0,3.0,1.0,48.0,75.0,45.0,5.0,,,3.0,2.0,,,,5.0,,,34.0,46.0,26.0,,,,,166.0,151.0,4.0,20.0,19.0,37.1,,,,1.0,0.0,,,,43.0,3.0,1.0,,2.0,,1.0,,3.0,60.0,,3.0,100.0,19.0,48.0,4.0,2.0,20.0,18.0,,121.0,14.0,210.0,,,42.0,13.0,55.0,5.0,290.0,,0.0,5.0,22.0,1.0,21.0,1.0,499.0,,14.0,1.0,2.0,17.0,0.0
360837,37.0,2012-05-06 14:00:00,110,Stoke,Away,95.0,6.0,1.0,4.0,3.0,3.0,,101.0,4.0,1.0,3.0,19.0,8.0,32.0,192.0,,,14.0,9.0,12.0,4.0,1.0,,,,,,,,,,5.0,,,,,,,9.0,13.0,,,,41.0,50.0,2.0,2.0,,4.0,1.0,8.0,,3.0,9.0,6.0,,14.0,2.0,50.0,46.0,4.0,30.0,13.0,,1.0,82.0,16.0,10.0,,,1.0,2.0,,139.0,,,,,,,12.0,,,,3.0,,,,3.0,19.0,,10.0,7.0,1.0,3.0,38.0,90.0,43.0,7.0,,5.0,,,,,,7.0,2.0,,30.0,40.0,23.0,,,,,189.0,167.0,2.0,27.0,8.0,45.4,,,,1.0,0.0,,,,65.0,3.0,2.0,,1.0,,7.0,,3.0,56.0,,5.0,109.0,15.0,52.0,8.0,3.0,20.0,17.0,,111.0,7.0,194.0,3.0,1.0,54.0,9.0,67.0,,283.0,,0.0,8.0,22.0,,30.0,0.0,515.0,,14.0,2.0,3.0,16.0,0.0
360843,38.0,2012-05-13 15:00:00,110,Stoke,Home,77.0,12.0,1.0,7.0,6.0,2.0,1.0,124.0,5.0,1.0,5.0,15.0,7.0,29.0,194.0,1.0,1.0,25.0,8.0,11.0,8.0,4.0,1.0,,,,,,,,1.0,13.0,1.0,,,,,1.0,8.0,12.0,,,,44.0,58.0,3.0,3.0,2.0,6.0,4.0,2.0,,5.0,9.0,6.0,,13.0,2.0,43.0,34.0,6.0,41.0,23.0,1.0,1.0,101.0,10.0,5.0,2.0,,2.0,1.0,,157.0,,,,,,,10.0,,,1.0,5.0,,,,,32.0,,7.0,6.0,,5.0,34.0,83.0,43.0,9.0,,5.0,7.0,7.0,,,,6.0,2.0,,34.0,83.0,25.0,,,,1.0,201.0,174.0,4.0,23.0,18.0,50.9,,,,1.0,0.0,,,,55.0,1.0,1.0,,,1.0,6.0,,2.0,60.0,,12.0,88.0,15.0,68.0,15.0,5.0,21.0,16.0,1.0,129.0,9.0,223.0,6.0,1.0,46.0,7.0,60.0,2.0,290.0,1.0,0.0,17.0,13.0,2.0,43.0,1.0,556.0,,14.0,5.0,5.0,9.0,0.0
