season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2022-23,10385741,1,31,Crystal_Palace,Home,32023,40836,Vicente Guaita,vicente-guaita,G,False,,,10.0,1.0,34.0,35.0,,,6.0,,,,,,,,,,,,0.00039428,0.0,0.0,,,,-1.6531,1.0,,,,,90.0,,,,,,,,2.0,1.0,6.3,1.0,1.0,,,1.0,,,,12.0,,3.0,34.0,37.0,0,,42.0,,,,
2022-23,10385741,1,31,Crystal_Palace,Home,39183,55494,Joel Ward,joel-ward,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385741,1,31,Crystal_Palace,Home,43215,57328,Nathaniel Clyne,nathaniel-clyne,D,False,,,,28.0,22.0,50.0,1.0,1.0,1.0,,,,,,,,2.0,3.0,,,0.0143898,0.0,0.0,1.0,,,,,,1.0,1.0,,90.0,,,,,,,,9.0,,6.5,,,,,2.0,1.0,2.0,,2.0,,34.0,24.0,56.0,0,,74.0,,1.0,1.0,
2022-23,10385741,1,31,Crystal_Palace,Home,50294,66975,Luka Milivojević,luka-milivojevic,M,True,,,,9.0,6.0,15.0,,,2.0,,,,,,,,,,,,0.0145457,0.0,0.0,,,,,,,,,,15.0,,,,,,,,2.0,,6.4,,,,,,,1.0,,1.0,,10.0,7.0,16.0,0,,17.0,,,,
2022-23,10385741,1,31,Crystal_Palace,Home,98427,101982,Sam Johnstone,sam-johnstone,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385741,1,31,Crystal_Palace,Home,103045,80146,Jordan Ayew,jordan-ayew,F,False,1.0,,1.0,14.0,13.0,26.0,3.0,2.0,4.0,,,1.0,4.0,,,5.0,19.0,10.0,,,0.0248625,0.0527,0.0,4.0,,,,,,,3.0,,90.0,,,,,,,,16.0,,6.1,,,,,1.0,9.0,4.0,,1.0,,19.0,15.0,30.0,1,2.0,55.0,1.0,,6.0,1.0
2022-23,10385741,1,31,Crystal_Palace,Home,111850,82403,Wilfried Zaha,wilfried-zaha,M,False,1.0,,,17.0,13.0,29.0,,,9.0,1.0,,1.0,1.0,,,4.0,9.0,11.0,,,0.834349,0.0586,0.0,2.0,,,,,,,2.0,,90.0,,,,,,,,21.0,,7.1,,,,,,5.0,4.0,,1.0,1.0,26.0,13.0,35.0,1,3.0,63.0,5.0,5.0,3.0,2.0
2022-23,10385741,1,31,Crystal_Palace,Home,148710,86417,Jeffrey Schlupp,jeffrey-schlupp,M,False,,,,15.0,15.0,30.0,2.0,1.0,6.0,,,2.0,2.0,,,1.0,8.0,8.0,,,0.0132696,0.2435,0.0,2.0,,,,,,1.0,,,86.0,,1.0,,,,,,9.0,,6.8,,,1.0,,,4.0,,,3.0,,19.0,16.0,35.0,3,4.0,56.0,2.0,,3.0,2.0
2022-23,10385741,1,31,Crystal_Palace,Home,193554,108413,Will Hughes,will-hughes,M,True,,,,2.0,1.0,3.0,,,,,,,,,,1.0,1.0,,,,0.00281038,0.0,0.0,,,,,,,,,,8.0,,,,,,,,3.0,,6.3,,,,,,,1.0,,,,4.0,1.0,4.0,0,,6.0,,,,
2022-23,10385741,1,31,Crystal_Palace,Home,285989,173954,Jaïro Riedewald,jairo-riedewald,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
