season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12436879,1,31,Crystal_Palace,Away,845286,232185.0,Ismaïla Sarr,ismaila-sarr,F,True,,,,2.0,,2.0,,,,,,,,,,,,,,0.00076931,,,,0.0,,,,,,,,11.0,,,,,,,,,,,6.5,,,,,,,,,,2.0,,2.0,0,,2.0,,,,
2024-25,12436879,1,31,Crystal_Palace,Away,848276,231747.0,Jean-Philippe Mateta,jean-philippe-mateta,F,False,,,1.0,6.0,1.0,7.0,3.0,1.0,,,,,,,,5.0,1.0,,,0.00937658,,,,0.0,,,,,,,,45.0,,,,,,,,,5.0,,6.3,,,,,2.0,,,1.0,,8.0,2.0,10.0,0,,15.0,,,,
2024-25,12436879,1,31,Crystal_Palace,Away,864921,232413.0,Eberechi Eze,eberechi-eze,M,False,,,,22.0,9.0,31.0,2.0,1.0,3.0,,,3.0,,,1.0,7.0,5.0,,,0.0510144,0.4106,0.4703,,0.0,,,,,,,,90.0,3.0,,,,,,,,19.0,,7.2,,,1.0,,6.0,,,1.0,,31.0,10.0,41.0,7,1.0,63.0,2.0,1.0,2.0,1.0
2024-25,12436879,1,31,Crystal_Palace,Away,870360,247348.0,Daniel Muñoz,daniel-munoz,M,False,,,,18.0,15.0,33.0,3.0,3.0,3.0,,,,1.0,,,9.0,7.0,,,0.0201563,,,2.0,0.0,,,,,1.0,1.0,,90.0,,,,,,,,,17.0,,6.9,,,,1.0,3.0,2.0,,3.0,,26.0,19.0,43.0,0,4.0,68.0,1.0,,,3.0
2024-25,12436879,1,31,Crystal_Palace,Away,877994,209036.0,Marc Guéhi,marc-guehi,D,False,,,4.0,24.0,18.0,42.0,,4.0,4.0,,,,,,,1.0,6.0,,,0.0160504,,,1.0,0.0,,,,,1.0,,,90.0,,,,,,,,,3.0,,6.9,,,,9.0,,,,6.0,,25.0,19.0,44.0,0,1.0,58.0,,1.0,,1.0
2024-25,12436879,1,31,Crystal_Palace,Away,906047,438464.0,Cheick Doucouré,cheick-doucoure,M,True,,,,8.0,,8.0,,,,,,,,,,,1.0,,,0.00279886,,,,0.0,,,,,,,,11.0,,,,,,,,,2.0,,6.6,,,,,,,,,,9.0,1.0,10.0,0,,13.0,,1.0,,
2024-25,12436879,1,31,Crystal_Palace,Away,931844,427623.0,Chris Richards,chris-richards,D,False,,,,16.0,20.0,36.0,5.0,1.0,4.0,,,,2.0,,,9.0,5.0,,,0.00768348,,,2.0,0.0,,,,,1.0,,,84.0,,1.0,,,,,,,4.0,,6.5,,,,2.0,,,,2.0,1.0,19.0,21.0,40.0,0,4.0,52.0,,,,2.0
2024-25,12436879,1,31,Crystal_Palace,Away,988275,244723.0,Tyrick Mitchell,tyrick-mitchell,M,False,1.0,,1.0,22.0,10.0,31.0,,,10.0,,,,,,1.0,3.0,1.0,,1.0,0.0316883,0.1175,,,0.0,,,,,,2.0,,90.0,,,,,,,,,14.0,,6.4,,,1.0,6.0,2.0,5.0,,4.0,,31.0,11.0,37.0,1,1.0,70.0,1.0,,,
2024-25,12436879,1,31,Crystal_Palace,Away,1064218,515621.0,Chadi Riad,chadi-riad,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436879,1,31,Crystal_Palace,Away,1109771,496221.0,Adam Wharton,adam-wharton,M,False,,,,14.0,10.0,24.0,2.0,,6.0,,,1.0,1.0,,,4.0,6.0,,,0.0243361,0.0908,0.0809,,0.0,,,,,,,,74.0,2.0,,,,,,,,12.0,,7.2,,,,1.0,1.0,4.0,,1.0,,25.0,10.0,31.0,3,3.0,48.0,,3.0,,2.0
2024-25,12436892,2,31,Crystal_Palace,Home,39183,55494.0,Joel Ward,joel-ward,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436892,2,31,Crystal_Palace,Home,43215,57328.0,Nathaniel Clyne,nathaniel-clyne,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436892,2,31,Crystal_Palace,Home,98427,101982.0,Sam Johnstone,sam-johnstone,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436892,2,31,Crystal_Palace,Home,148710,86417.0,Jeffrey Schlupp,jeffrey-schlupp,M,True,,,,3.0,1.0,4.0,1.0,,,,,,,,,1.0,,,,0.00428359,,,,0.0,,,,,,,,9.0,,,,,,,,,3.0,,6.5,,,,,,1.0,,,,5.0,1.0,5.0,0,,9.0,1.0,,,
2024-25,12436892,2,31,Crystal_Palace,Home,355796,152551.0,Jefferson Lerma,jefferson-lerma,M,False,,,2.0,13.0,17.0,30.0,2.0,,5.0,,,,,,2.0,6.0,3.0,,,0.010698,0.0154,,2.0,0.0,,,,,3.0,,,63.0,,1.0,,,,,,,11.0,,6.8,,,1.0,,,,,3.0,,19.0,20.0,39.0,1,1.0,50.0,,2.0,,
2024-25,12436892,2,31,Crystal_Palace,Home,788134,172649.0,Dean Henderson,dean-henderson,G,False,,,1.0,,17.0,17.0,,,4.0,,,,,,,,,,,3.61e-05,,,,0.0,,-1.0907,,,,,,90.0,,,,,,,,,11.0,,6.0,1.0,1.0,,1.0,,,,12.0,,9.0,19.0,28.0,0,,34.0,,,,
2024-25,12436892,2,31,Crystal_Palace,Home,793228,156074.0,Rob Holding,rob-holding,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436892,2,31,Crystal_Palace,Home,794338,209400.0,Daichi Kamada,daichi-kamada,M,True,,,2.0,21.0,7.0,28.0,,,1.0,,,,1.0,,,1.0,4.0,,,0.027266,,,,0.0,,,,,,2.0,,27.0,,,,,,,,,4.0,,6.9,,,,,,3.0,,2.0,,25.0,7.0,29.0,0,2.0,36.0,,2.0,,1.0
2024-25,12436892,2,31,Crystal_Palace,Home,795228,199670.0,Odsonne Édouard,odsonne-edouard,F,False,,,1.0,8.0,2.0,10.0,2.0,1.0,1.0,,,2.0,2.0,,,8.0,2.0,,,0.00706914,0.341,0.0519,3.0,0.0,,,,,,,,71.0,1.0,,,,,,,,9.0,,6.6,,,1.0,1.0,1.0,1.0,,1.0,1.0,13.0,3.0,15.0,4,1.0,28.0,2.0,,,
2024-25,12436892,2,31,Crystal_Palace,Home,845286,232185.0,Ismaïla Sarr,ismaila-sarr,F,True,1.0,,,8.0,2.0,9.0,1.0,1.0,3.0,1.0,,,,,1.0,4.0,2.0,,,0.172872,0.1011,,1.0,0.0,,,,1.0,,1.0,,19.0,,,,,,,,,4.0,,7.0,,,1.0,,1.0,2.0,,,,9.0,2.0,9.0,1,,17.0,1.0,1.0,,
2024-25,12436892,2,31,Crystal_Palace,Home,848276,231747.0,Jean-Philippe Mateta,jean-philippe-mateta,F,False,,,1.0,11.0,1.0,12.0,3.0,,4.0,,1.0,,,,,3.0,2.0,,,0.228731,0.3049,,,0.0,,,,,,2.0,,90.0,,,,,,,,,4.0,,6.7,,,1.0,,,,,2.0,1.0,12.0,3.0,15.0,1,1.0,21.0,1.0,1.0,,
2024-25,12436892,2,31,Crystal_Palace,Home,864921,232413.0,Eberechi Eze,eberechi-eze,M,False,2.0,,1.0,19.0,17.0,34.0,2.0,,5.0,,1.0,2.0,1.0,,2.0,11.0,6.0,,,0.170994,0.4453,0.2053,1.0,0.0,,,,1.0,,4.0,,90.0,1.0,,,,,,,,17.0,,7.0,,,2.0,,7.0,5.0,,2.0,,25.0,18.0,38.0,5,2.0,69.0,2.0,2.0,2.0,2.0
2024-25,12436892,2,31,Crystal_Palace,Home,870360,247348.0,Daniel Muñoz,daniel-munoz,M,False,,,3.0,21.0,16.0,37.0,3.0,1.0,8.0,,,,,,1.0,5.0,5.0,,,0.0207657,,,,0.0,,,,,1.0,,,90.0,,,,,,,,,17.0,,6.8,,,,1.0,2.0,,,4.0,1.0,28.0,18.0,46.0,0,3.0,76.0,4.0,,1.0,3.0
2024-25,12436892,2,31,Crystal_Palace,Home,877994,209036.0,Marc Guéhi,marc-guehi,D,False,,,8.0,18.0,53.0,71.0,2.0,3.0,3.0,,,,,,1.0,3.0,6.0,,,0.0177968,,,,0.0,,,,,,,,90.0,,3.0,,,,,,,17.0,,7.0,,,,3.0,,,,17.0,,28.0,57.0,85.0,0,2.0,99.0,2.0,1.0,,1.0
2024-25,12436892,2,31,Crystal_Palace,Home,906047,438464.0,Cheick Doucouré,cheick-doucoure,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436892,2,31,Crystal_Palace,Home,931844,427623.0,Chris Richards,chris-richards,D,False,,,2.0,11.0,27.0,38.0,1.0,2.0,2.0,,,,3.0,,,5.0,3.0,,,0.00316606,0.1238,,,0.0,,,,,,,,81.0,,,,,,,,,9.0,,6.2,,,1.0,1.0,1.0,,,5.0,,14.0,31.0,45.0,1,,54.0,,1.0,,
2024-25,12436892,2,31,Crystal_Palace,Home,988275,244723.0,Tyrick Mitchell,tyrick-mitchell,M,False,1.0,,1.0,25.0,13.0,37.0,2.0,1.0,5.0,,,,1.0,,,3.0,6.0,,,0.0829671,,,,0.0,,,,,1.0,2.0,,90.0,,1.0,,,,,,,18.0,,7.3,,,,1.0,,7.0,,2.0,,38.0,16.0,47.0,0,3.0,71.0,2.0,2.0,,1.0
2024-25,12436892,2,31,Crystal_Palace,Home,997104,466117.0,Naouirou Ahamada,naouirou-ahamada,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436892,2,31,Crystal_Palace,Home,1064218,515621.0,Chadi Riad,chadi-riad,D,False,,,5.0,21.0,49.0,70.0,4.0,2.0,4.0,,,,1.0,,,6.0,7.0,,,0.0204211,,,1.0,0.0,,,,,2.0,,,90.0,,,,,,,,,13.0,,6.7,,,,,,,,10.0,,27.0,55.0,82.0,0,5.0,91.0,1.0,,,2.0
2024-25,12436892,2,31,Crystal_Palace,Home,1109771,496221.0,Adam Wharton,adam-wharton,M,False,,,3.0,34.0,23.0,57.0,,2.0,6.0,1.0,,,5.0,,2.0,10.0,9.0,,,0.174435,0.0158,,1.0,0.0,,,,,2.0,2.0,,90.0,,,,,,,,,17.0,,7.2,,,1.0,1.0,2.0,1.0,,6.0,,46.0,24.0,69.0,1,3.0,86.0,,4.0,,1.0
2024-25,12436910,3,31,Crystal_Palace,Away,39183,55494.0,Joel Ward,joel-ward,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436910,3,31,Crystal_Palace,Away,43215,57328.0,Nathaniel Clyne,nathaniel-clyne,D,False,,,2.0,6.0,11.0,17.0,2.0,1.0,1.0,,,,,,,2.0,4.0,,,0.00106644,,,,0.0,,,,,1.0,,,90.0,,,,,,,,,7.0,,6.6,,,,5.0,,,,5.0,,9.0,15.0,24.0,0,3.0,34.0,,,,
2024-25,12436910,3,31,Crystal_Palace,Away,148710,86417.0,Jeffrey Schlupp,jeffrey-schlupp,M,True,,,1.0,2.0,2.0,4.0,,,2.0,,,,,,,,,,,0.00258294,,,,0.0,,,,,,,,11.0,,,,,,,,,2.0,,6.6,,,,,,,,1.0,,2.0,2.0,4.0,0,,7.0,2.0,,,
2024-25,12436910,3,31,Crystal_Palace,Away,193554,108413.0,Will Hughes,will-hughes,M,False,,,,7.0,15.0,22.0,,,1.0,,,,1.0,,,4.0,1.0,,,0.0124546,,,3.0,0.0,,,,,,,,50.0,,,,,,,,,4.0,,6.2,,,,1.0,,,,,,10.0,16.0,26.0,0,1.0,28.0,,,,
2024-25,12436910,3,31,Crystal_Palace,Away,581610,169593.0,Remi Matthews,remi-matthews,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436910,3,31,Crystal_Palace,Away,788134,172649.0,Dean Henderson,dean-henderson,G,False,,,5.0,3.0,12.0,15.0,,1.0,12.0,,,,,,,,1.0,,,0.00028313,,,,0.0,,1.7577,1.0,,,,,90.0,,,,,,,,,12.0,1.0,7.8,4.0,6.0,,1.0,,,,17.0,,12.0,15.0,27.0,0,,41.0,,,,
2024-25,12436910,3,31,Crystal_Palace,Away,794338,209400.0,Daichi Kamada,daichi-kamada,M,False,,,1.0,15.0,14.0,29.0,1.0,,2.0,,,1.0,1.0,,,6.0,4.0,,,0.0272146,0.142,0.0327,4.0,0.0,,,,,,1.0,,88.0,1.0,,,,,,,,9.0,,7.1,,,,,1.0,3.0,,2.0,,23.0,14.0,34.0,2,1.0,46.0,1.0,2.0,1.0,
2024-25,12436910,3,31,Crystal_Palace,Away,845286,232185.0,Ismaïla Sarr,ismaila-sarr,F,True,,,,5.0,4.0,9.0,1.0,,2.0,,,,,,1.0,2.0,,,,0.447831,,,,0.0,,,,,,3.0,,21.0,,,,,,,,,3.0,,6.8,,,,,,,,,,6.0,4.0,10.0,0,,13.0,1.0,,,
2024-25,12436910,3,31,Crystal_Palace,Away,848276,231747.0,Jean-Philippe Mateta,jean-philippe-mateta,F,False,,,,3.0,,3.0,1.0,,,,,1.0,,,1.0,4.0,3.0,,,0.00051252,0.0442,,2.0,0.0,,,,,,,,69.0,,,,,,,,,4.0,,6.5,,,,1.0,,,,,,5.0,,5.0,1,,12.0,1.0,3.0,,
2024-25,12436910,3,31,Crystal_Palace,Away,864921,232413.0,Eberechi Eze,eberechi-eze,M,False,1.0,,3.0,21.0,12.0,32.0,1.0,,3.0,,,1.0,1.0,,1.0,6.0,4.0,,,0.05969,0.2319,0.782,,0.0,1.0,,,,,1.0,,90.0,1.0,,,,,,,,13.0,,7.6,,,1.0,,5.0,1.0,,3.0,,24.0,14.0,37.0,3,1.0,58.0,3.0,1.0,2.0,1.0
2024-25,12436910,3,31,Crystal_Palace,Away,870360,247348.0,Daniel Muñoz,daniel-munoz,M,False,1.0,,1.0,11.0,17.0,27.0,2.0,2.0,4.0,,,,1.0,,,8.0,9.0,,,0.261138,,,3.0,0.0,,,,,1.0,1.0,,90.0,,,,,,,,,13.0,,7.0,,,,,3.0,1.0,,3.0,1.0,20.0,17.0,36.0,0,5.0,59.0,2.0,1.0,1.0,3.0
2024-25,12436910,3,31,Crystal_Palace,Away,877994,209036.0,Marc Guéhi,marc-guehi,D,False,,,2.0,5.0,27.0,32.0,,2.0,1.0,,,,1.0,,,1.0,4.0,,,0.0219866,,,,0.0,,,,,,,,90.0,,1.0,,,,,,,6.0,,6.9,,,,7.0,1.0,,,5.0,,8.0,30.0,38.0,0,,48.0,,1.0,1.0,
2024-25,12436910,3,31,Crystal_Palace,Away,906047,438464.0,Cheick Doucouré,cheick-doucoure,M,True,,,,4.0,7.0,11.0,1.0,,2.0,,,1.0,,,,1.0,3.0,,,0.00300797,0.0168,,,0.0,,,,,1.0,,,40.0,,,,,,,,,1.0,,6.8,,,,1.0,1.0,,,1.0,,5.0,7.0,12.0,1,2.0,20.0,,,1.0,1.0
2024-25,12436910,3,31,Crystal_Palace,Away,931844,427623.0,Chris Richards,chris-richards,D,False,,,,7.0,21.0,28.0,,,1.0,,,,,,,,1.0,,,0.00116128,,,,0.0,,,,,,,,90.0,,,,,,,,,6.0,,6.7,,,,5.0,,,,2.0,,11.0,23.0,34.0,0,1.0,42.0,,,,1.0
2024-25,12436910,3,31,Crystal_Palace,Away,988275,244723.0,Tyrick Mitchell,tyrick-mitchell,M,False,,,,9.0,5.0,14.0,,1.0,3.0,,,1.0,1.0,,1.0,2.0,5.0,,,0.00466222,0.0886,,,0.0,,,,,1.0,,,90.0,,,,,,,,,11.0,,6.9,,,,3.0,,1.0,,2.0,,15.0,8.0,22.0,1,4.0,45.0,,,,4.0
2024-25,12436910,3,31,Crystal_Palace,Away,1084311,489706.0,Justin Devenny,devenny-justin,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436910,3,31,Crystal_Palace,Away,1109771,496221.0,Adam Wharton,adam-wharton,M,False,1.0,,4.0,18.0,16.0,33.0,1.0,,9.0,,,,5.0,,2.0,11.0,2.0,,,0.0430751,0.0199,0.2649,1.0,0.0,,,,,2.0,1.0,,90.0,1.0,,,,,,,,15.0,,6.6,,,,4.0,2.0,3.0,,8.0,,26.0,18.0,41.0,1,1.0,61.0,1.0,1.0,,1.0
2024-25,12436910,3,31,Crystal_Palace,Away,1149851,574398.0,Franco Umeh,franco-umeh,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436910,3,31,Crystal_Palace,Away,1185603,530318.0,Kaden Rodney,kaden-rodney,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436910,3,31,Crystal_Palace,Away,1799984,,Asher Agbinone,asher-agbinone,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436938,4,31,Crystal_Palace,Home,39183,55494.0,Joel Ward,joel-ward,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436938,4,31,Crystal_Palace,Home,43215,57328.0,Nathaniel Clyne,nathaniel-clyne,D,False,,,3.0,21.0,19.0,40.0,1.0,,1.0,,,,1.0,,,2.0,6.0,1.0,,0.0162891,,,,0.0,,,,,,,,64.0,,,,,,,,,11.0,,6.9,,,,3.0,,,,7.0,,27.0,23.0,50.0,0,4.0,60.0,1.0,2.0,,4.0
2024-25,12436938,4,31,Crystal_Palace,Home,148710,86417.0,Jeffrey Schlupp,jeffrey-schlupp,M,True,,,,1.0,1.0,2.0,,,,,,,,,,,,,,0.0006863,,,,0.0,,,,,,,,1.0,,,,,,,,,3.0,,,,,,,,,,1.0,,2.0,1.0,3.0,0,,7.0,,,,
2024-25,12436938,4,31,Crystal_Palace,Home,193554,108413.0,Will Hughes,will-hughes,M,True,,,,20.0,10.0,30.0,,1.0,,,,,,,1.0,1.0,4.0,,,0.0224458,,,,0.0,,,,,1.0,,,45.0,,,,,,,,,7.0,,6.8,,,,,,1.0,,,,21.0,12.0,32.0,0,2.0,41.0,,1.0,,1.0
2024-25,12436938,4,31,Crystal_Palace,Home,355796,152551.0,Jefferson Lerma,jefferson-lerma,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436938,4,31,Crystal_Palace,Home,788134,172649.0,Dean Henderson,dean-henderson,G,False,,1.0,3.0,1.0,17.0,18.0,,,10.0,,,,1.0,,,1.0,1.0,,,0.00018487,,,,0.0,,0.2068,,,,,,90.0,,,,,,,,,3.0,,6.6,2.0,2.0,,1.0,,,1.0,6.0,,4.0,17.0,21.0,0,1.0,35.0,,,,
2024-25,12436938,4,31,Crystal_Palace,Home,794338,209400.0,Daichi Kamada,daichi-kamada,M,True,,,,6.0,2.0,8.0,,,1.0,,,2.0,1.0,,1.0,2.0,1.0,,,0.00758222,0.0935,,,0.0,,,,,,,,26.0,,,,,,,,,9.0,,6.6,,,,,,3.0,,,,14.0,2.0,13.0,2,1.0,22.0,,,,
2024-25,12436938,4,31,Crystal_Palace,Home,833943,224068.0,Matt Turner,matt-turner,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436938,4,31,Crystal_Palace,Home,845286,232185.0,Ismaïla Sarr,ismaila-sarr,F,True,,,,3.0,2.0,5.0,,,,,,1.0,,,1.0,1.0,1.0,,,0.00227674,0.0788,,,0.0,,,,,,,,9.0,,,,,,,,1.0,6.0,,7.1,,,,,,5.0,,,,8.0,2.0,5.0,1,,14.0,,1.0,,
2024-25,12436938,4,31,Crystal_Palace,Home,848276,231747.0,Jean-Philippe Mateta,jean-philippe-mateta,F,False,,,,8.0,4.0,12.0,3.0,2.0,1.0,,,1.0,,,1.0,7.0,2.0,,,0.00592889,1.3593,1.7877,2.0,0.0,2.0,,,,,,,90.0,2.0,,,,,,,,11.0,,8.0,,,1.0,,1.0,2.0,,,1.0,14.0,4.0,16.0,4,,30.0,3.0,,,
2024-25,12436938,4,31,Crystal_Palace,Home,858194,205533.0,Eddie Nketiah,eddie-nketiah,F,False,,,,20.0,7.0,27.0,1.0,2.0,3.0,,,2.0,,,4.0,7.0,5.0,,,0.233263,0.3369,0.0266,3.0,0.0,,,,,1.0,1.0,,90.0,1.0,,,,,,,,10.0,,7.3,,,3.0,,1.0,,,,,26.0,7.0,33.0,6,,52.0,,2.0,1.0,
2024-25,12436938,4,31,Crystal_Palace,Home,864921,232413.0,Eberechi Eze,eberechi-eze,M,False,1.0,,5.0,40.0,13.0,52.0,,,7.0,1.0,1.0,2.0,,,2.0,4.0,7.0,,,0.337474,0.4635,,1.0,0.0,,,,,,3.0,,90.0,,,,,,,,,10.0,,7.6,,,1.0,,2.0,3.0,,5.0,,47.0,13.0,57.0,3,2.0,77.0,,4.0,1.0,1.0
2024-25,12436938,4,31,Crystal_Palace,Home,870360,247348.0,Daniel Muñoz,daniel-munoz,M,False,,,,24.0,23.0,47.0,,2.0,7.0,,1.0,2.0,3.0,,,4.0,5.0,,,0.0222174,0.1534,,1.0,0.0,,,,,1.0,2.0,,81.0,,1.0,,,,,,,14.0,,6.9,,,,2.0,,3.0,,1.0,2.0,32.0,25.0,54.0,2,3.0,82.0,4.0,,,2.0
2024-25,12436938,4,31,Crystal_Palace,Home,877994,209036.0,Marc Guéhi,marc-guehi,D,False,,,7.0,19.0,46.0,65.0,4.0,6.0,5.0,,,,,,,4.0,6.0,,1.0,0.0383561,,,,0.0,,,,,1.0,1.0,,90.0,,,,,,,,,12.0,,6.9,,,,5.0,,,,12.0,,25.0,51.0,76.0,0,,85.0,1.0,,,
