season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2021-22,9576314,25,31,Crystal_Palace,Away,39282,50471,James McArthur,james-mcarthur,M,True,,,1.0,6.0,7.0,13.0,,1.0,,4.0,,,,2.0,,,,3.0,3.0,,,1.0,,,,,,,,,24.0,1.0,,,,,,,,7.0,,,6.6,,,,,1.0,,,,3.0,,10.0,8.0,18.0,,,1,1.0,25.0,2.0,1.0,,1.0
2021-22,9576314,25,31,Crystal_Palace,Away,43215,57328,Nathaniel Clyne,nathaniel-clyne,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576314,25,31,Crystal_Palace,Away,45970,54861,Christian Benteke,christian-benteke,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576314,25,31,Crystal_Palace,Away,50294,66975,Luka Milivojević,luka-milivojevic,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576314,25,31,Crystal_Palace,Away,98448,105666,Jack Butland,jack-butland,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576314,25,31,Crystal_Palace,Away,103045,80146,Jordan Ayew,jordan-ayew,F,False,1.0,,,21.0,8.0,28.0,2.0,1.0,,5.0,,1.0,,,,,7.0,10.0,5.0,,,1.0,,,,,,,,,77.0,,,,,,,,,14.0,,,6.3,,,1.0,,,1.0,5.0,,,,27.0,8.0,30.0,,,1,2.0,51.0,1.0,1.0,1.0,2.0
2021-22,9576314,25,31,Crystal_Palace,Away,111850,82403,Wilfried Zaha,wilfried-zaha,M,False,,,,15.0,4.0,19.0,3.0,,,3.0,,,1.0,,,,3.0,13.0,12.0,,,1.0,,,,,,,1.0,,90.0,1.0,,,,,,,,22.0,,,6.9,,,,,,10.0,,,,,22.0,4.0,26.0,,,2,5.0,59.0,6.0,3.0,4.0,4.0
2021-22,9576314,25,31,Crystal_Palace,Away,148710,86417,Jeffrey Schlupp,jeffrey-schlupp,M,False,,,2.0,26.0,7.0,33.0,4.0,2.0,,5.0,,,,3.0,,,1.0,10.0,6.0,,,1.0,,,,,,,,,90.0,,,,,,,,,19.0,,,6.5,,,1.0,,,2.0,1.0,,5.0,,38.0,12.0,49.0,,,1,2.0,60.0,,1.0,1.0,1.0
2021-22,9576314,25,31,Crystal_Palace,Away,193554,108413,Will Hughes,will-hughes,M,False,1.0,,4.0,27.0,13.0,39.0,1.0,,,5.0,,,,2.0,,,1.0,5.0,3.0,,,1.0,,,,,,,,,66.0,,1.0,,,,,,,13.0,,,6.7,,,,,,1.0,3.0,,7.0,,34.0,15.0,46.0,,,0,1.0,60.0,3.0,1.0,1.0,
2021-22,9576314,25,31,Crystal_Palace,Away,362682,174874,Joachim Andersen,joachim-andersen,D,False,,,10.0,25.0,41.0,66.0,1.0,3.0,,7.0,,,,,,,,2.0,4.0,,,1.0,,,,,,1.0,1.0,,90.0,1.0,1.0,,,,,,,12.0,,,7.6,,,,,5.0,1.0,,,16.0,,36.0,42.0,78.0,,,1,,88.0,,,1.0,
2021-22,9576314,25,31,Crystal_Palace,Away,795228,199670,Odsonne Édouard,odsonne-edouard,F,False,,,,12.0,2.0,14.0,3.0,,,7.0,1.0,,,1.0,,,,10.0,3.0,,,1.0,,,,,,,2.0,,72.0,,,,,,,,,15.0,,,6.6,,,,,1.0,5.0,,,,,16.0,4.0,20.0,,,0,3.0,36.0,4.0,,,2.0
2021-22,9576314,25,31,Crystal_Palace,Away,848276,231747,Jean-Philippe Mateta,jean-philippe-mateta,F,True,,,,2.0,,2.0,,1.0,,1.0,,,,2.0,,,,5.0,1.0,,,1.0,,,,,,,,,18.0,,,,,,,,,4.0,,,6.1,,,,,1.0,2.0,1.0,,,,3.0,,2.0,,,0,,7.0,,,,
2021-22,9576314,25,31,Crystal_Palace,Away,864921,232413,Eberechi Eze,eberechi-eze,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576314,25,31,Crystal_Palace,Away,877994,209036,Marc Guéhi,marc-guehi,D,False,,,4.0,22.0,22.0,44.0,5.0,4.0,,4.0,,,,,,,,5.0,6.0,,,,,,,,,,,,90.0,,,,,,,,,10.0,,,7.0,,,,,1.0,1.0,,,5.0,,25.0,29.0,54.0,,,0,,57.0,,1.0,1.0,
2021-22,9576314,25,31,Crystal_Palace,Away,904970,232787,Conor Gallagher,conor-gallagher,M,False,1.0,,,25.0,6.0,30.0,,,,3.0,,,,,,,1.0,2.0,3.0,,,1.0,,,,,,2.0,1.0,,90.0,,,,,,,,,16.0,,,7.0,,,,,,1.0,10.0,,,,37.0,8.0,35.0,,,0,,55.0,,2.0,1.0,
2021-22,9576314,25,31,Crystal_Palace,Away,978838,443661,Michael Olise,michael-olise,M,True,1.0,,1.0,5.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,5.0,,,6.6,,,,,,,3.0,,1.0,,8.0,1.0,6.0,,,0,,11.0,2.0,,,
2021-22,9576314,25,31,Crystal_Palace,Away,988275,244723,Tyrick Mitchell,tyrick-mitchell,M,False,,,3.0,20.0,9.0,29.0,1.0,1.0,,11.0,,,,1.0,,,2.0,5.0,6.0,,,,,,,,,1.0,,,90.0,,,,,,,,,28.0,,,6.9,,,,,4.0,4.0,1.0,,10.0,,33.0,16.0,48.0,,,0,2.0,83.0,1.0,,3.0,1.0
2021-22,9576211,26,31,Crystal_Palace,Home,32023,40836,Vicente Guaita,vicente-guaita,G,False,,,1.0,,11.0,11.0,,,,1.0,,,,,,,,,,,,,,,0.4989,,,,,,45.0,,,,,,,,,1.0,,,7.1,1.0,2.0,,,,,,,2.0,,1.0,11.0,12.0,,,0,,15.0,,,,
2021-22,9576211,26,31,Crystal_Palace,Home,39282,50471,James McArthur,james-mcarthur,M,False,,,2.0,17.0,20.0,37.0,3.0,1.0,,8.0,,,,1.0,,,,4.0,3.0,,,,,,,,,3.0,,,89.0,,1.0,,,,,,,5.0,,,6.9,,,,,3.0,,1.0,,4.0,,20.0,22.0,41.0,,,0,1.0,53.0,,1.0,,1.0
2021-22,9576211,26,31,Crystal_Palace,Home,39472,58786,Martin Kelly,martin-kelly,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576211,26,31,Crystal_Palace,Home,43215,57328,Nathaniel Clyne,nathaniel-clyne,D,False,1.0,,1.0,11.0,17.0,27.0,1.0,,,5.0,,,,1.0,,,1.0,3.0,3.0,,,,,,,,,1.0,1.0,,90.0,,1.0,,,,,,,12.0,,,6.8,,,,,,,2.0,,4.0,,15.0,22.0,35.0,,,0,3.0,54.0,,,,3.0
2021-22,9576211,26,31,Crystal_Palace,Home,45944,55037,Cheikhou Kouyaté,cheikhou-kouyate,M,False,,,3.0,7.0,8.0,15.0,,,,4.0,,,,2.0,,,,3.0,5.0,,,1.0,,,,,,1.0,1.0,,90.0,,,,,,,,,2.0,,,6.9,,,1.0,,1.0,,,,3.0,,8.0,8.0,16.0,,,1,1.0,29.0,1.0,4.0,,
2021-22,9576211,26,31,Crystal_Palace,Home,45970,54861,Christian Benteke,christian-benteke,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576211,26,31,Crystal_Palace,Home,50294,66975,Luka Milivojević,luka-milivojevic,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576211,26,31,Crystal_Palace,Home,98448,105666,Jack Butland,jack-butland,G,True,,,3.0,1.0,17.0,18.0,,,,1.0,,,,,,,,,,,,,,,-0.9692,,,,,,45.0,,,,,,,,,1.0,,,6.3,,,,,,,,,4.0,,2.0,17.0,19.0,,,0,,20.0,,,,
2021-22,9576211,26,31,Crystal_Palace,Home,103045,80146,Jordan Ayew,jordan-ayew,F,False,,,,9.0,10.0,19.0,1.0,,,6.0,,,,,,,1.0,4.0,7.0,,,1.0,,,,,,1.0,,,85.0,,,,,,,,,16.0,,,6.7,,,,,,2.0,2.0,,1.0,,14.0,12.0,24.0,,,0,2.0,48.0,7.0,4.0,1.0,
2021-22,9576211,26,31,Crystal_Palace,Home,111850,82403,Wilfried Zaha,wilfried-zaha,M,False,,,,10.0,5.0,15.0,,,,4.0,,1.0,,1.0,,,3.0,8.0,5.0,,,,,,,,,,1.0,,90.0,,,,,,,,,21.0,,,6.2,,,2.0,,,7.0,,,,1.0,14.0,7.0,21.0,,,2,1.0,47.0,8.0,1.0,3.0,1.0
2021-22,9576211,26,31,Crystal_Palace,Home,148710,86417,Jeffrey Schlupp,jeffrey-schlupp,M,False,,,1.0,4.0,8.0,12.0,1.0,2.0,,8.0,,,1.0,3.0,,,,10.0,7.0,,,2.0,,,,,,,,,90.0,,,,,,,,,19.0,,,6.3,,,1.0,,3.0,5.0,2.0,,3.0,,12.0,11.0,21.0,,,2,3.0,44.0,3.0,1.0,1.0,2.0
2021-22,9576211,26,31,Crystal_Palace,Home,193554,108413,Will Hughes,will-hughes,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576211,26,31,Crystal_Palace,Home,362682,174874,Joachim Andersen,joachim-andersen,D,False,,,10.0,19.0,25.0,44.0,1.0,3.0,,3.0,,,,,,,,1.0,4.0,,,,,,,,,4.0,,,90.0,,1.0,,,,,,,13.0,,,7.3,,,,,6.0,,,,20.0,,29.0,28.0,57.0,,,0,,70.0,,1.0,,
2021-22,9576211,26,31,Crystal_Palace,Home,795228,199670,Odsonne Édouard,odsonne-edouard,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576211,26,31,Crystal_Palace,Home,848276,231747,Jean-Philippe Mateta,jean-philippe-mateta,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576211,26,31,Crystal_Palace,Home,864921,232413,Eberechi Eze,eberechi-eze,M,True,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,9.0,,,,,,,,,1.0,,,6.4,,,,,,,,,,,,2.0,2.0,,,0,,3.0,,1.0,,
2021-22,9576211,26,31,Crystal_Palace,Home,877994,209036,Marc Guéhi,marc-guehi,D,False,,,,6.0,34.0,40.0,2.0,1.0,,5.0,,,1.0,,,,,2.0,6.0,,,,,,,,,,1.0,,90.0,,,,,,,,,11.0,,,6.9,,,,,3.0,,1.0,,5.0,,13.0,37.0,49.0,,,1,2.0,63.0,1.0,3.0,,1.0
2021-22,9576211,26,31,Crystal_Palace,Home,978838,443661,Michael Olise,michael-olise,M,False,3.0,,2.0,30.0,9.0,36.0,,1.0,,5.0,1.0,,,1.0,,,1.0,3.0,6.0,,,,,,,,,,2.0,,90.0,,,,,,,,,17.0,,,7.3,,,1.0,,,2.0,9.0,,4.0,,40.0,11.0,42.0,,,1,1.0,65.0,3.0,3.0,1.0,
2021-22,9576211,26,31,Crystal_Palace,Home,988275,244723,Tyrick Mitchell,tyrick-mitchell,M,False,,,4.0,8.0,13.0,21.0,,1.0,,12.0,,,,1.0,,,1.0,2.0,11.0,,,,,,,,,,,,90.0,,,,,,,,,19.0,,,7.4,,,,,2.0,2.0,3.0,,7.0,,17.0,20.0,34.0,,,0,8.0,63.0,1.0,,2.0,6.0
2021-22,9576211,26,31,Crystal_Palace,Home,1005686,501468,Tayo Adaramola,tayo-adaramola,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576228,27,31,Crystal_Palace,Home,32023,40836,Vicente Guaita,vicente-guaita,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576228,27,31,Crystal_Palace,Home,39282,50471,James McArthur,james-mcarthur,M,False,,,4.0,25.0,32.0,57.0,2.0,3.0,,10.0,,,,,,,2.0,5.0,8.0,,,1.0,,,,,,2.0,1.0,,90.0,,,,,,,,,10.0,,,7.2,,,,,1.0,2.0,,,7.0,,31.0,34.0,65.0,,,0,2.0,80.0,,1.0,2.0,2.0
2021-22,9576228,27,31,Crystal_Palace,Home,39472,58786,Martin Kelly,martin-kelly,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576228,27,31,Crystal_Palace,Home,43215,57328,Nathaniel Clyne,nathaniel-clyne,D,False,,,3.0,24.0,27.0,51.0,1.0,1.0,,5.0,,,,,,,,2.0,3.0,,,1.0,,,,,,1.0,,,90.0,1.0,,,,,,,,22.0,,,6.8,,,,,2.0,1.0,,,10.0,,34.0,32.0,66.0,,,1,1.0,86.0,1.0,,1.0,1.0
2021-22,9576228,27,31,Crystal_Palace,Home,45944,55037,Cheikhou Kouyaté,cheikhou-kouyate,M,True,,,1.0,5.0,4.0,9.0,1.0,1.0,,1.0,,,,1.0,,,,2.0,3.0,,,,,,,,,,,,12.0,,,,,,,,,4.0,,,6.6,,,,,,,,,2.0,,7.0,6.0,13.0,,,0,1.0,17.0,,1.0,,1.0
2021-22,9576228,27,31,Crystal_Palace,Home,45970,54861,Christian Benteke,christian-benteke,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576228,27,31,Crystal_Palace,Home,50294,66975,Luka Milivojević,luka-milivojevic,M,False,,,2.0,10.0,25.0,35.0,,2.0,,9.0,,,1.0,,,,,,5.0,,,,,,,,,2.0,,,60.0,,,1.0,,,,,,6.0,,,6.8,,,,,2.0,,,,3.0,,12.0,28.0,40.0,,,1,2.0,51.0,1.0,1.0,,1.0
2021-22,9576228,27,31,Crystal_Palace,Home,98448,105666,Jack Butland,jack-butland,G,False,,,3.0,2.0,11.0,13.0,,,,11.0,,,,,,,,,,,,,,,-0.6774,5.0,,,,,90.0,,,,,,,,,11.0,,1.0,6.6,1.0,1.0,,,1.0,,,,14.0,,10.0,14.0,24.0,,,0,,40.0,,,,
2021-22,9576228,27,31,Crystal_Palace,Home,103045,80146,Jordan Ayew,jordan-ayew,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576228,27,31,Crystal_Palace,Home,111850,82403,Wilfried Zaha,wilfried-zaha,M,False,,,1.0,17.0,10.0,27.0,1.0,,,1.0,,,1.0,,,,,1.0,7.0,,,,,,,,1.0,,2.0,,90.0,1.0,,,,,,,,9.0,,,7.5,,,1.0,,,3.0,2.0,,2.0,,22.0,10.0,30.0,,,3,,46.0,4.0,4.0,3.0,
2021-22,9576228,27,31,Crystal_Palace,Home,148710,86417,Jeffrey Schlupp,jeffrey-schlupp,M,False,,,1.0,12.0,4.0,16.0,2.0,1.0,,3.0,,,,1.0,,,2.0,7.0,2.0,,,1.0,,1.0,,,,,1.0,,84.0,1.0,,,,,,,,14.0,,,7.0,,,,,1.0,1.0,2.0,,1.0,,18.0,6.0,22.0,,,1,,37.0,3.0,1.0,,
2021-22,9576228,27,31,Crystal_Palace,Home,193554,108413,Will Hughes,will-hughes,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576228,27,31,Crystal_Palace,Home,362682,174874,Joachim Andersen,joachim-andersen,D,False,,,3.0,13.0,41.0,54.0,,1.0,,6.0,,,,,,,2.0,3.0,2.0,,,1.0,,,,,,,,,90.0,,1.0,,,,,,,29.0,,,6.3,,,,,2.0,1.0,,,18.0,,28.0,52.0,80.0,,,0,,88.0,1.0,,1.0,
2021-22,9576228,27,31,Crystal_Palace,Home,795228,199670,Odsonne Édouard,odsonne-edouard,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576228,27,31,Crystal_Palace,Home,848276,231747,Jean-Philippe Mateta,jean-philippe-mateta,F,True,,,,4.0,1.0,5.0,3.0,2.0,,,,,,,,,,3.0,2.0,,,,,,,,,,,,30.0,,,,,,,,,3.0,,,6.5,,,,,,,,,,,6.0,2.0,8.0,,,0,,8.0,,,,
2021-22,9576228,27,31,Crystal_Palace,Home,864921,232413,Eberechi Eze,eberechi-eze,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576228,27,31,Crystal_Palace,Home,877994,209036,Marc Guéhi,marc-guehi,D,False,,,5.0,12.0,42.0,54.0,1.0,,,9.0,,,,,,,1.0,3.0,,,,1.0,,,,,,,,,90.0,,1.0,,,,,,,12.0,,,6.5,,,,,4.0,,,,11.0,,18.0,47.0,65.0,,,0,,74.0,,,,
2021-22,9576228,27,31,Crystal_Palace,Home,904970,232787,Conor Gallagher,conor-gallagher,M,False,,,1.0,14.0,7.0,21.0,6.0,1.0,,2.0,,,,2.0,,,2.0,11.0,8.0,,,,,,,,,,1.0,,90.0,,,,,,,,,18.0,,,6.6,,,,,1.0,1.0,4.0,,1.0,,21.0,11.0,28.0,,,0,3.0,53.0,3.0,4.0,,2.0
2021-22,9576228,27,31,Crystal_Palace,Home,978838,443661,Michael Olise,michael-olise,M,False,1.0,,3.0,32.0,9.0,40.0,3.0,,,4.0,1.0,,2.0,2.0,,,1.0,6.0,8.0,,,,1.0,,,,,1.0,2.0,,90.0,1.0,,,,,,,,22.0,,,8.0,,,1.0,,2.0,3.0,9.0,,4.0,,50.0,10.0,51.0,,,4,2.0,84.0,2.0,3.0,3.0,2.0
2021-22,9576228,27,31,Crystal_Palace,Home,988275,244723,Tyrick Mitchell,tyrick-mitchell,M,False,,,,11.0,15.0,26.0,5.0,,,6.0,,,1.0,,,,,5.0,3.0,,,,,,,,,1.0,1.0,,90.0,,,,,,,,,18.0,,,6.8,,,,,3.0,,1.0,,8.0,,22.0,19.0,40.0,,,1,2.0,65.0,,1.0,,2.0
2021-22,9576288,28,31,Crystal_Palace,Away,32023,40836,Vicente Guaita,vicente-guaita,G,False,,1.0,2.0,2.0,11.0,13.0,,,,14.0,,,,,,,,,1.0,,,,,,0.8116,1.0,,,,,90.0,,,,,,,,,13.0,,,8.3,3.0,5.0,,,,,,1.0,14.0,,13.0,12.0,25.0,,,0,,40.0,,1.0,,
2021-22,9576288,28,31,Crystal_Palace,Away,39472,58786,Martin Kelly,martin-kelly,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576288,28,31,Crystal_Palace,Away,43215,57328,Nathaniel Clyne,nathaniel-clyne,D,False,,,,3.0,11.0,14.0,,,,5.0,,,,1.0,,,,1.0,1.0,,,,,,,,,1.0,,,90.0,,,,,,,,,10.0,,,6.8,,,,,1.0,,2.0,,1.0,,6.0,14.0,18.0,,,0,1.0,30.0,,,,1.0
2021-22,9576288,28,31,Crystal_Palace,Away,45944,55037,Cheikhou Kouyaté,cheikhou-kouyate,M,False,,,,7.0,10.0,17.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,69.0,,,,,,,,,8.0,,,6.5,,,,,,,1.0,,2.0,,10.0,14.0,23.0,,,0,,26.0,1.0,,,
2021-22,9576288,28,31,Crystal_Palace,Away,45970,54861,Christian Benteke,christian-benteke,F,True,,,,3.0,,3.0,1.0,1.0,,,,,,,,,2.0,3.0,1.0,,,,,,,,,,,,21.0,,,,,,,,,6.0,,,6.3,,,,,,,,,,1.0,4.0,,4.0,,,0,,11.0,2.0,,,
2021-22,9576288,28,31,Crystal_Palace,Away,50294,66975,Luka Milivojević,luka-milivojevic,M,True,,,,1.0,,1.0,,2.0,,,,,,1.0,,,,1.0,4.0,,,,,,,,,,,,21.0,,1.0,,,,,,,5.0,,,6.9,,,,,2.0,,,,,,4.0,2.0,6.0,,,0,2.0,11.0,,,,1.0
2021-22,9576288,28,31,Crystal_Palace,Away,98448,105666,Jack Butland,jack-butland,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576288,28,31,Crystal_Palace,Away,103045,80146,Jordan Ayew,jordan-ayew,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576288,28,31,Crystal_Palace,Away,111850,82403,Wilfried Zaha,wilfried-zaha,M,False,2.0,,,19.0,5.0,22.0,1.0,,,7.0,,,1.0,,,,7.0,9.0,6.0,,,1.0,,1.0,,,,,3.0,,90.0,1.0,,,,,,,,14.0,,,7.5,,,,,,3.0,2.0,,,3.0,23.0,6.0,27.0,,,2,1.0,52.0,1.0,2.0,3.0,1.0
2021-22,9576288,28,31,Crystal_Palace,Away,148710,86417,Jeffrey Schlupp,jeffrey-schlupp,M,False,,,3.0,14.0,8.0,22.0,3.0,,,9.0,,,,4.0,,,1.0,10.0,9.0,,,1.0,,,,,,1.0,1.0,,90.0,,1.0,,,,,,1.0,13.0,,,7.2,,,1.0,,3.0,3.0,1.0,,5.0,,18.0,10.0,27.0,,,1,3.0,56.0,2.0,4.0,2.0,2.0
2021-22,9576288,28,31,Crystal_Palace,Away,193554,108413,Will Hughes,will-hughes,M,True,,,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,8.0,,,,,,,,,,,,6.6,,,,,,,,,,,,1.0,1.0,,,0,1.0,3.0,,,,1.0
2021-22,9576288,28,31,Crystal_Palace,Away,285989,173954,Jaïro Riedewald,jairo-riedewald,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576288,28,31,Crystal_Palace,Away,362682,174874,Joachim Andersen,joachim-andersen,D,False,,,5.0,6.0,20.0,26.0,1.0,2.0,,2.0,,,,,,,,1.0,3.0,,,,,,,,,1.0,2.0,,90.0,,,,,,,,,13.0,,,7.2,,,,,6.0,,,,12.0,,13.0,26.0,39.0,,,0,1.0,48.0,,,,1.0
2021-22,9576288,28,31,Crystal_Palace,Away,795228,199670,Odsonne Édouard,odsonne-edouard,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576288,28,31,Crystal_Palace,Away,848276,231747,Jean-Philippe Mateta,jean-philippe-mateta,F,False,,,,8.0,5.0,13.0,2.0,3.0,,3.0,,,2.0,1.0,,,2.0,6.0,4.0,,,,,1.0,,,,1.0,1.0,,69.0,3.0,,,,,,,,7.0,,,7.5,,,,,1.0,2.0,,,,4.0,10.0,5.0,15.0,,,5,,34.0,1.0,,1.0,
2021-22,9576288,28,31,Crystal_Palace,Away,864921,232413,Eberechi Eze,eberechi-eze,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576288,28,31,Crystal_Palace,Away,877994,209036,Marc Guéhi,marc-guehi,D,False,,,3.0,5.0,21.0,26.0,4.0,3.0,,4.0,,,,,,,,5.0,6.0,,,1.0,,,,,,,,,90.0,,1.0,,,,,,,11.0,,,7.2,,,,,5.0,1.0,,,8.0,,11.0,25.0,36.0,,,0,1.0,48.0,,1.0,1.0,
2021-22,9576288,28,31,Crystal_Palace,Away,904970,232787,Conor Gallagher,conor-gallagher,M,False,2.0,,1.0,14.0,10.0,22.0,,1.0,,5.0,,,,2.0,,,2.0,7.0,4.0,,,3.0,,,,,,4.0,,,90.0,2.0,,,,,,,,12.0,,,7.2,,,,,1.0,2.0,5.0,,1.0,,21.0,11.0,27.0,,,2,1.0,50.0,1.0,,2.0,
2021-22,9576288,28,31,Crystal_Palace,Away,978838,443661,Michael Olise,michael-olise,M,False,2.0,,1.0,13.0,7.0,18.0,,,,4.0,,,,3.0,,,1.0,6.0,7.0,,,,,,,,,1.0,1.0,,82.0,2.0,,,,,,,,6.0,,,7.3,,,,,1.0,6.0,3.0,,2.0,,15.0,7.0,19.0,,,2,,40.0,,3.0,4.0,
2021-22,9576288,28,31,Crystal_Palace,Away,988275,244723,Tyrick Mitchell,tyrick-mitchell,M,False,1.0,,2.0,18.0,12.0,29.0,1.0,2.0,,10.0,,,,,,,,3.0,6.0,,,1.0,,,,,,2.0,,,90.0,,,,,,,,,22.0,,,7.5,,,,,10.0,1.0,4.0,,8.0,,26.0,19.0,41.0,,,0,3.0,79.0,1.0,1.0,,1.0
2021-22,9576250,29,31,Crystal_Palace,Home,32023,40836,Vicente Guaita,vicente-guaita,G,False,,,8.0,5.0,14.0,19.0,,,,10.0,,,,,,,,,,,,,,,0.2779,,,,,,90.0,,,,,,,,,15.0,,,7.9,3.0,5.0,,,,,,,23.0,,16.0,18.0,34.0,,,0,,45.0,,,,
2021-22,9576250,29,31,Crystal_Palace,Home,32124,49413,James Tomkins,james-tomkins,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576250,29,31,Crystal_Palace,Home,39183,55494,Joel Ward,joel-ward,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576250,29,31,Crystal_Palace,Home,43215,57328,Nathaniel Clyne,nathaniel-clyne,D,False,,,1.0,3.0,12.0,15.0,,,,5.0,,,,2.0,,,,2.0,2.0,,,,,,,,,2.0,,,90.0,,,,,,,,,9.0,,,6.8,,,,,2.0,,,,5.0,,5.0,16.0,21.0,,,0,1.0,41.0,1.0,1.0,,
