season,matchId,gameweek,team_id,team,venue,playerId,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,blockedScoringAttempt,challengeLost,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyMiss,possessionLostCtrl,punches,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,wasFouled,wonContest,wonTackle
2009-10,1062464,1,111,Wigan_Athletic,Away,5430,Paul Scharner,paul-scharner,Unknown,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062466,1,30,Bolton_Wanderers,Home,546,Gavin McCann,gavin-mccann,Unknown,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,68.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062469,1,41,Birmingham_City,Away,1163,Lee Carsley,lee-carsley,Unknown,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,74.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062471,1,90,Burnley,Away,571,Robert Blake,robert-blake,Unknown,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,72.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062471,1,90,Burnley,Away,5446,Christian Kalvenes,christian-kalvenes,Unknown,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062471,1,110,Stoke_City,Home,10553,Steve Simonsen,steve-simonsen,Unknown,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062475,2,41,Birmingham_City,Home,1163,Lee Carsley,lee-carsley,Unknown,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062476,2,90,Burnley,Home,571,Robert Blake,robert-blake,Unknown,False,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062476,2,90,Burnley,Home,5446,Christian Kalvenes,christian-kalvenes,Unknown,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062477,2,54,Fulham,Home,1147,Simon Davies,simon-davies,Unknown,True,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,5.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062481,2,111,Wigan_Athletic,Home,5430,Paul Scharner,paul-scharner,Unknown,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062482,2,110,Stoke_City,Away,10553,Steve Simonsen,steve-simonsen,Unknown,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1276637,2,30,Bolton_Wanderers,Away,546,Gavin McCann,gavin-mccann,Unknown,True,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,34.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062485,3,41,Birmingham_City,Home,1163,Lee Carsley,lee-carsley,Unknown,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062485,3,110,Stoke_City,Away,10553,Steve Simonsen,steve-simonsen,Unknown,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062486,3,90,Burnley,Home,571,Robert Blake,robert-blake,Unknown,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,84.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062486,3,90,Burnley,Home,5446,Christian Kalvenes,christian-kalvenes,Unknown,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062488,3,30,Bolton_Wanderers,Away,546,Gavin McCann,gavin-mccann,Unknown,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062493,3,111,Wigan_Athletic,Home,5430,Paul Scharner,paul-scharner,Unknown,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062496,4,30,Bolton_Wanderers,Home,17604,Rahamat Riga Mustapha,rahamat-riga-mustapha,Unknown,True,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,1.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062497,4,90,Burnley,Away,571,Robert Blake,robert-blake,Unknown,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,78.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062497,4,90,Burnley,Away,5446,Christian Kalvenes,christian-kalvenes,Unknown,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062498,4,111,Wigan_Athletic,Away,5430,Paul Scharner,paul-scharner,Unknown,False,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062501,4,110,Stoke_City,Home,10553,Steve Simonsen,steve-simonsen,Unknown,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062502,4,41,Birmingham_City,Away,1163,Lee Carsley,lee-carsley,Unknown,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,73.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062504,5,41,Birmingham_City,Home,1163,Lee Carsley,lee-carsley,Unknown,True,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,40.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062506,5,54,Fulham,Home,1147,Simon Davies,simon-davies,Unknown,True,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,4.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062507,5,90,Burnley,Away,571,Robert Blake,robert-blake,Unknown,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,58.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062509,5,30,Bolton_Wanderers,Away,546,Gavin McCann,gavin-mccann,Unknown,True,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,13.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062510,5,110,Stoke_City,Home,10553,Steve Simonsen,steve-simonsen,Unknown,True,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,49.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062513,5,111,Wigan_Athletic,Home,5430,Paul Scharner,paul-scharner,Unknown,True,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,25.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062514,6,111,Wigan_Athletic,Away,5430,Paul Scharner,paul-scharner,Unknown,True,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,33.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062516,6,30,Bolton_Wanderers,Home,546,Gavin McCann,gavin-mccann,Unknown,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062516,6,110,Stoke_City,Away,10553,Steve Simonsen,steve-simonsen,Unknown,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062517,6,90,Burnley,Home,571,Robert Blake,robert-blake,Unknown,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062523,6,54,Fulham,Away,1147,Simon Davies,simon-davies,Unknown,True,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,29.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062524,7,30,Bolton_Wanderers,Away,546,Gavin McCann,gavin-mccann,Unknown,True,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,19.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062524,7,41,Birmingham_City,Home,1163,Lee Carsley,lee-carsley,Unknown,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062528,7,43,Manchester_City,Home,18683,Michael Johnson,michael-johnson,Unknown,True,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,1.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062530,7,110,Stoke_City,Home,10553,Steve Simonsen,steve-simonsen,Unknown,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062532,7,90,Burnley,Away,571,Robert Blake,robert-blake,Unknown,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,81.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062533,7,111,Wigan_Athletic,Home,5430,Paul Scharner,paul-scharner,Unknown,False,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062535,8,43,Manchester_City,Away,18683,Michael Johnson,michael-johnson,Unknown,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062536,8,30,Bolton_Wanderers,Home,546,Gavin McCann,gavin-mccann,Unknown,True,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,16.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062537,8,90,Burnley,Home,571,Robert Blake,robert-blake,Unknown,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062537,8,41,Birmingham_City,Away,1163,Lee Carsley,lee-carsley,Unknown,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062537,8,90,Burnley,Home,5446,Christian Kalvenes,christian-kalvenes,Unknown,True,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,1.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062539,8,110,Stoke_City,Away,10553,Steve Simonsen,steve-simonsen,Unknown,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062540,8,111,Wigan_Athletic,Away,5430,Paul Scharner,paul-scharner,Unknown,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,66.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062544,9,41,Birmingham_City,Away,1163,Lee Carsley,lee-carsley,Unknown,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,79.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062544,9,41,Birmingham_City,Away,1164,Marcus Bent,marcus-bent,Unknown,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
