season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2019-20,8243420,3,11,Everton,Away,43192,55422,Gylfi Sigurðsson,gylfi-sigursson,M,False,,,1.0,16.0,7.0,23.0,,,2.0,,,,1.0,,3.0,4.0,2.0,,,,,,,,,2.0,,61.0,,,,,,9.0,,6.5,,,1.0,,,2.0,,,1.0,,19.0,9.0,28.0,1,,37.0,1.0,,2.0,
2019-20,8243420,3,11,Everton,Away,235460,120250,André Gomes,andre-gomes,M,False,,,2.0,42.0,26.0,68.0,,2.0,6.0,,,,5.0,,3.0,12.0,5.0,,,4.0,,,,,,,,90.0,,,,,,22.0,,5.8,,,1.0,,,2.0,1.0,,8.0,,58.0,28.0,85.0,1,,97.0,1.0,1.0,2.0,
2019-20,8243420,3,11,Everton,Away,241488,100649,Bernard,bernard,M,False,,,,9.0,4.0,13.0,1.0,,5.0,,,,3.0,,1.0,6.0,4.0,,,1.0,,,,,,,,62.0,,,,,,11.0,,6.2,,,,,,,3.0,,,,17.0,4.0,18.0,0,2.0,28.0,1.0,2.0,,1.0
2019-20,8243420,3,11,Everton,Away,352770,153133,Alex Iwobi,alex-iwobi,M,True,1.0,,1.0,15.0,2.0,16.0,,,1.0,,,,,,,,3.0,,,,,,,1.0,,,,29.0,1.0,,,,,2.0,,7.3,,,1.0,,,3.0,1.0,,1.0,,17.0,2.0,18.0,2,,25.0,,,3.0,
2019-20,8243420,3,11,Everton,Away,795058,173807,Tom Davies,tom-davies,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243436,4,11,Everton,Home,24048,41823,Fabian Delph,fabian-delph,M,False,,,6.0,32.0,22.0,54.0,3.0,2.0,5.0,,,,,,,5.0,7.0,,,2.0,,,,,2.0,,,90.0,,,,,,11.0,,6.9,,,,,2.0,,,,8.0,,39.0,23.0,62.0,0,4.0,81.0,3.0,1.0,,1.0
2019-20,8243436,4,11,Everton,Home,27009,42774,Morgan Schneiderlin,morgan-schneiderlin,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243436,4,11,Everton,Home,43192,55422,Gylfi Sigurðsson,gylfi-sigursson,M,False,4.0,,1.0,20.0,5.0,21.0,2.0,,3.0,1.0,,1.0,2.0,,1.0,10.0,2.0,,,2.0,1.0,,,,,5.0,,90.0,,,,,,19.0,,7.0,,,1.0,,1.0,3.0,10.0,,1.0,,34.0,5.0,29.0,2,1.0,52.0,1.0,1.0,,1.0
2019-20,8243436,4,11,Everton,Home,235460,120250,André Gomes,andre-gomes,M,False,1.0,,7.0,32.0,16.0,47.0,2.0,2.0,7.0,,,,3.0,,,9.0,7.0,,,3.0,,,,,,1.0,,90.0,,,,,,11.0,,7.0,,,,,3.0,2.0,1.0,,10.0,,39.0,17.0,55.0,0,4.0,69.0,2.0,,1.0,4.0
2019-20,8243436,4,11,Everton,Home,241488,100649,Bernard,bernard,M,True,,,1.0,7.0,,7.0,,,2.0,,,,1.0,,2.0,3.0,3.0,,,,,,,,,,,14.0,,,,,,8.0,,6.5,,,,,,2.0,1.0,,2.0,,11.0,1.0,11.0,0,1.0,22.0,1.0,,2.0,
2019-20,8243436,4,11,Everton,Home,352770,153133,Alex Iwobi,alex-iwobi,M,False,1.0,,1.0,10.0,7.0,16.0,,,8.0,,,,1.0,,2.0,4.0,5.0,,,,,1.0,,,,1.0,,76.0,1.0,,,,,14.0,,7.2,,,,,,2.0,2.0,,1.0,,15.0,8.0,21.0,1,4.0,39.0,5.0,,1.0,3.0
2019-20,8243443,5,11,Everton,Away,10501,20467,Theo Walcott,theo-walcott,M,True,,,,4.0,,4.0,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,9.0,1.0,,,,,2.0,,6.8,,,,,,,,,,,4.0,1.0,5.0,1,,10.0,,,,
2019-20,8243443,5,11,Everton,Away,24048,41823,Fabian Delph,fabian-delph,M,False,,,4.0,24.0,26.0,50.0,1.0,,8.0,,,,,,1.0,4.0,8.0,,,2.0,,,,,,1.0,,90.0,,,,,,13.0,,6.6,,,,,,1.0,,,8.0,,32.0,29.0,61.0,0,5.0,72.0,1.0,2.0,1.0,2.0
2019-20,8243443,5,11,Everton,Away,27009,42774,Morgan Schneiderlin,morgan-schneiderlin,M,False,,,3.0,30.0,22.0,52.0,1.0,,9.0,,,,3.0,,,7.0,3.0,,,3.0,,,,,2.0,,,90.0,,1.0,,,,8.0,,6.6,,,,,,,1.0,,8.0,,36.0,24.0,59.0,0,3.0,72.0,,,,3.0
2019-20,8243443,5,11,Everton,Away,43192,55422,Gylfi Sigurðsson,gylfi-sigursson,M,False,,,1.0,18.0,7.0,25.0,1.0,,4.0,,,,,,2.0,4.0,1.0,,,,,,,,,1.0,,71.0,1.0,,,,,15.0,,6.4,,,,,,2.0,3.0,,3.0,,26.0,9.0,32.0,1,,44.0,2.0,,1.0,
2019-20,8243443,5,11,Everton,Away,241488,100649,Bernard,bernard,M,True,,,,7.0,2.0,9.0,,,2.0,,,1.0,,,,1.0,,,,,,,,,,,,19.0,,,,,,6.0,,6.5,,,,,,1.0,,,1.0,,11.0,2.0,13.0,1,,16.0,,,,
2019-20,8243443,5,11,Everton,Away,352770,153133,Alex Iwobi,alex-iwobi,M,False,,,2.0,15.0,6.0,21.0,,1.0,5.0,,,1.0,,,,1.0,4.0,,,,,,,,,1.0,,90.0,1.0,,,,,14.0,,6.8,,,1.0,,,3.0,1.0,,3.0,,23.0,6.0,28.0,3,1.0,43.0,5.0,,2.0,
2019-20,8243443,5,11,Everton,Away,795058,173807,Tom Davies,tom-davies,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243451,6,11,Everton,Home,10501,20467,Theo Walcott,theo-walcott,M,True,1.0,,,7.0,3.0,9.0,,,,,,2.0,,,,,,,,,,,,,,,,19.0,,,,,,6.0,,6.5,,,,,,,3.0,,1.0,,11.0,3.0,11.0,2,,22.0,2.0,,,
2019-20,8243451,6,11,Everton,Home,24048,41823,Fabian Delph,fabian-delph,M,False,,,8.0,42.0,24.0,66.0,,,3.0,,,,,,1.0,2.0,4.0,,,1.0,,,,,,1.0,,90.0,,,,,,12.0,,6.8,,,,,1.0,1.0,1.0,,11.0,,49.0,24.0,72.0,0,3.0,87.0,4.0,,1.0,1.0
2019-20,8243451,6,11,Everton,Home,27009,42774,Morgan Schneiderlin,morgan-schneiderlin,M,False,,,4.0,19.0,11.0,30.0,,,3.0,,,,1.0,,,1.0,1.0,,,,,,,,1.0,,,55.0,,,,,,6.0,,6.7,,,1.0,,1.0,1.0,2.0,,4.0,,23.0,11.0,32.0,1,,41.0,2.0,,1.0,
2019-20,8243451,6,11,Everton,Home,43192,55422,Gylfi Sigurðsson,gylfi-sigursson,M,False,3.0,,1.0,27.0,11.0,35.0,1.0,,5.0,,,1.0,2.0,,,3.0,3.0,,,,,,,,,4.0,,90.0,,,,,,11.0,,7.1,,,1.0,,,,9.0,,1.0,,34.0,11.0,36.0,2,2.0,62.0,2.0,1.0,,2.0
2019-20,8243451,6,11,Everton,Home,241488,100649,Bernard,bernard,M,False,,,3.0,15.0,6.0,21.0,,1.0,3.0,,,,1.0,,1.0,3.0,5.0,,,,,,,,,1.0,,55.0,,,,,,12.0,,6.2,,,,,,3.0,1.0,,3.0,,21.0,7.0,27.0,0,1.0,40.0,2.0,1.0,2.0,
2019-20,8243451,6,11,Everton,Home,352770,153133,Alex Iwobi,alex-iwobi,M,True,,,1.0,16.0,1.0,17.0,1.0,1.0,2.0,,,,,,,1.0,1.0,,,,,,,,,1.0,,35.0,,,,,,3.0,,6.6,,,,,,,,,1.0,,18.0,2.0,20.0,0,,21.0,,,,
2019-20,8243451,6,11,Everton,Home,795058,173807,Tom Davies,tom-davies,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243466,7,11,Everton,Home,10501,20467,Theo Walcott,theo-walcott,M,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,0,,1.0,,,,
2019-20,8243466,7,11,Everton,Home,24048,41823,Fabian Delph,fabian-delph,M,False,1.0,,4.0,20.0,23.0,42.0,,2.0,6.0,,,,1.0,,,1.0,5.0,,,,,,,,2.0,,,90.0,,,,,,4.0,,7.0,,,,,1.0,2.0,1.0,,5.0,,23.0,24.0,46.0,0,1.0,56.0,,,2.0,
2019-20,8243466,7,11,Everton,Home,27009,42774,Morgan Schneiderlin,morgan-schneiderlin,M,False,,,4.0,17.0,11.0,28.0,,1.0,3.0,,,,,,1.0,2.0,2.0,,,1.0,,,,,2.0,,,81.0,,,,,,7.0,,6.5,,,,,1.0,,,,5.0,,19.0,14.0,33.0,0,1.0,40.0,1.0,,,
2019-20,8243466,7,11,Everton,Home,43192,55422,Gylfi Sigurðsson,gylfi-sigursson,M,False,3.0,,1.0,17.0,6.0,20.0,,1.0,3.0,1.0,,1.0,1.0,,2.0,4.0,6.0,,,,,,,,1.0,5.0,,90.0,1.0,,,,,14.0,,7.7,,,,,,3.0,7.0,,3.0,,25.0,7.0,25.0,2,3.0,47.0,2.0,,2.0,1.0
2019-20,8243466,7,11,Everton,Home,352770,153133,Alex Iwobi,alex-iwobi,M,True,,,1.0,15.0,7.0,22.0,,,3.0,,,,,,,1.0,1.0,,,,,,,,1.0,2.0,,67.0,,,,,,3.0,,6.8,,,,,,2.0,,,1.0,,15.0,8.0,23.0,0,,31.0,1.0,,1.0,
2019-20,8243466,7,11,Everton,Home,795058,173807,Tom Davies,tom-davies,M,True,,,2.0,5.0,2.0,7.0,,,3.0,,,,2.0,,1.0,3.0,1.0,,,,,,,,,,,9.0,,,,,,3.0,,6.0,,,,,,,,,3.0,,6.0,2.0,8.0,0,,11.0,1.0,1.0,,
2019-20,8243467,8,11,Everton,Away,24048,41823,Fabian Delph,fabian-delph,M,False,,,5.0,20.0,29.0,49.0,,1.0,7.0,,,1.0,,,1.0,3.0,3.0,,,1.0,,,,,1.0,1.0,,90.0,,,,,,14.0,,6.8,,,,,1.0,2.0,1.0,,8.0,,31.0,29.0,59.0,1,1.0,72.0,,,1.0,1.0
2019-20,8243467,8,11,Everton,Away,27009,42774,Morgan Schneiderlin,morgan-schneiderlin,M,False,,,3.0,23.0,21.0,44.0,1.0,1.0,6.0,,,,1.0,,1.0,6.0,1.0,,1.0,3.0,,,,,,1.0,,84.0,,,,,,7.0,,6.1,,,,,1.0,,,,6.0,,26.0,24.0,50.0,0,,55.0,,,,
2019-20,8243467,8,11,Everton,Away,43192,55422,Gylfi Sigurðsson,gylfi-sigursson,M,False,1.0,,,12.0,3.0,14.0,2.0,,2.0,1.0,,,1.0,,,3.0,,,,,,,,,,2.0,,59.0,1.0,,,,,7.0,,7.1,,,1.0,,,,2.0,,,,17.0,3.0,18.0,2,,25.0,2.0,,,
2019-20,8243467,8,11,Everton,Away,235460,120250,André Gomes,andre-gomes,M,True,,,1.0,2.0,2.0,4.0,,,,,,,,,,,1.0,,,,,,,,,,,13.0,,,,,,,,6.7,,,,,,,,,1.0,,2.0,2.0,4.0,0,,6.0,,1.0,,
2019-20,8243467,8,11,Everton,Away,241488,100649,Bernard,bernard,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243467,8,11,Everton,Away,352770,153133,Alex Iwobi,alex-iwobi,M,False,1.0,,3.0,20.0,8.0,27.0,1.0,2.0,6.0,,1.0,3.0,2.0,,1.0,4.0,4.0,,,,,,,,,1.0,,90.0,,1.0,,,,12.0,,6.5,,,,,,,7.0,,3.0,,29.0,8.0,30.0,3,1.0,47.0,2.0,1.0,,1.0
2019-20,8243467,8,11,Everton,Away,795058,173807,Tom Davies,tom-davies,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243479,9,11,Everton,Home,10501,20467,Theo Walcott,theo-walcott,M,False,,,,15.0,,15.0,2.0,1.0,4.0,1.0,,3.0,1.0,,,4.0,7.0,,,,1.0,,,1.0,1.0,2.0,,86.0,1.0,,,,,14.0,,7.9,,,3.0,,,1.0,1.0,,1.0,3.0,23.0,2.0,24.0,7,3.0,44.0,2.0,3.0,,2.0
2019-20,8243479,9,11,Everton,Home,43192,55422,Gylfi Sigurðsson,gylfi-sigursson,M,True,,,,4.0,1.0,5.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,8.0,2.0,,,,,1.0,,7.8,,,,,,1.0,,,,,5.0,1.0,6.0,2,,9.0,,,1.0,
2019-20,8243479,9,11,Everton,Home,235460,120250,André Gomes,andre-gomes,M,False,,,6.0,25.0,12.0,37.0,,1.0,15.0,,,,4.0,,2.0,15.0,6.0,,,8.0,,,,,2.0,1.0,,90.0,,,,,,16.0,,6.4,,,,,,4.0,1.0,,8.0,,33.0,14.0,46.0,0,1.0,62.0,2.0,1.0,3.0,1.0
2019-20,8243479,9,11,Everton,Home,241488,100649,Bernard,bernard,M,False,,,1.0,14.0,8.0,22.0,,,8.0,,,,1.0,,,5.0,7.0,,,,,1.0,,,,1.0,,90.0,1.0,,,,,21.0,,7.5,,,,,,6.0,4.0,,3.0,,24.0,11.0,31.0,1,4.0,59.0,3.0,1.0,2.0,2.0
2019-20,8243479,9,11,Everton,Home,352770,153133,Alex Iwobi,alex-iwobi,M,False,,,3.0,24.0,2.0,26.0,,,3.0,,1.0,,1.0,,1.0,5.0,2.0,,,,,,,,,2.0,,87.0,2.0,,,,,15.0,,7.1,,,,,,4.0,,,4.0,,29.0,5.0,34.0,2,1.0,50.0,2.0,,1.0,1.0
2019-20,8243479,9,11,Everton,Home,795058,173807,Tom Davies,tom-davies,M,False,1.0,,2.0,25.0,10.0,34.0,1.0,2.0,13.0,,1.0,,,,,3.0,3.0,,,2.0,,,,,2.0,,,90.0,1.0,1.0,,,,7.0,,6.7,,,,,1.0,,1.0,,4.0,,31.0,10.0,40.0,1,,53.0,,1.0,,
2019-20,8243479,9,11,Everton,Home,909274,195855,Beni Baningime,beni-baningime,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243487,10,11,Everton,Away,10501,20467,Theo Walcott,theo-walcott,M,False,,,,10.0,4.0,14.0,,,1.0,,1.0,1.0,,,2.0,5.0,1.0,,,1.0,,,,,1.0,,,72.0,2.0,,,,,13.0,,6.1,,,,,,2.0,1.0,,,1.0,17.0,4.0,20.0,3,,33.0,2.0,1.0,,
2019-20,8243487,10,11,Everton,Away,24048,41823,Fabian Delph,fabian-delph,M,True,,,1.0,7.0,6.0,13.0,,,3.0,,,,,,,2.0,1.0,,,,,,,,1.0,,,18.0,,,,,,3.0,,6.3,,,,,1.0,2.0,,,1.0,,8.0,6.0,14.0,0,1.0,20.0,,,,1.0
2019-20,8243487,10,11,Everton,Away,27009,42774,Morgan Schneiderlin,morgan-schneiderlin,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243487,10,11,Everton,Away,43192,55422,Gylfi Sigurðsson,gylfi-sigursson,M,True,,,,7.0,4.0,11.0,,,1.0,,,,,,,2.0,1.0,,,2.0,,,,,2.0,,,60.0,1.0,,,,,5.0,,6.6,,,,,,,1.0,,,,10.0,6.0,15.0,1,,22.0,,1.0,,
2019-20,8243487,10,11,Everton,Away,235460,120250,André Gomes,andre-gomes,M,False,,,5.0,26.0,15.0,41.0,1.0,,7.0,,,,5.0,,,9.0,,,,2.0,,,,,,,,90.0,,,,,,9.0,,5.7,,,,,,1.0,,,6.0,,29.0,16.0,45.0,0,,54.0,4.0,,,
2019-20,8243487,10,11,Everton,Away,241488,100649,Bernard,bernard,M,False,,,,4.0,1.0,5.0,,,1.0,,,,,,1.0,2.0,1.0,,,,,,,,,,,30.0,,,,,,3.0,,6.3,,,,,,1.0,,,,,5.0,1.0,6.0,0,,9.0,,1.0,,
2019-20,8243487,10,11,Everton,Away,352770,153133,Alex Iwobi,alex-iwobi,M,False,,,1.0,15.0,14.0,29.0,,,3.0,,,,,,3.0,6.0,6.0,,,,,,,,2.0,,,72.0,2.0,,,,,15.0,,6.9,,,1.0,,,7.0,,,1.0,,20.0,14.0,34.0,3,1.0,57.0,4.0,1.0,4.0,
2019-20,8243487,10,11,Everton,Away,795058,173807,Tom Davies,tom-davies,M,False,,,,15.0,17.0,32.0,2.0,,5.0,,,,1.0,,,4.0,9.0,,,,,,,,3.0,,,90.0,,,,,,12.0,,6.9,,,,,,2.0,,,5.0,,24.0,18.0,42.0,0,3.0,59.0,1.0,5.0,1.0,1.0
2019-20,8243501,11,11,Everton,Home,10501,20467,Theo Walcott,theo-walcott,M,False,1.0,,,3.0,1.0,3.0,1.0,1.0,1.0,,,,1.0,,1.0,4.0,4.0,,,1.0,,,,,1.0,1.0,,68.0,,,,,,11.0,,6.4,,,,,,1.0,1.0,,,,7.0,3.0,9.0,0,1.0,23.0,4.0,1.0,1.0,
2019-20,8243501,11,11,Everton,Home,24048,41823,Fabian Delph,fabian-delph,M,False,,,6.0,19.0,21.0,40.0,,2.0,10.0,,,,,,1.0,4.0,9.0,,,3.0,,,,,1.0,,,90.0,,,,,,9.0,,7.2,,,,,,3.0,,,10.0,,25.0,22.0,47.0,0,3.0,61.0,1.0,1.0,3.0,2.0
2019-20,8243501,11,11,Everton,Home,43192,55422,Gylfi Sigurðsson,gylfi-sigursson,M,True,,,,6.0,1.0,7.0,,,3.0,,,,,,,,,,,,,,,,,,,19.0,,,,,,6.0,,6.7,,,,,,,3.0,,,,11.0,1.0,9.0,0,,13.0,1.0,,,
2019-20,8243501,11,11,Everton,Home,235460,120250,André Gomes,andre-gomes,M,False,,,5.0,16.0,9.0,25.0,3.0,1.0,2.0,,,,1.0,,1.0,6.0,5.0,,,,,,,,,1.0,,84.0,,,,,,12.0,,6.9,,,1.0,,,3.0,,,7.0,,22.0,10.0,32.0,1,1.0,44.0,3.0,1.0,2.0,
2019-20,8243501,11,11,Everton,Home,352770,153133,Alex Iwobi,alex-iwobi,M,False,,,1.0,20.0,3.0,23.0,1.0,,3.0,,,,2.0,,1.0,5.0,9.0,1.0,,,,,,,1.0,1.0,,90.0,,,,,,10.0,,6.7,,,,,,4.0,1.0,,2.0,,25.0,5.0,29.0,0,5.0,46.0,1.0,1.0,3.0,3.0
2019-20,8243501,11,11,Everton,Home,795058,173807,Tom Davies,tom-davies,M,False,1.0,,4.0,13.0,6.0,18.0,1.0,,8.0,,,,,,1.0,3.0,7.0,,,1.0,,,,,1.0,,,83.0,,,,,,7.0,,7.2,,,,,,2.0,1.0,,6.0,,15.0,9.0,23.0,0,4.0,37.0,1.0,1.0,2.0,1.0
2019-20,8243520,12,11,Everton,Away,10501,20467,Theo Walcott,theo-walcott,M,False,1.0,,1.0,10.0,2.0,11.0,,,2.0,,,1.0,,,,,4.0,,,,,,,,,3.0,,74.0,,,,,,13.0,,7.3,,,,,,3.0,2.0,,2.0,,20.0,3.0,21.0,1,,30.0,1.0,1.0,3.0,
2019-20,8243520,12,11,Everton,Away,27009,42774,Morgan Schneiderlin,morgan-schneiderlin,M,False,,,1.0,23.0,6.0,29.0,,2.0,2.0,,,,4.0,,,6.0,4.0,,,2.0,,,,,1.0,1.0,,90.0,,,,,,6.0,,6.5,,,1.0,,2.0,,,,2.0,,27.0,8.0,35.0,1,2.0,43.0,,,,2.0
2019-20,8243520,12,11,Everton,Away,43192,55422,Gylfi Sigurðsson,gylfi-sigursson,M,False,2.0,,2.0,24.0,5.0,27.0,2.0,,4.0,,,1.0,1.0,,,4.0,4.0,,,1.0,,,,,1.0,4.0,,90.0,1.0,,,,,15.0,,7.6,,,,,,1.0,5.0,,3.0,,34.0,6.0,35.0,2,3.0,56.0,2.0,,1.0,2.0
2019-20,8243520,12,11,Everton,Away,352770,153133,Alex Iwobi,alex-iwobi,M,True,,,,4.0,1.0,5.0,,,1.0,,,1.0,,,,,3.0,,,,,,,1.0,,1.0,,16.0,1.0,,,,,4.0,,7.4,,,,,,1.0,1.0,,,,7.0,1.0,7.0,2,1.0,14.0,1.0,1.0,1.0,1.0
2019-20,8243520,12,11,Everton,Away,795058,173807,Tom Davies,tom-davies,M,False,,,1.0,14.0,15.0,29.0,,2.0,8.0,,,1.0,2.0,,1.0,3.0,7.0,,,,,1.0,,,3.0,,,90.0,1.0,,,,,17.0,,7.7,,,1.0,,2.0,1.0,1.0,,4.0,,25.0,17.0,41.0,3,2.0,61.0,3.0,2.0,1.0,1.0
2019-20,8243517,13,11,Everton,Home,10501,20467,Theo Walcott,theo-walcott,M,False,,,,11.0,1.0,12.0,2.0,1.0,4.0,,,1.0,,,4.0,10.0,4.0,,,,,,,,1.0,,,66.0,,,,,,21.0,,5.8,,,,,,4.0,3.0,,,,17.0,2.0,16.0,1,1.0,40.0,5.0,2.0,,1.0
2019-20,8243517,13,11,Everton,Home,27009,42774,Morgan Schneiderlin,morgan-schneiderlin,M,False,1.0,,5.0,11.0,12.0,22.0,1.0,1.0,3.0,,,1.0,,,1.0,2.0,3.0,,,1.0,,,,,2.0,,,56.0,,1.0,,,,4.0,,7.0,,,,,,1.0,1.0,,5.0,,13.0,13.0,25.0,1,1.0,34.0,,,1.0,
