season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12436912,3,11,Everton,Home,935543,433154,Dwight McNeil,dwight-mcneil,M,False,5.0,,,26.0,7.0,28.0,4.0,,,3.0,3.0,,1.0,,,,3.0,7.0,4.0,,,0.753562,0.0952,0.0165,,1.0,,,,,,6.0,,90.0,1.0,,,,,,21.0,,,8.1,,,,,,,2.0,12.0,,1.0,,42.0,7.0,37.0,,,2,,62.0,2.0,2.0,2.0,
2024-25,12436912,3,11,Everton,Home,947929,463903,Jesper Lindstrøm,jesper-lindstrom,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436912,3,11,Everton,Home,1085950,490094,Tim Iroegbunam,tim-iroegbunam,M,False,,,4.0,19.0,5.0,24.0,,1.0,,8.0,,,1.0,1.0,,,3.0,7.0,8.0,,,0.0623328,0.0791,,2.0,0.0,,,,,3.0,2.0,,90.0,,,,,,,16.0,,,7.1,,,1.0,,,1.0,3.0,,,4.0,,27.0,5.0,32.0,,,2,2.0,59.0,3.0,3.0,2.0,1.0
2024-25,12436912,3,11,Everton,Home,1627560,609873,Harrison Armstrong,harrison-armstrong,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436933,4,11,Everton,Away,96535,121599,Abdoulaye Doucouré,abdoulaye-doucoure,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436933,4,11,Everton,Away,106337,80801,Idrissa Gana Gueye,idrissa-gana-gueye,M,False,,,,4.0,4.0,8.0,1.0,,,,,,,1.0,,,1.0,5.0,2.0,,,0.00137055,,,2.0,0.0,,,,,2.0,,,64.0,,,,,,,3.0,,,6.5,,,,,,3.0,,,,,,6.0,4.0,10.0,,,0,2.0,20.0,,,,1.0
2024-25,12436933,4,11,Everton,Away,793988,179519,Orel Mangala,orel-mangala,M,True,,,,3.0,3.0,6.0,,,,,,,,,,,,,2.0,,,0.00121378,0.0854,,,0.0,,,,,,,,26.0,,,,,,,3.0,,,6.7,,,1.0,,,,1.0,1.0,,,,5.0,4.0,8.0,,,1,1.0,12.0,,,1.0,
2024-25,12436933,4,11,Everton,Away,914309,440993,Iliman Ndiaye,iliman-ndiaye,M,False,,,,7.0,4.0,11.0,1.0,1.0,,5.0,,,,,1.0,,,8.0,6.0,,,0.0075626,,,2.0,0.0,,,,,1.0,,,81.0,,1.0,,,,,8.0,,,6.4,,,,,,2.0,8.0,,,,,10.0,4.0,14.0,,,0,,30.0,,2.0,3.0,
2024-25,12436933,4,11,Everton,Away,927361,232928,James Garner,james-garner,M,True,1.0,,,10.0,7.0,16.0,,,,,,,,,,,,1.0,2.0,,,0.0506479,,,,0.0,,,,,1.0,1.0,,64.0,,1.0,,,,,7.0,,,6.7,,,,,,2.0,1.0,1.0,,1.0,,14.0,8.0,21.0,,,0,2.0,32.0,,,,2.0
2024-25,12436933,4,11,Everton,Away,935543,433154,Dwight McNeil,dwight-mcneil,M,False,5.0,,1.0,15.0,6.0,16.0,1.0,,,2.0,1.0,,,,,,1.0,3.0,1.0,,,0.720171,0.0248,0.2929,,1.0,1.0,,,,,3.0,,90.0,1.0,,,,,,14.0,,,8.4,,,,,,,1.0,8.0,,3.0,1.0,24.0,8.0,24.0,,,1,1.0,40.0,1.0,,,1.0
2024-25,12436933,4,11,Everton,Away,947929,463903,Jesper Lindstrøm,jesper-lindstrom,M,True,,,,4.0,3.0,7.0,,,,2.0,,,,,,,2.0,2.0,,,,0.00339911,,,,0.0,,,,,,,,9.0,,,,,,,7.0,,,6.4,,,,,,,,2.0,,,,7.0,3.0,8.0,,,0,,14.0,1.0,,,
2024-25,12436933,4,11,Everton,Away,1085950,490094,Tim Iroegbunam,tim-iroegbunam,M,False,,,,6.0,8.0,14.0,,1.0,,9.0,,,,1.0,,,,2.0,6.0,,,0.00280133,,,1.0,0.0,,,,,1.0,,,81.0,,,,,,,2.0,,,6.5,,,,,,,1.0,,,,,6.0,9.0,15.0,,,0,3.0,23.0,1.0,1.0,1.0,1.0
2024-25,12436933,4,11,Everton,Away,1627560,609873,Harrison Armstrong,harrison-armstrong,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436967,5,11,Everton,Away,96535,121599,Abdoulaye Doucouré,abdoulaye-doucoure,M,False,,,2.0,16.0,16.0,32.0,1.0,,,9.0,,,,,,,1.0,5.0,3.0,,,0.0138157,0.0221,,3.0,0.0,,,,,2.0,,,90.0,,1.0,,,,,9.0,,,7.1,,,1.0,,,2.0,,2.0,,3.0,,19.0,18.0,35.0,,,1,3.0,54.0,3.0,,,2.0
2024-25,12436967,5,11,Everton,Away,793988,179519,Orel Mangala,orel-mangala,M,False,,,2.0,27.0,17.0,44.0,1.0,,,6.0,,,,1.0,,,,5.0,2.0,,,0.0575691,,,2.0,0.0,,,,,3.0,1.0,,90.0,,,,,,,7.0,,,6.8,,,,,,,2.0,,,2.0,,30.0,18.0,48.0,,,0,,59.0,1.0,1.0,1.0,
2024-25,12436967,5,11,Everton,Away,914309,440993,Iliman Ndiaye,iliman-ndiaye,M,False,1.0,,,15.0,10.0,24.0,,,,5.0,1.0,1.0,,2.0,,,,7.0,2.0,,,0.0607403,0.2107,0.7979,1.0,0.0,1.0,,,,1.0,4.0,,81.0,1.0,,,,,,8.0,,,7.2,,,1.0,,,1.0,5.0,1.0,,,,17.0,11.0,27.0,,,2,,40.0,,1.0,1.0,
2024-25,12436967,5,11,Everton,Away,927361,232928,James Garner,james-garner,M,False,1.0,,1.0,10.0,9.0,18.0,1.0,,,3.0,,,1.0,2.0,,,,7.0,3.0,,,0.00314648,0.0065,,2.0,0.0,,,,,1.0,,,90.0,,1.0,,,,,16.0,,,6.6,,,,,,3.0,2.0,1.0,,3.0,,15.0,12.0,26.0,,,1,3.0,55.0,,,,2.0
2024-25,12436967,5,11,Everton,Away,935543,433154,Dwight McNeil,dwight-mcneil,M,False,1.0,,2.0,26.0,7.0,32.0,1.0,,,6.0,1.0,,1.0,1.0,,,1.0,6.0,5.0,,,0.342678,0.131,0.0755,,0.0,,,,,,3.0,,90.0,1.0,,,,,,15.0,,,7.8,,,2.0,,,,5.0,6.0,,4.0,,35.0,7.0,36.0,,,4,1.0,60.0,,2.0,2.0,1.0
2024-25,12436967,5,11,Everton,Away,947929,463903,Jesper Lindstrøm,jesper-lindstrom,M,False,,,,10.0,4.0,14.0,,1.0,,4.0,,1.0,1.0,,,,3.0,5.0,7.0,,,0.0478653,0.4735,0.0348,,0.0,,,,,1.0,1.0,,61.0,1.0,,,,,,12.0,,,7.0,,,2.0,,,,3.0,,,,,13.0,4.0,17.0,,,4,4.0,41.0,3.0,1.0,1.0,4.0
2024-25,12436967,5,11,Everton,Away,1085950,490094,Tim Iroegbunam,tim-iroegbunam,M,True,,,,1.0,1.0,2.0,,1.0,,,,,,2.0,,,1.0,3.0,3.0,,,0.00043127,,,,0.0,,,,,,,,9.0,,,,,,,4.0,,,6.5,,,,,,,,,,,,1.0,3.0,4.0,,,0,2.0,11.0,1.0,,,1.0
2024-25,12436967,5,11,Everton,Away,1627560,609873,Harrison Armstrong,harrison-armstrong,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436992,6,11,Everton,Home,96535,121599,Abdoulaye Doucouré,abdoulaye-doucoure,M,False,,,2.0,14.0,14.0,28.0,1.0,4.0,,5.0,,,,,,,1.0,5.0,7.0,,,0.0217525,,,3.0,0.0,,,,,,1.0,,90.0,,1.0,,,,,11.0,,,6.9,,,,,,,,1.0,,2.0,,21.0,16.0,36.0,,,0,2.0,46.0,,1.0,,1.0
2024-25,12436992,6,11,Everton,Home,106337,80801,Idrissa Gana Gueye,idrissa-gana-gueye,M,True,,,1.0,3.0,,3.0,,,,1.0,,,1.0,,,,,,,,,0.028979,0.0199,,,0.0,,,,,,,,12.0,,,,,,,,,,6.6,,,,,,,,,,1.0,,3.0,,3.0,,,1,,4.0,,,,
2024-25,12436992,6,11,Everton,Home,793988,179519,Orel Mangala,orel-mangala,M,False,,,1.0,15.0,14.0,29.0,1.0,1.0,,7.0,,,,,,,2.0,4.0,9.0,,,0.00886157,,,1.0,0.0,,,,,5.0,,,83.0,,,,,,,7.0,,,7.2,,,,,,,2.0,1.0,,4.0,,19.0,15.0,33.0,,,0,4.0,52.0,,2.0,2.0,2.0
2024-25,12436992,6,11,Everton,Home,914309,440993,Iliman Ndiaye,iliman-ndiaye,M,False,1.0,,1.0,17.0,14.0,30.0,,,,13.0,,,,2.0,1.0,,3.0,6.0,5.0,,,0.0517042,,,,0.0,,,,,3.0,1.0,,90.0,,1.0,,,,,10.0,,,7.7,,,,,,,4.0,2.0,,1.0,,20.0,15.0,33.0,,,0,,53.0,1.0,2.0,3.0,
2024-25,12436992,6,11,Everton,Home,927361,232928,James Garner,james-garner,M,True,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,0.0,,,,,,,,12.0,,,,,,,2.0,,,6.5,,,,,,,,2.0,,,,2.0,,,,,0,,2.0,,,,
2024-25,12436992,6,11,Everton,Home,935543,433154,Dwight McNeil,dwight-mcneil,M,False,3.0,,2.0,17.0,5.0,19.0,1.0,,,2.0,,,,,,,3.0,7.0,2.0,,,0.20521,0.2531,0.5882,1.0,0.0,2.0,,,,,1.0,,83.0,2.0,,,,,,20.0,,,8.0,,,1.0,,,,3.0,6.0,,3.0,,26.0,6.0,26.0,,,3,1.0,48.0,5.0,,1.0,
2024-25,12436992,6,11,Everton,Home,947929,463903,Jesper Lindstrøm,jesper-lindstrom,M,False,2.0,,,5.0,3.0,6.0,,,,1.0,1.0,,,,,,2.0,4.0,2.0,,,0.410425,,,,0.0,,,,,,2.0,,45.0,,1.0,,,,,10.0,,,6.8,,,,,,,2.0,5.0,,,,10.0,4.0,9.0,,,0,2.0,24.0,,,,
2024-25,12436992,6,11,Everton,Home,1085950,490094,Tim Iroegbunam,tim-iroegbunam,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436992,6,11,Everton,Home,1627560,609873,Harrison Armstrong,harrison-armstrong,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437018,7,11,Everton,Home,96535,121599,Abdoulaye Doucouré,abdoulaye-doucoure,M,False,,,,17.0,6.0,23.0,,1.0,,8.0,,,,,,,1.0,5.0,6.0,,,0.0214845,,,3.0,0.0,,,,,,3.0,,90.0,,,,,,,10.0,,,7.1,,,,,,,2.0,1.0,,1.0,1.0,25.0,6.0,30.0,,,0,3.0,42.0,,1.0,1.0,2.0
2024-25,12437018,7,11,Everton,Home,106337,80801,Idrissa Gana Gueye,idrissa-gana-gueye,M,True,,,,6.0,7.0,13.0,,,,4.0,,1.0,,,,,,1.0,3.0,,,0.00253098,0.4084,,1.0,0.0,,,,,1.0,,,33.0,,1.0,,,,,7.0,,,6.8,,,2.0,,,,1.0,,,1.0,,10.0,10.0,20.0,,,2,1.0,29.0,,1.0,1.0,1.0
2024-25,12437018,7,11,Everton,Home,793988,179519,Orel Mangala,orel-mangala,M,False,,,,9.0,8.0,17.0,,,,2.0,,,1.0,,,,2.0,4.0,1.0,,,0.00326196,0.0189,,2.0,0.0,,,,,1.0,,,57.0,,,,,,,3.0,,,6.4,,,,,,,,,,,,9.0,9.0,18.0,,,1,1.0,25.0,,,,
2024-25,12437018,7,11,Everton,Home,914309,440993,Iliman Ndiaye,iliman-ndiaye,M,False,2.0,,,13.0,7.0,18.0,,2.0,,9.0,,,,,1.0,,2.0,7.0,10.0,,,0.0559372,,,,0.0,,,,,,,,90.0,,1.0,,,,,13.0,,,7.3,,,,,,,10.0,2.0,,,,17.0,7.0,22.0,,,0,1.0,45.0,1.0,3.0,5.0,
2024-25,12437018,7,11,Everton,Home,927361,232928,James Garner,james-garner,M,False,,,1.0,8.0,10.0,18.0,1.0,1.0,,11.0,,,,1.0,,,1.0,4.0,8.0,,,0.00208754,0.0389,,1.0,0.0,,,,,2.0,,,90.0,,,,,,,14.0,,,7.3,,,1.0,,,2.0,2.0,2.0,,4.0,,15.0,12.0,25.0,,,1,5.0,50.0,1.0,,2.0,4.0
2024-25,12437018,7,11,Everton,Home,935543,433154,Dwight McNeil,dwight-mcneil,M,False,,,1.0,13.0,4.0,17.0,1.0,,,7.0,1.0,,,,,,3.0,6.0,3.0,,,0.0860006,0.0374,,1.0,0.0,,,,,1.0,2.0,,90.0,,,,,,,12.0,,,7.1,,,2.0,,,,3.0,1.0,,1.0,,17.0,4.0,20.0,,,2,,38.0,4.0,1.0,2.0,
2024-25,12437018,7,11,Everton,Home,947929,463903,Jesper Lindstrøm,jesper-lindstrom,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437018,7,11,Everton,Home,1085950,490094,Tim Iroegbunam,tim-iroegbunam,M,True,,,,1.0,2.0,3.0,,1.0,,1.0,,,,1.0,,,,1.0,2.0,,,0.00022289,,,,0.0,,,,,,,,22.0,,,,,,,2.0,,,6.6,,,,,,1.0,,,,,,2.0,3.0,5.0,,,0,1.0,10.0,,,,
2024-25,12437018,7,11,Everton,Home,1627560,609873,Harrison Armstrong,harrison-armstrong,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437030,8,11,Everton,Away,96535,121599,Abdoulaye Doucouré,abdoulaye-doucoure,M,False,,,3.0,17.0,28.0,45.0,,2.0,,4.0,,,,,,,1.0,2.0,2.0,,,0.0728345,,,2.0,0.0,,,,,,2.0,,90.0,,1.0,,,,,7.0,,,7.2,,,,,,1.0,,,,3.0,,20.0,31.0,51.0,,,0,,59.0,,,,
2024-25,12437030,8,11,Everton,Away,106337,80801,Idrissa Gana Gueye,idrissa-gana-gueye,M,False,,,2.0,10.0,26.0,36.0,,1.0,,5.0,,,,1.0,,,,3.0,4.0,,,0.0114851,,,2.0,0.0,,,,,1.0,,,90.0,,,,,,,5.0,,,6.9,,,,,,,,,,3.0,,11.0,29.0,40.0,,,0,2.0,47.0,1.0,1.0,,2.0
2024-25,12437030,8,11,Everton,Away,793988,179519,Orel Mangala,orel-mangala,M,True,,,,2.0,2.0,4.0,,,,1.0,,,,,,,,1.0,2.0,,,0.00290532,,,1.0,0.0,,,,,1.0,,,9.0,,,,,,,1.0,,,6.8,,,,,,1.0,,,,,,2.0,3.0,5.0,,,0,1.0,9.0,,1.0,,1.0
2024-25,12437030,8,11,Everton,Away,914309,440993,Iliman Ndiaye,iliman-ndiaye,M,False,,,,6.0,8.0,14.0,1.0,1.0,,3.0,,,,3.0,,,1.0,5.0,5.0,,,0.131907,0.2868,0.7996,,0.0,1.0,,,,1.0,,,81.0,2.0,,,,,,8.0,,,7.7,,,,,,1.0,1.0,,,,,10.0,8.0,18.0,,,2,2.0,32.0,2.0,1.0,1.0,1.0
2024-25,12437030,8,11,Everton,Away,935543,433154,Dwight McNeil,dwight-mcneil,M,False,2.0,,1.0,28.0,12.0,38.0,1.0,,,4.0,,,,,,,3.0,5.0,3.0,,,0.180814,0.052,0.0379,1.0,1.0,,,,,,2.0,,90.0,1.0,,,,,,15.0,,,7.4,,,1.0,,,,1.0,7.0,,2.0,,36.0,14.0,43.0,,,2,1.0,64.0,2.0,1.0,1.0,
2024-25,12437030,8,11,Everton,Away,1627560,609873,Harrison Armstrong,harrison-armstrong,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437047,9,11,Everton,Home,96535,121599,Abdoulaye Doucouré,abdoulaye-doucoure,M,False,,,1.0,10.0,23.0,33.0,,2.0,,7.0,,,,,,,1.0,2.0,5.0,,,0.0192944,0.0608,0.0738,1.0,0.0,,,,,1.0,1.0,,80.0,1.0,,,,,,5.0,,,7.1,,,,,,,,,,1.0,,13.0,24.0,37.0,,,1,3.0,44.0,,,,1.0
2024-25,12437047,9,11,Everton,Home,106337,80801,Idrissa Gana Gueye,idrissa-gana-gueye,M,False,,,1.0,18.0,23.0,41.0,,2.0,,7.0,,,,,,,1.0,2.0,11.0,,,0.0280697,0.0355,,1.0,0.0,,,,1.0,2.0,,,90.0,,,,,,,9.0,,,7.7,,,1.0,,,,2.0,1.0,,1.0,,23.0,24.0,46.0,,,1,5.0,64.0,1.0,2.0,2.0,4.0
2024-25,12437047,9,11,Everton,Home,793988,179519,Orel Mangala,orel-mangala,M,True,,,,5.0,4.0,9.0,,,,2.0,,,,,,,,,1.0,,,0.00735472,,,,0.0,,,,,,1.0,,10.0,,,,,,,1.0,,,6.9,,,,,,,1.0,,,,,5.0,5.0,10.0,,,0,,12.0,,,1.0,
2024-25,12437047,9,11,Everton,Home,914309,440993,Iliman Ndiaye,iliman-ndiaye,M,False,1.0,,,17.0,6.0,22.0,,,,4.0,,,,,,,2.0,4.0,3.0,,,0.0382319,,,,0.0,,,,,2.0,,,90.0,,,,,,,11.0,,,6.6,,,,,,,3.0,2.0,,,1.0,19.0,10.0,27.0,,,0,,42.0,1.0,2.0,1.0,
2024-25,12437047,9,11,Everton,Home,935543,433154,Dwight McNeil,dwight-mcneil,M,False,2.0,,1.0,16.0,10.0,24.0,,1.0,,1.0,,,,1.0,,,2.0,4.0,4.0,,,0.130315,0.0596,0.0689,,0.0,,,,,1.0,,,86.0,1.0,,,,,,14.0,,,6.8,,,,,,,3.0,6.0,,1.0,,23.0,12.0,29.0,,,1,,45.0,2.0,1.0,2.0,
