season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2022-23,10385762,10,11,Everton,Home,927361,232928,James Garner,james-garner,M,True,,,,4.0,1.0,5.0,,,2.0,,,1.0,1.0,,,,3.0,,,,0.00498039,0.0539,0.0975,2.0,,,,,,,,,15.0,1.0,,,,,,2.0,,6.5,,,,,,,,,1.0,,5.0,1.0,6.0,2,,9.0,1.0,,,
2022-23,10385762,10,11,Everton,Home,935543,433154,Dwight McNeil,dwight-mcneil,M,True,1.0,,1.0,7.0,3.0,9.0,,,,,,,1.0,,,,1.0,,,,0.0791285,0.0,0.0,,,,,,,1.0,1.0,,23.0,,,,,,,6.0,,6.7,,,,,,,5.0,,2.0,,12.0,4.0,11.0,0,,19.0,,,,
2022-23,10385753,11,11,Everton,Away,96535,121599,Abdoulaye Doucouré,abdoulaye-doucoure,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385753,11,11,Everton,Away,106337,80801,Idrissa Gana Gueye,idrissa-gana-gueye,M,False,,,,15.0,20.0,35.0,,,8.0,,,,2.0,,,,4.0,1.0,,,0.00277151,0.0,0.0,2.0,,,,,,2.0,,,81.0,,,,,,,3.0,,6.4,,,,,2.0,,,,1.0,,16.0,21.0,37.0,0,,46.0,1.0,1.0,,
2022-23,10385753,11,11,Everton,Away,352770,153133,Alex Iwobi,alex-iwobi,M,False,,,,11.0,12.0,23.0,1.0,,8.0,,,,,,,,3.0,3.0,,,0.00727616,0.0,0.0,1.0,,,,,,,,,90.0,,,,,,,5.0,,6.5,,,,,,2.0,1.0,,,,13.0,14.0,26.0,0,1.0,32.0,,1.0,1.0,
2022-23,10385753,11,11,Everton,Away,355152,172632,Demarai Gray,demarai-gray,M,False,1.0,,1.0,10.0,10.0,19.0,1.0,1.0,1.0,,,,,,,2.0,4.0,6.0,,,0.0186811,0.0998,0.0,1.0,,,,,,,,,90.0,,,,,,,7.0,,6.8,,,1.0,,1.0,,3.0,,1.0,,12.0,11.0,20.0,1,,37.0,2.0,5.0,,
2022-23,10385753,11,11,Everton,Away,795058,173807,Tom Davies,tom-davies,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385753,11,11,Everton,Away,923973,449871,Amadou Onana,amadou-onana,M,False,,,,11.0,8.0,19.0,4.0,2.0,3.0,,1.0,,,,,,7.0,9.0,,,0.00359015,0.231,0.0,1.0,,,,,,,1.0,,90.0,,,,,,,10.0,,6.6,,,1.0,,2.0,4.0,,,1.0,,18.0,8.0,26.0,1,3.0,43.0,1.0,2.0,2.0,3.0
2022-23,10385753,11,11,Everton,Away,927361,232928,James Garner,james-garner,M,True,,,,5.0,4.0,9.0,,,,,,,,,,,,1.0,,,0.00443887,0.0,0.0,,,,,,,1.0,,,23.0,,,,,,,1.0,,6.8,,,,,,,1.0,,,,6.0,4.0,9.0,0,1.0,14.0,,,,1.0
2022-23,10385753,11,11,Everton,Away,935543,433154,Dwight McNeil,dwight-mcneil,M,False,1.0,,,11.0,10.0,20.0,1.0,1.0,4.0,,,,,,,,4.0,7.0,,,0.0476364,0.0,0.0,1.0,,,,,,,1.0,,90.0,,,,,,,17.0,,6.8,,,,,4.0,3.0,4.0,,2.0,,18.0,13.0,27.0,0,5.0,56.0,4.0,,1.0,3.0
2022-23,10385715,12,11,Everton,Away,96535,121599,Abdoulaye Doucouré,abdoulaye-doucoure,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385715,12,11,Everton,Away,106337,80801,Idrissa Gana Gueye,idrissa-gana-gueye,M,False,,,2.0,18.0,39.0,57.0,,,13.0,,,,2.0,,,1.0,5.0,8.0,,,0.00709504,0.0,0.0,2.0,,,,,,,,,90.0,,,,,,,13.0,,7.2,,,,,2.0,1.0,,,4.0,,23.0,43.0,66.0,0,5.0,90.0,2.0,2.0,1.0,2.0
2022-23,10385715,12,11,Everton,Away,352770,153133,Alex Iwobi,alex-iwobi,M,False,,,1.0,15.0,6.0,21.0,,,2.0,,,,,,,2.0,3.0,,,,0.0118326,0.0,0.0,1.0,,,,,,,,,73.0,,,,,,,11.0,,6.1,,,,,,1.0,1.0,,2.0,,19.0,7.0,25.0,0,,34.0,1.0,,,
2022-23,10385715,12,11,Everton,Away,355152,172632,Demarai Gray,demarai-gray,M,False,3.0,,,10.0,5.0,12.0,1.0,,3.0,,,,,,,3.0,7.0,4.0,,,0.133027,0.0,0.0,,,,,,,1.0,1.0,,79.0,,,,,,,14.0,,6.6,,,,,1.0,5.0,3.0,,1.0,,14.0,6.0,17.0,0,1.0,35.0,3.0,1.0,2.0,
2022-23,10385715,12,11,Everton,Away,795058,173807,Tom Davies,tom-davies,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385715,12,11,Everton,Away,923973,449871,Amadou Onana,amadou-onana,M,False,,,,12.0,16.0,28.0,,1.0,4.0,,,,,,,,1.0,9.0,,,0.0299079,0.0,0.0,1.0,,,,,,,,,90.0,,,,,,,9.0,,7.0,,,,,1.0,2.0,1.0,,2.0,,17.0,18.0,34.0,0,3.0,48.0,1.0,3.0,2.0,2.0
2022-23,10385715,12,11,Everton,Away,927361,232928,James Garner,james-garner,M,True,,,1.0,7.0,7.0,14.0,2.0,1.0,1.0,,,,,,,,2.0,3.0,,,0.00249519,0.0,0.0,1.0,,,,,,,,,17.0,,,,,,,4.0,,6.5,,,,,,1.0,1.0,,2.0,,10.0,8.0,17.0,0,1.0,21.0,,,1.0,1.0
2022-23,10385715,12,11,Everton,Away,935543,433154,Dwight McNeil,dwight-mcneil,M,True,,,,1.0,2.0,3.0,1.0,,2.0,,,,,,,,1.0,2.0,,,0.00016259,0.0,0.0,,,,,,,,,,11.0,,,,,,,2.0,,6.7,,,,,,1.0,,,,,1.0,4.0,5.0,0,1.0,7.0,,,1.0,1.0
2022-23,10385721,13,11,Everton,Home,96535,121599,Abdoulaye Doucouré,abdoulaye-doucoure,M,True,,,,1.0,4.0,5.0,,,,,,,,,,,,,,,0.00018007,0.0,0.0,,,,,,,,,,8.0,,,,,,,,,6.6,,,,,,,,,,,1.0,4.0,5.0,0,,6.0,,,,
2022-23,10385721,13,11,Everton,Home,106337,80801,Idrissa Gana Gueye,idrissa-gana-gueye,M,False,,,1.0,20.0,17.0,37.0,2.0,1.0,8.0,,,,1.0,,,,4.0,3.0,,,0.0163814,0.0,0.0,1.0,,,,,,3.0,1.0,,86.0,,,,,,,7.0,,7.0,,,,,,,,,2.0,,26.0,18.0,44.0,0,2.0,51.0,,,,1.0
2022-23,10385721,13,11,Everton,Home,352770,153133,Alex Iwobi,alex-iwobi,M,False,,,2.0,17.0,15.0,32.0,,,4.0,2.0,,,,,,1.0,2.0,2.0,,,0.160692,0.0195,0.0,,2.0,,,,,,3.0,,90.0,,,,,,,14.0,,8.0,,,1.0,,,1.0,,,3.0,,22.0,15.0,37.0,1,2.0,53.0,7.0,,,1.0
2022-23,10385721,13,11,Everton,Home,355152,172632,Demarai Gray,demarai-gray,M,False,1.0,,,15.0,5.0,19.0,,,2.0,,,1.0,1.0,,,2.0,9.0,3.0,,,0.0851581,0.2117,0.0272,4.0,,,,,,,,,73.0,1.0,,,,,,20.0,,6.4,,,,,1.0,2.0,8.0,,,,25.0,7.0,24.0,2,1.0,49.0,3.0,2.0,,1.0
2022-23,10385721,13,11,Everton,Home,795058,173807,Tom Davies,tom-davies,M,True,,,,,,,,,,,,,,,,,,2.0,,,0.0,0.0,0.0,,,,,,,,,,8.0,,,,,,,,,6.7,,,,,,,,,,,,,,0,1.0,2.0,,1.0,,
2022-23,10385721,13,11,Everton,Home,923973,449871,Amadou Onana,amadou-onana,M,False,,,2.0,10.0,22.0,32.0,,,5.0,,,1.0,,,,1.0,5.0,7.0,,,0.0223229,0.0404,0.0,3.0,,,,,,,1.0,,78.0,,,,,,,7.0,,7.1,,,,,2.0,1.0,,,4.0,,12.0,23.0,35.0,1,6.0,51.0,2.0,1.0,,5.0
2022-23,10385721,13,11,Everton,Home,927361,232928,James Garner,james-garner,M,True,,,,3.0,1.0,4.0,,1.0,2.0,,,,,,,,1.0,2.0,,,0.00064016,0.0,0.0,1.0,,,,,,,,,12.0,,,,,,,1.0,,6.6,,,,,,,,,,,4.0,1.0,5.0,0,1.0,8.0,,,,1.0
2022-23,10385721,13,11,Everton,Home,935543,433154,Dwight McNeil,dwight-mcneil,M,True,,,,3.0,2.0,5.0,,,1.0,,,,,,,1.0,1.0,,,,0.0837073,0.0345,0.2368,,,1.0,,,,,,,17.0,1.0,,,,,,5.0,,7.2,,,,,,,1.0,,,,7.0,2.0,8.0,1,,11.0,,,,
2022-23,10385378,14,11,Everton,Away,96535,121599,Abdoulaye Doucouré,abdoulaye-doucoure,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385378,14,11,Everton,Away,106337,80801,Idrissa Gana Gueye,idrissa-gana-gueye,M,False,,,1.0,8.0,19.0,27.0,1.0,,7.0,,,,,,,,2.0,7.0,,,0.00640223,0.0,0.0,,,,,,,1.0,,,65.0,,1.0,,,,,2.0,,7.2,,,,,,2.0,,,1.0,,9.0,19.0,28.0,0,2.0,40.0,,4.0,1.0,2.0
2022-23,10385378,14,11,Everton,Away,352770,153133,Alex Iwobi,alex-iwobi,M,False,,,2.0,18.0,10.0,28.0,1.0,,5.0,,,,,,,3.0,4.0,2.0,,,0.0229705,0.0,0.0,,,,,,,,1.0,,90.0,,,,,,,14.0,,6.6,,,,,,1.0,1.0,,4.0,,24.0,12.0,35.0,0,1.0,47.0,,,1.0,
2022-23,10385378,14,11,Everton,Away,355152,172632,Demarai Gray,demarai-gray,M,False,3.0,,1.0,13.0,4.0,14.0,1.0,,8.0,2.0,,,1.0,,,2.0,4.0,3.0,,,0.609812,0.1135,0.1848,,,,,,,,3.0,,75.0,2.0,,,,,,11.0,,7.7,,,,,3.0,,7.0,,3.0,1.0,20.0,5.0,18.0,2,2.0,38.0,1.0,1.0,,1.0
2022-23,10385378,14,11,Everton,Away,795058,173807,Tom Davies,tom-davies,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385378,14,11,Everton,Away,923973,449871,Amadou Onana,amadou-onana,M,False,,,3.0,15.0,20.0,35.0,2.0,,5.0,,,,,,,1.0,8.0,6.0,,,0.0232501,0.0524,0.0,4.0,,,,,,,,,90.0,,,,,,,7.0,,6.9,,,1.0,,2.0,3.0,,,3.0,,16.0,23.0,39.0,1,3.0,54.0,1.0,1.0,2.0,1.0
2022-23,10385378,14,11,Everton,Away,927361,232928,James Garner,james-garner,M,True,,,,2.0,2.0,4.0,,,1.0,,,,,,,,,3.0,,,0.0012266,0.0,0.0,,,,,,,2.0,,,25.0,,,,,,,2.0,,7.0,,,,,,,,,1.0,1.0,3.0,3.0,6.0,0,3.0,11.0,,,,2.0
2022-23,10385378,14,11,Everton,Away,935543,433154,Dwight McNeil,dwight-mcneil,M,True,,,,1.0,1.0,2.0,,,,,,,,,,1.0,1.0,,,,0.00024266,0.0,0.0,,,,,,,,,,15.0,,,,,,,2.0,,6.4,,,,,1.0,,,,,,2.0,1.0,3.0,0,,7.0,,,,
2022-23,10385390,15,11,Everton,Home,96535,121599,Abdoulaye Doucouré,abdoulaye-doucoure,M,True,,,,12.0,2.0,14.0,,1.0,,,,,,,,,1.0,2.0,,,0.029352,0.0,0.0,1.0,,,,,,,,,29.0,,,,,,,7.0,,6.5,,,,,,1.0,,,,,17.0,3.0,20.0,0,,23.0,1.0,,1.0,
2022-23,10385390,15,11,Everton,Home,106337,80801,Idrissa Gana Gueye,idrissa-gana-gueye,M,False,,,,6.0,12.0,18.0,,,5.0,,,,1.0,,,,4.0,4.0,,,0.00243395,0.0,0.0,3.0,,,,,,4.0,,,45.0,,1.0,,,,,6.0,,6.8,,,,,,1.0,,,,,9.0,15.0,24.0,0,3.0,33.0,,,1.0,3.0
2022-23,10385390,15,11,Everton,Home,352770,153133,Alex Iwobi,alex-iwobi,M,False,,,3.0,31.0,9.0,40.0,1.0,,6.0,1.0,1.0,2.0,,,,2.0,3.0,3.0,,,0.369009,0.3273,0.0,,,,,,,,3.0,,90.0,,,,,,,12.0,,7.0,,,1.0,,1.0,,2.0,,3.0,,38.0,10.0,46.0,3,2.0,63.0,2.0,1.0,,2.0
2022-23,10385390,15,11,Everton,Home,355152,172632,Demarai Gray,demarai-gray,M,False,2.0,,,27.0,6.0,31.0,,1.0,4.0,,,,,,,,,4.0,,,0.105243,0.0319,0.0,,,,,,,1.0,2.0,,90.0,,,,,,,13.0,,7.2,,,1.0,,,,7.0,,1.0,,36.0,6.0,35.0,1,1.0,53.0,4.0,2.0,,1.0
2022-23,10385390,15,11,Everton,Home,795058,173807,Tom Davies,tom-davies,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385390,15,11,Everton,Home,923973,449871,Amadou Onana,amadou-onana,M,False,,,,15.0,2.0,17.0,1.0,3.0,3.0,,,,,,,1.0,4.0,4.0,,,0.174069,0.1237,0.0,1.0,,,,,,1.0,1.0,,61.0,,,,,,,8.0,,6.6,,,2.0,,1.0,2.0,,,,,17.0,3.0,20.0,2,,31.0,2.0,1.0,,
2022-23,10385390,15,11,Everton,Home,927361,232928,James Garner,james-garner,M,True,,,,14.0,9.0,23.0,,,7.0,,,,2.0,,,1.0,4.0,,,,0.00750379,0.0,0.0,,,,,,,1.0,,,45.0,,,,,,,13.0,,6.0,,,,,1.0,1.0,4.0,,4.0,,24.0,10.0,30.0,0,,38.0,,,,
2022-23,10385390,15,11,Everton,Home,935543,433154,Dwight McNeil,dwight-mcneil,M,False,1.0,,,13.0,6.0,18.0,,1.0,2.0,,,,,,,1.0,2.0,2.0,,,0.141045,0.0,0.0,,,,,,,,1.0,,71.0,,,,,,,12.0,,6.7,,,,,2.0,1.0,6.0,,,,19.0,7.0,20.0,0,1.0,34.0,3.0,,,
2022-23,10385386,16,11,Everton,Away,96535,121599,Abdoulaye Doucouré,abdoulaye-doucoure,M,True,,,,3.0,2.0,5.0,,,,,,,,,,,,1.0,,,0.00415603,0.0,0.0,,,,,,,,,,15.0,,,,,,,6.0,,6.6,,,,,,,,,1.0,,6.0,4.0,10.0,0,1.0,12.0,1.0,,,
2022-23,10385386,16,11,Everton,Away,106337,80801,Idrissa Gana Gueye,idrissa-gana-gueye,M,False,,,3.0,30.0,24.0,54.0,2.0,2.0,13.0,,,,,,,,8.0,10.0,,,0.0243832,0.0,0.0,4.0,,,,,,1.0,1.0,,90.0,,,,,,,20.0,,6.9,,,,,1.0,2.0,,,8.0,,39.0,31.0,70.0,0,7.0,90.0,1.0,1.0,,4.0
2022-23,10385386,16,11,Everton,Away,352770,153133,Alex Iwobi,alex-iwobi,M,False,2.0,,5.0,27.0,12.0,37.0,1.0,,4.0,1.0,,,1.0,,,2.0,5.0,4.0,,,0.0673509,0.0256,0.032,,,,,,,,2.0,,90.0,1.0,,,,,,13.0,,7.0,,,,,,1.0,3.0,,6.0,,32.0,14.0,43.0,1,4.0,58.0,3.0,,,2.0
2022-23,10385386,16,11,Everton,Away,355152,172632,Demarai Gray,demarai-gray,M,False,,,2.0,24.0,13.0,37.0,,,4.0,,,2.0,,,,,,2.0,,,0.0738432,0.1367,0.0,,,,,,,1.0,1.0,,90.0,,,,,,,16.0,,7.0,,,1.0,,1.0,,8.0,,4.0,1.0,38.0,14.0,44.0,3,1.0,63.0,1.0,1.0,,1.0
2022-23,10385386,16,11,Everton,Away,795058,173807,Tom Davies,tom-davies,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385386,16,11,Everton,Away,923973,449871,Amadou Onana,amadou-onana,M,False,,,2.0,13.0,6.0,19.0,2.0,1.0,7.0,,,,,,,,6.0,8.0,,,0.0205154,0.0561,0.0,1.0,,,,,,,1.0,,75.0,,,,,,,11.0,,6.7,,,1.0,,,4.0,,,2.0,,15.0,7.0,22.0,1,3.0,42.0,5.0,3.0,1.0,1.0
2022-23,10385386,16,11,Everton,Away,935543,433154,Dwight McNeil,dwight-mcneil,M,False,1.0,,5.0,22.0,10.0,31.0,1.0,1.0,3.0,,,2.0,,,,1.0,4.0,6.0,,,0.071388,0.0666,0.0,,,,,,,1.0,1.0,,75.0,,,,,,,11.0,,6.9,,,,,,2.0,4.0,,6.0,,28.0,10.0,34.0,2,4.0,53.0,2.0,1.0,,2.0
2022-23,10385386,16,11,Everton,Away,1119657,510328,Stanley Mills,stanley-mills,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385391,17,11,Everton,Home,96535,121599,Abdoulaye Doucouré,abdoulaye-doucoure,M,True,,,,3.0,2.0,5.0,,,,,,,,,,,,,,,0.00453442,0.0,0.0,,,,,,,,,,14.0,,,,,,,,,6.4,,,,,,,,,,,3.0,2.0,5.0,0,,5.0,,,,
2022-23,10385391,17,11,Everton,Home,106337,80801,Idrissa Gana Gueye,idrissa-gana-gueye,M,False,,,3.0,16.0,21.0,37.0,2.0,1.0,8.0,1.0,,,,,,1.0,3.0,11.0,,,0.287121,0.0,0.0,,,,,,,2.0,1.0,,83.0,,1.0,,,,,9.0,,7.7,,,,,2.0,2.0,,,4.0,,20.0,24.0,44.0,0,2.0,64.0,1.0,6.0,2.0,1.0
2022-23,10385391,17,11,Everton,Home,352770,153133,Alex Iwobi,alex-iwobi,M,False,1.0,,1.0,17.0,21.0,37.0,,1.0,6.0,,1.0,,1.0,,,1.0,3.0,4.0,,,0.0261789,0.3025,0.0524,,,,,,,1.0,1.0,,90.0,1.0,,,,,,17.0,,6.5,,,1.0,,,3.0,2.0,,4.0,1.0,23.0,26.0,47.0,2,,63.0,4.0,1.0,2.0,
2022-23,10385391,17,11,Everton,Home,355152,172632,Demarai Gray,demarai-gray,M,True,1.0,,,5.0,3.0,7.0,1.0,,,,,,,,,,1.0,1.0,,,0.0366786,0.0371,0.0,,,,,,,1.0,1.0,,34.0,,,,,,,4.0,,6.8,,,1.0,,,,4.0,,,,9.0,3.0,8.0,1,1.0,15.0,,,,1.0
2022-23,10385391,17,11,Everton,Home,795058,173807,Tom Davies,tom-davies,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385391,17,11,Everton,Home,923973,449871,Amadou Onana,amadou-onana,M,False,,,2.0,13.0,38.0,51.0,1.0,1.0,4.0,,,,,,,1.0,4.0,9.0,,,0.00902326,0.0,0.0,2.0,,,,,,1.0,,,90.0,,,,,,,6.0,,7.0,,,,,,,,,2.0,,15.0,39.0,54.0,0,4.0,68.0,2.0,4.0,,3.0
2022-23,10385391,17,11,Everton,Home,935543,433154,Dwight McNeil,dwight-mcneil,M,False,1.0,,1.0,9.0,12.0,20.0,,,3.0,,,,,,,2.0,2.0,2.0,,,0.0727592,0.0,0.0,,1.0,,,,,,1.0,,56.0,,,,,,,6.0,,6.9,,,,,,,2.0,,2.0,,12.0,12.0,22.0,0,1.0,31.0,,1.0,,1.0
2022-23,10385418,18,11,Everton,Away,96535,121599,Abdoulaye Doucouré,abdoulaye-doucoure,M,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,11.0,,,,,,,,,6.5,,,,,1.0,,,,,,,,,0,,1.0,,,,
2022-23,10385418,18,11,Everton,Away,106337,80801,Idrissa Gana Gueye,idrissa-gana-gueye,M,False,,,,8.0,10.0,18.0,,,4.0,,,,,,,,1.0,,,,0.0527175,0.0,0.0,,1.0,,,,,2.0,2.0,,78.0,,1.0,,,,,4.0,,7.0,,,,,2.0,1.0,1.0,,,,9.0,11.0,19.0,0,,29.0,1.0,,,
2022-23,10385418,18,11,Everton,Away,352770,153133,Alex Iwobi,alex-iwobi,M,False,1.0,,,11.0,6.0,16.0,2.0,,5.0,,,,1.0,,,1.0,7.0,4.0,,,0.0121027,0.0,0.0,1.0,,,,,,2.0,,,90.0,,,,,,,7.0,,6.7,,,,,3.0,2.0,2.0,,,,12.0,6.0,16.0,0,4.0,39.0,2.0,,,3.0
2022-23,10385418,18,11,Everton,Away,355152,172632,Demarai Gray,demarai-gray,M,False,,,,10.0,8.0,18.0,1.0,,5.0,,,,,,,3.0,5.0,1.0,,,0.00768884,0.0676,0.6208,1.0,,1.0,,,,1.0,,,90.0,1.0,1.0,,,,,13.0,,6.8,,,,,,,2.0,,1.0,,17.0,8.0,23.0,1,,36.0,2.0,1.0,,
2022-23,10385418,18,11,Everton,Away,795058,173807,Tom Davies,tom-davies,M,True,,,,1.0,,1.0,,,,,,,,,,,,,,,0.00287634,0.0,0.0,,,,,,,,,,12.0,,,,,,,1.0,,6.5,,,,,,,,,,,1.0,,1.0,0,,3.0,1.0,,,
2022-23,10385418,18,11,Everton,Away,923973,449871,Amadou Onana,amadou-onana,M,False,,,2.0,7.0,13.0,20.0,,,3.0,,,1.0,,,,,2.0,3.0,,,0.0126466,0.0268,0.0,2.0,,,,,,2.0,,,90.0,,1.0,,,,,5.0,,6.9,,,,,1.0,,,,3.0,,9.0,15.0,24.0,1,1.0,37.0,1.0,2.0,,
2022-23,10385418,18,11,Everton,Away,935543,433154,Dwight McNeil,dwight-mcneil,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385418,18,11,Everton,Away,1066059,491559,Isaac Price,isaac-price,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385421,19,11,Everton,Home,96535,121599,Abdoulaye Doucouré,abdoulaye-doucoure,M,True,,,,7.0,13.0,20.0,,,2.0,,,,,,,,1.0,,,,0.00118122,0.0448,0.0,1.0,,,,,,,,,32.0,,,,,,,1.0,,6.6,,,1.0,,,,,,,,8.0,13.0,21.0,1,,23.0,,,,
2022-23,10385421,19,11,Everton,Home,106337,80801,Idrissa Gana Gueye,idrissa-gana-gueye,M,False,,,2.0,19.0,11.0,30.0,,,3.0,,,,,,,2.0,3.0,5.0,1.0,,0.0113278,0.0,0.0,1.0,,,,,,5.0,,,64.0,,1.0,,,,,8.0,,6.2,,,,,,,,,4.0,,21.0,13.0,34.0,0,2.0,52.0,2.0,3.0,,1.0
2022-23,10385421,19,11,Everton,Home,352770,153133,Alex Iwobi,alex-iwobi,M,False,,,3.0,17.0,17.0,34.0,,1.0,7.0,,,,,,,,2.0,3.0,,,0.0236806,0.0592,0.0151,1.0,,,,,,,1.0,,90.0,1.0,,,,,1.0,8.0,,6.9,,,,,,1.0,2.0,,3.0,1.0,21.0,19.0,38.0,1,1.0,50.0,1.0,1.0,,1.0
2022-23,10385421,19,11,Everton,Home,355152,172632,Demarai Gray,demarai-gray,M,False,2.0,,,13.0,14.0,25.0,,,3.0,,,,,,,1.0,5.0,3.0,,,0.0844515,0.9242,1.1902,1.0,,1.0,,,,1.0,1.0,,90.0,2.0,,,,,,16.0,,7.2,,,1.0,,,3.0,8.0,,,,21.0,15.0,28.0,3,1.0,56.0,3.0,2.0,,1.0
2022-23,10385421,19,11,Everton,Home,795058,173807,Tom Davies,tom-davies,M,False,,,,7.0,15.0,22.0,,1.0,4.0,,,,,,,,1.0,3.0,,,0.0378945,0.0373,0.0592,,,,,,,,,,58.0,1.0,1.0,,,,,5.0,,6.7,,,,,,1.0,,,1.0,,11.0,15.0,26.0,1,1.0,35.0,,1.0,,1.0
2022-23,10385421,19,11,Everton,Home,935543,433154,Dwight McNeil,dwight-mcneil,M,False,1.0,,1.0,15.0,2.0,16.0,,,3.0,,,1.0,,,,,2.0,,,,0.0240395,0.063,0.0,1.0,,,,,,,,,58.0,,,,,,,8.0,,6.6,,,,,1.0,1.0,7.0,,2.0,,22.0,2.0,17.0,1,,33.0,,,,
2022-23,10385421,19,11,Everton,Home,1066059,491559,Isaac Price,isaac-price,M,True,1.0,,,4.0,8.0,11.0,,,,,,,1.0,,,,1.0,1.0,,,0.00861073,0.0,0.0,,,,,,,,1.0,,32.0,,1.0,,,,,3.0,,6.7,,,,,,1.0,1.0,,,,5.0,9.0,13.0,0,,18.0,1.0,,1.0,
2022-23,10385422,20,11,Everton,Home,96535,121599,Abdoulaye Doucouré,abdoulaye-doucoure,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385422,20,11,Everton,Home,106337,80801,Idrissa Gana Gueye,idrissa-gana-gueye,M,False,,,2.0,12.0,13.0,25.0,2.0,2.0,6.0,,,,,,,3.0,6.0,5.0,,,0.0100577,0.0,0.0,1.0,,,,,,1.0,,,82.0,,1.0,,,,,14.0,,6.5,,,,,1.0,,,,4.0,,18.0,15.0,33.0,0,1.0,53.0,2.0,2.0,,1.0
2022-23,10385422,20,11,Everton,Home,352770,153133,Alex Iwobi,alex-iwobi,M,False,1.0,,1.0,25.0,5.0,29.0,3.0,,4.0,,,,,,,3.0,6.0,1.0,,,0.0664226,0.0427,0.0,,,,,,,1.0,1.0,,90.0,,,,,,,14.0,,6.5,,,1.0,,1.0,,3.0,,1.0,,31.0,6.0,34.0,1,1.0,52.0,2.0,,,
2022-23,10385422,20,11,Everton,Home,355152,172632,Demarai Gray,demarai-gray,M,False,1.0,,3.0,20.0,6.0,25.0,,,2.0,,1.0,1.0,,,,3.0,6.0,3.0,,,0.14917,0.2885,0.0353,,1.0,,,,,,3.0,,90.0,1.0,,,,,,24.0,,6.8,,,1.0,,2.0,3.0,11.0,,6.0,,35.0,7.0,31.0,3,1.0,59.0,1.0,2.0,,1.0
2022-23,10385422,20,11,Everton,Home,795058,173807,Tom Davies,tom-davies,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
