season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2020-21,8896986,1,49,Sheffield_United,Home,15033,27436,David McGoldrick,david-mcgoldrick,F,True,,,1.0,13.0,2.0,15.0,1.0,1.0,1.0,,,1.0,,,,1.0,3.0,2.0,,,1.0,,,,,,,,19.0,,,,,,,,8.0,,6.7,,,,,,1.0,2.0,,1.0,,19.0,2.0,19.0,1,,26.0,1.0,,1.0,
2020-21,8896986,1,49,Sheffield_United,Home,20514,18867,Billy Sharp,billy-sharp,F,False,,,,8.0,5.0,13.0,1.0,3.0,,,1.0,,,,,3.0,5.0,6.0,,,,,,,,,,,90.0,,,,,,,,12.0,,6.2,,,1.0,,,2.0,1.0,,,3.0,13.0,5.0,17.0,1,1.0,32.0,3.0,2.0,1.0,
2020-21,8896986,1,49,Sheffield_United,Home,367228,169432,Oli McBurnie,oli-mcburnie,F,False,,,,14.0,1.0,15.0,10.0,13.0,1.0,,,,,,,,13.0,19.0,,,2.0,,,,,2.0,1.0,,90.0,2.0,,,,,,,14.0,,7.6,,,1.0,,2.0,2.0,2.0,,,,27.0,1.0,26.0,3,2.0,44.0,,3.0,1.0,
2020-21,8896986,1,49,Sheffield_United,Home,608362,197937,Oliver Burke,oliver-burke,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896950,2,49,Sheffield_United,Away,15033,27436,David McGoldrick,david-mcgoldrick,F,False,,,,1.0,2.0,3.0,1.0,1.0,,,,,,,,,3.0,2.0,,,2.0,,,,,,,,31.0,,,,,,,,4.0,,6.5,,,,,1.0,,,,,,4.0,3.0,7.0,0,,9.0,,1.0,,
2020-21,8896950,2,49,Sheffield_United,Away,20514,18867,Billy Sharp,billy-sharp,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896950,2,49,Sheffield_United,Away,367228,169432,Oli McBurnie,oli-mcburnie,F,True,,,,2.0,2.0,4.0,7.0,6.0,,,,,,,,,7.0,8.0,,,,,,,,,1.0,,22.0,,,,,,,,6.0,,6.8,,,,,,,,,,,7.0,3.0,10.0,0,1.0,16.0,,1.0,,
2020-21,8896950,2,49,Sheffield_United,Away,608362,197937,Oliver Burke,oliver-burke,F,False,,,,2.0,3.0,5.0,9.0,3.0,1.0,,,,1.0,,,,13.0,5.0,,,3.0,,,,,,,,90.0,,,,,,,,7.0,,6.6,,,,,,,,,,,6.0,3.0,9.0,0,,16.0,3.0,2.0,,
2020-21,8896946,3,49,Sheffield_United,Home,15033,27436,David McGoldrick,david-mcgoldrick,F,False,,,,11.0,2.0,13.0,7.0,3.0,2.0,1.0,,,1.0,,,1.0,11.0,6.0,,,3.0,,,,,,1.0,,74.0,,,,,,,,13.0,,6.9,,,1.0,,1.0,1.0,,,,1.0,15.0,4.0,19.0,1,1.0,35.0,5.0,1.0,1.0,
2020-21,8896946,3,49,Sheffield_United,Home,20514,18867,Billy Sharp,billy-sharp,F,True,,,,1.0,2.0,3.0,2.0,1.0,1.0,,,,,,,,4.0,2.0,,,1.0,,,,,,,,16.0,1.0,,,,,,,4.0,,6.5,,,,,,1.0,,,,,2.0,2.0,4.0,1,,10.0,2.0,1.0,,
