playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,expectedAssists,totalRedCards,catches,savesMadeFromOutsideBox,unsuccessfulShortPasses,gamesPlayed,starts,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,goalKicks,savesMadeCaught,aerialDuels,cleanSheets,penaltiesFaced,timePlayed,duelsWon,goalsConcededOutsideBox,penaltiesConceded,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,punches,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,forwardPasses,recoveries,appearances,drops,crossesNotClaimed,successfulPassesOppositionHalf,goalsConcededInsideBox,groundDuels,aerialDuelsWon,straightRedCards,gkSuccessfulDistribution,openPlayPasses,totalLossesOfPossession,gkUnsuccessfulDistribution,savesMadeParried,leftsidePasses,totalFoulsConceded,successfulLongPasses,touches,unsuccessfulLaunches,successfulPassesOwnHalf,savesMadeFromInsideBox,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,totalTackles,totalShots,substituteOn,aerialDuelsLost,totalTouchesInOppositionBox,unsuccessfulDribbles,timesTackled,shotsOffTargetIncWoodwork,tacklesWon,blocks,interceptions,backwardPasses,foulAttemptedTackle,expectedGoals,successfulCrossesOpenPlay,expectedGoalsFreekick,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,goalAssists,successfulLayoffs,unsuccessfulCrossesOpenPlay,goals,offsides,awayGoals,oboxBlocked,shotsOnTargetOutsideBox,successfulCrossesAndCorners,iboxTarget,shotsOnTargetInBox,unsuccessfulLayoffs,shotsBlockedInBox,putthroughBlockedDistributionWon,homeGoals,oboxTarget,tacklesLost,headedGoals,unsuccessfulCrossesAndCorners,freekickTotal,iboxBlocked,cornersWon,successfulDribbles,attemptsFromSetPieces,clearancesOffTheLine,throwInsToOwnPlayer,substituteOff,hitWoodwork,shotsBlockedOutsideBox,handballsConceded,cornersTakenInclShortCorners,unsuccessfulCornersIntoBox,throughBalls,rightFootGoals,leftFootGoals,overruns,throwInsToOppositionPlayer,secondGoalAssists,ownGoalScored,lastPlayerTackle,redCards2ndYellow,successfulCornersIntoBox,goalkeeperSmother,foulWonPenalty,penaltiesTaken,penaltyGoals,setPiecesGoals
40142,Andy Carroll,Forward,West Ham,21,England,2013-14,153.0,1.3156,1.0,,,155.0,15.0,12.0,160.0,403.0,,,231.0,,,1093.0,164.0,4.0,,11.0,30.0,232.0,,3.0,20.1702,11.0,,23.0,18.0,56.0,95.0,,23.0,0.0,317.0,127.0,28.0,15.0,,,179.0,14.0,86.0,134.0,1.0,,397.0,231.0,,,89.0,29.0,11.0,607.0,4.0,65.0,,0.0,5.0,10.0,8.0,42.0,3.0,97.0,97.0,8.0,30.0,28.0,5.0,3.0,1.0,92.0,6.0,3.7736,1.0,0.222,9.0,14.0,1.84,4.0,30.0,2.0,2.0,6.0,2.0,4.0,4.0,1.0,8.0,8.0,10.0,5.0,5.0,0.0,4.0,3.0,2.0,2.0,2.0,5.0,11.0,4.0,2.0,2.0,1.0,5.0,2.0,4.0,2.0,,,,,,,,,,,,,,,,,
12799,Carlton Cole,Forward,West Ham,21,England,2013-14,140.0,0.9055,0.0,,,101.0,26.0,9.0,104.0,240.0,,,145.0,,,845.0,77.0,1.0,,9.0,19.0,134.0,,,15.8722,8.0,,20.0,13.0,53.0,55.0,,11.0,2.0,217.0,85.0,15.0,26.0,,,115.0,12.0,72.0,58.0,0.0,,229.0,182.0,,,60.0,23.0,2.0,397.0,,21.0,,1.0,3.0,2.0,6.0,19.0,17.0,87.0,63.0,4.0,34.0,9.0,4.0,2.0,2.0,40.0,4.0,4.6893,,,2.0,10.0,4.2983,,16.0,4.0,6.0,10.0,2.0,,,,4.0,4.0,3.0,2.0,6.0,4.0,,2.0,,4.0,,2.0,4.0,3.0,,1.0,,6.0,1.0,,,,,1.0,2.0,4.0,,,,,,,,,,,,
14731,Marco Borriello,Forward,West Ham,21,Italy,2013-14,13.0,0.0018,0.0,,,7.0,2.0,,7.0,14.0,,,8.0,,,90.0,8.0,,,1.0,5.0,7.0,,,1.6561,,,,,8.0,2.0,,2.0,0.0,21.0,5.0,6.0,2.0,,,1.0,,13.0,3.0,0.0,,14.0,16.0,,,4.0,4.0,,29.0,,6.0,,0.0,,2.0,2.0,1.0,2.0,5.0,2.0,,5.0,1.0,2.0,,,3.0,,0.1746,,,,,,,,2.0,,,,,,,,,,,,,,,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
42954,Modibo Maiga,Forward,West Ham,21,Mali,2013-14,145.0,1.3556,0.0,,,102.0,14.0,11.0,102.0,256.0,,,199.0,3.0,,1007.0,99.0,3.0,,5.0,16.0,153.0,,1.0,14.1151,10.0,,15.0,14.0,29.0,38.0,,5.0,0.0,244.0,103.0,17.0,14.0,,,127.0,11.0,45.0,83.0,0.0,,246.0,146.0,,,50.0,12.0,1.0,367.0,,29.0,,0.0,,13.0,7.0,22.0,3.0,116.0,42.0,2.0,16.0,14.0,6.0,3.0,,65.0,1.0,2.7883,2.0,,3.0,8.0,2.1445,2.0,10.0,4.0,1.0,10.0,0.0,2.0,4.0,2.0,3.0,3.0,6.0,1.0,2.0,1.0,4.0,1.0,,4.0,,1.0,5.0,4.0,,2.0,,5.0,1.0,2.0,,,,1.0,,1.0,2.0,,,,,,,,,,,
17353,Ricardo Vaz Te,Forward,West Ham,21,Portugal,2013-14,33.0,0.2794,0.0,,,25.0,8.0,3.0,28.0,77.0,,,30.0,,,257.0,17.0,1.0,,4.0,8.0,48.0,,,3.6328,2.0,,5.0,4.0,12.0,28.0,,4.0,0.0,50.0,27.0,10.0,8.0,,,32.0,3.0,20.0,9.0,0.0,,77.0,51.0,,,6.0,2.0,1.0,130.0,4.0,18.0,,0.0,3.0,3.0,3.0,8.0,5.0,21.0,18.0,2.0,7.0,3.0,3.0,,2.0,16.0,1.0,1.0059,1.0,0.0805,2.0,5.0,0.6936,,3.0,7.0,2.0,1.0,1.0,1.0,,1.0,3.0,3.0,,1.0,1.0,1.0,,,,7.0,1.0,1.0,4.0,1.0,1.0,,,3.0,,1.0,,,,,2.0,,3.0,,,,,,,,,,,
