playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,expectedAssists,totalRedCards,blockedShots,shotsOnTargetIncGoals,overruns,expectedGoalsOnTarget,totalTackles,totalShots,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,foulWonPenalty,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goals,offsides,awayGoals,oboxBlocked,substituteOn,aerialDuels,cleanSheets,shotsOnTargetOutsideBox,iboxTarget,timePlayed,shotsOnTargetInBox,unsuccessfulLayoffs,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,totalClearances,goalsConceded,shotsBlockedInBox,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,homeGoals,forwardPasses,recoveries,appearances,penaltiesTaken,oboxTarget,tacklesLost,leftFootGoals,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,headedGoals,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,leftsidePasses,totalFoulsConceded,interceptions,penaltyGoals,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,hitWoodwork,shotsBlockedOutsideBox,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,handballsConceded,expectedGoals,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,successfulCrossesOpenPlay,throughBalls,cornersTakenInclShortCorners,successfulCrossesAndCorners,throwInsToOppositionPlayer,penaltyGoalsConceded,successfulLaunches,rightFootGoals,blocks,clearancesOffTheLine,penaltiesConceded,penaltiesSaved,catches,savesMadeFromOutsideBox,goalKicks,savesMadeCaught,penaltiesFaced,savesFromPenalty,punches,savesMade,goalkeeperSmother,crossesNotClaimed,lastPlayerTackle,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,expectedGoalsFreekick,freekickTotal,attemptsFromSetPieces,successfulCornersIntoBox,unsuccessfulCornersIntoBox,secondGoalAssists,redCards2ndYellow
53371,David Meyler,Midfielder,Hull,88,Ireland,2014-15,136.0,0.917,1.0,4.0,3.0,5.0,1.4465,60.0,10.0,122.0,28.0,1.0,32.0,,19.0,159.0,21.0,837.0,1.0,1.0,1.0,3.0,9.0,87.0,3.0,1.0,1.0,1729.0,1.0,4.0,46.0,149.0,6.0,30.0,108.0,639.0,29.0,23.8029,13.0,34.0,27.0,1.0,90.0,240.0,39.0,0.0,285.0,19.0,0.0,219.0,139.0,28.0,,1.0,12.0,1.0,5.0,381.0,21.0,,21.0,33.0,1.0,198.0,41.0,1.0,834.0,7.0,8.0,253.0,48.0,12.0,200.0,33.0,36.0,,39.0,178.0,1184.0,5.0,7.0,,3.0,17.0,303.0,20.0,1.0,0.9756,7.0,37.0,24.0,6.0,2.0,,6.0,,,6.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,
78091,Gastón Ramírez,Midfielder,Hull,88,Uruguay,2014-15,110.0,1.4261,1.0,4.0,6.0,10.0,0.8495,35.0,13.0,63.0,23.0,2.0,14.0,,11.0,81.0,5.0,487.0,1.0,3.0,1.0,1.0,12.0,36.0,,2.0,3.0,1008.0,3.0,2.0,25.0,89.0,5.0,34.0,78.0,381.0,26.0,9.9293,21.0,7.0,13.0,2.0,85.0,148.0,22.0,0.0,199.0,22.0,0.0,114.0,74.0,23.0,,2.0,9.0,1.0,12.0,267.0,8.0,,35.0,46.0,2.0,163.0,11.0,1.0,472.0,7.0,13.0,205.0,26.0,23.0,123.0,15.0,9.0,,25.0,102.0,773.0,2.0,7.0,1.0,1.0,4.0,154.0,7.0,,0.8592,1.0,18.0,15.0,2.0,4.0,32.0,15.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,0.1643,2.0,2.0,11.0,20.0,,
49944,Jake Livermore,Midfielder,Hull,88,England,2014-15,161.0,1.0404,0.0,6.0,11.0,2.0,0.9043,96.0,28.0,196.0,35.0,1.0,35.0,,35.0,251.0,6.0,1523.0,1.0,1.0,0.0,3.0,,57.0,8.0,7.0,3.0,3031.0,3.0,5.0,37.0,139.0,13.0,55.0,119.0,1163.0,19.0,41.0956,26.0,25.0,46.0,3.0,124.0,453.0,13.0,0.0,300.0,32.0,1.0,416.0,202.0,35.0,,7.0,23.0,,3.0,635.0,33.0,,6.0,38.0,3.0,243.0,20.0,0.0,1507.0,17.0,6.0,331.0,73.0,11.0,415.0,53.0,60.0,,109.0,239.0,1917.0,8.0,5.0,1.0,3.0,17.0,639.0,38.0,1.0,1.3482,10.0,55.0,60.0,2.0,3.0,,2.0,,1.0,5.0,1.0,13.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
28147,Mohamed Diamé,Midfielder,Hull,88,Senegal,2014-15,103.0,0.2283,0.0,5.0,4.0,7.0,2.1652,46.0,12.0,36.0,15.0,,12.0,,10.0,48.0,4.0,323.0,4.0,,2.0,4.0,5.0,21.0,1.0,,,934.0,,1.0,9.0,88.0,5.0,18.0,76.0,260.0,21.0,15.5297,3.0,11.0,21.0,1.0,94.0,93.0,13.0,1.0,191.0,15.0,2.0,81.0,53.0,15.0,,,8.0,1.0,22.0,145.0,16.0,1.0,4.0,55.0,1.0,170.0,12.0,0.0,321.0,8.0,5.0,133.0,38.0,17.0,92.0,21.0,17.0,,15.0,57.0,557.0,,4.0,,4.0,3.0,131.0,11.0,1.0,1.247,2.0,12.0,12.0,1.0,2.0,,1.0,,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
90517,Robert Brady,Midfielder,Hull,88,Ireland,2014-15,114.0,2.6572,0.0,11.0,6.0,6.0,1.2832,43.0,12.0,131.0,27.0,2.0,12.0,,17.0,229.0,72.0,743.0,,4.0,,9.0,10.0,69.0,4.0,3.0,3.0,1755.0,3.0,1.0,28.0,137.0,6.0,37.0,96.0,471.0,18.0,19.7572,33.0,62.0,23.0,2.0,86.0,281.0,27.0,0.0,251.0,16.0,,305.0,131.0,27.0,,3.0,11.0,,23.0,354.0,17.0,,126.0,46.0,2.0,182.0,41.0,0.0,703.0,6.0,22.0,470.0,32.0,29.0,33.0,16.0,30.0,,43.0,124.0,1373.0,77.0,6.0,2.0,9.0,64.0,209.0,11.0,,1.2779,2.0,98.0,50.0,22.0,,63.0,49.0,42.0,,11.0,,3.0,,,,,,,,,,,,,,,,,,,0.5228,7.0,7.0,22.0,36.0,1.0,
18987,Robert Snodgrass,Midfielder,Hull,88,Scotland,2014-15,3.0,0.0127,0.0,,,,,,,2.0,1.0,,,,1.0,3.0,1.0,17.0,,,,,,2.0,,,,40.0,,,2.0,,,,,14.0,,0.0562,,2.0,,,1.0,6.0,,0.0,3.0,,,5.0,5.0,1.0,,,,,,8.0,,,5.0,1.0,,1.0,,0.0,17.0,,,9.0,,,4.0,,,,,2.0,25.0,,1.0,,,,6.0,,,,0.0,1.0,2.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,
20462,Stephen Quinn,Midfielder,Hull,88,Ireland,2014-15,92.0,1.065,1.0,4.0,7.0,4.0,1.408,31.0,12.0,117.0,28.0,3.0,37.0,,17.0,148.0,38.0,945.0,1.0,3.0,0.0,2.0,11.0,42.0,1.0,2.0,4.0,1637.0,4.0,4.0,27.0,87.0,5.0,47.0,72.0,764.0,34.0,23.6366,19.0,22.0,25.0,2.0,65.0,285.0,35.0,0.0,179.0,32.0,1.0,269.0,124.0,28.0,,2.0,10.0,,5.0,508.0,20.0,1.0,51.0,30.0,2.0,137.0,15.0,1.0,931.0,5.0,10.0,259.0,21.0,6.0,222.0,18.0,35.0,,33.0,169.0,1271.0,14.0,8.0,,2.0,17.0,297.0,15.0,2.0,0.9861,3.0,31.0,35.0,6.0,1.0,15.0,8.0,,1.0,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,2.0,11.0,,
15109,Tom Huddlestone,Midfielder,Hull,88,England,2014-15,134.0,2.2561,2.0,19.0,7.0,,1.5559,74.0,19.0,164.0,31.0,2.0,18.0,,30.0,295.0,10.0,1475.0,,,,18.0,1.0,57.0,8.0,7.0,,2545.0,,1.0,25.0,143.0,8.0,50.0,111.0,1033.0,4.0,35.1839,22.0,78.0,35.0,1.0,109.0,405.0,30.0,0.0,277.0,25.0,,456.0,243.0,31.0,,7.0,24.0,,2.0,575.0,27.0,,45.0,25.0,1.0,220.0,32.0,1.0,1403.0,12.0,12.0,392.0,50.0,11.0,427.0,40.0,45.0,,147.0,187.0,1927.0,2.0,5.0,,18.0,58.0,630.0,28.0,,1.219,6.0,131.0,60.0,6.0,2.0,41.0,25.0,,1.0,11.0,,9.0,,,,,,,,,,,,,,,,,,,0.2114,4.0,4.0,13.0,27.0,,1.0
86176,Tom Ince,Midfielder,Hull,88,England,2014-15,25.0,0.0746,0.0,3.0,3.0,1.0,0.5644,2.0,4.0,8.0,7.0,,6.0,,3.0,9.0,3.0,95.0,,1.0,,1.0,4.0,11.0,,2.0,1.0,300.0,1.0,,11.0,10.0,1.0,2.0,10.0,82.0,11.0,1.7364,2.0,3.0,4.0,2.0,14.0,22.0,5.0,0.0,35.0,2.0,,15.0,5.0,7.0,,2.0,,,2.0,64.0,3.0,,4.0,5.0,2.0,24.0,,0.0,94.0,1.0,3.0,27.0,2.0,3.0,32.0,5.0,1.0,,4.0,26.0,139.0,2.0,3.0,,1.0,,22.0,2.0,,0.756,0.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0555,1.0,1.0,,1.0,,
