season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2016-17,7090022,3,20,Southampton,Home,38560,62399,Dušan Tadić,dusan-tadic,F,False,1.0,,1.0,13.0,5.0,17.0,2.0,,2.0,,,,,,,1.0,7.0,2.0,,,3.0,,,,,,2.0,,67.0,,,,,,,,16.0,,6.7,,,1.0,,1.0,2.0,3.0,,1.0,,24.0,5.0,26.0,1,,39.0,1.0,1.0,1.0,
2016-17,7090022,3,20,Southampton,Home,97905,78356,Charlie Austin,charlie-austin,F,False,,,1.0,3.0,4.0,7.0,5.0,,2.0,,,,,,,,6.0,,,,2.0,,,,,,,,74.0,1.0,,,,,,,8.0,,6.6,,,1.0,,,,,,4.0,3.0,10.0,5.0,15.0,2,,18.0,,,,
2016-17,7090037,4,20,Southampton,Away,10486,20452,Shane Long,shane-long,F,True,,,,3.0,,3.0,2.0,5.0,1.0,,2.0,,,,,,4.0,5.0,,,1.0,,,,,,,,45.0,3.0,,,,,,,12.0,,6.4,,,2.0,,,1.0,,,,,10.0,1.0,11.0,5,,21.0,2.0,,,
2016-17,7090037,4,20,Southampton,Away,26989,44683,Jay Rodriguez,jay-rodriguez,F,False,,,,7.0,1.0,8.0,,3.0,1.0,,,,1.0,,,1.0,3.0,4.0,,,1.0,,,,,,,,45.0,,,,,,,,9.0,,6.5,,,1.0,,1.0,,,,,,12.0,1.0,13.0,1,1.0,20.0,2.0,,,1.0
2016-17,7090037,4,20,Southampton,Away,38560,62399,Dušan Tadić,dusan-tadic,F,False,1.0,,,17.0,8.0,24.0,1.0,,5.0,1.0,,,1.0,,,2.0,5.0,,,,,,,,1.0,,2.0,,80.0,1.0,,,,,,,13.0,,6.7,,,,,,1.0,3.0,,,1.0,27.0,8.0,32.0,1,,40.0,,,,
2016-17,7090037,4,20,Southampton,Away,97905,78356,Charlie Austin,charlie-austin,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090042,5,20,Southampton,Home,10486,20452,Shane Long,shane-long,F,False,1.0,,,4.0,,3.0,4.0,1.0,2.0,1.0,,,,,,1.0,6.0,3.0,,,2.0,,,,,,1.0,,54.0,1.0,,,,,,,8.0,,7.0,,,1.0,,,,1.0,,,1.0,8.0,,7.0,2,1.0,18.0,2.0,1.0,,1.0
2016-17,7090042,5,20,Southampton,Home,38560,62399,Dušan Tadić,dusan-tadic,F,False,3.0,,1.0,33.0,4.0,34.0,1.0,,4.0,1.0,,1.0,,,,3.0,6.0,1.0,,,1.0,,,,,2.0,6.0,,81.0,1.0,,,,,,,25.0,,7.4,,,,,,2.0,12.0,,3.0,,53.0,4.0,45.0,2,,71.0,1.0,,1.0,
2016-17,7090042,5,20,Southampton,Home,97905,78356,Charlie Austin,charlie-austin,F,True,,,,6.0,2.0,8.0,,3.0,,,1.0,,,,,2.0,2.0,4.0,,,,,1.0,,1.0,,1.0,,36.0,2.0,,,,,,,7.0,,7.4,,,2.0,,1.0,,,,1.0,,10.0,2.0,12.0,4,,22.0,1.0,1.0,,
2016-17,7090053,6,20,Southampton,Away,10486,20452,Shane Long,shane-long,F,True,,,,4.0,1.0,5.0,,,1.0,,,1.0,,,,,1.0,2.0,,,1.0,,,,,1.0,2.0,,16.0,,,,,,,,,,7.0,,,,,1.0,,,,,,4.0,1.0,5.0,1,,11.0,,2.0,,
2016-17,7090053,6,20,Southampton,Away,38560,62399,Dušan Tadić,dusan-tadic,F,False,1.0,,,18.0,4.0,21.0,1.0,,3.0,,1.0,,,,,2.0,4.0,4.0,,,1.0,,1.0,,,2.0,4.0,,80.0,3.0,,,,,,,17.0,,8.1,,,,,1.0,2.0,4.0,,1.0,,28.0,8.0,32.0,3,,51.0,1.0,2.0,2.0,
2016-17,7090053,6,20,Southampton,Away,97905,78356,Charlie Austin,charlie-austin,F,False,,,1.0,7.0,3.0,10.0,5.0,2.0,,1.0,,,,,,1.0,7.0,6.0,,,1.0,1.0,1.0,,,,1.0,,74.0,1.0,,,,,,,11.0,,8.1,,,,,,,1.0,,2.0,,12.0,5.0,16.0,1,1.0,26.0,3.0,3.0,,1.0
2016-17,7090070,7,20,Southampton,Away,10486,20452,Shane Long,shane-long,F,True,,,,5.0,,5.0,3.0,2.0,,,,,,,,,3.0,2.0,,,,,,,,,,,19.0,,,,,,,,6.0,,6.5,,,,,,,,,,1.0,10.0,,10.0,0,,11.0,1.0,,,
2016-17,7090070,7,20,Southampton,Away,38560,62399,Dušan Tadić,dusan-tadic,F,False,2.0,,,19.0,6.0,23.0,1.0,,1.0,,,1.0,,,,2.0,3.0,,,,,,,,,,1.0,,71.0,,,,,,,,18.0,,6.4,,,,,,,8.0,,1.0,,34.0,6.0,32.0,1,,48.0,1.0,,,
2016-17,7090070,7,20,Southampton,Away,97905,78356,Charlie Austin,charlie-austin,F,False,,,,5.0,4.0,9.0,3.0,5.0,3.0,,1.0,,1.0,,,3.0,9.0,6.0,,,2.0,,,,1.0,1.0,,,83.0,2.0,,,,,,,17.0,,6.7,,,2.0,,2.0,,1.0,,1.0,,17.0,4.0,20.0,4,,34.0,1.0,1.0,,
2016-17,7090070,7,20,Southampton,Away,833970,154050,Olufela Olomola,olufela-olomola,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090077,8,20,Southampton,Home,10486,20452,Shane Long,shane-long,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090077,8,20,Southampton,Home,26989,44683,Jay Rodriguez,jay-rodriguez,F,True,,,,7.0,5.0,12.0,1.0,2.0,,,1.0,1.0,,,,,2.0,2.0,,,1.0,,,,,,1.0,,19.0,1.0,,,,,,,4.0,,6.4,,,,,,,,,,,10.0,6.0,16.0,2,,18.0,,,,
2016-17,7090077,8,20,Southampton,Home,38560,62399,Dušan Tadić,dusan-tadic,F,False,7.0,,2.0,37.0,6.0,36.0,,1.0,4.0,,1.0,2.0,,,,3.0,6.0,5.0,,,2.0,,,,,,6.0,,90.0,4.0,,1.0,,,,,21.0,,7.4,,,1.0,,,2.0,12.0,,6.0,,48.0,7.0,43.0,7,1.0,77.0,5.0,2.0,1.0,
2016-17,7090077,8,20,Southampton,Home,97905,78356,Charlie Austin,charlie-austin,F,False,,,1.0,6.0,,6.0,5.0,2.0,3.0,,1.0,2.0,,,,1.0,8.0,5.0,,,2.0,,2.0,,,,,,71.0,3.0,,,,,,,11.0,,8.0,,,3.0,,2.0,,1.0,,1.0,,15.0,,14.0,8,2.0,30.0,1.0,1.0,,2.0
2016-17,7090088,9,20,Southampton,Away,26989,44683,Jay Rodriguez,jay-rodriguez,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090088,9,20,Southampton,Away,38560,62399,Dušan Tadić,dusan-tadic,F,False,1.0,,,7.0,4.0,10.0,,,4.0,,,,1.0,,,3.0,5.0,4.0,,,1.0,,,,,,,,70.0,,,,,,,,21.0,,6.2,,,,,,3.0,8.0,,1.0,,21.0,4.0,17.0,0,,37.0,3.0,1.0,3.0,
2016-17,7090088,9,20,Southampton,Away,97905,78356,Charlie Austin,charlie-austin,F,False,,,1.0,5.0,4.0,9.0,6.0,7.0,2.0,,,,,,,5.0,11.0,14.0,,,,,,,,1.0,,,83.0,1.0,,,,,,,22.0,,6.8,,,,,,1.0,1.0,,4.0,,15.0,6.0,20.0,1,2.0,42.0,5.0,5.0,1.0,2.0
2016-17,7090088,9,20,Southampton,Away,257205,128198,Sofiane Boufal,sofiane-boufal,F,True,,,1.0,8.0,2.0,10.0,1.0,,1.0,,,1.0,,,,1.0,3.0,1.0,,,,,,,,,1.0,,20.0,,,,,,,,5.0,,6.7,,,,,1.0,2.0,,,1.0,,9.0,2.0,11.0,1,,18.0,2.0,,1.0,
2016-17,7090100,10,20,Southampton,Home,38560,62399,Dušan Tadić,dusan-tadic,F,False,2.0,,3.0,18.0,5.0,21.0,1.0,,1.0,,,1.0,,,,3.0,5.0,6.0,,,,,,,,1.0,,,78.0,1.0,,,,,,,10.0,,6.9,,,1.0,,,3.0,6.0,,3.0,,23.0,5.0,22.0,3,2.0,44.0,1.0,2.0,2.0,
2016-17,7090100,10,20,Southampton,Home,97905,78356,Charlie Austin,charlie-austin,F,False,,,1.0,11.0,6.0,17.0,2.0,7.0,3.0,,,,2.0,,,3.0,9.0,13.0,,,1.0,,,,,1.0,,,90.0,,,,,,,,14.0,,7.0,,,3.0,,,2.0,1.0,,1.0,2.0,19.0,7.0,25.0,3,3.0,45.0,1.0,2.0,1.0,3.0
2016-17,7090100,10,20,Southampton,Home,257205,128198,Sofiane Boufal,sofiane-boufal,F,True,,,,7.0,,7.0,,,,,,,,,,3.0,5.0,4.0,,,,,,,,,,,29.0,,,,,,,,10.0,,6.3,,,,,,4.0,,,,,12.0,,12.0,0,1.0,23.0,,1.0,2.0,1.0
2016-17,7090100,10,20,Southampton,Home,833970,154050,Olufela Olomola,olufela-olomola,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090113,11,20,Southampton,Away,26989,44683,Jay Rodriguez,jay-rodriguez,F,True,,,,3.0,,3.0,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,13.0,,,,,,,,5.0,,6.5,,,,,1.0,,1.0,,,,6.0,,5.0,1,,11.0,2.0,,,
2016-17,7090113,11,20,Southampton,Away,38560,62399,Dušan Tadić,dusan-tadic,F,False,3.0,,,29.0,5.0,31.0,,,2.0,,,1.0,,,,1.0,3.0,1.0,,,2.0,,,,,,3.0,,66.0,,,,,,,,11.0,,6.7,,,,,,,8.0,,,,38.0,5.0,35.0,1,,48.0,1.0,1.0,,
2016-17,7090113,11,20,Southampton,Away,97905,78356,Charlie Austin,charlie-austin,F,False,,,1.0,20.0,2.0,22.0,6.0,1.0,4.0,,,2.0,,,,3.0,11.0,2.0,,,2.0,,1.0,,,,2.0,,90.0,4.0,,,,,,,11.0,,7.4,,,,,,,,,2.0,1.0,27.0,2.0,29.0,6,,42.0,1.0,1.0,,
2016-17,7090113,11,20,Southampton,Away,257205,128198,Sofiane Boufal,sofiane-boufal,F,True,2.0,,,10.0,1.0,9.0,,,2.0,,,,1.0,,,2.0,6.0,6.0,,,1.0,,,,,,3.0,,24.0,,,,,,,,8.0,,6.9,,,,,,6.0,3.0,,,,14.0,1.0,12.0,0,,27.0,,2.0,4.0,
2016-17,7090082,12,20,Southampton,Home,10486,20452,Shane Long,shane-long,F,True,,,,2.0,1.0,3.0,1.0,,3.0,,,,,,,,2.0,1.0,,,,,,,,,,,24.0,,,,,,,,3.0,,6.5,,,,,,1.0,,,,,3.0,2.0,5.0,0,1.0,7.0,,,,1.0
2016-17,7090082,12,20,Southampton,Home,26989,44683,Jay Rodriguez,jay-rodriguez,F,True,,,,2.0,1.0,3.0,,1.0,3.0,,,,,,,,,2.0,,,,,,,,,,,15.0,,,,,,,,5.0,,6.8,,,,,,1.0,,,1.0,,5.0,3.0,8.0,0,,10.0,,,1.0,
2016-17,7090082,12,20,Southampton,Home,97905,78356,Charlie Austin,charlie-austin,F,False,,,,4.0,5.0,9.0,6.0,5.0,2.0,,,,2.0,,,,8.0,7.0,,,,,,,,1.0,1.0,,75.0,,,,,,,,11.0,,6.8,,,1.0,,2.0,,1.0,,1.0,1.0,13.0,6.0,18.0,1,1.0,30.0,1.0,1.0,,1.0
2016-17,7090082,12,20,Southampton,Home,257205,128198,Sofiane Boufal,sofiane-boufal,F,False,,,,6.0,6.0,12.0,3.0,2.0,5.0,,,,,,,2.0,10.0,7.0,,,,,,,,2.0,,,66.0,,,,,,,,19.0,,6.4,,,,,,7.0,,,,,12.0,8.0,20.0,0,3.0,44.0,4.0,,2.0,3.0
2016-17,7090150,13,20,Southampton,Home,10486,20452,Shane Long,shane-long,F,True,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,3.0,,,,,,,,,,,,,3.0,,3.0,0,,3.0,,,,
2016-17,7090150,13,20,Southampton,Home,26989,44683,Jay Rodriguez,jay-rodriguez,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090150,13,20,Southampton,Home,97905,78356,Charlie Austin,charlie-austin,F,False,1.0,,1.0,18.0,9.0,26.0,3.0,3.0,3.0,1.0,,,1.0,,,1.0,8.0,8.0,,,3.0,,1.0,,,,1.0,,89.0,3.0,,,,,,,9.0,,8.0,,,,,1.0,,1.0,,1.0,,25.0,9.0,33.0,3,3.0,50.0,1.0,2.0,,1.0
2016-17,7090120,14,20,Southampton,Away,10486,20452,Shane Long,shane-long,F,True,,,,2.0,2.0,4.0,2.0,,1.0,,,,,,,,2.0,,,,,,,,,,,,14.0,1.0,,,,,,,1.0,,6.7,,,,,,,,,,,3.0,2.0,5.0,1,,6.0,,,,
2016-17,7090120,14,20,Southampton,Away,97905,78356,Charlie Austin,charlie-austin,F,False,,,2.0,12.0,4.0,16.0,5.0,4.0,2.0,,,1.0,,,,3.0,9.0,5.0,,,1.0,,,,,,2.0,,76.0,,,,,,,,5.0,,6.7,,,1.0,,2.0,,,,2.0,,14.0,4.0,18.0,2,,26.0,,1.0,,
2016-17,7090120,14,20,Southampton,Away,257205,128198,Sofiane Boufal,sofiane-boufal,F,False,,,2.0,25.0,4.0,29.0,2.0,1.0,5.0,,,1.0,1.0,,,3.0,12.0,15.0,,,4.0,,,,,,4.0,,76.0,1.0,,,,,,,16.0,,8.2,,,1.0,,,10.0,,,2.0,,29.0,7.0,36.0,3,4.0,66.0,3.0,2.0,8.0,2.0
2016-17,7090149,15,20,Southampton,Home,10486,20452,Shane Long,shane-long,F,True,,,,1.0,,1.0,1.0,,,,,,,,,,2.0,,,,,,,,,,,,5.0,,,,,,,,3.0,,6.4,,,,,,1.0,1.0,,,,3.0,,2.0,0,,5.0,,,,
2016-17,7090149,15,20,Southampton,Home,26989,44683,Jay Rodriguez,jay-rodriguez,F,False,,,,6.0,3.0,9.0,5.0,6.0,1.0,,1.0,1.0,2.0,,,,10.0,9.0,,,3.0,,,,,,1.0,,90.0,2.0,,,,,,,7.0,,6.7,,,1.0,,1.0,,1.0,,,1.0,11.0,5.0,15.0,4,1.0,26.0,,2.0,,1.0
2016-17,7090149,15,20,Southampton,Home,38560,62399,Dušan Tadić,dusan-tadic,F,False,1.0,,1.0,7.0,3.0,9.0,,,2.0,,,,,,,3.0,5.0,2.0,,,2.0,,,,,,1.0,,45.0,,,,,,,,9.0,,6.4,,,,,,,2.0,,2.0,2.0,11.0,4.0,13.0,0,,26.0,,2.0,,
2016-17,7090149,15,20,Southampton,Home,257205,128198,Sofiane Boufal,sofiane-boufal,F,False,,,,12.0,9.0,21.0,,,10.0,,,1.0,,,,7.0,10.0,9.0,,,2.0,,1.0,,,,2.0,,73.0,1.0,,,,,,,23.0,,7.5,,,,,,6.0,,,1.0,,19.0,10.0,29.0,2,1.0,56.0,6.0,3.0,5.0,1.0
2016-17,7090173,16,20,Southampton,Away,10486,20452,Shane Long,shane-long,F,False,,,,10.0,,10.0,5.0,1.0,,,,,,,,,7.0,4.0,,,3.0,,,,,,,,66.0,1.0,,,,,,,7.0,,6.8,,,1.0,,1.0,2.0,2.0,,,1.0,15.0,,13.0,2,,25.0,1.0,1.0,2.0,
2016-17,7090173,16,20,Southampton,Away,26989,44683,Jay Rodriguez,jay-rodriguez,F,True,,,,3.0,1.0,4.0,,,,,1.0,,1.0,,,1.0,2.0,,,,,,,,,,,,24.0,,,,,,,,3.0,,6.0,,,,,,,,,,,3.0,1.0,4.0,0,,7.0,2.0,,,
2016-17,7090173,16,20,Southampton,Away,38560,62399,Dušan Tadić,dusan-tadic,F,True,,,,12.0,2.0,14.0,,,3.0,,,,,,,1.0,2.0,,,,1.0,,,,,,,,24.0,,,,,,,,6.0,,6.2,,,,,,,5.0,,,,17.0,2.0,14.0,0,,20.0,,,,
2016-17,7090173,16,20,Southampton,Away,257205,128198,Sofiane Boufal,sofiane-boufal,F,False,,,1.0,40.0,8.0,48.0,2.0,,4.0,1.0,,1.0,3.0,,,2.0,10.0,7.0,,,1.0,,,,,1.0,2.0,,90.0,1.0,,,,,,,21.0,,7.1,,,1.0,,,6.0,6.0,,3.0,,54.0,8.0,56.0,3,2.0,80.0,2.0,1.0,4.0,2.0
2016-17,7090190,17,20,Southampton,Away,10486,20452,Shane Long,shane-long,F,True,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,,,,1.0
2016-17,7090190,17,20,Southampton,Away,26989,44683,Jay Rodriguez,jay-rodriguez,F,False,,,,11.0,2.0,13.0,7.0,3.0,3.0,,,1.0,,,,,11.0,4.0,,,2.0,,2.0,,,1.0,,,89.0,3.0,,,,,,,14.0,,8.1,,,,,1.0,2.0,,,,,20.0,2.0,22.0,4,1.0,37.0,3.0,,,1.0
2016-17,7090190,17,20,Southampton,Away,38560,62399,Dušan Tadić,dusan-tadic,F,True,,,,7.0,2.0,9.0,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,28.0,,,,,,,,5.0,,6.4,,,,,1.0,1.0,3.0,,,,11.0,2.0,10.0,0,,19.0,,,1.0,
2016-17,7090190,17,20,Southampton,Away,257205,128198,Sofiane Boufal,sofiane-boufal,F,False,,,1.0,20.0,9.0,29.0,,,6.0,,,,2.0,,,1.0,8.0,7.0,,1.0,2.0,,,,,,2.0,,62.0,1.0,,,,,,,18.0,,7.1,,,,,,9.0,2.0,,3.0,1.0,30.0,10.0,38.0,1,,59.0,2.0,1.0,6.0,
2016-17,7090144,18,20,Southampton,Home,10486,20452,Shane Long,shane-long,F,True,,,,1.0,3.0,4.0,,2.0,,,,1.0,,,,,2.0,2.0,,,1.0,,,,,,,,18.0,,,,,,,,4.0,,6.4,,,,,1.0,1.0,,,,1.0,3.0,3.0,6.0,1,,11.0,1.0,,,
2016-17,7090144,18,20,Southampton,Home,26989,44683,Jay Rodriguez,jay-rodriguez,F,False,,,,3.0,2.0,5.0,2.0,2.0,,,,,,,,3.0,6.0,6.0,,,,,,,,,,,72.0,,,,,,,,9.0,,6.6,,,1.0,,3.0,1.0,,,,1.0,6.0,3.0,9.0,1,2.0,24.0,1.0,2.0,,2.0
2016-17,7090144,18,20,Southampton,Home,38560,62399,Dušan Tadić,dusan-tadic,F,True,,,1.0,1.0,2.0,3.0,,,3.0,,,,,,,1.0,1.0,3.0,,,,,,,,,,,18.0,,,,,,,,6.0,,6.3,,,,,,,1.0,,2.0,,5.0,2.0,6.0,0,1.0,12.0,,2.0,,1.0
2016-17,7090144,18,20,Southampton,Home,257205,128198,Sofiane Boufal,sofiane-boufal,F,False,,,1.0,11.0,7.0,18.0,1.0,,5.0,,,,1.0,,,5.0,10.0,10.0,,,,,,,,1.0,,,72.0,,1.0,,,,,,13.0,,6.8,,,,,,5.0,2.0,,1.0,,15.0,7.0,20.0,0,6.0,44.0,,2.0,2.0,2.0
2016-17,7090229,19,20,Southampton,Home,10486,20452,Shane Long,shane-long,F,False,,,,14.0,7.0,21.0,4.0,2.0,1.0,,,,1.0,,,1.0,8.0,7.0,,,2.0,,1.0,,,,,,90.0,1.0,,,,,,,15.0,,7.2,,,1.0,,1.0,,2.0,,,1.0,22.0,8.0,28.0,2,2.0,46.0,4.0,3.0,,2.0
2016-17,7090229,19,20,Southampton,Home,26989,44683,Jay Rodriguez,jay-rodriguez,F,True,,,2.0,7.0,1.0,8.0,,1.0,1.0,,,1.0,,,,1.0,1.0,2.0,,,,,,,,,,,38.0,,1.0,,,,,,6.0,,6.8,,,,,,1.0,1.0,,2.0,,11.0,1.0,11.0,1,,18.0,,,1.0,
2016-17,7090229,19,20,Southampton,Home,38560,62399,Dušan Tadić,dusan-tadic,F,False,2.0,,2.0,26.0,3.0,27.0,,,2.0,,,1.0,3.0,,,,3.0,2.0,,,1.0,1.0,,,,,1.0,,74.0,,,,,,,,18.0,,6.8,,,1.0,,,,11.0,,3.0,,40.0,3.0,32.0,2,1.0,54.0,3.0,1.0,,
2016-17,7090229,19,20,Southampton,Home,257205,128198,Sofiane Boufal,sofiane-boufal,F,False,,,5.0,34.0,4.0,38.0,,,11.0,,,,1.0,,,7.0,15.0,10.0,,,3.0,,,,,,3.0,,90.0,,,,,,,,31.0,,7.0,,,2.0,,,10.0,6.0,,6.0,,45.0,5.0,44.0,2,3.0,84.0,6.0,1.0,6.0,2.0
2016-17,7090228,20,20,Southampton,Away,10486,20452,Shane Long,shane-long,F,True,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,12.0,,,,,,,,2.0,,6.5,,,,,,,,,,,3.0,,3.0,0,,5.0,1.0,,,
2016-17,7090228,20,20,Southampton,Away,26989,44683,Jay Rodriguez,jay-rodriguez,F,False,,,,7.0,1.0,8.0,8.0,3.0,1.0,,1.0,,,,,3.0,15.0,6.0,,,2.0,,,,,1.0,1.0,,90.0,1.0,,,,,,,17.0,,6.5,,,2.0,,2.0,4.0,,,,2.0,16.0,1.0,17.0,3,,34.0,2.0,1.0,2.0,
2016-17,7090228,20,20,Southampton,Away,38560,62399,Dušan Tadić,dusan-tadic,F,False,,,,12.0,2.0,14.0,,,3.0,,,1.0,1.0,,,6.0,9.0,2.0,,,1.0,,,,,1.0,,,67.0,,,,,,,,13.0,,6.4,,,,,1.0,1.0,1.0,,,,18.0,2.0,19.0,1,1.0,40.0,,1.0,,1.0
2016-17,7090228,20,20,Southampton,Away,257205,128198,Sofiane Boufal,sofiane-boufal,F,True,,,,8.0,4.0,12.0,1.0,1.0,5.0,1.0,,1.0,,,,1.0,4.0,7.0,,,,,,,,,1.0,,23.0,,,,,,,,10.0,,6.9,,,,,,5.0,1.0,,1.0,,14.0,4.0,17.0,1,3.0,29.0,1.0,,3.0,2.0
2016-17,7090245,21,20,Southampton,Away,10486,20452,Shane Long,shane-long,F,False,1.0,,,14.0,3.0,16.0,5.0,10.0,8.0,,,1.0,,,,1.0,7.0,14.0,,,1.0,,,,,2.0,1.0,,90.0,,,,,,,,15.0,,7.2,,,1.0,,2.0,1.0,5.0,,,1.0,25.0,4.0,24.0,2,,48.0,2.0,3.0,1.0,
