season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12436874,1,20,Southampton,Away,361352,155511,Adam Armstrong,adam-armstrong,F,False,,,1.0,14.0,5.0,19.0,,,2.0,,1.0,2.0,,,,2.0,2.0,2.0,,,0.0774236,0.7135,0.0778,,0.0,,,,,,1.0,,90.0,2.0,,,,,,,8.0,,6.7,,,1.0,,,,1.0,,1.0,,18.0,6.0,23.0,5,2.0,35.0,1.0,,,
2024-25,12436874,1,20,Southampton,Away,993451,433979,Cameron Archer,cameron-archer,F,True,,,,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,0.00020398,0.194,0.1351,,0.0,,,,,,,,19.0,1.0,,,,,,,3.0,,6.8,,,1.0,,,,1.0,,,,3.0,1.0,3.0,2,,7.0,1.0,,,
2024-25,12436874,1,20,Southampton,Away,1407484,499724,Samuel Amo-Ameyaw,amo-ameyaw-samuel,F,True,1.0,,,5.0,,4.0,,,,,,1.0,,,,2.0,2.0,1.0,,,0.126909,0.0204,,,0.0,,,,,,1.0,,9.0,,,,,,,,2.0,,6.7,,,,,,,1.0,,,,5.0,,4.0,1,,9.0,,1.0,,
2024-25,12436900,2,20,Southampton,Home,361352,155511,Adam Armstrong,adam-armstrong,F,False,,,,16.0,5.0,21.0,,,2.0,,,1.0,,,,,5.0,2.0,,,0.0133671,0.0191,,1.0,0.0,,,,,,,,71.0,,,,,,,,9.0,,6.2,,,,,1.0,4.0,,,1.0,,18.0,6.0,24.0,1,1.0,37.0,1.0,1.0,,1.0
2024-25,12436900,2,20,Southampton,Home,993451,433979,Cameron Archer,cameron-archer,F,True,,,,2.0,2.0,4.0,,,,,,,,,,,,,,,0.0150071,,,,0.0,,,,,,,,18.0,,,,,,,,2.0,,6.5,,,,,,,,,,,3.0,2.0,5.0,0,,7.0,1.0,,,
2024-25,12436900,2,20,Southampton,Home,1407484,499724,Samuel Amo-Ameyaw,amo-ameyaw-samuel,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436908,3,20,Southampton,Away,361352,155511,Adam Armstrong,adam-armstrong,F,False,,,,5.0,2.0,7.0,1.0,,,,,1.0,,,,2.0,3.0,,,,0.0530157,0.0479,,,0.0,,,,,,,,45.0,,,,,,,,4.0,,6.4,,,,,,,,,,1.0,5.0,3.0,8.0,1,,12.0,1.0,,,
2024-25,12436908,3,20,Southampton,Away,993451,433979,Cameron Archer,cameron-archer,F,True,,,,2.0,1.0,3.0,1.0,,,,,,,,,,1.0,3.0,,,0.00192252,,,,0.0,,,,,,,,45.0,,,,,,,,,,6.7,,,,,,,,,,,2.0,1.0,3.0,0,2.0,7.0,,1.0,,1.0
2024-25,12436908,3,20,Southampton,Away,1407484,499724,Samuel Amo-Ameyaw,amo-ameyaw-samuel,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436949,4,20,Southampton,Home,280439,149519,Maxwel Cornet,maxwel-cornet,F,True,,,1.0,3.0,5.0,8.0,,1.0,,,,,1.0,,,,2.0,3.0,,,0.00296095,,,,0.0,,,,,,,,26.0,,,,,,,,3.0,,6.6,,,,,1.0,1.0,1.0,,1.0,,5.0,5.0,9.0,0,2.0,14.0,,,,2.0
2024-25,12436949,4,20,Southampton,Home,361352,155511,Adam Armstrong,adam-armstrong,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436949,4,20,Southampton,Home,886117,230348,Ross Stewart,ross-stewart,F,True,,,,3.0,2.0,5.0,2.0,,2.0,,,,1.0,,,2.0,6.0,1.0,,,0.00061072,,,1.0,0.0,,,,,,,,28.0,,,,,,,,3.0,,6.4,,,,,,,,,,,4.0,2.0,6.0,0,,10.0,,1.0,,
2024-25,12436949,4,20,Southampton,Home,993451,433979,Cameron Archer,cameron-archer,F,False,,,,3.0,6.0,9.0,1.0,,1.0,,2.0,1.0,,,,2.0,5.0,1.0,,,0.004219,0.8287,0.7394,1.0,0.0,,,,,,,,62.0,2.0,,,,1.0,,,3.0,,5.6,,,,,,1.0,,,,,3.0,6.0,9.0,3,,16.0,,1.0,,
2024-25,12436973,5,20,Southampton,Home,280439,149519,Maxwel Cornet,maxwel-cornet,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436973,5,20,Southampton,Home,361352,155511,Adam Armstrong,adam-armstrong,F,True,,,,,2.0,2.0,,,,,,,1.0,,,,1.0,,,,2.323e-05,,,,0.0,,,,,,,,8.0,,,,,,,,,,6.4,,,,,,,,,,,,2.0,2.0,0,,2.0,,,,
2024-25,12436973,5,20,Southampton,Home,886117,230348,Ross Stewart,ross-stewart,F,True,,,,4.0,3.0,7.0,4.0,2.0,,,,1.0,,,,1.0,7.0,3.0,,,0.00630218,0.0398,,2.0,0.0,,,,,,,,31.0,,,,,,,,3.0,,6.5,,,,,1.0,,,,,1.0,6.0,3.0,9.0,1,,15.0,,1.0,,
2024-25,12436973,5,20,Southampton,Home,993451,433979,Cameron Archer,cameron-archer,F,False,,,,4.0,6.0,10.0,1.0,,2.0,,3.0,,1.0,,,3.0,6.0,4.0,,,0.0119324,1.2641,0.2126,1.0,0.0,,,,1.0,,,,59.0,1.0,,,,,,,7.0,,5.7,,,2.0,,,2.0,,,,,4.0,9.0,13.0,3,1.0,25.0,1.0,1.0,2.0,
2024-25,12436982,6,20,Southampton,Away,280439,149519,Maxwel Cornet,maxwel-cornet,F,False,,,1.0,4.0,5.0,9.0,,2.0,2.0,,,1.0,3.0,,,,3.0,6.0,,,0.00129289,0.1608,,,0.0,,,,,,,,45.0,,,,,,,,6.0,,6.6,,,,,1.0,,2.0,,1.0,1.0,7.0,5.0,10.0,1,3.0,22.0,3.0,1.0,,3.0
2024-25,12436982,6,20,Southampton,Away,295123,147611,Paul Onuachu,paul-onuachu,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436982,6,20,Southampton,Away,361352,155511,Adam Armstrong,adam-armstrong,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436982,6,20,Southampton,Away,886117,230348,Ross Stewart,ross-stewart,F,True,,,,8.0,15.0,23.0,1.0,1.0,,,,,,,,2.0,4.0,4.0,,,0.013198,0.0747,,,0.0,,,,,,,,45.0,,,,,,,,6.0,,6.7,,,1.0,,3.0,2.0,,,1.0,,9.0,17.0,26.0,1,,40.0,,2.0,1.0,
2024-25,12436982,6,20,Southampton,Away,993451,433979,Cameron Archer,cameron-archer,F,True,,,,4.0,2.0,6.0,,,1.0,,,,,,,,,1.0,,,0.0064438,,,,0.0,,,,,,,,14.0,,,,,,,,1.0,,6.7,,,,,,1.0,,,,,4.0,2.0,6.0,0,,9.0,1.0,,1.0,
2024-25,12437004,7,20,Southampton,Away,295123,147611,Paul Onuachu,paul-onuachu,F,True,,,,,5.0,5.0,2.0,,1.0,,,,,,,1.0,3.0,2.0,,,3.942e-05,,,,0.0,,,,,1.0,,,16.0,,,,,,,,2.0,,6.6,,,,,,1.0,,,,,,5.0,5.0,0,,11.0,1.0,1.0,1.0,
2024-25,12437004,7,20,Southampton,Away,361352,155511,Adam Armstrong,adam-armstrong,F,True,,,,4.0,1.0,5.0,,,,,,,2.0,,,2.0,4.0,,,,0.0117557,,,,0.0,,,,1.0,2.0,,,16.0,,,,,,,,3.0,,6.5,,,,,,,1.0,,,,5.0,1.0,5.0,0,,12.0,,,,
2024-25,12437004,7,20,Southampton,Away,886117,230348,Ross Stewart,ross-stewart,F,False,,,,,1.0,1.0,,1.0,,,,,2.0,,,,2.0,2.0,,,3.08e-06,,,,0.0,,,,,,,,27.0,,,,,,,,4.0,,6.4,,,,,,,,,,,2.0,2.0,4.0,0,,7.0,1.0,1.0,,
2024-25,12437004,7,20,Southampton,Away,993451,433979,Cameron Archer,cameron-archer,F,True,,,,3.0,6.0,9.0,2.0,1.0,3.0,,,,,,,1.0,5.0,2.0,,,0.00044564,0.0608,0.6361,2.0,0.0,1.0,,,,1.0,,,63.0,1.0,,,,,,,7.0,,7.1,,,,,,,,,,,4.0,8.0,12.0,1,1.0,20.0,3.0,,,1.0
2024-25,12437037,8,20,Southampton,Home,295123,147611,Paul Onuachu,paul-onuachu,F,True,,,,1.0,3.0,4.0,1.0,3.0,1.0,,,,,,,4.0,6.0,5.0,,,0.00390423,0.0219,,,0.0,,,,,,1.0,,22.0,,,,,,,,12.0,,6.4,,,1.0,,,1.0,,,1.0,,5.0,4.0,9.0,1,,19.0,1.0,2.0,,
2024-25,12437037,8,20,Southampton,Home,361352,155511,Adam Armstrong,adam-armstrong,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437037,8,20,Southampton,Home,993451,433979,Cameron Archer,cameron-archer,F,False,,,,3.0,4.0,7.0,1.0,,,,,,,,,,2.0,,,,0.00159813,1.0188,1.1613,,0.0,1.0,,,,,,,68.0,2.0,,,,,,,5.0,,7.4,,,2.0,,,1.0,,,,,3.0,6.0,9.0,4,,17.0,2.0,,,
2024-25,12437037,8,20,Southampton,Home,1019442,504783,Kamaldeen Sulemana,kamaldeen-sulemana,F,True,,,,1.0,,1.0,,,1.0,,,1.0,,,,2.0,3.0,3.0,,,0.00010582,0.0195,,,0.0,,,,,,,,12.0,,,,,,,,5.0,,6.5,,,,,1.0,1.0,,,,1.0,1.0,,1.0,1,3.0,11.0,2.0,,,3.0
2024-25,12437049,9,20,Southampton,Away,280439,149519,Maxwel Cornet,maxwel-cornet,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437049,9,20,Southampton,Away,295123,147611,Paul Onuachu,paul-onuachu,F,True,,,,1.0,,1.0,,3.0,,,,1.0,,,,,,3.0,,,0.00015872,0.0357,0.0091,,0.0,,,,,,,,11.0,1.0,,,,,,,2.0,,7.0,,,,,,,,,,,2.0,1.0,3.0,2,,5.0,,,,
2024-25,12437049,9,20,Southampton,Away,361352,155511,Adam Armstrong,adam-armstrong,F,True,,,1.0,3.0,1.0,4.0,1.0,,,,,,,,,1.0,3.0,,,,0.0471851,0.0696,0.043,1.0,0.0,,,,,,1.0,,45.0,1.0,,,,,,,1.0,,6.8,,,1.0,,,,,,1.0,1.0,3.0,1.0,4.0,2,,8.0,,,,
2024-25,12437049,9,20,Southampton,Away,993451,433979,Cameron Archer,cameron-archer,F,False,,,,2.0,1.0,3.0,1.0,1.0,3.0,,1.0,,,,,1.0,5.0,3.0,,,0.0525585,0.1022,,,0.0,,,,1.0,,,,87.0,,1.0,,,,,,6.0,,6.3,,,1.0,,,3.0,,,,1.0,2.0,1.0,3.0,1,1.0,15.0,2.0,1.0,,1.0
2024-25,12437049,9,20,Southampton,Away,1019442,504783,Kamaldeen Sulemana,kamaldeen-sulemana,F,True,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,0.0,,,,,,,,11.0,,,,,,,,,,6.3,,,,,,,,,,,,,,0,,,,,,
2024-25,12437058,10,20,Southampton,Home,295123,147611,Paul Onuachu,paul-onuachu,F,True,,,,1.0,,1.0,,,,,,,,,,,3.0,,,,0.00023919,,,2.0,0.0,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,1.0,,,,,2.0,,2.0,0,,4.0,,,,
2024-25,12437058,10,20,Southampton,Home,361352,155511,Adam Armstrong,adam-armstrong,F,False,2.0,,1.0,14.0,8.0,20.0,1.0,,3.0,,1.0,,1.0,,,1.0,6.0,2.0,,,0.0658461,0.2924,0.732,2.0,0.0,1.0,,,,,1.0,,90.0,1.0,,,,,,,13.0,,7.4,,,2.0,,,2.0,6.0,,1.0,,20.0,9.0,23.0,3,,42.0,2.0,1.0,1.0,
2024-25,12437058,10,20,Southampton,Home,993451,433979,Cameron Archer,cameron-archer,F,False,,,1.0,5.0,5.0,10.0,1.0,1.0,4.0,,,,1.0,,,1.0,6.0,6.0,,,0.0269341,0.0647,,,0.0,,,,,,1.0,,89.0,,,,,,,,9.0,,6.9,,,1.0,,,4.0,,,1.0,2.0,6.0,6.0,12.0,1,1.0,28.0,2.0,3.0,1.0,1.0
2024-25,12437058,10,20,Southampton,Home,1407484,499724,Samuel Amo-Ameyaw,amo-ameyaw-samuel,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436485,11,20,Southampton,Away,295123,147611,Paul Onuachu,paul-onuachu,F,True,,,,1.0,1.0,2.0,,3.0,,,,,,,,,1.0,3.0,,,0.00330543,,,1.0,0.0,,,,,,,,17.0,,,,,,,,2.0,,6.6,,,,,,,,,,,2.0,2.0,4.0,0,,5.0,,,,
2024-25,12436485,11,20,Southampton,Away,361352,155511,Adam Armstrong,adam-armstrong,F,False,,,,17.0,7.0,24.0,,,1.0,,,,1.0,,,1.0,5.0,3.0,,,0.0399583,0.0547,,2.0,0.0,,,,,,,,90.0,,,,,,,,8.0,,6.4,,,1.0,,1.0,1.0,1.0,,1.0,,21.0,8.0,28.0,1,3.0,40.0,1.0,,,
2024-25,12436485,11,20,Southampton,Away,993451,433979,Cameron Archer,cameron-archer,F,False,,,,5.0,,5.0,1.0,,1.0,,,,,,,2.0,4.0,1.0,,,0.00197212,,,1.0,0.0,,,,,,,,73.0,,,,,,,,5.0,,6.3,,,,,,,,,,,6.0,,6.0,0,1.0,12.0,2.0,,,
2024-25,12436485,11,20,Southampton,Away,1407484,499724,Samuel Amo-Ameyaw,amo-ameyaw-samuel,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436506,12,20,Southampton,Home,295123,147611,Paul Onuachu,paul-onuachu,F,False,,,1.0,3.0,3.0,6.0,1.0,,2.0,,,,,,,,2.0,5.0,,,0.00130497,,,1.0,0.0,,,,,,,,52.0,,,,,,,,2.0,,6.9,,,,,1.0,3.0,,,1.0,,5.0,3.0,8.0,0,,19.0,,2.0,3.0,
2024-25,12436506,12,20,Southampton,Home,361352,155511,Adam Armstrong,adam-armstrong,F,False,,,,10.0,4.0,14.0,,,1.0,1.0,1.0,,,,,,3.0,,,,0.0860787,0.933,0.9471,2.0,1.0,1.0,,,,,1.0,,77.0,2.0,,,,1.0,,,7.0,,7.3,,,,,2.0,1.0,,,1.0,,12.0,7.0,19.0,2,,29.0,1.0,,,
2024-25,12436506,12,20,Southampton,Home,993451,433979,Cameron Archer,cameron-archer,F,True,,,,2.0,2.0,4.0,,,,,,,,,,,,,,,0.0001222,,,,0.0,,,,,,,,13.0,,,,,,,,2.0,,6.5,,,,,1.0,,,,,,3.0,2.0,5.0,0,,7.0,1.0,,,
2024-25,12436506,12,20,Southampton,Home,1019442,504783,Kamaldeen Sulemana,kamaldeen-sulemana,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436501,13,20,Southampton,Away,361352,155511,Adam Armstrong,adam-armstrong,F,False,,,,5.0,1.0,6.0,,1.0,1.0,,,2.0,,,,1.0,1.0,3.0,,,0.013947,0.2424,,,0.0,,,,,,1.0,,89.0,,,,,,,,7.0,,6.9,,,,,1.0,2.0,1.0,,,1.0,11.0,1.0,11.0,2,,19.0,,,2.0,
