season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyMiss,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2014-15,5581520,1,20,Southampton,Away,10486,20452,Shane Long,shane-long,F,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,16.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5581520,1,20,Southampton,Away,11601,17784,Graziano Pellè,graziano-pelle,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5581520,1,20,Southampton,Away,38560,62399,Dušan Tadić,dusan-tadic,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,74.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582464,2,20,Southampton,Home,10486,20452,Shane Long,shane-long,F,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,45.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582464,2,20,Southampton,Home,11601,17784,Graziano Pellè,graziano-pelle,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582464,2,20,Southampton,Home,38560,62399,Dušan Tadić,dusan-tadic,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582490,3,20,Southampton,Away,10486,20452,Shane Long,shane-long,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,66.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582490,3,20,Southampton,Away,11601,17784,Graziano Pellè,graziano-pelle,F,False,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582490,3,20,Southampton,Away,32804,49596,Emmanuel Mayuka,emmanuel-mayuka,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582490,3,20,Southampton,Away,38560,62399,Dušan Tadić,dusan-tadic,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582504,4,20,Southampton,Home,10486,20452,Shane Long,shane-long,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,45.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582504,4,20,Southampton,Home,11601,17784,Graziano Pellè,graziano-pelle,F,False,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582504,4,20,Southampton,Home,32804,49596,Emmanuel Mayuka,emmanuel-mayuka,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582504,4,20,Southampton,Home,38560,62399,Dušan Tadić,dusan-tadic,F,False,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,67.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582526,5,20,Southampton,Away,10486,20452,Shane Long,shane-long,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582526,5,20,Southampton,Away,11601,17784,Graziano Pellè,graziano-pelle,F,False,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582526,5,20,Southampton,Away,32804,49596,Emmanuel Mayuka,emmanuel-mayuka,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582526,5,20,Southampton,Away,38560,62399,Dušan Tadić,dusan-tadic,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582544,6,20,Southampton,Home,10486,20452,Shane Long,shane-long,F,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,22.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582544,6,20,Southampton,Home,11601,17784,Graziano Pellè,graziano-pelle,F,False,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582544,6,20,Southampton,Home,32804,49596,Emmanuel Mayuka,emmanuel-mayuka,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582544,6,20,Southampton,Home,38560,62399,Dušan Tadić,dusan-tadic,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582568,7,20,Southampton,Away,10486,20452,Shane Long,shane-long,F,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,14.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582568,7,20,Southampton,Away,11601,17784,Graziano Pellè,graziano-pelle,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582568,7,20,Southampton,Away,32804,49596,Emmanuel Mayuka,emmanuel-mayuka,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582568,7,20,Southampton,Away,38560,62399,Dušan Tadić,dusan-tadic,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582586,8,20,Southampton,Home,10486,20452,Shane Long,shane-long,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,65.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582586,8,20,Southampton,Home,11601,17784,Graziano Pellè,graziano-pelle,F,False,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,80.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582586,8,20,Southampton,Home,32804,49596,Emmanuel Mayuka,emmanuel-mayuka,F,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,10.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582586,8,20,Southampton,Home,38560,62399,Dušan Tadić,dusan-tadic,F,False,,,,,,,,,,,,,,,,,,,,4.0,1.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582600,9,20,Southampton,Home,10486,20452,Shane Long,shane-long,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582600,9,20,Southampton,Home,11601,17784,Graziano Pellè,graziano-pelle,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582600,9,20,Southampton,Home,32804,49596,Emmanuel Mayuka,emmanuel-mayuka,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582600,9,20,Southampton,Home,38560,62399,Dušan Tadić,dusan-tadic,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582622,10,20,Southampton,Away,10486,20452,Shane Long,shane-long,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,62.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582622,10,20,Southampton,Away,11601,17784,Graziano Pellè,graziano-pelle,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582622,10,20,Southampton,Away,32804,49596,Emmanuel Mayuka,emmanuel-mayuka,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582622,10,20,Southampton,Away,38560,62399,Dušan Tadić,dusan-tadic,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,81.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582640,11,20,Southampton,Home,10486,20452,Shane Long,shane-long,F,True,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,22.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582640,11,20,Southampton,Home,11601,17784,Graziano Pellè,graziano-pelle,F,False,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582640,11,20,Southampton,Home,32804,49596,Emmanuel Mayuka,emmanuel-mayuka,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582640,11,20,Southampton,Home,38560,62399,Dušan Tadić,dusan-tadic,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582654,12,20,Southampton,Away,10486,20452,Shane Long,shane-long,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,89.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582654,12,20,Southampton,Away,11601,17784,Graziano Pellè,graziano-pelle,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582654,12,20,Southampton,Away,32804,49596,Emmanuel Mayuka,emmanuel-mayuka,F,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,11.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582654,12,20,Southampton,Away,38560,62399,Dušan Tadić,dusan-tadic,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582680,13,20,Southampton,Home,10486,20452,Shane Long,shane-long,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582680,13,20,Southampton,Home,11601,17784,Graziano Pellè,graziano-pelle,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582680,13,20,Southampton,Home,32804,49596,Emmanuel Mayuka,emmanuel-mayuka,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582680,13,20,Southampton,Home,38560,62399,Dušan Tadić,dusan-tadic,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582692,14,20,Southampton,Away,10486,20452,Shane Long,shane-long,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,81.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582692,14,20,Southampton,Away,11601,17784,Graziano Pellè,graziano-pelle,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582692,14,20,Southampton,Away,32804,49596,Emmanuel Mayuka,emmanuel-mayuka,F,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,9.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582692,14,20,Southampton,Away,38560,62399,Dušan Tadić,dusan-tadic,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,62.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582724,15,20,Southampton,Home,10486,20452,Shane Long,shane-long,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,79.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,
