season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyMiss,penaltySave,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2014-15,5582762,17,52,Queens_Park_Rangers,Home,73685,68815,Steven Caulker,steven-caulker,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582762,17,52,Queens_Park_Rangers,Home,146945,,Seok-yeong Yun,seok-yeong-yun,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,30.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582772,18,52,Queens_Park_Rangers,Away,748,2034,Rio Ferdinand,rio-ferdinand,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582772,18,52,Queens_Park_Rangers,Away,1082,19053,Nedum Onuoha,nedum-onuoha,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582772,18,52,Queens_Park_Rangers,Away,10557,1216,Clint Hill,clint-hill,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582772,18,52,Queens_Park_Rangers,Away,21415,20488,Armand Traore,armand-traore,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,62.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582772,18,52,Queens_Park_Rangers,Away,32891,48852,Mauricio Isla,mauricio-isla,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582772,18,52,Queens_Park_Rangers,Away,73685,68815,Steven Caulker,steven-caulker,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582802,19,52,Queens_Park_Rangers,Home,748,2034,Rio Ferdinand,rio-ferdinand,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582802,19,52,Queens_Park_Rangers,Home,1082,19053,Nedum Onuoha,nedum-onuoha,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582802,19,52,Queens_Park_Rangers,Home,1089,1764,Richard Dunne,richard-dunne,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582802,19,52,Queens_Park_Rangers,Home,10557,1216,Clint Hill,clint-hill,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582802,19,52,Queens_Park_Rangers,Home,32891,48852,Mauricio Isla,mauricio-isla,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582802,19,52,Queens_Park_Rangers,Home,73685,68815,Steven Caulker,steven-caulker,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582822,20,52,Queens_Park_Rangers,Home,748,2034,Rio Ferdinand,rio-ferdinand,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582822,20,52,Queens_Park_Rangers,Home,1082,19053,Nedum Onuoha,nedum-onuoha,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582822,20,52,Queens_Park_Rangers,Home,1089,1764,Richard Dunne,richard-dunne,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582822,20,52,Queens_Park_Rangers,Home,10557,1216,Clint Hill,clint-hill,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582822,20,52,Queens_Park_Rangers,Home,21415,20488,Armand Traore,armand-traore,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582822,20,52,Queens_Park_Rangers,Home,32891,48852,Mauricio Isla,mauricio-isla,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582822,20,52,Queens_Park_Rangers,Home,73685,68815,Steven Caulker,steven-caulker,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582834,21,52,Queens_Park_Rangers,Away,1082,19053,Nedum Onuoha,nedum-onuoha,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582834,21,52,Queens_Park_Rangers,Away,1089,1764,Richard Dunne,richard-dunne,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582834,21,52,Queens_Park_Rangers,Away,10557,1216,Clint Hill,clint-hill,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,75.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582834,21,52,Queens_Park_Rangers,Away,21415,20488,Armand Traore,armand-traore,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,15.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582834,21,52,Queens_Park_Rangers,Away,32891,48852,Mauricio Isla,mauricio-isla,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582834,21,52,Queens_Park_Rangers,Away,73685,68815,Steven Caulker,steven-caulker,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582864,22,52,Queens_Park_Rangers,Home,748,2034,Rio Ferdinand,rio-ferdinand,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582864,22,52,Queens_Park_Rangers,Home,1082,19053,Nedum Onuoha,nedum-onuoha,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582864,22,52,Queens_Park_Rangers,Home,1089,1764,Richard Dunne,richard-dunne,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,45.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582864,22,52,Queens_Park_Rangers,Home,10557,1216,Clint Hill,clint-hill,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582864,22,52,Queens_Park_Rangers,Home,32891,48852,Mauricio Isla,mauricio-isla,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582864,22,52,Queens_Park_Rangers,Home,73685,68815,Steven Caulker,steven-caulker,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,45.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582886,23,52,Queens_Park_Rangers,Away,1082,19053,Nedum Onuoha,nedum-onuoha,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582886,23,52,Queens_Park_Rangers,Away,1089,1764,Richard Dunne,richard-dunne,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582886,23,52,Queens_Park_Rangers,Away,10557,1216,Clint Hill,clint-hill,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,75.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582886,23,52,Queens_Park_Rangers,Away,32891,48852,Mauricio Isla,mauricio-isla,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582886,23,52,Queens_Park_Rangers,Away,73685,68815,Steven Caulker,steven-caulker,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582886,23,52,Queens_Park_Rangers,Away,146945,,Seok-yeong Yun,seok-yeong-yun,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,15.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582904,24,52,Queens_Park_Rangers,Home,1082,19053,Nedum Onuoha,nedum-onuoha,D,False,,,4.0,11.0,12.0,23.0,,,4.0,,,,,,,1.0,5.0,6.0,,,3.0,0.0,0.0,,,,,,90.0,,,0.0,,,,20.0,,6.8,,,,,5.0,2.0,2.0,,7.0,1.0,19.0,16.0,33.0,0.0,4.0,67.0,2.0,1.0,1.0,2.0
2014-15,5582904,24,52,Queens_Park_Rangers,Home,1089,1764,Richard Dunne,richard-dunne,D,False,,,1.0,2.0,12.0,14.0,1.0,2.0,3.0,,,,,,,1.0,3.0,7.0,,,2.0,0.0,0.0,,,1.0,1.0,,83.0,,1.0,0.0,,,,8.0,,7.4,,,,,9.0,,,,6.0,,9.0,12.0,21.0,0.0,5.0,38.0,,,,4.0
2014-15,5582904,24,52,Queens_Park_Rangers,Home,10557,1216,Clint Hill,clint-hill,D,False,2.0,,2.0,14.0,5.0,17.0,1.0,1.0,1.0,,,,2.0,,,,7.0,1.0,,,4.0,0.0,0.0,,,2.0,3.0,,90.0,,1.0,0.0,,,,9.0,,6.7,,,,,7.0,,2.0,,6.0,,23.0,5.0,26.0,0.0,,41.0,,,,
2014-15,5582904,24,52,Queens_Park_Rangers,Home,21415,20488,Armand Traore,armand-traore,D,False,,,1.0,8.0,2.0,10.0,1.0,,1.0,,,,1.0,,,2.0,5.0,1.0,,,1.0,0.0,0.0,,,,,,73.0,,,0.0,,,,9.0,,6.3,,,1.0,,2.0,,,,2.0,,10.0,4.0,14.0,1.0,1.0,23.0,3.0,,,1.0
2014-15,5582904,24,52,Queens_Park_Rangers,Home,32891,48852,Mauricio Isla,mauricio-isla,D,True,,,,6.0,,6.0,,1.0,1.0,,,,1.0,,,,1.0,1.0,,,,0.0,0.0,,,,,,17.0,,,0.0,,,,2.0,,6.2,,,,,1.0,,1.0,,,,8.0,,7.0,0.0,,10.0,,,,
2014-15,5582904,24,52,Queens_Park_Rangers,Home,73685,68815,Steven Caulker,steven-caulker,D,False,,,3.0,13.0,14.0,27.0,1.0,9.0,6.0,,,,1.0,,,,2.0,11.0,,,,0.0,0.0,,,2.0,1.0,,90.0,,1.0,0.0,,,,15.0,,7.5,,,,,10.0,1.0,,,6.0,,24.0,18.0,42.0,0.0,1.0,60.0,,1.0,1.0,
2014-15,5582930,25,52,Queens_Park_Rangers,Away,748,2034,Rio Ferdinand,rio-ferdinand,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582930,25,52,Queens_Park_Rangers,Away,10557,1216,Clint Hill,clint-hill,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582930,25,52,Queens_Park_Rangers,Away,21415,20488,Armand Traore,armand-traore,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582930,25,52,Queens_Park_Rangers,Away,32891,48852,Mauricio Isla,mauricio-isla,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,85.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582930,25,52,Queens_Park_Rangers,Away,73685,68815,Steven Caulker,steven-caulker,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582930,25,52,Queens_Park_Rangers,Away,146945,,Seok-yeong Yun,seok-yeong-yun,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582940,26,52,Queens_Park_Rangers,Away,748,2034,Rio Ferdinand,rio-ferdinand,D,False,,,6.0,9.0,10.0,19.0,2.0,2.0,4.0,,,,,,,,2.0,4.0,,,,0.0,0.0,,,1.0,,,90.0,,,0.0,,,,4.0,,6.9,,,,,11.0,,,,9.0,,11.0,12.0,23.0,0.0,1.0,37.0,,1.0,,
2014-15,5582940,26,52,Queens_Park_Rangers,Away,10557,1216,Clint Hill,clint-hill,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582940,26,52,Queens_Park_Rangers,Away,21415,20488,Armand Traore,armand-traore,D,True,,,,2.0,3.0,5.0,,,1.0,,,,,,,1.0,1.0,,,,,0.0,0.0,,,,1.0,,12.0,,,0.0,,,,4.0,,6.1,,,,,,,,,1.0,,3.0,4.0,7.0,0.0,,9.0,1.0,,,
2014-15,5582940,26,52,Queens_Park_Rangers,Away,73685,68815,Steven Caulker,steven-caulker,D,False,,,1.0,2.0,10.0,12.0,7.0,1.0,3.0,,,,,,,1.0,9.0,1.0,,,1.0,0.0,0.0,,,2.0,,,90.0,1.0,1.0,0.0,,,,11.0,,6.4,,,,,7.0,,,,5.0,,6.0,15.0,21.0,1.0,,35.0,1.0,,,
2014-15,5582940,26,52,Queens_Park_Rangers,Away,146945,,Seok-yeong Yun,seok-yeong-yun,D,False,1.0,,2.0,16.0,11.0,26.0,3.0,1.0,4.0,,,,,,,2.0,7.0,7.0,,,2.0,0.0,0.0,,,4.0,,,90.0,,,0.0,,,,13.0,,6.6,,,,,4.0,,1.0,,9.0,,22.0,15.0,36.0,0.0,3.0,60.0,,3.0,,2.0
2014-15,5582940,26,52,Queens_Park_Rangers,Away,786022,176420,Darnell Furlong,darnell-furlong,D,False,1.0,,3.0,16.0,12.0,27.0,2.0,2.0,3.0,,,,,,,,3.0,8.0,,,2.0,0.0,0.0,,,,,,90.0,1.0,1.0,0.0,,,,18.0,,7.1,,,,,5.0,2.0,3.0,,7.0,,26.0,13.0,36.0,1.0,2.0,69.0,2.0,2.0,2.0,2.0
2014-15,5582964,27,52,Queens_Park_Rangers,Home,748,2034,Rio Ferdinand,rio-ferdinand,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582964,27,52,Queens_Park_Rangers,Home,1082,19053,Nedum Onuoha,nedum-onuoha,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582964,27,52,Queens_Park_Rangers,Home,10557,1216,Clint Hill,clint-hill,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582964,27,52,Queens_Park_Rangers,Home,32891,48852,Mauricio Isla,mauricio-isla,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,71.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582964,27,52,Queens_Park_Rangers,Home,73685,68815,Steven Caulker,steven-caulker,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582964,27,52,Queens_Park_Rangers,Home,146945,,Seok-yeong Yun,seok-yeong-yun,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582978,28,52,Queens_Park_Rangers,Home,1082,19053,Nedum Onuoha,nedum-onuoha,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,45.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582978,28,52,Queens_Park_Rangers,Home,10557,1216,Clint Hill,clint-hill,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,45.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582978,28,52,Queens_Park_Rangers,Home,32891,48852,Mauricio Isla,mauricio-isla,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,17.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582978,28,52,Queens_Park_Rangers,Home,73685,68815,Steven Caulker,steven-caulker,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582978,28,52,Queens_Park_Rangers,Home,146945,,Seok-yeong Yun,seok-yeong-yun,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582978,28,52,Queens_Park_Rangers,Home,786022,176420,Darnell Furlong,darnell-furlong,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582998,29,52,Queens_Park_Rangers,Away,1082,19053,Nedum Onuoha,nedum-onuoha,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582998,29,52,Queens_Park_Rangers,Away,10557,1216,Clint Hill,clint-hill,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,45.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582998,29,52,Queens_Park_Rangers,Away,73685,68815,Steven Caulker,steven-caulker,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582998,29,52,Queens_Park_Rangers,Away,146945,,Seok-yeong Yun,seok-yeong-yun,D,False,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582998,29,52,Queens_Park_Rangers,Away,786022,176420,Darnell Furlong,darnell-furlong,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,45.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583022,30,52,Queens_Park_Rangers,Home,748,2034,Rio Ferdinand,rio-ferdinand,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583022,30,52,Queens_Park_Rangers,Home,1082,19053,Nedum Onuoha,nedum-onuoha,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583022,30,52,Queens_Park_Rangers,Home,10557,1216,Clint Hill,clint-hill,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583022,30,52,Queens_Park_Rangers,Home,32891,48852,Mauricio Isla,mauricio-isla,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583022,30,52,Queens_Park_Rangers,Home,73685,68815,Steven Caulker,steven-caulker,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583022,30,52,Queens_Park_Rangers,Home,146945,,Seok-yeong Yun,seok-yeong-yun,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583092,31,52,Queens_Park_Rangers,Away,1082,19053,Nedum Onuoha,nedum-onuoha,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583092,31,52,Queens_Park_Rangers,Away,10557,1216,Clint Hill,clint-hill,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,8.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583092,31,52,Queens_Park_Rangers,Away,32891,48852,Mauricio Isla,mauricio-isla,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583092,31,52,Queens_Park_Rangers,Away,73685,68815,Steven Caulker,steven-caulker,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583092,31,52,Queens_Park_Rangers,Away,146945,,Seok-yeong Yun,seok-yeong-yun,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,82.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583100,32,52,Queens_Park_Rangers,Home,1082,19053,Nedum Onuoha,nedum-onuoha,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583100,32,52,Queens_Park_Rangers,Home,1089,1764,Richard Dunne,richard-dunne,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583100,32,52,Queens_Park_Rangers,Home,10557,1216,Clint Hill,clint-hill,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583100,32,52,Queens_Park_Rangers,Home,21415,20488,Armand Traore,armand-traore,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583100,32,52,Queens_Park_Rangers,Home,32891,48852,Mauricio Isla,mauricio-isla,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583100,32,52,Queens_Park_Rangers,Home,73685,68815,Steven Caulker,steven-caulker,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583116,33,52,Queens_Park_Rangers,Away,1082,19053,Nedum Onuoha,nedum-onuoha,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,7.1,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583116,33,52,Queens_Park_Rangers,Away,10557,1216,Clint Hill,clint-hill,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,90.0,,,0.0,,,,,,7.1,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583116,33,52,Queens_Park_Rangers,Away,21415,20488,Armand Traore,armand-traore,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,38.0,,,0.0,,,,,,6.8,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583116,33,52,Queens_Park_Rangers,Away,32891,48852,Mauricio Isla,mauricio-isla,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,52.0,,,0.0,,,,,,6.6,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583116,33,52,Queens_Park_Rangers,Away,73685,68815,Steven Caulker,steven-caulker,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,6.2,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583146,34,52,Queens_Park_Rangers,Home,1082,19053,Nedum Onuoha,nedum-onuoha,D,False,,,2.0,12.0,9.0,21.0,2.0,2.0,2.0,,,,,,,1.0,3.0,3.0,,,,0.0,0.0,,,1.0,2.0,,90.0,,1.0,0.0,,,,,,7.2,,,,,3.0,,4.0,,5.0,,21.0,10.0,27.0,0.0,1.0,,2.0,,,
2014-15,5583146,34,52,Queens_Park_Rangers,Home,1089,1764,Richard Dunne,richard-dunne,D,False,,,2.0,2.0,8.0,10.0,,2.0,2.0,,1.0,,2.0,,,,2.0,4.0,,,1.0,0.0,0.0,,,2.0,,,90.0,2.0,,0.0,,,,,,7.2,,,,,11.0,,,,12.0,,13.0,11.0,24.0,2.0,2.0,,1.0,,,
2014-15,5583146,34,52,Queens_Park_Rangers,Home,10557,1216,Clint Hill,clint-hill,D,False,2.0,,2.0,7.0,1.0,6.0,2.0,4.0,2.0,,,,,,,,2.0,5.0,,,1.0,0.0,0.0,,,1.0,1.0,,64.0,,,0.0,,,,,,7.0,,,,,5.0,,3.0,,7.0,,14.0,3.0,14.0,0.0,,,,1.0,,
2014-15,5583146,34,52,Queens_Park_Rangers,Home,32891,48852,Mauricio Isla,mauricio-isla,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
