playerId,playerName,position,team_name,team_id,nationality,season,straightRedCards,totalRedCards,yellowCards,duelsLost,successfulCrossesOpenPlay,blockedShots,shotsOnTargetIncGoals,overruns,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goals,offsides,awayGoals,substituteOn,aerialDuels,successfulCrossesAndCorners,timePlayed,unsuccessfulLayoffs,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,penaltyGoalsConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,homeGoals,forwardPasses,recoveries,appearances,rightFootGoals,tacklesLost,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,timesTackled,groundDuels,aerialDuelsWon,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,interceptions,successfulLongPasses,backwardPasses,touches,substituteOff,unsuccessfulLaunches,successfulPassesOwnHalf,handballsConceded,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,cleanSheets,throwInsToOppositionPlayer,clearancesOffTheLine,throwInsToOwnPlayer,penaltiesSaved,catches,savesMadeFromOutsideBox,goalKicks,savesMadeCaught,penaltiesFaced,penaltiesConceded,savesFromPenalty,punches,savesMade,goalkeeperSmother,drops,crossesNotClaimed,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,headedGoals,hitWoodwork,cornersTakenInclShortCorners,successfulCornersIntoBox,penaltiesTaken,leftFootGoals,redCards2ndYellow,attemptsFromSetPieces,unsuccessfulCornersIntoBox,penaltyGoals,lastPlayerTackle,foulWonPenalty,ownGoalScored
56430,Enric Vallès,Midfielder,Birmingham,41,Spain,2010-11,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4445,James McFadden,Midfielder,Birmingham,41,Scotland,2010-11,0.0,0.0,0.0,33.0,5.0,,1.0,1.0,5.0,2.0,1.0,19.0,4.0,1.0,3.0,3.0,24.0,10.0,78.0,,,,1.0,8.0,9.0,280.0,,7.0,18.0,,17.0,51.0,7.0,,8.0,1.0,2.0,2.0,26.0,17.0,8.0,0.0,51.0,,29.0,18.0,4.0,,3.0,10.0,52.0,2.0,12.0,16.0,43.0,1.0,76.0,1.0,1.0,60.0,2.0,4.0,,12.0,4.0,2.0,3.0,20.0,153.0,3.0,,11.0,1.0,5.0,2.0,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,5.0,2.0,,,,1.0,3.0,,,,
33298,Jean Beausejour,Midfielder,Birmingham,41,Chile,2010-11,0.0,0.0,0.0,60.0,7.0,4.0,2.0,2.0,19.0,6.0,,67.0,17.0,,11.0,9.0,76.0,34.0,269.0,2.0,1.0,1.0,8.0,20.0,9.0,895.0,,15.0,45.0,5.0,40.0,183.0,22.0,1.0,9.0,1.0,8.0,13.0,45.0,93.0,12.0,0.0,105.0,1.0,82.0,53.0,17.0,,8.0,8.0,139.0,8.0,36.0,25.0,85.0,5.0,269.0,4.0,2.0,158.0,11.0,9.0,,29.0,10.0,21.0,10.0,65.0,465.0,6.0,7.0,63.0,1.0,9.0,18.0,,1.0,,9.0,,,,,,,,,,,,,,,,,,1.0,,4.0,2.0,,1.0,,,2.0,,,,
49438,Jordon Mutch,Midfielder,Birmingham,41,England,2010-11,0.0,0.0,1.0,15.0,,,1.0,1.0,5.0,4.0,2.0,20.0,3.0,1.0,4.0,3.0,21.0,,104.0,,,,,9.0,,244.0,,6.0,12.0,2.0,9.0,81.0,1.0,,1.0,,6.0,7.0,9.0,23.0,2.0,0.0,27.0,,42.0,9.0,3.0,,1.0,,50.0,5.0,,1.0,18.0,3.0,104.0,3.0,,26.0,4.0,2.0,4.0,21.0,6.0,3.0,2.0,18.0,139.0,1.0,,33.0,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18129,Keith Fahey,Midfielder,Birmingham,41,Ireland,2010-11,0.0,0.0,2.0,57.0,8.0,11.0,8.0,6.0,17.0,19.0,2.0,105.0,24.0,1.0,22.0,19.0,130.0,32.0,629.0,1.0,2.0,1.0,5.0,24.0,9.0,1521.0,,12.0,51.0,6.0,39.0,471.0,18.0,3.0,6.0,4.0,22.0,33.0,45.0,183.0,12.0,0.0,108.0,0.0,185.0,65.0,24.0,1.0,5.0,8.0,288.0,27.0,37.0,27.0,84.0,12.0,625.0,11.0,13.0,225.0,12.0,10.0,2.0,110.0,7.0,42.0,28.0,151.0,902.0,11.0,19.0,220.0,,25.0,28.0,3.0,,,2.0,,,,,,,,,,,,,,,,,,,,8.0,1.0,,,,,5.0,,,,
1972,Kevin Phillips,Forward,Birmingham,41,England,2010-11,0.0,0.0,0.0,26.0,,4.0,5.0,,,10.0,2.0,23.0,14.0,,16.0,5.0,25.0,7.0,146.0,1.0,6.0,0.0,9.0,5.0,,485.0,2.0,5.0,10.0,1.0,10.0,118.0,19.0,1.0,,,1.0,7.0,21.0,44.0,7.0,0.0,36.0,1.0,26.0,19.0,14.0,1.0,,2.0,83.0,6.0,7.0,13.0,31.0,,146.0,5.0,4.0,55.0,,3.0,2.0,32.0,7.0,,3.0,44.0,207.0,2.0,1.0,38.0,1.0,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
153,Lee Bowyer,Midfielder,Birmingham,41,England,2010-11,0.0,0.0,7.0,115.0,4.0,5.0,7.0,1.0,40.0,17.0,9.0,127.0,29.0,1.0,31.0,24.0,176.0,22.0,728.0,4.0,2.0,2.0,5.0,31.0,5.0,2048.0,1.0,24.0,87.0,5.0,80.0,473.0,38.0,5.0,23.0,6.0,32.0,34.0,91.0,223.0,36.0,2.0,202.0,2.0,230.0,107.0,29.0,1.0,15.0,11.0,293.0,29.0,25.0,41.0,171.0,7.0,720.0,10.0,9.0,288.0,25.0,4.0,7.0,127.0,33.0,38.0,79.0,148.0,1062.0,9.0,18.0,264.0,3.0,49.0,39.0,4.0,,,9.0,,,,,,,,,,,,,,,,,,1.0,,5.0,1.0,,2.0,,,3.0,,,,
14278,Liam Ridgewell,Defender,Birmingham,41,England,2010-11,1.0,1.0,6.0,116.0,11.0,3.0,6.0,4.0,63.0,9.0,,254.0,36.0,,9.0,36.0,367.0,62.0,1152.0,4.0,5.0,2.0,,95.0,11.0,3175.0,1.0,35.0,190.0,11.0,130.0,738.0,40.0,4.0,10.0,28.0,140.0,53.0,81.0,376.0,59.0,2.0,306.0,2.0,568.0,100.0,36.0,1.0,22.0,8.0,390.0,42.0,62.0,23.0,211.0,60.0,1136.0,3.0,9.0,543.0,41.0,8.0,25.0,39.0,29.0,46.0,47.0,169.0,1973.0,1.0,108.0,406.0,3.0,113.0,85.0,9.0,57.0,3.0,237.0,,,,,,,1.0,,,,,,,,,,,2.0,,,,,1.0,,,,,,,
1550,Maik Taylor,Goalkeeper,Birmingham,41,Northern Ireland,2010-11,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1450,Marcus Bent,Forward,Birmingham,41,England,2010-11,0.0,0.0,0.0,1.0,,,,,,,,3.0,3.0,,1.0,,3.0,,7.0,,,,3.0,1.0,,12.0,2.0,1.0,,,,4.0,,,,,,2.0,,3.0,,0.0,1.0,,1.0,,3.0,,,,3.0,2.0,,,,,7.0,,,3.0,,,,1.0,,,,2.0,8.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7941,Martin Jiránek,Defender,Birmingham,41,Czech Republic,2010-11,0.0,0.0,2.0,34.0,,,,,17.0,2.0,,27.0,10.0,1.0,,10.0,39.0,,153.0,,,,,32.0,,785.0,,22.0,34.0,2.0,24.0,105.0,3.0,2.0,1.0,8.0,48.0,15.0,12.0,21.0,6.0,0.0,68.0,,85.0,16.0,10.0,,5.0,,25.0,13.0,,3.0,36.0,10.0,153.0,2.0,,44.0,12.0,1.0,5.0,29.0,6.0,15.0,9.0,18.0,261.0,3.0,15.0,89.0,,12.0,14.0,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
17744,Matt Derbyshire,Forward,Birmingham,41,England,2010-11,0.0,0.0,1.0,62.0,,1.0,3.0,,4.0,7.0,1.0,27.0,13.0,,3.0,4.0,32.0,5.0,90.0,,7.0,,9.0,45.0,,461.0,4.0,37.0,21.0,3.0,13.0,54.0,18.0,1.0,2.0,,5.0,13.0,25.0,32.0,7.0,0.0,83.0,,21.0,9.0,13.0,,2.0,5.0,45.0,10.0,5.0,14.0,38.0,8.0,90.0,4.0,2.0,65.0,2.0,2.0,,19.0,12.0,4.0,4.0,18.0,161.0,2.0,3.0,13.0,2.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
51860,Míchel,Midfielder,Birmingham,41,Spain,2010-11,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83283,Nathan Redmond,Forward,Birmingham,41,England,2010-11,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26883,Nikola Zigic,Forward,Birmingham,41,Serbia,2010-11,0.0,0.0,4.0,159.0,,4.0,12.0,2.0,16.0,26.0,4.0,174.0,25.0,3.0,64.0,13.0,181.0,3.0,452.0,5.0,24.0,2.0,12.0,174.0,,1310.0,18.0,80.0,123.0,1.0,29.0,265.0,65.0,1.0,15.0,,24.0,15.0,79.0,124.0,11.0,4.0,282.0,3.0,118.0,33.0,25.0,2.0,3.0,7.0,191.0,14.0,3.0,32.0,108.0,94.0,451.0,14.0,4.0,247.0,13.0,2.0,1.0,94.0,38.0,5.0,6.0,116.0,621.0,4.0,1.0,80.0,1.0,7.0,17.0,4.0,1.0,,3.0,,,,,,,1.0,,,,,,,,,,,3.0,2.0,,,,,,,,,,,
14934,Obafemi Martins,Forward,Birmingham,41,Nigeria,2010-11,0.0,0.0,0.0,22.0,,,,,3.0,1.0,,10.0,4.0,,3.0,3.0,11.0,1.0,58.0,,3.0,,1.0,12.0,,250.0,,9.0,12.0,2.0,9.0,44.0,3.0,,1.0,,,6.0,13.0,17.0,4.0,0.0,34.0,,8.0,5.0,4.0,,1.0,,34.0,4.0,1.0,7.0,22.0,3.0,58.0,1.0,,27.0,2.0,2.0,,18.0,7.0,2.0,3.0,15.0,91.0,2.0,,13.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8358,Roger Johnson,Defender,Birmingham,41,England,2010-11,0.0,0.0,5.0,139.0,1.0,3.0,9.0,1.0,52.0,33.0,1.0,233.0,38.0,1.0,2.0,38.0,358.0,5.0,1104.0,2.0,2.0,1.0,,237.0,1.0,3375.0,1.0,94.0,258.0,11.0,115.0,639.0,76.0,5.0,6.0,41.0,417.0,58.0,45.0,145.0,58.0,0.0,397.0,1.0,587.0,108.0,38.0,2.0,19.0,1.0,212.0,47.0,5.0,3.0,160.0,143.0,1093.0,24.0,5.0,385.0,33.0,5.0,46.0,282.0,25.0,71.0,107.0,90.0,1857.0,1.0,119.0,535.0,1.0,125.0,82.0,9.0,,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,3.0,,2.0
19188,Scott Dann,Defender,Birmingham,41,England,2010-11,0.0,0.0,4.0,77.0,,1.0,4.0,,53.0,10.0,1.0,109.0,20.0,1.0,,20.0,185.0,,681.0,2.0,1.0,,,101.0,,1800.0,,46.0,118.0,2.0,63.0,413.0,,,2.0,26.0,168.0,25.0,31.0,,8.0,,195.0,,,52.0,20.0,1.0,19.0,1.0,155.0,23.0,,,94.0,55.0,,6.0,3.0,,34.0,2.0,16.0,,18.0,17.0,83.0,,980.0,,53.0,341.0,1.0,76.0,35.0,6.0,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0
19057,Sebastian Larsson,Midfielder,Birmingham,41,Sweden,2010-11,0.0,0.0,5.0,134.0,30.0,5.0,17.0,3.0,68.0,36.0,13.0,186.0,35.0,6.0,42.0,31.0,278.0,107.0,1172.0,4.0,4.0,2.0,4.0,39.0,76.0,2833.0,3.0,29.0,111.0,7.0,101.0,826.0,33.0,5.0,57.0,12.0,38.0,45.0,105.0,107.0,23.0,2.0,245.0,2.0,381.0,141.0,35.0,4.0,22.0,11.0,594.0,38.0,200.0,39.0,206.0,10.0,1125.0,19.0,23.0,573.0,46.0,10.0,11.0,370.0,34.0,39.0,68.0,314.0,1889.0,5.0,43.0,376.0,2.0,92.0,49.0,7.0,7.0,1.0,58.0,,,,,,,,,,,,,,,,,,,4.0,100.0,34.0,1.0,,,18.0,61.0,1.0,,,
1879,Stephen Carr,Defender,Birmingham,41,Ireland,2010-11,0.0,0.0,4.0,120.0,12.0,2.0,,3.0,59.0,4.0,,212.0,38.0,,6.0,38.0,297.0,57.0,1341.0,,2.0,,,60.0,12.0,3375.0,1.0,34.0,121.0,10.0,95.0,961.0,19.0,5.0,14.0,23.0,138.0,57.0,86.0,48.0,28.0,0.0,241.0,,589.0,181.0,38.0,,14.0,18.0,517.0,47.0,57.0,38.0,181.0,26.0,1330.0,4.0,14.0,502.0,45.0,8.0,17.0,515.0,32.0,74.0,83.0,189.0,2279.0,2.0,77.0,539.0,,85.0,81.0,9.0,77.0,1.0,336.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0
7907,Stuart Parnaby,Defender,Birmingham,41,England,2010-11,0.0,0.0,1.0,12.0,2.0,1.0,,,6.0,,,26.0,5.0,,,5.0,30.0,2.0,124.0,,,,,8.0,2.0,405.0,1.0,4.0,15.0,2.0,11.0,91.0,,,2.0,2.0,13.0,7.0,8.0,51.0,3.0,0.0,27.0,,50.0,13.0,5.0,,4.0,1.0,56.0,5.0,2.0,1.0,19.0,4.0,123.0,,,52.0,2.0,2.0,2.0,4.0,2.0,14.0,3.0,19.0,224.0,2.0,5.0,40.0,,4.0,8.0,1.0,17.0,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
